oli	vardı
kasutamine	kullanın
kasutamine	kullanımı
kasutamine	kullanım
kasutamine	kullanmak
kasutamine	kullan
laulu	song
laulu	sarki
laulu	şarkı
süsteem	sistem
süsteem	sistemi
auhind	ödül
auhind	ödülü
auhind	ödül
auhind	ödülü
joseph	yusuf
joseph	joseph
sündmused	etkinlikler
sündmused	olaylar
sündmused	etkinlik
tšehhi	çek
arnold	arnold
auhinna	ödül
auhinna	ödülü
armeenia	ermeni
armeenia	ermenistan
ants	karınca
ants	karıncalar
tõi	getirilmiş
tõi	getirildi
tõi	getirdi
henry	henry
oskar	oskar
ennast	kendiniz
ennast	kendin
ennast	kendini
araabia	arap
araabia	arabistan
araabia	arapça
araabia	arap
araabia	arap
jaak	jaak
leidis	bulunmuş
leidis	bulundu
leidis	buldum
ühendatud	bağlantılı
ühendatud	bağlı
ühendatud	bağlandı
ühendatud	bağlanmış
ühendatud	birleşti
gruusia	gürcü
gruusia	gürcistan
gruusia	georgia
marie	marie
taga	arkasında
taga	arkası
taga	arka
juhtis	led
protokoll	protokolü
protokoll	protokol
luua	oluştur
luua	oluşturun
luua	oluşturma
luua	yarat
luua	oluşturmak
bulgaaria	bulgar
bulgaaria	bulgaristan
laev	gemi
laev	gemi
instituut	enstitüsü
instituut	enstitü
raha	para
aine	madde
suvel	yaza
suvel	yaz
saaremaa	saaremaa
sergei	sergey
sergei	sergei
sergei	sergey
miks	neden
miks	niçin
miks	niye
raske	ağır
raske	agir
raske	zor
raske	zoru
raske	sert
raske	zor
raske	zordur
raske	zordu
juudi	yahudi
juudi	musevi
hermann	hermann
nobeli	nobel
belgia	belçika
šveitsi	isviçreli
meister	hocam
meister	usta
meister	üstad
you	sen
you	seni
you	siz
press	press
press	basın
press	basin
press	basında
press	bas
rumeenia	rumen
rumeenia	romen
rumeenia	romanya
päev	gündüz
päev	gun
päev	gün
päev	gündüz
staadion	stadyumu
staadion	stadyum
vabariik	cumhuriyet
dünastia	hanedanı
komitee	kurul
komitee	komite
komitee	heyet
komitee	komitesi
energia	enerji
energia	enerjisi
anton	anton
dna	dna
abi	yardım
abi	yardım
abi	imdat
abi	yardim
sild	briç
sild	köprüsü
sild	köprü
kapten	yüzbaşı
kapten	kaptan
viktor	viktor
direktor	direktör
direktor	müdür
direktor	yönetmen
direktor	yönetici
direktor	müdire
direktor	müdür
katoliku	katolik
mainitud	bahsedilen
suhted	ilişkiler
suhted	ilişkileri
suhted	ilişki
suhted	ilişkiler
suhted	ilişkileri
suhted	ilişki
suhted	ilişkisi
lahing	savaş
lahing	muharebe
lahing	savas
punane	kırmızı
punane	kirmizi
punane	kızıl
punane	red
vii	vii
ilmselt	muhtemelen
ilmselt	anlaşılan
muuta	dönüşümü
muuta	dönüştür
muuta	dönüşüm
muuta	dönüşün
romaan	roman
provints	il
rolli	rolün
rolli	rol
politsei	polis
kunsti	sanat
kunsti	art
punkti	puan
punkti	point
punkti	nokta
leo	aslan
leo	leo
mängib	oynuyor
mängib	çalar
mängib	oyunlar
mängib	oynuyor
mängib	oynamak
alfred	alfred
jäid	kaldım
jäid	kaldı
suured	geniş
suured	büyük
suured	big
suured	buyuk
suured	büyük
suured	kocaman
korea	kore
korea	koreli
korea	korece
korea	kore
õigus	doğru
õigus	sağa
õigus	sağ
õigus	dogru
kuninganna	queen
kuninganna	kraliçe
kuninganna	vezir
raadio	radio
raadio	radyo
raadio	telsiz
aastas	yıllık
aastas	senelik
sõltub	bağlı
sõltub	değişir
iisraeli	israil
iisraeli	israilli
parima	best
helsingi	helsinki
maad	toprak
maad	arsa
maad	arazi
maad	kara
maad	land
tiit	tiit
kivi	taş
kivi	tas
kivi	taş
kivi	kaya
kivi	rock
serbia	sırbistan
serbia	sırp
noorte	gençler
noorte	gençlik
noorte	genç
vanem	yaşlı
vanem	kıdemli
vanem	ebeveyn
vanem	veli
vanem	ebeveynler
vanem	yaşlı
kohtunik	yargıç
kohtunik	hâkim
kohtunik	hakim
kohtunik	hakem
kohtunik	hakem
avaldatud	yayınlanan
avaldatud	yayınlanmış
avaldatud	yayınlandı
avaldatud	yayımlandı
mina	mina
ringkond	arrondissement
ringkond	ilçesi
ringkond	bölge
ringkond	semt
ringkond	bahşı
ringkond	ilçe
piiri	sınır
ligikaudu	yaklaşık
näitab	gösteriyor
york	york
mark	işaretle
mark	işaret
mark	mark
preemia	bonus
preemia	ikramiye
preemia	prim
preemia	premium
edward	edward
tamm	dam
tamm	baraj
tamm	barajı
nimetus	adınız
nimetus	isim
nimetus	ad
nimetus	adın
nimetus	adı
kaldal	shore
kaldal	kıyıya
kaldal	kıyı
kaldal	kıyıya
hugo	hugo
kinni	sıkışıp
kinni	sıkışmış
kinni	sıkıştı
london	londra
london	london
väravad	kapılar
väravad	kapıları
väravad	gates
kirja	harf
kirja	mektup
uued	yeni
looming	yaratılış
looming	yaratma
looming	oluşturma
soo	bataklık
soo	çoook
soo	soo
krooni	tacı
krooni	taç
krooni	crown
kirjutanud	yazılmış
kirjutanud	yazıldı
kirjutanud	yazan
kirjutanud	yazılı
kirjutanud	yazılan
arvatavasti	muhtemelen
kolmanda	üçüncüsü
kolmanda	üçüncü
vanemad	aileler
vanemad	ebeveyn
vanemad	ebeveynler
vanemad	yaşlı
füüsik	fizikçi
liikmeks	üyelik
liikmeks	üye
vürst	dük
vürst	duke
vürst	prens
vürst	prince
koolis	okula
koolis	okulumuz
koolis	okulu
koolis	okul
koolis	school
pealinn	başkent
pealinn	sermaye
pealinn	başkenti
töötanud	çalışmış
töötanud	çalıştı
ettevõtte	şirket
ettevõtte	kurumsal
rajatud	kurulmuş
rajatud	kurulan
rajatud	kuruldu
adolf	adolf
pierre	pierre
määratud	belirlenmiş
määratud	atanmış
määratud	atandı
määratud	atanan
määratud	atanmış
määratud	atanan
viii	viii
julius	julius
praeguse	güncel
praeguse	akım
praeguse	şimdiki
praeguse	mevcut
praeguse	akıntı
mari	mari
läheb	gitmek
läheb	gidiyorum
läheb	gidiyor
läheb	gider
voolab	akar
voolab	akan
voolab	akar
voolab	akıyor
elama	live
elama	yaşa
elama	canlı
koordinaadid	koordinatları
koordinaadid	koordinat
koordinaadid	koordinatlar
international	international
international	yurtdışı
international	uluslararası
täiesti	tamamiyle
täiesti	tamamıyla
täiesti	tamamen
täiesti	tamamıyla
täiesti	kesinlikle
täiesti	tamamen
täiesti	tamamiyle
sisu	içeriğe
sisu	içerik
sisu	içeriği
sisu	içerikler
sisu	içindekiler
sisu	içerik
sisu	içeriği
sisu	içerikler
panna	koy
kasvas	büyümüş
kasvas	büyüdü
franz	franz
septembris	eylül
kaetud	kaplı
kaetud	örtülü
kaetud	kaplı
kaetud	kaplanmış
valmistatud	imal
valmistatud	üretilen
valmistatud	üretilmiş
valmistatud	hazırlandı
valmistatud	hazırlanmış
google	google
osakond	bölüm
osakond	division
osakond	bölünme
osakond	bölümü
osakond	departman
osakond	bölüm
osakond	departmanı
meri	meri
meri	deniz
toimetaja	editör
toimetaja	düzenleyici
toimetaja	editor
esile	vurgulama
pariisi	paris
treener	antrenör
treener	eğitmeni
treener	eğitmen
treener	antrenör
treener	koç
praegune	güncel
praegune	akım
praegune	şimdiki
praegune	mevcut
praegune	akıntı
talu	çiftlik
olemasolu	varoluş
hõimkond	phylum
alad	alanlar
alad	alanları
alad	bölgeler
laht	körfez
laht	koyu
laht	körfez
laht	defne
laht	bay
harry	harry
rock	taş
rock	kaya
rock	rock
heli	sound
heli	sesi
heli	ses
heli	ses
alt	alt
diplomaat	diplomat
projekti	proje
projekti	projesi
puu	ağaç
asetäitja	vekil
asetäitja	yardımcı
asetäitja	yardımcısı
veidi	hafifçe
kaart	harita
kaart	haritası
kaart	sekme
kaart	tab
kaart	kartı
kaart	kart
suunatud	yöneten
suunatud	yönetmen
suunatud	yönlendirilmiş
suunatud	hedefleme
lahe	serin
lahe	süper
lahe	havalı
lahe	cool
miljoni	milyon
com	com
mais	mısır
kuud	ay
kuud	aylardır
kuud	aylar
kuud	aylarca
võimalus	şans
võimalus	chance
võimalus	fırsatlar
võimalus	fırsatı
võimalus	fırsat
võimalus	seçeneği
võimalus	seçenek
võimalus	olasılık
võimalus	olasılıklar
võimalus	ihtimal
kannab	taşır
kannab	giyer
musta	black
musta	siyah
musta	kara
peamine	main
peamine	ana
päris	güzel
füüsika	fiziği
füüsika	fizik
õnnestus	yönetilen
õnnestus	başardı
väljaspool	dışarıya
väljaspool	dışarda
väljaspool	dışarı
väljaspool	dışarıda
julgeoleku	güvenlik
vahele	atlanan
vahele	skip
vahele	geç
vahele	atlama
vahele	atla
albaania	arnavut
albaania	arnavutluk
albaania	arnavutça
albaania	arnavutluk
berliini	berlin
svg	svg
asi	şey
kuressaare	kuressaare
täpselt	aynen
täpselt	kesinlikle
hõlmab	örtüler
hõlmab	kapsıyor
hõlmab	kapakları
aasia	asyalı
aasia	asya
aasia	anadolu
aasia	asya
kogus	miktarı
kogus	tutar
kogus	miktar
kogus	miktar
kogus	miktarı
suurus	boyut
suurus	boy
suurus	büyüklük
suurus	beden
suurus	boyu
kutsus	davetli
kindral	genel
kindral	general
sees	içi
sees	içeride
sees	içinde
sees	içerde
leningradi	leningrad
aleksei	alexei
aleksei	alexey
grupp	gurup
grupp	grup
grupp	grubu
meistrivõistlused	şampiyonası
meistrivõistlused	şampiyonluk
meistrivõistlused	şampiyona
poja	oğul
poja	evlat
poja	oğlum
prints	prens
prints	prince
mehhiko	meksikalı
mehhiko	meksika
mehhiko	meksika
saabus	vardım
saabus	geldi
ferdinand	ferdinand
ehkki	gerçi
sekretär	sekreter
sekretär	bakan
sekretär	sekreteri
teater	tiyatro
teater	tiyatro
ansambel	band
ansambel	grup
ansambel	bando
ansambel	bant
ansambel	topluluğu
ansambel	topluluk
foto	fotograf
foto	foto
foto	fotoğraf
foto	fotoğraf
kodulehekülg	site
kodulehekülg	anasayfa
info	bilgi
info	bilgileri
info	bilgiler
info	bilgi
info	bilgilendirme
info	bilgiler
horvaatia	hırvatistan
horvaatia	hırvat
tähtis	önemlidir
tähtis	onemli
tähtis	önemli
edgar	edgar
komisjoni	komisyonu
komisjoni	komisyon
jumal	allahım
jumal	allah
jumal	tanrı
õde	abla
õde	bacım
õde	rahibe
õde	kardeş
õde	hemşire
ettevõte	şirket
ettevõte	firma
ettevõte	bölük
ettevõte	girişim
ettevõte	kurumsal
ettevõte	atılgan
ettevõte	enterprise
ütles	dedi
vesi	su
linnaosa	borough
mati	mat
mati	mati
vajalik	gerekli
vajalik	gerekliydi
vajalik	gereklidir
vajalik	gerekli
vajalik	gerekiyor
vajalik	zorunlu
vajalik	gereklidir
vajalik	ihtiyaç
vajalik	gerekliydi
vajalik	lazımdı
laetud	yüklü
laetud	yüklendi
laetud	dolu
laetud	şarj
poliitiline	siyasi
poliitiline	politik
poliitiline	siyasal
les	les
les	leş
laius	enlem
laius	genişlik
laius	genişliği
novembris	kasım
saared	adaları
saared	adalar
jälle	yine
jälle	gene
jälle	yeniden
jälle	tekrar
tule	gelin
tule	gel
artur	arthur
artur	artur
mehed	erkekler
mehed	men
mehed	erkek
mehed	adamlar
lossi	castle
lossi	şato
lossi	kale
lossi	kalesi
positsioon	konum
positsioon	mevki
positsioon	pozisyon
osad	parçalar
osad	parçaları
naise	kadin
naise	kadın
naise	kadınım
naise	eş
naise	eşi
naise	karın
naise	karısı
omadused	özellikler
omadused	özellikleri
omadused	özellikler
omadused	emlak
omadused	özellikleri
omadused	özellikler
omadused	özellikleri
hendrik	hendrik
geograafilised	coğrafi
geograafilised	coğrafi
kindlaks	tanımla
kindlaks	teşhis
maal	tablo
maal	resim
maal	boyama
rühm	gurup
rühm	grup
rühm	grubu
tegeleb	kolları
jaapan	japonya
liikumine	hareket
liikumine	hareket
liikumine	hareketler
liikumine	hareketlilik
teiseks	ikinci
teiseks	ikincisi
inglismaal	ingiltere
fail	dosya
fail	dosyası
valitseja	hükümdar
preisimaa	prusya
kuningriik	krallık
sõjaväe	askeriye
sõjaväe	ordu
sõjaväe	asker
sõjaväe	askerlik
sõjaväe	askeri
video	görüntülü
video	video
sõnad	sözleri
sõnad	sözler
sõnad	kelimeler
sõnad	sözcükler
sõnad	sözler
sõnad	kelime
loomad	hayvanlar
loomad	hayvan
räägib	konuşuyor
räägib	konuşur
leiti	bulunmuş
leiti	bulundu
leiti	buldum
sirp	orak
andrei	andrey
andrei	andrei
heino	heino
city	sehir
city	city
city	şehir
esitatud	sunuldu
esitatud	sunulan
esitatud	sundu
esitatud	gönderildi
esitatud	gönderilen
valimised	seçim
valimised	seçimler
valimised	seçim
valimised	seçimler
santa	santa
youtube	youtube
hoida	devam
taimed	bitkiler
taimed	bitki
taimed	bitkileri
huvi	faizi
huvi	ilgi
huvi	faiz
roll	rolün
roll	rol
priit	priit
terve	bütün
terve	tüm
terve	tamamı
love	ask
love	sevda
love	sevgiler
love	aşk
love	sevgi
režissöör	direktör
režissöör	müdür
režissöör	yönetmen
režissöör	yönetici
ringi	daire
ringi	çember
ringi	çevresinde
ringi	çevrede
ringi	etrafta
ringi	etrafında
argentina	arjantin
argentina	arjantin
otse	direk
otse	direkt
otse	doğrudan
minna	minna
versioon	sürüm
versioon	versiyon
versioon	sürümü
tarkvara	yazılım
egiptuse	mısır
egiptuse	mısırlı
seitse	seven
seitse	yedi
abielu	evlilik
dirigent	iletken
dirigent	kondüktör
lapsed	çocuklar
lapsed	cocuklar
lapsed	çocuk
lapsed	çocuklar
nädal	haftalık
nädal	hafta
arthur	arthur
daniel	daniel
tehnoloogia	teknoloji
toodud	getirilmiş
toodud	getirildi
toodud	getirdi
idee	fikri
idee	fikir
lembit	lembit
toime	efekt
toime	etki
toime	etkisi
toime	etkileri
toime	efekt
toime	etkiler
iirimaa	irlanda
pidevalt	sürekli
rahvaste	ülkeler
rahvaste	uluslar
rahvaste	milletler
rahvaste	halkları
rahvaste	halk
tundi	saatleri
tundi	saatlerce
tundi	saatler
paide	paide
kodu	yuva
kodu	ev
kodu	evde
kodu	eve
kodu	evim
los	los
loetletud	kaydetti
kolis	taşınmış
kolis	taşınan
kolis	taşındı
esindaja	temsilcisi
esindaja	temsilci
rada	pist
rada	takip
rada	yolu
rada	patika
rada	yol
programmi	program
programmi	programı
organisatsioon	organizasyon
organisatsioon	kuruluş
organisatsioon	örgüt
organisatsioon	örgütü
organisatsioon	kuruluş
organisatsioon	organizasyon
organisatsioon	örgüt
muuseumi	müze
muuseumi	müzesi
muuseumi	museum
valis	seçti
kalju	uçurum
kalju	cliff
kalju	taş
kalju	kaya
kalju	rock
piiratud	sınırlı
piiratud	kısıtlı
piiratud	sınırlıdır
piiratud	kısıtlı
kuula	dinle
leedus	litvanya
roheline	yeşile
roheline	yeşillik
roheline	yeşil
roheline	green
roheline	yeşili
romaani	roman
areng	kalkınma
areng	geliştirme
areng	gelişme
areng	gelişim
areng	evrim
areng	gelişmeler
edu	başarılar
edu	başarılı
edu	başarı
edu	edu
läbib	geçiyor
sisaldavad	içeren
arvuti	bilgisayar
armastus	ask
armastus	sevda
armastus	sevgiler
armastus	aşk
armastus	sevgi
ikka	hala
ikka	hâlâ
ikka	halen
saatejuht	konak
saatejuht	sunucu
harva	seyrek
harva	nadiren
harva	ender
harva	seyrek
harva	nadir
harva	ender
ajakiri	dergi
ajakiri	magazin
liigid	tür
liigid	türler
kraadi	derece
kraadi	dereceler
kraadi	derece
kraadi	derecesi
kraadi	diploma
sunnitud	zorla
mary	meryem
mary	mary
keemia	kimya
seeria	serisi
seeria	dizi
seeria	seri
artiklid	makaleler
artiklid	yazılar
artiklid	makale
omanik	sahibi
omanik	sahibinden
omanik	tutucu
omanik	holder
kose	şelale
kloostri	manastır
kloostri	manastırı
puuduvad	eksik
puuduvad	kayıp
valgus	işık
valgus	hafif
valgus	light
valgus	nur
valgus	aydınlık
kultuur	kültürü
kultuur	kültür
kasutaja	kullanıcı
toetas	desteklenen
toetas	destekli
ütleb	diyor
ütleb	anlatıyor
loss	castle
loss	şato
loss	kale
loss	kalesi
leiab	bulur
leiab	buluyor
silma	göz
silma	gözü
silma	gözün
linnad	şehirler
linnad	kasabalar
linnad	kentler
linnad	şehirler
linnad	şehirleri
varsti	yakinda
varsti	yakında
varsti	soon
lauri	lauri
lõpeb	bitiyor
lõpeb	biter
dmitri	dmitry
dmitri	dimitri
dmitri	dmitri
dmitri	dimitri
võtsid	aldı
muutunud	değiştim
muutunud	değişti
muutunud	değişmiş
muutunud	değişen
muutunud	değiştirildi
õige	doğru
õige	sağa
õige	sağ
õige	dogru
õige	doğru
black	black
black	siyah
black	kara
auto	araba
auto	otomobil
auto	araç
teksti	yazı
teksti	mesaj
teksti	metin
norras	norveç
riigid	devletler
riigid	eyaletler
riigid	ülkeler
riigid	ülkelere
riigid	ülkeleri
mängija	oyuncu
õppima	öğrenin
õppima	öğren
õppima	öğrenmek
tekst	yazı
tekst	mesaj
tekst	metin
den	den
maadleja	güreşçi
sinine	blue
sinine	mavi
võim	power
võim	güç
neljas	dördüncüsü
neljas	dördüncü
noorem	genç
loodus	tabiat
loodus	doğa
moodustatud	oluştu
moodustatud	oluşturulmuş
number	rakam
number	numara
number	numarası
number	sayı
protsess	süreç
protsess	işlem
printsess	prenses
võtab	alır
margus	margus
värvi	renk
värvi	rengi
värvi	renkli
värvi	renk
värvi	rengi
kaheksa	sekiz
kaheksa	eight
kaheksa	sekizi
mänginud	oynadı
keemik	kimyager
parlament	meclis
parlament	parlamentosu
parlament	parlamento
kalle	kalle
kalle	gradyan
kalle	slope
magnus	magnus
kiirus	hız
kiirus	hızlı
kiirus	hız
kiirus	sürat
kiirus	speed
kiirus	hızı
reinhold	reinhold
allikas	kaynağı
allikas	kaynak
allikad	kaynakları
allikad	kaynaklar
lubatud	etkin
sarnane	benzeri
sarnane	benzer
jõud	zorla
jõud	force
jõud	kuvvet
jõud	güç
jõud	güçler
jõud	kuvvetler
jõud	kuvvetleri
jõud	power
jõud	güç
giovanni	giovanni
struktuur	yapısı
struktuur	yapı
matemaatik	matematikçi
harald	harald
põgenes	kaçmış
põgenes	kaçtı
põgenes	kaçmış
põgenes	kaçtı
maetud	gömülmüş
maetud	gömüldü
maetud	gömülü
laiali	dağılmış
laiali	dağınık
walter	walter
nsvl	sscb
della	delia
della	della
selge	açık
selge	net
selge	temizle
selge	temiz
selge	berrak
liitus	katılmış
liitus	katıldı
liitus	katıldım
liitus	katılan
california	kaliforniya
california	california
meetod	yöntemi
meetod	yöntem
ruumi	boşluk
ruumi	space
ruumi	uzayı
ruumi	uzay
paar	çifti
paar	çift
paar	çifti
paar	çift
temperatuur	sıcaklık
temperatuur	isı
temperatuur	sıcaklığı
läinud	gitti
läinud	gitmiş
frank	frank
järgmine	sonraki
järgmine	sırada
järgmine	sıradaki
vabalt	serbestçe
vabalt	özgürce
teadus	fen
teadus	bilimsel
teadus	bilim
ekspress	ekspres
ekspress	express
ekspress	ifade
ekspress	ekspresi
tugev	güçlü
tugev	güçlüler
tugev	kuvvetli
noor	genç
noor	young
noor	nur
noor	noor
häält	sesi
häält	ses
häält	sesli
lahti	gevşek
lahti	lahti
kristjan	kristjan
kristjan	kristian
protsessi	süreç
protsessi	işlem
mälu	bellek
mälu	hatıra
mälu	anılar
mälu	hatıralar
mälu	hafıza
mäe	mountain
mäe	dağ
mtü	stk
max	maksimum
max	max
max	azami
henri	henri
delfi	delphi
ajalooline	tarihi
ajalooline	tarihsel
tavaline	düzenli
tavaline	normal
kinnitatud	doğrulandı
kinnitatud	doğruladı
kinnitatud	onaylanmış
kinnitatud	onaylandı
tähistab	kutlama
tähistab	kutluyor
tähistab	kutluyorum
françois	francois
françois	françois
leht	levha
leht	çarşaf
leht	yaprak
leht	yaprak
leht	sayfaya
leht	sayfa
leht	sayfada
leht	sayfası
leht	sayfayı
mäng	oyun
mäng	maç
enamus	çoğu
enamus	çogu
enamus	çoğunluğu
enamus	çoğunluk
andreas	andreas
kiire	hızlı
kiire	çabuk
kiire	cabuk
kiire	acil
kiire	hızlı
kiire	hizli
matemaatika	matematik
matemaatika	matematik
matemaatika	hesap
matemaatika	matematik
grand	binlik
grand	grand
kirjeldus	tanım
kirjeldus	açıklama
kirjeldus	tanımlama
kirjeldus	tarif
kirjeldus	açıklaması
kirjeldus	ediniz
arvo	arvo
jurist	avukat
jurist	avukatlık
jurist	avukat
madal	yüzeysel
madal	sığ
madal	alçak
madal	düşük
air	hava
air	air
majandus	ekonomi
majandus	ekonomisi
majandus	ekonomik
majandus	ekonomi
rekord	plak
rekord	rekor
rekord	kayıt
ühendus	commonwealth
ühendus	cumhuriyet
ühendus	bağ
ühendus	bağlantı
ühendus	bağla
ühendus	bağlan
ühendus	topluluk
ühendus	toplum
ühendus	ümmet
ühendus	cemaat
vaade	gör
vaade	görünüm
vaade	görünümü
vaade	manzara
karjääri	kariyeri
karjääri	kariyer
karjääri	kariyer
#aaa	#aaa
iiri	irlandalı
tulemus	sonuç
põhjustab	nedenler
põhjustab	nedenleri
ühenduse	bağ
ühenduse	bağlantı
vassili	vasili
vassili	vasily
vassili	vassili
haridus	eğitici
haridus	eğitim
haridus	eğitim
elanud	yaşamış
elanud	yaşadı
elanud	yaşardı
suhe	oranı
suhe	oran
suhe	ilişki
suhe	ilişkisi
kasvavad	büyüyen
kasvavad	büyüme
kasvavad	büyüyor
kasvavad	büyümek
kasvavad	büyümek
kasvavad	büyür
kasvavad	büyü
für	für
katariina	catherine
väikesed	ufak
väikesed	küçük
väikesed	kucuk
kirjutada	yazma
kirjutada	yazın
kirjutada	yaz
pere	ailesi
pere	family
pere	aile
kunst	sanat
kunst	sanatlar
kunst	sanat
kunst	art
lasti	kargo
korraldatud	organize
korraldatud	ayarlandı
korraldatud	ayarladı
otseselt	direk
otseselt	direkt
otseselt	doğrudan
teadmata	bilinmiyor
teadmata	bilinmeyen
liitu	katılın
liitu	katılmak
liitu	katıl
rahvas	folk
rahvas	kalabalık
rahvas	halk
rahvas	kişiler
rahvas	insanlar
rahvas	millet
nato	nato
võime	yetenek
võime	yeteneği
kood	kodu
kood	şifre
kood	kod
lisa	lisa
lisa	ekleyin
lisa	ekle
lisa	ekleme
lisa	ek
cambridge	cambridge
juri	yuri
juri	yury
laps	çocuk
laps	çocuğum
laps	cocuk
bernhard	bernhard
kommunistliku	komünist
olukord	durum
josé	jose
josé	josé
kindel	tabi
kindel	elbette
preisi	prusya
life	life
life	hayat
life	yaşam
life	ömür
windows	windows
windows	pencereler
windows	pencereleri
windows	pencere
vangi	tutuklu
vangi	tutsak
vangi	mahkum
vangi	esir
vangi	mahkûm
pihkva	pskov
skulptor	heykeltıraş
vorm	formu
vorm	biçim
vorm	form
kõrgem	yüksek
haru	haru
haru	dal
haru	dalın
haru	şube
naised	kadınları
naised	kadın
naised	kadinlar
naised	kadınlar
oblast	oblastı
antonio	antonio
roman	romalı
roman	roman
ründaja	saldırgan
ründaja	saldıran
ründaja	saldırganı
peamised	main
peamised	ana
päikese	güneş
päikese	solar
projekt	proje
projekt	projesi
ilves	ilves
ilves	vaşak
teed	yollar
teed	cay
teed	çay
lihtne	basit
lihtne	sade
lihtne	yavaş
lihtne	kolay
lihtne	easy
pärnus	pärnu
põhjamaade	iskandinav
erinev	farklı
erinev	farkli
erinev	değişik
jms	vb
juhitud	led
lai	geniş
lai	lai
tihedus	yoğunluk
tihedus	yoğunluğu
relvastatud	silahlı
pildi	fotoğraf
pildi	resim
pildi	resmi
pildi	görsel
pildi	resim
pildi	görüntü
pildi	imaj
pühendatud	adanmış
pühendatud	adanmış
pühendatud	adamış
avastas	keşfetmiş
avastas	keşfetti
avastas	keşfedildi
kitarr	gitar
