die	на
charles	шарль
charles	чарльз
heilige	святий
heilige	saint
heilige	сен
heilige	святі
heilige	святе
heilige	свята
heilige	священні
heilige	святий
kaart	карта
kaart	мапа
oorsprong	джерело
oorsprong	походження
david	давід
david	девід
david	давид
kennis	знайомі
kennis	знань
kennis	знання
parlement	парламент
groen	зелене
groen	зелені
groen	зелений
sosiale	соціальне
sosiale	соціальні
sosiale	соціальна
sosiale	соціальний
geboue	будівлі
geboue	будівель
bloemfontein	блумфонтейн
daarom	отже
daarom	тому
gebring	привезли
gebring	принесли
gebring	приніс
trek	возили
trek	виразно
stem	голосування
stem	голосуйте
stem	проголосувати
stem	голосувати
stem	голос
stem	голосом
stem	голосу
vroeër	раніше
energie	енергія
von	фон
boere	фермери
boere	фермерів
boere	селяни
boere	бур
boere	фермер
prys	ціна
prys	премія
prins	принц
prins	принца
prins	князь
ligging	розміщення
ligging	місцезнаходження
ligging	локація
ligging	місце
ligging	розташування
gestuur	надіслано
gestuur	надіслані
broer	брат
broer	брата
broer	братик
studente	студенти
studente	учням
studente	студентів
studente	студентам
studente	учні
gemeenskap	суспільство
gemeenskap	товариства
gemeenskap	товариство
gemeenskap	громада
gemeenskap	спільнота
gemeenskap	спільноти
berg	гірський
berg	гора
berg	гірська
berlyn	берлін
oppervlak	поверхні
oppervlak	поверхня
agter	позаду
bronne	джерела
bronne	джерел
bronne	джерело
bronne	джерела
beleid	правила
beleid	політики
beleid	policy
beleid	політика
beleid	політикою
port	пор
port	порт
album	альбому
album	альбом
beweeg	жодного
beweeg	відсутнє
beweeg	немає
beweeg	жодних
beweeg	відсутній
beweeg	пересунути
beweeg	хід
beweeg	перемістити
beweeg	пересування
beweeg	переміщення
beweeg	руху
beweeg	переїзд
beweeg	пересування
voorheen	раніше
vertrek	відправлення
vertrek	відправляється
vertrek	відправлення
vertrek	виліт
egipte	єгипту
egipte	єгипет
egipte	єгипті
egipte	порожнім
egipte	порожнє
egipte	порожня
egipte	порожні
egipte	порожній
iets	щось
iets	дещо
iets	чимось
brittanje	британія
meerderheid	більшість
meerderheid	більшістю
com	com
asië	азія
verskaf	надають
verskaf	надати
verskaf	надані
verskaf	надано
verskaf	вказано
verskaf	надано
verskaf	постачання
verskaf	надати
lees	прочитайте
lees	читати
lees	прочитані
lees	читайте
lees	прочитати
lees	читання
lees	читання
sir	сер
sir	пане
webtuiste	сайті
webtuiste	сайт
onderwys	освіта
onderwys	освіти
onderwys	education
vinnig	швидко
vinnig	швидкі
vinnig	швидке
vinnig	швидка
vinnig	фаст
vinnig	швидкий
periode	строк
periode	період
agt	вісім
lengte	тривалість
lengte	довжина
lengte	довжини
manier	спосіб
manier	шлях
goue	золотий
goue	голден
goue	золоті
goue	золоте
buitelandse	іноземних
buitelandse	іноземні
buitelandse	іноземний
aangebied	запропоновано
aangebied	запропонували
aangebied	запропонував
aangebied	пройшла
ingesluit	включено
ingesluit	включені
ingesluit	включення
ingesluit	включити
ingesluit	включати
tipe	типу
tipe	тип
peter	петро
peter	пітер
km²	km²
verskeidenheid	різноманітність
verskeidenheid	diversity
verskeidenheid	різноманітності
verskeidenheid	різноманіття
verskeidenheid	різноманітність
verskeidenheid	сорти
verskeidenheid	різноманітності
poskode	zip
stemme	голоси
stemme	голосів
stemme	голосує
biskop	єпископа
biskop	єпископ
duidelik	чітко
duidelik	суто
duidelik	очевидно
duidelik	явно
leiding	вказівки
iemand	кимось
iemand	когось
iemand	хтось
anders	different
anders	інше
anders	різні
anders	різних
anders	відмінні
politikus	політик
proses	процес
proses	обробити
proses	процесу
tree	візьму
tree	бери
tree	візьми
tree	взяти
toon	pitch
toon	тону
pas	вмістити
pas	підбір
pas	підійде
pas	влаштувати
pas	підходить
pas	збіг
pas	відповідність
pas	матч
pas	двобій
pas	сірники
alias	псевдонім
los	залиште
los	leave
los	залишити
massa	маса
massa	mass
voorgestel	рекомендації
voorgestel	запропоновані
voorgestel	рекомендовані
besit	зберігання
besit	одержимість
besit	володіння
vorige	минулий
vorige	минулі
vorige	минуле
gesê	сказала
gesê	казали
gesê	сказали
gesê	сказав
gesê	казав
gesê	саїд
plekke	місць
plekke	місця
plekke	місцини
spaanse	іспанською
spaanse	іспанської
spaanse	іспанська
argitek	архітектор
res	відпочинок
lewer	печінка
lewer	печінки
ekonomie	економіка
ekonomie	господарство
ekonomie	економіка
ekonomie	економія
mark	маркет
mark	ринкова
mark	ринок
mark	ринку
mark	кропивницький
saak	спричинити
saak	причина
saak	причиною
den	раб
den	підлеглий
den	раба
getroud	одружені
getroud	заміжня
getroud	одружена
getroud	заміж
getroud	одружений
spesie	виді
spesie	вид
spesie	види
hoogte	висота
lae	шари
lae	шарів
lae	низький
lae	низька
lae	low
namibië	намібія
sake	причинами
