ve	og
mücadele	kjempende
mücadele	kjempe
mücadele	slåsskamp
mücadele	kjemp
mücadele	fight
mücadele	kamp
yeri	beliggenhet
yeri	sted
yeri	lokalisering
yeri	lokasjon
yeri	posisjon
yeri	plassering
yardımcı	assisterende
yardımcı	assistent
yardımcı	assistenten
yardımcı	stedfortreder
yardımcı	fullmektig
yıllık	årlig
yıllık	årlige
yıllık	årboken
yıllık	årboka
kız	søstre
kız	jente
kız	jenta
cumhuriyet	samveldet
cumhuriyet	republikanske
cumhuriyet	republikaner
cumhuriyet	republikansk
cumhuriyet	republikken
cumhuriyet	republikk
bağımsız	indie
bağımsız	independent
bağımsız	uavhengige
bağımsız	uavhengig
bağımsız	selvstendig
bunlar	desse
bunlar	disse
bunlar	de
yanlış	feil
yanlış	feil
yanlış	falsk
yanlış	usant
yanlış	falske
yanlış	falskt
al	take
al	tar
al	ta
al	hent
al	få
al	get
kurulu	brettspill
kurulu	styret
kurulu	board
kurulu	installerte
kurulu	installert
msj	msg
gerçek	real
gerçek	ekte
gerçek	reelt
gerçek	ekte
gerçek	sant
gerçek	true
gerçek	sanne
gerçek	faktum
gerçek	fact
gerçek	sannhet
ses	lyd
ses	sound
ses	lyden
ses	voice
ses	stemma
ses	røst
ses	stemme
ses	lyd
ses	støy
ses	bråk
ses	volume
ses	volum
david	david
rock	rockin
rock	bergart
rock	stein
rock	rock
milli	nasjonale
milli	national
milli	nasjonal
milli	nasjonalt
milli	milli
kitap	bok
kitap	bøker
uefa	uefa
temsil	representasjon
temsil	representerer
temsil	representere
temsil	representerer
temsil	representere
temsil	representasjoner
ten	hud
ten	flå
ten	huden
world	verdens
world	world
world	verden
ödülleri	belønner
ödülleri	belønninger
ödülleri	utmerkelser
ödülleri	priser
ödülleri	utdelingen
ödülleri	awards
ödülleri	utmerkelse
ödülleri	premier
with	med
with	with
saat	klokker
saat	armbåndsur
saat	hour
saat	time
saat	klokke
güneş	sun
güneş	sol
güneş	søn
güneş	solskinn
güneş	sunshine
güneş	solar
yazarı	forfatter
san	san
haline	blitt
haline	bli
kaldı	gjenstår
kaldı	gjenstående
kaldı	gjenværende
kaldı	ble
kaldı	forblitt
kaldı	forble
iii	iii
bakanı	minister
geçti	besto
geçti	bestått
modern	modern
modern	moderne
siyasi	politisk
benzer	lignende
benzer	liknende
krallık	kingdom
krallık	kongedømme
doğal	naturlige
doğal	natural
doğal	naturlig
doğal	naturtalent
inşa	bygningen
inşa	building
inşa	bygge
inşa	bygning
inşa	bygge
inşa	bygg
inşa	konstruere
inşa	bygget
inşa	bygde
inşa	bygd
doğdu	born
doğdu	født
yeterli	tilstrekkelig
yeterli	tilstrekkelig
ortak	partnerne
ortak	partners
ortak	samarbeidspartnere
ortak	partnere
ortak	partner
ortak	partneren
ortak	kompanjong
michael	mikael
michael	michael
londra	london
türü	sjanger
türü	skriv
türü	typen
türü	type
başkanlığı	formannskapet
göç	emigrasjon
göç	exodus
göç	migrasjon
göç	innvandring
james	james
as	ess
as	henge
as	ess
as	ace
bakanlığı	departement
bakanlığı	departementet
bakanlığı	ministry
kurulmuştur	etablerte
kurulmuştur	etablert
kurulmuştur	fastslått
van	varebil
van	van
logo	logo
logo	logoer
örnek	utvalg
örnek	prøve
örnek	eksempel
örnek	eksempel
kemal	kamal
kemal	kemal
durumu	status
durumu	betingelsen
durumu	betingelse
durumu	tilstand
durumu	stand
israil	israel
kırmızı	rødt
kırmızı	rød
kırmızı	red
yönetmen	direktør
yönetmen	regissør
yönetmen	regissert
yönetmen	filmskaper
ön	front
ön	foran
tamamen	fullt
tamamen	helt
tamamen	fullstendig
tamamen	totalt
tamamen	helt
tamamen	fullstendig
atatürk	atatürk
tipi	skriv
tipi	typen
tipi	type
tipi	snøstorm
araştırma	forespørsler
araştırma	henvendelser
araştırma	forskning
araştırma	research
orijinal	orginal
orijinal	originalt
orijinal	originalen
orijinal	opprinnelig
orijinal	originale
orijinal	opprinnelige
orijinal	original
orijinal	originals
avusturya	østerrike
yardım	assistanse
yardım	hjelp
serbest	frigi
serbest	slipp
serbest	løslatelse
serbest	frilans
serbest	gratis
serbest	fri
serbest	free
serbest	ledig
serbest	frie
serbest	fritt
serbest	frigitt
serbest	sluppet
serbest	løslatt
değer	verdier
değer	verdt
değer	worth
değer	verd
değer	verdien
değer	verdi
oranı	vurder
oranı	rate
şarkıcı	sanger
destek	støtter
destek	støtter
destek	støtte
destek	brukerstøtte
destek	support
destek	sikkerhetskopi
destek	backup
destek	støtter
destek	støtte
katıldı	deltok
katıldı	deltatt
katıldı	sluttet
bugün	today
bugün	idag
single	single
single	singel
single	enslig
hafta	uken
hafta	uke
hafta	uka
hafta	ukedager
hafta	ukene
hafta	weeks
hafta	ukevis
hafta	uker
ekonomik	økonomisk
ekonomik	økonomi
adam	kar
adam	guy
adam	adam
adam	mannfolk
adam	mannen
adam	mann
it	push
it	dytt
it	press
kendisi	seg
etkili	effektive
etkili	effektiv
etkili	effektivt
etkili	innflytelsesrike
etkili	innflytelsesrik
etkili	effektive
etkili	effektiv
etkili	effektivt
yayınları	publikasjoner
resmî	offisielt
resmî	offisiell
resmî	official
resmî	offisielle
nehri	elven
nehri	river
nehri	elv
hizmet	tjenester
hizmet	serve
hizmet	tjene
hizmet	tjen
hizmet	servise
hizmet	tjeneste
hizmet	service
düzenlenen	held
düzenlenen	holdt
düzenlenen	avholdt
güçlü	sterkere
güçlü	sterk
güçlü	strong
güçlü	sterke
güçlü	sterkt
güçlü	kraftfull
güçlü	mektig
güçlü	kraftig
arası	mellom
asya	asiatisk
asya	asian
asya	asiatiske
asya	asia
yolu	sti
girdi	innspill
girdi	inndata
girdi	oppgitt
girdi	angitt
girdi	oppføring
sayı	poeng
sayı	score
sayı	poengsum
sayı	snes
sayı	tall
sayı	nummer
sayı	number
sayı	antall
çalışma	studere
çalışma	studie
çalışma	arbeid
çalışma	arbeide
çalışma	jobbe
çalışma	jobb
çalışma	jobber
yıllar	ar
yıllar	årevis
yıllar	år
başlar	begynner
başlar	starts
başlar	begynner
başlar	starter
hukuk	jus
hukuk	loven
hukuk	lov
roman	roman
roman	romersk
roman	roman
roman	fiksjon
başlık	overskriften
başlık	overskrift
başlık	overskrift
başlık	caption
başlık	bildeteksten
başlık	bildetekst
başlık	tittel
robert	robert
sürekli	kontinuerlig
sürekli	fortløpende
sürekli	sammenhengende
kral	konge
kral	dobbelseng
sonrasında	ettervirkningene
sonrasında	etter
sonrasında	after
sonrasında	etterpå
sonrasında	efter
sonrasında	etterpå
hatta	even
hatta	selv
hatta	tilogmed
hatta	sjølv
aile	familien
aile	familie
aile	slekt
metre	meter
metre	meter
metre	meter
basketbol	basket
basketbol	basketball
kullanımı	bruken
kullanımı	bruke
kullanımı	bruker
kullanımı	bruke
kullanımı	bruk
kullanımı	bruken
vardı	hadde
vardı	hatt
sovyet	sovjet
sovyet	sovjetiske
sovyet	sovjetisk
bursa	bursa
kıbrıs	kypros
ticaret	handel
ticaret	trading
ticaret	bedriften
ticaret	business
ticaret	virksomhet
ticaret	bedrift
ticaret	byttehandel
ticaret	bytte
ticaret	handel
üzerinden	via
can	kan
can	can
can	bjelle
can	bell
kardeş	sister
kardeş	søster
kardeş	syster
kardeş	søsteren
kardeş	søstera
kardeş	broder
kardeş	broren
kardeş	brother
kardeş	bror
kardeş	søsken
benim	mitt
benim	gruve
benim	mine
benim	min
belli	viss
belli	opplagt
belli	innlysende
belli	åpenbare
belli	åpenbart
öldü	dødd
öldü	døde
öldü	dødt
öldü	døde
öldü	død
öldü	dead
hızlı	fortere
hızlı	raskere
hızlı	kjappere
hızlı	kjapp
hızlı	raskt
hızlı	rask
hızlı	hurtig
hızlı	raske
hızlı	fort
hızlı	speedy
hızlı	kjapt
hızlı	raskt
hızlı	kjapp
hızlı	rask
hızlı	fart
hızlı	hastighet
hızlı	hurtighet
hızlı	speed
yabancı	alien
yabancı	romvesen
yabancı	fremmede
yabancı	fremmed
yabancı	utlending
yabancı	utenlandske
yabancı	utenlandsk
yabancı	fremmede
yerli	hjemlige
yerli	indianer
yerli	inder
yerli	indisk
yerli	lokale
yerli	lokalt
yerli	lokal
yerli	local
yerli	innfødt
ağır	heavy
ağır	tungt
ağır	kraftig
ağır	tung
ağır	veie
oynadı	spilte
oynadı	spilt
kiralık	utleie
kiralık	husleie
kiralık	leie
ticari	reklamefilm
ticari	kommersielt
ticari	kommersiell
aslında	egentlig
aslında	faktisk
avustralya	australia
enerji	energi
yunan	gresk
zaten	allerede
zaten	allereie
madalya	medalje
madalya	medal
madalya	medaljen
madalya	medaljer
madalya	medaljene
mevcut	tilgjengelige
mevcut	tilgjengeleg
mevcut	ledig
mevcut	tilgjengelig
mevcut	gjeldende
mevcut	nåværende
mevcut	nåværende
mevcut	presentere
mevcut	presang
mevcut	nåtid
mevcut	tilstede
mevcut	eksisterende
yarışması	contest
yarışması	konkurranse
akdeniz	middelhavet
azerbaycan	aserbajdsjan
güç	styrke
güç	styrken
güç	kraft
güç	force
güç	kraften
güç	kraft
güç	makt
güç	strøm
güç	power
milletvekili	kongressmedlem
milletvekili	kongressmann
milletvekili	kongressmedlem
ileri	framover
ileri	forover
ileri	fram
ileri	fremover
ileri	frem
ileri	forut
ileri	fremover
ileri	avansert
ileri	avanserte
ileri	advanced
ileri	framover
ileri	forover
yüzyıl	århundre
hakları	rettigheter
hakları	rettighetene
sol	venstresiden
sol	venstre
sol	forlatt
sol	left
sayfası	siden
sayfası	sida
sayfası	side
sayfası	page
çalışmalar	studier
italyan	italiener
italyan	italienske
italyan	italiensk
değişiklik	modifisering
değişiklik	endringer
değişiklik	forandringer
değişiklik	endringene
değişiklik	forandring
değişiklik	endring
değişiklik	endre
saha	field
saha	feltet
saha	felt
saha	jorde
beşiktaş	beşiktaş
sık	klem
tur	tur
tur	omvisning
tur	tour
tur	turné
japon	japansk
dili	tunge
dili	tunga
dili	dili
dili	språk
yüzey	overflater
yüzey	overflate
yüzey	overflaten
başkan	president
başkan	presidenten
başkan	formann
başkan	ordstyrer
başkan	styreleder
ek	tilskudd
ek	tillegg
ek	ytterligere
ek	ekstra
ek	anneks
konusu	emne
konusu	fag
konusu	subjekt
metal	metall
metal	metal
metal	fullmetal
metal	metaller
metal	metallic
yaygın	utbredt
yaygın	common
yaygın	felles
yaygın	vanlig
kulübü	club
kulübü	klubb
tanımlar	definisjoner
tanımlar	definerer
fark	sett
fark	observert
fark	merknad
fark	varsel
fark	realisering
fark	forskjell
şampiyon	mester
şampiyon	champ
şampiyon	mester
şampiyon	champion
şampiyon	mestere
şampiyon	champions
yunanistan	hellas
ölüm	døden
ölüm	død
ölüm	death
ölüm	dødsstraff
bizans	bysants
bizans	bysantinsk
radyo	radioen
radyo	radio
hasan	hassan
hasan	hasan
bölgede	region
kanada	canada
ilçesi	distriktet
ilçesi	distrikt
gitar	guitar
gitar	gitar
gitar	gitarer
yayınlanan	utgitt
yayınlanan	publiserte
yayınlanan	publisert
arap	arabiske
arap	araber
arap	arabisk
posta	posten
posta	mail
posta	post
yalnızca	berre
yalnızca	only
yalnızca	bare
yalnızca	kun
yapı	struktur
eyalet	stat
eyalet	staten
eyalet	delstater
eyalet	state
eyalet	tilstand
eyalet	delstat
not	notat
not	merknad
not	notatet
not	note
not	merk
not	merknader
not	notat
not	notater
güncelleme	oppdateringen
güncelleme	oppdater
güncelleme	oppdatere
güncelleme	oppdatering
güncelleme	oppdaterer
güncelleme	oppdatere
güncelleme	oppdatering
hüseyin	hossein
hüseyin	hussein
hüseyin	hussain
sanatçı	artister
sanatçı	kunstnere
sanatçı	kunstner
sanatçı	artist
tartışma	diskusjoner
tartışma	diskusjon
tartışma	strides
tartışma	tvist
tartışma	tvisten
tartışma	argumentet
tartışma	argument
tartışma	argumentasjon
tartışma	debatt
kapak	lid
kapak	lokk
kapak	lokket
kapak	dekke
kapak	cover
kapak	deksel
kapak	dekk
kapak	hatch
kapak	luken
kapak	klekkes
paul	paulus
paul	paul
baş	hode
baş	hodet
baş	head
barış	peace
barış	freden
barış	fred
düşünüyorum	tenking
düşünüyorum	tenkende
düşünüyorum	tenkning
düşünüyorum	tenker
tan	tan
yaşam	liv
yaşam	livet
yaşam	life
black	sort
black	svarte
black	svart
black	black
ibrahim	ibrahim
ibrahim	abraham
mevcuttur	tilgjengelige
mevcuttur	tilgjengeleg
mevcuttur	ledig
mevcuttur	tilgjengelig
kanal	canal
kanal	kanaler
kanal	kanalene
kanal	kanal
kanal	channel
kanal	kanalen
para	money
para	penger
para	mynter
para	deig
para	gryn
para	mynt
kötü	vond
kötü	dårlig
kötü	ille
kötü	slem
kötü	ondskapen
kötü	evil
kötü	ondskap
kötü	wicked
geçmişi	bakgrunnen
geçmişi	bakgrunn
kızı	dotter
kızı	datter
kızı	daughter
kızı	dattera
kızı	datteren
genelde	vanligvis
genelde	pleier
festivali	festival
yahudi	jødisk
yahudi	jødiske
yahudi	jøde
yahudi	jøder
çalışmaları	studier
normal	regulært
normal	regelmessige
normal	vanlig
normal	normalt
normal	normale
normal	normalen
normal	normal
sona	sona
han	khan
han	khanen
han	han
gerek	trenge
gerek	treng
gerek	need
gerek	behov
gerek	trenger
sayfa	siden
sayfa	sida
sayfa	side
sayfa	page
isim	substantiv
isim	namn
isim	navnet
isim	navn
uzay	rom
uzay	space
uzay	verdensrommet
uzay	plass
murat	mourad
murat	murat
pop	pop
sonrası	etter
sonrası	after
sonrası	etterpå
sonrası	efter
rowspan	rowspan
mezun	uteksaminert
mezun	nyutdannede
mezun	alumni
mezun	avslutningen
mezun	eksamen
berlin	berlin
hale	hale
george	george
george	georg
jean	jean
derece	grader
derece	grad
gece	nite
gece	night
gece	kveld
gece	natt
emin	selvsikker
united	forent
united	united
kent	kent
charles	charles
muhammed	mohammad
muhammed	muhammad
muhammed	muhammed
muhammed	mohammed
muhammed	mohamed
bilgiler	info
bilgiler	informasjon
bilgiler	informasjon
bilgiler	informasjonen
bilgiler	opplysninger
von	von
herschel	herschel
çift	pair
çift	par
çift	dobbelt
çift	dobbeltgjenger
çift	dobbel
çift	par
çift	paret
çift	couple
olay	hendelsen
olay	hendelse
olay	arrangementet
olay	hending
olay	arrangement
çalışan	medarbeider
çalışan	ansatt
çalışan	ansatte
çalışan	medarbeidere
çalışan	arbeider
çalışan	jobber
peter	peter
trabzon	trabzon
suriye	syria
dolayısıyla	ergo
sonuç	resultater
sonuç	resultat
sonuç	resultat
sonuç	konklusjon
sonuç	konklusjonen
kişisel	personlig
kişisel	personlige
yüzde	prosent
yüzde	prosentandel
yüzde	prosent
halen	forsatt
halen	framleis
halen	fremdeles
halen	likevel
halen	fortsatt
site	nettsted
site	nettside
site	nettstedet
site	nettsted
site	nettstedet
site	site
site	stasjonær
sınıf	klasserommet
sınıf	klasserom
sınıf	klasse
sınıf	klassen
eurovision	eurovision
dizisi	sekvens
seçildi	valgt
seçildi	utvalgte
seçildi	utvalgt
seçildi	valgt
seçildi	valgt
seçildi	utvalgte
seçildi	utvalgt
seçildi	valgte
yapılmış	lagd
yapılmış	made
yapılmış	laget
oyunları	spill
oyunları	spel
oyunları	games
oyunları	kamper
general	generell
general	generelt
general	general
antik	antikk
antik	eldgammelt
antik	antikkens
antik	eldgammel
antik	oldtidens
sivas	sivas
yukarıda	ovenfor
yukarıda	over
yukarıda	above
yukarıda	ovenpå
yukarıda	overetasjen
yukarıda	oppe
yapmak	lager
yapmak	making
yapmak	lage
teşekkürler	takk
hollanda	rotterdam
hollanda	amsterdam
hollanda	nederland
hollanda	holland
yana	jana
yana	sida
yana	side
kategori	kategori
kategori	kategorien
geleneksel	tradisjonelt
geleneksel	tradisjonelle
geleneksel	tradisjonell
altına	under
altına	under
kazanan	vinner
savunma	forsvar
savunma	defense
savunma	defensiv
savunma	advocacy
yedi	seven
yedi	syv
yedi	syver
yedi	sju
yedi	åt
yedi	spiste
yedi	ate
belediyesi	kommune
polonya	polen
polonya	poland
los	los
yaş	åge
yaş	age
yaş	alder
yaş	alderen
yapıldı	lagd
yapıldı	made
yapıldı	laget
yapıldı	done
yapıldı	gjort
yapıldı	ferdig
bilinir	kjente
bilinir	kjent
yoğun	intensive
yoğun	intensiv
yoğun	travle
yoğun	travel
yoğun	busy
yoğun	opptatt
yoğun	travelt
yoğun	tett
yoğun	intens
yoğun	intenst
yoğun	intense
park	park
park	parkering
isveç	sweden
isveç	sverige
siyasetçi	politiker
edebiyat	litterære
edebiyat	litterær
edebiyat	litteratur
müzesi	museum
et	kjøtt
et	meat
et	oksekjøtt
et	beef
haber	nyheter
haber	news
tarihli	datert
tarihli	datet
annesi	mor
annesi	moder
annesi	mother
all	alle
all	alt
all	all
kupa	trophy
kupa	trofeet
kupa	trofé
kupa	krus
kupa	cupen
kupa	kopp
kupa	beger
kupa	cup
verildi	gitt
klasik	vintage
klasik	årgang
klasik	klassikere
klasik	klassikerne
klasik	klassisk
klasik	klassisk
klasik	klassiker
klasik	klassiske
klasik	classic
çalıştı	jobbet
çalıştı	funka
çalıştı	funket
çalıştı	virka
çalıştı	fungerte
yönetimi	management
yönetimi	ledelse
yönetimi	administrasjonen
yönetimi	administrasjon
doğan	born
doğan	født
doğan	falcon
doğan	falken
bulundu	funnet
bulundu	fann
bulundu	fant
bulundu	funne
sağ	riktig
sağ	høyre
sağ	rett
antalya	antalya
dakika	minutter
dakika	minuttene
dakika	minutt
toprak	jord
toprak	land
toprak	skitt
toprak	jord
toprak	jorden
toprak	jorda
toprak	jord
toprak	earth
içine	into
brezilya	brasil
brezilya	brasiliansk
bazen	iblant
nba	nba
irak	irakiske
irak	irak
siyah	sort
siyah	svarte
siyah	svart
siyah	black
iddia	påstand
iddia	krav
iddia	hevder
iddia	kravet
iddia	påstår
iddia	hevder
iddia	påstår
iddia	hevder
iddia	påstander
okul	skolen
okul	skole
okul	skulen
okul	skule
adana	adana
doğum	fødsel
doğum	fødselen
doğum	bursdag
doğum	bursdagen
doğum	fødselsdag
doğum	obstetrikk
kore	koreanske
kore	koreansk
kore	korea
henüz	enda
henüz	ennu
henüz	enno
henüz	likevel
henüz	ennå
portekiz	portugal
güvenlik	sikkerheten
güvenlik	trygghet
güvenlik	sikkerhet
güvenlik	trygghet
güvenlik	sikkerhet
başkenti	kapital
başkenti	capital
başkenti	hovedstad
tamamı	alle
tamamı	alt
tamamı	all
tamamı	helhet
tamamı	hel
tamamı	whole
hala	hala
hala	tanta
hala	tante
hala	forsatt
hala	framleis
hala	fremdeles
hala	likevel
hala	fortsatt
orada	der
osman	osman
giriş	innføring
giriş	presentasjon
giriş	innledning
giriş	introduksjon
giriş	oppføring
giriş	pålogging
giriş	innlogging
giriş	presentasjon
giriş	intro
giriş	innspill
giriş	inndata
camii	moské
camii	moskeen
derneği	forening
derneği	association
www	www
kuruldu	grunnlagt
kuruldu	stiftet
kuruldu	grunnla
kuruldu	etablerte
kuruldu	etablert
kuruldu	fastslått
kuruldu	installerte
kuruldu	installert
dördüncü	fjerde
asker	soldat
asker	militæret
asker	militær
asker	militære
idari	administrasjonen
idari	administrasjon
süleyman	suleiman
süleyman	salomon
süleyman	solomon
süleyman	salomo
süleyman	slimane
süleyman	suleyman
kaşif	explorer
kaşif	utforsker
kaşif	oppdagelsesreisende
taşıyan	peiling
taşıyan	bærer
taşıyan	bære
enstitüsü	instituttet
enstitüsü	institutt
enstitüsü	institute
hindistan	india
değişik	annerledes
değişik	ulike
değişik	forskjellige
değişik	forskjellig
erzurum	erzurum
sonradan	senere
sonradan	seinere
sonradan	seinare
dini	religion
dini	religionen
dini	religiøst
dini	religiøse
dini	religiøs
öğretim	instruksjon
öğretim	fakultet
öğretim	undervisning
öğretim	underviser
öğretim	undervise
öğretim	lærer
yazı	artikkel
yazı	artikkelen
yazı	skriver
yazı	skriving
yazı	tekst
yazı	teksten
kaynağı	feed
kaynağı	mate
kaynağı	kilde
star	stjerna
star	stjerne
dikkat	forsiktige
dikkat	forsiktig
dikkat	oppmerksomhet
takip	track
takip	spor
takip	spore
takip	follow
takip	følge
takip	følg
takip	følger
takip	sporer
takip	sporing
takip	chase
takip	følgende
takip	følger
takımyıldız	stjernebilde
hak	fortjene
hak	fortjener
hak	fortjente
hak	rettigheter
hak	rettighetene
izin	off
izin	av
izin	tillatelse
kanalı	canal
kanalı	kanal
kanalı	channel
kanalı	kanalen
kurulmuş	grunnlagt
kurulmuş	stiftet
kurulmuş	grunnla
kurulmuş	etablerte
kurulmuş	etablert
kurulmuş	fastslått
şair	poet
şair	dikter
belirli	spesifikk
belirli	spesifikt
belirli	spesifikke
mahalle	nabolaget
mahalle	nabolag
mahalle	strøket
mahalle	nabolaget
mahalle	nabolag
mahalle	strøk
mahalle	nærområde
astronom	astronom
demir	ankeret
demir	anker
demir	jern
demir	strykejern
tıp	medisin
tıp	medisinsk
tasarımı	designer
bilimsel	vitenskap
bilimsel	naturvitenskap
bilimsel	vitenskapelig
profili	profil
profili	profilen
arka	attende
arka	back
arka	tilbake
arka	rygg
arka	bakre
adalet	justice
adalet	rettferdighet
eşi	ektefelle
eşi	kona
eşi	wife
eşi	kone
eşi	hustru
aşk	elsk
aşk	love
aşk	kjærligheten
aşk	elsker
aşk	kjærlighet
university	university
university	universitet
university	universitetet
sanayi	industries
sanayi	industrier
sanayi	bransjer
sanayi	industri
sanayi	bransje
sanayi	industrielle
seyirci	publikum
seyirci	publikummet
seyirci	tilskuere
seyirci	tilskuer
#aaa	#aaa
inç	tomme
inç	tommer
inç	tommer
katalog	katalogene
katalog	katalogen
katalog	katalogen
katalog	katalog
moskova	moscow
moskova	moskva
