yang	јанг
kanada	канадска
kanada	канадски
abu	пепелта
abu	пепел
abu	еш
abu	пепел
abu	абу
kategori	категорија
kategori	категории
kebolehan	способност
mudah	лесни
mudah	лесен
mudah	лесно
mudah	лесна
hubungan	односи
hubungan	врска
hubungan	однос
hubungan	односи
allah	богот
allah	бога
allah	бог
allah	господ
allah	алах
allah	allah
ditubuhkan	воспоставен
ditubuhkan	утврден
ditubuhkan	формирана
ditubuhkan	воспоставено
ditubuhkan	формиран
ditubuhkan	воспоставена
pembahagian	дивизија
pembahagian	поделба
pembahagian	поделби
pembahagian	дивизии
bilik	просторија
bilik	соба
bilik	собите
bilik	соби
tapak	site
tapak	сајт
tapak	сајтови
tapak	локалитети
projek	проект
projek	проекти
hati	срце
hati	џигер
hati	срца
hati	срцата
moden	модерен
moden	модерно
moden	модерни
moden	современ
moden	модерна
pertahanan	одбрана
pertahanan	одбрана
enam	шестмина
enam	six
enam	шест
pemerintahan	влада
televisyen	телевизори
televisyen	телевизии
televisyen	телевизија
wang	пари
wang	ванг
wang	венг
berkaitan	релевантни
berkaitan	поврзани
berkaitan	поврзано
budaya	култура
budaya	културни
budaya	културен
budaya	културно
budaya	културна
pahang	паханг
czechia	czechia
colspan	colspan
kes	случај
kes	кејс
kes	случаи
kes	случаеви
perkara	работи
perkara	нешта
perkara	ствар
lee	лее
lee	ли
lee	lee
komputer	компјутер
komputer	компјутери
nilai	вредности
nilai	вредност
dihasilkan	произведена
dihasilkan	произведени
dihasilkan	произведено
dihasilkan	создадено
kegunaan	употреба
kegunaan	користење
tuan	господине
tuan	сер
tuan	туан
telefon	телефон
telefon	телефонот
telefon	телефон
telefon	телефонски
datang	следува
datang	доаѓам
datang	доаѓа
cuba	пробајте
cuba	пробај
cuba	кубанскиот
cuba	кубански
cuba	куба
buat	make
buat	направи
saat	секунди
saat	saat
tarikh	датум
tarikh	дата
perjanjian	договор
perjanjian	договорено
perjanjian	зделка
perjanjian	договор
perjanjian	договор
perjanjian	спогодба
perjanjian	договори
perjanjian	зделки
perjanjian	договори
harga	цени
harga	цена
penuh	полни
penuh	целосна
penuh	полна
penuh	полн
diraja	кралско
diraja	кралска
diraja	ројал
diraja	royal
diraja	кралски
media	мултимедија
media	медиуми
operasi	операции
operasi	операција
operasi	операцијата
autonomi	автономија
autonomi	автономни
autonomi	автономен
autonomi	автономна
radio	радио
pasir	песок
senjata	оружје
senjata	оружја
senjata	оружје
darjah	дипломи
darjah	степени
darjah	диплома
darjah	степен
penerbangan	лет
penerbangan	летови
penerbangan	авио
penerbangan	ерлајнс
penerbangan	airlines
penerbangan	воздухопловство
penerbangan	авијација
nationalteam	nationalteam
san	san
san	сан
slovak	словачкиот
slovak	словачки
slovak	словачка
asas	основи
asas	основно
asas	основни
asas	башиќ
asas	основна
asas	основен
asas	основните
asas	основа
mahkamah	суд
mahkamah	судница
mahkamah	суд
york	јорк
abdullah	абдулах
abdullah	абдула
tangan	раце
tangan	рацете
tangan	рака
tangan	дланка
munisipaliti	општина
kehidupan	живот
kehidupan	life
kehidupan	животот
edisi	издание
edisi	изданија
kingdom	кралство
kingdom	царство
bunga	цвеќе
bunga	цвеќиња
bunga	цветови
bunga	цвеќе
bunga	цвет
mesir	египет
mesir	египетска
mesir	египетски
kalimantan	калимантан
kesan	импресија
kesan	импресии
kesan	детектира
kesan	ефект
kesan	ефекти
istana	тврдина
istana	замок
istana	палас
istana	дворец
istana	палата
dilahirkan	родено
dilahirkan	роди
dilahirkan	роден
dilahirkan	родени
dilahirkan	раѓа
israel	израел
brunei	брунеј
first	прв
first	први
first	прво
first	прва
penyakit	болест
penyakit	заболување
penyakit	болест
penyakit	болести
penyakit	болести
penyakit	заболувања
penyakit	болест
menarik	интересни
menarik	интересно
menarik	интересна
menarik	интересен
menarik	привлечна
menarik	атрактивна
menarik	атрактивен
menarik	привлечно
menarik	атрактивни
sebab	причина
sebab	разум
sebab	разумот
sebab	бидејќи
sebab	кауза
sebab	предизвика
bernama	именуван
bernama	именувана
bernama	именувани
usaha	напор
usaha	напори
usaha	потфат
nabi	пророк
nabi	наби
nabi	пророци
saluran	канали
saluran	каналите
terutamanya	особено
terutamanya	поготово
terutamanya	особено
terutamanya	посебно
terutamanya	воглавно
terutamanya	главно
terutamanya	примарно
terutamanya	првенствено
diberi	дадена
diberi	дадени
diberi	дадено
diberi	даден
penulis	писателка
penulis	писател
penulis	авторите
penulis	автори
penulis	писатели
penulis	автор
cerita	расказ
cerita	сторија
cerita	приказна
cerita	раскази
cerita	приказни
undi	гласање
undi	гласајте
undi	гласај
undi	гласање
undi	гласале
undi	гласаше
undi	изгласана
undi	гласаа
undi	гласал
darat	ланд
darat	копно
darat	земјиште
bantuan	помош
bantuan	помагаат
bantuan	помош
one	една
one	едната
one	еден
one	едно
kebal	непобедлив
kebal	непобедливи
kebal	имунолошкиот
kebal	имун
kebal	имуна
kebal	имуни
pertubuhan	организација
pertubuhan	организација
pertubuhan	организации
insee	insee
sebarang	било
ibrahim	ибрахим
ibrahim	абрахам
ibrahim	аврам
hungary	унгарија
