और	ve
कार्यक्रम	program
कार्यक्रम	programı
कार्यक्रम	etkinlik
कार्यक्रम	olay
कार्यक्रम	etkinliği
कार्यक्रम	program
कार्यक्रम	programı
पुराने	eski
पुराने	yaşlı
पुराने	old
पुराने	ihtiyar
पुराने	yaşlı
सदी	yüzyıl
सदी	asır
भगवान	allahım
भगवान	allah
भगवान	tanrı
भगवान	lord
भगवान	rab
भगवान	rabbim
लिखा	yazılmış
लिखा	yazıldı
लिखा	yazan
लिखा	yazılı
लिखा	yazılan
लिखा	yazdı
संस्थान	enstitüsü
संस्थान	enstitü
संस्थान	enstitüleri
संस्कृति	kültürü
संस्कृति	kültür
अंग्रेज़ी	ingiliz
अंग्रेज़ी	türkçe
अंग्रेज़ी	turkish
अंग्रेज़ी	ingilizce
पूर्ण	kusursuz
पूर्ण	mükemmel
पूर्ण	mukemmel
पूर्ण	tam
पूर्ण	ful
पूर्ण	full
पूर्ण	dolu
पूर्ण	tam
पूर्ण	komple
पूर्ण	tamamlanmış
पूर्ण	tamamlandı
पूर्ण	tamamlanmış
पूर्ण	tamamlandı
पूर्ण	tamamladım
परिवर्तन	dönüştürme
परिवर्तन	dönüşüm
परिवर्तन	geçiş
परिवर्तन	değişiklikler
परिवर्तन	değişimler
परिवर्तन	değişiklik
परिवर्तन	değişiklikleri
परिवर्तन	değişim
परिवर्तन	dönüşüm
परिवर्तन	değişim
परिवर्तन	değiştir
परिवर्तन	değişiklik
परिवर्तन	değiştirme
टीम	ekipler
टीम	takımlar
टीम	team
टीम	ekip
टीम	takım
चर्चा	tartışma
संगठन	organizasyon
संगठन	kuruluş
संगठन	örgüt
संगठन	örgütü
संगठन	kuruluş
संगठन	organizasyon
संगठन	örgüt
संगठन	kuruluşlar
संगठन	organizasyon
अगर	agar
शैली	tarz
शैली	stil
शैली	tarzı
शैली	biçim
शैली	shelly
तुलना	karşılaştırma
स्कूल	okullar
स्कूल	okulları
स्कूल	okula
स्कूल	okulumuz
स्कूल	okulu
स्कूल	okul
स्कूल	school
पुस्तक	kitap
लेखक	yazar
लेखक	yazarlar
लेखक	yazarlar
लेखक	yazar
लेखक	yazarı
संस्करण	baskı
संस्करण	sürümleri
संस्करण	sürüm
संस्करण	versiyon
संस्करण	sürümü
संस्करण	baskılar
खिलाड़ी	oyuncular
खिलाड़ी	sporcu
खिलाड़ी	atlet
खिलाड़ी	oyuncu
ट्रेन	trenle
ट्रेन	tren
ट्रेन	trenler
ट्रेन	trenleri
ट्रेन	tren
आकार	şekil
आकार	şekiller
आकार	şekilleri
आकार	şekil
आकार	şekli
आकार	biçim
आकार	bedenler
आकार	bedenleri
आकार	boyut
आकार	boy
आकार	büyüklük
आकार	beden
आकार	boyu
उत्तरी	kuzey
सीमा	limiti
सीमा	limit
सीमा	sınır
सीमा	sınırı
सीमा	sınırlama
सीमा	sima
सीमा	sınır
सीमा	mesafe
सीमा	menzil
सीमा	sınırlar
सीमा	sınırları
सीमा	limit
पश्चिमी	batılı
पश्चिमी	western
पश्चिमी	batı
व्यवस्था	ayarlama
व्यवस्था	düzenleme
व्यवस्था	anlaşma
आर्थिक	ekonomik
राजधानी	başkentleri
राजधानी	başkent
राजधानी	sermaye
राजधानी	başkenti
दर्शन	felsefe
दर्शन	felsefesi
दर्शन	görme
दर्शन	vizyon
वहाँ	orada
वहाँ	orda
विधि	yöntemleri
विधि	yöntemler
विधि	yasa
विधि	law
विधि	hukuk
विधि	kanun
विधि	yöntemi
विधि	yöntem
विधि	mode
विधि	modu
विधि	kip
विधि	kipi
विधि	mod
अवधि	süresi
अवधि	süre
अवधि	adet
अवधि	nokta
अवधि	dönem
अवधि	dönemler
अवधि	aralıklı
दृष्टि	görsel
दृष्टि	görme
दृष्टि	vizyon
सिद्धांत	teorisi
सिद्धांत	kuramı
सिद्धांत	teori
सिद्धांत	ilkeleri
सिद्धांत	ilke
सिद्धांत	dogma
कलाकार	sanatçılar
कलाकार	sanatçı
कलाकार	ressam
कलाकार	sanatçı
कलाकार	artist
बैंक	banks
बैंक	bankaları
बैंक	banka
बैंक	bankaların
बैंक	bankalar
बैंक	banka
बैंक	bank
ज्यादा	daha
ज्यादा	devamı
ज्यादा	more
अंतिम	sonuncusu
अंतिम	last
अंतिम	sonuncu
अंतिम	son
अंतिम	final
विशिष्ट	spesifik
विशिष्ट	belirli
विशिष्ट	seçkin
हिन्दू	hindu
लाल	kırmızı
लाल	kirmizi
लाल	kızıl
लाल	red
रहने	kalıyorum
रहने	kalmak
रहने	kalıyor
रहने	kalıyoruz
पूर्वी	doğuya
पूर्वी	doğu
पूर्वी	doğuda
पूर्वी	doğulu
पूर्वी	doğu
समर्थन	destekle
समर्थन	desteği
समर्थन	destek
समर्थन	destekler
व्यापार	takas
व्यापार	ticaret
व्यापार	business
व्यापार	işletme
व्यापार	iş
व्यापार	ticaret
व्यापार	takas
व्यापार	ticaret
प्रयास	denemeler
प्रयास	girişimleri
प्रयास	gayret
प्रयास	emek
प्रयास	çaba
महिला	kadin
महिला	kadın
महिला	kadınım
महिला	lady
महिला	hanım
महिला	bayan
महिला	hanımefendi
महिला	kadın
महिला	dişi
परियोजना	proje
परियोजना	projesi
जीवित	hayatta
जीवित	canlı
नामांकन	adaylığı
अभिनेता	aktörler
अभिनेता	oyuncular
अभिनेता	aktör
अभिनेता	oyuncu
क्षमता	kapasite
क्षमता	kapasitesi
क्षमता	yetenek
क्षमता	yeteneği
क्षमता	potansiyel
पाया	bulunmuş
पाया	bulundu
पाया	buldum
स्पष्ट	bariz
स्पष्ट	belli
पृथ्वी	earth
पृथ्वी	toprak
पृथ्वी	dünya
पृथ्वी	yeryüzü
गति	hareket
गति	hız
गति	hızlı
गति	hız
गति	sürat
गति	speed
गति	hızı
गति	tohumlama
गति	hareket
गति	hareketler
गति	hareketlilik
परिणाम	sonuç
परिणाम	sonuçlar
परिणाम	sonuçları
परिणाम	sonuç
राजस्थान	rajasthan
लेने	alıyor
होगा	will
भर	dolmuş
भर	doldu
भर	dolu
भर	doldurulmuş
पुत्र	oğul
पुत्र	evlat
पुत्र	oğlum
सहित	dahil
शासन	saltanatı
शासन	hükümdarlık
शासन	saltanat
शासन	kural
शासन	yönetim
शासन	rejim
शासन	rejimi
नियंत्रण	kontrol
नियंत्रण	control
नियंत्रण	kumanda
नियंत्रण	denetim
नियंत्रण	kontroller
नियंत्रण	kontrolleri
प्रभावित	etkilendi
प्रभावित	etkilenmiş
प्रभावित	etkilenen
प्रभावित	etkilenmiş
प्रभावित	etkilemek
वर्णन	tanım
वर्णन	açıklama
वर्णन	tanımlama
वर्णन	tarif
वर्णन	açıklaması
वर्णन	ediniz
क्रिकेट	çekirge
क्रिकेट	kriket
योजना	entrika
योजना	plân
योजना	planla
योजना	plan
योजना	planı
आरम्भ	başlangıcı
आरम्भ	başlangıç
एशिया	anadolu
एशिया	asya
सन	güneşe
सन	sun
सन	güneş
सन	günes
सन	güneşi
राजनीतिक	siyasi
राजनीतिक	politik
राजनीतिक	siyasal
प्राकृतिक	doğal
प्राकृतिक	dogal
स्थानीय	yerli
स्थानीय	lokal
स्थानीय	yöresel
स्थानीय	yerel
कहानी	hikâye
कहानी	hikaye
कहानी	öykü
कहानी	masal
कहानी	anlatım
कहानी	öykü
वृद्धि	yüksel
वृद्धि	kalkın
वृद्धि	yükseliş
वृद्धि	artış
वृद्धि	artırma
वृद्धि	kaldırın
वृद्धि	kaldırma
वृद्धि	yükseliş
वृद्धि	kaldır
वृद्धि	büyüme
वृद्धि	büyümek
वृद्धि	arttırma
सुरक्षा	güvenlik
सुरक्षा	koruma
सुरक्षा	korunmak
सुरक्षा	korunma
सुरक्षा	güvenliği
सुरक्षा	emniyet
सुरक्षा	güvenlik
सुरक्षा	emniyeti
लोकप्रिय	popüler
लोकप्रिय	sevilen
कवि	şair
हिस्सा	kısım
हिस्सा	parçası
हिस्सा	bölüm
हिस्सा	part
हिस्सा	kısmen
पद	konum
पद	mevki
पद	pozisyon
पद	terimi
पद	vade
पद	terim
पद	dönem
पद	sıralama
पद	rütbe
हाथ	eller
हाथ	elleri
हाथ	el
जनता	kamu
जनता	halk
विस्तार	genişleme
विस्तार	eklentileri
विस्तार	uzatma
विस्तार	eklenti
विस्तार	dahili
विस्तार	genişlet
विस्तार	genişletmek
पूरे	bütün
पूरे	tüm
पूरे	tamamı
युग	yuga
द्वितीय	ikinci
द्वितीय	ikincisi
चुनाव	seçim
चुनाव	seçimler
चुनाव	seçenekler
चुनाव	tercihler
चुनाव	seçimler
चुनाव	seçim
चुनाव	seçimler
चुनाव	seçim
चुनाव	tercih
चुनाव	seçenek
व्यक्तिगत	şahsi
व्यक्तिगत	kişisel
व्यक्तिगत	bireysel
व्यक्तिगत	birey
व्यक्तिगत	bireysellik
मेल	postalar
मेल	mail
मेल	posta
दूसरा	ikinci
दूसरा	ikincisi
प्रवेश	girişi
प्रवेश	giriyor
प्रवेश	giriyorum
प्रवेश	girmek
प्रवेश	girerken
यूरोप	avrupa
शुरुआत	başlangıcı
शुरुआत	başlangıç
दूरी	uzaklık
दूरी	mesafeler
दूरी	mesafe
दूरी	boşluklar
दूरी	boşluk
निर्मित	inşa
निर्मित	yaratılmış
निर्मित	oluşturuldu
निर्मित	yaratıldı
निर्मित	yarattı
निर्मित	oluşturulan
सामग्री	içeriğe
सामग्री	içerik
सामग्री	içeriği
सामग्री	içerikler
सामग्री	madde
सामग्री	materyal
सामग्री	malzeme
सामग्री	içindekiler
सामग्री	içerik
सामग्री	içeriği
सामग्री	içerikler
सामग्री	malzeme
