die	на
mans	мъжки
mans	мъжете
mans	men
mans	мъже
maatskappy	дружество
maatskappy	компания
maatskappy	company
maatskappy	рота
maatskappy	фирма
maatskappy	запетая
lug	скай
lug	небе
lug	небето
lug	air
lug	въздуха
lug	въздушно
lug	въздушен
lug	въздух
regte	права
regte	истинско
regte	реал
regte	истинска
regte	реално
regte	истински
dorpie	село
oranje	оранжев
oranje	оранжева
oranje	оранжево
oranje	оранжеви
oranje	портокал
plessis	плеси
dienste	услуги
dienste	служби
digter	поет
digter	поетът
digter	поета
then	тогава
tien	десетка
tien	ten
tien	десет
rigting	посока
ondersoek	сонда
ondersoek	сондата
gereeld	често
getal	брой
getal	число
getal	номер
alles	всичко
alles	всички
alles	всичко
onafhanklike	независима
onafhanklike	независими
onafhanklike	независим
volk	волк
demokratiese	демократично
demokratiese	демократичен
demokratiese	демократични
demokratiese	демократична
wys	покажи
wys	показване
botha	бота
seeland	зеландия
spesifieke	конкретни
spesifieke	специфично
spesifieke	специфичен
spesifieke	специфична
spesifieke	специфични
gemiddelde	среден
gemiddelde	средно
stryd	борба
huwelik	женитба
huwelik	брака
huwelik	брак
huwelik	сватба
huwelik	бракът
vrygestel	освободена
vrygestel	освободен
vrygestel	освободени
leër	армията
leër	армеец
leër	армия
leër	армейски
robert	роберт
robert	робер
robert	робърт
ouer	родител
leef	жива
leef	живите
leef	живи
toegeken	назначена
toegeken	назначен
media	медии
media	медия
media	медиите
beïnvloed	влияние
beïnvloed	засегнат
beïnvloed	засегне
bron	източник
projek	проект
projek	проектът
projek	проекта
behalwe	освен
naamlik	наречен
naamlik	наречена
alexander	александър
alfabet	азбука
alfabet	азбуката
kind	хлапе
kind	дете
kind	дете
gepraat	говорейки
genoeg	достатъчно
voorbeelde	шаблони
voorbeelde	образци
voorbeelde	примери
voorbeelde	образци
voorbeelde	проби
voorbeelde	извадки
voorbeelde	мостри
voorbeelde	примерна
voorbeelde	пример
strek	разтягане
kruger	крюгер
eenheid	поделение
eenheid	единица
teks	текст
ierland	ирландия
vloot	флот
mate	оценяване
mate	измервания
mate	измерване
kommissie	комисионна
kommissie	комисия
smith	смит
bevorder	подсилена
bevorder	подсилени
bevorder	повишен
bevorder	насърчаване
bevorder	популяризиране
bevorder	тласък
bevorder	подсилване
studie	учене
studie	учи
studie	проучване
studie	изучаване
studie	изследване
burgemeester	кмете
burgemeester	кмет
gebaseer	базирана
afstand	дистанция
afstand	разстояние
sit	седнала
sit	седнал
sit	седящ
sit	седи
aangeneem	приета
aangeneem	приет
aangeneem	осиновен
aangeneem	осиновена
navorsing	проучване
navorsing	проучвания
navorsing	изследване
navorsing	изследвания
durban	дърбан
bestuur	мениджмънт
bestuur	управление
bestuur	шофиране
bestuur	каране
skotland	шотландия
opgeneem	записани
opgeneem	записано
opgeneem	записан
opgeneem	записана
hand	ръководство
hand	ръчен
hand	ръчна
hand	ръчни
hand	ръка
hand	ръката
oop	отворено
oop	отвори
oop	отваряне
swede	швеция
benoem	името
benoem	наименование
benoem	име
praat	говори
praat	поговорим
praat	говори
petrus	петрус
petrus	петър
petrus	питър
petrus	петер
bedien	служи
bedien	служи
bedien	сервира
gewilde	популярно
gewilde	популярен
gewilde	популярна
gewilde	популярни
eienskappe	черти
eienskappe	особености
eienskappe	характеристики
african	африканска
african	африкански
thomas	томас
thomas	тома
elektriese	електрически
elektriese	електрическа
elektriese	електрическо
elektriese	електрически
elektriese	електрическа
elektriese	електрическо
elektriese	електричество
laer	долна
laer	долен
aandag	внимание
aandag	автентични
aandag	автентично
aandag	автентична
aandag	автентичен
paleis	палас
paleis	двореца
paleis	дворец
paleis	дворецът
paleis	палат
sjinese	китайци
sjinese	китайска
