ngc	புபொப
lista	பட்டியல்
jeste	செய்தார்கள்
jeste	செய்தார்
jeste	ஆமாம்
jeste	ஆம்
neka	let
neka	நாம்
naročito	குறிப்பாக
you	நீங்கள்
you	நீ
igrao	விளையாடிய
igrao	விளையாடியது
dinastije	வசமும்
harry	ஹாரி
sebe	நானே
sebe	நானாக
možda	இருக்கலாம்
možda	ஒருவேளை
možda	வரலாம்
ibn	இப்னு
jezera	ஏரிகள்
isti	அதே
isti	ஒரே
pobjeda	வெற்றி
pobjeda	வெற்றி
pobjeda	வெல்க
svaka	ஒவ்வொன்றும்
svaka	ஒவ்வொரு
boja	வண்ணம்
boja	நிறம்
boja	வண்ணம்
boja	நிறம்
majka	தாய்
majka	தாயார்
majka	அன்னை
majka	தாயின்
majka	அம்மா
porijekla	அவதாரங்கள்
mala	குழந்தை
mala	பேபி
mala	சிறிய
mala	குட்டி
mala	மாலா
površine	பரப்பு
površine	மேற்பரப்பு
rekao	சொன்னேன்
najveća	மிகப்பெரிய
sela	கிராமங்கள்
sela	கிராமங்களை
premijer	பிரீமியர்
potom	பின்னர்
potom	அப்பொழுது
potom	பிறகு
potom	அப்போது
potom	பின்பு
proglašen	பெயரிடப்பட்ட
organizacija	அமைப்பு
organizacija	நிறுவனம்
organizacija	நிறுவனர்
organizacija	நிறுவனம்
marija	மரியா
peter	பீட்டர்
arena	அரங்கில்
došao	வந்த
došao	வந்ததும்
došao	வந்தான்
došao	வந்தேன்
došao	வந்தது
lewis	லூயிஸ்
njihova	அவர்களின்
njihova	அவர்களது
njihova	தங்கள்
početak	ஆரம்பம்
početak	தொடக்கம்
početak	தொடங்கு
početak	துவங்கு
početak	ஆரம்பம்
početak	தொடக்கம்
škole	பள்ளிகள்
skoro	பெரும்பாலும்
skoro	ஏறக்குறைய
skoro	கிட்டத்தட்ட
skoro	ஏறத்தாழ
paul	பால்
italijanski	இத்தாலிய
italijanski	இத்தாலியன்
cara	காரா
turnir	போட்டி
jna	jna
širom	நடுவே
širom	குறுக்கே
datum	தேதி
kuća	வீடு
kuća	இல்லம்
kuća	வீட்டின்
albuma	தொகுதி
albuma	ஆல்பங்கள்
novo	நோவோ
wiki	விக்கி
zapravo	உண்மையில்
neko	யாரேனும்
neko	யாரையும்
neko	யாராவது
neko	எவரும்
neko	யாரேனும்
neko	யாரோ
dovoljno	போதுமானதாக
dovoljno	போதுமான
dovoljno	போதும்
nalazili	கொண்டுள்ள
str	str
kupa	கூம்பு
stvari	விஷயங்கள்
stvari	பொருள்கள்
potrebno	தேவை
objavio	அறிவிக்கப்பட்டது
velikih	பெரியது
velikih	மிகப்பெரிய
velikih	பெரிய
velikih	பெரியது
velikih	பெரிய
velikih	பெரிய
velikih	பெரும்
velikih	சிறந்த
velikih	சிறப்பாக
velikih	உயரிய
srbi	சேர்பியர்கள்
posljednji	கடைசி
posljednji	கடைசியாக
posljednji	கடந்த
lat	லாட்
lat	லாட்ஸ்
mogućnost	பாதுகாத்த
srbija	செர்பியா
srbija	காரணமானவர்
poznato	தெரிந்தது
poznato	தெரிந்த
poznato	பழக்கமான
gitara	கிதார்
gitara	கிட்டார்
prostor	வெளி
prostor	இடம்
prostor	விண்வெளி
prostor	இடைவெளி
tačka	ஸ்பாட்
tačka	நீக்கம்
tačka	டாட்
tačka	dot
tačka	புள்ளி
cilj	குறிக்கோள்
cilj	நோக்கம்
cilj	கோல்
cilj	இல
cilj	இலக்கு
sveti	துறவறம்
sveti	புனிதர்
sveti	புனித
sveti	பரிசுத்த
termin	உறுப்பு
termin	குறிச்சொல்
termin	அனுமதி
termin	சந்திப்பு
pennsylvania	பென்சில்வேனியா
god	எதுவாயினும்
god	செய்தாலும்
proizvodi	பொருட்கள்
proizvodi	தயாரிப்புகள்
kvalifikacije	தகுதியுள்ள
kvalifikacije	தகுதிகள்
kvalifikacije	தகுதி
bivši	முன்னாள்
crna	கருப்பு
crna	கறுப்பு
zapadu	வேஸ்ட்
zapadu	மேற்கு
zapadu	மேற்கு
muzika	இசை
seriji	தொடர்கள்
status	நிலையை
status	நிலையைப்
tamo	அங்கே
tamo	அங்கு
muslimani	இஸ்லாமியர்கள்
muslimani	முஸ்லிம்கள்
kapacitet	திறன்
kapacitet	கொள்ளளவு
ostrvo	தீவு
ribe	மீனம்
ribe	மீன்
ribe	மீன்கள்
internet	இணையம்
internet	இணைய
gradovi	நகரங்கள்
aleksandar	அலெக்சாண்டர்
izdanje	பதிப்பைப்
izdanje	பதிப்பு
albert	ஆல்பர்ட்
albert	அல்பர்ட்
mogućnosti	சாத்தியங்கள்
mogućnosti	வாய்ப்புகள்
list	இலை
dugo	லாங்
dugo	long
dugo	நீண்ட
nacionalna	தேசிய
nacionalna	தேசியக்
teško	கடினமாக
teško	கடின
teško	கடினமான
teško	கடினம்
teško	கடினம்
teško	கடினமானது
službeni	அதிகாரி
službeni	அதிகாரப்பூர்வ
službeni	official
opet	மீண்டும்
opet	மறுபடியும்
utrke	இன
položaj	நிலை
položaj	பதவி
vrh	குறிப்பைப்
vrh	நுனி
real	ரியல்
real	உண்மையான
real	நிஜம்
veza	இணைப்புகள்
veza	இணைப்புக்கள்
veza	இனைப்பு
veza	இணைப்பு
veza	இணைப்பை
veza	இணைப்பு
veza	இணைப்பைப்
svijet	உலகம்
svijet	உலக
svijet	உலகமே
visina	உயரத்தில்
visina	உயரம்
glumica	நடிகை
kompanija	நிறுவனம்
kompanija	நிறுவனமும்
britanski	பிரிட்டிஷ்
united	யுனைடெட்
united	ஐக்கிய
united	united
united	ஐக்கியம்
razloga	காரணங்கள்
struktura	கட்டமைப்பு
struktura	அமைப்பு
wikipedia	விக்கிப்பீடியா
kosti	எலும்புகள்
problem	பிரச்சனை
problem	பிரச்சினை
problem	சிக்கல்
priča	கதை
priča	செய்தி
formula	சூத்திரம்
stoga	ஆகையால்
london	london
london	லண்டன்
london	இலண்டன்
aktivnosti	செயற்பாடுகள்
aktivnosti	நடவடிக்கைகள்
režiser	இயக்குநர்
režiser	இயக்குனர்
uključuju	சேர்க்கவும்
uključuju	சேர்த்து
međunarodni	சர்வதேச
međunarodni	அனைத்துலக
partija	விருந்து
partija	கொண்டாட்டம்
partija	கட்சி
partija	பார்ட்டி
uloga	பாத்திரம்
uloga	பதவி
uloga	பங்கு
illinois	இலினொய்
illinois	இல்லினாய்ஸ்
ostao	தங்கி
maglina	நெபுலா
kiseline	அமிலம்
kiseline	காடி
uspjeh	வெற்றி
uspjeh	வெற்றியை
png	png
louis	லூயி
louis	லூயிஸ்
kit	திமிங்கலம்
kit	கிட்
kit	kit
obuhvata	அடங்கும்
martin	மார்டின்
martin	மார்ட்டின்
italija	இத்தாலி
pravila	விதிகள்
kalifornija	கலிபோர்னியா
napad	தாக்குதல்
napad	தாக்குதல்
napad	தாக்கும்
file	கோப்பு
saint	துறவறம்
saint	புனிதர்
srednje	மையமாக
srednje	நடுத்தரம்
srednje	நடுத்தர
srednje	இரண்டாம்
srednje	இரண்டாவது
reda	ஆல
reda	வரிசை
reda	ஆர்டர்
banja	ஸ்பா
regije	பகுதிகள்
regije	மண்டலங்கள்
nil	நீல்
nil	நைல்
https	https
kompozitor	அமைப்பாளர்
kompozitor	தொகுப்பி
kompozitor	பாடலாசிரியர்
kompozitor	உருவாக்கி
osnovana	நிறுவல்
bitka	யுத்த
bitka	போரில்
bitka	போர்க்களம்
bitka	சண்டை
los	லாஸ்
veličina	அளவு
veličina	அளவு
supruga	மனைவியின்
supruga	மனைவியை
supruga	மனைவிக்கும்
supruga	மனைவி
klubovi	பட்டகம்
navodi	குறிப்பிடுகிறது
model	மாடல்
model	மாதிரி
trener	கோச்
trener	பயிற்சியாளர்
zna	தெரியும்
zna	அறிவார்
zna	தெரியுமா
zna	தெரியும்
linije	வரிகள்
linije	கோடுகள்
