dhe	그리고
joseph	조제프
joseph	조지프
joseph	요셉
zgjedhjet	선거
zgjedhjet	선거
diellit	햇볕
diellit	태양
mbretëria	왕국
mbretëria	킹덤
michael	마이클
michael	미하엘
michael	미카엘
ruse	러시아인
ruse	러시아어
ruse	계략
aktori	배우
thjesht	간단히
thjesht	단순하게
thjesht	단순히
thjesht	단지
thjesht	그냥
vlerë	가치
pjesët	부품
pjesët	부분
ndryshime	변화
ndryshime	변경
euro	유로로
euro	유로
ebu	abu
faqen	페이지
huaja	외국인
rrallë	희귀한
rrallë	귀한
rrallë	희귀
rrallë	드문
diku	어딘가
artistik	예술적
territorin	영토
territorin	준주
ndahet	공유
orë	영업시간
orë	시간
orë	시간
anglez	영어
anglez	잉글리시
cdo	꼴찌
qendror	중부
qendror	센트럴
vii	vii
britanike	브리티시
britanike	영국인
britanike	영국
martin	마르틴
martin	마틴
karl	카를
këmbë	발발
këmbë	다리
këmbë	다리
masë	측정
masë	측도
ati	아버지
ati	ati
zhvillim	개발
zhvillim	발달
kombit	네이션
kombit	국민
emrat	이름
gjysmë	세미
gjysmë	절반
fitues	승리자
fitues	우승자
fitues	winner
fitues	승자
kanada	캐나다
modern	모던
modern	현대
modern	근대
modern	근황
shihet	읽음
shihet	조회
xvi	xvi
malore	산악
rrit	증가
tradicionale	전통적
tradicionale	전통적인
tradicionale	전통
regjisor	디렉터
regjisor	감독
fifa	fifa
ndikim	영향
ndikim	영향력
ndikim	임팩트
ndikim	영향력
angli	잉글랜드
rajon	지방
rajon	지역
dërguar	보냄
dërguar	전송
ndjekur	팔로우
probleme	문제
ekzistojnë	존재
ekzistojnë	존재함
vajza	딸이
vajza	소녀
vajza	소녀들
vajza	걸스
map	지도
afërsi	부근
verës	여름
hapësirë	스페이스
hapësirë	공간
hapësirë	우주
ndryshuar	변경되었습니다
ndryshuar	바꿨다
ndryshuar	변경됨
sasi	수량
sasi	금액
qëllimi	목표
shum	아주
shum	매우
stamboll	이스탄불
karakter	성격
karakter	문자
karakter	캐릭터
karakter	인물
ngjyra	색상
ngjyra	컬러
ngjyra	색상
ngjyra	색상
ngjyra	컬러
ngjyra	색상
ngjyra	색깔
përreth	주위
përreth	주변
ura	다리
ura	브리지
ura	브리지스
ura	다리
ura	브리지
ura	브릿지
mbrojtës	수비수
mbrojtës	보호자
asgjë	아무것도
peshkopi	비숍
peshkopi	주교
albania	알바니아
londër	런던
ahmet	아흐메드
ahmet	아흐마드
pune	퇴근
pune	직장
pune	작업
pune	일하기
stadium	경기장
stadium	스타디움
banorëve	레지던트
banorëve	주민들
ngjarjet	이벤트
ngjarjet	행사
beteja	전투
beteja	배틀
beteja	전투
udhëheqës	리더
udhëheqës	지도자
gjakut	피피
gjakut	블러드
gjakut	혈액
haxhi	순례
haxhi	순례지
fitore	win
fitore	승리
fitore	승리
fitore	victory
albert	알베르트
albert	앨버트
shumicën	다수
html	html
bar	잔디
fakulteti	학부
fakulteti	교수
kushtuar	헌신
dikur	한번
dikur	once
detyrë	듀티
detyrë	의무
detyrë	할당
detyrë	작업
turk	투르크인
turk	투르크
turk	터키식
turk	터키어
turk	터키
cup	cup
ekipi	team
fetar	종교
detyruar	강제
detyruar	강제로
black	검은색
black	검정
black	검정색
black	블랙
rritet	growing
rritet	성장
rritet	자라고
rritet	자라
latine	라티나
profesionale	프로페셔널
profesionale	프로
profesionale	전문
profesionale	전문가
liqeni	호수
liqeni	호야
album	앨범
album	음반
teatri	연극
teatri	극장
teatri	영화관
teatri	연극
teatri	극장
albumi	앨범
albumi	음반
lindor	동부
lindor	동방
ndonjëherë	때로는
ndonjëherë	가끔은
ndonjëherë	가끔
ndonjëherë	때때로
press	프레스
press	누르기
kategorinë	카테고리
kategorinë	범주
kategorinë	분류
web	웹툰
seksioni	섹션
live	생방송
live	라이브
version	버전
turqi	터키
turqi	칠면조
milionë	백만명
milionë	백만
arabe	아랍인
arabe	아랍
lufte	전쟁
komandant	지휘관
komandant	사령관
komandant	커맨더
pushtimit	정복
shkollat	학교
regjistruar	등기
regjistruar	등록
regjistruar	녹음
regjistruar	녹화
procesi	프로세스
procesi	절차
procesi	과정
den	덴덴
den	den
trupi	시체
trupi	몸매
trupi	몸매가
international	국제
international	인터내셔널
ofron	쿠폰
bashkimin	통일
organizata	조직
organizata	기구
organizata	단체
organizata	조직
organizata	기구
organizata	단체
person	사람
objekte	상품
objekte	항목
objekte	품목
objekte	아이템
objekte	객체
objekte	개체
objekte	물체
objekte	천체
fuqishëm	강력
fuqishëm	강력한
fuqishëm	강력하다
aktive	활성화
aktive	활동
aktive	액티브
aktive	활성
bujqësore	농업
bujqësore	농지
bujqësore	농업
bujqësore	농사
bujqësore	농장
revista	잡지
revista	매거진
revista	잡지
gruaja	여인
gruaja	여자
gruaja	여성
gruaja	마누라
gruaja	와이프
gruaja	아내
shërbim	서비스
ministër	장관
man	mann
man	남자
man	남성
man	사람
jashtëm	외부
burg	교도소
burg	감옥
burg	교도소
burg	감옥
dinastia	왕조
france	프랑스
debutimin	데뷔해
debutimin	데뷔
romak	로만
romak	로마
peter	베드로
peter	피터
franca	프랑스
kimike	화학물질
kimike	화학
ndërtimi	공사
ndërtimi	건설
ndërtimi	건축
arkitektura	아키텍처
arkitektura	건축학
arkitektura	건축
degë	나뭇가지
degë	지점
degë	분기
greqisht	그리스어
greqisht	그리스
përtej	비욘드
allahu	하느님
allahu	하나님
serbisë	세르비아
louis	루이스
louis	루이
elemente	원소
ajrore	공중
ajrore	항공기
përkthyer	번역
këngët	노래
këngët	songs
gurë	스톤
gurë	석기
gurë	바위
shoqata	협회
program	애플리케이션
program	프로그램
program	어플리케이션
program	프로그램
humbje	상실
humbje	손실
humbje	손해
humbje	손실
humbje	패배
valencia	발렌시아
lindja	동부
lindja	이스트
lindja	동쪽
lindja	출생
lindja	탄생
lindja	출산
vdekja	죽음
vdekja	사망
vdekja	데스
fjalët	words
fjalët	단어
femra	암컷
femra	여성
femra	암컷
femra	여성
femra	여자들
femra	여자
femra	여성
mbyllur	잠겨
mbyllur	locked
mbyllur	비공개
mbyllur	닫힌
first	우선
first	퍼스트
first	처음
first	먼저
marrëveshje	동의
marrëveshje	협정
marrëveshje	합의
marrëveshje	거래
shfaq	표시
shfaq	표시하기
shfaq	디스플레이
shfaq	표시
shfaq	보이기
shfaq	공연
siguruar	보험
arkeologjike	고고학
mit	mit
mit	신화
pranoi	자백
pranoi	인정
rezultatet	결과
krejt	모두
krejt	전체
antike	골동품
antike	고대
antike	골동품
antike	앤티크
zyrtarisht	공식적으로
zyrtarisht	officially
titulli	헤드라인
titulli	제목
titulli	타이틀
titulli	제목
rilindjes	르네상스
humbi	분실
humbi	로스트
humbi	잃어버린
santa	산타
tregime	스토리
tregime	소식
bashkëpunim	콜라보레이션
bashkëpunim	협력
bashkëpunim	협업
bashkëpunim	협력
jugosllavisë	유고슬라비아
shpella	케이브
shpella	동굴
shpella	동굴
elektronike	일렉트로닉스
elektronike	전자제품
elektronike	전자공학
elektronike	전자
elektronike	일렉트로닉
maleve	산맥
kilometra	킬로미터
kilometra	킬로미터
kulla	타워
shkëmb	바위
shkëmb	rock
shkëmb	클리프
shkëmb	절벽
zot	하느님
zot	하나님
zot	주님
funksion	함수
sipër	인기
sipër	top
sipër	윗층
sipër	위층
financiare	재무
financiare	금융
vlerat	가치관
vlerat	가치
zëri	소리
zëri	사운드
zëri	목소리
zëri	음성
zëri	오디오
malin	마운트
forcë	체력
forcë	강제
forcë	포스
përbëjnë	포즈
xhami	잔다
xhami	유리
xhami	글래스
xhami	모스크
xhami	사원
xhami	모스크
komunist	공산주의자
perëndimor	웨스턴
perëndimor	서부
perëndimor	서양
tim	tim
proces	프로세스
proces	절차
proces	과정
zakonshme	평상시
zakonshme	평소
festivali	축제
festivali	페스티벌
holandë	네덜란드
holandë	네덜란드령
holandë	네덜란드인
holandë	홀랜드
fotografi	사진
fotografi	사진
fotografi	사진술
fotografi	사진
fotografi	사진들
fotografi	사진
fotografi	사진들
fotografi	픽처스
prodhimi	출력
prodhimi	프로덕션
prodhimi	생산
prodhimi	제작
dashuri	러브
dashuri	사랑
temperatura	기온
temperatura	체온
temperatura	온도
temperatura	기온
temperatura	온도
serbia	세르비아
vazhdimisht	끊임없이
vazhdimisht	지속적으로
vazhdimisht	지속적으로
vazhdimisht	지속적으로
roma	로마
këngëtar	가수
këngëtar	싱어
kalaja	포트리스
kalaja	요새
rilindja	르네상스
rilindja	rebirth
përpjekje	시도
përpjekje	노력
detare	마린
detare	해병대
secili	각각
kudo	어디서나
kudo	어디든
kudo	어디든지
mbështetur	지원합니다
mbështetur	지원
mbështetur	지원함
gratë	여자들
gratë	여자
gratë	여성
sistemet	체계
sistemet	시스템
pierre	피에르
famshme	유명한
famshme	유명해
famshme	유명인
famshme	유명하다
famshme	유명
shtuar	추가되었습니다
shtuar	추가됨
kompania	회사
kompania	컴퍼니
kompania	기업
kategoria	카테고리
kategoria	범주
kategoria	분류
herët	초기
herët	일찍
vendim	의사결정
vendim	결정
social	사회주의
social	사회
social	사회적
saktë	정확한
saktë	정확도
saktë	정답
saktë	올바른
gol	목표
britanik	브리티시
britanik	영국인
britanik	영국
përfunduar	완료
përfunduar	완료되었습니다
përfunduar	완료
përfunduar	완료되었습니다
instituti	연구소
njëjtë	같은
njëjtë	동일
njëjtë	똑같이
online	온라인
letër	종이
letër	페이퍼
letër	용지
letër	편지
problemet	문제
formula	공식
formula	포뮬러
formula	수식
njësia	유닛
njësia	unit
njësia	단위
njësia	유틸리티
energji	에너지
rregullt	정규
rregullt	보통
diskutimet	토론
diskutimet	논의
diskutimet	토론
diskutimet	논의
druri	나무
druri	우드
druri	목재
druri	트리
druri	나무
spanjës	스페인인
spanjës	스페인
kujdes	관심
kujdes	주의
kujdes	시선
kujdes	시계
mbuluar	커버
mbuluar	덮여
përfundimisht	확실히
përfundimisht	궁극
tema	주제
tema	테마
kufizuar	한정
kufizuar	제한된
pavarësinë	독립
pavarësinë	독립운동
pavarësinë	독립기념일
red	붉은
red	붉은색
red	레드
red	빨간색
red	빨강
tom	탐라
rusia	러시아
shkaktuar	트리거
zezë	검은색
zezë	검정
zezë	검정색
zezë	블랙
ftohtë	춥다
ftohtë	감기
ftohtë	추위
ftohtë	차가운
kokë	헤드
kokë	머리
emra	이름
udhëhequr	led
muret	성벽
zhvillohet	진화
armë	무기
armë	무기
armë	총기
teknike	테크니컬
teknike	기술
teknike	기술적
formimin	형성
deti	바다
trupin	시체
trupin	몸매
trupin	몸매가
katalonia	카탈루냐
lojtar	플레이어
lojtar	재생기
lojtar	선수
shkuar	gone
problem	문제
objekt	객체
objekt	개체
objekt	대상
objekt	천체
brendshëm	인테리어
brendshëm	내부
metal	메탈
metal	금속
nis	시작하기
nis	시작
nis	nis
përfaqësues	대표자
përfaqësues	대표
armatosur	무장
martuar	결혼
zënë	바쁜
zënë	바쁘다
zënë	바빠
studimi	공부해
studimi	공부하기
studimi	공부
studimi	연구
perandor	황제
perandor	천황
familjet	가구
familjet	가족
bregu	해안
bregu	해변
bregu	코스트
bregu	해안
termi	용어
maja	효모
role	역할
programi	프로그램
japoni	재팬
japoni	일본
britania	브리튼
britania	브리타니아
kah	향해
krijimi	생성
krijimi	창조
krijimi	만들기
sipërme	윗쪽
sipërme	상위
india	인디아
india	인도
kuvendin	수녀원
roli	역할
prejardhje	배경
element	항목
element	품목
element	아이템
google	구글
qindra	수백명이
qindra	수백
dritë	가볍게
dritë	가벼운
dritë	라이트
dritë	가벼움
nëntë	아홉
nëntë	아홉번째
llojet	유형
thomas	토머스
thomas	토마스
vendoset	배포
letrar	문학
max	맥스
max	막스
max	최대
max	max
sportive	스포츠
egër	와일드
egër	야생
fushat	필드
mbrojtje	방위
mbrojtje	국방
mbrojtje	방어
mbrojtje	디펜스
mbrojtje	방위
mbrojtje	국방
mbrojtje	방어
mbrojtje	디펜스
mbrojtje	보호
faza	단계
faza	스테이지
faza	무대
gjithsej	총액
gjithsej	전체
drejtues	스티어링
drejtues	핸들링
manchester	맨체스터
has	얼굴
has	얼굴들
shprehje	표현
shprehje	표현식
princ	프린스
princ	왕자
baza	기지
baza	베이스
ndonëse	비록
normale	정규
normale	보통
normale	평범
normale	정상
shpirtërore	정신적
park	파크
park	공원
shah	샤샤
shah	샤이니
shah	체스
festa	party
festa	파티
festa	휴일
festa	명절
festa	연휴
festa	홀리데이
festa	휴가
festa	공휴일
gjuhët	언어
politikë	정책
politikë	방침
politikë	정치
politikë	정치학
mësimet	강습
mësimet	레슨
mësimet	수업
mësimet	가르침
mundi	beat
mundi	이겨
mundi	비트
mundi	패배
teoria	이론
hershëm	초기
hershëm	일찍
autorit	저작권자
autorit	저작권
mbaroi	완료
mbaroi	완료되었습니다
term	용어
hyrje	입구
hyrje	접속
hyrje	접근
hyrje	액세스
hyrje	항목
hyrje	로그인
sri	sri
detyra	듀티
detyra	의무
detyra	작업
detyra	태스크
detyra	할당
detyra	할당
detyra	작업
gjendja	상태
shkenca	사이언스
shkenca	과학
end	종료
end	끝내기
mod	mod
muhammad	무하마드
muhammad	무함마드
trup	시체
trup	몸매
trup	몸매가
lojë	게임
lojë	경기
barabartë	평등
poet	시인
finlandë	핀란드
kuptim	센스
kuptim	감각
ndryshon	바뀌기
ndryshon	변경
ndryshon	변화
ndryshon	변경
përballë	반대편
përballë	반대로
përballë	반대
sëmundje	질환
sëmundje	질병
sëmundje	질병
sëmundje	질병
sëmundje	질환
sëmundje	질병
përdoruesit	사용자
dega	지점
dega	분기
projekti	프로젝트
dëshmi	증거
dëshmi	증언
dëshmi	증명
dëshmi	증거
popull	국민
popull	사람
popull	명인
popull	사람들
popull	네이션
popull	국민
australia	오스트레일리아
australia	오스트레일리아의
javë	주일
javë	일주일
alexander	알렉산드르
alexander	알렉산더르
alexander	알렉산더
prindërit	부모
prindërit	부모님
ndryshimet	변화
ndryshimet	변경
mbretërore	로열
mbretërore	로얄
org	org
henry	헨리
mijëra	수천만
mijëra	수천
energjia	에너지
simbol	기호
simbol	상징
atdheut	조국
atdheut	조국
tempujt	신전
tempujt	사원
lejuar	허용
anët	모서리
anët	가장자리
anët	측면
shtesë	연장
shtesë	보충제
shtesë	보충
listë	리스트
listë	목록
listë	명단
origjinal	원본
origjinal	오리지널
abdullah	압둘라
rënë	타락
shënime	노트
artist	음악가
artist	예술가
artist	아티스트
artist	아티스트가
vazhdueshme	상수
vazhdueshme	지속
vazhdueshme	연속
shekuj	세기
muzikë	음악
muzikë	뮤직
ide	아이디어
ide	아이디어
ide	idea
liri	자유
liri	프리덤
shkrimet	로그
vëllezërit	형제
vëllezërit	브라더스
vëllezërit	형제들
sekretar	비서
final	기말고사
final	파이널
final	결승전
shpellat	동굴
rrugët	도로
rrugët	거리
rrugët	길거리
rrugët	경로
rrugët	노선
agim	새벽
agim	일출
est	est
windows	윈도우
date	날짜
date	데이트
tituj	타이틀
tituj	제목
jugor	남부
jugor	남방
xiii	xiii
amerika	아메리카
vdes	죽는다
manastirit	수도원
pjesërisht	부분적으로
pjesërisht	다소
pjesërisht	부분적으로
kishë	채플
kishë	예배당
kishë	교회
model	모델
model	모형
metoda	수단
metoda	메서드
metoda	방법
metoda	메소드
metoda	수단
metoda	메서드
metoda	방법
kina	중국인
kina	중국
kina	차이나
nxënës	학생
nxënës	학생들
nxënës	유학생
nxënës	동공
nxënës	눈동자
nxënës	동공
nxënës	학생
interes	이자
interes	관심사
interes	관심
interes	흥미
çështjet	쟁점
çështjet	이슈
çështjet	문제
antonio	안토니오
relativisht	상대적으로
trupave	군대
hapi	스텝
hapi	단계
hapi	걸음
shprehur	표명
ndahen	분리됨
ndahen	별거
ndahen	분리
ndahen	따로따로
ndahen	따로
ndërtesa	건물
ndërtesa	건축
ndërtesa	빌딩
ndërtesa	건물
ndërtesa	건축물
ndërtesa	건물들
ndërtesa	빌딩
italisht	이탈리아
italisht	이탈리아인
italisht	이탈리아어
muzeu	박물관
klima	기후학
klima	기후
christian	기독교
christian	크리스티안
christian	크리스천
christian	크리스찬
greqia	그리스
baba	바바
baba	아빠
baba	아버지
rumani	루마니아
rumani	루마니아인
rumani	루마니아어
mësuar	학습
mësuar	배운
porta	대문
porta	게이트
ushtri	육군
ushtri	군대
gazetar	기자
gazetar	언론인
gazetar	저널리스트
gazetar	기자
gazetar	리포터
grupet	그룹
detyrën	듀티
detyrën	의무
krahasim	비교
abu	abu
richard	리차드
richard	리처드
ndryshim	바뀌기
ndryshim	변화
ndryshim	변경
ndryshim	바꾸기
ndryshim	차이
ndryshim	차이점
vlen	가치
vlen	가치가
ekonomi	경제학
ekonomi	경제
sytë	눈빛
rus	러시아인
rus	러시아어
kodër	언덕
veprim	행동
veprim	활동
veprim	작업
veprim	동작
veprim	액션
ndaluar	금지
ndaluar	차단됨
pozita	직위
pozita	입장
pozita	포지션
shoqëria	사회
shoqëria	우정
master	마스터스
master	마스터
punimet	웍스
punimet	작동
punimet	작품
themelues	창립
themelues	설립자
themelues	창시자
themelues	창립자
dobët	약한
dobët	약해
lokal	로컬
lokal	현지
moment	순간
direkt	직접
direkt	직통
direkt	direct
direkt	다이렉트
isa	isa
politika	정치
politika	정치학
