மற்றும்	en
இதழ்	tydskrif
கலைஞர்	kunstenaar
குறிப்பிடத்தக்கது	merkwaardig
குறிப்பிடத்தக்கது	remarkable
ஒலிம்பிக்	olimpiese
மலேசிய	maleisiese
மாவட்டங்கள்	distrikte
உருவாக்கப்பட்டது	geskep
எவ்வாறு	hoe
தொடங்கியது	aanvang
வெள்ளை	white
இருப்பது	synde
சுற்றி	rond
எப்படி	hoe
பில்லியன்	biljoen
பில்லியன்	miljarde
பேரரசு	ryk
நீளம்	tydsduur
நீளம்	lengte
ஆராய்ச்சி	navorsing
தளம்	domain
தளம்	domein
தளம்	platform
தளம்	base
தளம்	onderliggende
தளம்	basis
விழா	fees
விழா	ceremony
விழா	seremonie
பக்கத்தில்	blad
பக்கத்தில்	bladsy
ஏற்பட்டது	ontstaan
ஏற்பட்டது	plaasgevind
புற	afgeleë
புற	remote
முன்னணி	voorkant
முன்னணி	voor
முன்னணி	front
முன்னணி	voorgrond
புவியியல்	geografie
அடையாளம்	merk
அடையாளம்	merker
அடையாளம்	identifikasie
அடையாளம்	identiteit
அடையாளம்	teken
அடையாளம்	onderteken
குறியீடு	simbool
குறியீடு	kode
குறியீடு	enkodeer
செயல்	kommentaar
செயல்	operasie
செயல்	bewerking
மன்னன்	heer
மன்னன்	king
மன்னன்	koning
பயன்பாடு	gebruik
பயன்பாடு	aansoek
பயன்பாடு	toepassings
பயன்பாடு	toepassing
பயன்பாடு	toepassing
முறைகள்	metodes
சொந்த	persoonlik
சொந்த	persoonlike
சொந்த	eie
கிரேக்க	griekse
காதல்	liefde
காதல்	romantiese
காதல்	romanties
இவன்	ivan
இவன்	iwan
இருவரும்	altwee
இருவரும்	beide
இருவரும்	albei
இருவரும்	sowel
பதிலாக	eerder
பதிலாக	pleks
வகைப்பாடு	klassifikasie
எடுத்துக்	geneem
எடுத்துக்	neem
எடுத்துக்	tree
எடுத்துக்	vat
எடுத்துக்	jest
கனடா	kanada
கனடா	canada
குழந்தைகள்	kinders
குழந்தைகள்	kinders
அனைவரும்	almal
அனைவரும்	alle
அனைவரும்	alles
அனைவரும்	all
அனைவரும்	almal
அனைவரும்	al
அனைவரும்	als
அனைவரும்	almal
தகவல்கள்	informasie
தகவல்கள்	inligting
வில்லியம்	willem
வில்லியம்	william
அணு	atoom
பின்பு	then
பின்பு	dan
மாணவர்கள்	studente
சரியான	perfek
சரியான	korrek
உருவாக்கப்பட்ட	geskep
சபை	saamstel
சபை	gemeente
சபை	raad
தொடர்புடைய	geassosieerde
தொடர்புடைய	geassosieer
மருத்துவம்	geneeskunde
மருத்துவம்	mediese
மருத்துவம்	medies
கிராமம்	village
கிராமம்	dorpie
தாக்குதல்	assault
தாக்குதல்	aanstootlik
தாக்குதல்	aanval
கேரள	kerala
மதிப்பு	waarde
கருவிகள்	gereedskap
படை	force
படை	forseer
படை	krag
படை	dwing
மனைவி	vrou
பதவி	rol
அஞ்சல்	poskode
அஞ்சல்	zip
உதவும்	help
உதவும்	hulp
சொற்கள்	woorde
வெளியீடு	vrylaat
வெளியீடு	vrystelling
வெளியீடு	afvoer
வெளியீடு	publisering
எதிர்	teenoorgestelde
தொழில்நுட்ப	tegniese
வெளியே	uit
வானொலி	radio
கிராமங்கள்	villages
மீன்	vis
மீன்	visvang
போதும்	genoeg
மஞ்சள்	yellow
வருவாய்	inkomste
வருவாய்	inkomste
மலேசியா	malaysia
மலேசியா	maleisië
கிலோமீட்டர்	kilometer
கிலோமீட்டர்	kilometer
கிலோமீட்டர்	kilometers
உள்ளூர்	lokale
உள்ளூர்	plaaslike
உள்ளூர்	plaaslik
கிட்டத்தட்ட	amper
கடைசி	last
கடைசி	laas
கடைசி	laaste
கடைசி	jongste
குரு	guru
ஆனாலும்	maar
படத்தில்	foto
எதிர்ப்பு	weerstand
எதிர்ப்பு	opposisie
ஒன்பது	nege
வான்	wan
சிறப்பாக	groot
சிறப்பாக	wonderlik
சிறப்பாக	beter
சிறப்பாக	beste
நன்கு	goed
நன்கு	wel
நன்கு	sowel
தொடங்கினார்	aanvang
பேராசிரியர்	prof
பேராசிரியர்	professor
தனியார்	privaat
தரவு	data
பஞ்சாப்	punjab
நம்பிக்கை	geloof
நம்பிக்கை	sekerheid
நம்பிக்கை	vertroue
நம்பிக்கை	faithful
நம்பிக்கை	trust
நம்பிக்கை	vertrou
நம்பிக்கை	hoop
நம்பிக்கை	belief
நம்பிக்கை	gewete
இடங்கள்	liggings
இடங்கள்	plekke
பெரிதும்	bemoedig
பெரிதும்	greatly
மரபு	legacy
மும்பை	mumbai
விற்பனை	verkoop
விற்பனை	verkoop
விற்பனை	bemarking
விற்பனை	verkope
வருடம்	jaar
மேலே	bokant
மேலே	bo
மேலே	hoogs
மேலே	bo
ஏற்கனவே	alreeds
ஏற்கனவே	reeds
அம்மன்	amman
என்றாலும்	though
கடன்	krediet
கடன்	lening
கடன்	skuld
கடன்	lenings
விலை	prys
விலை	pryse
செய்திகள்	nuus
சோதனை	toets
சோதனை	toets
பிபிசி	bbc
உருவாக்க	genereer
அவர்களுக்கு	hulle
அரசன்	monarch
அரசன்	monargie
அரசன்	heer
அரசன்	king
அரசன்	koning
போட்டிகள்	kompetisies
கை	hand
அரசியல்வாதி	politikus
பறவைகள்	voëls
ஒலி	klank
ஒலி	oudio
குறிப்புகள்	notas
குறிப்புகள்	wenke
குறிப்புகள்	leidrade
பெண்களின்	meisies
பெண்களின்	mishandel
ஜே	jay
இயக்குனர்	direkteur
உயிரியல்	biologie
தொடக்கம்	start
தொடக்கம்	begin
தொடக்கம்	inisiasie
பூங்கா	park
இளம்	jonk
இளம்	jong
அருகே	naby
உயர்ந்த	hoë
உயர்ந்த	hoog
உயர்ந்த	hoogste
உயர்ந்த	verhoogde
காவல்	polisie
குடும்பம்	familie
குடும்பம்	gesin
ஆதரவு	ondersteuning
ஆதரவு	ondersteun
ஆதரவு	steun
ஆதரவு	bystand
கைது	arrest
வலது	regterkant
வலது	regs
இராகம்	raga
மாலை	aand
மாலை	naand
மாலை	eva
மாலை	eve
ஆய்வுகள்	studeer
ஆய்வுகள்	studies
குறிக்கிறது	stalletjies
எடுத்து	vat
எடுத்து	neem
எடுத்து	tree
எடுத்து	vat
சிவப்பு	rooi
நடைபெற்றது	behou
எதுவும்	niks
முஸ்லிம்	muslim
முஸ்லிம்	moslem
முஸ்லிம்	moslems
இன்றும்	vandag
தலைவர்கள்	chiefs
தலைவர்கள்	leiers
இரத்த	bloed
இருந்தனர்	was
இருந்தனர்	were
சிவன்	shiva
ஜார்ஜ்	george
முழுமையான	voltooi
முழுமையான	afgehandel
இரண்டும்	altwee
இரண்டும்	beide
இரண்டும்	albei
இரண்டும்	sowel
காங்கிரஸ்	congress
அவள்	sy
சுவாமி	swami
வரிசை	serie
வரிசை	orde
வரிசை	bestel
வரிசை	volgorde
வரிசை	bestelling
வரிசை	rangskik
வரிசை	blaai
வரிசை	ry
வரிசை	row
காற்று	wind
மாத	maandelikse
மாத	maandeliks
பயனர்கள்	gebruikernaam
பயனர்கள்	gebruikers
கான்	khan
இரவு	aand
இரவு	aande
இரவு	nag
நடவடிக்கை	aktiwiteit
நேரங்களில்	tye
நேரங்களில்	kere
வழக்கு	kas
வழக்கு	geval
அகாதமி	akademie
சேவைகள்	dienste
மக்கள்தொகை	bevolking
மக்கள்தொகை	populasie
கவிதை	gediggie
கவிதை	gedig
கவிதை	poësie
இதுவரை	ver
அறிக்கை	rapporteer
அறிக்கை	stelling
பணம்	geld
பணம்	kontant
பணம்	geldeenheid
உண்மையான	regte
உண்மையான	egte
உண்மையான	genuine
உண்மையான	waar
உண்மையான	true
பிரிவுகள்	seksies
பிரிவுகள்	afdelings
பிரிவுகள்	artikels
பிரிவுகள்	kategorië
பிரிவுகள்	kategorieë
அடிக்கடி	gereeld
அடிக்கடி	gereeld
அடிக்கடி	dikwels
மரம்	hout
மரம்	boom
இராணுவ	militêre
சீனா	china
சீனா	sjina
உண்மையில்	eintlik
ரயில்	trein
கவிஞர்	digter
சுதந்திர	independent
சுதந்திர	onafhanklike
சுதந்திர	onafhanklik
சுதந்திர	selfstandige
சுதந்திர	onafhanklikheid
சுதந்திர	vryheid
செய்தல்	toelae
வெளியிட்டார்	uitgereik
