par	za
austrijas	austrijski
austrijas	austrija
austrijas	austriju
austrijas	austrije
vietām	mesta
vietām	mjesta
līdzīgi	slično
līdzīgi	slični
līdzīgi	slične
līdzīgi	slična
līdzīgi	slicno
sasniedz	postizanje
sasniedz	dosegne
sasniedz	postiže
dažādi	drukčije
dažādi	drugačiji
dažādi	drugačija
dažādi	drugačije
dažādi	razno
dažādi	razni
piemineklis	spomenik
putni	ptice
polijā	poljska
republika	republike
republika	republika
raksts	članak
raksts	uzorak
raksts	obrazac
izmantots	korištene
izmantots	korišteno
izmantots	korišten
domes	dvorane
domes	duma
galvenās	main
galvenās	glavni
galvenās	glavno
galvenās	glavna
veidojas	formirana
iekļauta	uključeno
iekļauta	uključen
punkts	točka
kino	filmovi
kino	filmove
kino	kino
kino	kino
āzijas	azijske
āzijas	azijski
karu	rat
karu	rata
mākslinieks	umjetnica
mākslinieks	umjetnik
mākslinieks	izvođač
mākslinieks	artist
pārsvarā	većinom
pārsvarā	uglavnom
pārsvarā	pretežno
latīņu	latinski
galvaspilsēta	kapitala
galvaspilsēta	kapital
arābu	arapski
arābu	arapski
krusta	križ
krusta	cross
krusta	krst
krusta	kros
esot	navodno
akmens	stone
akmens	kamen
akmens	kamena
akmens	kamena
akmens	kamen
akmens	stijena
akmens	rock
mātītes	ženke
bērni	djeco
bērni	deca
bērni	djeca
bērni	deca
bērni	djeca
televīzijas	televizija
zaudēja	izgubljeni
zaudēja	izgubljena
zaudēja	izgubljeno
zaudēja	izgubljen
ģimenes	obitelji
ģimenes	obiteljima
ģimenes	porodice
ģimenes	obitelji
ģimenes	porodica
ģimenes	obitelj
ģimenes	familija
pāvests	papu
pāvests	pape
pāvests	papa
pāvests	pope
spēki	sile
karaspēka	trupa
četras	četiri
cits	drugi
cits	drugo
cits	druga
līnija	linija
līnija	redak
nobela	nobelovu
kustības	pokreti
medicīnas	medicinski
medicīnas	medicinska
ārpus	vani
ārpus	izvana
koku	stablo
koku	drvo
balvas	nagrade
balvas	nagrade
piedalās	sudjeluje
piedalās	sudjelovati
pārskats	osvrt
pārskats	pregled
daudzums	količina
sastāvs	sastav
nosaka	određuje
nosaka	odrediti
video	videozapis
video	video
video	videozapise
video	videozapisi
turcijas	purica
turcijas	turska
turcijas	tursko
turcijas	turski
priekšsēdētājs	predsjednik
priekšsēdētājs	predsjednica
priekšsēdētājs	predsjedavajući
org	org
frīdrihs	friedrich
frīdrihs	frederick
noslēdza	zaključio
km²	km²
daudzas	mnoge
daudzas	mnogi
und	und
sacensības	natjecanjima
sacensības	natjecanja
sacensības	takmičenja
sacensības	trke
sacensības	rase
sacensības	utrke
sacensības	utrka
sacensības	trka
sacensības	rasa
skola	skola
skola	školski
skola	školska
skola	škola
raksta	piše
raksta	pišem
raksta	pisanje
raksta	pisem
nozīme	značenje
nozīme	značaj
projekta	projekt
projekta	projekat
attēlu	sliku
attēlu	slika
bāzes	baze
ciemu	selu
ciemu	selo
lauksaimniecības	poljoprivredne
priekštecis	predak
formula	formula
formula	formulu
juris	juris
sakarā	respekt
sakarā	poštovanje
francijā	francuska
francijā	france
dzelzs	željezni
dzelzs	željezo
dzelzs	željeza
spēlējis	igrao
trešā	treći
trešā	treća
trešā	treće
ceļš	put
ceļš	staza
ceļš	putanja
ceļš	put
ceļš	ceste
ceļš	cestom
ceļš	road
ceļš	cesta
grāmata	knjiga
cīņas	hrvanje
cīņas	bitke
cīņas	bitaka
augstums	visine
augstums	visina
gadījumos	slučajevi
gadījumos	slučajeva
atbalstu	podrška
atbalstu	podršku
atbalstu	potpora
dzimtā	materinji
pēdējais	zadnji
pēdējais	posljednje
pēdējais	zadnje
pēdējais	posljednja
pēdējais	posljednji
kompānija	društvo
kompānija	drustvo
kompānija	tvrtka
kompānija	kompanija
viegli	lako
viegli	lagano
viegli	lako
studentu	učenik
studentu	studentica
studentu	student
skolu	skola
skolu	školski
skolu	školska
skolu	škola
gāja	otišao
pieturas	staje
pieturas	prestaje
pieturas	zaustavlja
klubā	klub
klubā	club
versija	inačica
versija	verzija
pēdējo	zadnji
pēdējo	posljednje
pēdējo	zadnje
pēdējo	posljednja
pēdējo	posljednji
vēlēšanas	izbore
vēlēšanas	izbori
vēlēšanas	izbore
vēlēšanas	izbori
čempions	šampion
čempions	prvak
kravas	teret
kravas	teretni
akadēmijas	akademija
akadēmijas	akademiji
jaunas	novo
jaunas	nova
jaunas	novi
savienība	unija
savienība	union
savienība	unije
savienība	sindikat
papildus	dodatna
papildus	dodatno
papildus	dodatni
papildus	dodatne
iespējas	šanse
iespējas	mogućnosti
iespējas	prilike
iespējas	odrednice
iespējas	opcije
iespējas	mogućnosti
gara	duga
gara	long
gara	dugo
tour	tour
tour	turneja
tour	tura
tour	obilazak
dalībnieki	sudionici
dalībnieki	sudionika
dalībnieki	sudionici
dalībnieki	sudionika
dalībnieki	sudionike
dalībnieki	glumce
dalībnieki	glumci
dalībnieki	članove
dalībnieki	članice
dalībnieki	članovi
dalībnieki	članova
finanšu	financijske
finanšu	financijsko
finanšu	financijska
finanšu	financijski
finanšu	financija
finanšu	financije
finanšu	financiranje
aktīvi	aktivna
aktīvi	aktivne
aktīvi	aktivni
aktīvi	aktivan
aktīvi	aktivno
aktīvi	imovine
aktīvi	imovina
trešais	treći
trešais	treća
trešais	treće
temperatūras	temperature
temperatūras	temperatura
temperatūras	temperature
attiecības	veze
attiecības	odnosi
attiecības	odnose
attiecības	odnosi
attiecības	veza
attiecības	odnos
vīriešu	muško
vīriešu	mužjak
vīriešu	muškarac
vīriešu	muški
avots	izvor
grand	grand
kājnieku	pješaštvo
pēctecis	potomak
jaunais	novo
jaunais	nova
jaunais	novi
vilhelms	wilhelm
aizsargs	čuvar
aizsargs	zaštitnik
grādu	stupanj
grādu	stupnja
grādu	diploma
trolejbusu	trolejbus
vienība	jedinica
vienība	entiteta
vienība	entitet
mirusi	preminuli
mirusi	preminuo
mirusi	pokojni
mirusi	mrtav
piemiņas	spomen
piemiņas	spomen
piemiņas	komemoracije
kalendāra	kalendar
sojuz	sojuz
vielas	tvari
vielas	supstance
reģions	regije
reģions	regiji
reģions	regija
mēneša	mjesečno
mēneša	mjesečni
masa	masu
masa	mise
masa	misa
masa	masa
masa	misu
samērā	relativno
trim	tri
nepieciešams	treba
nepieciešams	potreban
nepieciešams	potrebna
nepieciešams	potrebno
nepieciešams	trebam
nepieciešams	potrebna
nepieciešams	potrebno
nepieciešams	potrebni
nepieciešams	potreban
nepieciešams	potrebna
nepieciešams	potrebno
nepieciešams	neophodna
nepieciešams	potrebno
nepieciešams	neophodno
visa	sve
visa	svi
jūra	morem
jūra	moru
jūra	more
maskavā	moskvu
maskavā	moskvi
maskavā	moskva
foto	fotografiju
foto	foto
foto	fotografija
foto	slika
iekļauts	uključeno
iekļauts	uključen
darbinieks	zaposlenik
darbinieks	zaposlenica
darbinieks	zaposlenika
spāņu	španjolci
spāņu	španjolski
nokia	nokia
uzvarējis	osvojio
uzvarējis	pobijedio
uzvarējis	pobjedio
atzīts	priznao
atzīts	prepoznao
atzīts	prepoznat
atzīts	priznata
atzīts	prepoznao
atzīts	prepoznat
atzīts	prepoznala
atzīts	prepoznali
minūtes	minuta
minūtes	minute
iedalījums	slom
iedalījums	podjele
iedalījums	divizije
iedalījums	podjela
sks	iss
sks	ekspedicija
sks	ekspedicije
rodas	susreti
rodas	susrete
rodas	susreta
paredzēts	namjeravao
paredzēts	namijenjen
viss	sve
drošības	osiguranje
drošības	sigurnost
drošības	sigurnost
mērķis	cilj
mērķis	gol
mērķis	cilj
mērķis	cilj
mērķis	meta
mērķis	svrha
mērķis	namjena
mērķis	svrhu
jauns	novo
jauns	nova
jauns	novi
nakts	noć
nakts	noći
nakts	noc
zinātnes	nauka
zinātnes	znanost
zinātnes	znanosti
zinātnes	znanosti
ieskaitot	uključujući
kapteinis	kapetan
kapteinis	kapetane
kapteinis	majstor
kapteinis	učitelju
kapteinis	zapovjednik
olas	jaja
olas	jaje
marija	marie
marija	mari
marija	marija
marija	meri
marija	marijo
marija	marija
marija	mary
marija	marija
marija	maria
interneta	interneta
interneta	internet
miljoniem	milijuni
iecelts	imenovao
iecelts	imenovan
funkcijas	funkcije
ievērojami	značajno
programmas	programi
programmas	programe
programmas	programi
sarkanā	crveno
sarkanā	crvena
sarkanā	crven
sarkanā	crveni
igauņu	estonski
pilnīgi	apsolutno
pilnīgi	kompletno
pilnīgi	potpuno
pilnīgi	totalno
pilnīgi	potpuno
ātri	brzo
ātri	brzi
ātri	brzo
ātri	brzi
ātri	brzo
līgums	ugovor
līgums	sporazum
revolūcijas	revolucije
vidējā	prosječan
vidējā	prosječno
vidējā	prosjek
vidējā	prosječni
vidējā	prosječna
vidējā	prosjeka
metru	metar
literatūras	književni
literatūras	književnosti
literatūras	literature
literatūras	književnost
biedrs	članica
biedrs	clan
biedrs	član
biedrs	druže
biedrs	drug
dzīvnieki	životinje
html	html
dibināts	utemeljena
dibināts	utemeljen
dibināts	osnovao
dibināts	osnovan
dibināts	osnovana
šveices	švicarski
šveices	švicarske
pazīstama	znan
pazīstama	poznat
pazīstama	poznata
pazīstama	poznato
pazīstama	poznati
tips	vrsta
tips	tip
zinātne	nauka
zinātne	znanost
zinātne	znanosti
rezultāti	rezultati
rezultāti	ishoda
metri	metara
anna	anne
anna	ann
anna	en
anna	ana
anna	anna
lietuviešu	litvanski
ietekmē	utječe
ietekmē	utiče
abas	oboje
iekļāva	uključeno
iekļāva	uključen
nat	net
nat	nat
teātris	teatar
teātris	kazalište
bīskaps	biskupe
bīskaps	lovac
bīskaps	biskup
bīskaps	bishop
katra	svaki
katra	svaka
vecāki	roditelji
vecāki	roditelje
vecāki	starije
vecāki	stariji
vecāki	starija
pagaidu	privremeno
pagaidu	privremena
pagaidu	privremeni
policijas	policija
galvas	glavu
galvas	glava
galvas	glave
galvas	glava
federācijas	federacija
federācijas	federacije
krāsu	boje
krāsu	boja
krāsu	boje
krāsu	boja
ungārijas	mađarski
vienkārši	jednostavna
vienkārši	jednostavan
vienkārši	jednostavno
vienkārši	jednostavno
lielās	hvaliti
baltkrievijas	bjeloruski
ministrijas	ministarstava
ministrijas	ministarstva
ministrijas	ministarstva
ministrijas	ministarstvo
ekonomikas	ekonomska
ekonomikas	ekonomski
ekonomikas	gospodarski
ekonomikas	gospodarska
ekonomikas	gospodarske
ekonomikas	gospodarstva
izveidot	stvori
izveidot	stvoriti
tēviņi	mužjaci
tēviņi	muško
tēviņi	mužjak
tēviņi	muškarac
tēviņi	muški
forma	oblik
forma	oblik
forma	forma
forma	obrazac
krāsas	boje
krāsas	boje
nedēļas	tjedana
nedēļas	tjedne
nedēļas	tjedni
nedēļas	nedelje
nedēļas	tjedni
nedēļas	tjedno
tūkstoši	tisuće
garš	visoki
garš	visok
garš	visoka
garš	duga
garš	long
garš	dugo
sērijas	serije
sērijas	serija
desmit	desetka
desmit	deset
imperators	car
imperators	care
strauji	brzo
strauji	brzi
pāris	par
pāris	par
augstākās	vrhovni
barības	hraniti
barības	hrani
barības	nahrani
ūdenī	vode
ūdenī	voda
pieņemts	pretpostavio
pieņemts	prihvaćeno
pieņemts	prihvatio
pieņemts	prihvaćen
pieņemts	prihvaćena
pieņemts	usvojen
pieņemts	usvojena
pieņemts	usvojila
atklāts	otvori
diezgan	lepa
diezgan	lijepa
diezgan	zgodna
beidzās	završilo
beidzās	istekla
tilts	most
tilts	bridge
ielām	ulice
ielām	ulica
ielām	ulicama
des	des
tabula	stol
tabula	tablica
cauri	kroz
džeimss	james
wikipedia	wikipedia
blakus	pored
blakus	susjedne
arhitektūras	arhitektonski
strādāt	radni
strādāt	radna
strādāt	radno
strādāt	radim
kom	com
japāņu	japanci
japāņu	japanski
japāņu	japanac
japāņu	japanska
japāņu	japansko
mūzika	muzika
mūzika	glazba
province	pokrajina
province	pokrajine
province	pokrajini
province	provincija
padome	vijeće
padome	vijeća
itāļu	talijanska
itāļu	talijan
itāļu	talijanski
naudas	novac
naudas	lova
naudas	pare
naudas	love
iso	iso
mēness	mesec
mēness	mjesec
svētku	svečano
vācija	njemačka
vācija	njemačkoj
aleksandra	alexandra
aleksandra	aleksandra
aleksandra	aleksandra
vārtsargs	golman
vārtsargs	vratar
kuģis	plovilo
kuģis	posuda
kuģis	plovila
kuģis	brod
kuģis	letjelice
kuģis	plovilo
kuģis	letjelica
kuģis	obrt
kuģis	zanat
die	umri
iet	hodaj
iet	šetnja
marta	marta
marta	marta
marta	martha
marta	ožujka
marta	ožujak
marta	marš
mūziķis	glazbenik
turnīrs	turnir
provinces	provincija
provinces	pokrajine
provinces	provincije
klubi	klubovi
klubi	klubova
klubi	palice
klubi	klubove
nikolajs	nikolaj
nikolajs	nikolas
nikolajs	nikola
nikolajs	nicholas
nikolajs	nikole
nikolajs	nikolay
vara	bakra
vara	bakar
vara	moc
vara	moć
vara	snaga
vara	napajanje
nacionālais	nacionalni
nacionālais	nacionalna
profesors	profesore
beidza	izašao
organizācija	organizacije
organizācija	organizacija
organizācija	organizacija
pastāvēja	postojala
pastāvēja	postojao
fifa	fifa
wiki	wiki
nākamais	sljedeća
naktī	noć
naktī	noći
naktī	noc
pārāk	previše
pārāk	previse
uzskatīja	smatra
uzskatīja	vjerovala
uzskatīja	vjerovao
uzskatīja	vjerovali
kauja	bitku
kauja	boj
kauja	bitka
orbītā	orbitu
pārstāvji	predstavnici
pārstāvji	predstavnike
atbilst	podudaranja
atbilst	odgovara
atbilst	šibice
atbilst	meč
atbilst	podudaranje
satiksme	promet
līguma	ugovor
reti	rijetko
reti	retko
reti	rijetka
reti	rijetki
reti	rijetko
reti	retko
reti	rijetke
atpakaļ	unazad
atpakaļ	unatrag
atpakaļ	natrag
darbā	novačenje
darbā	zapošljavanje
aug	raste
aug	raste
aug	ustanak
piešķirts	dodijeljen
piešķirts	dodijeljena
piešķirts	izdvojila
piešķirts	odobreno
dinamo	dinamo
dinastija	dinastija
sniega	snijeg
piekrastes	obalna
vladimirs	vladimira
vladimirs	vladimir
punktus	tačke
punktus	točke
punktus	točkice
punktus	tačke
punktus	bodova
punktus	točke
punktus	bodovi
rūpniecības	industrijski
rūpniecības	industrijska
skaņas	zvuk
skaņas	sound
skaņas	zvuci
skaņas	zvuči
skaņas	zvukovi
kalns	planine
kalns	planinu
kalns	planina
dzīve	life
dzīve	zivot
dzīve	život
spēja	kapacitet
spēja	sposobnosti
spēja	sposobnost
deju	dance
deju	pleši
deju	ples
rada	kreira
rada	stvara
māja	kuca
māja	house
māja	kuća
marijas	marie
marijas	mari
variants	varijanta
dānijas	danske
dānijas	danski
balss	glas
balss	glasa
balss	glasom
varbūt	možda
varbūt	možda
maija	maje
maija	majo
maija	maya
maija	maja
romāns	rimski
romāns	roman
romāns	romane
romāns	rimsko
romāns	roman
sacelšanās	ustanak
sacelšanās	pobune
sacelšanās	pobuna
sacelšanās	ustanak
atbalsta	podrška
atbalsta	podršku
atbalsta	potpora
atbalsta	podržava
sia	sia
reformas	reforme
reformas	reformi
reformas	reformama
numuru	broj
maz	malo
maz	mala
maz	male
maz	mali
salīdzinoši	relativno
karaliste	kraljevina
karaliste	kraljevstvo
direktors	direktor
direktors	redatelj
direktors	direktore
svētki	festival
svētki	festivala
svētki	fest
svētki	proslava
svētki	slavlje
sirds	srce
otrs	drugi
otrs	drugo
otrs	druga
krievija	rusija
logo	logo
logo	logos
saraksta	lista
saraksta	popis
personas	osobe
van	kombi
atteicās	odbijeno
atteicās	odbio
mūra	zidanje
mūra	moore
dziedātāja	singer
dziedātāja	pjevačica
dziedātāja	pjevač
deputāts	članica
deputāts	clan
deputāts	član
attīstību	evolucije
attīstību	evolucija
problēmas	problem
problēmas	probleme
problēmas	problema
problēmas	problemi
ātrumu	brzina
krustojums	junction
piederēja	pripadao
piederēja	posjedovao
piederēja	opsjednuti
somu	finska
somu	finski
utt	itd
ātrums	brzina
sasniegt	ostvari
sasniegt	ostvariti
sasniegt	postići
romiešu	rimski
romiešu	roman
romiešu	romane
romiešu	rimsko
fide	fide
nekad	nikada
nekad	nikad
čempioni	prvaci
ņemts	uzeto
parīzē	paris
parīzē	pariz
parīzē	pariza
sacīkstes	trke
sacīkstes	rase
sacīkstes	utrke
sacīkstes	utrka
sacīkstes	trke
sacīkstes	utrke
sacīkstes	utrka
sacīkstes	trka
sacīkstes	rasa
arhitekts	arhitekta
arhitekts	arhitekt
abu	abu
autoceļš	put
autoceļš	ceste
autoceļš	cestom
autoceļš	road
autoceļš	cesta
stacijā	stanica
stacijā	postaja
jēzus	isus
jēzus	isuse
nodaļas	podjele
nodaļas	divizije
nodaļas	podjela
nodaļas	poglavlja
nodaļas	sekcije
maršruts	ruta
maršruts	rutu
janvāra	siječanj
janvāra	siječnja
ģimene	obitelji
ģimene	porodica
ģimene	obitelj
ģimene	familija
deva	dozu
deva	doza
karte	karta
karte	mapa
karte	kartu
karte	mapu
ūdeni	vode
ūdeni	voda
katrs	svaki
katrs	svaka
vecākais	starješina
vecākais	senior
vecākais	stariji
vecākais	viši
vecākais	najstariji
vecākais	najstarije
vecākais	najstarija
piedalīties	sudjelovati
ārsts	liječnik
ārsts	doktore
ārsts	doktor
dati	podaci
labāk	bolja
labāk	bolje
lietot	koristi
lietot	iskoristi
lietot	upotrebi
lietot	upotrijebi
aizņem	zauzimaju
aizņem	zauzima
amatu	objave
līča	zaljev
līča	zaljevu
atlantijas	atlantic
atlantijas	atlantik
norvēģijas	norveški
lielāks	veća
lielāks	veći
lielāks	veće
lielāks	veće
lielāks	veći
lielāks	veci
lielāks	veće
nosaukumi	imena
uzreiz	momentalno
tēva	otac
tēva	oce
igaunijā	estonija
ziemā	zime
ziemā	zima
ziemā	zimi
dažkārt	nekad
dažkārt	ponekad
starta	starter
france	francuska
france	france
brazīlijas	brazil
brazīlijas	brazila
brazīlijas	brazilski
rekords	ploča
vēja	vetar
vēja	vjetar
vēja	vjetra
sievietes	ženska
sievietes	ženka
sievietes	žensko
sievietes	žene
mērķi	golova
mērķi	ciljeve
mērķi	ciljevi
mērķi	mete
tīkla	mreže
tīkla	mreža
krāsa	boje
krāsa	boja
krāsa	boje
krāsa	boja
novembra	studenog
novembra	studeni
skolotāju	učiteljica
skolotāju	nastavnik
skolotāju	učitelj
pauls	pavao
pauls	pavle
pauls	paul
attēla	sliku
attēla	slika
mantojuma	nasljedstvo
mantojuma	nasljeđe
mantojuma	nasljeđe
mantojuma	baštine
zvaigzne	zvjezdica
zvaigzne	star
zvaigzne	zvijezda
zvaigzne	zvezda
vārtus	kapija
iespēja	prilika
iespēja	chance
iespēja	šansa
iespēja	priliku
iespēja	prilika
iespēja	prigoda
iespēja	opcija
iespēja	mogućnost
iespēja	mogucnost
iespēja	mogućnost
spēlētāji	igrači
spēlētāji	igrača
tiesas	sudove
tiesas	sudova
tiesas	sudovima
tiesas	sudovi
mātes	majke
mātes	majki
mātes	majčinstvo
mātes	majko
mātes	majka
rudenī	jesen
rudenī	jeseni
veselības	zdravlje
veselības	zdravlja
veselības	zdravstveni
mēnešus	meseci
mēnešus	mjeseci
mēnešus	mjesecima
piecas	pet
mira	mira
vēsturiski	povijesna
vēsturiski	povijesno
vēsturiski	povijesno
vēsturiski	povijesna
vēsturiski	povijesni
vēsturiski	povijesno
viduslaiku	srednjovjekovni
gleznotājs	slikar
gleznotājs	slikara
karaspēku	vojnici
karaspēku	trupe
tautu	narodi
nolēma	odlučio
nolēma	odlučila
nolēma	odlučili
nolēma	odlučeno
francija	francuska
francija	france
viljams	william
tirgus	tržišta
tirgus	tržnice
tirgus	tržište
tirgus	tržištu
tirgus	plac
tirgus	tržnica
puse	tulum
puse	zabava
puse	stranka
puse	party
laikam	pogodi
mācītājs	svećenik
mācītājs	župnik
mācītājs	pastor
londonā	london
slimības	bolesti
slimības	bolest
slimības	bolesti
slimības	bolest
cilts	pleme
cilts	plemena
viktors	viktora
viktors	viktor
viktors	viktor
viktors	victor
likums	zakon
džordžs	george
spēlēt	sviraj
spēlēt	igraj
vīriešiem	ljudi
vīriešiem	muškarci
kājas	noge
kājas	stopala
kājas	noge
lietuvā	litve
berlīnes	berlin
berlīnes	berlina
berlīnes	berlinu
centrālās	središnje
centrālās	centralno
centrālās	central
centrālās	središnja
centrālās	središnji
šķērso	prelazak
šķērso	prijelaz
kategorijā	kategorije
kategorijā	kategorija
bibliotēka	knjižnica
bibliotēka	biblioteka
vajadzībām	treba
vajadzībām	potrebe
astes	rep
astes	repa
divīzija	odsjek
divīzija	odjel
divīzija	podjela
divīzija	divizija
izmērs	veličina
izmērs	veličine
nasa	nasa
gustavs	gustav
gustavs	gustave
iepriekšējais	prethodni
iepriekšējais	prethodna
tornis	tower
tornis	kula
tornis	toranj
ilgums	trajanje
programma	program
institūts	zavod
institūts	institut
uefa	uefa
process	postupak
process	proces
grūti	tvrdo
grūti	tesko
grūti	teško
grūti	tesko
grūti	teško
naftas	petroleum
vidējais	prosječan
vidējais	prosječno
vidējais	prosjek
vidējais	prosječni
vidējais	prosječna
vidējais	prosjeka
vidējais	razmeđi
veidot	stvori
veidot	stvoriti
veidot	grade
veidot	izgradi
veidot	izgraditi
veidot	graditi
saimniecības	holdings
saimniecības	farma
saimniecības	farmu
saimniecības	farme
saimniecības	farmi
saimniecības	farmama
saimniecības	farme
saimniecības	držanje
saimniecības	holding
muzeja	muzej
kļūstot	postati
kuģi	brodove
kuģi	brodovi
kuģi	plovila
kuģi	žile
atzina	priznao
hercogs	duke
hercogs	vojvoda
objekti	objekti
objekti	objekte
objekti	predmeti
strādā	radni
strādā	radna
strādā	radno
strādā	radim
posms	faze
posms	faza
posms	korak
posms	pozornica
posms	faza
posms	pozornici
stipri	snažno
stipri	jaki
stipri	jak
stipri	jaka
