மற்றும்	và
சண்டை	battle
சண்டை	trận
சண்டை	fighting
நிறம்	nhuộm
நிறம்	màu
நிறம்	mầu
நிறம்	màu
விமானம்	bay
பதில்	tời
திருவிழா	festival
திருவிழா	carnival
நான்காம்	mùng
கூடாது	không
கூடாது	ko
காலை	sáng
சு	chu
ஆன்	ann
மெய்யியல்	secularism
நாட்களில்	ngày
நாட்களில்	spans
அழுத்தம்	nén
மன்றம்	club
மன்றம்	clb
உண்மை	thật
உண்மை	đúng
உண்மை	thật
அவனது	ngành
இனங்கள்	loài
தலைவன்	sếp
நின்று	đứng
நடக்கும்	muỗng
டைம்ஸ்	lần
டைம்ஸ்	times
மட்டக்களப்பு	batticaloa
பிரிட்டிஷ்	british
புதிதாக	new
புதிதாக	mới
புதிதாக	sâm
புதிதாக	tươi
வரைபடம்	chart
தாவரங்கள்	cây
தண்ணீர்	nước
கர்நாடக	karnataka
உள்	nội
உள்	nội
மொழிபெயர்ப்பு	dịch
மொழிபெயர்ப்பு	dịch
வின்	vin
வின்	winn
நிமிடங்கள்	phút
நிமிடங்கள்	phút
கருப்பு	đen
குறுகிய	bài
குறுகிய	ngắn
குறுகிய	short
குறுகிய	lá
நம்	plr
அரசர்கள்	kings
அரசர்கள்	vua
நிறைய	lot
கொடி	cờ
எப்போதும்	luôn
எப்போதும்	forever
எப்போதும்	mải
எப்போதும்	từng
எழுத்துக்கள்	thư
எழுத்துக்கள்	chữ
சுருக்கம்	recap
அரசாங்கம்	phủ
திருச்சி	trichy
மாறி	biến
வென்று	won
வென்று	thắng
நாடகம்	drama
நாடகம்	kịch
ஓவியம்	tranh
ஓவியம்	sơn
இறந்த	chết
கோ	coe
அப்துல்	abdul
சுழற்சி	whirl
சுழற்சி	xoay
சுழற்சி	quay
சுழற்சி	spiral
சுழற்சி	lặp
சுழற்சி	loop
மனம்	phiền
நோய்கள்	benh
நோய்கள்	bệnh
எளிதில்	nhẹ
அதிகாரம்	sục
அதிகாரம்	lực
தானே	thane
நகைச்சுவை	hài
கணித	toán
விநாயகர்	ganesh
விநாயகர்	ganesha
சரி	ok
சரி	chà
சரி	ừm
பக்கங்கள்	trang
நீதிமன்றம்	triều
அலுவலர்	quan
லீக்	league
லீக்	tỏi
ஓய்வு	nghỉ
வலைத்தளம்	website
போராட்டம்	uro
ஏதேனும்	any
கூகுள்	google
மரியா	mary
மரியா	chư
மரியா	maria
மலர்	flower
மலர்	hoa
தலங்கள்	kedar
இடைப்பட்ட	giữa
விரைவில்	sớm
விரைவில்	sắp
நிறைந்த	say
நிறைந்த	full
நிறைந்த	đầy
தர்மபுரி	dharmapuri
ஆட்டம்	game
ஆட்டம்	chơi
ஆட்டம்	thủ
ஆட்டம்	khớp
மண்	đất
மண்	bi
மண்	cát
குழுக்கள்	nhóm
சூரியன்	nắng
சூரியன்	cn
இந்திரா	indira
இந்திரா	indra
தீ	lửa
தீ	cháy
தீ	lứa
கடற்கரை	biển
கடற்கரை	beach
வீட்டில்	homemade
எடை	cân
யின்	âm
யின்	yin
ஜனதா	janata
பெற்றோர்	song
ஒற்றை	single
ஒற்றை	đơn
அச்சு	trục
ஆஸ்திரேலியா	australia
ஆஸ்திரேலியா	úc
எனப்படுகிறது	consecration
கடவுளின்	thần
ஐரோப்பா	âu
முடியவில்லை	mài
எழுத	viết
எழுத	ghi
எழுத	gõ
பிரான்ஸ்	pháp
ஜெர்மனி	đức
கொண்டே	giữ
பயன்படுத்தப்பட்டது	phơi
தலைநகரம்	vốn
பிரபல	nổi
பார்வை	xem
பார்வை	view
பாகம்	saga
பாகம்	part
பாகம்	phần
பாகம்	modul
பாகம்	môđun
பாகம்	module
பாகம்	đun
மரபணு	gien
மரபணு	gene
மரபணு	gen
எல்லை	viền
எல்லை	biên
எல்லை	hạn
எல்லை	tầm
நடு	trung
நடு	giữa
நடு	đọng
இடத்தை	nơi
இடத்தை	chỗ
எதிர்த்து	dũng
எதிர்த்து	chống
ஏற்ற	núi
ஏற்ற	lắp
இடையிலான	giữa
இலக்கணம்	grammer
லண்டன்	đôn
லண்டன்	london
கோப்பை	cúp
கோப்பை	mug
கோப்பை	cup
கோப்பை	cốc
கோப்பை	tách
அலி	ali
கண்டி	kandy
வகுப்பு	hạng
வகுப்பு	lớp
தவறான	sai
தவறான	sai
தவறான	lỗi
தவறான	nhầm
உச்ச	supreme
உச்ச	climax
முகம்மது	mohammad
முகம்மது	mohamed
விளைவு	quả
இத்தாலி	italy
இணையத்தளம்	website
உருவாக்கம்	tạo
அமைதி	hòa
அமைதி	silent
அமைதி	thoả
ஐந்தாம்	fifth
வழக்கமான	thường
நன்றாக	ổn
நன்றாக	khỏe
பீட்டர்	peter
பீட்டர்	phêrô
விஜய்	vijay
வேகம்	mau
வேகம்	nhanh
மகா	maha
பாலியல்	sex
காட்டுகிறது	khoe
புவி	đất
சிவாஜி	shivaji
இரும்பு	sắt
பழமையான	legend
பழமையான	classic
முடிந்தது	xong
முடிந்தது	lam
முடிந்தது	xong
தண்டனை	penalty
தண்டனை	phạt
ஜப்பான்	japan
சந்திப்பு	hẹn
சந்திப்பு	họp
சந்திப்பு	meet
சந்திப்பு	gặp
வாயு	gas
வாயு	xăng
ராபர்ட்	robert
சிங்கள	sinhala
உயரமான	taller
கணக்கெடுப்பு	census
காணப்பட்டது	đốm
காணப்பட்டது	spotted
மரங்கள்	cây
எடுத்துக்காட்டு	dụ
மாதங்கள்	tháng
வடக்கே	bắc
மாநாடு	thảo
மாநாடு	summit
சொல்லும்	nói
சொல்லும்	tràng
விலங்கு	vật
அல்லாத	non
பூ	flower
பூ	hoa
பூ	bu
பூ	hù
பூ	boo
யானை	voi
வணிகம்	trade
கல்	đá
கல்	stone
அமைந்திருக்கும்	nằm
மண்டபம்	vắng
மண்டபம்	lang
மண்டபம்	sảnh
மண்டபம்	hall
நூறு	trăm
பாலம்	cầu
சார்	sếp
சுற்றுச்சூழல்	ctp
தாயார்	mẹ
அதிகாரி	quan
பாரதி	bharti
புள்ளிகள்	điểm
புள்ளிகள்	điểm
மைக்கேல்	michael
மைக்கேல்	micheal
புத்தகம்	sách
மதம்	đạo
பள்ளிகள்	trường
வீடியோ	video
வெளியில்	ra
வெளியில்	tứ
விவரங்கள்	tiết
புதுச்சேரி	puducherry
புதுச்சேரி	pondicherry
பறவை	bird
பறவை	chim
பறவை	finch
எடுக்கப்பட்ட	taken
எடுக்கப்பட்ட	bắt
எடுக்கப்பட்ட	chụp
பகுப்பாய்வு	analytics
உடனடியாக	ngay
இணையம்	internet
கடும்	nặng
எளிதாக	nhẹ
விசை	key
விசை	khóa
விசை	phím
அழகிய	đẹp
நாட்டை	exile
அழைக்கப்பட்டது	mời
வேகமாக	mau
வேகமாக	nhanh
அட்டவணை	bảng
அட்டவணை	bàn
அட்டவணை	lịch
அட்டை	lệch
அட்டை	đỉa
அட்டை	bài
அட்டை	thẻ
அட்டை	card
முன்பே	đã
ராக்	đá
ராக்	rock
சோழர்	chola
சிக்கல்	đề
பழங்குடி	tribal
நேர்	dương
நேர்	thẳng
நேர்	sảnh
ஷா	sha
ஷா	shah
ஷா	shaw
நடுவில்	trung
நடுவில்	giữa
நடுவில்	đọng
ஜெர்மன்	đức
முகமது	mohammad
முகமது	mohammed
நபர்	người
கிருஷ்ணன்	krishnan
ஐந்தாவது	fifth
மத்தியப்	madhya
வெப்பம்	nhiệt
ராஜ்	raj
பெருமை	ngạo
பாடசாலை	trường
பாடசாலை	học
சா	cha
சா	shah
தங்க	vàng
தங்க	gold
ஜோசப்	giuse
ஜோசப்	joseph
கூட்டம்	gom
கூட்டம்	họp
அலை	sóng
அலை	sóng
அலை	wave
இலண்டன்	đôn
இலண்டன்	london
பந்து	bóng
பந்து	banh
சாதி	caste
ஆறுகள்	sông
ஆறுகள்	rivers
வென்றது	won
வென்றது	thắng
சிவ	shiv
சன்	nắng
சன்	cn
கலிபோர்னியா	california
இரா	ira
மருந்துகள்	vải
புதூர்	pudur
சென்	chen
சென்	trần
சென்	sen
சாதனை	album
அடுக்கு	slot
அடுக்கு	khe
அடுக்கு	layer
அடுக்கு	lớp
பின்னாளில்	sau
இசுலாம்	islam
மேரி	mary
சோடியம்	natri
பல்	nha
பல்	răng
ஓவியங்கள்	tranh
விரைவாக	mau
விரைவாக	nhanh
விரைவாக	mau
விரைவாக	nhanh
விரைவாக	nhanh
கலந்த	võ
பருவம்	mùa
பருவம்	season
பருவம்	parva
பொருள்கள்	điều
