kategória	kategorya
toronto	toronto
predchádzajúci	dating
predchádzajúci	nakaraang
tank	tank
tank	tangke
zmesi	halo
zmesi	mixes
zmesi	timpla
rýchle	mabilisan
rýchle	dali
rýchle	mabilisan
rýchle	mabilis
rýchle	kabilis
rýchle	fast
lukáš	luke
lukáš	lucas
filipa	felipe
filipa	philip
listov	dahon
festivalu	festival
obrovský	napakalaki
obrovský	giant
obrovský	higante
down	down
down	pababa
radšej	better
radšej	prefer
pracovné	trabaho
pracovné	magtrabaho
pracovné	work
pracovné	working
pracovné	pagtatrabaho
pracovné	gumagana
pracovné	nagtatrabaho
uznanie	pagpapahalaga
uznanie	paterno
uznanie	pagkilala
uznanie	recognition
trvala	tumagal
murray	murray
dôraz	emphasis
sprievodný	hatid
podčeľaď	subfamily
prípadov	kaso
odsúdený	nahatulang
odsúdený	nahatulan
úloh	gawain
fotograf	photographer
diplomat	diplomat
extrémne	labis
extrémne	grabe
extrémne	grave
kevin	kevin
general	pangkalahatan
general	heneral
general	pangkalahatang
general	general
produkty	produkto
údolie	lambak
údolie	valley
princezná	princess
princezná	prinsesa
sam	sam
side	gilid
side	tabi
side	karamay
side	tagiliran
fanúšikov	fans
fanúšikov	tagahanga
atlantis	atlantis
blahorečenie	beatipikasyon
moskvy	moscow
meniť	vary
hľadať	naghanap
hľadať	hanapin
hľadať	maghanap
hľadať	paghanap
hľadať	paghahanap
inštitút	institute
inštitút	suriang
záhrady	hardin
záhrady	gardens
záhrady	hardin
orientales	orientales
game	game
game	laro
dosky	plates
dosky	plato
dane	buwis
dane	dane
dane	buwis
florida	florida
scéne	pinangyarihan
scéne	eksena
scéne	tanawin
podobná	kapareho
podobná	magkatulad
podobná	katulad
obete	casualties
obete	biktima
dôležitý	kahalaga
dôležitý	mahalaga
odborné	vocational
stredne	katamtaman
stredne	katamtaman
pozorovania	obserbasyon
pozorovania	observation
sériu	serye
sériu	series
lesa	kagubatan
lesa	woods
lesa	kakahuyan
skúšky	pagsusulit
skúšky	trials
skúšky	pagsubok
skúšky	testing
skúšky	sinusubukan
skúšky	exams
téma	paksa
téma	theme
téma	tema
významne	makabuluhang
hermann	hermann
hospodárstva	holdings
hospodárstva	economies
hospodárstva	ekonomiya
štandard	default
štandard	pamantayan
štandard	karaniwang
štandard	standard
denník	talaarawan
denník	diary
denník	journal
denník	log
priateľ	kaibigan
priateľ	makipagkaibigan
bohyne	diwata
bohyne	diyosa
bohyne	dyosa
analýzy	pagsusuri
analýzy	pagtatasa
dur	dur
študenti	estudyante
soul	seoul
soul	kaluluwa
soul	soul
streľba	shooting
streľba	pagbaril
streľba	pamamaril
poznanie	kaalaman
poznanie	knowledge
dvojice	pares
dvojice	couples
dvojice	pares
sparta	isparta
fischer	fischer
vytvárať	gumawa
vytvárať	lumikha
hrob	puntod
hrob	libingan
hrob	puntod
hrob	libingan
hrob	grave
náboženských	relihiyoso
časté	karaniwan
časté	karaniwang
bohyňa	diwata
bohyňa	diyosa
bohyňa	dyosa
železa	bakal
železa	iron
vystúpil	umakyat
najstaršia	oldest
legendy	legends
legendy	alamat
legendy	legend
páde	crash
bazilika	basilika
erik	erik
erik	eric
lúky	meadows
žltá	dilaw
žltá	yellow
výrazy	ekspresyon
výrazy	tuntunin
výrazy	takda
manžela	asawa
manžela	lakay
výstavy	eksibisyon
výstavy	eksibisyon
výstavy	exhibition
najvyšších	matataas
dark	madilim
dark	maitim
dark	dilim
vyhlásenie	disclaimer
vyhlásenie	pahayag
vyhlásenie	pagpapahayag
pastier	pastol
mount	bundok
pomohol	natulungan
pomohol	tinulungan
moja	akin
moja	mine
anime	anime
starostlivosť	care
mechanizmus	mekanismo
dokumentov	dokumentong
dokumentov	documents
dokumentov	dokumento
účinnosť	birtud
účinnosť	husay
účinnosť	kahusayan
účinnosť	bisa
jednoduchý	simple
jednoduchý	simpleng
osmanskej	imperyong
súvisí	nauugnay
kritika	kritika
desiatky	dozens
prevádzka	operations
prevádzka	operasyon
prevádzka	operation
prevádzka	operasyong
prevádzka	operasyon
výhradne	eksklusibo
náboženstva	pananampalataya
náboženstva	relihiyon
jazerá	lakes
prípravu	paghahanda
otázku	katanungan
otázku	tanong
haly	bulwagan
chýba	nawawala
chýba	kulang
najlepšia	makakaya
najlepšia	pinakamagandang
najlepšia	pinakamaganda
najlepšia	best
časopisov	magasin
pás	baywang
pás	sinturon
pás	belt
úzko	closely
organizmov	organismo
organizmov	organism
deep	malalim
deep	deep
pravidelné	regular
pravidelné	periodical
prameňov	springs
prameňov	strands
žiť	buhay
žiť	tinitirahan
žiť	pamumuhay
žiť	mabuhay
žiť	mamuhay
žiť	live
biológia	biology
biológia	biyolohiya
eugen	eugen
zhromaždenie	pagtitipon
zhromaždenie	assembly
zhromaždenie	pagpupulong
zhromaždenie	pagtitipon
nova	nova
existencia	existence
existencia	pagkakaroon
zložené	binubuo
zložené	pinaghalo
est	est
est	tinatayang
nominovaný	nominate
ľudové	katutubong
ľudové	folk
konalo	umarte
pomôcť	tulong
pomôcť	tulungan
športová	palakasan
športová	isports
športová	sports
údolia	lambak
údolia	valley
chémia	kimika
chémia	kimikang
pristátie	landing
barbara	barbara
pravdu	katotohanan
med	honey
med	med
kúpele	spa
kúpele	paliguan
kúpele	spa
prejav	speech
prejav	pananalita
prejav	talumpati
prejav	pagsasalita
krok	hakbang
krok	step
produkt	produkto
prínos	makinabang
prínos	benepisyo
prínos	benepisyo
prínos	kontribusyon
zéland	zealand
úloha	gawain
úloha	tungkulin
výročia	anibersaryo
ssr	ssr
technická	teknikal
slobodný	single
slobodný	solong
slobodný	libreng
slobodný	free
slobodný	libre
slobodný	malaya
obrovské	napakalaki
obrovské	matinding
obrovské	napakalawak
ďalekohľad	largabista
ďalekohľad	telescope
obsahoval	nakapaloob
obsahoval	naglaman
hospodársky	ekonomiya
hospodársky	economic
poznámky	notes
poznámky	tala
štvrti	lokalidad
elektronické	elektronikong
elektronické	electronic
priniesol	nagdala
priniesol	dinala
della	della
rusky	russian
rusky	ruso
väzby	ties
väzby	links
fínsky	pinlandes
hmota	matter
hmota	mass
hmota	misa
hmota	masa
profesia	propesyon
disciplíny	disiplina
minerálov	mineral
zabezpečiť	masiguro
zabezpečiť	tiyakin
zabezpečiť	matiyak
zabezpečiť	ligtas
zabezpečiť	secure
víno	alak
jazz	jazz
parky	parke
parky	parks
johnson	johnson
prispel	ambag
prispel	donate
prispel	naibigay
teplotu	temperatura
bebravou	bebravou
domáci	domestic
atolu	karang
pozitívne	positive
pozitívne	positibong
pozitívne	positibo
premier	premier
zvieratá	hayop
zvieratá	animal
zvieratá	hayop
varianty	variation
varianty	variants
kométa	kometa
krv	blood
krv	dugo
tanec	sayaw
tanec	sayawan
tanec	sumayaw
tanec	nagsasayaw
tanec	sumasayaw
tanec	pagsasayaw
lesný	kagubatan
lesný	gubat
chvost	tail
chvost	buntot
koncertov	konsiyerto
stromy	puno
základňa	base
umelé	artipisyal
umelé	artificial
mladosti	kabataan
koruna	korona
letecký	aerospace
molekuly	molecule
molekuly	molecules
urban	urbano
bulharska	biyetnam
bulharska	bulgaria
kontakt	ugnayan
kontakt	contact
riziko	panganib
dánsky	danish
obvodov	circuits
poľské	polish
ali	ali
miera	rate
hovoriť	magsalita
hovoriť	usap
hovoriť	usapan
hovoriť	talk
hovoriť	magsalita
hovoriť	nagsasalita
aktivita	gawain
aktivita	aktibidad
linux	linux
kombinácie	kumbinasyon
kombinácie	kombinasyon
ôsmich	walong
ôsmich	otso
ôsmich	walo
geológ	geologist
znie	tunog
znie	sounds
project	project
project	proyekto
project	taumbayan
pyramída	pyramid
čínsky	intsik
čínsky	tsino
čínsky	chinese
úvod	pagpapakilala
úvod	panimula
úvod	intro
architektov	arkitekto
komunita	pamayanan
komunita	komunidad
učil	tinuturuan
učil	itinuro
učil	tinuruan
učil	nagturo
spory	alitan
jeff	jeff
non	non
ohio	ohio
prístroje	instruments
prístroje	instrumentation
prístroje	apparatus
zamestnanie	trabaho
zamestnanie	job
zamestnanie	trabaho
zamestnanie	magtrabaho
rody	genera
pluku	regiment
brány	gates
velil	utusan
slúžila	served
slúžila	nagsilbi
slúžila	hinahatid
filmom	pelikula
filmom	sine
filmom	movie
vôd	waters
poverený	ipinagkatiwala
kmeňov	tribes
ernest	ernest
nahral	upload
zničené	nawasak
bojovať	lumaban
vyrobený	ginawa
vyrobený	manufactured
vyrobený	panindang
vyrobený	ginawa
úspešné	matagumpay
úspešné	tagumpay
japonská	hapon
japonská	japanese
japonská	hapones
lehota	taning
lehota	deadline
lehota	panahon
ázia	asya
alex	alex
kolín	cologne
záznamy	records
záznamy	talaan
záznamy	entries
označené	tinang
označené	tinag
označené	minarkahan
pegas	pegasus
nahradený	superseded
nahradený	substituted
nahradený	pinagpalit
nahradený	pinalitan
operačný	pagpapatakbo
vonku	labas
vonku	lumabas
prostriedok	means
amsterdam	amsterdam
zimné	taglamig
zimné	winter
pracovných	working
pracovných	pagtatrabaho
pracovných	gumagana
pracovných	nagtatrabaho
požiadal	requested
požiadal	hiniling
požiadal	humiling
požiadal	hiningi
požiadal	itinanong
požiadal	nagtanong
požiadal	tinanong
andreas	andreas
andrea	andrea
vybavený	bang
vyhrali	nanalo
vyhrali	panalo
steven	steven
vzdal	bumigay
swift	swift
myšlienka	inakala
myšlienka	akala
myšlienka	naisip
myšlienka	kala
myšlienka	idea
myšlienka	ideya
občianska	civil
občianska	sibil
občianska	civic
náboj	hub
náboj	bala
bois	bois
príde	darating
príde	dadating
príde	lumapit
modrý	blue
modrý	bughaw
modrý	asul
ryan	ryan
obchodný	pangkalakal
obchodný	commercial
obchodný	komersyal
obchodný	komersiyal
celkové	pangkalahatan
povolenie	pahintulot
povolenie	permiso
povolenie	pahintulutan
povolenie	permit
karolína	caroline
karolína	carolina
pont	pont
železničné	railway
železničné	riles
times	times
times	beses
rozhovor	interview
rozhovor	panayam
rozhovor	pakikipanayam
rozhovor	usapan
rozhovor	uusap
podnebie	klima
poriadok	order
sen	sen
sen	dream
sen	pinapangarap
sen	panaginip
sen	pangarap
trupu	punungkatawan
zisk	tubo
zisk	kumikita
zisk	gain
zákaz	pagbawalan
zákaz	pagbabawal
zrušené	binawi
zrušené	kinansela
zrušené	kinansela
cerro	cerro
prúdy	streams
media	media
media	midya
alt	alt
detstvo	pagkabata
otvorenie	pagbubukas
otvorenie	binubuksan
otvorenie	opening
xiv	xiv
dievča	girl
geografické	geographic
geografické	heograpikong
geografické	heograpikong
výprava	quest
pyramídy	pyramid
pracovníkov	manggagawa
marcus	marcus
koncerty	konsiyerto
talent	talents
talent	talent
talent	talento
british	british
účinok	effect
účinok	epekto
edícia	edition
edícia	edisyon
správ	ulat
stene	dingding
stene	pader
myslenie	iniisip
hladiny	levels
výrazný	makabuluhang
súbory	files
súbory	file
dead	patay
panstvo	estate
panstvo	manor
fernando	fernando
štajersko	styria
počítačová	kompyuter
počítačová	computer
dohodu	pakikitungo
dohodu	deal
hugo	hugo
iraku	iraq
jupiter	jupiter
opísal	inilarawan
opísal	inilalarawan
začiatky	beginnings
milióny	milyon
milióny	milyon
milióny	millions
športovci	athlete
športovci	atleta
ked	kapag
ked	kailan
pripojenie	koneksyon
pripojenie	connection
pripojenie	ikonekta
pripojenie	kumonekta
pripojenie	kumokonekta
pripojenie	pagkonekta
pripojenie	kinokonekta
serie	serie
sous	sous
kolumbia	columbia
kolumbia	colombia
type	type
type	uri
rotácie	rotation
rotácie	ikot
morské	marine
princípe	prinsipyo
heart	heart
heart	puso
intenzívne	masinsinang
intenzívne	matinding
hralo	naglaro
hralo	nilalaro
hralo	nilaro
hana	hannah
hana	hana
reálne	real
reálne	makatotohanan
ligu	league
ligu	liga
írsky	intsik
írsky	irish
írsky	irlandes
zložka	constituent
zložka	folder
zložka	sahog
turecku	turkey
turecku	turkiya
pobyt	paninirahan
pobyt	residence
pobyt	tirahan
lekári	doctors
dospelých	adult
organizmu	organismo
adams	adams
výročie	anibersaryo
nezávislé	malayang
nezávislé	independent
časopisy	journal
časopisy	magasin
priateľov	kaibigan
priateľov	magkaibigan
vlna	lana
vlna	alon
klasické	classical
klasické	klasiko
klasické	classic
klasické	klasikong
klasické	klasiko
viditeľné	nakikita
duše	kaluluwa
signálu	senyas
signálu	signal
signálu	hudyat
obsadenie	cast
essonne	essonne
mario	mario
dočasne	pansamantala
dočasne	pansamantala
robo	robo
profesionálna	professional
profesionálna	propesyonal
hospodárske	ekonomiya
hospodárske	economic
dub	quercus
dub	dub
dub	oak
dub	robles
náklad	cargo
náklad	karga
náklad	kargada
náklad	kargamento
polostrove	tangway
výrobky	produkto
váh	scales
nezávisle	malaya
pripojil	sumali
pripojil	nakasali
sčasti	bahagyang
kruhu	bilog
doplnenie	pagkumpleto
doplnenie	addition
doplnenie	karagdagan
podpis	lagda
podpis	pirma
klasifikácia	klasipikasyon
ostal	nanatili
canon	canon
dream	dream
dream	pinapangarap
dream	panaginip
dream	pangarap
rozhodlo	nagpasya
rozhodlo	naisipang
rozhodlo	nagdesisyon
rozhodlo	napagdesisyunan
avenue	avenue
avenue	abenida
porucha	malfunction
porucha	disorder
prirodzené	likas
prirodzené	natural
drevo	kahoy
drevo	wood
drevo	troso
dunaj	danubio
počítače	kompyuter
počítače	computer
počítače	ekolohiya
presné	tumpak
presné	tama
presné	eksaktong
presné	precision
návštevníkov	bisita
desiatok	dozens
skaly	bato
skaly	rock
skaly	bato
diecézy	diocese
mytológia	mitolohiya
zlata	ginto
zlata	gold
vedel	alam
zníženie	reduction
zníženie	perwisyo
zníženie	bumaba
zníženie	bawasan
poľnohospodárstvo	pagsasaka
poľnohospodárstvo	agrikultura
skala	bato
skala	rock
oblúk	arc
oblúk	arko
oblúk	arch
mir	mir
hosť	host
hosť	bisita
hosť	panauhin
hosť	guest
hms	hms
písmená	letra
písmená	letters
písmená	titik
beatles	beatles
účel	layunin
bohovia	gods
vzácne	precious
vzácne	bihirang
vzácne	bihira
staroveký	ancient
staroveký	sinaunang
nórska	norwegian
nórska	norway
frankfurt	frankfurt
odas	odas
prístavné	harbour
záver	conclusion
príroda	kalikasan
príroda	nature
bomby	bomba
súhrn	buod
vládca	overlord
vládca	ruler
vládca	emperador
htm	htm
prírodný	likas
prírodný	natural
zadné	hulihan
bojovník	warrior
bojovník	mandirigma
bojovník	palaban
bojovník	fighter
pomáha	tumulong
pomáha	assists
pomáha	tumutulong
pomáha	tinutulungan
pomáha	tumutulong
obidve	parehong
obidve	both
obidve	pareho
zakázané	forbidden
zakázané	ipinagbabawal
zakázané	ipinagbabawal
zakázané	bawal
zakázané	pinagbabawal
zakázané	pinagbawalan
žlté	dilaw
žlté	yellow
líši	nagkakaiba
modelov	models
modelov	modelo
náboženský	relihiyoso
vzdialené	malayo
vzdialené	remote
naspäť	likod
naspäť	bumalik
naspäť	balikan
naspäť	balik
voľné	maluwag
voľné	libreng
voľné	free
voľné	libre
voľné	malaya
získanie	pagkuha
získanie	pagkuha
požiar	fire
požiar	sunog
požiar	apoy
inc	inc
vzdialená	malayo
súkromné	pribado
súkromné	pribadong
creek	creek
rumunska	romania
spojencov	allies
gridcolor	gridcolor
úrady	kinauukulan
úrady	opisina
produktov	produkto
víťazné	panalong
pani	kabit
pani	lady
pani	ginang
pani	misis
webová	web
selč	cest
wolfgang	wolfgang
nahradiť	palitan
pád	crash
pád	taglagas
pád	mahulog
zle	mali
západný	kanluranin
západný	western
vrcholom	vertex
elektrická	electrical
elektrická	electric
znaku	un
počítačov	kompyuter
počítačov	computer
počítačov	ekolohiya
galérie	galleries
galérie	gallery
mestečko	bayan
california	california
rozšírená	pinahabang
rozšírená	pinahaba
rozšírená	karugtong
rozšírená	extended
rozšírená	pinalawak
rozšírená	pinalaki
people	tao
gejza	géza
korene	roots
farnosti	parokya
olympionici	olimpiyano
dedičstvo	legacy
dedičstvo	iniwang
dedičstvo	mana
dedičstvo	pamana
dedičstvo	heritage
jen	jen
problému	problema
zachované	pinananatili
zachované	retained
zachované	nakapreserba
kameňa	bato
vyjadriť	ipahayag
vyjadriť	express
porovnanie	paghahambing
porovnanie	ikumpara
porovnanie	ihambing
porovnanie	paghambingin
nevie	nakakaalam
nevie	knows
kandidát	kandidato
kandidát	candidate
mladosť	kabataan
snahy	efforts
snahy	pagsusumikap
snahy	pagsisikap
roberta	roberta
info	info
anne	anne
oliver	oliver
nástupcom	successor
procesor	processor
procesor	cpu
daná	binigay
daná	given
daná	ibinigay
onedlho	nagtagal
onedlho	soon
napoleon	napoleon
kórejská	korean
kórejská	koreano
turistické	turista
bruce	bruce
bass	bass
bohaté	mayaman
bohaté	rich
bohaté	mayayaman
vyvinul	evolved
areálu	campus
bank	bangko
padol	nahulog
padol	bagsak
odborná	professional
odborná	propesyonal
výhody	pakinabang
výhody	kalamangan
výhody	benepisyo
rastu	paglago
rastu	paglaki
hop	sakay
zasa	ulit
zasa	again
zasa	muli
zasa	nanaman
victoria	victoria
ovplyvnený	napilitang
ovplyvnený	naaapektuhan
germain	germain
obchodná	pangkalakal
obchodná	commercial
obchodná	komersyal
obchodná	komersiyal
ústava	constitution
tenis	tennis
nepriateľa	kaaway
polícia	pulisya
polícia	pulis
rovnice	equation
štúdio	studio
vhodný	naaangkop
vhodný	angkop
vhodný	angkop
doktor	doktor
doktor	doctor
cyril	cyril
lord	lord
lord	panginoon
občania	mamamayan
všeobecná	pangkalahatan
všeobecná	heneral
všeobecná	pangkalahatang
všeobecná	general
villa	villa
carlo	carlo
hlboko	malalim
hlboko	malalim
hlboko	deep
gary	gary
atómov	atoms
kamenné	stony
billy	billy
konfederácie	confederacy
konfederácie	kompederasyon
arabské	arab
arabské	arabic
arabské	arabe
arabské	arabo
arabské	arabian
metód	pamamaraan
kurz	kurso
kurz	course
pracovali	nagtrabaho
velenie	command
velenie	utos
motívy	tema
motívy	motifs
potravín	pagkain
potravín	groserya
smery	direksiyon
architektonické	arkitektura
náš	ating
náš	aming
náš	ours
náš	atin
rozhranie	interface
hrebeň	suklay
hrebeň	ridge
znižuje	binabawasan
dráma	drama
ohrozené	endangered
ohrozené	napasok
opak	kabaliktaran
snáď	marahil
kancelárie	opisina
kancelárie	tanggapan
kancelárie	katungkulan
kancelárie	opisina
daniela	daniela
siene	bulwagan
jane	jane
dôležitá	kahalaga
dôležitá	mahalaga
škody	damage
škody	pinsala
škody	damages
výstava	exhibit
výstava	eksibisyon
výstava	exhibition
webe	website
webe	web
santiago	santiago
vila	vila
vila	villa
jimmy	jimmy
kôry	bark
kôry	peel
kôry	balat
grande	grande
chemický	chemical
chemický	kemikal
potreba	need
potreba	kailangan
potreba	pangangailangan
michaela	michael
subst	subst
cross	krus
cross	cross
vysvetlenie	paliwanag
porážke	defeating
bit	bit
bit	kinagat
vetvy	sanga
vetvy	sangay
obrana	depensa
obrana	defense
obrana	pagtatanggol
obrana	ipagtanggol
vybavená	mayron
vybavená	bang
záujmy	interes
ibn	ibn
dvanásť	labindalawang
dvanásť	dose
partizánske	guerilla
ivo	ivo
tovaru	kalakal
tovaru	paninda
tovaru	paninda
zrušená	binawi
zrušená	kinansela
zrušená	kinansela
zväzok	volume
zväzok	bundle
aktivít	gawain
aktivít	aktibidades
slovinsko	eslobenya
tele	katawan
tele	tele
zásoby	stocks
zásoby	supplies
zásoby	suplay
cudzích	foreign
cudzích	dayuhang
horách	bundok
internetová	internet
socialistickej	soviet
konferencia	conference
konferencia	pagpupulong
schéma	diagram
schéma	scheme
geológia	geology
stavať	bumuo
stavať	magtayo
zriadená	itinatag
miliárd	billion
miliárd	bilyon
miliárd	bilyon
oddiel	section
oddiel	seksyon
oddiel	seksiyon
oddiel	squad
zrážok	precipitation
lozère	lozère
súhlas	pahintulot
súhlas	apruba
súhlas	pagpayag
súhlas	approval
rameno	balikat
rameno	bisig
rameno	braso
kamera	kamera
kamera	camera
týždne	linggo
anthony	anthony
nasledovali	sinusubaybayan
nasledovali	sumunod
nasledovali	sinundan
organizmy	organismo
organizmy	organism
reality	katotohanan
giuseppe	giuseppe
mhz	mhz
jazere	lawa
ian	lan
ian	ian
beach	dalampasigan
beach	beach
wolf	lobo
wolf	wolf
učiteľov	teachers
argument	argumento
argument	argument
argument	pagtatalo
rozšírenia	pagpapalawak
rozšírenia	extension
rozšírenia	palugit
rozšírenia	extension
vybudovať	bumuo
vybudovať	magtayo
leteckých	aerial
leteckých	aeronautical
ukázal	nagpakita
ukázal	pinakita
kvety	bulaklak
rozdelený	hinati
rozdelený	nahahati
kyslík	oxygen
zabezpečenie	security
zabezpečenie	seguridad
kolónie	kolonya
dopredu	sulong
dopredu	pasulong
dopredu	ipasa
dopredu	pauna
dopredu	advance
drobné	tiny
prešli	lumipas
prešli	pasado
súťaží	competitions
živé	mabuhay
živé	mamuhay
živé	live
davis	davis
pravidla	alituntunin
pravidla	rules
pravidla	tuntunin
pravidla	tuntunin
pravidla	alituntunin
pravidla	alintuntunin
snd	snd
kelly	kelly
východný	silangan
východný	east
východný	silangang
tvrdenie	claim
tvrdenie	paghahabol
tvrdenie	angkinin
plné	busog
plné	full
plné	buo
plné	buong
výhľad	outlook
výhľad	pagtingin
výhľad	tingnan
výhľad	tignan
výhľad	panonood
výhľad	view
zriedkavé	bihirang
zriedkavé	bihira
xii	xii
polí	arrays
nižšia	lower
výrobcovia	producers
výrobcovia	producer
výrobcovia	tagagawa
ocele	bakal
ocele	steel
ocele	asero
vystúpenia	speeches
vystúpenia	palabas
plný	busog
plný	full
plný	buo
plný	buong
sound	tunog
administratívna	administrative
vopred	pauna
vopred	advance
christopher	christopher
dojem	impression
dojem	impresyon
chrbát	likod
chrbát	bumalik
chrbát	balikan
chrbát	balik
zdravie	kalusugan
xvi	xvi
corporation	corporation
corporation	korporasyon
prístroj	device
prístroj	aparato
prístroj	makina
prístroj	apparatus
feat	feat
malina	prambuwesas
mit	mit
mit	mlt
nick	nick
tlač	pindutin
tlač	print
tlač	printing
zaslúžil	marapat
gabriela	gabriela
zodpovedný	responsableng
zodpovedný	responsable
zodpovedný	pananagutan
johnny	johnny
hodnotenie	rating
hodnotenie	pagsusuri
hodnotenie	pagsusuri
hodnotenie	assessment
diery	butas
diery	butas
tlače	pindutin
rovná	katumbas
rovná	equals
rovná	pantay
úradník	clerk
úradník	official
úradník	opisyal
úradník	opisyal
arch	arko
arch	arch
korunovaný	crowned
lawrence	lawrence
epizóda	episode
témou	paksa
témou	theme
témou	tema
maritimes	maritimes
nemocnici	hospital
nemocnici	ospital
matúš	mateo
potrebuje	pangangailangan
digitálne	digital
zistiť	nakilalang
zistiť	detect
lesná	kagubatan
lesná	gubat
osobe	taong
osobe	person
osobe	tao
organizáciu	organisasyon
sad	grove
sad	orchard
sad	malungkot
sad	sad
ázijských	asyano
ázijských	asian
legenda	alamat
legenda	legend
koruny	korona
koruny	crowns
kresťanské	christian
kresťanské	kristiyano
kráľovská	royal
končatiny	limbs
detstva	pagkabata
dei	dei
navrhnutý	pagkakagawa
navrhnutý	dinisenyo
navrhnutý	idinisenyo
navrhnutý	iminungkahing
využívať	pagkunan
matt	matt
prijali	tinanggap
sledovať	track
sledovať	subaybayan
sledovať	watch
sledovať	panoorin
sledovať	relo
sledovať	subaybayan
sledovať	sundan
editor	editor
editor	composer
organizátor	organizer
hrdinov	heroes
vyvinutý	binuo
vyvinutý	evolved
vyvinutý	evo
agentúry	ahensiya
agentúry	agency
predná	harapan
predná	harap
laurence	laurence
audio	audio
debut	debut
rose	rose
volebné	electoral
nezávislý	malayang
nezávislý	independent
predstavený	ipinapakita
predstavený	iharap
predstavený	iniharap
odísť	umalis
odísť	iwan
odísť	iwanan
horský	bundok
predaja	pagbenta
predaja	benta
cár	czar
princípy	prinsipyo
albrecht	albrecht
súhlasím	agree
zúčastniť	dumalo
zúčastniť	lumahok
zúčastniť	sumali
okraj	margin
okraj	gilid
okraj	edge
okraj	dulo
okná	windows
colorado	colorado
čiary	linyang
čiary	linya
čiary	line
čiary	lines
expedícia	tiki
komora	chamber
komora	kamara
chcem	gustong
chcem	gusto
chcem	want
chcem	nais
argentíny	argentina
felix	felix
ariel	ariel
najdôležitejšie	highlight
najdôležitejšie	highlights
zvláštne	weird
zvláštne	kakaiba
zvláštne	kaiba
zvláštne	kakaiba
kozmického	cosmic
technológia	teknolohiya
platne	plates
platne	plato
platne	plate
platne	plato
platne	records
platne	talaan
hlasy	votes
hlasy	boto
hlasy	tinig
javy	java
javy	phenomena
vytvorí	lumilikha
bang	bang
starosta	alkalde
starosta	mayor
suchý	tuyo
suchý	tuyong
prináša	nagdadala
príjem	kita
príjem	resibo
príjem	reception
príjem	pagtanggap
príjem	kita
príjem	income
rytierov	knights
upravený	customized
kniežatstvo	prinsipalidad
ochorenia	karamdaman
ochorenia	sakit
zavedenie	ipinakikilala
zavedenie	pagpapakilala
zavedenie	panimula
obal	packaging
hod	throw
hod	ihagis
slávnostne	taimtim
krízy	sakuna
krízy	krisis
dôkazy	katibayan
dôkazy	patunay
dôkazy	ebidensya
dôkazy	katibayan
over	mahigit
daroval	donate
daroval	naibigay
speváka	singer
cache	cache
wall	dingding
wall	pader
vyzerá	mukhang
výhodou	bentahe
výhodou	samantalahin
výhodou	advantage
výhodou	kalamangan
karta	tab
karta	card
stena	dingding
stena	pader
chlorid	chloride
rozprávky	cartoons
miliardy	billion
miliardy	bilyon
miliardy	bilyon
oddelené	hiwalay
oddelené	hiwalay
zakladateľov	founder
konať	act
konať	kikilos
konať	kumilos
najbližšie	nearest
najbližšie	pinakamalapit
najbližšie	pinakamalapit
povinnosti	obligasyon
povinnosti	pananagutan
povinnosti	tungkulin
štvrtá	ikaapat
štvrtá	fourth
screen	screen
usd	usd
wien	wien
potvrdenie	pagpapatunay
potvrdenie	pagkumpirma
potvrdenie	kumpirmasyon
potvrdenie	sertipiko
potvrdenie	certificate
potvrdenie	katibayan
potvrdenie	kumpirmado
potvrdenie	kumpirmahin
dan	dan
nútený	pinilit
nútený	sapilitang
napísať	magsulat
napísať	sumulat
napísať	isulat
kalendár	kalendaryo
tvár	mukha
kláštore	monasteryo
kláštore	kumbento
kríza	sakuna
kríza	krisis
orange	orange
orange	kahel
protokol	protocol
vnútorný	panloob
vnútorný	internal
vnútorný	natatagong
drží	humahawak
drží	aalay
drží	hawak
drží	mapigil
vyrábať	gumawa
vyrábať	makagawa
vyrábať	magkaanak
klasická	classical
klasická	klasiko
klasická	classic
klasická	klasikong
klasická	klasiko
latinskej	latin
vlak	tren
jednota	unity
jednota	pagkakaisa
doktorát	doctorate
špecifické	tukoy
špecifické	tiyak
špecifické	partikular
scéna	pinangyarihan
scéna	eksena
scéna	tanawin
blízke	malapit
blízke	kalapit
zaujímavosti	interesting
zaujímavosti	interesante
zaujímavosti	attractions
herbert	herbert
rafael	rafael
kladie	inilalagay
leto	summer
dostupný	available
dostupný	magagamit
dostupný	makukuha
silver	pilak
silver	silver
mlyn	mill
viem	alam
viem	kilala
singles	singles
zamerané	nakatuon
zamerané	nakatutok
hdp	gdp
pevné	solid
zelené	berdeng
zelené	green
zelené	berde
široká	malawak
široká	malapad
zástupcovia	deputies
zástupcovia	agents
moderný	makabagong
moderný	modern
moderný	modernong
moderný	makabago
francesco	francesco
mandát	kautusan
prejavy	speeches
kontroly	pagkontrol
kontroly	kinokontrol
kontroly	tseke
vybrané	itinatampok
vybrané	itinampok
vybrané	napili
vybrané	pinili
vybrané	piling
dánska	denmark
dánska	danish
milión	milyon
boys	boys
producenti	producers
producenti	producer
diskusiu	talakayan
set	set
set	itakda
spôsoby	asal
spôsoby	pamamaraan
dosiahnutie	naaabot
dosiahnutie	nakamit
dosiahnutie	achievement
dosiahnutie	pagkamit
syndróm	syndrome
individuálne	magkakahiwalay
individuálne	indibiduwal
