категорія	categoría
зробити	que
визначення	definición
визначення	de
визначення	definicións
військовий	militares
військовий	militar
військовий	exército
сіл	aldeas
сіл	pobos
сіл	foca
сіл	selo
кожен	os
кожен	as
кожен	todos
кожен	cada
кожен	todas
кожен	entre
кожен	cada
кожен	uns
кожен	un
кубок	cunca
кубок	café
поширення	compartir
поширення	compartir
поширення	comparten
поширення	compartimos
поширення	a
поширення	parte
поширення	se
поширення	estendeu
нижче	na
нижче	debaixo
нижче	por
нижче	baixo
нижче	abaixo
нижче	embaixo
нижче	seccionada
параметр	opción
параметр	esta
швидкість	de
швидкість	taxa
швидкість	velocidade
швидкість	rapidez
вдалося	e
вдалося	puido
вдалося	conseguimos
вдалося	a
незважаючи	aínda
незважаючи	pesar
незважаючи	a
незважаючи	malia
статистика	estatísticas
статистика	sobre
гори	montañas
гори	das
гори	andes
гори	montes
гори	lorenzo
гори	montaña
гори	monte
верхня	esquina
верхня	superior
радянські	soviética
мені	min
мені	me
знак	sinal
знак	asinar
охорони	gardas
військові	militares
військові	militar
військові	exército
корпус	corpo
корпус	de
корпус	fuxitivos
боротьби	loita
боротьби	esfórzome
боротьби	por
завдання	traballo
завдання	tarefas
завдання	traballos
завдання	traballo
завдання	tarefa
відміну	contrario
відміну	oposta
відміну	opostas
загалом	total
загалом	de
павло	paul
здоров	ei
здоров	eh
здоров	oe
написав	escribín
написав	escribiron
написав	escribiume
написав	escribiu
написав	a
умови	termos
умови	funcionamento
умови	a
умови	condicións
умови	patoloxías
умови	as
гурт	banda
вивчення	estudar
вивчення	estudo
вивчення	estudamos
вивчення	despacho
словник	vocabulario
включає	inclúe
відомо	consciente
відомо	conscientes
закон	leis
закон	lei
закон	a
медаль	medalla
пісень	cancións
пісень	canción
пісень	escribir
матеріали	contido
матеріали	dóeme
матеріали	materiais
матеріали	material
матеріали	prima
матеріали	materiais
окремих	persoa
окремих	cada
окремих	individuais
окремих	individuo
окремих	individual
окремих	tipo
версія	versión
комплекс	complexo
комплекс	complexas
комплекс	complexa
комплекс	complexos
тварини	animais
тварини	os
тварини	animais
тварини	animal
використовувати	uso
використовувати	usamos
використовувати	usar
використовувати	usan
заснований	baseándose
заснований	en
заснований	baséase
заснований	baseándonos
заснований	baseada
заснований	base
заснований	baseado
така	así
така	que
така	entón
така	tan
батька	pai
батька	pai
батька	o
батька	padre
міг	podía
міг	podería
середня	media
середня	medio
середня	de
середня	estadounidense
середня	mediocre
середня	media
середня	medio
середня	oriente
дні	días
поняття	concepto
молоді	nova
молоді	mozos
молоді	mozo
молоді	novo
молоді	moza
результати	resultados
відкрито	aberta
відкрито	abertos
відкрито	abrir
відкрито	aberto
відкрито	abre
відкрито	abra
відкрито	abrimos
відкрито	abriu
відкрито	e
місць	lugares
місць	sitios
місць	onde
електронна	electrónica
електронна	electrónico
правила	regras
правила	as
правила	normas
правила	político
правила	política
правила	a
правила	de
правила	póliza
правила	políticas
грав	tocaba
грав	xogamos
грав	o
грав	papel
швеції	suecia
