در	uks
خیلی	päris
خورشیدی	päikese
خورشیدی	päikeseenergia
سفید	valge
سفید	valged
جشنواره	festival
بهتر	parem
بهتر	paremad
بهتر	paremini
بهتر	parima
بهتر	parimad
بهتر	parimat
بهتر	parim
فرد	üksikute
فرد	individuaalsed
فرد	individuaalne
فرد	veider
فرد	imelik
فرد	fredi
فرد	fred
لندن	london
لندن	landon
رفت	läinud
سری	seeria
سری	sri
باستان	iidne
باستان	iidsed
باستان	iidsete
باستان	antiik
اسکار	oscar
اسکار	oskar
اکنون	nyyd
اکنون	nüüd
کلی	kelly
کلی	clay
کلی	savi
هیئت	delegatsioon
آلمانی	saksa
آلمانی	sakslane
محلی	kohalikult
محلی	lokaalselt
محلی	kohapeal
محلی	regionaalne
محلی	piirkondlik
محلی	piirkondlikud
محلی	kohalik
محلی	kohalikud
معنی	tähendus
دادن	andmine
شرق	idas
شرق	itta
شرق	ida
شرق	ida
دیده	näinud
دیده	saag
دیده	nägin
شیخ	sheikh
برگزیده	valitud
برگزیده	valitud
برگزیده	väljavõte
کنترل	kontroll
کنترل	tõrje
انواع	tüübid
درست	tõene
درست	tõsi
سنگ	laulis
سنگ	sang
سنگ	laulsid
سنگ	kivi
استاد	meister
استاد	õpetaja
استاد	peremees
استاد	isand
موقعیت	asukoht
موقعیت	positsioon
موقعیت	asend
موقعیت	olukord
موقعیت	situatsioon
امپراتوری	impeerium
امپراتوری	impeeriumi
امپراتوری	keiserlik
بیماری	haigus
بیماری	haigused
بیماری	haigus
بیماری	haigus
عمق	sügavus
کلاس	klassid
کلاس	tunnid
کلاس	klass
کلاس	klassi
آنان	neid
مدرسه	kooli
مدرسه	koolis
مدرسه	kool
کسب	teeni
کسب	äri
کسب	äritegevus
حرکت	liigu
حرکت	liigutamine
حرکت	liigub
حرکت	kolimine
جغرافیایی	geograafiline
جغرافیایی	geograafilised
جغرافیایی	geograafiline
جغرافیایی	geograafilised
مشخصات	spetsifikatsioonid
مشخصات	omadused
مشخصات	karakteristikud
مشخصات	iseloomustus
مشخصات	kirjeldus
همکاری	koostöö
همکاری	partnerluse
همکاری	partnerlus
همکاری	koostöö
دبی	dubai
دبی	debbie
کوتاه	lühike
کوتاه	lühikesed
روابط	suhted
روابط	suhted
اجرا	tulemuslikkus
اجرا	tulemuslikkuse
اجرا	jõudlus
اجرا	hukka
اجرا	hukata
اجرا	käivita
اجرا	hukkamine
اجرا	täitmine
اجرا	teostus
اجرا	jooks
اجرا	jookseb
اجرا	jooksmine
اجرا	joostes
اجرا	jooksmas
وزیر	minister
خواننده	singer
خواننده	laulja
خواننده	lugeja
پیشنهاد	soovitatud
پیشنهاد	soovitas
پیشنهاد	paku
پیشنهاد	pakkumine
پیشنهاد	pakkuda
پیشنهاد	soovita
پیشنهاد	soovitus
اتحادیه	liit
اتحادیه	liidu
خوب	tubli
خوب	hea
خوب	noh
خوب	no
خوب	hästi
موفق	edukas
موفق	edukad
موفق	edu
شخصی	isiklik
شخصی	isiklikud
شخصی	üksikute
شخصی	individuaalsed
شخصی	individuaalne
شخصی	reamees
شخصی	privaatne
شخصی	era
شخصی	erasektori
پایین	alla
پایین	maha
پایین	maas
پدر	isa
پدر	isa
حق	tõde
خاص	konkreetne
خاص	spetsiifilised
خاص	konkreetsete
خاص	spetsiifiline
خاص	erilised
خاص	special
خاص	eriline
گذشته	minevik
کیفیت	kvaliteet
ازدواج	abielluda
ازدواج	abiellu
ازدواج	abielus
ازدواج	abiellusid
ازدواج	abiellus
ازدواج	abielu
ازدواج	pulm
ازدواج	laulatus
ازدواج	pulma
ازدواج	pulmad
خارجی	välised
خارجی	välise
خارجی	väline
خارجی	välised
خارجی	välismaised
خارجی	välismaa
هنوز	ikkagi
هنوز	ikka
انتشارات	kirjastajad
دادگان	andmebaasi
دادگان	andmebaas
میزان	hinnatud
میزان	saldo
میزان	tasakaalu
میزان	tasakaal
میزان	bilanss
بالاتر	kõrgemale
بالاتر	kõrgemad
بالاتر	kõrgem
تر	ter
مشغول	hõivatud
اقتصادی	majanduslik
فعال	aktiivne
فعال	aktiivsed
اینجا	siin
پادشاهی	kuningriik
کمربند	vööd
کمربند	rihmad
کمربند	vöö
واحد	diviis
واحد	rajoon
واحد	osakond
واحد	ühik
واحد	üksus
چندین	kümneid
چندین	kümned
چندین	tosinaid
چندین	mitmed
چندین	mitu
چندین	mitmekordne
چندین	mitu
اندازه	suurused
اندازه	suurus
خیابان	tänav
خیابان	tänavaid
خیابان	tänavad
عالی	perfektne
عالی	ideaalne
عالی	täiuslik
عالی	suure
عالی	imeline
عالی	võimas
عالی	vägev
عالی	äge
عالی	suurepärane
نگاره	pilt
نگاره	pildi
نگاره	graafiline
هدف	eesmärk
هدف	eesmärk
هدف	siht
هدف	märklaud
هدف	target
هدف	sihtmärk
هنرپیشه	näitleja
قهرمانی	meistrivõistlused
قهرمانی	meistrivõistluste
دستگاه	seade
دستگاه	seadis
دستگاه	masin
دستگاه	masina
طرح	visand
طرح	design
طرح	disain
طرح	kavandamine
طرح	kujundus
میرزا	mirza
پنج	viis
برد	win
برد	võida
تئاتر	teater
تئاتر	teater
پل	sild
پل	paul
ترابری	vedu
ترابری	transport
داخل	sees
ابتدا	kõigepealt
ابتدا	esmalt
ابتدا	esimene
ارتباط	teatis
ارتباط	suhtlemine
ارتباط	kommunikatsioon
ارتباط	side
ارتباط	ühendus
ارتباط	ühenduse
ارتباط	kontakt
ارتباط	kontakti
ارتباط	seos
پخش	mängi
پخش	ülekanne
پخش	levinud
پخش	levis
پخش	levik
پخش	mängimas
پخش	mängib
پخش	mängimine
پخش	mängivad
امام	imaam
مطلق	absoluutne
مطلق	absoluutse
اراضی	maandub
اراضی	maadel
مشکل	probleem
مشکل	probleemi
مشکل	probleemiks
نفت	õli
نفت	nafta
نفت	nafta
شرایط	terminid
شرایط	asjaolud
شرایط	tingimused
شرایط	seisukord
شرایط	tingimus
شرایط	seisund
شرایط	asjaolud
کارگردان	direktor
کارگردان	režissöör
کارگردان	lavastaja
دانشکده	kolleegium
دانشکده	kolledž
دختر	tüdruk
دختر	tütar
نور	hele
نور	valgus
نور	valgust
نور	kerge
نور	nur
نور	noor
اجرای	hukkamine
اجرای	täitmine
اجرای	teostus
یونان	kreeka
لازم	vajatakse
لازم	vajalik
لازم	vaja
لازم	vajas
لازم	nõutud
لازم	nõutavad
لازم	vajalik
لازم	nõutav
لازم	vajalik
لازم	vajalikud
مرتبط	seotud
مرتبط	seostatud
مرتبط	seonduv
مرتبط	seotud
شکست	ebaõnnestumine
شکست	rike
شکست	tõrge
شکست	läbikukkumine
شکست	kaotus
رشد	kasvab
رشد	kasvavad
رشد	kasvav
رشد	kasv
رشد	majanduskasv
رشد	kasvab
رشد	kasvavad
رشد	kasvatamine
رشد	kasvama
رشد	kasva
گزارش	aruanne
گزارش	raport
گزارش	raporti
گزارش	ettekanne
پرداخت	maksa
پرداخت	tasumine
پرداخت	maksmine
پرداخت	makse
پرداخت	makstud
پرداخت	tasustatud
پرداخت	tasutud
پرداخت	tasus
هلند	madalmaad
هلند	holland
هلند	holland
هلند	hollandi
مالی	molly
مالی	rahaline
مالی	finants
مالی	rahalised
مالی	rahastada
مالی	rahandus
مالی	mali
زیاد	much
زیاد	palju
اضافه	ekstra
اضافه	extra
ورزشگاه	võimla
ورزشگاه	jõusaal
ورزشگاه	staadion
درون	sees
جنسی	seksuaalse
جنسی	seksuaalne
جنسی	sugu
جنسی	seks
جنسی	sex
امور	afäär
تأسیس	asutamine
تأسیس	kehtestamine
مهدی	mahdi
شعر	luuletus
شعر	luule
شعر	sõnad
شعر	sõnu
شعر	luuletusi
شعر	luuletused
شرح	seletus
شرح	selgitus
شرح	kirjeldus
فناوری	tech
فناوری	tehnoloogia
ترتیب	korraldatud
ترتیب	tellimus
ترتیب	kord
ترتیب	järjekord
ترتیب	korraldus
ترتیب	ordu
ترتیب	korralda
مادر	ema
مادر	ema
خانوار	kodumajapidamises
خانوار	leibkonna
وضعیت	staatus
وضعیت	seisund
وضعیت	oleku
وضعیت	olek
وضعیت	olukord
وضعیت	situatsioon
وضعیت	riik
وضعیت	olek
وضعیت	osariik
نمونه	proovi
نمونه	valim
نمونه	näidis
نمونه	proov
نمونه	isend
نمونه	näidis
نمونه	näidis
نمونه	näide
نامزد	kihlatu
نامزد	kihlatud
نامزد	kandidaat
لیتر	liitrit
لیتر	liiter
لیتر	liiter
لیتر	liitrit
لاتین	ladina
لاتین	latiino
مثال	näidis
مثال	näide
سوئد	rootsi
مدل	mudel
مدل	modell
مدل	näidis
متری	meetrit
دوستان	sõbrad
مسیر	asukoht
مسیر	rada
مسیر	marsruut
مسیر	trajektoori
دسته	kategooria
دسته	kamp
دسته	punt
دسته	partii
دانش	teadmised
دانش	teadmine
ترانه	laulu
ترانه	laul
کشته	tapetud
کشته	tapeti
کشته	tappis
چرا	miks
پایگاه	baasi
پایگاه	baas
پایگاه	alus
پایگاه	eelpost
مکان	koht
مکان	asukoht
فکر	mõtlemine
فکر	mõeldes
فکر	mõtled
فکر	mõtleb
فکر	mõelge
فکر	mõtle
اولیه	primaarne
اولیه	esmane
گسترش	laiendamine
گسترش	laieneb
گسترش	laiendamine
گسترش	laienemine
گسترش	laiendada
عدم	non
عدد	number
عدد	arv
عدد	numbrid
تعریف	mõiste
تعریف	definitsioon
تعریف	määratlus
تعریف	defineeri
تعریف	määratleda
نو	uued
نو	uus
نو	new
خدمات	teenused
خدمات	teenindus
خدمات	teenus
همسر	abikaasa
همسر	abikaasa
همسر	naise
همسر	naine
فرزند	järglane
فرزند	järglased
فرزند	laps
فرزند	lapse
مصرف	tarbimine
لهستان	poola
تقسیم	diviis
تقسیم	rajoon
تقسیم	osakond
تقسیم	jagatud
تقسیم	jaga
روزنامه	ajaleht
تن	tuunikala
تن	tonni
تن	tan
اتحاد	liit
اتحاد	liidu
اتحاد	ühtsus
اتحاد	ühtsuse
اتحاد	liit
اتحاد	solidaarsus
نظریه	teooria
نظریه	teooriaid
نظریه	teooriad
خاک	tolmu
خاک	tolm
خاک	mulla
خاک	pinnas
خاک	muld
خاک	pori
خاک	muld
مخالف	vastulause
مخالف	opositsiooni
مخالف	vastuseis
مخالف	opositsioon
مخالف	vastand
مخالف	vastupidine
میله	baar
میله	bar
میله	baari
محسوب	loetud
کلیسای	kabel
کلیسای	kiriku
کلیسای	kirik
کشاورزی	põllumajanduslik
کشاورزی	põllumajandus
کشاورزی	põllumajandus
آباد	külla
آباد	külastus
آباد	visiit
دوباره	uuesti
دوباره	taas
دوباره	jälle
مشهور	kuulsad
مشهور	kuulus
بعدی	järgmiseks
بعدی	järgmisena
بعدی	järgmine
بعدی	next
مستقل	sõltumatud
مستقل	iseseisev
مستقل	sõltumatu
مستقل	sõltumatult
مستقل	iseseisvalt
قدیمی	vintage
قدیمی	vana
قدیمی	vanaks
قدیمی	vanad
شب	ööd
شب	õhtud
شب	õhtu
شب	öö
شب	ööd
مالکان	maaomanikud
ویدئویی	video
شیمی	keemia
فروش	müüa
فروش	müüa
فروش	müümine
فروش	edasimüüja
فروش	müük
فروش	müük
بیست	kakskümmend
رتبه	auaste
جانوران	elukad
جانوران	elajad
جانوران	loomi
جانوران	loomad
جانوران	looma
جانوران	loom
آیووا	iowa
راک	kalju
راک	rock
راک	kivi
پارک	pargi
پارک	park
کاربرد	kasutamine
کاربرد	kasutus
کاربرد	taotlus
کاربرد	rakendus
کاربرد	kohaldamine
مناسب	sobiv
مناسب	asjakohane
مناسب	kohane
مناسب	sobilik
مناسب	sobiv
مناسب	sobilik
مناسب	sobivad
مناسب	fitness
نخست	prime
آزادی	vabadus
آزادی	vabad
آزادی	vaba
آزادی	free
آزادی	tasuta
رای	hääletus
رای	hääleta
رای	hääletamine
رای	hääli
رای	hääled
رای	hääletus
رای	hääletamine
رای	hääletati
رای	hääletasid
رای	hääletanud
رای	hääletas
رای	rai
اطراف	ümbritsev
اطراف	ümbritseva
اطراف	ümbritsevad
اطراف	ümber
اطراف	ringi
کمدی	koomiks
کمدی	komöödia
موتور	mootor
موتور	ratas
موتور	jalgratas
موتور	ratta
موتور	mootor
بسته	kimbu
بسته	kinnine
بسته	suletud
بسته	pakend
بسته	pakett
بسته	pakk
راست	tõene
راست	tõsi
فاصله	kaugus
فاصله	vahemaa
فاصله	intervall
فاصله	kosmos
فاصله	ruum
فاصله	ruumi
سنت	traditsioon
سنت	traditsioonid
سنت	sent
اغلب	sageli
اغلب	tihtipeale
اغلب	tihti
فضای	kosmos
فضای	ruum
فضای	ruumi
چشم	silmad
چشم	silm
چشم	silma
مختصات	koordineerida
مختصات	koordinaadid
عامل	tegutsevate
عامل	teguri
عامل	tegur
عامل	faktor
چهارم	neljas
چهارم	neljandaks
متولد	sündis
متولد	sündinud
قوانین	reeglid
قوانین	eeskirjad
قوانین	seadused
کمتر	vähem
کمتر	vähem
صنعتی	tööstusliku
صنعتی	tööstus
صنعتی	tööstuslik
صنعت	tööstus
صنعت	tööstuse
صنعت	tootmisharu
گیاهان	taimi
گیاهان	taimed
کشوری	riik
آرامگاه	haud
آرامگاه	haua
آرامگاه	mausoleum
پشت	taga
پشت	tagasi
سینما	filmid
سینما	kino
پروژه	projekt
پروژه	projekti
حمایت	toetus
حمایت	tugi
حمایت	toetamine
باغ	bagh
باغ	aia
باغ	aed
باغ	aiad
واژه	sõna
واژه	sõnad
واژه	sõnu
بدن	keha
شاید	ehk
شاید	võibolla
شاید	äkki
مقدار	kogus
مقدار	summa
محمود	mahmoud
محمود	mahmud
جرم	kuritegu
جرم	missa
جرم	massi
جرم	mass
جرم	kuritegevus
جرم	kuriteod
جرم	kuritegu
جرم	kuritöö
کاری	tööd
کاری	töö
کاری	tööle
مردان	meestele
مردان	mehed
عصر	age
عصر	vanust
عصر	vanus
عصر	õhtust
عصر	õhtu
عصر	õhtused
عصر	õhtune
عصر	pärastlõuna
عصر	pärastlõunal
سرزمین	maandub
سرزمین	maadel
سرزمین	maa
سرزمین	maad
سرزمین	land
موجب	põhjused
موجب	põhjustab
سوریه	süüria
سوریه	süüria
بزرگترین	suurim
بزرگترین	suurim
نامه	mail
نامه	post
نامه	kirjad
نامه	posti
نامه	kirja
نامه	kiri
موزه	muuseumi
موزه	muuseum
پادشاه	king
پادشاه	kuningas
پادشاه	kunn
عبارت	fraas
عبارت	väljend
عبارت	väljend
عبارت	väljendus
بازگشت	tagasitulek
بازگشت	tagastatud
استاندارد	standardne
استاندارد	standard
بانک	banks
بانک	pangad
بانک	pank
بانک	bank
مکزیک	mehhiko
مکزیک	mehhiklane
فلسفه	filosoofia
دولتی	valitsus
عملیات	toimingud
عملیات	operatsioonid
عملیات	toimimine
عملیات	toiming
عملیات	operatsioon
نقل	tsitaat
نقل	tuletatud
ترک	jäta
ترک	välju
ترک	turk
ترک	lahkumas
ترک	lahkub
ترک	lahkumine
نشر	vabastamine
نشر	vabasta
نشر	vabastada
نشر	heide
نشر	emissioon
نشر	avaldamise
نشر	avaldamine
سفر	reisimine
سفر	reisi
سفر	rännak
سفر	teekond
سفر	reis
سفر	trip
سفر	reis
پاریس	pariis
پاریس	pariisi
توصیف	kirjelda
توصیف	kirjeldada
توصیف	kirjeldus
آسفالت	asfalt
معنای	tähendus
رابطه	suhted
رابطه	seos
رابطه	suhe
رابطه	seos
رابطه	suhted
مراسم	tseremoonia
دریای	mare
دریای	mära
دریای	meri
دریای	mere
اتریش	austria
اتریش	austria
توان	power
توان	võimu
توان	võim
توان	võimsus
توان	jõud
عباس	abbas
پر	par
پر	täis
پر	täielik
پر	suled
پر	per
پر	sulg
ربات	bot
ربات	robot
دستور	tellimus
دستور	kord
دستور	järjekord
دستور	korraldus
دستور	ordu
دستور	korraldused
دستور	käsud
دستور	tellimused
تیره	tume
دوست	meeldis
دوست	armastan
دوست	love
دوست	armastus
دوست	armastust
دوست	sõber
دوست	sõbranna
حل	lahendada
حل	lahenda
حل	lahendab
حل	lahendatud
حل	lahenda
حل	lahendada
تصمیم	otsus
تصمیم	otsused
تصمیم	otsustama
تصمیم	otsusta
تلاش	üritan
تلاش	püüan
تلاش	jõupingutusi
تلاش	jõupingutused
تلاش	pingutus
هزاره	aastatuhande
دفتر	kontor
دفتر	büroo
دفتر	kabinet
ماده	naissoost
بدست	soetatud
بدست	omandatud
آموزشی	haridus
آموزشی	koolitus
آموزشی	koolitused
آموزشی	väljaõpe
آموزشی	treeningud
بلژیک	belgia
ارزش	väärt
اصل	summad
اصل	jus
اصل	põhimõte
مربع	ruudu
مربع	ruut
مربع	väljak
شریک	partnerid
شریک	partner
شریک	paarimees
مسابقه	ralli
مسابقه	võidusõit
مسابقه	rass
مسابقه	ralli
مسابقه	võidusõit
مسابقه	racing
مسابقه	sobivus
مسابقه	match
مسابقه	konkurents
مسابقه	võistlus
مسابقه	konkurentsi
مسابقه	võistlus
مسابقه	konkurss
گرم	kuum
گرم	kuumad
گرم	hot
گرم	palav
گرم	soojad
گرم	sooja
گرم	soe
گرم	kuumutatud
پاسخ	vastus
پاسخ	vasta
پاسخ	vastus
پاسخ	vastus
پاسخ	reageering
پاسخ	reageerimine
ورزشکاران	sportlased
درآمد	tulud
درآمد	tulu
درآمد	sissetulek
درآمد	tulu
بازبینی	läbivaatamine
بازبینی	ülevaatus
بازبینی	läbivaatus
بازبینی	läbivaatamine
مرحله	etapp
مرحله	faasi
مرحله	faas
مرحله	step
مرحله	sammu
مرحله	samm
مرحله	lava
مرحله	staadium
مرحله	etapp
نبرد	lahing
شهرت	mainet
شهرت	maine
شهرت	reputatsioon
شهرت	kuulsus
سبز	roheline
حد	piir
حد	piirang
حد	limiit
محصولات	tooted
اداره	osakond
اداره	kontor
اداره	büroo
اداره	kabinet
وب	veebi
مذهبی	usklik
مذهبی	religioosne
هنرمندان	esitajad
هنرمندان	kunstnikud
آرژانتین	argentina
آرژانتین	argentiina
آرژانتین	argentina
