die	os
egipte	esvaziar
egipte	vazias
iets	algo
meerderheid	maioria
com	com
asië	ásia
verskaf	fornecer
verskaf	forneça
verskaf	providenciar
verskaf	proporcionar
verskaf	fornecidas
verskaf	fornecidos
verskaf	fornecida
verskaf	fornecido
verskaf	forneceu
verskaf	fornecido
verskaf	fornecidos
verskaf	fornecidas
verskaf	fornecida
verskaf	forneceu
verskaf	abastecimento
verskaf	fornecimento
lees	lidos
lees	ler
lees	leia
lees	lê
lees	ler
lees	lendo
lees	leitura
sir	senhor
webtuiste	website
webtuiste	site
onderwys	educação
onderwys	ensino
vinnig	rápido
vinnig	fast
periode	periodo
periode	período
agt	oito
agt	eight
lengte	comprimento
manier	maneira
manier	way
goue	dourada
goue	dourados
goue	golden
goue	ouro
goue	dourado
buitelandse	estrangeiro
buitelandse	estrangeira
buitelandse	estrangeiras
buitelandse	estrangeiros
aangebied	ofereceu
aangebied	oferecido
aangebied	oferecidos
aangebied	oferecida
aangebied	apresentando
aangebied	alojado
aangebied	hospedado
ingesluit	incluído
ingesluit	incluídas
ingesluit	incluso
ingesluit	incluido
ingesluit	incluídos
ingesluit	inclua
ingesluit	inclui
ingesluit	incluem
ingesluit	incluir
tipe	type
tipe	digite
tipe	tipo
peter	pedro
peter	peter
km²	km²
verskeidenheid	diversidades
verskeidenheid	diversidade
verskeidenheid	variedade
verskeidenheid	variety
poskode	zip
stemme	votações
stemme	votação
stemme	votos
stemme	vota
biskop	bispo
duidelik	claramente
duidelik	obviamente
leiding	insinuando
leiding	orientações
leiding	orientação
iemand	alguém
iemand	alguem
anders	diferente
anders	diferentes
politikus	político
politikus	politico
proses	processo
pieter	pieter
tree	pega
tree	levar
tree	take
tree	pegue
tree	toma
tree	leve
toon	arremesso
toon	breu
pas	apto
pas	fit
pas	match
alias	alias
alias	pseudónimo
los	deixe
los	sair
los	deixar
massa	missa
massa	massa
voorgestel	sugerida
voorgestel	sugerido
voorgestel	sugeriu
voorgestel	sugestão
voorgestel	sugeridos
jacobus	jacobus
besit	posse
besit	possessão
vorige	passadas
vorige	passados
vorige	passado
gesê	said
gesê	disse
plekke	locais
plekke	lugares
plekke	sítios
spaanse	castelhano
spaanse	espanhola
spaanse	espanhóis
spaanse	espanhol
argitek	arquitecto
argitek	arquiteto
argitek	arquiteta
argitek	arquitetos
res	repouso
res	descansa
res	resto
res	descansar
res	descanse
res	descanso
lewer	fígado
ekonomie	economia
ekonomie	economia
mark	mercado
mark	mark
mark	marcar
mark	marca
mark	marcos
saak	causa
saak	cause
den	escrava
den	escravos
den	escravo
getroud	casou
getroud	casada
getroud	casado
getroud	casados
spesie	espécies
spesie	espécie
hoogte	altura
suidwes	sudoeste
lae	camadas
lae	baixa
lae	baixos
lae	low
lae	baixo
namibië	namíbia
sake	causa
sake	causas
dinastie	dinastia
verwerf	ganhe
verwerf	ganhar
verwerf	merecer
verwerf	ganhou
verwerf	merecido
verwerf	ganhado
afgelei	derivado
afgelei	derivada
afgelei	derivadas
onafhanklikheid	independência
onafhanklikheid	independence
verower	conquistar
verower	conquista
verower	conquiste
verhouding	rácio
verhouding	proporção
verhouding	relacionamentos
verhouding	relacionamento
verhouding	relação
admin	administrador
admin	administradora
gekies	seleccionado
gekies	selecionadas
gekies	selecionado
gekies	selecionada
gekies	selecionados
gedeelte	porção
gedeelte	part
gedeelte	parte
hoog	alto
hoog	high
hoog	altos
hoog	altas
hoog	alta
hoog	alto
hoog	tall
hoog	altos
hoog	altas
hoog	alta
waarde	value
waarde	valor
mans	machos
mans	men
mans	homens
maatskappy	empresa
maatskappy	company
maatskappy	companhia
maatskappy	vírgula
lug	ceu
lug	sky
lug	céu
lug	ar
lug	air
regte	direitos
regte	real
regte	verdadeiro
regte	reais
regte	verdadeiros
regte	verdadeira
dorpie	vila
dorpie	aldeia
oranje	orange
oranje	laranja
plessis	plessis
dienste	serviços
digter	poeta
digter	poetisa
then	então
then	depois
tien	dez
tien	ten
rigting	direção
rigting	direcção
ondersoek	sonda
ondersoek	detectar
ondersoek	detecta
ondersoek	detetar
gereeld	freqüentemente
gereeld	frequentemente
gereeld	freqüentemente
gereeld	frequentemente
getal	número
getal	numero
alles	everything
alles	tudo
alles	todas
alles	tudo
alles	todos
onafhanklike	independent
onafhanklike	independentes
onafhanklike	independente
volk	volk
demokratiese	democrata
demokratiese	democrática
demokratiese	democrático
wys	mostra
wys	espetáculo
wys	mostrar
wys	show
botha	botha
seeland	zelândia
spesifieke	específicas
spesifieke	específicos
spesifieke	específica
spesifieke	especifico
spesifieke	específico
gemiddelde	médio
gemiddelde	média
stryd	luta
huwelik	casamento
huwelik	matrimônio
vrygestel	lançado
vrygestel	libertado
vrygestel	liberado
vrygestel	liberada
vrygestel	divulgado
vrygestel	solto
leër	exército
leër	tropa
leër	army
robert	robert
robert	roberto
ouer	pais
leef	vivos
leef	living
leef	vivendo
leef	viver
toegeken	atribuídos
toegeken	atribuído
toegeken	atribuída
toegeken	atribuídas
media	mídia
media	media
gelede	atrás
beïnvloed	influencia
beïnvloed	influência
beïnvloed	influências
beïnvloed	influenciar
beïnvloed	afetar
beïnvloed	afectar
beïnvloed	afetam
bron	fonte
bron	origem
projek	project
projek	projeto
projek	projecto
behalwe	excepto
behalwe	exceto
naamlik	chamou
naamlik	chamada
naamlik	chamado
naamlik	chamados
alexander	alexandre
alfabet	alfabeto
kind	garoto
kind	moleque
kind	miúdo
kind	kid
kind	criança
gepraat	falando
genoeg	suficiente
genoeg	chega
voorbeelde	modelos
voorbeelde	exemplos
voorbeelde	amostras
voorbeelde	exemplo
strek	alongar
strek	alongamento
strek	esticar
strek	estica
kruger	kruger
eenheid	unidade
teks	texto
ierland	irlanda
vloot	navy
vloot	marinha
mate	medições
mate	mensuração
mate	medição
kommissie	comissão
smith	silva
smith	smith
bevorder	impulsionou
bevorder	impulsionada
bevorder	impulsionadas
bevorder	impulsionado
bevorder	promovido
bevorder	promovidos
bevorder	promovidas
bevorder	promovida
bevorder	promover
bevorder	promove
bevorder	promova
bevorder	impulsionar
studie	estudo
studie	estuda
studie	estude
studie	estudar
burgemeester	prefeito
burgemeester	mayor
gebaseer	baseado
gebaseer	baseados
afstand	distância
afstand	distâncias
afstand	distancia
sit	sentando
sit	sentado
sit	sentada
sit	sentados
steyn	steyn
aangeneem	assumido
aangeneem	assumidos
aangeneem	assumidas
aangeneem	assumiu
aangeneem	assumida
aangeneem	adoptado
aangeneem	adotou
aangeneem	adotado
aangeneem	aprovado
aangeneem	adotada
navorsing	investigação
navorsing	pesquisa
navorsing	pesquisas
durban	durban
bestuur	gerir
bestuur	gerenciar
bestuur	gerência
bestuur	gestão
bestuur	gerenciamento
bestuur	conduzir
bestuur	dirigindo
bestuur	condução
bestuur	conduzindo
skotland	escócia
opgeneem	gravou
opgeneem	gravado
opgeneem	registrado
opgeneem	gravados
hand	manuais
hand	manual
hand	mão
hand	hand
oop	abre
oop	aberto
oop	abra
oop	abrir
oop	aberta
oop	open
swede	suécia
benoem	nome
praat	conversar
praat	fala
praat	falar
praat	fale
praat	conversa
praat	falem
praat	fala
praat	falar
praat	fale
petrus	petrus
petrus	pedro
petrus	peter
bedien	sirva
bedien	servir
bedien	serve
bedien	servi
bedien	serve
gewilde	popular
gewilde	populares
eienskappe	características
eienskappe	funcionalidades
african	africana
african	africanos
african	africano
thomas	tomé
thomas	thomas
thomas	tomás
elektriese	elétricos
elektriese	elétrica
elektriese	elétrico
elektriese	eléctrica
elektriese	elétricos
elektriese	eléctricos
elektriese	elétrica
elektriese	elétrico
laer	lower
laer	inferior
venter	venter
aandag	atençao
aandag	atenção
aandag	autêntico
aandag	autêntica
paleis	palácio
paleis	palace
sjinese	chineses
sjinese	chinesa
sjinese	chinês
voorsien	fornecer
voorsien	forneça
voorsien	providenciar
voorsien	proporcionar
all	todas
all	tudo
all	todos
geleentheid	acontecimento
geleentheid	evento
steun	apoio
steun	suporte
steun	apoios
leer	couros
leer	couro
leer	aprender
leer	aprendizado
leer	aprendizagem
leer	aprendendo
leer	aprenda
leer	aprender
leer	aprende
vloei	caudal
vloei	flow
vloei	fluxo
kyk	assista
kyk	relógio
kyk	assistir
kyk	assistam
kyk	olhe
kyk	olha
kyk	observando
kyk	assistindo
kyk	vendo
henry	henrique
rolprente	filmes
rolprente	cinema
seuns	boys
seuns	rapazes
seuns	meninos
seuns	rapaziada
seuns	garotos
seuns	sons
seuns	filhos
glo	acredita
glo	acreditar
glo	believe
glo	creia
glo	acredite
vroeg	early
vroeg	cedo
gegaan	gone
gegaan	ido
gegaan	sumido
html	html
denemarke	dinamarca
denemarke	denominador
kombinasie	combinação
des	dezembro
des	dec
vrye	poupe
vrye	poupar
bladsy	pivô
bladsy	ancorar
bladsy	âncora
bladsy	pagina
bladsy	página
bladsy	page
bladsy	páginas
diep	profunda
diep	profundo
diep	deep
italiaanse	italiana
italiaanse	italianos
italiaanse	italiano
roman	romance
roman	novela
kwazulu	kwazulu
geloof	fé
geloof	faith
murray	murray
soek	procurar
soek	pesquisar
soek	pesquisa
soek	busca
grand	grandioso
grand	grand
graad	grau
graad	licenciatura
graad	grau
graad	graus
soldate	soldado
ouers	pais
skole	escolas
intussen	entretanto
elemente	elementos
struik	arbusto
koninklike	real
koninklike	royal
weet	conheça
weet	saiba
weet	sei
weet	sabe
plante	plantas
plante	usinas
verslaan	derrotou
verslaan	derrotado
verslaan	vencido
verslaan	derrotada
verslaan	derrotados
toring	torre
toring	tower
toring	torre
vervoer	transportes
vervoer	transporte
vervoer	transportes
vervoer	transporte
rede	razão
rede	motivo
walt	walt
krag	force
krag	força
krag	forçar
krag	potência
krag	energia
krag	poder
krag	power
versprei	distribui
versprei	distribuir
poolse	polonês
poolse	polaco
poolse	polonesa
opvolger	seguidor
betekenis	significando
betekenis	significado
betekenis	significância
betekenis	significado
geniet	aproveitando
geniet	curtindo
geniet	desfrutando
federale	federal
federale	federais
gesin	família
gesin	familia
donker	dark
donker	escura
donker	sombrio
donker	escuro
versameling	recolha
versameling	colecção
versameling	coleção
nege	nove
nege	nine
richard	richard
richard	ricardo
internet	internet
uitgewers	editoras
uitgewers	editores
san	san
klassieke	clássica
klassieke	clássicos
klassieke	clássicas
klassieke	clássico
klassieke	clássica
klassieke	clássicos
klassieke	classic
klassieke	clássico
dink	pense
dink	pensem
dink	pensa
dink	pensar
url	url
fort	forte
fort	fortaleza
fort	fort
nedersettings	assentamentos
afrikaners	afrikaner
gewerk	trabalhou
gewerk	trabalhava
gewerk	funcionou
gewerk	trabalhadas
gewerk	trabalhados
gewerk	trabalhado
beskerm	protegida
beskerm	protegidas
beskerm	protegidos
beskerm	protegido
maklik	facil
maklik	fácil
maklik	easy
maklik	calma
probleme	problemas
persoonlike	personal
persoonlike	pessoal
persoonlike	pessoais
https	https
burgers	cidadãos
fishes	peixes
swaar	pesado
swaar	heavy
swaar	pesadas
swaar	pesados
swaar	pesada
vrede	paz
reis	viajar
reis	viagem
reis	viaje
reis	viagens
reis	viajando
reis	viajar
burger	burger
burger	hambúrguer
burger	hamburguer
burger	cidadã
burger	cidadão
andrew	andré
andrew	andrew
voet	foot
voet	pé
ondersteun	suportando
ondersteun	apoiar
ondersteun	apoiando
ondersteun	apoio
ondersteun	suporte
ondersteun	apoios
gewoon	plain
gewoon	planície
gewoon	simples
gewoon	ordinário
gewoon	vulgar
gewoon	ordinária
malan	malan
moeder	mãe
moeder	mamãe
regeer	governado
regeer	governou
regeer	governados
regeer	reinou
regeer	governada
onderwerp	tópicos
onderwerp	tópico
onderwerp	sujeito
onderwerp	assunto
onderwerp	objecto
materiaal	materiais
materiaal	material
materiaal	materiais
elk	cada
aktrise	atriz
aktrise	actriz
afdelings	secções
afdelings	seções
studeer	estudo
studeer	estuda
studeer	estude
studeer	estudar
studeer	estudos
goud	ouro
goud	gold
goud	dourado
volle	cheia
volle	plena
volle	pleno
volle	full
volle	cheio
bestaande	existindo
bestaande	existente
bestaande	existentes
iso	iso
groepeer	grupo
groepeer	agrupar
nature	natureza
chemiese	químico
chemiese	químicos
chemiese	química
gevalle	estância
gevalle	resort
gevalle	casos
gevalle	processos
gevalle	instâncias
skip	nave
skip	embarcação
skip	navio
ver	far
ver	longe
watter	qual
belgië	bélgica
behou	realizada
behou	realizado
behou	segurou
behou	mantenha
behou	continue
behou	continuem
behou	manter
noorweë	nevada
noorweë	noruega
merwe	merwe
versoek	solicitada
versoek	solicitado
versoek	pedida
versoek	pedir
versoek	solicitação
versoek	pedido
versoek	solicitar
hulp	socorro
hulp	ajude
hulp	ajudar
hulp	ajuda
toit	toit
hoop	esperança
hoop	hope
hoop	esperanças
bedryf	industria
bedryf	indústria
saint	santo
saint	saint
saint	santa
inheemse	nativas
inheemse	nativa
inheemse	nativo
inheemse	nativos
sulke	tal
sulke	tais
dalk	talvez
albert	albert
albert	alberto
king	king
king	rei
warm	quente
warm	gostosa
warm	gostosas
bgcolor	bgcolor
bruin	marrom
bruin	brown
bruin	castanhos
bruin	castanhas
bruin	castanha
bruin	castanho
deelgeneem	participei
deelgeneem	participaram
deelgeneem	participou
sukses	sucessos
sukses	êxito
sukses	sucesso
eeue	século
eeue	century
aangedui	indicou
aangedui	indicaram
aangedui	indicado
aangedui	indicada
aangedui	indicados
voorwerpe	objectos
voorwerpe	objetos
onbekend	desconhecida
onbekend	desconhecidos
onbekend	desconhecidas
onbekend	desconhecido
joodse	judaica
joodse	judeus
joodse	judia
joodse	judeu
joodse	judaico
temperatuur	temperatura
temperatuur	temperaturas
victoria	victória
victoria	vitoria
victoria	victoria
victoria	vitória
maan	lua
maan	moon
wyk	wyk
wyk	partindo
stig	stig
jean	jean
karel	charles
karel	carlos
verantwoordelik	responsável
verantwoordelik	responsáveis
kaarte	cartões
kaarte	cartas
kaarte	cards
kaarte	mapas
kaarte	mapa
kaarte	card
kaarte	cartão
wissel	alternar
wissel	alterna
wissel	alternar
wissel	switch
wissel	troque
wissel	trocar
wissel	flutuantes
wissel	flutuando
wissel	flutuante
seisoen	temporada
seisoen	época
nasies	nações
amper	quase
grondwet	constituição
www	www
ens	etc
ens	ens
kollege	faculdade
kollege	colégio
kollege	college
kollege	universidade
waargeneem	observados
waargeneem	observado
waargeneem	observada
waargeneem	observadas
waargeneem	observou
besig	ocupados
besig	ocupado
besig	ocupada
verhaal	remédios
verhaal	furo
opleiding	educação
opleiding	ensino
uitgevoer	executadas
uitgevoer	executado
uitgevoer	executados
uitgevoer	executada
uitgevoer	realizada
uitgevoer	realizado
soortgelyke	semelhante
soortgelyke	similar
soortgelyke	semelhantes
soortgelyke	similares
skiereiland	península
wetenskap	ciências
wetenskap	ciência
tye	vezes
tye	tempos
tye	times
gewild	popular
gewild	populares
gewild	destaque
gewild	destaques
gewild	indicados
gewild	caracterizado
gewild	populares
jaarlikse	anuais
jaarlikse	anual
nowrap	nowrap
vermoor	assassinado
vermoor	assassinadas
vermoor	assassinada
vermoor	assassinados
vermoor	morto
vermoor	matou
teorie	teorias
teorie	teoria
jesus	jesus
kasteel	castelo
lyf	body
lyf	corpo
wedstryde	games
wedstryde	jogos
oostenryk	áustria
oostenryk	austria
gelewer	fundidas
gelewer	prestado
gelewer	prestados
totdat	ate
totdat	até
bybel	biblia
bybel	bíblia
moskou	moscou
moskou	moscovo
hawe	porto
brasilië	brazil
brasilië	brasil
history	historia
history	história
plan	plano
plan	plan
plan	planejar
michael	miguel
michael	michael
beelde	imagens
beelde	image
beelde	imagem
gedigte	poemas
verbeter	aprimorar
verbeter	realçar
ring	ring
ring	ringue
ring	anel
oorwinning	vitoria
oorwinning	victory
oorwinning	vitória
vol	cheia
vol	plena
vol	pleno
vol	full
vol	cheio
olivier	olivier
toegelaat	permitido
toegelaat	permitidos
toegelaat	permitidas
toegelaat	permitida
finansiële	hierárquica
finansiële	hierárquico
finansiële	financeiro
finansiële	financeira
gevra	pediu
gevra	perguntei
gevra	perguntou
gevra	perguntado
anna	ana
anna	anna
groete	cumprimentos
gebruikers	utilizadores
gebruikers	usuários
vergelyking	equação
vergelyking	elevação
aangesluit	aderiram
aangesluit	entrou
aangesluit	aderiu
aangesluit	juntou
noordwes	noroeste
lyn	line
lyn	linha
soorte	tipos
poging	esforços
poging	esforço
blare	folhas
drama	drama
drama	dramas
wallis	gales
insluitend	incluindo
insluitend	inclusive
hospitaal	hospital
hospitaal	hospitalares
hospitaal	hospitalar
arabiese	árabe
arabiese	árabes
onlangse	rect
onlangse	recentes
onlangse	recente
weeg	pesa
alleen	alone
alleen	sozinha
alleen	sozinho
alleen	sozinhos
departement	departamento
johan	johan
uur	hora
toestand	estaduais
toestand	state
toestand	estado
toestand	estadual
koerant	jornal
koerant	jornais
riviere	rios
letterkunde	literatura
verhoog	aumente
verhoog	aumentem
verhoog	aumento
verhoog	aumentar
verhoog	aumenta
verhoog	palco
verhoog	etapa
professor	professor
professor	professora
vlug	voo
vlug	vôo
wapen	arma
hoeveelheid	quantidades
hoeveelheid	quantidade
spanne	equipas
spanne	equipes
spanne	times
sin	frase
sin	sentença
sin	sentido
sin	senso
koste	custo
koste	cost
koste	custos
insluitende	incluindo
insluitende	inclusive
ortodokse	ortodoxo
ortodokse	ortodoxos
ortodokse	ortodoxa
gebeur	acontecem
gebeur	acontecer
gebeur	sábia
gebeur	sábios
gebeur	wise
gebeur	sábias
gebeur	sábio
gebeur	acontecendo
opstand	revolta
opstand	rebeldia
opstand	rebelião
vestig	estabeleçam
vestig	estabelecer
vestig	estabeleça
niks	nada
swak	coitado
swak	pobre
swak	pobres
swak	fracos
swak	fraco
swak	fraca
swak	fracas
insluit	inclua
insluit	inclui
insluit	incluem
insluit	incluir
betaal	pagar
betaal	paga
betaal	pague
betaal	pagas
betaal	pagou
betaal	pagos
betaal	paguei
betaal	pago
betaal	paga
simbool	símbolo
simbool	simbolo
simbool	símbolos
simbool	estatueta
bewys	prova
bewys	provas
geskenk	doou
geskenk	doados
geskenk	doado
geskenk	dádiva
geskenk	presente
geskenk	dom
feit	fato
feit	facto
zimbabwe	zimbabué
zimbabwe	zimbabwe
zimbabwe	zimbábue
datum	data
vertel	conte
vertel	diz
vertel	diga
maand	mês
beweer	afirmar
munisipale	cívico
munisipale	cívica
munisipale	civic
oog	eye
oog	olho
oog	olhos
studies	estudos
verspreiding	repartição
verspreiding	distribuição
kolonie	colônia
kolonie	colónia
ingevoer	entraram
ingevoer	entrou
ingevoer	importou
ingevoer	importados
ingevoer	importadas
ingevoer	importado
ingevoer	importada
