категорија	category
координатен	coordinate
такси	taxi
такси	cab
такси	taxis
неутрална	neutral
родос	rhodes
поштенска	postage
советите	soviets
критична	critical
палати	palaces
црта	draws
пенал	penalty
домашно	domestic
домашно	homework
домашно	homemade
континуитет	continuity
континуитет	continuation
кантакузин	kantakouzenos
инспирирана	inspired
иницијативата	motion
роналдо	ronaldo
скај	skye
присуствувал	attended
олтар	altar
отфрла	rejects
тенок	thin
третмани	treatments
ајкула	shark
сфери	spheres
андреја	andrea
андреја	andreja
монах	monk
напредува	progressing
напредува	progresses
напредува	advancing
култ	cult
прекинат	interrupted
мешана	mixed
предна	front
решаваат	opting
рамни	flat
фиба	fiba
ложа	lounge
ложа	coven
автономен	autonomous
тенеси	tennessee
бест	best
пророк	prophet
воздухопловство	aviation
прашува	asking
олово	lead
допинг	doping
горива	fuels
манифест	manifesto
хондурас	honduras
ливчиња	tabs
месечно	monthly
месечно	month
вооружена	armed
морфолошки	morphologically
регулирање	regulate
регулирање	regulating
погодна	suitable
странци	strangers
странци	foreigners
дејмон	damon
неверојатно	unbelievable
неверојатно	incredible
неверојатно	amazing
дубаи	dubai
редок	rare
виновен	guilty
сиви	gray
сиви	grey
мин	min
направа	device
направа	gadget
крвен	circulatory
катастрофи	catastrophes
катастрофи	disasters
катастрофи	disaster
атол	atoll
претворена	converted
суверенитет	sovereignty
извонредно	extraordinary
извонредно	tremendously
извонредно	remarkable
извонредно	outstanding
школување	schooling
далмација	dalmatia
забранува	prohibits
забранува	forbids
тулуз	toulouse
вернер	werner
младина	youth
антарктикот	antarctica
антарктикот	antarctic
саем	fair
генерали	generals
трилер	thriller
глина	clay
семе	seed
администраторите	admins
исклучен	offline
исклучен	off
исклучен	disconnected
исклучен	excluded
насочување	targeting
доброволно	willingly
доброволно	voluntarily
доброволно	voluntary
вредни	valuable
тринаесет	thirteen
австрискиот	austrian
преселба	relocation
преселба	moving
танци	dances
обновени	restored
џезира	jazeera
отварање	opening
религиозен	religious
сампдорија	sampdoria
вриење	boiling
напаѓачот	attacker
напаѓачот	striker
индиска	indian
ќелии	cells
хоризонтални	horizontal
