kategória	category
veže	towers
novembri	november
kusov	pieces
ríme	rome
hlasov	votes
hlasov	voices
olympijské	olympic
manželky	wives
firma	firm
firma	company
bas	bas
štart	start
štart	takeoff
štart	startup
štart	launch
japonsko	japan
time	time
maria	maria
stanici	station
časopisu	magazine
socha	sculpture
socha	statue
hudbu	music
festival	festival
technické	technical
nato	nato
úsek	stretch
úsek	section
úsek	compartment
úsek	segment
severne	north
noviny	newspaper
noviny	newspapers
stáva	becoming
skoro	almost
skoro	early
objekt	object
apollo	apollo
slnko	sun
lodí	ships
mapy	maps
mapy	map
účastníci	participants
účastníci	attendees
autorov	authors
znova	again
slúžil	served
politika	policy
politika	politics
špeciálne	special
liptovský	liptovský
zloženie	composition
poskytuje	provides
učiteľ	teacher
zlatá	cute
zlatá	gold
zlatá	golden
národov	nations
národov	peoples
dôvodov	reasons
hlas	voice
hodnota	value
kmeň	strain
kmeň	stem
kmeň	tribe
automaticky	auto
automaticky	automatic
automaticky	automatically
vlastne	actually
herečky	actresses
iso	iso
stretnutia	sessions
stretnutia	encounters
stretnutia	meetings
stretnutia	appointments
stretnutia	meeting
aktivity	activities
aktivity	activity
grécko	greece
ostrovov	islands
zámky	locks
dušan	dusan
dušan	dušan
provincii	province
meria	measured
meurthe	meurthe
comté	comté
výraz	expression
španielsky	spanish
mil	mil
roman	roman
červená	red
správne	right
správne	correct
svetla	light
doubs	doubs
čierna	black
vidieť	seeing
vidieť	see
hore	awake
hore	upstairs
značne	considerably
hnutie	movement
doslova	literally
bunky	cell
bunky	cells
administratívne	clerical
administratívne	administrative
administratívne	administratively
športové	sporting
športové	sport
športové	sports
čoskoro	soon
skratka	abbreviation
skratka	acronym
skratka	shortcut
kanada	canada
prahy	thresholds
prahy	prague
posledná	last
hrať	play
hrať	playing
ferdinand	ferdinand
sezóna	season
london	london
bitky	fights
bitky	battles
bitky	beatings
one	one
slovan	slovan
používané	used
motora	engine
tatry	tatry
ríma	rome
boj	struggle
boj	combat
boj	fight
porazil	defeated
vecí	things
júni	june
pásmo	band
dĺžku	length
nižšie	below
nižšie	lower
divákov	spectators
divákov	viewers
úspešne	successfully
viedeň	vienna
hádzanej	handball
vzťahu	relationship
panna	virgo
panna	virgin
tvorili	formed
dna	dna
pilot	pilot
marián	marián
gironde	gironde
provincia	province
žena	woman
žena	female
žena	wife
situácia	situation
predpokladá	assumed
predpokladá	foresees
predpokladá	presupposes
predpokladá	assumes
sila	strength
sila	force
dieťa	baby
dieťa	kid
dieťa	child
dordogne	dordogne
ústav	institute
mierne	slight
mierne	moderately
mierne	mild
mierne	slightly
iss	iss
navigačné	nav
vedenie	management
vedenie	leadership
vedenie	lead
arena	arena
stredná	medium
stredná	central
stredná	moderate
skončila	ended
skončila	expired
referencie	references
referencie	reference
plochy	surfaces
plochy	areas
plochy	desktops
plochy	desktop
schopnosť	capability
schopnosť	ability
končí	ends
jediným	sole
svetlo	light
doba	period
doba	time
medzinárodný	international
relatívne	relative
budov	buildings
vnútri	inside
vnútri	intra
príklad	example
group	group
futbal	soccer
futbal	football
galéria	gallery
potreby	needs
osoba	person
osady	settlements
kanade	canada
mohla	could
astronómia	astronomy
dvd	dvd
dvd	dvds
hrala	played
vlastný	own
vlastný	custom
názor	opinion
isère	isère
postava	character
švajčiarsko	switzerland
vytvorili	created
škoda	pity
škoda	shame
škoda	škoda
autora	author
švédsko	sweden
pohára	cup
gólov	goals
fakulty	faculties
fakulty	faculty
trate	lines
trate	tracks
znaky	characters
znaky	signs
star	star
čierny	black
post	post
objavila	discovered
objavila	appeared
indre	indre
petr	petr
pracuje	works
pracuje	working
maďarský	hungarian
plocha	area
plocha	desktop
karl	carl
karl	karl
zbierka	fundraiser
zbierka	collection
biely	white
umiestnené	located
umiestnené	housed
umiestnené	placed
vstup	entrance
vstup	input
vstup	entry
histórie	history
povstania	uprising
povstania	uprisings
povstania	insurgency
hodiny	hours
hodiny	clocks
hodiny	clock
roussillon	roussillon
francúzske	french
múzea	museums
múzea	museum
johann	johann
pôvodné	original
languedoc	languedoc
hrali	played
ruská	russian
chrámu	temple
obrany	defense
novín	newspapers
novín	newspaper
str	str
vienne	vienne
rieke	river
parlamentu	parliament
hranicu	border
podujatia	events
ústavu	constitution
kardinál	cardinal
majstrov	masters
majstrov	champions
mesiace	months
mesiace	moons
dramatik	playwright
výšky	heights
výšky	height
free	free
zmena	modification
zmena	change
úroveň	level
chce	wants
county	county
britská	british
súd	trial
súd	court
súd	tribunal
ročník	vintage
prostredie	environment
rýchlosti	speed
rýchlosti	speeds
biela	white
dedina	village
jar	spring
club	club
dvaja	two
dáta	data
podstate	essence
značka	brand
značka	mark
značka	tag
don	don
ľahko	easily
ľahko	easy
puy	puy
španielska	spain
španielska	spanish
santa	santa
zbrane	weapons
zbrane	guns
zbrane	arms
toky	streams
toky	flows
nemal	had
pravidelne	regularly
pravidelne	regular
pravidelne	periodically
motorov	engines
kráľovná	queen
ľadový	iceberg
ľadový	ice
dát	data
hlavy	heads
filip	philip
filip	filip
autori	writers
autori	authors
pravidlá	rules
vzdelanie	education
poprad	poprad
kozmonaut	cosmonaut
holandsko	netherlands
fotografie	photographs
fotografie	photography
fotografie	photos
vojsko	military
vojsko	troops
vojsko	army
island	iceland
navrhol	suggested
mier	peace
washington	washington
opis	description
patrila	belonged
preteky	races
preteky	race
preteky	racing
tlak	pressure
vysoký	high
vysoký	tall
poitou	poitou
paríža	paris
west	west
vosges	vosges
stroj	machine
konal	acted
filozofi	philosophers
štít	shield
štít	shields
stroje	machinery
stroje	machines
chemik	chemist
patrili	belonged
budúcnosti	future
ťažko	hard
ťažko	hardly
ťažko	difficult
štruktúra	texture
štruktúra	structure
budapešti	budapest
priebeh	progress
publicista	publicist
princíp	principle
profesionálny	professional
evanjelický	lutheran
používali	used
operácie	operations
operácie	operation
operácie	surgeries
ryby	fishes
ryby	pisces
ryby	fish
semifinále	semifinals
semifinále	semifinal
meuse	meuse
inžinier	engineer
súčasnej	contemporary
orne	orne
life	life
vedúci	manager
vedúci	lead
afrike	africa
muž	male
muž	man
marek	marek
mix	mix
gitarista	guitarist
žiline	žilina
kameň	stone
kameň	rock
pôdy	soils
pôdy	land
pôdy	soil
správu	message
stanislav	stanislav
vhodné	appropriate
vhodné	suitable
gymnázium	grammar
gymnázium	gymnasium
pink	pink
dobré	good
systémov	systems
osobný	personal
zmluva	contract
zmluva	treaty
dlhá	long
sprava	right
tony	tony
tony	tonnes
tony	tons
zvyšok	residue
zvyšok	rest
charentes	charentes
úlohy	tasks
úlohy	roles
úlohy	assignments
úlohy	task
úlohy	homework
klávesy	keys
klávesy	keyboards
novinár	journalist
nikto	nobody
trhu	marketplace
trhu	market
údajne	supposedly
údajne	allegedly
linky	lines
linky	links
diaľnica	motorway
diaľnica	highway
schopný	able
schopný	capable
trh	market
prevádzky	operations
prevádzky	establishments
prevádzky	installations
láska	love
hotel	hotel
index	index
štruktúry	structures
problémov	problems
americké	american
edward	edward
rezervácie	bookings
rezervácie	reservations
rezervácie	booking
rezervácie	reservation
adam	adam
fakulta	faculty
king	king
látok	substances
európsky	european
hmotnosti	masses
hmotnosti	weight
píše	writes
kapela	band
písomná	written
katedrála	cathedral
vojenský	military
plán	plan
auvergne	auvergne
tretia	third
podobný	similar
výskumu	research
účely	purposes
atmosféry	atmosphere
osi	osi
osi	axes
osi	axis
dôme	dôme
mars	mars
stredisko	centre
dĺžky	lengths
dĺžky	length
synov	sons
milióna	million
yonne	yonne
gers	gers
oceánu	ocean
členenie	breakdown
členenie	breakdowns
maine	maine
čína	china
spisovateľka	writer
osem	eight
postaviť	build
prišli	arrived
prišli	came
štátne	state
dosiahnuť	reach
dosiahnuť	achieve
povedal	said
povedal	told
medailu	medal
škôl	schools
žiarenia	radiation
prijal	embraced
každého	everyone
každého	each
straty	loss
straty	losses
straty	casualties
pes	dog
american	american
minister	minister
momentálne	currently
predchodca	predecessor
mori	mori
mori	sea
domy	houses
domy	homes
služieb	services
polovica	half
lety	flights
techniky	techniques
sopka	volcano
kariéru	career
eduard	edward
eduard	eduard
prešove	prešov
zlaté	cute
zlaté	golden
white	white
súčasná	concurrent
súčasná	contemporary
isté	certain
alexandra	alexandra
stupňa	instance
wta	wta
starší	elders
starší	elder
starší	elderly
starší	older
karty	cards
karty	tabs
karty	card
študentov	students
mike	mike
určený	determined
určený	designated
frank	frank
pomenovanie	term
pomenovanie	naming
pomenovanie	denomination
vznikajú	arise
minimálne	minimum
minimálne	minimal
simon	simon
dolárov	bucks
dolárov	dollars
metódy	methods
útočník	attacker
útočník	striker
podniky	enterprises
podniky	businesses
podniky	undertakings
základ	foundation
základ	base
obyčajne	usually
street	street
nástroj	instrument
nástroj	tool
bibliografia	bibliography
radio	radio
tarn	tarn
európske	european
rozšírenie	extension
rozšírenie	expansion
rozšírenie	enlargement
rozšírenie	expand
rozšírenie	widening
nemci	germans
jazera	lake
friedrich	friedrich
výstup	exit
výstup	output
vozidiel	vehicles
slová	words
vesmíre	universe
vesmíre	cosmos
maximálna	max
maximálna	maximum
obsahujú	contain
teploty	temperatures
teploty	temperature
nástupca	successor
zomrela	died
zostal	stayed
zostal	remained
dostať	get
pravda	true
pravda	truth
pracovník	worker
vysoko	high
vysoko	highly
austrália	australia
príležitosti	occasions
príležitosti	opportunity
príležitosti	opportunities
príležitosti	occasion
kráľov	kings
ťažké	heavy
ťažké	hard
ťažké	tough
ťažké	difficult
fakt	fact
fakt	really
prekladateľ	translator
big	big
doma	home
rozdelenie	breakdown
rozdelenie	division
rozdelenie	subdivision
rozdelenie	split
rozdelenie	distribution
ďalšia	another
ďalšia	next
metóda	method
cieľ	objective
cieľ	aim
cieľ	destination
cieľ	goal
cieľ	target
ročný	yearly
ročný	annual
mnohí	many
mohlo	could
auto	car
auto	truck
auto	auto
fáza	phase
fáza	stage
stránku	page
vrstvy	layers
definitívne	definitely
definitívne	definite
definitívne	definitive
obsahu	content
obsahu	contents
známych	acquaintances
tlaku	pressure
vii	vii
vytvorenie	creation
vytvorenie	creating
ardennes	ardennes
politiky	policy
politiky	politics
politiky	policies
porovnaní	compared
funguje	works
josé	jose
josé	josé
generácie	generation
generácie	generations
židov	jews
dome	dom
návrat	comeback
návrat	return
fínsko	finland
slovákov	slovaks
zbor	choir
zbor	corps
spolupracoval	collaborated
spolupracoval	cooperated
upravené	edited
upravené	adjusted
upravené	customized
vstúpil	entered
strely	missiles
strely	shots
strely	drones
venuje	devotes
útvary	departments
pomer	ratio
poslanec	member
červený	reds
červený	red
výskyt	occurrence
výskyt	incidence
kapitán	captain
blue	blue
desať	ten
čile	chile
smith	smith
revolúcie	revolution
revolúcie	revolutions
gold	gold
ocenenie	awards
ocenenie	appreciation
ocenenie	valuation
ocenenie	award
league	league
scenárista	screenwriter
závislosti	addictions
závislosti	dependence
závislosti	dependencies
množstva	quantity
viktor	victor
viktor	viktor
hmoty	matter
knižnica	library
úspechy	achievements
úspechy	successes
úspechy	accomplishments
bus	bus
aube	aube
tvare	shape
výšku	height
prvok	widget
prvok	feature
prvok	element
aude	aude
igor	igor
rovnaký	equal
rovnaký	same
dolné	lower
mieru	peace
koncert	concert
poslanci	parliamentarians
poslanci	meps
poslanci	members
poslanci	mps
krídla	wings
iní	others
jasné	clear
andy	andy
pomoci	aid
produkcia	output
produkcia	production
predsedu	chairperson
predsedu	chairman
dcéry	daughters
literárny	literary
existencie	existence
obchod	shop
obchod	commerce
obchod	trade
obchod	store
grammy	grammy
odvodené	derived
fyzika	physics
písmeno	letter
rovnomennej	eponymous
boje	fights
boje	fighting
boje	battles
boje	struggles
písma	fonts
kanadský	canadian
henry	henry
slobody	liberties
slobody	freedom
slobody	liberty
slobody	freedoms
okolia	surroundings
okolia	neighborhood
okolia	ambient
západné	west
západné	western
samuel	samuel
listy	leaves
listy	letters
listy	sheets
lásky	love
číne	china
ministerstvo	ministry
využitie	usage
využitie	utilisation
využitie	utilization
hráčom	gamer
jednoducho	easily
jednoducho	simply
albumov	albums
neustále	constant
neustále	constantly
neustále	continually
jersey	jersey
banky	banks
banky	flasks
banky	bank
energia	energy
umelcov	artists
sedlo	saddle
futbalisti	footballers
náboženstvo	religion
lesy	woods
lesy	forests
variant	variant
rumunsko	romania
úrovne	levels
úrovne	level
automobily	cars
automobily	automobiles
automobily	automotive
kríž	cross
chicago	chicago
pápeža	pope
peniaze	money
dolný	lower
dolný	bottom
vydané	issued
miery	rates
rímsky	roman
zase	again
ženský	feminine
pozornosť	attention
asteroid	asteroid
dobrý	good
švédsky	swedish
oficiálny	official
otázky	issues
otázky	questions
otázky	queries
dráha	runway
britské	british
chris	chris
nesie	bears
nesie	carries
zaradené	included
celok	whole
predstaviteľ	representative
roger	roger
majetok	estate
majetok	property
majetok	assets
zbraní	arms
encyklopédia	encyclopedia
vyhrala	won
víťazov	winners
belgicko	belgium
červenej	red
sainte	sainte
poli	poli
vládol	reigned
vládol	ruled
paris	paris
použitia	uses
vedecké	scientific
basketbal	basketball
sav	sav
každoročne	yearly
každoročne	annually
rodičia	parents
ciele	objectives
ciele	goals
ciele	targets
povstanie	uprising
povstanie	insurrection
povstanie	insurgency
povstanie	rebellion
vzťahov	relationships
zuzana	zuzana
zuzana	susan
schopnosti	abilities
schopnosti	ability
schopnosti	capabilities
plzeň	plzeň
viliam	william
žijúci	living
zahraničí	abroad
ruské	russian
stretol	met
vec	thing
úpravy	modifications
úpravy	adaptations
úpravy	adjustments
úpravy	edits
sobota	saturday
rovnaké	equal
rovnaké	same
areál	campus
dance	dance
ain	ain
sezónu	season
návrhu	motion
premiéra	premiere
high	high
lewis	lewis
pochádzajú	originate
wilhelm	wilhelm
otto	otto
internet	internet
postavené	built
postavené	erected
gray	gray
matematika	mathematics
matematika	math
php	php
verziu	version
vojaci	soldiers
vojaci	troops
mladá	young
sociálne	socially
sociálne	social
priemysel	industry
zdeněk	zdeněk
hranica	frontier
hranica	threshold
hranica	boundary
hranica	border
pevnosť	strength
pevnosť	fortress
pevnosť	fort
haut	haut
heinrich	heinrich
odpor	resistance
palube	board
palube	deck
skutočne	indeed
skutočne	truly
obaja	both
podpísal	signed
dokázal	proved
