amb	함께
aiguamolls	습지
narració	스토리텔링
babilònia	바빌론
progressista	진보주의
progressista	프로그레시브
adjunt	첨부
adjunt	부관
subministraments	용품
subministraments	공급
públicament	공개적으로
pescadors	어부
submarins	잠수함
associades	연관
romero	로메로
pelatge	모피
angelo	젤로
angelo	안젤로
liverpool	liverpool
liverpool	리버풀
ritual	의식
inventor	발명가
inventor	발명
esborrat	삭제됨
esborrat	삭제함
esborrat	삭제되었습니다
centrecampista	미드필더
màgia	마술
màgia	마법
màgia	magic
màgia	매직
autorització	인증
autorització	승인
autorització	인증
gold	골드
gold	황금
cape	케이프
prohibit	금지
prohibit	금지
alternatives	대안
cims	봉우리
comes	쉼표
bielorússia	벨라루스
maquinària	기계
rahman	라흐만
stuart	스튜어트
gràfiques	차트
jimmy	지미
donacions	기부
donacions	기부금
nana	nana
emblema	엠블렘
diable	악마
papua	파푸아
public	공공
public	공개
public	공중
min	민아
min	민지
min	민수
herbes	약초
herbes	허브
conveni	조약
conveni	협약
conveni	컨벤션
cicles	사이클
llana	양모
llana	양털
madison	매디슨
luxe	명품
luxe	럭셔리
interessat	관심사
interessat	관심
potter	포터
oxidació	산화
filtre	필터링
filtre	필터
wild	와일드
wild	야생
introdueix	입력
introdueix	입력합니다
introdueix	입력하기
assumpció	승천
cooperativa	협동조합
crèdit	크레딧
crèdit	신용
crèdit	신용카드
lluitant	파이팅
maons	벽돌
assoleix	도달
urani	우라늄
derivades	파생상품
barry	배리
vinyes	포도
vinyes	포도밭
àguila	독수리
àguila	이글
nassau	나사우
llums	불빛
llums	조명
massacre	학살
lliurament	게재
lliurament	배송
lliurament	배달
stewart	스튜어트
llotja	경매
llotja	옥션
place	장소
automàtica	자동
automàtica	자동
moçambic	모잠비크
jurídic	법률
jurídic	합법적인
ampliat	확장
ampliat	연장
absorció	흡수
embassament	저수지
augmentant	증가
instància	인스턴스
núvol	클라우드
núvol	구름
sacrifici	희생
hèrcules	허큘리스
hèrcules	헤라클레스
atleta	운동선수
atleta	육상선수
sanitat	체력
sanitat	헬스
sanitat	건강
sanitat	보건
capturats	캡처
capturats	캡쳐
leone	레온
official	공식
official	official
marcus	마커스
marcus	마르쿠스
beca	장학금
alimenta	피드
avantpassats	조상
bonaparte	보나파르트
dimissió	사직
cames	다리
jon	jon
hereus	상속인
hereus	상속
hereus	상속자들
enregistraments	녹음
enregistraments	레코딩스
enregistraments	레코딩
enregistraments	레코드
euro	유로로
euro	유로
armenis	아르메니아인
muntar	장착
vins	와인
prince	프린스
prince	왕자
catolicisme	가톨릭교회
catolicisme	가톨릭주의
iniciatives	이니셔티브
connexions	커넥션
connexions	연결
dignitat	위엄
dignitat	존엄
dignitat	품위
cartell	포스터
fetge	간간
fetge	간디
marx	마르크스
jerarquia	계층
leonard	레오나드
leonard	레너드
collins	콜린스
escrivint	쓰기
escrivint	글쓰기
aplicat	응용
paquets	패키지
caixes	상자
caixes	박스
lentament	천천히
suplement	보충제
suplement	보충
accessible	접근
filadèlfia	필라델피아
hardy	하디
hudson	허드슨
combinar	결합
amir	아미르
infraestructura	인프라
olor	향기
olor	냄새
olor	냄새
watson	왓슨
banys	욕실
holandès	네덜란드
holandès	네덜란드인
holandès	네덜란드령
holandès	네덜란드어
estrenat	발매
estrenat	개봉
ibèric	이베리아
harris	해리스
mortal	치명적이다
mortal	치명적
elionor	엘리너
anàlisis	인사이트
trans	트랜스
trans	트랜스월드
trans	트랜스포트
anunci	발표
anunci	공지
anunci	공지사항
compressió	압축
dilluns	월요일부터
dilluns	월요
dilluns	먼데이
dilluns	월요일
examen	시험
rudolf	루돌프
viscut	살았던
cama	다리
paquet	소포
paquet	패키지
transforma	변환
transforma	변신
transforma	변형
morfologia	형태론
morfologia	형태학
èmfasi	강조
dispersió	분산
autopista	고속도로
autopista	하이웨이
rebuda	받았습니다
rebuda	받은
rebuda	받음
huracà	허리케인
huracà	hurricane
margaret	마거릿
margaret	마르그리트
desastre	재난
protector	보호자
capitals	캐피털
sensible	민감한
sensible	민감하다
criminal	범죄자
warner	워너
humits	촉촉한
bank	뱅크
bank	은행
essència	본질
franges	슬롯
vectors	벡터
bit	비트
gustav	구스타프
fans	팬들
esclau	노예
esclau	노예제
hms	hms
setena	일곱번째
maduresa	성숙
maduresa	성숙도
schmidt	슈미트
adjacents	인접
adjacents	인접한
anatòlia	아나톨리아
bany	욕실
bany	화장실
estimació	추정치
estimació	추정
estimació	추산
estimació	추정치
estimació	추정
barba	수염
exportació	내보내기
exportació	수출
exportació	내보내기
suports	소품
codificació	부호화
codificació	인코딩
codificació	부호화
venjança	복수
venjança	복수
alep	알레포
medicaments	의약품
habitacions	객실
tija	줄기
exclusiva	독점
exclusiva	단독
contractat	고용
sumatra	수마트라
scala	스칼라
veïnat	근방
registrat	등기
registrat	등록
relatiu	상대
relatiu	상대적
relatiu	친척
next	다음
next	넥스트
proporcional	비례
gastronomia	미식
pisa	피사
dependent	종속
esperant	기다림
concentrar	농축
concentrar	집중
gonzalo	곤살로
característics	특성
característics	특징
sony	소니
kurt	커트
kurt	쿠르트
ibm	ibm
suggerir	제안
sou	급여
sou	월급
focs	불꽃놀이
dividits	나눈
preservació	보존
thompson	톰프슨
oportunitats	기회
cook	요리사
assistents	참석자
targetes	카드
latitud	위도
concentracions	농도
caçadors	사냥꾼
caçadors	헌터
catherine	캐서린
catherine	카트린
uganda	우간다
reglament	규제
reglament	규정
beguda	음료
beguda	음료수
beguda	음료
beguda	음료수
bicicleta	자전거
duració	기간
combinat	결합
combinat	복합
carlota	샬럿
carlota	샬롯
estels	항성
estels	스타
khanat	칸국
negatius	원판
esclavitud	노예제도
esclavitud	노예제
àtom	원자
àtom	아톰
segòvia	세고비아
ramírez	라미레즈
ramírez	라미레스
dinosaures	공룡
immediata	즉각
esquadra	분대
esquadra	스쿼드
levi	레비
levi	리바이
dead	사망
dead	데드
brut	브루투스
clans	클랜
tubs	튜브
celebracions	축하
accidents	사고
lloyd	로이드
fix	고정
privilegi	특권
acompanyament	패드
acompanyament	반주
montenegro	몬테네그로
descàrrega	다운로드
realista	현실적
angel	천사
angel	엔젤
handbol	핸드볼
hondures	온두라스
malawi	말라위
mobilitat	모빌리티
mobilitat	mobility
racó	구석
racó	모퉁이
racó	코너
troia	트로이아
troia	트로이
erupció	분출
gats	고양이
homer	호머
perpendicular	수직
costaneres	연안
costaneres	해안
poderosa	강력
poderosa	강력한
poderosa	강력하다
futurs	미래
tabac	담배
metropolitan	메트로폴리탄
pics	총알
pics	봉우리
pronunciat	발음
fiable	신뢰성
montpeller	몽펠리에
assassí	킬러
assassí	살인범
assassí	살인자
eficiència	효율성
eficiència	효율
entesa	이해
entesa	이해하기
stanford	스탠퍼드
stanford	스탠포드
info	정보
classic	클래식
classic	고전
cràter	충돌구
suprema	슈프림
antologia	anthology
franquícia	프랜차이즈
mecànic	수리공
mecànic	기계
explorar	탐험
explorar	탐색
explorar	둘러보기
wei	웨이
diferencial	미분
baker	베이커
turistes	관광객
revela	드러낸다
limitacions	제한
limitacions	한계
consola	콘솔
partició	분할
partició	파티션
postura	자세
tribunals	법원
descomposició	분해
descomposició	부패
conreus	농작물이
conreus	농작물
conreus	곡물
respostes	응답
respostes	답변
respostes	답변
respostes	대답
respostes	답장
respostes	응답
respostes	답글
respostes	답변
conservadors	보수주의
conservadors	보수당
candidatures	후보
mariners	선원
horari	일정
horari	스케줄
horari	예약
annexió	병합
annexió	합병
kurdistan	쿠르드
kurdistan	쿠르디스탄
devoció	헌신
kent	켄트
portals	포탈
portals	포털
mixta	엇갈린다
mixta	혼합
mosaic	모자이크
auxiliars	보좌
auxiliars	보조
agnès	아그네스
utrecht	위트레흐트
infeccions	염증
infeccions	감염
lliurement	자유롭게
genèric	일반
complement	플러그인
slam	슬램
graham	그레이엄
prosperitat	번영
tràcia	트라키아
savi	지혜로운
savi	현명한
savi	지혜
belgrad	베오그라드
ingredients	재료
ingredients	성분
advocats	변호사
mills	밀스
elegits	선출
fuga	탈출
rom	rom
louise	루이즈
hospitals	병원
obligació	의무
esteban	에스테반
trastorn	장애
sara	사라
sara	세라
oslo	오슬로
prevenció	방지
prevenció	예방
comparar	비교하기
comparar	비교
vespre	저녁
morales	모랄레스
jeff	제프
jeff	jeff
descans	브레이크
descans	휴식
descans	break
descans	쉬어
descans	휴식
actuant	연기
bryan	브라이언
radar	레이더
sopar	저녁식사
sopar	저녁
sopar	만찬
lisa	리사
plasma	플라스마
plasma	플라즈마
ratolí	생쥐
ratolí	마우스
folk	포크
folk	민속
basilea	바젤
corbes	곡선
correcció	보정
correcció	교정
correcció	올바름
àvia	할머니
àvia	외할머니
cooper	쿠퍼
mostrat	표시됨
mostrat	표시된
mostrat	표시됨
néta	손녀
folklore	민속
raïm	포도
solo	solo
solo	솔로
hot	덥다
hot	hot
hot	뜨겁다
hot	뜨거운
trossos	덩어리
werner	베르너
discursos	연설
amfibis	양서류
sts	sts
perseguir	추구
detinguts	억류
desenvolupats	선진
detenció	체포
entrevistes	인터뷰
audiovisual	시청각
sofre	유황
aïllada	고립
manhattan	맨해튼
hopkins	홉킨스
haia	헤이그
melbourne	멜버른
melbourne	멜번
estratègic	전략적
jerry	제리
namíbia	나미비아
acumulació	축적
magatzems	웨어하우스
magatzems	창고
weimar	바이마르
pous	웰스
connecticut	코네티컷
impost	납세
impost	세금
aurora	아우로라
terrat	옥상
darwin	다윈
coets	로켓
romàntic	낭만
romàntic	낭만주의
romàntic	로맨틱
romàntic	낭만적
precipitació	강수
matthew	매튜
acb	acb
preservar	보존
intermedi	중간
beatriu	베아트리스
polígon	다각형
polígon	폴리곤
corregir	정답
corregir	올바른
traspàs	전송
compartit	공유
desapareguda	실종
desapareguda	누락
desapareguda	missing
butlletí	뉴스레터
hercegovina	헤르체고비나
groenlàndia	그린란드
inca	잉카
maquinari	하드웨어
oceania	오세아니아
studio	스튜디오
nadiu	네이티브
shadow	섀도우
shadow	섀도
shadow	그림자
efectius	군대
toro	토로
toro	토토로
vuitè	여덟번째
antropologia	인류학
princeton	프린스턴
carro	카트
assignat	할당된
solana	햇살이
solana	햇살
solana	햇빛
solana	선샤인
precisa	정확한
precisa	정확도
turner	터너
palaus	궁전
tiges	줄기
vestuari	옷장
renúncia	사직
caigut	타락
disset	열일곱
disset	세븐틴
controlada	제어
circumferència	서클
circumferència	circle
moderat	적당히
moros	무어인
abolició	폐지
guillaume	기욤
meca	메카
visitant	방문자
visitant	방문객
dolç	달콤한
larry	래리
patent	특허
twitter	twitter
twitter	트위터
wayne	웨인
wayne	wayne
fictici	허구
escates	저울
vocabulari	어휘
pila	스택
edimburg	에든버러
motocicletes	오토바이
motocicletes	모터사이클
arsenal	아스널
arsenal	아스날
arsenal	arsenal
transformacions	변환
acusació	고소
delictes	범죄
avenç	획기적인
avenç	돌파
cia	cia
pink	분홍색
pink	분홍
pink	핑크
iglesias	이글레시아스
dave	데이브
ventre	자궁
hannover	하노버
submarí	잠수함
servidors	서버
excepcions	예외
jamaica	자메이카
letó	라트비아
letó	라트비아인
letó	라트비아어
evolucionar	진화
generat	생성
observador	옵저버
observador	관찰자
observador	옵서버
controlat	제어
interaccions	교류
interaccions	반응
interaccions	상호작용
pesant	무겁게
pesant	무거워
pesant	무거운
pesant	무거움
atlanta	애틀랜타
atlanta	아틀란타
atlanta	애틀란타
substitueix	교체
substitueix	대체
substitueix	바꾸기
recomana	추천합니다
recomana	추천
houston	휴스턴
singapur	싱가포르가
singapur	싱가폴
singapur	싱가포르
deure	듀티
deure	의무
assíria	아시리아
rubí	ruby
rubí	루비
northern	북부
fallida	파산
pietat	자비
andreas	안드레아스
joies	보석
antecedents	배경색
antecedents	배경
ryan	라이언
versalles	베르사이유
versalles	베르사유
murals	벽화
qualificació	평가
qualificació	평가하기
qualificació	별점
qualificació	평점
búlgar	불가리아어
búlgar	불가리아
búlgar	불가리아인
repúbliques	공화국
susan	수잔
convidats	손님
convidats	게스트
convidats	참석자
convidats	손님들
bàrbara	바바라
infern	지옥
infern	인페르노
lost	분실
lost	로스트
lost	잃어버린
mini	미니
filòsofs	철학자
filòsofs	철학자들
rosario	로사리오
buits	틈새
buits	간격
permanents	영구적
permanents	영구
segments	세그먼트
marcos	마르코스
gestionar	관리하기
gestionar	관리
especialitzats	전문
geologia	지질학
avaluar	평가
banca	벤치
llars	가구
gall	수탉
desnivell	경사
aristocràcia	귀족
piscina	수영장
atles	아틀라스
atles	atlas
allegro	알레그로
allegro	allegro
clars	지우기
clars	지우
clars	맑음
suplent	대체
participacions	주식
participacions	공유
marató	마라톤
ànimes	영혼
cec	블라인드
secretària	비서
feliç	해피
feliç	행복
feliç	행복해
feliç	행복하다
feliç	행복한
distribuïts	분산
marino	마리노
multimèdia	멀티미디어
creades	생성
creades	만들었습니다
ipa	ipa
ferrara	페라라
mag	마법사
mag	마술사
act	act
autobusos	버스
ovelles	양양
confirma	확인하기
confirma	확인
mariner	세일러
adjacent	인접
adjacent	인접한
matilde	마틸다
gloria	글로리아
logotip	로고
infinit	인피니트
infinit	무한
infinit	인피니티
infinit	무한
jason	제이슨
guerrer	전사
guerrer	워리어
revestiment	코팅
comandants	지휘관
perfecta	완벽
perfecta	완벽한
charlotte	샬럿
charlotte	샬롯
actualització	갱신
actualització	업데이트
rectes	똑바로
rectes	스트레이트
cromosoma	염색체
diccionaris	사전
coca	코카콜라
coca	콜라
coca	콜라보
inundacions	홍수
salts	다이빙
salts	잠수
salts	점프
milícia	민병대
helen	헬렌
sergent	경사
sergent	상사
ambulància	구급차
kosovo	코소보
emès	발급
emès	발행
ciment	시멘트
cadira	의자
transbordador	페리
làser	레이저
coloració	색칠
progressiva	진보주의
progressiva	프로그레시브
quaderns	공책
quaderns	노트북
adhesió	멤버십
adhesió	멤버
fum	연기
fum	담배
niu	둥지
consolat	영사관
masters	마스터즈
masters	마스터스
wallace	월리스
amos	아모스
amos	마스터즈
amos	마스터스
erosió	침식
civilitzacions	문명의
civilitzacions	문명
simpson	심슨
implementació	구현
guido	귀도
robinson	로빈슨
cabells	머리카락
cabells	머리
cabells	머리카락이
bemoll	평평한
bemoll	플랫
divuit	여덟
divuit	열여덟
bobby	바비
consonant	닿소리
revelació	계시
estrasburg	스트라스부르
hort	과수원
inventar	발명
budisme	불교
cretaci	백악기
volant	flying
volant	플라잉
volant	날아라
volant	비행
sostingut	샤프
sostingut	예리
oceans	오션스
oceans	바다
otan	nato
pastures	목장
empat	넥타이
aguda	급성
compatible	호환
pastors	양치기
telecomunicacions	통신
morris	모리스
side	측면
side	사이드
consentiment	승낙
consentiment	동의
pàdua	파도바
paradís	파라다이스
paradís	천국
paradís	낙원
múltiple	다중
laos	라오스
kara	카라
kara	kara
kara	카라라
llegendari	전설
cristall	크리스털
cristall	크리스탈
duo	듀오
musa	뮤즈
transparent	투명
transparent	투명한
olimpíada	올림피아드
martiri	순교
potassi	칼륨
espiral	나선
espiral	나선형
einstein	아인슈타인
bitllets	티켓
companya	동반자
companya	동행자
escolta	듣기
warren	워렌
forçat	강제
forçat	강제로
quars	쿼츠
quentin	쿠엔틴
garantia	보증
garantia	보증
eficient	효율적
trilogia	삼부작
electrodomèstics	가전제품
consecutives	연속
forjat	위조
palerm	팔레르모
mòduls	모듈
arrebossat	타자
remodelació	리모델링
nenes	소녀
nenes	소녀들
nenes	걸스
xbox	엑스박스
gaudeix	즐길
gaudeix	즐겨라
correus	이메일
llenç	캔버스
atòmica	원자
exiliat	추방
compliment	준수
vladimir	블라디미르
adolescent	십대
adolescent	청소년
mònaco	모나코
estalvis	저축
erik	에리크
erik	에릭
firma	서명
conversa	대화하기
conversa	대화
somnis	드림
müller	뮐러
bari	바륨
bari	바리
estratègies	전략
adaptacions	각색
homo	호모
margarita	마가리타
esprint	sprint
esprint	스프린트
conducció	드라이빙
conducció	운전
xocolata	초콜릿
xocolata	초콜렛
disposicions	조항
rèptils	파충류
edita	편집
edita	편집하기
edita	수정
decoratius	장식
noció	개념
bossa	봉지
bossa	가방
stark	스타크
processador	프로세서
nan	nan
capitalisme	자본주의
ambientals	환경
springs	스프링
springs	스프링스
yuan	위안
begudes	음료
begudes	음료수
begudes	음료
begudes	음료수
challenge	도전
amants	연인
amants	연인들
hàbit	버릇
hàbit	습관
argila	클레이
tunis	튀니스
gremi	길드
oblidar	망각
dallas	댈러스
dallas	달라스
criminals	범죄자
immediat	즉각
viatgers	트래블러
patinatge	스케이팅
patinatge	스케이트
dennis	데니스
reims	랭스
rotterdam	로테르담
panteó	판테온
bàltic	발트
fórmules	수식
antàrtida	남극
intèrprets	인터프리터
intèrprets	연기자
intèrprets	공연자
pioners	개척자
pioners	선구자
eddie	에디
sentits	감각
calent	덥다
calent	hot
calent	뜨겁다
calent	뜨거운
bateries	건전지
bateries	전지
bateries	배터리
montgomery	몽고메리
trencat	깨짐
trencat	부러진
trencat	깨진
aleix	알렉시오스
comunisme	공산주의
irene	아이린
irene	이레네
positius	긍정
positius	양수
positius	긍정적
positius	긍정적인
strauss	스트라우스
strauss	슈트라우스
fabricat	제조
rècords	레코드
ecologia	생태주의
ecologia	생태학
baltimore	볼티모어
plomes	깃털
sistemàtica	체계적
tit	티투스
tit	타이터스
combinacions	조합
colin	콜린
lliura	파운드
rita	리타
diocesà	교구장
finalitats	목적
finalitats	목적
finalitats	목표
transformada	변환
transformada	변신
transformada	변형
wellington	웰링턴
wellington	wellington
frescos	신선
frescos	신선한
admetre	인정
bush	부시
recompensa	보상
romàntica	낭만
romàntica	낭만주의
romàntica	로맨틱
romàntica	낭만적
balduí	보두앵
balduí	볼드윈
salsa	소스
nielsen	닐슨
nielsen	nielsen
nielsen	닐센
granit	화강암
vinci	다빈치
franca	프랑카
iris	아이리스
iris	이리스
harrison	해리슨
nicholas	니컬러스
nicholas	니콜라스
nicholas	니콜라우스
sastre	양복점
sastre	양복
retard	지연
retard	지연이
pascal	파스칼
salzburg	잘츠부르크
brooklyn	브루클린
brooklyn	브룩클린
superioritat	우월한
superioritat	우월
repeteix	반복한다
repeteix	반복합니다
repeteix	반복
repeteix	루프
repeteix	반복
valeri	발레리
valeri	발레리
acceleració	가속도
acceleració	가속
antíoc	안티오코스
continents	대륙
cohen	코헨
embarcacions	보트
glasgow	글래스고
vancouver	밴쿠버
mixt	엇갈린다
mixt	혼합
mod	mod
copiar	복사
caracas	카라카스
pelegrinatge	순례
pelegrinatge	순례지
convocatòria	통화
convocatòria	전화
convocatòria	호출
bombai	봄베이
bombai	뭄바이
anglo	앵글로
direccions	방향
escàndol	스캔들
làmines	시트
protagonitzar	출연
bucarest	부쿠레슈티
concursos	대회
concursos	콘테스트
blaus	블루스
espases	도검
serbis	세르비아인
regal	선물
num	num
croat	크로아티아어
croat	크로아티아
croat	크로아티아인
diploma	디플로마
diploma	수료
matt	매트
abi	abi
sortides	출력
sortides	출구
progressiu	진보주의
progressiu	프로그레시브
poderosos	강력
poderosos	강력한
poderosos	강력하다
deep	깊은
deep	깊게
botó	버튼
botó	단추
plens	가득
calvo	대머리
seques	건조
julián	율리우스
julián	율리아누스
julián	율리안
agut	트레블
bridge	다리
bridge	브리지
vuitena	여덟번째
dijous	목요일
baby	베이비
baby	아기
reyes	레예스
assignar	할당
mercader	상인
mercader	업체
mercader	판매자
invasions	침공
vestíbul	로비
gala	갈라
cabana	객실
cabana	오두막
extensions	확장자
darmstadt	다름슈타트
integrats	통합
cilindre	실린더
inquisició	종교재판
ref	ref
constança	콘스탄스
ploma	pen
ploma	깃털
oman	오만
oman	오만의
innovacions	혁신
pendents	귀걸이
donades	주어진
express	익스프레스
gov	정부
carnaval	사육제
carnaval	카니발
desfer	취소
cartells	포스터
ametlla	아몬드
resurrecció	부활
domèstic	국내
teclats	키보드
llavor	시드
llavor	seed
llavor	씨앗
armstrong	암스트롱
sky	하늘
sky	스카이
esborrany	초안
esborrany	드래프트
esborrany	임시
esborrany	지우개
tor	tor
ordena	sort
ordena	정렬
notari	공증인
grams	그램
schneider	슈나이더
subdivisió	지점
subdivisió	분기
meyer	마이어
localment	국소
tracció	견인
segells	우표
segells	스탬프
lents	렌즈
valent	용감한
feixista	파시스트
escalada	등산
escalada	등반
studios	스튜디오스
studios	스튜디오
atributs	속성
farmàcies	약국
resistents	내수
banks	뱅크
banks	은행
banks	뱅크스
pensant	생각
entorns	환경
mauritània	모리타니
convocat	소환
òptic	광학
òptic	광안리
òptic	광화문
embaràs	임신
alegria	기쁨
alegria	조이
alegria	기쁨이
mineria	광산
mineria	마이닝
mineria	광업
siena	시에나
cromosomes	염색체
ain	아인
horts	과수원
cadascú	각각
judicis	재판
grove	그로브
apollo	아폴로
plànol	평면
plànol	비행기
patates	감자
caos	혼란
caos	혼돈
caos	카오스
hunter	사냥꾼
hunter	헌터
obligacions	의무
cecília	세실리아
polo	폴로
yes	예스
floyd	플로이드
seients	좌석
seients	자리
frau	사기꾼
frau	사기
cantonades	모서리
llimona	레몬
nervis	신경
tolerància	관용
phoenix	피닉스
diables	사탄
diables	데블스
suecs	스웨덴인
born	born
born	출생
born	탄생
amenaçat	위협
definicions	정의
directori	디렉토리
directori	디렉터리
neutrons	중성자
funeral	장례식장
funeral	장례식
funeral	장례
felicitat	행복
felicitat	happiness
rares	희귀한
rares	귀한
rares	희귀
rares	드문
bonn	bonn
plegat	접어
plegat	fold
plegat	접힘
tallat	잘라
pronunciació	발음
porxo	현관
porxo	베란다
estrets	해협
conill	토끼
navegador	브라우저
tia	병아리
tia	숙모
tia	고모
tia	이모
tia	이모가
tia	티아라
tia	티아
textura	텍스처
textura	질감
ismail	이스마엘
belgues	벨기에
belgues	벨기에인
trobant	찾기
júlia	율리아
júlia	쥘리아
júlia	줄리아
violació	강간
administratius	행정
heavy	무겁게
heavy	무거워
heavy	무거운
heavy	무거움
fantasma	귀신
fantasma	유령
fantasma	고스트
judaisme	유대교
cuir	가죽
vegas	베가스
peticions	요청
maximilià	막시밀리아노
àlies	별칭
àlies	별명
àlies	aka
àlies	alias
àlies	별칭
àlies	별명
cometa	혜성
iss	iss
nervi	신경
detroit	디트로이트
perdó	용서
determinant	행렬식
harvey	하비
julian	율리우스
julian	율리아누스
julian	율리안
icona	아이콘
electró	전자
combinada	결합
combinada	복합
arkansas	아칸소
horitzó	지평선
horitzó	호라이즌
racional	합리적
obligatori	필수
autobús	버스
congost	협곡
congost	계곡
fàrmacs	약물
fàrmacs	의약품
fàrmacs	약품
fàrmacs	마약
dimoni	악마
dimoni	악마
criticar	비판
philadelphia	필라델피아
creadors	작성자
creadors	제작자
fòssil	화석
lucre	이익
sintaxi	구문
sintaxi	문법
mandíbula	턱시도
autèntica	정통
ombres	섀도
ombres	그림자
entusiasme	열정
terrible	끔찍한
atletes	운동선수
emocions	감정
pib	gdp
hubert	휴버트
finalitza	종료
finalitza	완료
finalitza	마무리
finalitza	마침
finalitza	끝내기
gabon	가봉
mason	메이슨
mason	mason
benín	베냉
championship	챔피언십
championship	챔피언쉽
amagat	숨김
amagat	숨겨져
amagat	숨겨진
suaus	부드러워
suaus	청량
suaus	부드럽게
suaus	부드러운
suaus	소프트
pce	pce
rex	렉스
teràpia	치료법
teràpia	치료
compilació	컴필레이션
compilació	컴파일러
compilació	컴파일
nòrdic	노르드어
nòrdic	노르드
nòrdic	노르딕
nòrdic	스칸디나비아
bahadur	바하두르
hotels	호텔
príncipe	프린시페
custòdia	양육
custòdia	구류
ensenyaments	강습
ensenyaments	레슨
ensenyaments	수업
ensenyaments	가르침
jordània	조던
jordània	조르당
puebla	푸에블라
bravo	bravo
bravo	브라보
dante	단테
prohibida	차단됨
ballarina	발레리나
ballarina	댄서
ballarina	dancer
dedicació	헌신
automàtic	자동
loire	루아르
suggerit	추천
evidentment	명백히
evidentment	명백하게
hàbits	습관
tradueix	번역하기
tradueix	번역
obstacles	장애물
platí	플래티넘
platí	백금
sonates	소나타
lliçons	강습
lliçons	레슨
lliçons	수업
datació	연애
datació	데이트
pells	모피
olimpíades	올림픽
domèstics	국내
xeic	셰이크
terminals	터미널
hard	열심히
hard	하드
hard	어려워
danny	대니
gimnàstica	체조
granges	농장
granges	농사
rumors	소문
clorur	염화
node	노드
elegant	우아
aïllats	고립
inversions	투자
madonna	성모
madonna	마돈나
heli	헬륨
caçador	사냥꾼
caçador	헌터
educat	예의
perillós	위험한
perillós	위험하다
perillós	위험
llicències	라이선스
llicències	사용권
llicències	라이센스
llicències	면허
millorat	향상
millorat	향상된
pròxima	다음
pròxima	넥스트
leon	레온
leon	리온
distintiu	위젯
distintiu	배지
distintiu	뱃지
distintiu	명함
debats	토론
debats	논의
debats	토론
debats	논쟁
ferrari	페라리
keith	키스
repetició	반복한다
repetició	반복합니다
repetició	반복
repetició	반복
salvació	구원
oracle	오라클
confiar	신뢰
confiar	신탁
