din	no
batalia	kaujas
ceva	kautkas
membri	locekļi
membri	dalībnieki
membri	deputāti
membri	biedri
calitate	kvalitāte
calitate	kvalitātes
scrie	rakstīt
scrie	rakstiet
euro	eiro
euro	euro
uniunii	savienības
uniunii	savienība
scurt	īsa
scurt	īsais
scurt	īsā
scurt	īsi
scurt	īss
scurt	īsi
mama	mammu
mama	mammai
mama	mamma
mama	mammas
mama	māte
mama	mātes
mama	mammu
mama	mammai
mama	mamma
mama	mammas
mama	māte
mama	mātes
creat	radīta
creat	radīts
creat	izveidots
creat	radīti
creat	izveidota
campionatul	čempionāts
campionatul	motokrosā
campionatul	čempionāta
del	del
locuri	vietām
locuri	vietas
locuri	sēdekļi
locuri	sēdvietas
uri	uri
manastirea	klostera
manastirea	klostera
america	amerika
america	amerikā
america	ameriku
produs	ražoti
produs	ražota
produs	ražotas
produs	saražots
produs	ražots
produs	produkta
produs	izstrādājums
produs	produkts
produs	ražojums
ultimul	pēdējo
ultimul	pēdējais
ultimul	pēdējā
ultimul	pēdējās
ultimul	pēdējoreiz
presedintele	prezidents
presedintele	priekšsēdētāja
presedintele	priekšsēdētājs
presedintele	prezidents
presedintele	priekšsēdētāja
presedintele	priekšsēdētājs
andrei	andrejs
andrei	andrejs
brazilia	brazīlija
brazilia	brazīlijas
james	džeimss
james	džeims
declarat	deklarēts
surse	avoti
obicei	ieradumu
obicei	ieradums
compania	sabiedrība
compania	uzņēmums
compania	kompānija
etnic	etnisko
etnic	etniskā
echipe	komandām
echipe	komandas
sezonul	sezonai
sezonul	sezonu
sezonul	sezonas
sezonul	sezonā
sezonul	sezona
central	centrālā
central	centrālais
central	centrālās
dan	dens
dan	dan
unii	dažas
unii	dažiem
unii	daži
liga	līgas
liga	līga
liga	liga
liga	līgas
liga	līga
rol	loma
rol	lomu
loire	loire
india	indija
india	indijā
india	indijas
construita	celta
construita	būvēts
construita	uzbūvēts
construita	veidots
construita	būvēti
construita	būvēta
construita	celta
construita	būvēts
construita	uzbūvēts
construita	veidots
construita	būvēti
construita	būvēta
uniunea	savienības
uniunea	savienība
obtinut	iegūtie
obtinut	iegūti
obtinut	iegūta
obtinut	iegūts
obtinut	iegūtā
obtinut	sasniegti
obtinut	sasniegta
obtinut	sasniegts
carti	kārtis
carti	kartes
carti	kartītes
carti	grāmatas
carti	kārtis
carti	kartes
carti	kartītes
carti	grāmatas
carti	kārtis
carti	kartes
carti	kartītes
carti	grāmatas
opera	opera
opera	operas
opera	opera
opera	operas
rock	akmens
rock	rock
stil	stils
pus	nolikt
pus	ielikt
video	video
teatru	teātrī
teatru	teātris
teatru	teātra
ziarul	laikraksts
ziarul	avīze
ziarul	laikraksta
ziarul	avīzē
www	www
militara	militāra
militara	militārie
militara	militārā
militara	militāri
militara	militāro
post	amats
post	pasts
post	post
romanesc	rumāņu
romanesc	rumānijas
plus	plus
plus	pluss
richard	rihards
richard	ričards
china	ķīna
china	china
codul	kods
administratia	ievadīšana
administratia	administrācija
fiica	meitu
fiica	meita
fiica	meitu
fiica	meita
scopul	mērķis
scopul	nolūks
scopul	mērķis
scopul	mērķis
grupul	grupu
grupul	grupa
grupul	grupas
victor	viktors
michael	maikls
michael	michael
londra	londona
londra	londonā
londra	london
insula	sala
insula	sala
pozitia	amats
pozitia	novietojums
pozitia	pozīcija
pozitia	virsraksts
pozitia	pozīcija
pozitia	amats
pozitia	novietojums
pozitia	pozīcija
charles	kārlis
charles	čārlzs
fortele	spēkus
fortele	spēki
fortele	spēkus
fortele	spēki
albumul	albuma
albumul	albums
albumul	albumu
diverse	dažādi
diverse	dažādas
intrat	ierakstīts
intrat	ievadīti
sase	sešus
sase	seši
sase	sešas
sase	sešus
sase	seši
sase	sešas
sase	sešus
sase	seši
sase	sešas
director	direktora
director	direktors
director	direktore
director	režisors
director	direktorija
director	direktoriju
director	mape
website	mājaslapa
website	mājaslapā
militar	militāra
militar	militārie
militar	militārā
militar	militāri
militar	militāro
originala	oriģināls
originala	sākotnējais
originala	oriģinālā
originala	sākotnējā
originala	oriģināli
originala	oriģināla
originala	oriģināls
originala	sākotnējais
originala	oriģinālā
originala	sākotnējā
originala	oriģināli
originala	oriģināla
state	valstis
state	valsts
state	štats
pop	iemet
pop	pop
azi	šodien
uneori	dažkārt
uneori	reizēm
uneori	dažreiz
university	universitātē
university	universitāte
university	universitātes
trimis	nosūtīta
trimis	nosūtīja
trimis	nosūtīti
trimis	nosūtīts
bar	bāri
bar	bar
bar	bārs
bar	stienis
henric	henrijs
folosite	izmanto
folosite	lietots
folosite	izmantotais
folosite	izmantots
folosite	lietoti
folosite	lietota
jumatate	pusi
jumatate	pusi
capitala	kapitāls
capitala	galvaspilsēta
capitala	kapitāls
capitala	galvaspilsēta
fizice	fiziskais
fizice	fiziskās
fizice	fiziskie
fizice	fiziski
fizice	fiziska
fizice	fiziskā
mexico	meksika
mexico	meksikas
mexico	meksikā
activitate	aktivitāte
activitate	darbība
activitate	aktivitātes
mesa	mesa
sfantul	svētais
sfantul	saint
sfantul	svētais
sfantul	saint
stiinte	zinātnes
stiinte	zinātnes
stiinte	zinātnes
stiinte	zinātne
stiinte	zinātnes
sotia	sievas
sotia	sieva
sotia	sievas
sotia	sieva
metri	metri
metri	skaitītāji
metri	mērītāji
metri	metri
metri	metrus
imperiului	impērija
centrala	centrālā
centrala	centrālais
centrala	centrālās
centrala	centrālā
centrala	centrālais
centrala	centrālās
vii	vii
singur	vien
singur	vienotā
singur	vienreizēja
singur	vienots
singur	vienotais
singur	vientuļš
singur	vientuļa
singur	vientuļi
public	publiski
public	publiskais
public	publiska
public	publiski
nevoie	vajag
nevoie	vajadzība
nevoie	nepieciešams
nevoie	nepieciešamība
nevoie	nepieciešami
nevoie	vajadzīgs
nevoie	nepieciešams
oamenii	cilvēkiem
oamenii	cilveki
oamenii	cilvēki
oamenii	tauta
oamenii	cilvēkiem
caz	gadījums
caz	lieta
televiziune	televizors
televiziune	televīzijas
televiziune	televīzija
curtea	tiesa
curtea	palāta
probleme	nepatikšanas
probleme	problēmas
probleme	jautājumi
publice	publiski
publice	publiskais
publice	publiska
regia	vērsta
regia	virzīta
regia	vērsts
plan	plāna
plan	plāns
plan	plānā
naturale	dabīgais
naturale	dabas
naturale	dabīgs
naturale	dabiskā
naturale	dabīgi
facultatea	koledža
facultatea	kolēģija
facultatea	koledžā
facultatea	kolēģijas
facultatea	koledžas
facultatea	fakultāte
facultatea	fakultātes
pamant	zemi
pamant	zeme
pamant	zemes
pamant	zemi
pamant	zeme
pamant	zemes
pamant	zemi
pamant	zeme
pamant	zemes
viena	vīne
principale	galvenais
principale	galvenās
principale	galvenā
prim	prima
arte	māksla
alti	pārējie
alti	citi
alti	cits
alti	citādi
alti	citas
seria	sērija
seria	sērijas
dezvoltarea	attīstība
dezvoltarea	izstrāde
dezvoltarea	attīstīšana
dezvoltarea	attīstīšana
dezvoltarea	jaunattīstības
direct	taisni
direct	taisna
direct	tiešā
direct	tiešs
direct	tiešais
direct	direct
direct	tieša
direct	tieši
sef	priekšnieks
sef	priekšnieks
palatul	pils
palatul	pilij
palatul	palace
termenul	termins
termenul	apzīmējums
altele	pārējie
altele	citi
altele	cits
altele	citādi
altele	citas
altele	citas
altele	citi
altele	pārējie
carte	grāmata
carte	grāmatiņa
carte	grāmatu
auto	auto
africa	āfrika
religie	reliģija
minor	maznozīmīgi
minor	nelielas
conducerea	pārvaldība
conducerea	apsaimniekošana
conducerea	vadība
conducerea	pārvaldības
conducerea	vadība
asia	āzija
final	beigas
final	galīgais
final	galīgo
final	gala
final	galīgā
adus	atnesa
adus	atvedis
adus	atveda
para	bumbieri
para	bumbieru
para	para
para	bumbieri
para	bumbieru
urmatoarea	next
urmatoarea	nākamais
urmatoarea	nākamā
urmatoarea	nākamo
urmatoarea	nākošais
parti	daļas
parti	detaļas
parti	puses
parti	daļas
parti	detaļas
fratele	brālim
fratele	brālis
fratele	brāli
membrii	locekļi
membrii	dalībnieki
membrii	deputāti
membrii	biedri
acord	vienošanās
acord	nolīgumu
acord	nolīgums
ambele	abas
ambele	abus
ambele	gan
ambele	abi
teatrul	teātrī
teatrul	teātris
teatrul	teātra
stanga	palicis
stanga	kreisais
stanga	kreisā
stanga	palikusi
stanga	palicis
stanga	kreisais
stanga	kreisā
stanga	palikusi
catolici	katoļiem
press	spied
press	nospiest
press	preses
press	nospied
press	prese
traducere	tulkošana
traducere	tulkojums
ludovic	luiss
ludovic	luis
dumnezeu	dievs
momentul	moments
momentul	brīdis
momentul	mirklis
drumul	autoceļš
drumul	ceļš
evenimente	notikumi
evenimente	notikumiem
evenimente	pasākumi
district	rajons
district	apgabals
und	und
luna	luna
luna	mēness
luna	pavadonis
luna	mēnesis
luna	mēnesi
luna	mēness
luna	pavadonis
luna	mēnesis
luna	mēnesi
publica	publiski
publica	publiskais
publica	publiska
publica	publicēt
publica	publicē
publica	publicēt
publica	publicē
poet	dzejnieks
peter	pīters
peter	pēteris
victoria	viktorija
victoria	viktorijas
fondat	dibināta
fondat	dibināts
sovietica	padomju
nivelul	līmenis
rus	krievu
rus	krieviski
rus	krievs
rus	krievijas
poarta	vārtus
poarta	vārti
poarta	vārtiem
poarta	valkā
poarta	uzvilkt
poarta	vārtus
poarta	vārti
poarta	vārtiem
martin	martin
martin	mārtiņš
martin	martins
observatorul	observatorija
observatorul	novērotājas
observatorul	novērotājs
observatorul	novērotāju
observatorul	novērotāja
observatorul	novērotājam
europeana	eiropas
europeana	eiropietis
europeana	europeana
adrian	adrians
dumitru	dumitru
https	https
romane	romānos
continuat	turpinājās
continuat	turpinājums
pas	step
pas	posms
pas	soli
pas	solis
pas	pas
spus	teica
spus	pateikts
spus	pateica
united	united
united	apvienotā
united	apvienoto
united	vienoti
paianjeni	zirnekļiem
biserici	baznīcas
berlin	berlīnē
berlin	berlīne
berlin	berlīnes
berlin	berlin
proiectului	projekta
proiectului	projekts
lumina	gaismu
lumina	gaišs
lumina	gaismas
lumina	gaisma
lumina	gaiši
lumina	gaismu
lumina	gaišs
lumina	gaismas
lumina	gaisma
lumina	gaiši
haute	haute
elemente	priekšmeti
elemente	posteņi
elemente	elementi
piatra	akmens
piatra	akmens
piatra	rock
piatra	akmens
piatra	akmens
piatra	rock
produse	produkta
produse	izstrādājums
produse	produkts
produse	ražojums
produse	izstrādājumi
produse	produkti
produse	ražojumi
thomas	tomass
napoca	napoca
sec	sek
sec	sec
piese	celiņi
piese	pēdas
piese	sliedes
piese	daļas
piese	detaļas
piata	tirgus
piata	tirgū
piata	tirgus
piata	tirgū
piata	tirgus
piata	tirgū
piata	tirgus
piata	tirgū
piata	tirgus
piata	tirgū
gasit	atrasta
gasit	atrastas
gasit	atrasts
gasit	atrasta
gasit	atrastas
gasit	atrasts
folosita	izmanto
folosita	lietots
folosita	izmantotais
folosita	izmantots
folosita	lietoti
folosita	lietota
afaceri	bizness
afaceri	uzņēmējdarbība
vestul	rietumu
vestul	rietumos
vestul	rietumi
vestul	west
legatura	saikne
legatura	saite
legatura	saikne
legatura	saite
grecia	grieķijā
grecia	grieķija
liber	bezmaksas
liber	brīva
liber	free
liber	brīvs
inseamna	līdzekļi
inseamna	nozīmē
inseamna	līdzekļi
inseamna	nozīmē
pagini	lapas
pagini	lappuses
moscova	maskava
moscova	maskavas
moscova	maskavā
comunist	komunistu
comunist	komunistiskā
britanic	britu
britanic	briti
britanic	british
britanic	lielbritānijas
linia	līnija
medie	vidējais
medie	vidēji
medie	vidējā
medie	vidēja
medie	vidējs
medie	vidējais
sovietice	padomju
puterea	stiprums
puterea	stiprība
puterea	spēka
puterea	izturība
puterea	spēks
puterea	power
puterea	jaudas
puterea	jauda
puterea	vara
puternic	stiprs
puternic	spēcīgs
puternic	stipra
puternic	spēcīgi
puternic	stipri
puternic	spēcīga
puternic	spēcīgi
puternic	spēcīgs
oficiala	amatpersona
oficiala	ierēdnis
oficiala	amatpersona
oficiala	ierēdnis
legea	tieslietas
legea	likums
pierdut	zaudēti
pierdut	pazaudēts
pierdut	zaudēja
pierdut	pazudis
pierdut	zaudēts
colspan	colspan
afara	ārpusē
afara	ārpus
afara	ārpuses
afara	ārā
afara	out
afara	ārpusē
afara	ārpus
afara	ārpuses
afara	ārā
afara	out
cariera	karjeru
cariera	karjera
cariera	karjeras
cariera	karjeru
cariera	karjera
cariera	karjeras
cariera	karjera
cariera	karjers
germani	vācieši
rezultat	rezultāts
structura	struktūra
structura	uzbūve
structura	struktūra
structura	uzbūve
randul	rinda
randul	rindā
constanta	nemainīga
constanta	konstante
constanta	nemainīgs
constanta	konstanti
constanta	nemainīga
constanta	konstante
constanta	nemainīgs
constanta	konstanti
nordul	ziemeļi
nordul	ziemeļos
nordul	ziemeļu
nordul	ziemeļu
usor	viegli
usor	viegla
usor	viegls
usor	mierīgi
usor	nedaudz
usor	viegli
usor	viegla
usor	viegls
usor	mierīgi
putere	stiprums
putere	stiprība
putere	spēka
putere	izturība
putere	spēks
putere	power
putere	jaudas
putere	jauda
putere	vara
adevarul	patiesība
adevarul	patiesību
adevarul	patiesības
adevarul	patiesība
adevarul	patiesību
adevarul	patiesības
xviii	xviii
black	melnā
black	melni
black	melna
black	melnas
black	melns
editia	edition
editia	izdevums
editia	edition
editia	izdevums
castelul	pili
castelul	pils
fiu	dēls
naturala	dabīgais
naturala	dabas
naturala	dabīgs
naturala	dabiskā
naturala	dabīgi
naturala	dabīgais
naturala	dabas
naturala	dabīgs
naturala	dabiskā
naturala	dabīgi
consiliului	padomes
consiliului	padome
consiliului	padomi
importanta	svarīgs
importanta	svarīga
importanta	svarīgas
importanta	svarīgi
importanta	nozīmīgs
importanta	svarīgums
importanta	nozīmīgums
importanta	svarīgums
importanta	nozīmīgums
importanta	svarīgums
importanta	nozīmīgums
importanta	svarīgs
importanta	svarīga
importanta	svarīgas
importanta	svarīgi
importanta	nozīmīgs
cetatea	cietoksnis
cetatea	citadeli
poltava	poltava
premii	apbalvošana
premii	balva
premii	balvas
premii	godalgas
premii	balvas
puncte	punkti
puncte	punktus
puncte	punkti
puncte	punktus
printul	princis
printul	princis
meteorologie	meteoroloģija
lungime	garums
social	sociāli
social	sociāla
social	sociālie
social	sociālais
social	sociālā
social	sociāls
rapid	ātri
rapid	ātra
rapid	ātrā
rapid	ātrs
rapid	ātri
rapid	ātra
rapid	ātrs
rapid	strauji
rapid	fast
generalul	vispārējā
generalul	vispārējais
generalul	vispārīgi
generalul	vispārēji
femei	sievietes
descrierea	apraksts
original	oriģināls
original	sākotnējais
original	oriģinālā
original	sākotnējā
original	oriģināli
original	oriģināla
sapte	septiņi
sapte	septiņas
sapte	septiņi
sapte	septiņas
sapte	septiņi
sapte	septiņas
plante	augi
plante	rūpnīcas
plante	stādi
kiev	kijevas
kiev	kijevā
editie	edition
editie	izdevums
editie	edition
editie	izdevums
editie	edition
editie	izdevums
hidrologie	hidroloģija
locale	vietējie
locale	vietējā
locale	vietējais
locale	lokāla
locale	lokālā
ocupat	aizņemta
ocupat	aizņemts
ocupat	aizņemti
ocupat	aizņem
ocupat	aizņemtas
volumul	apjoms
volumul	tilpums
louis	luiss
louis	luis
australia	austrālija
continua	turpina
continua	turpināt
continua	turpina
continua	turpināt
referinte	rekomendācijas
referinte	atsauces
referinte	rekomendācijas
referinte	atsauces
online	tiešsaistes
online	tiešsaistē
online	online
media	media
media	mediji
media	mediju
efectuat	veikts
permite	atļaut
permite	atļauj
permite	pieļaut
nimic	neko
nimic	nekas
consiliul	padomes
consiliul	padome
consiliul	padomi
incercat	mēģināju
incercat	mēģinājis
incercat	centos
literara	literatūras
simplu	vienkārši
simplu	vienkāršs
simplu	vienkārša
simplu	vienkāršas
simplu	vienkāršā
imediat	tūlīt
imediat	nekavējoties
imediat	uzreiz
canada	kanāda
punctul	punkts
punctul	point
superioara	pārāka
wilhelm	viljams
wilhelm	vilhelms
sociale	sociāla
sociale	sociālie
sociale	sociālais
sociale	sociālā
sociale	sociāls
grigore	grigore
grigore	gregorijs
stiintifica	zinātniskā
stiintifica	zinātniska
stiintifica	zinātniskais
stiintifica	zinātnisks
planet	planēta
planet	planētas
planet	planētu
deasupra	virs
deasupra	augstāk
joseph	džozefs
joseph	joseph
arheologice	arheoloģijas
case	gadījums
case	lieta
case	mājas
case	mājiņas
art	māksla
art	art
stabilit	izveidots
politician	politiķis
scurta	īsa
scurta	īsais
scurta	īsā
scurta	īsi
scurta	īss
scurta	īsi
scurta	īsa
scurta	īsais
scurta	īsā
scurta	īsi
scurta	īss
ortodoxa	pareizticīgo
detalii	detaļas
detalii	detalizēta
detalii	sīki
detalii	detalizēti
trupele	karaspēku
trupele	karaspēks
internet	interneta
internet	internets
real	reāli
real	īstais
real	īsta
real	reālā
real	reālās
real	īstas
urss	psrs
cultura	kultūra
cultura	kultūra
romanul	romāns
problema	problēmu
problema	problēma
problema	problēmas
problema	problēmu
problema	problēma
problema	problēmas
problema	emitēt
problema	izdot
volume	apjomi
americana	american
americana	amerikāņu
americana	amerikas
americana	americana
tarile	valstīm
tarile	valstis
tarile	valstīm
tarile	valstis
mesaj	ziņojums
mesaj	vēstule
mesaj	ziņu
mesaj	vēstījums
mesaj	ziņa
internationala	international
internationala	starptautiskā
internationala	starptautiski
internationala	international
internationala	starptautiskā
internationala	starptautiski
academia	akadēmijas
academia	akadēmija
academia	akadēmijā
academia	academy
legate	saistīts
persoana	cilvēks
persoana	persona
persoana	cilvēks
persoana	persona
complet	aizpildīt
complet	pabeigt
complet	pabeigts
complet	pabeigta
complet	pilnīga
complet	pilnīgi
totala	kopā
obiective	mērķi
obiective	mērķi
obiective	mērķus
obiective	mērķi
actrita	aktrise
actrita	aktrise
masura	pasākuma
masura	pasākums
masura	pasākuma
masura	pasākums
masura	pasākuma
masura	pasākums
existat	pastāvējusi
existat	pastāvēja
abu	abu
catolica	katoļu
catolica	katoļu
superior	pārāka
deschis	atklāts
deschis	atvērts
deschis	atvērta
deschis	atvērt
joc	spēle
parcul	park
parcul	parkā
parcul	parka
parcul	parks
stare	statuss
stare	valsts
stare	štats
stare	nosacījums
stare	stāvoklis
ferdinand	ferdinands
fizica	fizikas
fizica	fiziskais
fizica	fiziskās
fizica	fiziskie
fizica	fiziski
fizica	fiziska
fizica	fiziskā
fizica	fizikas
man	cilvēks
man	vīrietis
man	vecīt
procesul	process
procesul	procesā
procesul	izmēģinājums
procesul	pētījums
procesul	prāva
procesul	pētījumā
unitati	mērvienības
unitati	vienības
unitati	mērvienības
unitati	vienības
unitati	mērvienības
unitati	vienības
cale	ceļš
cale	keils
ramane	paliek
ramane	paliek
ministerul	ministrijas
ministerul	ministrija
clasa	šķira
clasa	klase
clasa	šķira
clasa	klase
lipsa	pietrūkst
lipsa	trūkst
lipsa	pazudusi
lipsa	pazudis
proiect	projekta
proiect	projekts
formeaza	ripu
formeaza	ripu
fotbalist	futbolists
santa	santa
administrativ	administratīvā
administrativ	administratīvi
administrativ	administratīvais
administrativ	administratīva
administrativ	administratīvie
devenind	kļūstot
pune	nolikt
pune	ielikt
nastere	dzimšanas
nastere	dzemdības
nastere	dzimšanas
nastere	dzemdības
calea	ceļš
stadion	stadionā
stadion	stadions
departe	prom
semnat	parakstījis
semnat	parakstīta
semnat	parakstīts
greaca	grieķijas
greaca	grieķu
