jego	jo
edukacji	išsilavinimas
danii	danija
danii	danijoje
danii	danijos
reprezentował	sudarė
ministerstwa	ministerijų
ministerstwa	ministerijos
klasztor	vienuolyno
klasztor	vienuolynas
obie	abi
obie	abu
filmy	filmų
filmy	filmai
filmy	filmuose
filmy	filmai
filmy	filmus
filmy	filmas
filmy	plėvelė
filmy	vaizdai
filmy	videos
chin	chin
zespoły	komandos
zespoły	komandas
stare	stare
stare	senas
zwycięstwa	pergalių
mikołaj	nikolai
mikołaj	mikalojus
obrońcy	gynėjų
obrońcy	gynėjas
gier	žaidimų
gier	žaidimai
fragment	fragmentas
dyrektora	direktorius
cechy	charakteristikos
cechy	ypatumai
cechy	savybės
krakowa	krokuva
japoński	japonijos
japoński	japonų
mąż	vyru
mąż	vyro
mąż	vyras
historię	istorijos
historię	istorija
duża	didelių
duża	dideli
duża	didelis
duża	didelės
duża	dideli
duża	didysis
duża	didelis
duża	duža
konferencji	konferencija
ukrainie	ukrainoje
ukrainie	ukraina
dużych	didelių
dużych	dideli
dużych	didelis
widzów	žiūrovų
działanie	veiksmas
działanie	eksploatavimas
działanie	veikimas
działanie	operacija
dokładnie	būtent
dokładnie	tiksliai
dokładnie	būtent
rugby	regbio
krótko	trumpai
krótko	trumpa
krótko	trumpi
krótko	trumpai
krótko	trumpas
krótko	trumpalaikis
krótko	trumpas
instrumenty	instrumentai
ludwika	louis
ludwika	luiza
jork	york
montaż	susirinkimas
montaż	mazgas
montaż	surinkimo
montaż	montavimo
montaż	montavimas
montaż	įrenginio
montaż	diegimas
montaż	įrenginys
montaż	įrengimas
montaż	montavimas
cup	taurė
zagrożenia	grėsmes
zagrożenia	pavojai
zagrożenia	pavojus
zagrożenia	grėsmė
zagrożenia	grėsmės
załogi	įgula
załogi	įgulos
kaplica	koplyčia
publikacje	leidyba
publikacje	leidybos
świątynia	šventyklą
rewolucji	revoliucijos
rewolucji	revoliucija
dobre	gerai
dobre	geras
dobre	puikiai
dobre	gera
wyspa	sala
wyspa	islandija
wyspa	islandijos
wyspa	salos
pani	ledi
pani	dama
pani	damos
pani	meilužė
pani	madam
katedra	katedra
katedra	katedros
oba	abi
oba	abu
moment	akimirką
moment	momentas
moment	akimirka
kości	kaulai
kości	kauliukai
kości	kaulų
kości	kaulas
kości	kaulai
zjednoczone	jungtinės
zjednoczone	jungtinė
rzeczywistości	tikrovė
rzeczywistości	realybe
rzeczywistości	realybės
rzeczywistości	realybė
informacja	info
informacja	informacija
metody	metodai
metody	metodas
święta	kalėdų
chicago	čikagos
arena	arena
frank	frank
frank	frenkas
prawnik	advokatas
prawnik	advokato
prawnik	teisininkas
prawnik	advokatas
wydawnictwa	leidėjai
wydawnictwa	leidyba
wydawnictwa	leidybos
pokoju	taikos
pokoju	taikai
pokoju	fredas
pokoju	taika
radziecki	sovietų
radziecki	tsrs
trasy	maršrutai
trasy	maršrutų
trasy	maršrutas
ofiar	aukas
ofiar	aukos
ofiar	aukų
nazwiska	vardai
miłość	myliu
miłość	meile
miłość	meilės
miłość	meilė
walczył	kovojo
shift	pamaina
określenie	ryžtas
wciąż	dar
głowy	galvos
brygada	brigada
muz	muz
biblioteki	bibliotekų
biblioteki	bibliotekos
biblioteki	bibliotekų
biblioteki	bibliotekos
biblioteki	biblioteka
królowej	karaliene
królowej	karalienė
królowej	queen
hall	salėje
hall	salė
bydgoszcz	bydgoszcz
mieczysław	mieczysław
rzeszy	reicho
super	nuostabios
super	nuostabu
super	nuostabūs
super	nuostabus
super	super
super	puikiai
super	puiku
super	puiki
super	jėga
super	kietai
błędy	vabalai
bad	blogai
bad	bloga
bad	blogas
bad	blogi
bułgarii	bulgarija
historyczne	istorinis
historyczne	istorinė
historyczne	istoriniai
historyczne	istorinis
historyczne	istorinė
sport	sportui
sport	sporto
sport	sportas
renault	renault
posiadał	apsėstas
przedsiębiorstwo	bendrovė
przedsiębiorstwo	įmonė
przedsiębiorstwo	bendrovės
przedsiębiorstwo	kompanija
wola	vola
grecji	graikija
katarzyna	džeine
katarzyna	katerina
żołnierze	kareiviai
żołnierze	kariai
języków	kalbos
korpus	corpus
korpus	liemens
korpus	korpusas
połączenie	sandorį
jarosław	jarosław
niewoli	nelaisvėje
niewoli	uždarasis
artystów	atlikėjai
artystów	menininkai
klasie	klasėje
jones	jones
samoloty	lėktuvai
samoloty	orlaivis
samoloty	orlaiviai
samoloty	lėktuvas
tvp	tvp
odkrył	atrado
odkrył	aptikta
bank	bankas
rynek	rinka
teatrze	teatras
teatrze	teatro
teatrze	teatre
przestrzeń	kosmosas
kierowca	vairuotojo
kierowca	mašinistas
kierowca	vairuotojas
francisco	francisco
francisco	franciskas
mieszka	gyvena
sprzedaży	parduodama
sprzedaży	pardavimai
sprzedaży	pardavimas
sprzedaży	parduotas
naprawdę	išties
naprawdę	tikrai
kompania	bendrovė
kompania	įmonė
kompania	bendrovės
kompania	kompanija
irlandii	airija
spotkanie	rendezvous
bramek	tikslai
bramek	tikslų
politechniki	politechnikos
hans	hans
braci	brolių
braci	brothers
braci	broliai
związki	junginiai
znaczenia	aktualumas
znaczenia	reikalingumas
grafika	grafinis
grafika	grafikos
grafika	grafinio
pomocnika	padėjėjas
pomocnika	pagalbininkas
odpowiedzi	atsakymai
odpowiedzi	atsakymai
cześć	hello
cześć	sveiki
radia	radijas
radia	radijo
lotu	skrydžio
lotu	skrydis
krwi	kraujas
gór	kalnai
gór	kalnuose
transportu	transportas
wzrostu	augimas
wzrostu	augimo
wieża	bokštas
wieża	bokšte
wieża	bokštas
wieża	bokštą
google	google
alpy	alpės
średnia	vidutinės
zbudowano	statybų
przebieg	rida
artysta	atlikėjas
twórca	programuotojas
najwyższy	aukščiausiasis
wygląda	atrodo
słów	žodžiai
dzisiaj	šiandienos
dzisiaj	šiandien
remix	remix
lublin	liublino
dróg	keliai
finał	finale
finał	galutiniai
finał	galutinis
finał	galutinė
finał	finalas
rozwiązania	sprendimai
grafiki	grafinis
grafiki	grafikos
grafiki	grafinio
dolna	dolna
copa	copa
wersje	versijos
wersje	versijų
hrabstwa	apskritis
hrabstwa	apskritys
klubów	klubai
statek	laivas
statek	indas
floty	laivyno
floty	laivynas
floty	laivynų
tony	tony
tony	tonis
architektury	architektūra
architektury	architektūros
sieć	interneto
sieć	žiniatinklio
sieć	grynasis
sieć	grynoji
sieć	grynosios
sieć	grynieji
kanał	kanalas
księga	knygą
księga	knyga
dolina	slėnis
zwycięzca	laimėtojas
łączy	sujungia
przyjaciół	draugus
przyjaciół	draugų
przyjaciół	draugės
przyjaciół	draugai
elżbieta	elżbieta
elżbieta	elizabet
elżbieta	elisabeth
maksymalna	didžiausias
karl	karlas
karl	karl
ford	ford
ewa	ieva
ewa	ieva
więzienia	kalėjimas
więzienia	kalėjimą
wejście	įvesties
same	patys
walter	walter
materiały	medžiaga
materiały	medžiagų
materiały	medžiagos
zastosowanie	taikymo
skrzydła	sparnai
skrzydła	sparnus
max	daugiausiai
kobieta	moteris
kobieta	moteris
kobieta	patelės
kobieta	moterys
kobieta	moterų
kobieta	patelė
wieży	bokštas
wieży	bokšte
słowacji	slovakija
słowacji	slovakijos
zwycięzcy	laimėtojus
zwycięzcy	laimėtojai
zwycięzcy	nugalėtojai
struktury	konstrukcijos
struktury	struktūras
broń	ginklas
broń	ginklai
broń	ginklų
broń	rankos
broń	ginklai
broń	ginklų
broń	ginklas
broń	ginklai
broń	pistoletas
broń	ginklą
broń	ginklas
broń	ginklus
broń	ginklų
broń	ginklai
złote	auksinis
strefie	zona
myśli	galvoju
myśli	mintimis
myśli	mintys
wyborów	rinkimai
wyborów	rinkimų
wyborów	rinkimai
dopływ	intakas
augusta	augusta
leon	leonas
leon	leono
street	gatvė
street	gatvės
ministrów	ministrai
ministrów	ministrų
rangi	perspektyvas
wątpliwości	abejonės
wątpliwości	abejonės
wątpliwości	abejonių
football	futbolas
football	futbolo
podziemne	požeminis
podziemne	pavasarį
joanna	džoana
synów	sūnūs
biografia	biografija
obowiązki	įsipareigojimai
obowiązki	atsakomybė
obowiązki	pareigos
obowiązki	pareigas
piosenkarka	dainininkė
harry	haris
harry	hari
harry	harry
debiut	debiutas
ręce	ginklų
ręce	rankos
ręce	ginklai
big	didelės
big	dideli
big	didysis
big	didelis
kary	nuobaudos
kary	baudos
kary	bausmės
kary	sankcijos
kary	bausmė
kary	baudas
kary	baudos
pozycje	elementų
pozycje	pozicijas
czarny	juodai
czarny	juodas
czarny	juodi
czarny	juoda
powrót	sugrįžimas
powrót	grįžimas
powrót	grįžti
powrót	grąžos
węgla	anglys
węgla	anglis
węgla	anglis
węgla	anglies
brytania	britannia
koła	ratas
koła	rato
koła	ratai
techniki	technika
biura	biurų
biura	biurai
biura	tarnyba
biura	biuro
biura	biuras
zawodnicy	žaidėjai
zawodnicy	žaidėjų
zawodnicy	konkurentų
zawodnicy	konkurentai
zawodnicy	kovotojai
simon	saimonas
simon	simonas
pozdrawiam	linkėjimai
pozdrawiam	sveikinimai
obrońca	gynėjas
rejestru	registro
rejestru	registras
best	geriausi
best	geriausia
best	aukščiausia
best	geriausios
best	geriausias
silniki	motors
silniki	varikliai
alexander	aleksandras
alexander	aleksandro
alexander	alexander
ffffff	ffffff
architekt	architektas
miłości	myliu
miłości	meile
miłości	meilės
miłości	meilė
nosi	dėvi
nba	nba
kilometrów	kilometrai
kilometrów	km
kilometrów	kilometrai
kilometrów	kilometrų
wyścig	lenktynių
władcy	lordų
światła	žiburiai
światła	šviesos
ton	tonos
ton	tonų
ton	tonomis
celów	tikslai
celów	tikslų
fragmenty	fragmentai
fragmenty	gabaliukai
wiktor	wiktor
wiktor	viktoras
żołnierz	kareivis
żołnierz	karys
żołnierz	jūrų
żołnierz	jūrinė
uczniów	mokiniai
uczniów	mokinių
lwów	liūtai
lwów	lvovo
przewodnik	vadove
technologii	technologijos
technologii	technologijų
technologii	technologijos
technologii	technologija
technologii	technologijų
wojnę	karas
wojnę	karo
wojnę	karui
pomocnik	ass
pomocnik	asistentas
pomocnik	padėjėjas
pomocnik	padėjėjas
pomocnik	pagalbininkas
bob	bobas
bob	bob
pary	porų
pary	pora
pary	garo
pary	garai
pojęcie	sąvoka
terenu	vietovės
rodzin	šeimų
tworzenia	kūryba
tworzenia	laikinojo
bolesław	boleslovas
upadku	išrūgos
upadku	sutraukti
małgorzata	małgorzata
witold	witold
kolonii	kolonijos
kolonii	kolonijų
kolonii	kolonija
ukraiński	ukrainos
ukraiński	ukraina
ukraiński	ukrainiečių
poznania	poznanėje
moje	mano
dziedzictwa	paveldo
dziedzictwa	paveldas
ulic	gatvės
ulic	gatvėse
house	namas
krótki	trumpa
krótki	trumpi
krótki	trumpai
krótki	trumpas
krótki	trumpalaikis
krótki	trumpas
series	serija
series	serijos
statku	laivas
statku	indas
następca	įpėdinis
potok	potok
potok	torrent
potok	stream
artur	arturas
artur	artūras
zadania	uždaviniai
zadania	užduotys
miejski	urban
miejski	miesto
sydney	sidney
skazany	nuteistas
populacji	populiacijos
populacji	populiacijoms
populacji	populiacijų
materiał	medžiaga
waga	svoris
roberta	roberta
turcji	turkiją
turcji	turkija
turcji	turkijos
kultura	kultūra
kultura	kultūros
dziecko	baby
dziecko	mažyte
dziecko	mažylis
dziecko	kūdikis
dziecko	vaikas
dziecko	vaikui
wydarzeń	renginiai
wydarzeń	įvykiai
wydarzeń	įvykių
lake	ežeras
przyszłości	ateitis
zbudowana	statybų
jakuba	džeikobas
jakuba	james
jakuba	džeimsas
gracz	žaidėjas
powietrza	oro
powietrza	oras
teksty	tekstai
teksty	tekstus
teksty	tekstai
czerwone	raudona
muszą	turi
trenerem	treneris
klasa	klasėje
klasa	klasės
klasa	klasė
oznaczenie	žymėjimas
oznaczenie	ženklinimas
oznaczenie	paskyrimas
oznaczenie	ryžtas
oznaczenie	nuoroda
oznaczenie	indikacijos
pewnie	tikriausiai
pewnie	greičiausiai
prędkości	greitis
prędkości	greičio
dvd	dvd
dvd	dvd
korei	korėjos
lasy	miškas
lasy	miško
lasy	miškais
lasy	miškai
lasy	miškas
określa	apibrėžia
polityka	politikas
albumy	albumai
pieśni	dainas
pieśni	dainos
pieśni	dainų
textcolor	textcolor
czerwony	raudona
wojskowe	karinė
wojskowe	karinis
wojskowe	karinės
wybudowany	statybų
rośnie	energijai
rośnie	auga
stali	plienas
drzewa	medžio
drzewa	medžiai
realizacji	įgyvendinimas
realizacji	realizavimo
play	žaisti
play	groti
estonii	estijos
estonii	estija
miejskich	urban
miejskich	miesto
zadanie	užduotis
zadanie	uždavinys
zadanie	užduotis
island	sala
island	islandija
island	islandijos
island	salos
łukasz	lukas
łukasz	lukas
museum	muziejus
museum	muziejų
praktycznie	praktiškai
pojemność	pajėgumas
pojemność	pajėgumai
pojemność	talpa
właściciel	savininkas
właściciel	šeimininką
szczecin	ščecino
nkwd	nkvd
agnieszka	agnieszka
skok	šuolis
pisał	parašiau
pisał	parašė
pisał	rašė
mieszkał	gyveno
mieszkał	gyvenau
godziny	valanda
biuro	tarnyba
biuro	biuro
biuro	biuras
sceny	scenų
cykl	ciklas
zdania	sakiniai
element	komponento
element	elementas
kaplicy	koplyčia
par	porų
podróży	kelionėms
podróży	kelionei
podróży	kelione
podróży	kelionės
podróży	kelionė
podróży	keliauja
podróży	keliavo
podróży	kelionės
podróży	keliaujant
podróży	keliaujantys
podróży	keliaujantiems
trasa	maršrutas
trasa	maršrutas
włączono	įjungtas
ptaków	paukščiai
umiejętności	įgūdžiai
umiejętności	įgūdžiai
ukryj	slėpti
kartki	korteles
kartki	kortos
stoi	nuolatinio
teoria	teorijos
teoria	teorija
dolinie	slėnis
długo	ilgai
długo	ilga
długo	ilgas
przedsiębiorstwa	bendrovės
przedsiębiorstwa	įmonėse
przedsiębiorstwa	bendrovių
alfred	alfredas
inna	inna
małżeństwa	santuokos
małżeństwa	santuoka
małżeństwa	santuokų
kolegium	koledžas
kolegium	kolegijos
kolegium	kolegija
kolegium	koledžo
brytyjska	britanijos
brytyjska	britai
brytyjska	britų
języki	kalbos
pomysł	idėja
pomysł	mintis
biegów	įrankius
spółki	bendrovės
spółki	įmonėse
spółki	bendrovių
nam	nam
popularność	populiarumas
instytucji	įstaiga
instytucji	institucija
indywidualnie	atskirai
east	rytų
opublikował	nustačiusi
granicę	pasienio
para	pora
para	pora
para	garo
para	garai
para	para
czarne	juodai
czarne	juodas
czarne	juodi
czarne	juoda
strefy	zona
godz	valanda
specjalne	specialių
wokalista	dainininkė
artystyczny	meno
wzór	formulę
wzór	formulės
wzór	formulė
wzór	modelis
urządzenia	įrenginys
urządzenia	įrenginiai
urządzenia	prietaisai
leszek	leszek
przeciwieństwie	svyravimų
pismo	rašysena
pismo	rašant
biograficzny	biografiniai
królowa	karaliene
królowa	karalienė
królowa	queen
istnienie	buvimas
obrazy	piešiniai
obrazy	paveikslai
węgierski	vengrijos
długi	skola
długi	skolos
długi	ilgai
długi	ilga
długi	ilgas
filip	filipas
filip	philip
filip	filip
współpracę	bendradarbiavimas
współpracę	bendradarbiavimo
bramki	tikslai
bramki	tikslų
uchwały	rezoliucijos
uchwały	rezoliucijų
ściany	sienos
ściany	siena
domy	namai
domy	namus
gości	lankytojai
gości	lankytojų
gości	svečiai
uzbrojenie	ginklas
uzbrojenie	ginklai
uzbrojenie	ginklavimuisi
toruń	torunė
cel	tikslas
cel	tikslas
cel	paskirtis
nord	nord
łatwo	lengvai
łatwo	lengva
łatwo	lengvai
społeczeństwa	visuomenė
społeczeństwa	visuomenes
metoda	metodas
zachodnia	vakarų
zachodnia	vakarai
zachodnia	vakarų
ferrari	ferrari
żonaty	vedęs
żonaty	ištekėjusi
talk	talkas
opinii	nuomonės
kanady	kanada
kanady	kanadoje
kanady	kanados
andrew	endriu
dołączył	prisijungė
przybył	atvyko
wacław	wacław
przerwy	pertraukas
fryderyk	friedrich
fryderyk	frederic
prus	prus
odkrycia	atradimų
odkrycia	atradimas
współczesnej	šiuolaikinio
mariusz	mariusz
konstytucji	konstitucija
spółka	bendrovė
spółka	įmonė
spółka	bendrovės
spółka	kompanija
mix	mix
midi	midi
medycyny	vaistas
ksiądz	kunigas
majątek	turtas
podróż	kelionėms
podróż	kelionei
podróż	kelione
podróż	kelionės
podróż	kelionė
podróż	kelione
podróż	kelionė
podróż	kelione
podróż	kelionė
net	grynasis
net	grynoji
net	grynosios
net	grynieji
modele	modelių
modele	modeliai
hill	kalvos
korony	karūna
prezbiterium	presbiterija
wydane	išleistas
granica	pasienio
napisać	rašyti
johann	johann
forum	forumai
forum	forumas
forum	forum
lot	skrydžio
lot	skrydis
ołtarz	altoriaus
starszy	vyresnysis
starszy	vyr
starszy	vyresnysis
osady	gyvenviečių
osady	nuosėdų
osady	nuosėdos
osady	nuosėdas
uczył	mokoma
uczył	išmokė
uefa	uefa
braki	trūkumai
braki	trūkumai
przedstawiciel	rep
szpital	ligoninė
szpital	ligoninės
tronu	sostą
tronu	sosto
serie	serija
serie	serijos
serie	serie
symbol	simbolis
symbol	pulkininkas
symbol	simbolinę
friedrich	friedrich
bernard	bernard
złoto	auksinis
złoto	aukso
złoto	gold
złoto	auksas
single	singles
małżeństwo	santuokos
małżeństwo	santuoka
granice	pasienio
zadań	uždaviniai
zadań	užduotys
kamień	akmens
kamień	akmuo
kamień	rokas
kamień	rock
houten	houten
słabo	silpną
słabo	silpnas
słabo	prastai
banku	bankas
mercedes	mercedes
swe	swe
obecność	dalyvavimą
obecność	dalyvavimas
obecność	buvimas
buenos	buenos
roślina	gamykla
roślina	augaliniai
roślina	augalas
roślina	augalų
pociągi	traukiniai
sekretarza	kancleris
sekretarza	sekretorius
odpowiedz	atsakymas
odpowiedz	atsakyti
odpowiedz	atsakymas
odpowiedz	atsakyti
odpowiedz	atsakymai
odpowiedz	atsakymą
eliminacji	šalinimas
gwiazda	įžymybių
gwiazda	žvaigždės
gwiazda	žvaigždė
gwiazda	star
racing	lenktynių
aires	airėse
miejska	urban
miejska	miesto
anglia	anglija
anglia	anglijos
anglia	england
zofia	sophia
niedaleko	arti
niedaleko	netoli
istniała	egzistavo
formacji	formavimas
form	pelėsiai
maszyny	įranga
maszyny	mašinos
maszyny	mašinos
ducha	dvasios
ducha	dvasia
dziewczyna	mergina
dziewczyna	mergaite
dziewczyna	mergaitė
dziewczyna	mergina
dziewczyna	merga
czesław	czesław
szeroko	platus
wagi	svarstyklės
wagi	svoriai
wagi	svoris
wagi	skalės
mickiewicza	mickevičiaus
dariusz	darius
dariusz	dariusz
siostra	sesuo
siostra	sese
siostra	sesė
mój	mano
pracowała	dirbau
pracowała	dirbo
ziemia	dirvožemio
ziemia	dirvožemį
ziemia	dirvožemis
konstrukcja	statyba
konstrukcja	projektavimas
konstrukcja	dizaino
konstrukcja	dizainas
ignacy	ignotas
bohaterów	didvyriai
sukcesów	sėkmė
sukcesów	sėkmės
zawodowych	profesinės
zawodowych	profesionalus
dystrybucja	platinimas
dystrybucja	paskirstymo
dystrybucja	paskirstymas
dystrybucja	pasiskirstymas
załoga	įgula
załoga	įgulos
opozycji	opozicijos
komunistycznej	komunistų
komunistycznej	komunistai
filozof	filosofas
temperatury	temperatūrą
temperatury	temperatūra
temperatury	temperatūra
war	karas
war	karo
war	karui
obwód	trasa
obwód	grandinė
piłka	balius
piłka	kamuolys
sebastian	sebastianas
służy	tarnauja
stephen	stephen
rafał	rafael
rafał	rafał
anthony	antanas
prawda	tiesa
prawda	tikra
prawda	tiesa
prawda	tiesos
society	visuomenė
chan	khan
chan	chan
gdańska	gdansko
gdańska	gdansko
gdańska	dancigo
czasopisma	žurnalai
czasopisma	lapą
czasopisma	žurnalas
komentarz	komentaras
komentarz	komentarų
komentarz	komentuoti
komentarz	komentaras
napastnika	užpuolikas
festival	festivalis
festival	festivalio
konfliktu	konfliktas
nazionale	nazionale
obronie	gynyba
obronie	gynybos
ptaki	paukščiai
polacy	lenkai
masy	masė
masy	masės
właściwości	charakteristikos
właściwości	ypatybės
właściwości	ypatumai
właściwości	savybės
lasów	miškais
lasów	miškai
ryb	žuvis
ryb	žuvys
ryb	žuvų
wisły	aistmarių
car	caras
wojsko	karinė
wojsko	karinis
wojsko	karinės
wojsko	armijos
wojsko	kariuomenė
wojsko	armija
pro	pro
who	kas
who	kurie
morze	pajūris
morze	jūra
morze	jūros
line	linija
długie	ilgai
długie	ilga
długie	ilgas
tworzenie	kūryba
tworzenie	laikinojo
kolarz	dviratininkas
iwan	ivanas
fizyki	fizikos
fizyki	fizika
taylor	taylor
likwidacji	likvidavimo
likwidacji	likvidavimas
gospodarstw	ūkiai
gospodarstw	ūkiuose
gospodarstw	ūkių
gospodarstw	valdos
gospodarstw	ūkiai
ochrona	apsauga
ochrona	apsaugos
walka	kovoti
konflikt	konfliktų
konflikt	konfliktas
prowincja	provincija
rzeźby	skulptūra
rzeźby	skulptūros
zapis	rekordas
jasność	aiškumas
jasność	aiškumo
jasność	ryškumas
transport	transportas
zdzisław	zdzisław
wód	vandenyse
wód	vandenis
wód	vandenys
kończy	baigiama
kończy	baigiasi
kończy	apdaila
kończy	apdailos
wiary	tikėjimą
ffff	ffff
żółte	geltona
valign	valign
siostry	sesės
siostry	seserys
egiptu	egipte
egiptu	egipto
egiptu	egiptas
wspólnota	sandraugos
analizy	analizė
czarna	juodai
czarna	juodas
czarna	juodi
czarna	juoda
chór	choro
chór	choras
syrii	sirijos
stolica	kapitalas
stolica	kapitalo
