در	門
دانشکده	大學
دختر	女生
دختر	姑娘
دختر	女孩
دختر	girl
دختر	女兒
نور	光線
نور	光
نور	燈光
نور	輕
نور	光明
نور	nur
اجرای	執行
اجرای	處決
یونان	希臘文
یونان	希臘
لازم	需要
لازم	必要
لازم	必需
مرتبط	相關
شکست	失敗
شکست	失敗
شکست	敗
رشد	生長
رشد	成長
رشد	成長
رشد	增長
رشد	成長
رشد	生長
گزارش	報告
گزارش	檢舉
پرداخت	付費
پرداخت	付款
پرداخت	支付
پرداخت	付款
پرداخت	支付
پرداخت	付費
پرداخت	渲染
هلند	荷蘭
مالی	茉莉
مالی	molly
مالی	財務
مالی	金融
مالی	財務
اضافه	額外
اضافه	多餘
ورزشگاه	健身房
ورزشگاه	體育館
ورزشگاه	體育館
ورزشگاه	運動場
ورزشگاه	球場
درون	內在
درون	裡面
درون	內心
درون	內部
جنسی	性
جنسی	性別
جنسی	性愛
جنسی	性行為
جنسی	性
امور	外遇
تأسیس	建立
مهدی	mehdi
شعر	詩
شعر	詩
شعر	詩歌
شعر	歌詞
شعر	詩
شعر	詩歌
شرح	解釋
شرح	詳述
شرح	說明
شرح	描述
فناوری	科技
فناوری	技術
فناوری	科技
ترتیب	訂單
ترتیب	命令
ترتیب	秩序
ترتیب	訂購
ترتیب	順序
ترتیب	安排
مادر	母后
مادر	母親
خانوار	住戶
خانوار	家用
خانوار	住戶
وضعیت	狀況
وضعیت	狀態
وضعیت	現況
وضعیت	情況
وضعیت	國家
وضعیت	州
نمونه	樣品
نمونه	取樣
نمونه	抽樣
نمونه	樣本
نمونه	標本
نمونه	樣本
نمونه	範例
نامزد	未婚夫
نامزد	訂婚
نامزد	候選人
نامزد	候選
لیتر	公升
لیتر	公升
لیتر	公升
لاتین	拉丁
لاتین	拉丁文
مثال	範例
سوئد	瑞典
مدل	模範
مدل	示範
مدل	模型
مدل	型號
مدل	模特兒
متری	公尺
دوستان	朋友
دوستان	好友
مسیر	路徑
مسیر	路線
مسیر	軌跡
دسته	類別
دسته	批次
دسته	分批
دانش	知識
ترانه	歌曲
ترانه	宋
ترانه	首歌
ترانه	歌
کشته	被殺
چرا	為何
چرا	為甚麼
چرا	為什麼
پایگاه	基地
پایگاه	基礎
پایگاه	基數
پایگاه	前哨
پایگاه	前哨站
مکان	地方
مکان	地點
مکان	所在地
مکان	位置
مکان	地點
فکر	思維
فکر	思考
اولیه	初級
گسترش	擴大
گسترش	擴張
گسترش	膨脹
گسترش	擴建
گسترش	擴張
گسترش	拓展
گسترش	擴大
گسترش	擴展
گسترش	擴張
گسترش	擴展
گسترش	拓展
گسترش	擴大
شناگران	泳者
عدد	數字
عدد	數
عدد	號碼
عدد	編號
عدد	數字
تعریف	定義
تعریف	稱贊
تعریف	界定
تعریف	定義
نو	新
نو	新的
خدمات	服務業
خدمات	服務
خدمات	服務
همسر	配偶
همسر	丈夫
همسر	妻子
فرزند	後代
فرزند	兒童
فرزند	孩子
مصرف	消費
مصرف	消費量
مصرف	消耗
لهستان	波蘭
تقسیم	組織
تقسیم	分裂
تقسیم	分裂
تقسیم	分水嶺
تقسیم	鴻溝
تقسیم	分化
روزنامه	報紙
روزنامه	報
روزنامه	報章
تن	噸
تن	ton
تن	噸
تن	tan
تن	譚
تن	曬
اتحاد	聯盟
اتحاد	工會
اتحاد	統一
اتحاد	團結
اتحاد	聯盟
اتحاد	同盟
اتحاد	結盟
اتحاد	聲援
اتحاد	團結
نظریه	理論
نظریه	論
نظریه	理論
خاک	塵土
خاک	塵
خاک	塵埃
خاک	灰塵
خاک	泥土
خاک	土壤
خاک	土
خاک	泥土
خاک	污垢
خاک	土
مخالف	對立
مخالف	反對
مخالف	反對派
مخالف	反對黨
مخالف	對面
میله	酒吧
میله	bar
کلیسای	禮拜堂
کلیسای	教會
کلیسای	教堂
کشاورزی	農業
کشاورزی	農耕
کشاورزی	耕作
کشاورزی	務農
کشاورزی	農業
کشاورزی	農業
آباد	參觀
آباد	訪問
دوباره	再次
مشهور	著名
مشهور	有名
بعدی	下一步
مستقل	獨立
قدیمی	復古
قدیمی	古董
قدیمی	老
قدیمی	舊的
قدیمی	舊
قدیمی	老了
شب	夜晚
شب	夜
شب	夜晚
شب	晚上
شب	夜
مالکان	地主
ویدئویی	視訊
ویدئویی	影片
شیمی	化學
فروش	賣
فروش	出售
فروش	銷售
فروش	賣
فروش	經銷商
فروش	銷售
فروش	出售
فروش	買賣
فروش	銷售
فروش	銷售量
فروش	銷售額
بیست	twenty
بیست	二十
رتبه	排名
جانوران	動物
جانوران	動物
راک	岩
راک	岩石
راک	石頭
راک	rock
راک	搖滾
پارک	樸
پارک	公園
کاربرد	用法
کاربرد	用量
کاربرد	使用
کاربرد	申請
کاربرد	申請書
مناسب	適當
مناسب	適合
مناسب	合適
مناسب	健身
آزادی	自由
آزادی	free
آزادی	自由
آزادی	免費
رای	表決
رای	投票
رای	選票
رای	表決
رای	投票
رای	rai
اطراف	周邊
اطراف	圍繞著
اطراف	圍繞
اطراف	周圍
کمدی	漫畫
کمدی	喜劇
موتور	引擎
موتور	發動機
موتور	單車
موتور	腳踏車
موتور	自行車
موتور	馬達
موتور	發動機
موتور	電機
بسته	叢
بسته	包裝
بسته	包
بسته	包裹
راست	真實
فاصله	距離
فاصله	區間
فاصله	間歇
فاصله	間隔
فاصله	太空
فاصله	空間
سنت	傳統
اغلب	時常
اغلب	常常
اغلب	經常
فضای	太空
فضای	空間
چشم	眼神
چشم	雙眼
چشم	眼睛
چشم	眼
چشم	眼
چشم	眼睛
مختصات	協調
مختصات	坐標
مختصات	坐標
مختصات	座標
عامل	因子
عامل	因數
چهارم	第四
متولد	生於
متولد	誕生
متولد	出生
متولد	天生
قوانین	規則
قوانین	細則
قوانین	法律
کمتر	少
کمتر	更少
کمتر	少
کمتر	少了
صنعتی	工業
صنعت	工業
صنعت	產業
صنعت	行業
صنعت	業界
گیاهان	植物
گیاهان	藥草
گیاهان	草藥
کشوری	國家
آرامگاه	墳墓
آرامگاه	墓
آرامگاه	墓穴
آرامگاه	皇陵
آرامگاه	陵
آرامگاه	陵墓
پشت	背後
پشت	後面
پشت	身後
پشت	背
پشت	回
سینما	電影
سینما	電影院
سینما	電影
سینما	戲院
پروژه	項目
حمایت	支援
باغ	園
باغ	園林
باغ	花園
باغ	園藝
باغ	花園
واژه	詞
واژه	word
واژه	單詞
واژه	字
واژه	單字
واژه	言語
واژه	詞語
واژه	字
واژه	詞
بدن	屍體
بدن	體
بدن	身體
شاید	或許
شاید	也許
مقدار	金額
مقدار	款額
مقدار	數額
محمود	mahmood
محمود	mahmoud
جرم	重罪
جرم	質量
جرم	彌撒
جرم	犯罪
کاری	工作
مردان	男性
مردان	男人
مردان	男子
عصر	年紀
عصر	年齡
عصر	晚間
عصر	晚上
عصر	傍晚
عصر	下午
عصر	午後
سرزمین	土地
سرزمین	陸地
سرزمین	土地
موجب	揭示
موجب	起因
سوریه	敘利亞
سوریه	敘利亞
نامه	mail
نامه	郵件
نامه	郵寄
نامه	信件
نامه	信
نامه	來信
نامه	字母
نامه	信函
نامه	信件
موزه	博物館
پادشاه	國王
پادشاه	king
پادشاه	王
عبارت	片語
عبارت	表達
عبارت	表情
بازگشت	還原
بازگشت	返回
بازگشت	回歸
استاندارد	標準
بانک	銀行
بانک	銀行
فلسفه	哲學
فلسفه	理念
دولتی	政府
عملیات	手術
عملیات	行動
عملیات	運算
عملیات	操作
نقل	報價
نقل	引文
نقل	引用
نقل	引述
ترک	休假
ترک	離開
ترک	退出
نشر	釋出
نشر	釋放
نشر	排放
نشر	排放量
نشر	出版
نشر	發表
سفر	旅行
سفر	旅費
سفر	旅遊
سفر	旅途
سفر	旅程
سفر	旅行
سفر	行程
سفر	旅行
سفر	旅遊
پاریس	巴黎
توصیف	形容
توصیف	描述
توصیف	說明
توصیف	描述
آسفالت	瀝青
معنای	含義
رابطه	關係
رابطه	關係
رابطه	戀愛
رابطه	感情
رابطه	關係
مراسم	儀式
دریای	大海
دریای	海上
دریای	海
اتریش	奧地利
توان	電力
توان	電源
توان	動力
توان	權力
عباس	abbas
پر	飽
پر	完整
پر	滿
پر	羽毛
پر	羽
پر	羽毛
ربات	bot
دستور	訂單
دستور	命令
دستور	秩序
دستور	訂購
دستور	順序
دستور	命令
دستور	訂單
تیره	黑
تیره	暗
تیره	黑暗
دوست	讚
دوست	戀愛
دوست	愛
دوست	love
دوست	愛情
دوست	朋友
دوست	好友
حل	解決
حل	決斷
حل	決心
حل	解決
حل	解
تصمیم	決定
تصمیم	決定
تلاش	未遂
تلاش	企圖
تلاش	嘗試
تلاش	嘗試
تلاش	企圖
هزاره	千禧年
هزاره	千年
دفتر	辦公
دفتر	辦公室
دفتر	辦事處
ماده	女
ماده	女性
آموزشی	教育
آموزشی	培訓
آموزشی	訓練
بلژیک	比利時
اصل	金額
اصل	原則
اصل	原理
مربع	正方形
مربع	平方
مربع	方塊
مربع	方形
مربع	廣場
شریک	夥伴
شریک	伴侶
شریک	夥伴
شریک	合伙人
شریک	搭檔
مسابقه	比賽
مسابقه	賽跑
مسابقه	種族
مسابقه	競賽
مسابقه	賽車
مسابقه	匹配
مسابقه	比對
مسابقه	match
مسابقه	競爭
مسابقه	競賽
مسابقه	比賽
مسابقه	競賽
گرم	熱
گرم	燙
گرم	溫暖
گرم	暖
گرم	加熱
پاسخ	回答
پاسخ	答
پاسخ	答案
پاسخ	回覆
پاسخ	答復
ورزشکاران	運動員
درآمد	收益
درآمد	稅收
درآمد	收入
درآمد	收益
درآمد	收入
درآمد	收入
بازبینی	審查
بازبینی	訂正
بازبینی	修訂
مرحله	階段
مرحله	台階
مرحله	步驟
مرحله	步
مرحله	舞台
مرحله	階段
نبرد	戰
نبرد	戰役
نبرد	戰鬥
نبرد	作戰
شهرت	名譽
شهرت	聲譽
شهرت	名聲
شهرت	信譽
شهرت	聲望
شهرت	名望
شهرت	名氣
سبز	綠色
سبز	綠
سبز	綠地
سبز	格林
حد	限制
حد	上限
حد	極限
حد	限
حد	限額
محصولات	商品
محصولات	產品
اداره	部門
اداره	辦公
اداره	辦公室
اداره	辦事處
وب	web
وب	網
وب	網路
مذهبی	宗教
هنرمندان	藝術家
هنرمندان	藝人
آرژانتین	阿根廷
اش	灰
اش	ash
اش	火山灰
اش	灰燼
فرود	往下
فرود	向下
فرود	降落
فرود	登陸
فرود	落地
فرود	著陸
تجاری	商用
تجاری	商事
تجاری	商業
اصلاح	更正
اصلاح	改正
اصلاح	糾正
اصلاح	校正
اصلاح	更正
اصلاح	改革
اقدام	動作
اقدام	行動
خون	血液
خون	血
خون	血跡
خون	鮮血
خوبی	很好
خوبی	尼斯
مشاهده	觀察
مشاهده	觀測
مشاهده	檢視
مشاهده	瀏覽
یهودی	猶太人
یهودی	猶太
یهودی	猶太教
یهودی	猶太人
یهودی	猶太
جاده	公路
جاده	道路
جاده	路
جاده	歐洲
روم	roman
روم	羅馬
استقلال	獨立
وبگاه	網站
وبگاه	網頁
خلیج	海灣
خلیج	灣
خلیج	海灣
رودخانه	河
رودخانه	江河
رودخانه	河流
رودخانه	江
جیمز	james
جیمز	詹姆士
آهنگ	調
آهنگ	歌曲
آهنگ	宋
آهنگ	首歌
آهنگ	歌
بزرگی	big
بزرگی	大
بزرگی	巨大
گرفتن	接住
فیزیک	物理學
فیزیک	物理
عکس	照片
عکس	圖片
عکس	像片
عکس	照片
عکس	像片
عکس	照片
عکس	pic
عکس	像片
عکس	照片
عکس	圖片
عکس	像片
عکس	圖畫
عکس	照片
جی	傑
جی	jay
ان	ann
جلد	覆蓋
جلد	封面
جلد	掩護
وسیله	裝置
همگانی	公眾
همگانی	公開
پاپ	流行
پاپ	pop
پاپ	教皇
پاپ	教宗
قم	單軌
قم	單軌鐵路
تیتر	頭條
متفاوت	不同
مجله	雜誌
مجله	日誌
مجله	日刊
مجله	日記
مجله	期刊
حساب	帳號
حساب	帳戶
پاکستان	巴基斯坦
تو	你
دفاع	國防
دفاع	防衛
دفاع	辯護
دفاع	國防
دفاع	防禦
دفاع	防守
دفاع	防衛
دانشنامه	百科全書
انسانی	人類
والیبال	排球
مؤسسه	研究所
مؤسسه	體制
مؤسسه	機構
شخصیت	字元
شخصیت	人物
شخصیت	角色
شخصیت	性格
شخصیت	品格
شخصیت	人格
شخصیت	性格
شخصیت	個性
مایکل	麥可
مایکل	michael
پستانداران	哺乳動物
پستانداران	哺乳動物
درمان	醫治
درمان	治癒
درمان	療傷
درمان	康復
درمان	治療
درمان	療法
درمان	治療
درمان	對待
کودکان	兒童
کودکان	兒童
کودکان	孩子
میانه	中間
میانه	中等
میانه	適度
میانه	適中
میانه	溫和
شش	六
شش	六個
قهرمان	拳王
قهرمان	冠軍
قهرمان	英雄
قهرمان	冠軍
ساختار	結構
محله	鄰里
یهودیان	猶太人
یهودیان	猶太
یهودیان	猶太教
یهودیان	猶太人
یهودیان	猶太
باستانی	古代
باستانی	古老
فشار	壓力
فشار	氣壓
فشار	壓
فشار	推
فشار	推推
فشار	推動
محصول	商品
محصول	產品
محصول	產物
مسئله	問題
گاهی	有時候
گاز	咬
گاز	氣
گاز	天然氣
گاز	汽油
گاز	氣體
جمع	收集
جمع	集合
جمع	多元
جمع	複數
فیلمی	電影
فیلمی	影片
جنبش	運動
تحصیل	研究
تحصیل	學習
سوئیس	瑞士
اهمیت	重要
اهمیت	重要性
جایی	地方
جایی	地點
ارشد	資深
دیوید	大衛
دیوید	david
کاربردی	套用
کاربردی	申請
کاربردی	申請書
کاربردی	適用
تابع	功能
تابع	職能
تابع	函數
عمر	umar
عمر	omar
مهر	蓋章
مهر	郵票
مهر	印章
مهر	海豹
مهر	mehr
مهر	封存
مهر	封
مهر	密封
مهر	印章
مهر	海豹
جدول	表
اجازه	許可
اجازه	許可證
اجازه	允許
اجازه	許可
امیر	amir
ویلیام	威廉
عرضه	暴露
عرضه	曝光
فضایی	異形
فضایی	外星人
فضایی	太空
فضایی	空間
کارهای	工作
سنای	元老院
سنای	參議院
دار	dar
وزن	重量
وزن	體重
وزن	份量
تقریباً	幾乎
قرآن	可蘭經
قرآن	古蘭經
قرآن	可蘭經
قرآن	古蘭經
طلایی	golden
طلایی	黃金
طلایی	金色
طلایی	金
طلایی	金子
طلایی	黃金
طلایی	金色
طلایی	gold
ستاره	星星
ستاره	恆星
ستاره	star
ستاره	星
ستاره	明星
سنتی	傳統
تصویب	核准
تصویب	核可
تصویب	批准
پرورش	育種
پرورش	培育
پرورش	飼養
پرورش	繁殖
پرورش	培育
بهمن	雪崩
طلا	金
طلا	金子
طلا	黃金
طلا	金色
طلا	gold
دره	河谷
دره	谷
دره	山谷
دره	谷地
پرتغال	葡萄牙語
پرتغال	葡萄牙
عربستان	阿拉伯
عربستان	沙特
هفته	星期
هفته	周
هفته	週
هفته	星期
هفته	周
هفته	週數
سیتی	城市
سیتی	市
سیتی	城
قرمز	紅
قرمز	red
قرمز	紅色
ثابت	穩
ثابت	平穩
ثابت	穩定
ثابت	穩步
ثابت	穩住
ثابت	固定
ثابت	常數
متحد	盟軍
متحد	盟國
خبر	新聞
ورود	抵達
ورود	到達
ورود	入境
برجسته	傑出
برجسته	未決
میلیارد	億
میلیارد	億萬
قبلی	先前
نقطه	點
نقطه	spot
نقطه	斑點
نقطه	角
نقطه	點
حفظ	維持
حفظ	維持
مشترک	常見
مشترک	通用
مشترک	共同
آتش	消防
آتش	火
آتش	火焰
آتش	火災
گاه	折疊
گاه	摺疊
زیست	生物
زیست	生物學
فنی	技術
چشمه	spa
چشمه	溫泉
چشمه	水療
