και	at
αποφάσισε	magpasya
λονδίνο	london
λονδίνο	londres
συνθήκη	tratado
συνθήκη	kasunduan
μακεδονίας	masedonya
πρόσωπο	taong
πρόσωπο	person
πρόσωπο	tao
πρόσωπο	mukha
εξέλιξη	development
εξέλιξη	pagpapaunlad
εξέλιξη	unlad
εξέλιξη	evolution
εξέλιξη	ebolusyon
κοινότητας	pamayanan
κοινότητας	komunidad
κίνηση	galaw
κίνηση	mosyon
κίνηση	gumagalaw
κίνηση	gumalaw
κίνηση	move
κίνηση	ilipat
κίνηση	galawin
κίνηση	traffic
κίνηση	trapiko
κίνηση	paggalaw
κίνηση	kilusan
μέρα	araw
κομμάτι	piece
κομμάτι	piraso
ώρα	panahon
ώρα	oras
ώρα	time
συμφωνία	kasunduan
λοιπόν	well
λοιπόν	mabuti
λοιπόν	balon
μεγάλα	large
μεγάλα	malaki
μεγάλα	malaking
μεγάλα	big
μεγάλα	malaking
μεγάλα	malaki
ιστορικά	makasaysayang
σκηνοθεσία	itinuro
συγγραφείς	manunulat
πλοία	bangka
πλοία	ships
πλοία	vessels
συστήματα	systems
συστήματα	sistema
σημεία	points
αλλαγή	palitan
αλλαγή	magbabago
αλλαγή	pagbabago
αλλαγή	baguhin
αλλαγή	change
σημασία	kahalagahan
λέει	sabi
χαρακτηριστικό	katangian
χαρακτηριστικό	tampok
χαρακτηριστικό	itampok
χαρακτηριστικό	attribute
διαίρεση	division
διαίρεση	dibisyon
διαίρεση	paghahati
διαίρεση	split
διαίρεση	hatiin
διαίρεση	hatiin
διευθυντής	direktor
διευθυντής	director
διευθυντής	namamahala
διευθυντής	manager
διευθυντής	tagapamahala
τέχνη	art
τέχνη	sining
επτά	pitong
επτά	seven
επτά	pito
διεθνές	internasyonal
διεθνές	international
διεθνές	internasyunal
διεθνές	pandaigdig
δικαιώματα	karapatan
δικαιώματα	rights
διαφορά	pagkakaiba
κατ	pusa
κατ	cat
επίδραση	impluwensiya
επίδραση	impluwensya
επίδραση	effect
επίδραση	epekto
βάρος	pasakit
βάρος	timbang
βάρος	bigat
ναό	templo
τροχιά	track
τροχιά	subaybayan
τροχιά	orbita
τομ	tom
πρόσωπα	persons
ιδέα	idea
ιδέα	ideya
ιστορική	makasaysayang
ιστορική	makasaysayang
αντίθεση	pagsalungat
αντίθεση	kaibahan
νικόλαος	nikolaos
πίνακα	painting
πίνακα	pinta
υπηρεσία	ahensiya
υπηρεσία	agency
υπηρεσία	serbisyo
υπηρεσία	paglilingkod
σύντομα	nagtagal
σύντομα	soon
διεθνή	internasyonal
διεθνή	international
διεθνή	internasyunal
διεθνή	pandaigdig
στοιχείο	item
στοιχείο	element
στοιχείο	elementong
στοιχείο	elemento
ταχύτητα	hagibis
ταχύτητα	bilis
όρους	tuntunin
όρους	takda
αττικής	attica
κρήτης	creta
αεκ	aek
αεκ	img
ολυμπιακός	olimpiko
ολυμπιακός	olympic
λιγότερο	kaunti
λιγότερο	less
κυκλοφορία	traffic
κυκλοφορία	trapiko
κυκλοφορία	sirkulasyon
αλλαγές	pagbabago
αλλαγές	nagbabago
αλλαγές	nababago
μυθολογία	mitolohiya
παντρεύτηκε	kasal
παντρεύτηκε	ikinasal
παντρεύτηκε	pinakasalan
αντικείμενο	item
αντικείμενο	bagay
αντικείμενο	object
τρίτο	ikatlong
τρίτο	pangatlo
πραγματικότητα	katotohanan
στρατιωτική	military
στρατιωτική	pangmilitar
στρατιωτική	militar
μετάλλιο	medalya
μετάλλιο	medal
ίδρυση	gusali
ίδρυση	pagtatatag
ίδρυση	amang
καλή	mabait
καλή	mabuti
πλαίσιο	konteksto
πλαίσιο	context
έδαφος	lupa
έδαφος	teritoryo
έδαφος	lupa
έδαφος	ground
αυτοκράτορας	emperador
έδρες	upuan
αναφορές	ulat
αγωνίζεται	nahihirapang
αγωνίζεται	pait
πέρα	lampas
πέρα	beyond
πέρα	kabila
εκπαίδευση	pagsasanay
εκπαίδευση	edukasyon
δημήτριος	demetrius
δέκα	sampung
δέκα	sampu
δεύτερος	pangalawa
επόμενο	kasunod
επόμενο	susunod
επόμενο	next
ανθρώπους	tao
φυσική	likas
φυσική	natural
φυσική	pisikang
φυσική	pisika
φυσική	pisikal
τομέα	sektor
τομέα	sector
πρωταθλητής	champ
πρωταθλητής	champion
χρυσό	golden
χρυσό	ginintuang
χρυσό	ginto
χρυσό	gold
πεδίο	scope
πεδίο	saklaw
πεδίο	patlang
πεδίο	field
πεδίο	larangan
ενότητα	unity
ενότητα	pagkakaisa
ενότητα	section
ενότητα	seksyon
ενότητα	seksiyon
ενότητα	module
χρησιμοποιήθηκε	ginamit
χρησιμοποιήθηκε	nagamit
χρησιμοποιήθηκε	ginagamit
ερμηνεία	interpretation
παγκόσμια	worldwide
παγκόσμια	pandaigdigang
παγκόσμια	global
παγκόσμια	pandaigdigan
κίνημα	paggalaw
κίνημα	kilusan
λεπτά	minuto
φέρει	magdala
φέρει	magdadala
φέρει	dalhin
ρεκόρ	record
ρεκόρ	talaan
ρεκόρ	rekord
κιθάρα	guitar
κιθάρα	gitara
δεδομένα	datos
δεδομένα	data
έναρξη	simula
έναρξη	simulan
έναρξη	magsimula
έναρξη	pagsisimula
οκτώβριο	oktubre
ιανουάριο	january
ιανουάριο	enero
αποστολή	ipinapadala
αποστολή	magpadala
αποστολή	ipadala
αποστολή	misyon
χρώματα	kulay
αρχική	initial
αρχική	inisyal
αρχική	orihinal
έμεινε	nanatili
ύπαρξη	existence
ύπαρξη	pagkakaroon
ακολουθεί	sinusubaybayan
ακολουθεί	sumusunod
ακολουθεί	sinusundan
ακολουθεί	sinusubaybayan
ακολουθεί	sumusubaybay
ακολουθεί	sumusunod
ακολουθεί	sinusundan
ήττα	pagkatalo
διεθνείς	internasyonal
διεθνείς	international
διεθνείς	internasyunal
διεθνείς	pandaigdig
τόμος	volume
νέος	new
νέος	bago
νέος	bagong
νέος	bata
θρόνο	trono
γερμανική	aleman
σκορ	score
σκορ	iskor
σκορ	scores
φωνητικά	vocals
φωνητικά	vocal
εσωτερικό	panloob
εσωτερικό	panloob
εσωτερικό	internal
εσωτερικό	natatagong
ενέργεια	enerhiya
μοντέλο	model
στρατιώτες	sundalo
στρατιώτες	hukbo
πώς	paano
πώς	pano
γερμανός	aleman
αφρική	africa
αφρική	aprika
επιλογή	selection
επιλογή	pagpili
επιλογή	opsyon
επιλογή	pagpili
επιλογή	pagpipilian
επιλογή	pinili
επιλογή	choice
επιλογή	pumili
επιλογή	pumili
επιλογή	piliin
σεπτέμβριο	setyembre
στρατός	military
στρατός	pangmilitar
στρατός	militar
στρατός	hukbo
στρατός	army
περισσότεροι	pa
περισσότεροι	pang
παραμένει	nananatiling
επιθέσεις	umaatake
ιούνιο	june
ιούνιο	hunyo
σελίδες	pahina
περιβάλλον	kapaligiran
χώρος	space
χώρος	kalawakan
χώρος	puwang
χώρος	espasyo
σύνταγμα	regiment
σύνταγμα	constitution
σύγχρονη	makabagong
σύγχρονη	modern
σύγχρονη	modernong
σύγχρονη	makabago
σύγχρονη	kapanahon
αθλητές	athlete
αθλητές	atleta
υψόμετρο	altitude
μπροστά	sulong
μπροστά	pasulong
μπροστά	ipasa
μπροστά	harapan
μπροστά	harap
περιεχόμενο	nilalaman
περιεχόμενο	nilalaman
ιδιότητες	attributes
ιδιότητες	katangian
ευρωπαϊκή	europeo
ευρωπαϊκή	european
ορισμένες	tiyak
αντίδραση	reaksyon
αντίδραση	reaction
ασία	asya
αιώνας	siglo
αιώνας	century
υπόθεση	case
υπόθεση	kaso
υπόθεση	kasong
αριστερά	natitira
αριστερά	pakaliwa
αριστερά	iniwan
αριστερά	naiwan
αριστερά	kaliwa
αγωνιστική	racing
αγωνιστική	karera
εκδοχή	bersyon
εκδοχή	bersiyon
καλύτερα	better
καλύτερα	makakaya
καλύτερα	pinakamagandang
καλύτερα	pinakamaganda
καλύτερα	best
μεγάλος	big
μεγάλος	malaking
μεγάλος	malaki
λίστα	listahang
λίστα	listahan
έκθεση	iulat
έκθεση	ulat
έκθεση	eksibisyon
έκθεση	exhibition
έκθεση	lantad
έκθεση	exposure
οικονομικών	pananalapi
καλό	mabait
καλό	mabuti
οξύ	acid
οξύ	asido
πλατεία	parisukat
μάρτιο	marso
προστασία	proteksyon
απεβίωσε	namayapa
απεβίωσε	namatay
επέκταση	extension
επέκταση	expansion
προσωπική	personal
πράξη	act
πράξη	kikilos
πράξη	kumilos
καταγωγή	pinanggalingan
καταγωγή	origin
καταγωγή	pinagmulan
μικρογραφία	thumbnail
πήγε	nagpunta
αγώνας	lahi
αγώνας	pakikibaka
αγώνας	struggle
αγώνας	laban
αγώνας	tugma
αγώνας	lumaban
υπηρεσίες	serbisyo
στόχο	layunin
στόχο	target
στόχο	layunin
πλαίσια	frame
εκστρατεία	kampanya
κύπρο	cyprus
επιστροφή	bumalik
επιστροφή	pagbabalik
αύγουστο	august
αύγουστο	agosto
λίμνη	pond
λίμνη	lawa
λίμνη	lawa
περιλαμβάνουν	magsama
περιλαμβάνουν	isama
ιούλιο	hulyo
ηθοποιοί	actresses
ηθοποιοί	actors
ηθοποιοί	aktor
εργάστηκε	nagtrabaho
κριτική	kritika
κείμενα	teksto
λάθος	mali
λάθος	mali
λάθος	pagkakamali
λάθος	error
λάθος	pagkakamali
γραμμές	lines
επεξεργασία	edit
επεξεργασία	pinoproseso
επεξεργασία	pagpoproseso
επεξεργασία	processing
επεξεργασία	pagproseso
νίκες	nanalo
νίκες	panalo
νίκες	pagkapanalo
βιογραφικά	itutuloy
διαφορετικά	ibang
διαφορετικά	otherwise
γρήγορα	mabilisan
γρήγορα	dali
γρήγορα	mabilis
γρήγορα	kabilis
γρήγορα	fast
άρη	ares
άρη	marte
άρη	mars
άνθρωπος	pantao
άνθρωπος	tao
άνθρωπος	makatao
άνθρωπος	human
άνθρωπος	lalaking
άνθρωπος	lalaki
άνθρωπος	man
έφερε	nagdala
έφερε	dinala
έπαιξε	naglaro
έπαιξε	nilalaro
έπαιξε	nilaro
σύνορα	borders
σύνορα	frontiers
σύνορα	hangganan
σύνορα	frontier
αεροσκάφη	eroplano
πλοίο	vessel
πλοίο	barko
πλοίο	bangka
ομοσπονδία	pederasyon
αρχίζει	begins
αρχίζει	magsisimula
αρχίζει	nagsisimula
αρχίζει	magsisimula
αρχίζει	nagsisimula
διοικητική	administrative
γήπεδο	stadium
κανένα	wala
δεκέμβριο	december
δεκέμβριο	disyembre
αμερικανοί	amerikano
αμερικανοί	amerikano
απρίλιο	april
απρίλιο	abril
καλύτερο	better
καλύτερο	makakaya
καλύτερο	pinakamagandang
καλύτερο	pinakamaganda
καλύτερο	best
υποστήριξη	pagsuporta
υποστήριξη	sinusuportahan
υποστήριξη	suportahan
υποστήριξη	support
υποστήριξη	sumusuporta
υποστήριξη	suporta
υποστήριξη	sumuporta
υποστήριξη	sinusuportahan
δημιούργησε	ginawa
δημιούργησε	nilikha
κοινοβούλιο	parlyamento
γερμανικά	aleman
ζωγράφος	pintor
διοικητής	commander
δημόσια	publiko
δημόσια	pampubliko
αύξηση	pagtaas
αύξηση	dagdagan
αύξηση	taasan
αύξηση	taasan
γύρο	round
γύρο	bilog
δίσκο	disc
δίσκο	disk
χρησιμοποιώντας	paggamit
υπηρέτησε	served
υπηρέτησε	nagsilbi
υπηρέτησε	hinahatid
κοινή	karaniwan
κοινή	karaniwang
αστεροειδής	asteroids
αστεροειδής	asteroid
νοέμβριο	nobyembre
νοέμβριο	november
μήνα	buwan
πάτρα	patras
πολιτισμού	kultura
πολιτισμού	nok
γράφει	writes
γράφει	magsusulat
φαινόμενο	kababalaghan
κράτη	states
κράτη	estado
κράτη	unidos
άγιο	banal
τουρκία	turkey
τουρκία	turkiya
δρόμο	daan
λιμάνι	daungan
λιμάνι	harbour
ηνωμένο	united
ηνωμένο	nagkakaisa
ποιητής	makata
συνέπεια	consistency
δείχνει	ipinapakita
δείχνει	nagpapakita
πρόεδρο	pangulo
πρόεδρο	presidente
μνήμη	memorya
μνήμη	alaala
χέρια	arms
χέρια	armas
χέρια	kamay
χέρια	hands
κανόνες	alituntunin
κανόνες	rules
κανόνες	tuntunin
διατήρηση	pagaalaga
διατήρηση	pangangalaga
διατήρηση	pagpapanatili
διατήρηση	maintenance
διατήρηση	pagpapanatili
βουλή	parlyamento
παιδί	bata
παιδί	kid
παιδί	anak
παιδί	bata
δίπλα	katabi
εικόνες	picture
εθνικότητα	nationality
εθνικότητα	nasyonalidad
τελευταίος	huling
τελευταίος	huli
τελευταίος	last
ενώσεις	asosasyon
ενώσεις	compounds
θέλει	gustong
σκηνή	pinangyarihan
σκηνή	eksena
σκηνή	tanawin
σκηνή	tolda
σκηνή	tent
εισαγωγή	pagpapakilala
εισαγωγή	panimula
εισαγωγή	import
εισαγωγή	insert
μεταφορά	transportasyon
μεταφορά	sasakyan
μεταφορά	paglilipat
μεταφορά	ilipat
μεταφορά	transfer
μεταφορά	transportasyon
μεταφορά	sasakyan
εξωτερικό	panlabas
εξωτερικό	abroad
άτομο	taong
άτομο	person
άτομο	tao
άτομο	atom
εργασία	trabaho
εργασία	magtrabaho
εργασία	work
εργασία	paggawa
καταγωγής	pinagmulang
γερμανοί	aleman
τάξη	classroom
τάξη	klase
τάξη	order
διορίστηκε	hinirang
παρελθόν	nakaraan
παρελθόν	nakalipas
παρελθόν	nakaraang
δουλειά	trabaho
δουλειά	job
δουλειά	trabaho
δουλειά	magtrabaho
δουλειά	work
συμπεριφορά	ugali
συμπεριφορά	attitude
συμπεριφορά	saloobin
συμπεριφορά	ugali
συμπεριφορά	inasal
συμπεριφορά	gawi
βόρειο	hilagang
απόψεις	opinyon
απόψεις	pagtingin
άνθρακα	uling
άνθρακα	karbon
άνθρακα	carbon
κοινωνία	lipunan
οκτώ	walong
οκτώ	otso
οκτώ	walo
σύμβολο	simbolo
σύμβολο	sagisag
προσθήκη	addition
προσθήκη	karagdagan
προσθήκη	magdagdag
προσθήκη	add
προσθήκη	idagdag
ισραήλ	israel
άρης	aris
άρης	ares
άρης	marte
άρης	mars
καναδά	canada
παιχνίδια	games
παιχνίδια	laruan
ανάλυση	pagkakahati
ανάλυση	pagsusuri
ανάλυση	pagtatasa
κόκκινο	pula
