اتھاہ	diep
اِرادہ	begeerte
اِرادہ	inclination
اِرادہ	voorneme
اِرادہ	bedoeling
اِرادہ	opsie
اِرادہ	verwesenlik
ارادھنا	aanbidding
ارادھنا	worship
اراضی	terrein
اراضی	veld
اراضی	stip
اراضی	estate
اراضی	landgoed
اراضیات	lands
اراکین	lede
ارانب	hase
اِرأت	breuke
اِرأت	rigting
اِرأت	leiding
ارباب	lords
ارباب	idols
ارباب	standbeelde
ارباب	masters
ارباب	ondersteuners
اربع	vier
اربعین	veertig
اربند	lily
اربند	lotus
ارپن	geskenk
ارپن	sacrifice
ارپن	opoffering
اِرتباط	vriendskap
اِرتباط	konneksie
اِرتجاج	ontploffing
اِرتجاع	reaksie
ارتجک	flits
ارتجک	flash
اِرتحال	vertrek
اِرتحال	dood
اِرتداد	terugkeer
اِرتداد	terugstuur
اِرتسام	indruk
اِرتسام	besoek
اِرتشا	omkoopgeld
اِرتشا	korrupsie
اِرتصاد	staar
اِرتفاع	vergelyking
اِرتفاع	hoogte
اِرتفاع	bestyging
اِرتفاع	hoogtes
اِرتقا	evolusie
اِرتقا	evolution
اِرتقائی	evolusionêre
اِرتکاز	konsentrasie
اِرتکاز	studierigting
اِرتیاب	twyfel
اِرتیاح	geluk
اِرتیاح	vreugde
اِرتیاح	vrolikheid
ارتھ	betekenis
ارتھ	betekenis
اِرث	erfenis
اِرث	heritage
اِرث	aanspraakmakers
ارجمند	worthy
ارجمند	noble
ارجمند	edel
ارجمند	learned
ارجمند	geleer
ارجمند	gebeur
ارجمند	wise
ارجمند	agbare
ارجمند	geagte
ارجمندی	nobility
ارجمندی	honour
ارجمندی	gestand
ارجمندی	eer
اُرجھاسن	weef
ارحام	moeders
ارداش	versoek
ارداش	aansoek
ارداش	toepassings
ارداش	toepassing
اردب	speld
اِردگرد	rond
اِردگرد	toemaak
اِردگرد	sluit
اُردو	weermag
اُردو	leër
اُردو	army
اردھ	semi
اردھ	half
اردھنگ	romp
ارز	hoeveelheid
ارز	aantal
ارز	kwantiteit
ارز	respek
ارز	koste
ارز	honour
ارز	gestand
ارز	eer
ارز	hoeveelheid
ارز	aantal
ارز	kwantiteit
ارز	respek
ارز	koste
ارز	waarde
ارز	honour
ارز	gestand
ارز	eer
ارزارسال	faktuur
ارزارسال	goedere
اُرُز	rys
ارزاق	limited
ارزاق	foods
ارزاں	goedkoop
ارزِش	werd
ارزِش	waarde
ارزِش	prys
ارزیز	tin
اِرسال	dispatch
ارسطو	learned
ارسطو	geleer
ارسطو	gebeur
ارسطو	wise
ارسطو	aristoteles
ارسلان	lion
ارسلان	leeu
ارش	vergoeding
ارش	fyn
اِرشاد	orde
اِرشاد	bestel
اِرشاد	volgorde
اِرشاد	bestelling
اِرشاد	rangskik
اِرشاد	sê
اِرشاد	gesegde
اِرشاد	saying
اِرشاد	dictum
اِرشاد	kommentaar
اِرشاد	leiding
اِرشادات	opdragte
اِرشاش	sproei
ارشیا	rekenmeester
ارشیا	boekhouer
ارشیا	rekeningkundige
ارصاد	observatories
ارض	country
ارض	land
ارض	grond
ارضہ	termiet
ارضی	terrestriële
ارضیات	geologie
ارغواں	pers
ارغواں	rooi
ارغوانی	dagbreek
ارغوانی	pers
ارغوانی	violet
ارغوانی	pers
ارغوانی	dagbreek
ارغوانی	pers
ارغوانی	violet
ارفع	superior
ارفع	hoogste
ارق	insomnia
ارقام	getalle
ارقام	nommers
ارقام	figure
اِرقام	wording
اِرقام	vertelling
ارقان	geelsug
ارک	kasteel
ارک	citadel
ارک	fort
ارکان	komponente
ارکان	lede
ارکان	pilare
ارکان	chiefs
ارکان	kolomme
ارکان	hoofde
ارکان	essentials
اِرم	paradise
ارمان	begeerte
ارمان	wens
ارمانی	hoopvol
ارمُغاں	hede
ارمُغاں	tans
ارمُغاں	voordra
ارمُغاں	teenwoordig
ارمُغاں	geskenk
ارمُغاں	souvenir
ارمن	armenië
ارمنی	armeense
ارنب	haas
ارنب	rabbit
ارنڈ	castor
ارنہ	andersins
ارواح	demone
ارواح	duiwels
ارواح	souls
ارواح	geeste
ارواح	spirits
ارُوپ	lelik
اروگ	hale
اروگ	klank
اروگ	gesonde
اروگ	goed
اروگ	wel
اروگ	sowel
اروگی	gesonde
اروی	taro
ارے	verrassing
اریب	learned
اریب	geleer
اریب	gebeur
اریب	wise
اُریب	skeef
اُریب	deception
اریکہ	throne
اڑڈنڈا	balk
اڑڈنڈا	bar
اڑڈنڈا	kroeg
اڑڈنڈا	barrier
اڑا	gemerk
اڑا	moeilik
اُڑا	flew
اُڑان	vlug
اڑانا	ondersteuning
اڑانا	ondersteun
اڑانا	steun
اڑانا	bystand
اڑانا	ram
اڑانا	wear
اُڑانا	verwoes
اُڑانا	vernietig
اُڑانا	afval
اُڑانا	steel
اڑانی	sambreel
اڑبنگا	bent
اڑبنگا	hindernis
اڑبنگا	rof
اڑپوپوں	ongeskik
اُڑتا	vlieënde
اُڑتا	flying
اڑتلا	verdediging
اڑتلا	defence
اڑتلا	refuge
اڑتلا	skuiling
اڑتلا	presisie
اڑتلا	beskerming
اُڑلاگ	aansteeklik
اُڑن	raging
اُڑن	vlieënde
اُڑن	flying
اڑنا	bestry
اڑنا	ophou
اُڑنا	verdwyn
اُڑنا	ontplof
اُڑنا	fly
اُڑنا	vlieg
اڑنگ	hopie
اڑنگا	tripping
اڑواڑ	ondersteuning
اڑواڑ	ondersteun
اڑواڑ	steun
اڑواڑ	bystand
اڑواڑ	ondersteuning
اڑواڑ	ondersteun
اڑواڑ	steun
اڑواڑ	bystand
اڑی	swaarkry
اڑی	moeilikheidsgraad
اڑی	moeilikheid
اڑی	moeilik
اُڑی	flew
اڑیوا	bate
اڑیوا	rykdom
اڑیوا	hoofstad
از	as
از	van
از	vanuit
از	vanaf
از	as
ازاں	daarom
ازبسکہ	verskriklik
ازبسکہ	uiters
ازبسکہ	vreeslik
ازخود	vrywillig
ازطرف	van
ازطرف	vanuit
ازطرف	vanaf
اِزار	broek
اِزالہ	verwydering
اُزبک	oesbekies
اِزدحام	skare
اِزدحام	mob
اِزدِواج	troue
اِزدِواج	huwelik
اِزدِیاد	verhoog
اِزدِیاد	vermeerder
اِزدِیاد	optel
اِزدِیاد	byvoeging
ازرق	blou
ازعر	bald
ازل	eternity
ازلی	ewigdurende
ازلی	ewige
ازمِنہ	tye
ازمِنہ	kere
ازمِنہ	ouderdomme
ازمِنہ	tydperke
ازمِنہ	periods
ازمِنہ	periodes
ازہار	blomme
ازیں	hence
اژدہا	python
اژدہا	luislang
اژدہا	draak
اژدہا	dragon
اِژدہام	skare
اِژدہام	mob
اژدھات	sink
اژدھات	copper
اژدھات	koper
اژدھات	silwer
اِس	dit
اِس	hierdie
اِس	dié
اُس	dat
اُس	wat
اُس	dai
اساتذہ	masters
اساتذہ	onderwysers
اِسارت	uitdien
اِسارت	gevangenskap
اُساریٰ	gevangenes
اساس	fondament
اساس	base
اساس	onderliggende
اساس	basis
اُساس	asemhaling
اُساس	sug
اساسی	fundamentele
اساسی	primêr
اساسی	primary
اساسی	primêre
اساسی	belangrikste
اساسی	fundamentele
اساسی	primêr
اساسی	primary
اساسی	primêre
اساسی	belangrikste
اساسی	basies
اساسی	basic
اساسی	basiese
اساطیر	writings
اساطیر	mites
اساطیر	boeke
اساطیری	legendariese
اساطیری	legendary
اساطیری	magiese
اساطیری	fabulous
اساطیری	wonderlik
اساطیری	mitologiese
اساطِین	plasings
اساطِین	pilare
اساطِین	kolomme
اسالیب	wyses
اسالیب	maniere
اسالیب	modusse
اسالیب	styles
اسالیب	uitsonderings
اسالیب	style
اسالیب	maniere
اسامی	plasing
اسامی	plaas
اسامی	kliënt
اسامی	tenant
اسامی	employment
اسامی	indiensneming
اسامی	bewoner
اسامی	situasie
اسامی	afspraak
اُسانا	mielies
اُسانا	koring
اُسانا	mielie
اسانید	deeds
اسانید	outoriteit
اسانید	owerhede
اِساول	postman
اِساول	messenger
اِساول	courier
اِساول	koerier
اِسائت	vice
اسباب	goedere
اسباب	dinge
اسباب	redes
اسباب	artikels
اسباب	meubels
اسباب	meubelstuk
اسباب	hulpbronne
اسباب	beteken
اسباب	sake
اسباب	oorsake
اسباق	lesse
اسبق	ouer
اُسبوع	week
اُسبوع	vakansie
اِسپات	staal
اسپتال	hospitaal
اِسپنج	sponge
اِسپینی	spaanse
اِسپینی	spaans
اسَت	verkeerd
اسَت	verkeerde
اسَت	vals
اُستاد	tutor
اُستاد	onderwyser
اُستاد	instrukteur
اِستادگی	bly
اِستادہ	daargestel
اِستادہ	vasgestel
اِستادہ	gevestig
اِستادہ	reggemaak
اِستادہ	herlaai
اِستادہ	gereed
اِستادہ	staande
اِستادہ	staan
اُستادی	vaardigheid
اُستاذ	onderwyser
استار	gordyne
اِستبدال	ruil
اِستبدال	vervanging
اِستبدال	plaasvervanging
استُت	gebed
استُت	hymn
استُت	invocation
اِستتار	wegkruip
اِستِتباب	dissipline
اِستِتباع	aanspraakmakers
اِستِتباع	volg
اِستثنا	uitsondering
اِستثنائی	uitsonderlik
اِستجابت	aanvaarding
اِستجابت	versoeke
اِستجابت	toepassings
اِستجابت	programme
اِستجابت	aanwendings
اِستجابت	aansoeke
اِستحالہ	metamorfose
اِستحالہ	transformasie
اِستحسان	goedkeuring
اِستحسان	toestemming
اِستحصال	uitbuiting
اِستحصال	aanwins
اِستحصال	versterking
اِستحقاق	lêername
اِستحقاق	regterkant
اِستحقاق	regs
اِستحقاق	weens
اِستحقاق	voorreg
اِستحقاقی	bevoorreg
اِستحقاقی	bevoorregte
اِستحکام	stabiliteit
اِستحکام	sterkte
اِستخارہ	wiggelary
اِستخبار	intelligensie
اِستخلاص	bevryding
اِستخلاص	vrylaat
اِستخلاص	vrystelling
اِستخلاص	vryheid
اِستخلاص	liberty
اِستخلاص	vryheid
اِستخلاص	ontslag
اِستخلاص	ontlaai
اُستخواں	geraamte
اُستخواں	skelet
اُستخواں	been
اُستخوانی	sterk
اِستدارت	sirkulasie
اِستدبار	teruggawe
اِستدبار	uitlewering
اِستدراک	verdraagsaamheid
اِستدراک	begrip
اِستدعا	versoek
اِستدعا	begeerte
اِستدعا	appèl
اِستدعا	appelleer
اِستدعا	gebed
اِستدقاق	inspeksie
اِستدقاق	insae
اِستدلال	rede
اِستدلال	betoog
اِستدلال	argument
استر	pyle
استر	pyle
استردھاری	gewapende
اُسترا	barber
اُسترا	dagger
اُسترا	knife
اُسترا	mes
اِستراحت	slaap
اِستراحت	rus
اِستراحت	res
اِستراق	steel
اِستراق	diefstal
اِستراق	diefstal
اِستربِستر	beddegoed
اِسترداد	verwerping
اِسترداد	herroeping
اِسترداد	veto
اِسترضا	toestemming
اِسترقا	toor
اِسترقا	magic
اِسترقاق	gevangenskap
اُسترہ	dagger
اُسترہ	knife
اُسترہ	mes
اِستری	vroulik
اِستری	wyfie
اِستری	yster
اِستری	vrou
اِستشفاع	aanbeveling
اِستشہاد	proeflees
اِستشہاد	bewys
اِستشہاد	bewyse
اِستشہاد	getuienis
اِستصلاح	regstelling
اِستصواب	counsel
اِستطاعت	krag
اِستطاعت	elektrisiteit
اِستطاعت	vermoë
اِستطاعت	vermoeë
اِستعارہ	metafoor
اِستعانت	help
اِستعانت	hulp
اِستعجاب	verrassing
اِستعجاب	wonder
اِستعداد	vermoë
اِستعداد	vermoeë
اِستعداد	kapasiteit
اِستعلا	vergelyking
اِستعلا	oppergesag
اِستعلا	superioriteit
اِستعلام	bewusmaking
اِستعلام	gewaarwording
اِستعلام	bewustheid
اِستعلان	aankondiging
اِستعلان	kommunikasie
اِستعمار	skikking
اِستعمار	kolonies
اِستعمار	immigrasie
اِستعماریت	colonialism
اِستعمال	operasie
اِستعمال	bewerking
اِستعمال	aansoek
اِستعمال	toepassings
اِستعمال	toepassing
اِستعمال	gebruik
اِستعمال	employment
اِستعمال	indiensneming
اِستعمال	gebruik
اِستغاثہ	klagte
اِستغاثہ	klaer
اِستغراب	marvel
اِستغراب	verrassing
اِستغراب	wonder
اِستفادہ	voordeel
اِستفادہ	bevoordeel
اِستفادہ	profit
اِستفادہ	winsgewende
اِستفادہ	voordeel
اِستفادہ	advantage
اِستفال	herfs
اِستفال	val
اِستفال	descent
اِستفسار	navraag
اِستفسار	vraag
اِستفلاح	liefdadigheid
اِستفہام	vraag
اِستقبال	welkom
اِستقبال	ontvangs
اِستقبالیہ	ontvangs
اِستقدام	voorafgaande
اِستقرا	soek
اِستقرا	search
اِستقرا	deursoek
اِستقرا	quest
اِستقرار	bevestiging
اِستقرار	herkenning
اِستقرائی	inductive
اِستقلال	onafhanklikheid
اِستقلال	resolusie
اِستقلال	stabiliteit
اِستکبار	pride
اِستکبار	trots
اِستکثار	plenty
اِستکثار	gierigheid
اِستکراہ	afsku
اِستکراہ	walging
اِستکشاف	exposition
اِستکمال	voltooiïng
اِستکمال	perfeksie
اِستلام	kiss
اِستلام	soen
اِستلذاذ	genot
اِستماع	oudisie
اِستماع	verhoor
اِستماع	hoor
اِستماع	gehoor
اِستماع	aanhoor
اِستماع	hearing
اِستماع	listening
اِستمتاع	geniet
اِستمداد	help
اِستمداد	hulp
اِستمرار	voortsetting
اِستمراری	langdurige
اِستمراری	ewigdurende
اِستنتاج	aangaan
اِستنساخ	kalligrafie
اِستنکار	verwerping
اِستوا	parallelism
اِستوا	gelykheid
اُستُوار	vas
اُستُوار	powerful
اُستُوار	kragtige
اُستُوار	gelyk
اُستُوار	gelyke
اُستُوار	sterk
اُستُوار	selfs
اُستُواری	sterkte
اُستُواری	bepaling
اُستُواری	vasberadenheid
اُستُواری	stabiliteit
اُستُوانی	silindriese
اِستوائی	ekwatoriaal
اِستہزا	jest
اِستہلال	beklemtoning
اِستہلال	benadruk
اِستیثار	gierigheid
اِستیفا	voltooiïng
اِستیلا	heers
اِستیلا	reël
اِستیلا	dominansie
اِستیلا	kommentaar
اِستیلا	kontrole
اِستیلا	beheer
اِستیناس	aanhangsel
اِستیناف	appèl
اِستیناف	appelleer
استھان	plek
استھان	tempel
استھان	temple
استھان	kwart
استھان	kwartaal
استھان	woonplek
اِسٹیج	dais
اِسٹیج	verhoog
اِسٹیج	stadium
اِسٹیج	etage
اسد	lion
اسد	leeu
اسد	leeu
اَسُر	demoon
اَسُر	demon
اَسُر	cruel
اَسُر	wreed
اُسر	uitdien
اسرار	mysteries
اسرار	secrets
اسرار	geheime
اِسرار	spook
اِسرار	spectre
اِسراع	versnelling
اِسراف	afval
اِسرائیل	israel
اِسرائیلی	joodse
اِسرائیلی	joods
اُسرُب	lei
اُسرُب	lood
اُسرُب	aanvoer
اسرع	rapid
اسطبل	stabiel
اسطبل	stable
اسطبل	stabiele
اُسطرلاب	astrolabium
اِسعاف	prayers
اسف	woede
اسف	sorrow
اسفار	volumes
اسفار	reise
اسفار	voyages
اسفار	journeys
اسفار	writings
اِسفار	dawn
اِسفنج	sponge
اِسقاط	aborsie
اسقام	siektes
اُسقُف	biskop
اُسقُف	loper
اِسکاچ	scot
اِسکاچستان	skotland
اِسکارف	ascot
اِسکان	gemak
اِسکان	troos
اُسکانا	rig
اِسکندری	koninklike
اِسکندری	royal
اِسکول	skool
اسلاف	voorvaders
اِسلام	vrede
اِسلام	islam
اِسلامی	islamitiese
اِسلامی	muslim
اِسلامی	moslem
اِسلامی	moslems
اسلحہ	arms
اسلحہ	wapens
اسلحہ	bewapen
اُسلُوب	wyse
اُسلُوب	vorms
اُسلُوب	metode
اُسلُوب	modus
اُسلُوب	manier
اُسلُوب	way
اُسلُوب	indeling
اسَم	unlike
اسَم	verwerp
اِسم	appellation
اِسم	naam
اِسم	benoem
اِسم	gebruikernaam
اسمات	aanwysings
اسمات	voorskrifte
اسماع	ore
اسمبَھو	onmoontlik
اسناد	diplomas
اسناد	redes
اسنان	tande
اسنان	ouderdomme
اسنان	jare
اسنیٰ	hoër
اسوار	rider
اسوار	kavallerie
اسُوجھ	versteek
اسُوجھ	weggesteek
اسُوجھ	verberg
اسوچ	tevredenheid
اسوَد	swart
اُسوہ	nabootsing
اُسوہ	voorbeelde
اُسوہ	voorbeeld
اِسہام	vennootskap
اسہنیہ	intolerable
اسئلہ	vrae
اسّی	eighty
اِسے	dit
اِسے	hierdie
اِسے	dié
اسیر	gebind
اسیر	gevangene
اسیر	captive
اسیری	gevangenskap
اسیری	uitdien
اسیری	gevangenskap
اسیس	blessing
اُش	helaas
اُش	eina
اِشارات	simbole
اِشارات	voetnotas
اِشارات	wenke
اِشارات	tekens
اشارف	gentlemen
اشارف	menere
اِشارہ	orde
اِشارہ	bestel
اِشارہ	volgorde
اِشارہ	bestelling
اِشارہ	rangskik
اِشارہ	teken
اِشارہ	onderteken
اِشارہ	voorstel
اِشارہ	kommentaar
اِشارہ	gebaar
اِشارہ	simbool
اِشارے	gebare
اِشارے	wenke
اِشاریت	symbolism
اِشاریہ	indeks
اِشاعت	uitgawe
اِشاعت	sirkulasie
اِشاعت	publisering
اِشاعت	publisiteit
اشانت	angstig
اشباح	bodies
اشباح	voorwerpe
اشباح	objekte
اشباہ	modelle
اشباہ	voorbeelde
اشباہ	prente
اشباہ	beelde
اِشتباہ	suspicion
اِشتباہ	twyfel
اِشتباہی	verdagte
اِشتباہی	verdag
اشتُت	loof
اشتُت	lofprysing
اُشتُر	kameel
اُشتُر	camel
اِشترا	aankoop
اِشترا	aankope
اِشترا	verruil
اِشترا	handel
اِشترا	verkoop
اِشتراک	deelname
اِشتراک	samewerking
اِشتراک	sosialisme
اِشتراک	vennootskap
اِشتراک	fellowship
اِشتراکی	sosialistiese
اِشتراکیت	sosialisme
اِشتعال	brandende
اِشتعال	skryfwerk
اِشتعال	woede
اِشتعالک	opgewondenheid
اِشتغال	besetting
اِشتغال	besigheid
اِشتغال	employment
اِشتغال	indiensneming
اِشتقاق	voorkoms
اِشتقاقیات	etimologie
اُشتُلُم	geraas
اُشتُلُم	force
اُشتُلُم	forseer
اُشتُلُم	krag
اُشتُلُم	dwing
اِشتمال	insluiting
اِشتمالی	kommunistiese
اِشتمالیت	kommunisme
اِشتمام	fragrance
اِشتمام	reuk
اِشتمام	ruik
اِشتہا	begeerte
اِشتہا	wens
اِشتہاد	testimony
اِشتہاد	bewyse
اِشتہاد	getuienis
اِشتہار	kennisgewing
اِشتہار	advertensie
اِشتہار	proklamasie
اِشتہار	aankondiging
اِشتہاری	geadverteer
