din	dari
steagul	bendera
campionat	championship
campionat	kejuaraan
mike	mike
australian	australian
australian	australia
inc	inc
dumitrescu	dumitrescu
delta	delta
grave	serius
grave	serious
stone	batu
stone	stone
terestre	terestrial
spital	hospital
spital	rs
găsite	menemukan
găsite	mendapati
găsite	nemu
găsite	ditemukan
florida	florida
break	istirahat
break	break
arc	arc
arc	busur
arc	busur
arc	bow
comunicare	komunikasi
frate	bro
frate	bâ
frate	saudara
frate	brother
frate	kakak
semne	tanda
semne	marks
caractere	aksara
caractere	karakter
medalie	medal
medalie	medali
scriere	penulisan
scriere	menulis
scriere	tulisan
procese	cobaan
procese	proses
dispărute	musnah
dispărute	punah
elizabeth	elizabeth
davis	davis
prizonieri	tahanan
prizonieri	narapidana
power	tenaga
power	kekuasaan
power	kekuatan
power	power
power	daya
slobozia	slobozia
frankfurt	frankfurt
ismail	ismail
arizona	arizona
tony	tony
consecință	konsekuensi
schmidt	schmidt
aliații	sekutu
puy	puy
primară	primer
primară	utama
primară	primary
introducere	perkenalan
introducere	pengenalan
introducere	pendahuluan
introducere	pengantar
introducere	intro
dramaturg	dramawan
propusă	diusulkan
propusă	mengusulkan
confirmat	terkonfirmasi
confirmat	konfirmasi
confirmat	dikonfirmasi
confirmat	dikonfirmasikan
cheile	keys
cheile	kunci
cheile	key
prințesă	puteri
prințesă	putri
prințesă	princess
lacuri	lakes
lacuri	danau
dordogne	dordogne
administrație	administrasi
main	utama
pedro	pedro
fox	fox
fox	rubah
promovare	promosi
lansare	meluncurkan
lansare	launching
lansare	peluncuran
lansare	luncurkan
lansare	launch
nepotul	keponakan
nepotul	cucu
independentă	independen
independentă	independent
independentă	mandiri
secunde	detik
încercarea	ujian
încercarea	pengujian
încercarea	menguji
încercarea	uji
încercarea	test
încercarea	tes
diploma	ijazah
diploma	diploma
diploma	gelar
diploma	ijazah
diploma	derajat
ecaterina	catherine
ecaterina	katarina
teologie	teologi
forțat	dipaksakan
forțat	dipaksa
forțat	paksakan
forțat	terpaksa
organizează	kelola
organizează	mengatur
covasna	covasna
nationalgoals	nationalgoals
kosovo	kosovo
traducător	penerjemah
depinde	bergantung
depinde	tergantung
temă	theme
temă	temanya
temă	tema
evita	hindari
evita	menghindari
divizie	divisi
divizie	pembagian
divizie	division
delia	delia
vase	bejana
vase	piring
rurală	pedesaan
frunte	dahi
frunte	kening
cavalerie	kavaleri
versurile	lirik
versurile	lyrics
valley	valley
valley	lembah
risc	resiko
risc	risiko
auvergne	auvergne
editat	disunting
editat	diedit
numiți	ditunjuk
nikolai	nikolai
nikolai	nikolay
solomon	solomon
solomon	salomo
solomon	sulaiman
intitulată	berjudul
ziar	koran
jiu	jiu
organizare	organisasi
organizare	organisasi
complexul	komplek
complexul	complex
complexul	rumit
complexul	kompleks
rang	peringkat
rang	ranking
rang	pangkat
rang	rank
gheață	ice
gheață	es
acceptă	menerima
acceptă	penerimaan
acceptă	menerima
acceptă	terimalah
acceptă	terima
templul	temple
templul	candi
templul	kuil
continuu	berkelanjutan
continuu	kontinu
etapa	pentas
etapa	tahap
etapa	panggung
etapa	stage
turc	turk
turc	turki
turc	turkish
service	service
service	jasa
service	layanan
service	servis
service	pelayanan
wang	wang
youthclubs	youthclubs
liniile	baris
liniile	lines
liniile	garis
semnificative	signifikan
sugerează	sarankan
sugerează	menyarankan
sugerează	menyarankan
sugerează	sarankan
alianța	persekutuan
alianța	alliance
alianța	aliansi
lazăr	lazarus
lazăr	lazar
disponibile	tersedia
monte	monte
anghel	anghel
recente	terkini
recente	terbaru
cracovia	cracow
cracovia	kraków
coordonate	koordinat
coordonate	koordinasi
coordonate	terkoordinasi
coordonate	koordinat
misiune	mission
misiune	misi
mașina	car
mașina	mobil
dead	tewas
dead	dead
dead	mati
creangă	cabang
creangă	ranting
creangă	branch
creangă	dahan
diferența	bedanya
diferența	perbedaan
coperta	sampul
coperta	cover
coperta	penutup
coperta	tutupi
gold	emas
gold	gold
scriu	tulis
scriu	menulis
scriu	tulislah
scriu	penulisan
scriu	menulis
scriu	tulisan
caută	mencari
caută	pencarian
caută	cari
caută	search
întâlnire	rapat
întâlnire	meeting
întâlnire	pertemuan
trăsături	fitur
ilfov	ilfov
philip	philip
philip	philipp
dreptate	keadilan
cor	choir
cor	chorus
cor	cor
wolf	wolf
wolf	serigala
prezente	sajikan
prezente	hadir
prezente	present
fruntea	dahi
fruntea	kening
douglas	douglas
modificat	diubah
modificat	modifikasi
modificat	diubah
modificat	dimodifikasi
für	für
augustin	augustine
augustin	augustin
provocat	memprovokasi
provocat	tertantang
provocat	ditantang
provocat	menantang
egal	sama
egal	setara
egal	sederajat
egal	setara
egal	sederajat
gironde	gironde
tarn	tarn
gerais	gerais
vioară	violin
vioară	biola
stejar	oak
stejar	ek
cavaler	ksatria
cavaler	knight
cavaler	kesatria
bucurat	menikmati
bucurat	dinikmati
operare	beroperasi
istanbul	istanbul
patrick	patrick
banii	uang
precedent	preseden
precedent	sebelumnya
biografice	biografi
studiază	kajian
studiază	belajar
studiază	studi
sector	sektor
isère	isère
conacul	mansion
structuri	struktur
istorici	sejarawan
deschiderea	opening
deschiderea	pembukaan
deschiderea	membuka
sală	gym
sală	gimnasium
decizie	keputusan
naos	nave
amestec	mix
amestec	campuran
amestec	campur
amestec	campuran
amestec	berbaur
amestec	campur
amestec	blender
geografică	geografi
geografică	geographic
geografică	geografis
geografică	geografis
corectă	betulkan
imperială	imperial
clasament	klasemen
jim	jim
castel	kastil
castel	istana
castel	castle
castel	benteng
castel	castel
câmpie	plain
câmpie	polos
socialist	sosialis
înfrângerea	mengalahkan
înfrângerea	kalahkan
înfrângerea	kekalahan
licența	lisensi
licența	lisensi
licența	sim
milan	milan
scenariul	skenario
scenariul	skenario
scenariul	skrip
scenariul	naskah
scenariul	script
pierderea	kerugian
pierderea	kehilangan
pierderea	rugi
teritorială	teritorial
argento	argento
stack	tumpukan
stack	tumpuk
stack	stack
fotografie	photo
fotografie	foto
fotografie	photography
fotografie	fotografi
principiu	prinsip
principiu	prinsipnya
musulmani	muslim
musulmani	muslim
see	eea
răniți	cedera
răniți	terluka
răniți	terluka
profesionist	profesional
profesionist	professional
câștigător	pemenang
câștigător	winner
desen	gambar
desen	menggambar
interzis	terlarang
interzis	dilarang
interzis	terlarang
interzis	dilarang
interzis	banned
interzis	dilarang
regulile	rules
regulile	peraturan
regulile	aturan
irak	irak
ideile	gagasan
ideile	ide
student	pelajar
student	mahasiswa
student	murid
student	siswa
student	student
reacție	reaksi
reacție	tanggapan
howard	howard
pre	pre
pre	pra
sprijinit	didukung
topul	top
topul	puncak
topul	teratas
avansat	maju
avansat	canggih
avansat	lanjutan
napoli	napoli
napoli	napoli
activitățile	kegiatan
activitățile	aktifitas
activitățile	aktivitas
contribuie	menyumbangkan
contribuie	berkontribusi
contribuie	kontribusi
contribuie	kontribusi
cutremur	gempa
castilia	kastilia
marte	mars
rare	langka
rare	rare
rare	jarang
boală	penyakit
boală	penyakit
boală	penyakit
indre	indre
blocat	terjebak
blocat	stuck
blocat	macet
blocat	terkunci
blocat	dikunci
blocat	memblokir
blocat	diblokir
blocat	diblok
blocat	blokir
blocat	terblokir
prusia	prusia
herbert	herbert
măsura	ukur
măsura	mengukur
rădulescu	rădulescu
sculptor	pematung
avram	avram
avram	abram
întrebări	pertanyaan
intern	internal
intern	magang
intern	internal
intern	prt
intern	domestik
valorile	nilai
participa	berpartisipasi
închisă	ditutup
închisă	tertutup
închisă	tutup
închisă	closed
completarea	penyelesaian
completarea	pelengkapan
paginii	page
paginii	halaman
lupu	lupu
fabrică	pabrik
răspândit	disebarkan
răspândit	menyebar
răspândit	sebarkan
răspândit	sebar
răspândit	penyebaran
mica	mica
mica	mika
zeelandă	zealand
zeelandă	selandia
oră	jam
ionel	ionel
externă	eksternal
naval	naval
stație	stasiun
stație	station
watson	watson
industrie	industri
cadru	bingkai
cadru	frame
electronică	elektronika
electronică	electronics
electronică	elektronik
electronică	elektronika
electronică	electronic
electronică	elektronik
bay	teluk
bay	bay
scria	tulis
scria	menulis
generație	generation
generație	generasi
ford	ford
conflictul	konflik
peretele	wall
peretele	tembok
peretele	dinding
doge	doge
ulei	oli
ulei	oil
ulei	minyak
gordon	gordon
tehnici	teknik
acoperită	tertutupi
acoperită	ditutupi
acoperită	tercakup
acoperită	dilapisi
maurice	maurice
illinois	illinois
apariție	kejadian
allen	allen
juridice	hukum
juridice	sah
juridice	legal
electronic	elektronika
electronic	electronic
electronic	elektronik
prietenii	teman
prietenii	friends
prietenii	berteman
channel	kanal
channel	channel
channel	saluran
observă	amati
asociate	dikaitkan
asociate	diasosiasikan
asociate	terkait
logo	logo
aprobarea	persetujuan
genuri	genre
genuri	aliran
atlantiques	atlantiques
curse	balapan
curse	ras
curse	balapan
curse	balap
curse	racing
curse	membalap
primi	menerima
clasic	berkelas
clasic	classy
clasic	klasik
clasic	klasik
clasic	classic
wittelsbach	wittelsbach
leipzig	leipzig
trupă	band
trupă	pasukan
trek	trek
personalitate	kepribadian
basarab	basarab
ocupată	sibuk
ocupată	pendudukan
ocupată	ditempati
ocupată	diduduki
indiana	indiana
hollywood	hollywood
semnul	tanda
semnul	tandatangani
semnul	menandatangani
dei	dei
anhalt	anhalt
spectacol	tunjukkan
spectacol	show
spectacol	tampilkan
spectacol	perlihatkan
spectacol	pertunjukan
recunoaștere	pengakuan
wales	wales
animal	hewan
animal	binatang
animal	animal
douăzeci	twenty
douăzeci	duapuluh
mandat	mandat
efectele	efek
etapă	pentas
etapă	tahap
etapă	panggung
etapă	stage
estonia	estonia
modificarea	amandemen
modificarea	modifikasi
documentele	dokumen
mostră	sample
mostră	sampel
mostră	contoh
gheorghiu	gheorghiu
preda	mengajar
preda	ajari
preda	teach
preda	ajarkan
preda	mengajarkan
electronice	elektronika
electronice	electronics
electronice	elektronik
electronice	elektronika
electronice	electronic
electronice	elektronik
egală	sama
egală	setara
egală	sederajat
înregistrate	didaftarkan
înregistrate	terdaftar
înregistrate	direkam
înregistrate	merekam
înregistrate	dicatat
înregistrate	terekam
responsabil	bertanggungjawab
responsabil	pemelihara
responsabil	pengelola
cai	kuda
cai	cai
cetățeni	warga
primind	menerima
bustul	bust
tare	susah
tare	hard
tare	keras
tare	nyaring
tare	berisik
tare	loud
tare	keras
aplică	terapkan
imaginile	gambar
imaginile	citra
dark	dark
dark	gelap
dark	kegelapan
distruse	dihancurkan
distruse	hancur
distruse	dimusnahkan
distruse	menghancurkan
individuale	individu
individuale	individual
individuale	perorangan
condiția	syarat
condiția	kondisi
necunoscut	bruk
mala	mala
boala	penyakit
boala	penyakit
boala	penyakit
secrete	rahasia
secrete	rahasia
secrete	secret
plastice	plastic
plastice	plastik
similară	serupa
similară	mirip
purta	pakailah
purta	aus
purta	wear
purta	pakai
rezistența	perlawanan
rezistența	pemberontak
rezistența	ketahanan
rezistența	resistance
tobe	genderang
tobe	drum
tobe	gendang
century	abad
century	century
analiză	analisa
analiză	analisis
fază	fase
blaj	blaj
munteanu	munteanu
înregistrări	catatan
înregistrări	rekor
înregistrări	records
înregistrări	pendaftaran
pomerania	pomerania
cântă	sing
cântă	nyanyi
cântă	nyanyikan
cântă	bernyanyi
parma	parma
etape	tahapan
mută	move
mută	pindah
mută	pindahkan
mută	bergerak
invazia	invasi
guy	cowok
guy	guy
milenii	milenia
dai	dai
sava	sava
interioară	batin
interioară	inner
prezentată	disajikan
prezentată	dihadirkan
terenuri	tanah
terenuri	daratan
terenuri	tanah
terenuri	land
profesori	profesor
profesori	guru
primare	primer
primare	utama
primare	primary
primare	walikota
primare	mayor
provincii	propinsi
provincii	provinsi
rurale	pedesaan
publicist	humas
cehoslovacia	cekoslowakia
drapelul	bendera
societăți	korporasi
societăți	perusahaan
societăți	masyarakat
satelit	satellite
satelit	satelit
diferită	beda
diferită	berbeda
regat	kingdom
regat	kerajaan
atacant	striker
ponte	ponte
mario	mario
spectacole	penampilan
spectacole	pertunjukan
spectacole	memperlihatkan
spectacole	menunjukkan
spectacole	menampilkan
spectacole	pertunjukan
mihaela	mihaela
hamburg	hamburg
milion	juta
milion	million
milion	sejuta
massimo	massimo
transformă	transformasi
transformă	mengubah
fundamentale	fundamental
fundamentale	mendasar
fundamentale	fundamental
pregătire	persiapan
pregătire	berlatih
pregătire	latihan
pregătire	pelatihan
făgăraș	făgăraş
spațială	spasial
ligă	league
ligă	liga
obișnuit	biasa
obișnuit	regular
obișnuit	reguler
obișnuit	ordinary
argumente	argumen
wikimedia	wikimedia
nominalizări	nominasi
orne	orne
aplicarea	lamaran
aplicarea	aplikasi
tibet	tibetan
tibet	tibet
tibet	tibet
shakespeare	shakespeare
scrieri	tulisannya
arab	arab
stabilește	tetapkan
stabilește	set
stabilește	setel
stabilește	atur
laura	laura
mișcări	moves
mișcări	gerakan
tratament	pengobatan
tratament	perawatan
franklin	franklin
capabil	able
capabil	mampu
capabil	mampu
compoziție	komposisi
câmpulung	câmpulung
lansate	diluncurkan
lansate	meluncurkan
regie	menyutradarai
regie	mengarahkan
queen	ratu
queen	queen
via	via
via	melalui
via	lewat
jane	jane
jane	yeni
monaco	monaco
monaco	monako
ruinele	reruntuhan
ruinele	puing
augustus	augustus
gray	kelabu
gray	gray
hohenzollern	hohenzollern
informație	information
informație	informasi
cantemir	cantemir
publicarea	publikasi
publicarea	penerbitan
publicarea	terbitan
publicarea	penerbit
publicarea	terbitan
publicarea	penerbitan
publicarea	publikasi
publicarea	menerbitkan
compuse	terdiri
agricultură	bertani
agricultură	peternakan
agricultură	pertanian
agricultură	pertanian
tehnologie	teknologi
computer	komputer
computer	computer
strict	ketat
celule	sel
mecanică	mekanik
mecanică	mekanika
mecanică	mekanik
mecanică	mechanical
mecanică	mekanis
mecanică	mekanika
distrusă	dihancurkan
distrusă	hancur
distrusă	dimusnahkan
distrusă	menghancurkan
legal	hukum
legal	sah
legal	legal
active	active
active	aktif
active	aset
primarul	walikota
primarul	mayor
depus	disetorkan
britanici	britania
britanici	british
minerale	mineral
minerale	mineral
business	bisnis
business	business
boston	boston
toulouse	toulouse
mijloace	berarti
mijloace	artinya
mijloace	sarana
marco	marco
eroare	galat
eroare	error
eroare	eror
eroare	kesalahan
arhiva	arsipkan
arhiva	mengarsipkan
arhiva	arsip
arhiva	arsip
capturat	direbut
capturat	tertangkap
capturat	ditangkap
marc	marc
anuală	tahunan
anuală	tahunan
rosso	rosso
urme	trek
urme	jejak
expresia	expresi
expresia	ekspresi
observator	observatorium
observator	pengamat
observator	observer
gard	gard
gard	pagar
gard	penadah
gard	gedek
administrarea	administrasi
băieți	boys
băieți	guys
antic	antique
antic	antik
antic	kuno
montana	montana
beijing	beijing
geografie	geografi
războaie	perang
războaie	wars
războaie	peperangan
proiectat	dirancang
proiectat	merancang
proiectat	didesain
proiectat	diproyeksikan
proiectat	proyeksi
devreme	early
devreme	dini
devreme	awal
cheie	kunci
cheie	key
concluzia	kesimpulannya
concluzia	kesimpulan
conferința	conference
conferința	konferensi
datorează	berutang
datorează	berhutang
varietate	variety
varietate	keberagaman
varietate	varietas
varietate	variasi
ramuri	cabang
ramuri	ranting
ramuri	percabangan
ramuri	branch
ramuri	dahan
eseuri	esai
eseuri	touchdown
calendarul	kalender
universală	universal
demonstrat	dibuktikan
demonstrat	terbukti
aleasă	dipilih
aleasă	terpilih
cercetarea	riset
cercetarea	penelitian
bot	moncong
bot	bot
tânără	muda
tânără	young
tânără	mudanya
veneto	veneto
andrea	andrea
lost	kalah
lost	tersesat
lost	kehilangan
lost	lost
lost	hilang
dezvoltate	dikembangkan
dezvoltate	mengembangkan
turcă	turki
turcă	turkish
cluburi	klub
cluburi	club
cluburi	keriting
table	backgammon
pești	ikan
cerere	lamaran
cerere	aplikasi
cerere	minta
cerere	request
cerere	permintaan
cerere	menuntut
cerere	permintaan
cerere	demand
cetățean	warga
cetățean	citizen
obiectul	obyek
obiectul	objek
animație	animasi
animație	animation
domn	gentleman
practica	praktek
practica	latihan
practica	praktik
practica	berlatih
cantități	kuantitas
aube	aube
fort	benteng
fort	fort
anthony	anthony
anthony	aini
army	tentara
army	army
intenția	niat
intenția	niat
intenția	intent
civilă	civil
civilă	sipil
civilă	perdata
civilă	sipil
siret	siret
dialog	dialog
dialog	dialog
navale	naval
limbaj	bahasa
bank	bank
grafică	grafis
grafică	sadis
grafică	grafik
grafică	grafis
grafică	grafika
asistent	pembantu
asistent	asisten
pacea	damai
pacea	kedamaian
pacea	peace
pacea	perdamaian
bass	bass
bass	kakap
vladislav	władysław
liverpool	liverpool
picturi	lukisan
start	mulai
start	mulailah
start	start
tel	tel
focul	fire
focul	api
focul	kebakaran
activează	mengaktifkan
activează	aktifkan
activează	fungsikan
activează	mengaktifkan
activează	aktifkan
frunze	dedaunan
frunze	daun
recenzii	ulasan
recenzii	review
recenzii	resensi
recenzii	tinjauan
turnu	turnu
giuseppe	giuseppe
cătălin	cătălin
nistru	dniester
asasinat	dibunuh
asasinat	pembunuhan
spoleto	spoleto
votat	terpilih
luis	luis
carne	meat
carne	daging
unchiul	paman
oro	oro
tehnologia	teknologi
impune	memaksakan
pasul	step
pasul	langkah
pasul	melangkah
complete	melengkapi
complete	lengkapi
complete	selesaikan
complete	komplit
complete	lengkap
nisip	sand
nisip	pasir
nisip	papak
specialist	spesialis
motoare	motors
motoare	motor
motoare	mesin
stabilită	didirikan
stabilită	mapan
proba	sample
proba	sampel
proba	contoh
pietro	pietro
însoțit	ditemani
însoțit	didampingi
însoțit	disertai
însoțit	diiringi
cipru	cyprus
cipru	siprus
soluții	larutan
soluții	solusi
bruce	bruce
excepție	pengecualian
excepție	terkecuali
excepție	eksepsi
haut	haut
ardennes	ardennes
sculptură	patung
sculptură	mematung
sculptură	ukiran
sculptură	mengukir
artistul	artis
artistul	seniman
azur	azure
azur	azur
parohia	parish
parohia	paroki
crezut	pikir
crezut	pemikiran
crezut	berpikir
crezut	diyakini
crezut	dipercaya
factor	factor
factor	faktor
caracteristică	karakteristik
caracteristică	fitur
fantastic	fantastis
fantastic	fantastik
fantastic	fantastic
petrol	bensin
petrol	oli
petrol	oil
petrol	minyak
petrol	petroleum
gata	ready
gata	siap
permit	izinkan
permit	ijinkan
permit	editan
teoretic	teoritis
heidelberg	heidelberg
campioană	juara
campioană	champion
jurnal	journal
jurnal	jurnal
jurnal	diary
jurnal	log
party	party
party	berpesta
party	partai
party	pesta
party	pihak
rangul	peringkat
rangul	ranking
rangul	pangkat
rangul	rank
privat	swasta
privat	pribadi
privat	swasta
privat	privat
privat	private
privat	pribadi
monede	koin
monede	koin
monede	coin
andreea	andrea
cercetător	peneliti
cercetător	ilmuwan
cercetător	ilmuan
asigurat	tertanggung
asigurat	diasuransikan
asigurat	diamankan
portretul	potret
portretul	portrait
judecată	penghakiman
judecată	penghakiman
fantasy	fantasi
fantasy	fantasy
concept	konsep
golden	golden
golden	emas
golden	keemasan
dunărea	danube
dunărea	donau
zidul	wall
zidul	tembok
zidul	dinding
liderii	pemimpin
monedă	koin
monedă	coin
road	jalan
road	road
stara	stara
madonna	madonna
soarele	mentari
soarele	matahari
soarele	sun
lyon	lyon
lyon	lyons
experiența	pengalaman
vincent	vincent
factori	faktor
apollo	apollo
teorii	teori
off	nonaktif
off	off
off	mati
monitorul	pantau
monitorul	memantau
monitorul	monitor
monitorul	pemantau
mesaje	pesan
fara	tanpa
marine	marinir
marine	marine
marine	laut
marine	kelautan
normală	biasa
normală	normal
strâns	ketat
considerare	pertimbangan
suveran	berdaulat
suveran	kedaulatan
miller	miller
limbajul	bahasa
benzi	kaset
benzi	strip
stănescu	stănescu
rural	pedesaan
rural	pedesaan
urmărit	ditonton
urmărit	disaksikan
urmărit	diawasi
urmărit	diikuti
sufletul	jiwa
sufletul	soul
adams	adams
educația	edukasi
educația	pendidikan
oprit	dihentikan
oprit	terhenti
ciclul	daur
ciclul	siklus
ciclul	cycle
decretul	dekrit
decretul	titah
posibile	mungkin
posibile	kemungkinan
posibile	dimungkinkan
isaac	isaac
isaac	ishak
memorial	memorial
fapte	fakta
târgoviște	târgoviște
preferat	favourite
preferat	favorit
preferat	favorite
preferat	kesukaan
preferat	terfavorit
preferat	favorit
preferat	mengistimewakan
preferat	disukai
preferat	diutamakan
alternative	alternative
alternative	alternatif
alternative	alternatifnya
alternative	alternative
alternative	alternatif
said	said
said	berkata
said	mengatakan
said	katanya
said	kata
col	col
lateral	menyamping
lateral	lateral
lateral	sisi
lateral	side
lateral	samping
hârtie	koran
hârtie	makalah
hârtie	paper
hârtie	kertas
unică	keunikan
unică	unik
unică	unique
marmură	marmer
marmură	marble
marmură	kelereng
cover	sampul
cover	cover
cover	penutup
cover	tutupi
phoenix	phoenix
emisiuni	memperlihatkan
emisiuni	menunjukkan
emisiuni	menampilkan
emisiuni	pertunjukan
asistență	bantuan
fizic	fisik
fizic	jasmani
fizic	fisik
prins	tertangkap
prins	ketahuan
victoriei	victoria
historia	historia
camere	ruangan
camere	kamar
camere	forum
reduce	mengurangi
reduce	kurangi
reduce	mengurangi
jersey	jersey
false	palsu
false	false
false	salah
apreciat	dihargai
apreciat	disyukuri
cehă	ceko
peru	peru
alianță	persekutuan
alianță	alliance
alianță	aliansi
refuză	tolak
refuză	menolak
îndepărtat	dibuang
îndepărtat	dihapus
yonne	yonne
frumoasă	beautiful
frumoasă	cantiknya
frumoasă	cantik
frumoasă	indah
vis	vis
vis	impian
vis	mimpi
vis	dream
florian	florian
alexandria	aleksandria
alexandria	alexandria
commons	commons
fonduri	dana
fonduri	pendanaan
fonduri	dana
fonduri	pembiayaan
limitată	limited
limitată	terbatas
limitată	dibatasi
legenda	legend
legenda	legenda
lansează	peluncuran
lansează	luncurkan
lansează	launch
declară	menyatakan
declară	menyatakan
ghid	pedoman
ghid	panduan
ghid	pemandu
verne	verne
altitudinea	ketinggian
heart	hati
heart	heart
heart	jantung
michigan	michigan
coordonator	koordinator
dragostea	rpp
dragostea	love
dragostea	cintai
dragostea	cinta
universitate	universitas
universitate	university
lama	blade
lama	lama
circulație	sirkulasi
circulație	peredaran
recunoscută	dikenal
recunoscută	dikenali
recunoscută	diakui
recunoscută	mengenali
recunoscută	dikenal
recunoscută	diakui
activă	active
activă	aktif
dedicată	didedikasikan
dedicată	berdedikasi
agricultura	bertani
agricultura	peternakan
agricultura	pertanian
agricultura	pertanian
descoperită	ditemukan
descoperită	menemukan
descoperită	ketahuan
destinate	dimaksudkan
destinate	ditujukan
alfabetul	alphabet
alfabetul	alfabet
alfabetul	abjad
speranța	harapan
speranța	asa
speranța	hope
comentarii	comment
comentarii	komen
comentarii	komentari
comentarii	komentar
comentarii	komentar
părere	opini
părere	pendapat
albastră	blue
albastră	biru
periodic	periodik
periodic	berkala
periodic	berkala
monica	monica
pregătirea	persiapan
pregătirea	menyiapkan
pregătirea	mempersiapkan
căutat	dicari
căutat	dicari
pasageri	penumpang
pasageri	penumpang
hamilton	hamilton
edgar	edgar
watanabe	watanabe
diana	diana
gloria	gloria
cantitate	jumlah
cantitate	kuantitas
cantitate	jumlah
teza	skripsi
teza	tesis
planetă	planet
oct	okt
oct	oct
hotărârea	penghakiman
masiv	besaran
masiv	masif
masiv	massive
lingvistică	linguistik
lingvistică	linguistik
scrisori	letters
scrisori	huruf
tratate	dirawat
tratate	diperlakukan
tratate	diobati
diametru	diameter
geneva	jenewa
geneva	geneva
reprezentanți	perwakilan
light	cahaya
light	lampu
light	light
light	terang
light	ringan
stuttgart	stuttgart
porto	porto
nucleare	nuklir
otomană	ottoman
otomană	utsmaniyah
rănit	cedera
rănit	terluka
rănit	terluka
rănit	disakiti
rănit	terluka
rănit	hurt
rănit	sakit
rănit	menyakitkan
rănit	menyakiti
proprietar	owner
proprietar	pemilik
proprietar	pemiliknya
wolfgang	wolfgang
cantitatea	kuantitas
cantitatea	jumlah
misiuni	penetapan
misiuni	penugasan
misiuni	misi
rândurile	peringkat
rândurile	pangkat
rândurile	barisan
rândurile	jajaran
reprezentate	diwakili
fauna	fauna
acoperite	tertutupi
acoperite	ditutupi
acoperite	tercakup
acoperite	dilapisi
mix	mix
mix	campuran
mix	campur
suferă	menderita
bis	bis
bis	encore
player	player
player	pemain
player	pemutar
multi	banyak
multi	multi
practice	praktis
privată	swasta
privată	privat
privată	private
privată	pribadi
actorul	actor
actorul	aktor
deva	deva
poliția	polisi
poliția	kepolisian
poliția	police
conflicte	bentrok
conflicte	konflik
conflicte	konflik
contribuția	kontribusi
compoziția	komposisi
oricare	setiap
oricare	sembarang
oricare	any
lovit	ramaikan
lovit	memukul
trecere	menyeberang
trecere	crossing
trecere	penyeberangan
trecere	melintas
atacurile	menyerang
atacurile	serangan
atacurile	penyerangan
rev	pdt
rev	rev
gers	gers
susținută	berkelanjutan
olandez	belanda
alternativ	alternatifnya
alternativ	alternative
alternativ	alternatif
alternativ	alternative
alternativ	alternatif
warner	warner
industrială	industri
industrială	industrial
lawrence	lawrence
eva	eva
eva	hawa
eva	eve
scriitoare	penulis
disponibil	tersedia
timpuri	kali
timpuri	times
străin	alien
străin	asing
străin	stranger
străin	asing
străin	foreign
kevin	kevin
moon	rembulan
moon	bulan
moon	moon
stăpânirea	menguasai
aeriană	udara
prezentarea	presentasi
suedez	swedia
reforma	reformasi
reforma	reformasi
victorii	menang
sarcina	kehamilan
three	tiga
three	three
iliescu	iliescu
inventat	diciptakan
răspunsul	respon
răspunsul	tanggapan
răspunsul	respons
venus	venus
avionul	pesawat
avionul	plane
tokyo	tokyo
contemporane	kontemporer
mărimea	ukuran
mărimea	size
agenția	agency
agenția	agen
agenția	agensi
agenția	badan
stuart	stuart
over	over
interioare	interior
onoarea	kehormatan
onoarea	kehormatan
onoarea	honor
supercupa	supercup
putin	putin
aparat	aparat
tiraspol	tiraspol
filosof	filsuf
ars	terbakar
ars	dibakar
ars	bakaran
ars	dibakar
nasa	nasa
absolvirea	wisuda
absolvirea	kelulusan
adormirea	dormition
ascuns	tersembunyi
ascuns	bathin
ascuns	disembunyikan
ascuns	hidden
baterie	battery
baterie	baterai
provinciile	propinsi
provinciile	provinsi
dave	dave
crime	kejahatan
crime	pembunuhan
capela	kapel
capela	chapel
test	ujian
test	pengujian
test	menguji
test	uji
test	test
test	tes
socialistă	sosialis
simultan	serentak
simultan	simultan
simultan	serentak
simultan	bersamaan
menține	pertahankan
menține	mempertahankan
hong	hong
brigada	brigade
profund	mendalam
profund	sedalam
profund	mendalam
profund	deep
spațiale	spasial
raymond	raymond
richter	richter
grant	kabulkan
grant	hibah
grant	grant
portret	potret
portret	portrait
antologie	antologi
england	inggris
instalat	dipasang
instalat	diinstal
instalat	terpasang
instalat	terinstal
reprezentanții	perwakilan
călătorii	perjalanan
călătorii	travel
călătorii	wisata
călătorii	wisatawan
călătorii	pelancong
negative	negative
negative	negatif
miron	miron
etnice	etnis
etnice	etnik
coloane	kolom
hills	bukit
hills	hills
hills	perbukitan
billy	billy
opoziție	oposisi
nordic	nordik
nordic	nordic
url	url
empire	imperium
empire	empire
empire	kekaisaran
frontiera	batas
frontiera	perbatasan
frontiera	tepi
frontiera	tepian
frontiera	perbatasan
frontiera	frontier
interpretate	diinterpretasikan
interpretate	ditafsirkan
mecanic	mekanis
mecanic	mekanik
mecanic	montir
mecanic	mekanik
mecanic	mechanical
mecanic	mekanis
mecanic	mekanika
erou	hero
erou	pahlawan
argument	argumen
cercetători	peneliti
cercetători	ilmuwan
conceput	dikandung
conceput	dirancang
conceput	merancang
conceput	didesain
împrumut	pinjaman
împrumut	meminjam
împrumut	pinjam
împrumut	meminjam
israelului	israel
electorale	pemilu
viitoare	future
viitoare	mendatang
identificat	identifikasi
identificat	diidentifikasi
identificat	teridentifikasi
identificat	mengidentifikasi
dublă	double
dublă	ganda
dublă	dobel
