din	จาก
greu	ยาก
greu	โหด
crescut	โต
proiectul	โครงการ
olanda	เนเธอร์แลนด์
olanda	ฮอลแลนด์
israel	อิสราเอล
intrarea	รายการ
vară	ซัมเมอร์
vară	summer
versiunea	เวอร์ชัน
versiunea	เวอร์ชั่น
motiv	เหตุ
motiv	เหตุผล
motiv	สาเหตุ
neagră	ดำ
popular	นิยม
papa	โป๊ป
sport	สปอร์ต
sport	sport
sport	กีฬา
sport	สปอร์ต
sport	กีฬา
poloniei	โปแลนด์
studiat	ศึกษา
plasa	ตาข่าย
plasa	net
plasa	สุทธิ
plasa	เน็ต
plasa	ถ้วน
scrisă	เขียน
generale	ทั่วไป
generale	แม่ทัพ
subiect	หัวข้อ
subiect	หัวข้อ
politica	นโยบาย
politica	การเมือง
zece	ten
zece	สิบ
park	จอด
park	สวน
arta	อาร์ต
arta	อาร์ท
arta	art
arta	ศิลปะ
bgcolor	bgcolor
pictor	จิตรกร
gradul	ปริญญา
gradul	อันดับ
ora	ora
ora	ชั่วโมง
ora	เวลา
onoare	เกียรติ
onoare	เกียรติ
onoare	เกียรติยศ
înalt	สูง
mii	พัน
mii	พัน
joacă	เล่น
culturale	วัฒนธรรม
tom	ทอม
tom	tom
ore	ชั่วโมง
moarte	ตาย
vremea	อากาศ
monumentul	อนุสาวรีย์
program	โปรแกรม
program	ตาราง
program	กำหนดการ
susținut	สนับสนุน
linie	เส้น
linie	บรรทัด
linie	line
lungă	ยาว
lungă	นาน
producție	ผลิต
strada	ถนน
strada	street
viii	viii
drum	ถนน
drum	road
lung	ปอด
lung	ยาว
lung	นาน
festivalul	เทศกาล
zonele	บริเวณ
zonele	พื้นที่
tipuri	ชนิด
tipuri	ประเภท
primii	ก่อน
primii	แรก
steaua	ดวงดาว
steaua	ดารา
steaua	ดาว
sursa	ต้นทาง
christian	คริสเตียน
west	เวสต์
distanță	รีโมท
clădirea	ตึก
clădirea	อาคาร
biblioteca	ไลบรารี
piatra	stone
piatra	หิน
piatra	ศิลา
piatra	rock
piatra	ร็อค
piatra	โยก
piatra	หิน
termen	วาระ
valoarea	มูลค่า
valoarea	ค่า
don	ดอน
don	don
religioase	ศาสนา
rio	rio
doctor	ดอกเตอร์
doctor	หมอ
doctor	แพทย์
drepturile	สิทธิ
drepturile	สิทธิ์
turnul	หอคอย
turnul	ทาวเวอร์
turnul	หอ
washington	วอชิงตัน
economică	เศรษฐกิจ
gentile	gentile
adăugat	เพิ่ม
afară	นอก
afară	ภายนอก
afară	ออก
decenii	ทศวรรษ
stilul	สไตล์
proces	กระบวนการ
domeniu	โดเมน
han	ฮาน
han	ฮัน
han	ฮั่น
cerut	ร้องขอ
xiv	xiv
comanda	ลำดับ
interior	ภายใน
interior	ภายใน
interior	inner
madrid	มาดริด
madrid	madrid
bani	เงิน
secole	ศตวรรษ
ron	รอน
argint	ซิลเวอร์
argint	เงิน
intră	ป้อน
norvegia	นอร์เวย์
regina	ควีน
regina	ราชินี
unitate	สามัคคี
unitate	unity
unitate	เอกภาพ
unitate	ยูนิต
unitate	หน่วย
campania	campania
campania	แคมเปญ
dupa	after
dupa	หลัง
compus	แต่ง
compus	สารประกอบ
partid	พรรค
partid	ปาร์ตี้
scop	วัตถุประสงค์
descrie	บรรยาย
descrie	อธิบาย
condiții	เงื่อนไข
energie	พลังงาน
schimbat	เปลี่ยน
extrem	สุดขีด
elveția	สวิสเซอร์แลนด์
eveniment	เหตุการณ์
eveniment	กิจกรรม
aer	แอร์
aer	อากาศ
aer	air
standard	มาตรฐาน
mișcarea	ขบวนการ
solid	ทึบ
solid	ของแข็ง
solid	มั่นคง
solid	solid
solid	แข็ง
apa	น้ำ
apa	นํ้า
sezon	ฤดูกาล
stadionul	สนาม
studiile	ศึกษา
anunțat	ประกาศ
cazuri	กรณี
sine	ไซน์
munte	ภูผา
munte	ภูเขา
descoperă	สำรวจ
romană	roman
romană	โรมัน
conducător	ไม้บรรทัด
conducător	ผู้นำ
evenimentul	เหตุการณ์
evenimentul	กิจกรรม
poziție	จุดยืน
poziție	ตำแหน่ง
masă	ตาราง
masă	โต๊ะ
masă	มวล
masă	ก้อน
masă	อาหาร
masă	มื้อ
povestea	เรื่อง
spațiu	พื้นที่
spațiu	อวกาศ
spațiu	space
bas	แบส
bas	แบ
bas	แบต
bas	เบส
bas	bas
opt	แปด
coreea	เกาหลี
interne	ภายใน
încearcă	ลอง
parlamentului	รัฐสภา
teren	สนาม
teren	ฟิลด์
teren	สาขา
teren	ทุ่ง
teren	ช่อง
teren	land
teren	แลนด์
teren	ที่ดิน
teren	ภูมิประเทศ
london	london
london	ลอนดอน
utilizat	ใช้
severin	severin
produce	ผลิต
france	ฝรั่งเศส
cult	ลัทธิ
cult	บูชา
cult	นมัสการ
control	ควบคุม
control	คอนโทรล
preot	นักบวช
versiune	เวอร์ชัน
versiune	เวอร์ชั่น
făcute	ทำให้
fişier	แฟ้ม
păstrează	เก็บ
condițiile	เงื่อนไข
pictură	จิตรกรรม
zilele	วัน
sala	ศาลา
sala	gym
sala	ยิม
sala	พละ
turcia	ตุรกี
animale	สัตว์
medicină	เวชศาสตร์
medicină	ยา
relativ	สัมพันธ์
relativ	ญาติ
material	วัสดุ
regiuni	ภูมิภาค
basarabia	bessarabia
dolari	ดอลลาร์
imaginea	ภาพ
imaginea	รูปภาพ
imaginea	อิมเมจ
parlamentul	รัฐสภา
statutul	สถานะ
statutul	สถานภาพ
umane	มนุษย์
operă	opera
operă	เปร่า
natural	natural
natural	ธรรมชาติ
planul	แพ็คเกจ
planul	วางแผน
planul	แผน
textul	ข้อความ
vârstă	อายุ
vârstă	ยุค
înregistrat	บันทึก
administrative	ธุรการ
turci	เติร์ก
turci	ตุรกี
xiii	xiii
vara	ซัมเมอร์
vara	summer
belgia	เบลเยียม
belgia	เบลเยี่ยม
jack	แจ๊ค
jack	แจ๊ก
jack	แจ็ค
jack	jack
jack	แจ็ก
sora	น้อง
acțiuni	แชร์
acțiuni	หุ้น
autoritățile	ทางการ
name	ชื่อ
răspuns	ตอบ
rezultate	ผล
rezultate	ผลลัพธ์
camera	ห้อง
discuții	อภิปราย
discuții	อภิปราย
poezie	กลอน
poezie	กวี
poezie	กลอน
poezie	กวี
economic	เศรษฐกิจ
obiecte	วัตถุ
acasă	บ้าน
acasă	home
acasă	บาน
budapesta	บูดาเปส
budapesta	บูดาเปสต์
sfârșit	จบ
sfârșit	end
sfârșit	ยุติ
secolele	ศตวรรษ
secretar	เลขา
secretar	รัฐมนตรี
secretar	เลขาฯ
secretar	เลขาธิการ
secretar	เลขานุการ
permis	อนุญาต
maxim	แม็กซ์
maxim	แม๊กซ์
maxim	แม็ก
maxim	สูงสุด
danemarca	เดนมาร์ก
transport	ขนส่ง
transport	ขนส่ง
coasta	ชายฝั่ง
coasta	ฝั่ง
pavel	paul
pavel	พอล
lei	สิงโต
exact	เป๊ะ
cronica	chronicle
grupuri	กลุ่ม
studiu	เรียน
studiu	ศึกษา
socială	สังคม
fier	เหล็ก
fier	เตารีด
notă	หมายเหตุ
notă	บันทึก
notă	โน้ต
motive	เหตุผล
mount	ภูเขา
pian	เปียนโน
păstrat	เก็บ
direcția	ทิศทาง
comun	สามัญ
comun	ทั่วไป
soldați	ทหาร
administrativă	ธุรการ
modelul	โมเดล
modelul	รุ่น
știu	รู้
știu	ทราบ
necesare	จำเป็น
comentariu	หมายเหตุ
king	กษัตริย์
king	king
king	ราชา
king	คิง
actuală	ปัจจุบัน
vârful	ทิป
pag	pag
viitor	ต่อๆ
viitor	future
viitor	อนาคต
clar	เคลียร์
clar	ล้าง
clar	ชัดเจน
tânăr	ยัง
subiectul	หัวข้อ
notabilitate	notability
bronz	ตาล
bronz	สัมฤทธิ์
episcop	บิชอป
lună	พระจันทร์
lună	มูน
lună	เพ็ญ
lună	เดือน
org	org
ultimele	last
ultimele	สุดท้าย
ultimele	ล่าสุด
ultimele	ล่าสุด
retras	เกษียณ
spațiul	พื้นที่
spațiul	อวกาศ
spațiul	space
river	แม่น้ำ
mișcare	เคลื่อนไหว
mișcare	ขบวนการ
industria	อุตสาหกรรม
femeie	หญิง
femeie	หญิง
medic	แพทย์
medic	แพทย์
bărbați	ผู้ชาย
bărbați	men
bărbați	ชาย
bărbați	บุรุษ
utilizarea	ใช้
tehnică	เทคนิค
tehnică	เทคนิค
documente	เอกสาร
inclus	รวม
satu	satu
volum	ปริมาตร
max	แม็กซ์
max	แม๊กซ์
max	แม็ก
baia	ห้องน้ำ
corp	body
corp	ร่าง
corp	กาย
corp	ร่างกาย
servicii	บริการ
servicii	บริการ
victorie	win
victorie	ชนะ
victorie	ชัยชนะ
prof	prof
creștere	เพิ่ม
house	บ้าน
house	เฮ้าส์
valign	valign
numără	จำนวนนับ
numără	นับ
teritoriu	อาณาเขต
speciale	พิเศษ
south	south
south	ใต้
înlocuit	แทนที่
săptămâni	อาทิตย์
săptămâni	สัปดาห์
alias	นามแฝง
marin	นาวิก
albume	อัลบั้ม
holmes	โฮล์มส์
holmes	โฮล์ม
producția	ผลิต
css	css
oscar	oscar
organizarea	มโน
organizarea	องค์กร
organizarea	องค์การ
capul	หัว
capul	เฮด
arheologic	โบราณคดี
apărare	ป้องกัน
jocuri	เกม
jocuri	เกมส์
revoluția	ปฏิวัติ
smith	สมิทธ์
smith	สมิธ
noapte	ไนท์
noapte	ค่ำคืน
noapte	คืน
noapte	ราตรี
matematică	คณิตศาสตร์
matematică	คณิตศาสตร์
matematică	คณิตศาสตร์
matematică	คณิต
matematică	เลขคณิต
matematică	เลข
specifice	เจาะจง
centrale	เซ็นทรัล
lee	ลี
lee	lee
scor	สกอร์
scor	แต้ม
scor	คะแนน
red	แดง
red	เรด
comunități	ชุมชน
portugalia	โปรตุเกส
wiki	wiki
guvern	ราชการ
guvern	รัฐบาล
occidental	occidental
adevărat	ทรู
adevărat	true
adevărat	จริง
adevărat	แท้
midi	midi
realizarea	ตระหนัก
copiii	เด็กๆ
copiii	เด็ก
copiii	ลูกๆ
copiii	เด็กๆ
copiii	เด็ก
studiul	เรียน
studiul	ศึกษา
cuvânt	คำ
făcută	ทำให้
dinamo	dinamo
construcții	ก่อสร้าง
refuzat	ปฏิเสธ
oferit	เสนอ
regină	ควีน
regină	ราชินี
independent	อิสระ
independent	เอกราช
sprijinul	สนับสนุน
sprijinul	รองรับ
ali	อาลิ
sydney	ซิดนีย์
pictura	จิตรกรรม
puternică	เข้ม
puternică	strong
puternică	แรง
puternică	แข็งแกร่ง
