در	ประตู
خاک	ลูกรัง
خاک	สกปรก
مخالف	ค้าน
میله	บาร์
میله	แถบ
محسوب	นับ
کلیسای	โบสถ์
کلیسای	ศาสนจักร
کلیسای	โบสถ์
کشاورزی	การเกษตร
کشاورزی	เกษตรกรรม
کشاورزی	เกษตร
کشاورزی	การเกษตร
کشاورزی	การเกษตร
کشاورزی	เกษตรกรรม
دوباره	อีก
مشهور	ดัง
مستقل	อิสระ
مستقل	เอกราช
قدیمی	เก่าๆ
قدیمی	แก่
قدیمی	เก่า
شب	ค่ำคืน
شب	คืน
شب	ไนท์
شب	ค่ำคืน
شب	คืน
شب	ราตรี
ویدئویی	วีดีโอ
ویدئویی	วิดีโอ
شیمی	เคมี
فروش	ขาย
فروش	ขาย
فروش	จำหน่าย
فروش	ขาย
بیست	ยี่สิบ
رتبه	อันดับ
جانوران	สัตว์
جانوران	สัตว์
راک	rock
راک	ร็อค
راک	โยก
راک	หิน
پارک	จอด
پارک	สวน
کاربرد	แอพพลิเคชัน
مناسب	ฟิตเนส
مناسب	สมรรถภาพ
آزادی	เสรีภาพ
آزادی	อิสระ
آزادی	อิสรภาพ
آزادی	ฟรี
آزادی	อิสระ
آزادی	ว่าง
آزادی	เสรี
آزادی	free
رای	โหวต
رای	โหวต
رای	โหวต
رای	ไร่
رای	rai
اطراف	รอบๆ
اطراف	รอบ
کمدی	การ์ตูน
کمدی	ตลก
موتور	เครื่องยนต์
موتور	จักรยาน
موتور	motor
موتور	มอเตอร์
بسته	ปิด
بسته	แพ็คเกจ
راست	ทรู
راست	true
راست	จริง
راست	แท้
فاصله	พื้นที่
فاصله	อวกาศ
فاصله	space
سنت	ประเพณี
سنت	ธรรมเนียม
اغلب	บ่อย
اغلب	มัก
اغلب	บ่อยๆ
فضای	พื้นที่
فضای	อวกาศ
فضای	space
چشم	นัยน์ตา
چشم	ดวงตา
چشم	สายตา
چشم	ตา
چشم	ดวงตา
چشم	สายตา
چشم	ตา
مختصات	ประสาน
مختصات	พิกัด
عامل	factor
عامل	ตัวประกอบ
عامل	ปัจจัย
متولد	เกิด
قوانین	กฏ
قوانین	กติกา
قوانین	กฎ
قوانین	กฎหมาย
کمتر	น้อย
صنعتی	อุตสาหกรรม
صنعت	อุตสาหกรรม
گیاهان	พืช
گیاهان	สมุนไพร
کشوری	ประเทศ
آرامگاه	สุสาน
پشت	กลับ
سینما	หนัง
سینما	ภาพยนต์
سینما	ภาพยนตร์
پروژه	โครงการ
حمایت	สนับสนุน
حمایت	รองรับ
باغ	bagh
باغ	สวน
باغ	garden
باغ	สวน
واژه	คำ
واژه	คำ
واژه	ลมปาก
بدن	body
بدن	ร่าง
بدن	กาย
بدن	ร่างกาย
شاید	บางที
مقدار	จำนวน
جرم	มวล
جرم	ก้อน
جرم	อาชญากรรม
کاری	ทำงาน
کاری	งาน
مردان	ผู้ชาย
مردان	men
مردان	ชาย
مردان	บุรุษ
عصر	อายุ
عصر	ยุค
عصر	เย็น
عصر	บ่าย
سرزمین	land
سرزمین	แลนด์
سرزمین	ที่ดิน
موجب	สาเหตุ
سوریه	ซีเรีย
سوریه	ซีเรีย
نامه	จดหมาย
نامه	จดหมาย
موزه	พิพิธภัณฑ์
پادشاه	กษัตริย์
پادشاه	king
پادشاه	ราชา
پادشاه	คิง
عبارت	วลี
عبارت	สำนวน
بازگشت	กลับ
استاندارد	มาตรฐาน
بانک	ธนาคาร
بانک	แบงค์
بانک	ธนาคาร
بانک	แบงค์
بانک	แบงก์
مکزیک	เม็กซิโก
فلسفه	ปรัชญา
دولتی	ราชการ
دولتی	รัฐบาล
نقل	อ้างอิง
نقل	คำคม
ترک	ทิ้ง
ترک	เลิก
ترک	เติร์ก
ترک	turk
نشر	ปล่อย
سفر	ทริป
پاریس	paris
پاریس	ปารีส
توصیف	บรรยาย
توصیف	อธิบาย
رابطه	สัมพันธ์
مراسم	พิธีการ
مراسم	พิธี
دریای	ทะเล
اتریش	ออสเตรีย
اتریش	ออสเตรีย
توان	อำนาจ
توان	power
توان	พลังงาน
توان	พลัง
پر	เต็ม
پر	ฟู
پر	บางเบา
پر	ต่อ
پر	ขน
ربات	บ็อต
ربات	bot
دستور	ลำดับ
تیره	เข้ม
تیره	มืด
دوست	ถูกใจ
دوست	ชอบ
دوست	รัก
دوست	friend
دوست	เพื่อน
هفت	haft
حل	แก้
حل	ไข
تلاش	พยายาม
دفتر	สำนักงาน
دفتر	ออฟฟิศ
ماده	หญิง
بلژیک	เบลเยียม
بلژیک	เบลเยี่ยม
بلژیک	เบลเยียม
بلژیک	เบลเยี่ยม
ارزش	มูลค่า
ارزش	คุ้ม
مربع	ตาราง
شریک	คู่หู
تعیین	ประเมิน
مسابقه	แข่ง
مسابقه	แข่ง
مسابقه	แมตช์
مسابقه	ประกวด
گرم	ร้อนๆ
گرم	ร้อน
گرم	hot
گرم	อบอุ่น
گرم	อุ่น
پاسخ	ตอบ
ورزشکاران	นักกีฬา
درآمد	รายรับ
بازبینی	วิจารณ์
بازبینی	รีวิว
مرحله	เฟส
مرحله	ขั้น
مرحله	ก้าว
مرحله	ขั้น
مرحله	stage
مرحله	เวที
نبرد	ศึก
نبرد	รบ
نبرد	สงคราม
شهرت	เกียรติยศ
سبز	เขียว
حد	จำกัด
حد	วงเงิน
محصولات	สินค้า
محصولات	ผลิตภัณฑ์
اداره	แผนก
اداره	กรม
اداره	สำนักงาน
اداره	ออฟฟิศ
وب	เว็บ
مذهبی	ศาสนา
هنرمندان	ศิลปิน
آرژانتین	อาร์เจนตินา
آرژانتین	อาร์เจนตินา
اش	แอช
فرود	ลง
فرود	ดาวน์
تجاری	พาณิชย์
تجاری	โฆษณา
اصلاح	แก้
اصلاح	ปฏิรูป
خون	โลหิต
خون	เลือด
کلمبیا	โคลัมเบีย
کلمبیا	โคลอมเบีย
کلمبیا	โคลัมเบีย
خوبی	เก่ง
خوبی	ดี
خوبی	สวย
یهودی	ยิว
یهودی	ยิว
یهودی	ยิว
جاده	ถนน
جاده	road
جاده	ยุโรป
روم	roman
روم	โรมัน
روم	โรม
استقلال	อิสรภาพ
استقلال	เอกราช
وبگاه	เว็บไซต์
خلیج	อ่าว
خلیج	อ่าว
رودخانه	แม่น้ำ
جیمز	james
جیمز	เจมส์
آهنگ	ซง
آهنگ	เพลง
بزرگی	บิ๊ก
بزرگی	ใหญ่
بزرگی	big
بزرگی	ใหญ่
گرفتن	การพา
گرفتن	จับ
عکس	รูป
عکس	ภาพ
عکس	ภาพถ่าย
عکس	รูป
عکس	ภาพถ่าย
عکس	รูปภาพ
عکس	รูป
عکس	ภาพถ่าย
عکس	รูปภาพ
عکس	รูป
عکس	แม่ค้า
ملل	ประชาชาติ
ملل	สหประชาชาติ
جی	เจย์
جی	jay
ان	แอน
ان	ann
جلد	ปก
جلد	cover
جلد	ปกปิด
وسیله	อุปกรณ์
همگانی	สาธารณชน
همگانی	public
همگانی	สาธารณะ
پاپ	ป็อป
پاپ	ป๊อป
پاپ	pop
پاپ	โป๊ป
تیتر	หัวข้อ
متفاوت	ต่าง
مجله	นิตยสาร
مجله	วารสาร
حساب	บัญชี
پاکستان	ปากีสถาน
تو	เจ้า
تو	คุณ
تو	เธอ
دفاع	ป้องกัน
دانشنامه	สารานุกรม
ایکائو	icao
انسانی	มนุษย์
والیبال	วอลเล่ย์
والیبال	วอลเลย์บอล
مؤسسه	สถาบัน
مؤسسه	สถาบัน
شخصیت	บุคลิกลักษณะ
شخصیت	บุคลิก
شخصیت	บุคลิกภาพ
شخص	บุคคล
مایکل	ไมเคิ้ล
مایکل	ไมเคิล
درمان	รักษา
درمان	บำบัด
درمان	ปฏิบัติ
درمان	เลี้ยง
کودکان	ลูกๆ
کودکان	เด็กๆ
کودکان	เด็ก
کودکان	กุมาร
کودکان	เด็ก
میانه	กลาง
شش	หก
شش	six
ضد	anti
قهرمان	champ
قهرمان	แชมป์
قهرمان	วีรบุรุษ
قهرمان	ฮีโร่
قهرمان	แชมป์
ساختار	โครงสร้าง
یهودیان	ยิว
یهودیان	ยิว
باستانی	โบราณ
فشار	สื่อ
فشار	กด
فشار	กดดัน
فشار	เบ่ง
فشار	ผลัก
فشار	ดัน
فشار	เข็น
محصول	สินค้า
محصول	ผลิตภัณฑ์
مسئله	ปัญหา
گاز	กัด
گاز	แก๊ส
گاز	ก๊าซ
گاز	น้ำมัน
جمع	สะสม
جمع	รวบรวม
جمع	พหูพจน์
جمع	พจน์
فیلمی	หนัง
فیلمی	ภาพยนต์
فیلمی	ภาพยนตร์
جنبش	ขบวนการ
تحصیل	เรียน
تحصیل	ศึกษา
سوئیس	สวิสเซอร์แลนด์
ارشد	อาวุโส
ارشد	senior
دیوید	เดวิด
دیوید	david
کاربردی	ประยุกต์
کاربردی	แอพพลิเคชัน
تابع	ฟังก์ชัน
مهر	ผนึก
مهر	ผนึก
جدول	ตาราง
جدول	โต๊ะ
اجازه	อนุญาต
شاعران	กวี
فضایی	พื้นที่
فضایی	อวกาศ
فضایی	space
کارهای	งาน
سنای	วุฒิสภา
دار	ดาร์
تقریباً	เกือบ
طلایی	golden
طلایی	โกลเด้น
طلایی	ทองคำ
طلایی	ทอง
طلایی	โกลด์
طلایی	ทองคำ
ستاره	ดวงดาว
ستاره	ดารา
ستاره	ดาว
سیستان	sistan
سنتی	ดั้งเดิม
تصویب	อนุมัติ
طلا	ทอง
طلا	โกลด์
طلا	ทองคำ
دره	หุบเขา
پرتغال	โปรตุเกส
عربستان	อาหรับ
عربستان	ซาอุดิอาระเบีย
هفته	อาทิตย์
هفته	สัปดาห์
هفته	อาทิตย์
هفته	สัปดาห์
سیتی	เมือง
سیتی	ซิตี้
سیتی	city
قرمز	แดง
قرمز	เรด
ثابت	คงที่
ثابت	นิ่ง
ثابت	มั่นคง
ثابت	ตายตัว
ثابت	ซ่อมแซม
ثابت	คงที่
متحد	สามัคคี
متحد	ยูไนเต็ด
متحد	united
متحد	สัมพันธมิตร
خبر	ข่าวสาร
خبر	ข่าว
ورود	รายการ
برجسته	ค้าง
نقطه	จุด
نقطه	จุด
نقطه	point
نقطه	ชี้
نقطه	จุด
نقطه	ประเด็น
مشترک	สามัญ
مشترک	ทั่วไป
آتش	ไฟ
آتش	เพลิง
بلوچستان	balochistan
زیست	ชีววิทยา
فنی	เทคนิค
فنی	fanny
چشمه	ปาส
چشمه	ปา
چشمه	สปา
چشمه	น้ำพุ
چشمه	สปริง
چشمه	น้ำพุ
پوشش	ปก
پوشش	cover
پوشش	ปกปิด
سلطنتی	รอยัล
سلطنتی	ราชวงศ์
کتابخانه	ไลบรารี
