les	на
donné	донираше
donné	донирал
discussion	расправа
discussion	дискусии
discussion	дискусија
discussion	муабет
discussion	разговор
discussion	чат
dame	дама
dame	лејди
dame	даме
épouse	невеста
épouse	невесто
épouse	невестата
épouse	сопруга
épouse	жена
historiques	историски
historiques	историско
historiques	историска
historiques	историски
historiques	историско
historiques	историска
axe	секира
axe	оска
mesure	мерење
mesure	мерење
mesure	измери
mesure	мерка
mesure	мера
prendre	земање
prendre	земи
prendre	земете
important	важна
important	битно
important	важно
important	битен
important	важни
données	податок
données	податоци
lequel	кои
lequel	која
lequel	кое
george	џорџ
george	џорџе
george	george
force	снага
force	сила
force	силата
force	сила
force	присили
pologne	полска
couleur	боја
couleur	боја
collection	збирка
collection	колекција
actrice	глумица
actrice	актерка
régiment	полк
régiment	полкот
station	станица
loire	лоара
bande	бенд
bande	касета
bande	лента
bande	банда
bande	bande
capitale	престолнина
capitale	капитал
côte	ребро
côte	крајбрежје
côte	брег
côte	крајбрежје
côte	обала
façon	начин
étape	степ
étape	чекор
étape	бина
étape	етапа
étape	фаза
créée	создадено
créée	создадени
créée	креирано
créée	создадена
créée	создаден
plutôt	поарно
combat	борба
combat	битка
combat	борбите
combat	борба
combat	борба
combat	тепачка
footballeur	фудбалерот
footballeur	фудбалер
forces	предности
forces	сили
forces	силите
royal	кралско
royal	кралска
royal	ројал
royal	royal
royal	кралски
aucune	ниеден
aucune	никој
aucune	ниедна
russie	русија
nicolas	николас
nicolas	николас
mètres	метри
mètres	метри
possède	поседува
possède	поседува
presse	печат
presse	притиснете
presse	прес
académie	академија
construit	гради
construit	конструкции
construit	изграден
construit	изградени
construit	изградено
construit	изграден
construit	изградена
construit	изградени
construit	изградено
tournoi	турнир
épisodes	епизоди
entrée	влезот
entrée	влез
entrée	влез
entrée	ставка
entrée	влезна
revue	дневник
revue	журнал
revue	journal
revue	магазин
revue	списание
revue	прегледај
revue	преглед
jeunes	младински
jeunes	младинска
jeunes	младост
jeunes	младоста
jeunes	млади
jeunes	младина
jeunes	младите
jeunes	млад
jeunes	јанг
jeunes	young
jeunes	млади
jeunes	млада
présence	посетеност
présence	присуство
présence	присутност
présence	присуство
course	трка
course	раса
course	тркачки
course	трки
course	тркање
ceinture	појаси
ceinture	каиш
ceinture	ремен
ceinture	појас
meilleure	подобри
meilleure	подобра
meilleure	подобар
meilleure	подобро
meilleure	најдобар
