και	dan
κοινότητας	komuniti
κίνηση	gerakan
κίνηση	pergerakan
κίνηση	gerak
κίνηση	gerak
κίνηση	trafik
κίνηση	gerakan
κίνηση	pergerakan
μέρα	hari
κομμάτι	boh
κομμάτι	piece
ώρα	waktu
ώρα	masa
ώρα	time
συμφωνία	perjanjian
συμφωνία	agreement
συμφωνία	persetujuan
μεγάλα	large
μεγάλα	besar
μεγάλα	besar
ιστορικά	bersejarah
ιστορικά	sejarah
σκηνοθεσία	diarah
συγγραφείς	penulis
συγγραφείς	pengarang
συγγραφείς	penulis
πλοία	bot
πλοία	perahu
πλοία	kapal
πλοία	ships
πλοία	pembuluh
συστήματα	sistem
αλλαγή	perubahan
αλλαγή	ubah
σημασία	pentingnya
σημασία	bererti
λέει	kata
λέει	says
χαρακτηριστικό	characteristic
χαρακτηριστικό	atribut
διαίρεση	divisyen
διαίρεση	pembahagian
διαίρεση	bahagian
διαίρεση	cerai
διαίρεση	split
διαίρεση	bahagikan
διαίρεση	bahagikan
διευθυντής	pengarah
διευθυντής	pengurus
διευθυντής	manager
τέχνη	seni
τέχνη	kesenian
επτά	seven
επτά	tujuh
διεθνές	antarabangsa
δικαιώματα	hak
διαφορά	perbezaan
κώστας	kostas
κώστας	costas
χρησιμοποιεί	kegunaan
κατ	cat
κατ	kucing
επίδραση	pengaruh
επίδραση	effect
επίδραση	kesan
βάρος	berat
ναό	temple
ναό	kuil
τροχιά	trek
τροχιά	runut
τροχιά	trajektori
τροχιά	orbit
τομ	tom
πρόσωπα	muka
ιδέα	idea
ιστορική	bersejarah
ιστορική	bersejarah
ιστορική	sejarah
αντίθεση	pertentangan
νικόλαος	nikolaos
πίνακα	melukis
πίνακα	lukisan
πίνακα	mengecat
υπηρεσία	agensi
υπηρεσία	perkhidmatan
υπηρεσία	khidmat
υπηρεσία	servis
υπηρεσία	service
σύντομα	segera
σύντομα	soon
διεθνή	antarabangsa
στοιχείο	item
στοιχείο	unsur
ταχύτητα	velocity
ταχύτητα	halaju
ταχύτητα	speed
ταχύτητα	kelajuan
όρους	terma
αττικής	attica
κρήτης	kreta
αεκ	aek
αεκ	img
ολυμπιακός	olimpik
λιγότερο	kurang
λιγότερο	kurangkan
λιγότερο	less
κυκλοφορία	trafik
κυκλοφορία	peredaran
αλλαγές	perubahan
πειραιά	piraeus
μυθολογία	mitos
μυθολογία	mitologi
παντρεύτηκε	berkahwin
αντικείμενο	item
αντικείμενο	object
αντικείμενο	objek
τρίτο	ketiga
λειτουργεί	beroperasi
πραγματικότητα	kenyataan
πραγματικότητα	reality
πραγματικότητα	realiti
στρατιωτική	ketenteraan
στρατιωτική	tentera
μετάλλιο	pingat
μετάλλιο	medal
χρονικό	kronik
ίδρυση	penubuhan
ίδρυση	pendirian
ίδρυση	mengasaskan
καλή	good
καλή	gud
πλαίσιο	framework
πλαίσιο	konteks
πλαίσιο	context
έδαφος	tanah
έδαφος	tanahnya
έδαφος	wilayah
έδαφος	tanah
έδαφος	ground
αυτοκράτορας	maharaja
αυτοκράτορας	kaiser
έδρες	kerusi
αναφορές	petisyen
αναφορές	rujukan
αναφορές	laporan
αγωνίζεται	berjuang
αγωνίζεται	bergelut
πέρα	beyond
εκπαίδευση	latihan
εκπαίδευση	training
εκπαίδευση	pendidikan
γάλλος	perancis
δημήτριος	dimitrios
δημήτριος	demetrius
δεύτερος	second
δεύτερος	kedua
επόμενο	next
επόμενο	selanjutnya
επόμενο	seterusnya
ανθρώπους	insan
ανθρώπους	manusia
ανθρώπους	people
ανθρώπους	orang
ανθρώπους	rakyat
ανθρώπους	orng
φυσική	natural
φυσική	semulajadi
φυσική	fizik
φυσική	jasmani
φυσική	fizikal
τομέα	sektor
πρωταθλητής	champ
πρωταθλητής	juara
χρυσό	golden
χρυσό	emas
χρυσό	keemasan
χρυσό	emas
χρυσό	gold
πεδίο	skop
πεδίο	bidang
πεδίο	medan
ενότητα	unity
ενότητα	kesatuan
ενότητα	perpaduan
ενότητα	seksyen
ενότητα	bahagian
ενότητα	modul
ενότητα	module
χρησιμοποιήθηκε	diguna
χρησιμοποιήθηκε	digunakan
ερμηνεία	pentafsir
ερμηνεία	takbir
ερμηνεία	pentafsiran
παγκόσμια	worldwide
παγκόσμια	sejagat
παγκόσμια	global
κίνημα	gerakan
κίνημα	pergerakan
λεπτά	minit
λεπτά	minit
φέρει	bawa
φέρει	bawak
ρεκόρ	rakam
ρεκόρ	rekod
κιθάρα	guitar
κιθάρα	gitar
δεδομένα	data
έναρξη	mulakan
έναρξη	start
έναρξη	mula
οκτώβριο	oktober
οκτώβριο	october
ιανουάριο	januari
αποστολή	menghantar
αποστολή	penghantaran
αποστολή	hantar
αποστολή	hantarkan
αποστολή	misi
χρώματα	warna
χρώματα	colours
χρώματα	warna
μορφές	borang
πειραιώς	piraeus
αρχική	original
ύπαρξη	kewujudan
ακολουθεί	mengikuti
ακολουθεί	following
ακολουθεί	mengikut
ήττα	tewaskan
ήττα	kekalahan
διεθνείς	antarabangsa
τόμος	isipadu
τόμος	jilid
νέος	new
νέος	baharu
νέος	baru
νέος	khadam
νέος	muda
νέος	young
νέος	mudanya
θρόνο	singgahsana
θρόνο	takhta
γερμανική	jerman
δημήτρης	demetris
δημήτρης	dimitrios
δημήτρης	dimitris
δημήτρης	dimitri
σκορ	skor
φωνητικά	vokal
φωνητικά	vokal
εσωτερικό	interior
εσωτερικό	dalaman
εσωτερικό	dalaman
εσωτερικό	inner
εσωτερικό	batin
ενέργεια	tenaga
μοντέλο	model
στρατιώτες	perajurit
στρατιώτες	tentera
στρατιώτες	askar
στρατιώτες	pasukan
πώς	caranya
γερμανός	jerman
αφρική	afrika
επιλογή	pilihan
επιλογή	choice
επιλογή	pilih
επιλογή	pilih
σεπτέμβριο	september
στρατός	ketenteraan
στρατός	tentera
στρατός	tentera
στρατός	army
περισσότεροι	lebih
περισσότεροι	lagi
περισσότεροι	more
επιθέσεις	serangan
ιούνιο	june
ιούνιο	jun
σελίδες	pages
σελίδες	mukasurat
σελίδες	halaman
περιβάλλον	persekitaran
χώρος	ruang
χώρος	space
χώρος	angkasa
σύνταγμα	rejimen
σύνταγμα	perlembagaan
σύγχρονη	moden
σύγχρονη	kontemporari
αθλητές	atlet
υψόμετρο	altitud
υψόμετρο	ketinggian
υψόμετρο	ketinggian
μπροστά	forward
μπροστά	maju
μπροστά	majukan
μπροστά	front
μπροστά	depan
μπροστά	hadapan
περιεχόμενο	kandungan
περιεχόμενο	kandungannya
περιεχόμενο	kandungan
ιδιότητες	keperibadian
ιδιότητες	atribut
ευρωπαϊκή	eropah
ορισμένες	certain
ορισμένες	tertentu
αντίδραση	reaksi
αντίδραση	tindakbalas
αντίδραση	respon
ασία	asia
επιχειρήσεις	perniagaan
επιχειρήσεις	enterprises
αιώνας	abad
αιώνας	century
υπόθεση	kes
αριστερά	kiri
ήρθε	came
αγωνιστική	berlumba
αγωνιστική	perlumbaan
αγωνιστική	racing
εκδοχή	version
εκδοχή	versi
καλύτερα	better
καλύτερα	terbaik
καλύτερα	best
μεγάλος	besar
λίστα	senarai
έκθεση	report
έκθεση	lapor
έκθεση	laporkan
έκθεση	laporan
έκθεση	pameran
έκθεση	dedahan
οικονομικών	kewangan
καλό	good
καλό	gud
οξύ	asam
οξύ	asid
πλατεία	persegi
πλατεία	square
πλατεία	segiempat
μάρτιο	mac
μάρτιο	march
προστασία	perlindungan
απεβίωσε	almarhum
απεβίωσε	mendiang
απεβίωσε	allahyarham
επέκταση	perluasan
επέκταση	pengembangan
προσωπική	personal
προσωπική	peribadi
πράξη	akta
πράξη	act
πράξη	lakonan
πράξη	bertindak
αχαΐας	achaea
καταγωγή	asal
καταγωγή	asalnya
πήγε	went
αγώνας	perlumbaan
αγώνας	race
αγώνας	ras
αγώνας	perjuangan
αγώνας	mancis
αγώνας	padan
αγώνας	lawan
αγώνας	berlawan
αγώνας	bergaduh
αγώνας	fight
υπηρεσίες	perkhidmatan
υπηρεσίες	servis
στόχο	objektif
στόχο	sasaran
στόχο	target
στόχο	gol
στόχο	matlamat
στόχο	goal
πλαίσια	bingkai
πλαίσια	frame
εκστρατεία	kempen
κύπρο	cyprus
αύγουστο	ogos
λίμνη	kolam
λίμνη	tasik
λίμνη	lake
περιλαμβάνουν	sertakan
ιούλιο	julai
ηθοποιοί	actresses
ηθοποιοί	pelakon
κριτική	kritikan
κριτική	pengkritik
κριτική	kritik
κριτική	criticisms
λάθος	salah
λάθος	silap
λάθος	salah
λάθος	ralat
λάθος	kesilapan
γραμμές	garisan
επεξεργασία	edit
επεξεργασία	pemprosesan
νίκες	menang
βιογραφικά	cvs
βιογραφικά	resume
διαφορετικά	berbeza
διαφορετικά	sebaliknya
γρήγορα	cepat
γρήγορα	laju
γρήγορα	cepat
άρη	ares
άρη	marikh
άρη	mars
άνθρωπος	manusia
άνθρωπος	human
άνθρωπος	lelaki
έφερε	dibawa
έπαιξε	dimain
εδάφη	wilayah
σύνορα	sempadan
σύνορα	sempadan
αεροσκάφη	pesawat
αεροσκάφη	aircraft
πλοίο	kapal
πλοίο	wadah
πλοίο	kapal
πλοίο	ship
πλοίο	sampan
πλοίο	bot
πλοίο	perahu
πλοίο	boat
ομοσπονδία	persekutuan
αρχίζει	bermula
αρχίζει	bermula
γήπεδο	stadium
κανένα	tiada
δεκέμβριο	disember
αμερικανοί	american
αμερικανοί	amerika
απρίλιο	april
καλύτερο	better
καλύτερο	terbaik
καλύτερο	best
υποστήριξη	menyokong
υποστήριξη	sokongan
υποστήριξη	support
υποστήριξη	sokong
δημιούργησε	dicipta
κοινοβούλιο	parlimen
γερμανικά	jerman
ζωγράφος	pelukis
διοικητής	komandan
διοικητής	komander
δημόσια	awam
αύξηση	meningkat
αύξηση	tingkatkan
αύξηση	naikkan
εμφανίσεις	tanggapan
εμφανίσεις	penampakan
γύρο	pusingan
γύρο	bulat
δίσκο	cakera
δίσκο	cakera
δίσκο	talam
δίσκο	dulang
χρησιμοποιώντας	menggunakan
υπηρέτησε	menghidang
υπηρέτησε	dihidangkan
κοινή	lumrah
κοινή	common
αξίωμα	aksiom
αστεροειδής	asteroid
αστεροειδής	asteroid
νοέμβριο	november
μήνα	bulan
πάτρα	patras
πάτρα	patra
πολιτισμού	kebudayaan
πολιτισμού	budaya
γράφει	menulis
φαινόμενο	fenomena
άγιο	suci
άγιο	kudus
άγιο	holy
γαλλικά	perancis
τουρκία	turkey
τουρκία	turki
δρόμο	jalan
δρόμο	road
λιμάνι	pelabuhan
λιμάνι	port
λιμάνι	pelabuhan
λιμάνι	harbour
ηνωμένο	bersatu
ηνωμένο	united
ποιητής	penyair
ποιητής	pujangga
συνέπεια	ketekalan
πρόεδρο	presiden
μνήμη	ingatan
μνήμη	memory
χέρια	lengan
χέρια	tangan
κανόνες	rules
κανόνες	peraturan
διατήρηση	pemeliharaan
διατήρηση	maintenance
διατήρηση	penyelenggaraan
διατήρηση	pemuliharaan
διατήρηση	pengekalan
βουλή	parlimen
παιδί	kid
παιδί	kanak
παιδί	anak
παιδί	child
δίπλα	bersebelahan
εικόνες	pictures
εικόνες	gambar
εικόνες	imej
εθνικότητα	kebangsaan
τελευταίος	last
ενώσεις	persatuan
θέλει	wants
θέλει	mahukan
σκηνή	adegan
σκηνή	scene
σκηνή	khemah
εισαγωγή	pengantar
εισαγωγή	pengenalan
εισαγωγή	perkenalan
εισαγωγή	import
εισαγωγή	impot
εισαγωγή	selit
μεταφορά	pengangkutan
μεταφορά	pemindahan
μεταφορά	pengangkutan
μεταφορά	transport
εξωτερικό	luaran
άτομο	individu
άτομο	orang
άτομο	person
άτομο	atom
εργασία	kerja
εργασία	bekerja
εργασία	buruh
εργασία	labour
γερμανοί	jerman
γερμανοί	jerman
τάξη	kelasnya
τάξη	kelas
τάξη	class
τάξη	tempahan
τάξη	pesanan
τάξη	susunan
τάξη	tempah
τάξη	order
παρελθόν	past
παρελθόν	melepasi
παλαιότερα	dahulunya
δουλειά	job
δουλειά	kerja
δουλειά	bekerja
συμπεριφορά	kelakuan
συμπεριφορά	perangai
συμπεριφορά	attitude
συμπεριφορά	sikap
συμπεριφορά	perangai
συμπεριφορά	kelakuan
βόρειο	utara
βόρειο	northern
απόψεις	pendapat
απόψεις	paparan
απόψεις	pandangan
απόψεις	views
άνθρακα	carbon
άνθρακα	karbon
κοινωνία	masyarakat
οκτώ	lapan
σύμβολο	simbol
προσθήκη	tambahan
προσθήκη	add
ισραήλ	israel
άρης	aris
άρης	ares
άρης	marikh
άρης	mars
καναδά	kanada
καναδά	canada
παιχνίδια	permainan
παιχνίδια	games
παιχνίδια	game
παιχνίδια	mainan
κομμάτια	kepingan
κομμάτια	potongan
κομμάτια	cebisan
ανάλυση	breakdown
ανάλυση	pecahan
ανάλυση	analisis
κόκκινο	merah
κόκκινο	red
ηλιακό	suria
ηλιακό	solar
δίσκος	album
δίσκος	cakera
δίσκος	cakera
δίσκος	talam
δίσκος	dulang
πρωταθλήτρια	juara
ροκ	batu
ροκ	rock
αντικείμενα	barangan
αντικείμενα	item
αντικείμενα	objek
ενέργειας	tenaga
ζώνη	zon
ζώνη	belt
σύλλογοι	persatuan
σύλλογοι	kelab
σχέδια	design
σχέδια	rekabentuk
σχέδια	projek
σχέδια	lukisan
χιλιάδες	ribuan
χιλιάδες	beribu
δίκτυο	rangkaian
δίκτυο	network
φως	ringan
φως	cahaya
φως	light
πραγματικό	real
παραπομπές	rujukan
μικρές	kecik
μικρές	kecil
πίνακας	table
πίνακας	jadual
πίνακας	meja
πίνακας	melukis
πίνακας	lukisan
πίνακας	mengecat
απάντηση	jawapan
απάντηση	reply
παρόμοια	serupa
παρόμοια	seiras
απόλυτο	mutlak
περιλαμβάνονται	disertakan
περιλαμβάνονται	termasuk
περιλαμβάνονται	termasuk
περιλαμβάνονται	merangkumi
αποκλειστικά	ekslusif
αποκλειστικά	exclusive
αποκλειστικά	eksklusif
αποκλειστικά	esklusif
νότιο	selatan
νότιο	selatan
πολιτικές	dasar
ανήκουν	belong
νόμος	perundangan
νόμος	law
πράγματα	perkara
πράγματα	barangan
πράγματα	stuff
πράγματα	barang
οποιαδήποτε	sebarang
άννα	anna
απλώς	hany
απλώς	cuma
απλώς	hanya
σκηνοθέτης	pengarah
