και	un
έγραψε	uzrakstīja
κατασκευή	izgatavošana
κατασκευή	ražošana
κατασκευή	celtniecība
κατασκευή	būve
κατασκευή	uzbūve
κατασκευή	būvniecība
κατασκευή	konstrukcija
περιέχει	satur
περιπτώσεις	lietas
περιπτώσεις	gadījumi
περιπτώσεις	korpusi
περιπτώσεις	gadījumos
ημέρες	dienām
ημέρες	dienās
ημέρες	dienas
μαρία	marija
μερικές	dažas
μερικές	dažiem
μερικές	daži
τιμή	cenas
τιμή	cena
τιμή	cenu
τιμή	vērtība
διαδικασία	process
διαδικασία	procesā
διαδικασία	tiesvedība
διαδικασία	tiesvedība
διαδικασία	procedūru
διαδικασία	procedūra
κοινό	skatītāju
κοινό	auditorija
κοινό	skatītājiem
κοινό	auditorijas
κοινό	publika
κοινό	skatītāji
διαγραφή	dzēšanu
διαγραφή	dzēšana
διαγραφή	izdzēst
διαγραφή	dzēst
απογραφή	skaitīšana
απογραφή	inventārs
απογραφή	inventāra
απογραφή	uzskaite
συλλογή	savākšanas
συλλογή	kolekcijas
συλλογή	vākšana
συλλογή	savākšana
συλλογή	kolekcija
τρίτη	otrdien
τρίτη	otrdiena
τρίτη	trešā
τρίτη	trešais
παρακάτω	zemāk
παρακάτω	zem
ναός	templi
βοήθεια	palīdzība
βοήθεια	palīgā
βοήθεια	palīdzība
βοήθεια	palīdzēt
βοήθεια	help
απόσταση	distance
απόσταση	attālums
απόσταση	diapazons
νέων	jaunatne
νέων	jaunieši
νέων	jaunība
αμέσως	tūlīt
αμέσως	nekavējoties
αμέσως	uzreiz
αναφορά	ziņot
αναφορά	ziņojums
αναφορά	atsauces
αναφορά	atsauce
ποδοσφαιριστής	futbolists
δράση	rīcība
λιγκ	līgas
λιγκ	līga
απλά	tikai
γιώργος	džordžs
γιώργος	georgios
κανείς	neviens
γεγονότα	fakti
γεγονότα	faktus
γεγονότα	notikumi
γεγονότα	notikumiem
γεγονότα	pasākumi
σύντομο	īsa
σύντομο	īsais
σύντομο	īsā
σύντομο	īsi
σύντομο	īss
σύντομο	īsi
κράτος	valsts
κράτος	štats
κωνσταντίνος	konstantīns
στρατό	armijas
στρατό	armija
αγία	svētais
αγία	saint
αποτελέσματα	rezultāti
αποτελέσματα	rezultātus
ιστορικό	fons
ιστορικό	fona
ιστορικό	vēsture
ιστορικό	vēstures
ιστορικό	vēsturi
ιστορικό	vēsturē
σπίτι	mājās
σπίτι	home
σπίτι	mājas
σπίτι	majas
σπίτι	māja
σπίτι	mājā
τζον	džons
τζον	jon
αρκετές	vairākas
αρκετές	vairāki
τμήματα	iedalījums
τμήματα	nodaļas
τμήματα	rajoni
τμήματα	segmenti
τμήματα	segmentiem
τμήματα	segmentus
τμήματα	departamenti
τμήματα	struktūrvienības
τμήματα	departamentiem
τμήματα	iedaļas
τμήματα	nodaļas
τμήματα	sekcijas
τμήματα	sadaļas
λειτουργία	amats
λειτουργία	funkcija
λειτουργία	režīms
λειτουργία	darbība
λειτουργία	operācija
λειτουργία	ekspluatācija
βιβλία	grāmatas
κείμενο	teksts
γραμμή	līnija
σχέδιο	projekta
σχέδιο	projekts
σχέδιο	dizaina
σχέδιο	dizains
σχέδιο	projektēšana
σχέδιο	konstrukcija
σχέδιο	plāna
σχέδιο	plāns
σχέδιο	plānā
βουλευτής	deputāts
βουλευτής	loceklis
βουλευτής	biedrs
γη	zemi
γη	zeme
γη	zemes
γη	zemi
γη	zeme
γη	zemes
χρήστες	izmantotāji
χρήστες	lietotāji
εμφανίζεται	rādīts
ξανά	atkal
ξανά	vēlreiz
αυτοί	viņi
αυτοί	tie
αυτοί	tās
χρήστης	lietotājs
χρήστης	lietotāja
χρήστης	lietotājam
θάλασσα	jūra
χρησιμοποιούνται	izmanto
χρησιμοποιούνται	lietots
χρησιμοποιούνται	izmantotais
χρησιμοποιούνται	izmantots
χρησιμοποιούνται	lietoti
χρησιμοποιούνται	lietota
καλύτερη	labāku
καλύτερη	labāka
καλύτερη	labāk
καλύτερη	labāki
καλύτερη	labāks
πολιτείες	valstis
χρήστη	lietotājs
χρήστη	lietotāja
χρήστη	lietotājam
πληθυσμού	populācija
πληθυσμού	iedzīvotāji
εξουσία	iestāde
εξουσία	power
εξουσία	jaudas
εξουσία	jauda
εξουσία	vara
καλοκαίρι	vasarai
καλοκαίρι	vasara
καλοκαίρι	vasarā
παράδοση	piegāde
παράδοση	piegādes
παράδοση	nodošanas
παράδοση	nodošana
παράδοση	atteikšanās
παράδοση	tradīcijas
παράδοση	tradīcija
παράδοση	tradīciju
άνδρες	vīriešiem
άνδρες	vīri
άνδρες	vīrieši
δίνει	dod
όσκαρ	oscars
όσκαρ	oskars
όσκαρ	oskars
όσκαρ	oskar
ακριβώς	tieši
γυναίκα	sieviete
γυναίκα	sievieti
γυναίκα	sieviete
γυναίκα	sievietes
γυναίκα	sieviešu
γυναίκα	sievas
γυναίκα	sieva
κλπ	etc
κλπ	utt
περιοδικό	žurnāls
περιοδικό	magazine
κατάλογος	direktorija
κατάλογος	direktoriju
κατάλογος	mape
κατάλογος	sarakstu
κατάλογος	saraksta
κατάλογος	uzskaitījums
κατάλογος	saraksts
κεντρική	centrālā
κεντρική	centrālais
κεντρική	centrālās
ακολούθησε	follow
ακολούθησε	seko
ακολούθησε	sekot
ακολούθησε	sekoja
γλώσσες	valodas
νησιά	salas
νησιά	salām
χρώμα	krāsu
χρώμα	krāsa
χρώμα	krāsu
χρώμα	krāsa
διεθνής	international
διεθνής	starptautiskā
διεθνής	starptautiski
αμερική	amerika
αμερική	amerikā
αμερική	ameriku
γυναίκες	sievietes
μονή	klostera
μονή	klosterī
σπούδασε	pētīta
σπούδασε	pētīts
σπούδασε	pētītas
κύρια	galvenais
κύρια	galvenās
κύρια	galvenā
πρότυπα	veidnes
πρότυπα	sagataves
πρότυπα	standartos
πρότυπα	standartus
πρότυπα	standarti
δημιουργήθηκε	radīta
δημιουργήθηκε	radīts
δημιουργήθηκε	izveidots
δημιουργήθηκε	radīti
δημιουργήθηκε	izveidota
μικρά	mazas
μικρά	mazās
μικρά	mazie
μικρά	maza
μικρά	mazs
σχέσεις	attiecības
σχέσεις	attiecības
εμφάνιση	rādīt
εμφάνιση	parādīt
εμφάνιση	rādīt
εμφάνιση	displejs
εμφάνιση	displeja
τέσσερα	četri
τέσσερα	četras
τέσσερα	četriem
τέσσερα	četrus
εγκυκλοπαίδεια	enciklopēdija
αυτοκρατορία	impērija
ώρες	stundas
ώρες	stundām
τίτλος	virsraksts
τίτλος	tituls
συνθήκες	līgumi
συνθήκες	apstākļi
συνθήκες	nosacījumi
συνθήκες	stāvokļi
συνθήκες	apstākļi
μελέτη	pētījums
μελέτη	izpēte
μελέτη	pētījuma
σχολείο	skola
σχολείο	skolas
σχολείο	skolu
σχολείο	skolā
ειδικά	īpaši
υλικό	materiāli
υλικό	materiāls
κάστρο	pili
κάστρο	pils
κάστρο	castro
βουλευτές	deputāti
δυτικά	rietumu
δυτικά	rietumos
δυτικά	rietumi
δυτικά	west
δυτικά	rietumu
δυτικά	western
καλά	laba
καλά	labas
καλά	labi
καλά	labs
καλά	labais
ανατολικά	austrumos
ανατολικά	austrumu
ανατολικά	austrumi
ανατολικά	austrumu
απέναντι	pretējā
απέναντι	pretēja
απέναντι	pretim
συνεργασία	sadarbības
συνεργασία	sadarbība
επιτροπή	komisijas
επιτροπή	komisija
επιτροπή	komiteju
επιτροπή	komiteja
νίκος	nikos
άνθρωποι	cilvēkiem
άνθρωποι	cilveki
άνθρωποι	cilvēki
άνθρωποι	tauta
άνθρωποι	cilvēkiem
έφτασε	ieradušies
έφτασε	ieradies
αρχηγός	priekšnieks
αρχηγός	vadītājs
αρχηγός	vadonis
αρχηγός	līderi
αρχηγός	leader
αρχηγός	līderis
σύνθεση	sastāvs
σύνθεση	sintēze
σύνθεση	sintēzi
προσπάθεια	mēģinājumi
προσπάθεια	mēģinājums
προσπάθεια	pūles
προσπάθεια	piepūle
προσπάθεια	centieni
προσπάθεια	pūliņi
προσπάθεια	piepūles
τελευταίο	pēdējo
τελευταίο	pēdējais
τελευταίο	pēdējā
τελευταίο	pēdējās
τελευταίο	pēdējoreiz
εξελέγη	ievēlēta
εξελέγη	ievēlēti
εξελέγη	ievēlēts
απόφαση	lēmums
αυτοκράτορα	imperators
αγορά	iegāde
αγορά	pirkums
αγορά	pirkšana
αγορά	tirgus
αγορά	tirgū
πρόταση	priekšlikums
ταυτόχρονα	vienlaikus
ταυτόχρονα	vienlaicīgi
μέρες	dienām
μέρες	dienās
μέρες	dienas
ανακαλύφθηκε	atklāju
ποσοστό	likme
τελική	galīgais
τελική	galīgo
τελική	gala
τελική	galīgā
καθηγητής	lektors
καθηγητής	profesore
καθηγητής	profesors
καθηγητής	pasniedzēja
καθηγητής	skolotāju
καθηγητής	skolotāja
καθηγητής	skolotājs
συμβούλιο	padomes
συμβούλιο	padome
συμβούλιο	padomi
μέσο	instruments
μέσο	instrumenta
μέσο	instrumentu
μέσο	vidēja
μέσο	vidējs
συνέχισε	turpina
συνέχισε	turpināt
σταθμός	stacija
σταθμός	stacijā
σταθμός	stacijas
παράγεται	ražoti
παράγεται	ražota
παράγεται	ražotas
παράγεται	saražots
παράγεται	ražots
παράγεται	radīts
έρευνα	izmeklēšana
έρευνα	izmeklēšanā
έρευνα	apskate
έρευνα	aptauja
έρευνα	pētījumi
έρευνα	pētniecības
έρευνα	pētniecība
έρευνα	izpēte
γέννησης	dzimšanas
γέννησης	dzemdības
δυτική	rietumu
δυτική	rietumos
δυτική	rietumi
δυτική	west
δυτική	rietumu
δυτική	western
κωνσταντινούπολη	konstantinopoles
κωνσταντινούπολη	stambulas
κωνσταντινούπολη	stambulā
έννοια	nozīme
έννοια	jēga
έννοια	jēdziens
έννοια	koncepciju
έννοια	koncepcija
έννοια	koncepts
απο	no
χαρακτήρα	rakstzīme
χαρακτήρα	raksturu
χαρακτήρα	raksturs
αλέξανδρος	aleksandrs
δυνατότητα	iespēja
θερμοκρασία	temperatūras
θερμοκρασία	temperatūra
σπουδές	pētīta
σπουδές	pētīts
σπουδές	pētītas
σπουδές	pētījumi
γενική	vispārējā
γενική	vispārējais
γενική	vispārīgi
γενική	vispārēji
οργάνωση	organizācija
οργάνωση	organizācija
μερικά	dažas
μερικά	dažiem
μερικά	daži
χρειάζεται	vajadzībām
χρειάζεται	vajag
χρειάζεται	vajadzības
όμιλος	grupu
όμιλος	grupa
όμιλος	grupas
επιφάνεια	virsma
αγγλία	anglija
αγγλία	england
αγγλία	angliju
μετάφραση	tulkošana
μετάφραση	tulkojums
ρωσία	krievija
ρώμη	romas
ρώμη	romā
ρώμη	roma
κορυφή	top
κορυφή	tops
κορυφή	augšējā
κορυφή	augšējais
κορυφή	maksimums
κορυφή	pīķa
βιβλιοθήκη	bibliotēka
βιβλιοθήκη	bibliotēkā
βιβλιοθήκη	bibliotēku
βιβλιοθήκη	bibliotēkas
λόγους	iemesli
λόγους	pamatojums
σημαία	karogs
σημαία	karoga
δεδομένων	dati
βρέθηκε	atrasta
βρέθηκε	atrastas
βρέθηκε	atrasts
ορίζεται	definēta
ορίζεται	definētas
ορίζεται	definē
ορίζεται	definēti
ορίζεται	definēts
ενδιαφέρον	interesanti
ενδιαφέρον	interesants
ενδιαφέρον	interesantas
ενδιαφέρον	interesanta
έξω	ārpusē
έξω	ārpus
έξω	ārpuses
έξω	ārā
έξω	out
ισπανία	spānija
ρωσίας	krievija
μιχαήλ	mihails
μιχαήλ	maikls
μιχαήλ	michael
πέρασε	pagājuši
διοίκηση	pavēlniecība
διοίκηση	komanda
διοίκηση	vadība
διοίκηση	pārvaldība
διοίκηση	apsaimniekošana
διοίκηση	vadība
διοίκηση	pārvaldības
διοίκηση	ievadīšana
διοίκηση	administrācija
δεξιά	tiesības
δεξιά	labās
δεξιά	pareizi
καμία	nav
καμία	neviena
εφαρμογή	īstenošana
εφαρμογή	ieviešana
εφαρμογή	app
εφαρμογή	lietotnes
εφαρμογή	aplikāciju
εφαρμογή	piemērošana
εφαρμογή	piemērošanu
εφαρμογή	pieteikums
σύζυγος	laulātā
σύζυγος	laulātais
σύζυγος	vīrs
σύζυγος	sievas
σύζυγος	sieva
βραβεία	apbalvošana
βραβεία	balva
βραβεία	balvas
βραβεία	godalgas
βραβεία	balvas
ημερομηνία	datums
συμμετείχαν	piedalījās
συμμετείχαν	piedalījušies
συμμετείχαν	piedalījusies
συμμετείχαν	piedalījies
ανατολική	austrumos
ανατολική	austrumu
ανατολική	austrumi
ανατολική	austrumu
υπουργείο	ministrijas
υπουργείο	ministrija
μέρη	daļas
μέρη	detaļas
μέρη	vietām
μέρη	vietas
μέρη	puses
αγγλική	angļu
λόγος	iemesls
λόγος	runā
λόγος	runu
λόγος	runas
λόγος	runa
παιχνίδι	spēle
παιχνίδι	rotaļlietu
παιχνίδι	rotaļu
παιχνίδι	rotaļlieta
παιχνίδι	atskaņot
παιχνίδι	play
παιχνίδι	spēlē
παιχνίδι	spēlēt
διοργάνωση	organizācija
γαλλική	francijas
γαλλική	franču
σχήμα	forma
σχήμα	attēls
σχήμα	attēlā
δημοτικό	elementāri
δημοτικό	vienkāršā
φεστιβάλ	festivāls
φεστιβάλ	svētki
φεστιβάλ	svētki
φεστιβάλ	festivālos
ονόματα	nosaukumi
ονόματα	vārdi
επίσημα	formāli
επίσημα	oficiāli
επιχείρηση	darbība
επιχείρηση	operācija
επιχείρηση	ekspluatācija
επιχείρηση	uzņēmums
επιχείρηση	uzņēmējdarbība
αποφάσισε	izlēma
αποφάσισε	nolēma
αποφάσισε	nolēmusi
αποφάσισε	izlemts
αποφάσισε	nolemts
αποφάσισε	nolemt
αποφάσισε	lemt
αποφάσισε	izlemj
αποφάσισε	lemj
αποφάσισε	izlemt
λονδίνο	londona
λονδίνο	londonā
λονδίνο	london
συνθήκη	līgums
μακεδονίας	maķedonija
πρόσωπο	cilvēks
πρόσωπο	persona
πρόσωπο	seju
πρόσωπο	seja
εξέλιξη	attīstība
εξέλιξη	izstrāde
εξέλιξη	attīstīšana
εξέλιξη	attīstība
εξέλιξη	attīstību
κοινότητας	kopienu
κοινότητας	kopienas
κοινότητας	kopiena
κίνηση	kustība
κίνηση	priekšlikumu
κίνηση	priekšlikums
κίνηση	pārvietot
κίνηση	gājiens
κίνηση	pārvietoties
κίνηση	satiksme
κίνηση	satiksmes
κίνηση	kustība
κίνηση	kustību
μέρα	dienu
μέρα	dienā
μέρα	diena
κομμάτι	gabaliņš
κομμάτι	gabals
κομμάτι	gab
ώρα	laiks
ώρα	laika
συμφωνία	vienošanās
συμφωνία	nolīgumu
συμφωνία	nolīgums
λοιπόν	labi
λοιπόν	nu
μεγάλα	lielie
μεγάλα	liels
μεγάλα	lielas
μεγάλα	lieli
μεγάλα	liela
μεγάλα	lielā
μεγάλα	liels
μεγάλα	lielais
μεγάλα	lieli
μεγάλα	liela
μεγάλα	lielā
ιστορικά	vēsturiski
ιστορικά	vēsturisks
ιστορικά	vēsturiskā
ιστορικά	vēsturisko
ιστορικά	vēsturiski
ιστορικά	vēsturiskais
ιστορικά	vēsturiskas
σκηνοθεσία	vērsta
σκηνοθεσία	virzīta
σκηνοθεσία	vērsts
σκηνοθεσία	vadīšanā
συγγραφείς	rakstnieki
συγγραφείς	autori
συγγραφείς	autoriem
τέτοια	tādi
τέτοια	tāda
τέτοια	tāds
πλοία	laivas
πλοία	kuģi
