the	на
blade	блејд
blade	острица
disappeared	исчезнал
disappeared	исчезна
array	палета
patrolling	патролираат
committees	комисии
committees	комитети
loose	лабаво
boom	бум
sailors	морнари
beaten	претепан
beaten	претепана
beaten	претепани
beaten	тепан
beaten	тепани
smoke	чад
smoke	пуши
smoke	дим
smoke	димче
assassination	атентат
assassination	атентатот
lancaster	ланкастер
reynolds	рејнолдс
divorce	разводот
divorce	развод
dust	прав
dust	прашина
saxon	саксон
separately	одвоено
separately	одделно
grain	зрна
grain	зрно
grain	житарици
grain	жито
executives	раководители
translations	преводи
zimbabwe	зимбабве
cohen	коен
puts	става
diving	нуркање
carroll	керол
carroll	карол
accounting	сметководство
prussia	прусија
intelligent	интелигентен
intelligent	интелегентни
intelligent	интелегентен
intelligent	интелигентни
intelligent	интелигентна
cherry	чери
cherry	вишна
cherry	цреша
cherry	cherry
tobacco	тутунски
tobacco	тутун
cleaned	исчистен
varieties	видови
bench	клупа
directions	упатство
directions	насоки
ellen	елен
padding	полнењето
measurement	мерење
paradise	рај
paradise	рајски
alexandria	александрија
complement	надополнување
complement	дополни
complement	дополнување
witch	вештер
witch	вештерка
attraction	привлекувањето
attraction	атракција
attraction	привлечност
attraction	привлекување
diana	дијана
diana	диана
diana	дајана
personalities	личности
personalities	особини
colleagues	колегите
colleagues	колеги
busy	зафатен
busy	зафатено
busy	зафатена
busy	зафатени
cia	циа
screenwriter	сценарист
rankings	пласманот
aboriginal	абориџинска
commanders	командири
commanders	команданти
salem	салем
wagner	вагнер
firms	фирми
sanctions	санкции
americas	америка
endings	завршетоци
instructor	инструктор
divorced	разведена
divorced	разведен
divorced	разведени
varies	варира
tomorrow	утре
manuscripts	ракописи
unified	обединето
unified	обединет
unified	обединета
clarify	разјасни
scouts	извидниците
scouts	извидници
investigations	истраги
silva	силва
derek	дерек
agenda	агенда
agenda	агендата
provision	одредба
humanity	хуманост
humanity	хуманоста
humanity	човечност
admit	признаам
terror	терор
terror	ужас
contestants	натпреварувачи
trinidad	тринидад
distant	далечното
distant	далечен
distant	далечна
distant	далечни
burke	берк
burke	бурк
circles	кругови
assignment	задача
recalled	потсети
