amb	함께
sortida	종료
sortida	출구
sortida	나가기
sortida	exit
sortida	끝내기
thomas	토머스
thomas	토마스
colònia	쾰른
colònia	식민지
por	공포
por	두려움
por	공포증
fulles	나뭇잎
fulles	잎새
arquitecte	건축가
arquitecte	건축
portal	포탈
portal	포털
recursos	자원
recursos	리소스
creixement	성장
creixement	증가
establiment	설립
conflicte	갈등
conflicte	갈등이
conflicte	충돌
conflicte	분쟁
pedro	페드로
polítics	정치인들
polítics	정치인
polítics	정치가
poesia	문학
ferran	페르디난트
peter	베드로
peter	피터
alfons	알폰소
vint	스물
vint	스무
ràpidament	빠르게
regnat	통치
regnat	reign
catòlica	가톨릭주의
catòlica	가톨릭
àrees	영역
pares	부모
pares	부모님
naturals	자연
naturals	천연
amic	친구
mont	마운트
irlanda	아일랜드
contacte	접촉
contacte	문의
contacte	연락처
contacte	연락
louis	루이스
louis	루이
seguit	팔로우
bronze	청동기
bronze	청동
actiu	활성화
actiu	활동
actiu	액티브
actiu	활성
dalt	윗층
dalt	위층
revolta	폭동
medicina	의학
abu	abu
taller	워크샵
taller	워크숍
curs	코스
curs	과정
apareixen	나타납니다
modern	모던
modern	현대
modern	근대
modern	근황
polònia	폴란드
combat	전투
combat	컴뱃
líder	리더
líder	지도자
fundador	설립자
fundador	창시자
fundador	창립자
afegir	추가하기
afegir	추가
bèlgica	벨기에
corrent	현재
corrent	전류
sola	홀로
sola	혼자
princesa	공주
princesa	공주님
princesa	프린세스
títols	타이틀
títols	제목
vermell	붉은
vermell	붉은색
vermell	레드
vermell	빨간색
vermell	빨강
film	필름
film	영화
existeixen	존재
existeixen	존재함
humà	인간
humà	인체
humà	인간인
vaixells	보트
límit	한계
límit	제한
límit	극한
galeria	화랑
galeria	갤러리
flors	꽃이
https	https
acte	act
producte	제품
coses	것들
coses	사물
coses	물건
coneixement	지식인
coneixement	지식
totalment	완전히
seguint	팔로우
tribu	부족
raó	이유
estrella	항성
germana	여동생
germana	언니
germana	누나
moviments	moves
moviments	움직임
moviments	움직임
alemanys	독일인
comitè	위원회
finestres	윈도우
ronda	라운드
morts	사망
morts	데드
pista	트랙
pista	추적
usuaris	사용자
don	don
monument	기념탑
monument	기념물
monument	모뉴먼트
monument	기념비
reconeixement	인식
tractament	시술
tractament	치료
figures	수치
figures	피규어
miguel	미겔
santiago	산티아고
smithsonian	스미스소니언
smithsonian	스미소니언
feina	직업
feina	욥기
suècia	스웨덴
washington	워싱턴
rosa	분홍색
rosa	분홍
rosa	핑크
rosa	장미
rosa	로즈
monuments	기념물
monuments	기념비
valors	가치관
valors	가치
park	파크
park	공원
religió	종교
continuació	계속
enllaç	링크
tasca	작업
fundat	설립
obert	오픈
obert	열기
documents	문서
policia	경찰
policia	경찰관
tècniques	테크닉
tècniques	기법
digital	디지털
anònim	익명
org	org
milà	밀란
milà	밀라노
residència	거주지
residència	주택
residència	레지던스
residència	주택지
arquebisbe	주교
arquebisbe	대주교
setge	포위전
quadre	탁자
quadre	식탁
quadre	테이블
conquesta	정복
torrent	토렌트
completament	완전히
autònoma	자치구
stadium	경기장
stadium	스타디움
peça	트랙
peça	추적
llenguatge	언어
tecnologia	기술
porto	포르토
porto	포르투
propietats	특성
propietats	자산
propietats	속성
entrenador	코치
projectes	프로젝트
lliures	free
lliures	무료
lliures	자유
lliures	파운드
dit	핑거
dit	손가락
proposta	제안
clau	키키
agricultura	농업
agricultura	농사
agricultura	농장
agricultura	농업
relacionats	관련
espasa	도검
pèrdua	상실
pèrdua	손실
extensió	확장
extensió	연장
extensió	확장자
extensió	확대
varietat	다양체
varietat	버라이어티
alexandre	알렉산드르
alexandre	알렉산더르
alexandre	알렉산더
sang	피피
sang	블러드
sang	혈액
guinea	기니
venècia	베네치아
venècia	베니스
internet	인터넷
nacionals	내셔널스
basc	바스크어
basc	바스크
circuit	서킷
circuit	회로
simon	시몬
simon	사이몬
simon	사이먼
anàlisi	해석학
anàlisi	해석
anàlisi	분석
abr	apr
resposta	응답
resposta	정답
resposta	대답해
resposta	대답
resposta	답변
feta	made
feta	만든
hàbitat	서식지
oficialment	공식적으로
oficialment	officially
moscou	모스크바
periodista	기자
periodista	언론인
periodista	저널리스트
festes	휴일
festes	연휴
festes	공휴일
festes	명절
terreny	지형
terreny	그라운드
operació	작동
operació	작전
fortalesa	포트리스
fortalesa	요새
internacionals	국제
internacionals	인터내셔널
blau	파란색
blau	청색
blau	푸른
blau	블루
blau	파랑
blau	푸른색
roig	붉은
roig	붉은색
roig	레드
roig	빨간색
roig	빨강
millorar	개선하기
millorar	향상
millorar	개선
senyal	신호
senyal	신호기
senyal	시그널
difícil	어려운
difícil	어려움
difícil	어려워
diputats	대의원
versions	버전
històrica	역사
dirigit	감독
metge	의사
metge	닥터
cadena	문자열
cadena	사슬
cadena	연쇄
cadena	체인
aliança	동맹
aliança	얼라이언스
models	모델
models	모형
vaixell	보트
lletra	노랫말
junta	보드
junta	게시판
junta	이사회
rafael	라파엘
presó	교도소
presó	감옥
operacions	작전
operacions	운영
royal	로열
royal	로얄
vist	읽음
aplicació	애플리케이션
aplicació	프로그램
aplicació	어플리케이션
obertura	조리개
obertura	오프닝
obertura	개봉
esdeveniments	이벤트
esdeveniments	행사
categories	카테고리
categories	카테고리가
categories	범주
categories	분류
amics	친구
amics	프렌즈
amics	친구들이
amics	친구들
premsa	프레스
premsa	누르기
turó	언덕
parella	커플
parella	부부
israel	이스라엘
black	검은색
black	검정
black	검정색
black	블랙
concert	연주회
concert	콘서트
reforma	개혁개방
reforma	개혁
simple	단순
simple	간단
simple	심플
simple	단순한
simple	간단하다
simple	간단한
idees	아이디어
dimensions	차원
dimensions	크기
excepte	빼고
comunista	공산주의자
exemples	예시
exemples	예제
reserva	예약
oli	오일
oli	석유
oli	기름
vídeo	동영상
vídeo	비디오
dedicada	헌신
autoritat	권위
compost	화합물
compost	복합
compost	복합체
inicial	초기
inicial	이니셜
forta	강한
forta	스트롱
econòmic	경제
destacats	하이라이트
darrera	마지막
darrera	라스트
expressió	표현
expressió	표현식
accions	행동
accions	활동
accions	동작
accions	액션
imperial	임페리얼
càrrega	로드
càrrega	로딩
càrrega	로딩
descripció	설명
descripció	묘사
henry	헨리
muhammad	무하마드
muhammad	무함마드
dedicat	헌신
lleis	법률
atenció	관심
atenció	주의
atenció	시선
rectangular	사각형
rectangular	직사각형
justícia	정의
luxemburg	룩셈부르크
fàbrica	공장
fàbrica	팩토리
fernando	페르난도
fernando	페르난두
diners	머니
diners	돈이
béns	상품
béns	물품
gas	가스
presa	먹이
populars	인기가요
populars	인기
populars	인기가
nivells	레벨
nivells	수준
completa	완료
completa	완성
flota	함대
flota	플리트
branca	지점
branca	분기
red	붉은
red	붉은색
red	레드
red	빨간색
red	빨강
paris	파리
daniel	다니엘
daniel	대니얼
simplement	간단히
simplement	단순하게
simplement	단순히
indica	나타냅니다
programes	프로그램
centres	센터
espanyols	스페인인
planeta	행성
planeta	플래닛
atacs	공격
principat	공국
habitual	평상시
habitual	평소
municipals	시영
migdia	정오
treballadors	노동자
treballadors	노동자들
treballadors	근로자
solar	태양광
solar	태양
carrers	거리
carrers	길거리
instruments	악기
instruments	인스트루먼트
nombres	숫자
complex	콤플렉스
complex	복합체
símbol	기호
símbol	상징
pintures	페인트
constant	상수
gestió	경영
gestió	관리
temporades	시즌
temporades	계절
crisi	위기
manca	부족
sants	성인인
ali	알리
ali	ali
ensenyament	교육
ensenyament	교사
ensenyament	가르침
montserrat	몬트세랫
participants	참가자
baixes	낮은
baixes	낮음
baixes	low
motius	이유
motius	동기
ascensió	어센션
ascensió	승천
possibilitat	가능성
complet	완료
complet	완성
martínez	마르티네스
martínez	마르티네즈
pérez	페레즈
pérez	페레스
context	맥락
context	문맥
isabel	이사벨
die	죽는다
convent	수녀원
jueus	유대인
bernat	베르나르드
bernat	버나드
bernat	베르나르
con	원뿔
cristians	기독교인
derrota	패배
giovanni	조반니
noruega	노르웨이
famós	유명한
famós	유명해
famós	유명인
famós	유명하다
famós	유명
cambridge	케임브리지
estudiants	학생
estudiants	학생들
estudiants	유학생
doctor	닥터
espais	공간
espais	공백
riera	스트리밍
riera	스트림
riera	흐름
interpretació	해석
caiguda	떨어지지
caiguda	떨어지는
caiguda	떨어짐
basat	기반
basat	기반으로
incloure	포함
intent	시도
document	문서로
document	문서
clara	클라라
utc	utc
utc	표준시
clàssica	클래식
clàssica	고전주의
clàssica	고전
mínim	최소
estàndard	스탠더드
estàndard	표준
representant	대표자
representant	대표
altura	높이
altura	키는
escultura	조각상
escultura	조각
editor	편집기
editor	편집자
editor	에디터
agència	에이전시
agència	대행사
agència	대리점
visió	비전
visió	시력
visió	시각
cim	cim
international	국제
international	인터내셔널
americans	미국인
elegit	선정
esteve	스테파노
esteve	스티븐
musulmans	무슬림
gira	회전
retorn	반납
retorn	반환
retorn	리턴
retorn	귀환
retorn	복귀
concurs	콘테스트
concurs	대회
acceptar	수락
reacció	반응
reacció	공감
golf	골프
global	글로벌
global	전역
directe	직접
directe	직통
directe	direct
directe	다이렉트
marit	남편
terrestre	지상
rang	계급
rang	순위
actuals	현재
actuals	전류
responsable	책임
responsable	책임감
partida	게임
partida	경기
pacífic	태평양
pacífic	퍼시픽
matèria	물질
arbre	트리
arbre	나무
florida	플로리다
propis	소유
declarar	선포
cicle	주기
cicle	순환
cicle	사이클
llegenda	전설
llegenda	레전드
llançament	출시
llançament	실행
llançament	발사
llançament	런칭
processos	프로세스
orient	오리엔트
patir	고통받고
similars	비슷함
similars	유사한
similars	비슷한
similars	유사
estrelles	항성
estrelles	스타
enviat	보냄
enviat	전송
caixa	box
caixa	상자
caixa	박스
utilitzant	사용하기
estructures	구조물
estructures	구조
ciutadans	시민
ciutadans	시민들
signar	기호
signar	서명
signar	사인
guerres	전쟁
femení	암컷
femení	여성
generació	세대
survey	설문조사
platja	바닷가
platja	해변
platja	비치
publicacions	게시글
publicacions	게시물
pell	스킨
pell	피부
invasió	침략
invasió	침공
all	마늘
papers	종이
papers	신문
papers	페이퍼
papers	서류
casat	결혼
àrabs	아랍인
deixant	떠나
deixant	떠나기
andorra	안도라
aliats	연합군
aliats	연합국
comptes	계좌
comptes	계정
atenes	아테네
nobel	노벨
terrassa	테라스
crist	그리스도
crist	크라이스트
gèneres	장르
pilot	조종사
pilot	파일럿
ambdues	둘다
igualment	비슷함
igualment	비슷하게
arbres	나무들
arbres	트리
arbres	나무
ulls	눈빛
conservació	보존
conservació	보전
presidència	대통령
actuació	공연
actuació	성과
actuació	성능
usa	이용하기
usa	사용하기
usa	사용
usa	이용
usa	사용하다
usa	usa
usa	미국
documentació	설명서
documentació	문서
concerts	연주회
concerts	콘서트
hongria	헝가리
comunitats	커뮤니티
comunitats	공동체
plans	플랜
plans	계획
artístic	예술적
ducat	공국
freqüència	주파수
freqüència	빈도
aconsegueix	get
aconsegueix	받기
mètodes	수단
mètodes	메서드
mètodes	방법
poques	몇몇
sub	서브
algú	누군가
experiència	경험
experiència	체험
xile	칠레
esmenta	언급
expansió	팽창
expansió	급팽창
expansió	전개
expansió	확장
aeroport	공항
aeroport	국제공항
curt	커트
curt	짧게
curt	쇼트
curt	짧은
alumnes	학생
alumnes	학생들
alumnes	유학생
veïns	이웃들
veïns	이웃
veïns	이웃
restaurant	음식점
restaurant	레스토랑
restaurant	식당
retornar	반납
retornar	반환
retornar	리턴
retornar	귀환
retornar	복귀
bellesa	아름다움
bellesa	미녀
bellesa	미용
bellesa	미모
bellesa	미인
man	남자
man	남성
man	사람
guitarra	guitar
guitarra	기타
tradicionals	전통적
tradicionals	전통적인
tradicionals	전통
democràtica	민주당
turquia	터키
turquia	칠면조
decisió	의사결정
decisió	결정
mesures	조치
mesures	측정
mesures	대책
atlàntic	애틀랜틱
atlàntic	대서양
selva	정글
instrument	악기
instrument	계기
titular	헤드라인
titular	제목
elèctric	전기
advocat	변호사
menors	미성년자
fruit	과일
fruit	열매
fruit	과일과
ucraïna	우크라이나
solució	해결책
solució	솔루션
eslovàquia	슬로바키아
vent	바람
primavera	봄이
primavera	스프링
grand	그랜드
correu	편지
correu	메일
correu	우편
dinamarca	덴마크
desenvolupat	선진
aplicacions	애플리케이션
aplicacions	어플리케이션
texas	텍사스
relativament	상대적으로
badia	베이
sicília	시칠리아
ordres	명령
ordres	명령어
ordres	주문
coordenades	좌표
coordenades	좌표계
banc	뱅크
banc	은행
religiós	종교
vehicles	차량
augment	증가
ocell	조류
possessió	소지
persecució	박해
càrrecs	청구
científic	과학자
oceà	바다
oceà	오션
cònsol	영사
rebut	받았습니다
rebut	받은
rebut	받음
jardí	가든
jardí	정원
nàpols	나폴리
perú	페루
medalles	메달
autoritats	당국
registre	레지스터
registre	등록
