oli	бе
toimittaja	репортерът
toimittaja	журналист
toimittaja	журналистка
toimittaja	редактор
auto	автомобил
auto	кола
auto	колата
auto	автомобил
auto	автоматично
auto	авто
red	ред
red	червена
red	червен
red	червени
red	червено
nimeä	признание
nimeä	името
nimeä	наименование
nimeä	име
joen	ривър
joen	река
joen	реката
joen	джо
dvd	dvd
dvd	двд
levyn	албум
levyn	диск
levyn	диска
levyn	диск
levyn	диска
muutaman	няколко
muutaman	малцина
kreikan	гръцки
kreikan	гръцко
kreikan	грък
kreikan	гръцка
italialainen	италианска
italialainen	италианец
italialainen	италиански
italialainen	италианско
johannes	йоханес
johannes	джон
johannes	йоан
paitsi	освен
viime	последно
viime	последен
viime	последни
viime	последна
asioita	неща
asioita	нещата
venäläinen	руснак
venäläinen	руски
venäläinen	руснаци
venäläinen	руска
venäläinen	руско
perjantai	петък
mieltä	изглед
mieltä	гледка
mieltä	оглед
mieltä	преглед
pari	двойка
pari	чифт
pari	двойка
sana	дума
sana	сана
top	top
top	топ
top	върха
arvo	ранг
arvo	стойност
poistaa	премахва
poistaa	премахнете
poistaa	премахване
poistaa	махнете
poistaa	изтриване
poistaa	изтриете
poistaa	изтрий
oscar	оскар
ruotsi	шведска
ruotsi	шведски
ruotsi	швеция
keskiviikko	сряда
osittain	част
osittain	частично
osittain	отчасти
osittain	частично
osittain	отчасти
torstai	четвъртък
väkiluku	популация
väkiluku	население
veli	бро
veli	братко
veli	брат
voittaja	победител
voittaja	печеливш
yhdysvaltojen	сащ
yhdysvaltojen	usa
jotkut	някои
tiedot	информация
tiedot	info
tiedot	инфо
tiedot	информация
tiedot	информиране
tiedot	дейта
tiedot	данни
tiedot	детайли
tiedot	подробности
ryhmän	група
ryhmän	групово
ryhmän	групиране
ryhmän	групова
ajoi	карал
ajoi	караше
intian	индианец
intian	индиец
intian	индийско
intian	индийски
intian	индийска
intian	индия
yleinen	обща
yleinen	общ
yleinen	общи
yleinen	чести
yleinen	обща
yleinen	общи
yleinen	генерал
helposti	лесно
karl	карл
kapteeni	капитане
osti	купена
osti	купени
osti	закупени
osti	купен
osti	купена
osti	купих
osti	купил
osti	купен
kai	кай
suuria	голямо
suuria	големи
suuria	голям
suuria	голяма
elokuvissa	филми
jää	айс
jää	лед
jää	остани
kuukauden	месец
yhdeksän	nine
yhdeksän	девет
kasvoi	повишена
kasvoi	увеличена
kasvoi	увеличен
kasvoi	повишен
tytär	дъще
tytär	дъщеря
selvästi	ясно
selvästi	очевидно
suoritti	извършен
suoritti	проведено
suoritti	извършено
suoritti	извърши
suoritti	извършена
suku	род
suku	семейство
suku	семейството
puoliso	съпруг
puoliso	съпруга
kuoleman	смърт
kuoleman	смъртта
filosofian	философия
filosofian	философията
one	една
one	един
one	едно
palveli	служил
minuuttia	минути
seuraa	следвайте
äiti	мама
äiti	мама
äiti	мамо
äiti	мама
äiti	майка
äiti	майко
suomeksi	финландски
näyttää	изглежда
näyttää	показва
ihmiset	човеци
ihmiset	човеците
ihmiset	народ
ihmiset	хора
ihmiset	хората
romaani	романът
romaani	новела
romaani	роман
puheenjohtajana	председателство
linja	реплика
linja	линия
toi	доведен
toi	доведе
toi	доведени
lasten	децата
lasten	деца
euroa	евро
euroa	евро
euroa	eur
euroa	еврото
euroa	евро
senttimetriä	сантиметри
senttimetriä	сантиметра
senttimetriä	сантиметър
kaiken	всичко
korkein	върховен
korkein	върховния
korkein	върховна
korkein	върховно
joseph	жозеф
joseph	джоузеф
joseph	йосиф
ilta	вечер
ilta	вечерта
ilta	вечерно
ilta	вечер
ilta	нощ
ilta	нощта
tavallisesti	нормално
tavallisesti	обикновено
tavallisesti	обикновенно
tavallisesti	обикновено
tavallisesti	обикновено
valmistunut	завърши
valmistunut	завършила
valmistunut	завършил
valmistunut	завърша
lasta	дете
päivä	денят
päivä	ден
american	американска
american	американско
american	американски
american	американец
ohjaaja	директорът
ohjaaja	режисьор
ohjaaja	директор
arkkitehti	архитект
arkkitehti	архитектурни
liittyy	свързани
liittyy	свързан
liittyy	свързана
liittyy	свързано
merkittäviä	значителен
merkittäviä	значително
merkittäviä	значителни
merkittäviä	значим
merkittäviä	значителна
muuttaa	промени
muuttaa	смяна
muuttaa	промяна
osaksi	частично
osaksi	отчасти
nimetty	номиниран
nimetty	номинирана
till	тил
till	тил
vähintään	минимален
vähintään	минимално
vähintään	минимална
vähintään	минимум
tiedosto	файл
tiedosto	файлът
tiedosto	досие
tilalle	заменен
tilalle	заменено
tilalle	сменен
tilalle	сменени
tilalle	заменена
malli	образец
malli	модел
malli	шаблон
henrik	хенрик
henrik	хенри
järvi	езерото
järvi	лейк
järvi	езеро
tieto	познаване
tieto	знания
tieto	познания
tieto	знание
tieto	познание
musiikkia	music
musiikkia	музиката
musiikkia	музика
koulun	училището
koulun	школа
koulun	училище
antiikin	антики
antiikin	антика
antiikin	антични
antiikin	антична
antiikin	древни
antiikin	древен
antiikin	древно
antiikin	древна
antiikin	антики
antiikin	антики
tarkoituksena	предназначение
tarkoituksena	цел
tärkeä	важно
tärkeä	важен
tärkeä	важни
tärkeä	важна
elämä	живот
elämä	живота
elämä	life
elämä	лайф
elämä	животът
lahden	лахти
neljänneksi	четвърта
neljänneksi	четвърто
neljänneksi	четвърти
musiikki	music
musiikki	музиката
musiikki	музика
united	обединени
united	обединена
united	обединен
united	юнайтед
united	обединено
kiinni	хващане
kiinni	улов
kiinni	хванете
kiinni	хваната
kiinni	уловена
kiinni	уловени
kiinni	хванат
kiinni	хванати
kiinni	затворен
kiinni	затворена
kiinni	затворено
kiinni	затворени
team	тийм
team	отбор
team	отбора
team	екип
team	team
maata	държава
maata	страна
maata	земи
maata	земя
viron	естонски
viron	естония
ville	виле
