han	han
kavaleri	kavalerija
mel	miltus
mel	miltų
mel	miltai
opvarmning	šildymo
opvarmning	šildymas
opvarmning	šildymo
køb	pirkimas
køb	pirkti
køb	pirkimo
køb	pirkimai
køb	pirkimas
køb	pirkimo
køb	pirkti
walker	walker
statistisk	statistikos
trio	trio
sporten	sportui
sporten	sporto
sporten	sportas
ruth	rūta
wikidata	wikidata
komponenter	komponentai
stein	stein
skulptur	skulptūra
winston	winston
fisker	žuvys
fisker	žvejys
fisker	žvejyba
fisker	žvejybos
dygtige	talentinga
dygtige	talentingas
mandat	įgaliojimai
mandat	mandatas
kæde	grandinės
kæde	grandinė
bureau	agentūra
police	policija
police	policijos
dragon	dragon
göttingen	göttingen
rede	lizdas
rede	paruošti
chopin	šopeno
drab	žmogžudystė
drab	žudynių
drab	žudo
drab	žudymas
gad	gad
allieret	sąjungininkas
judas	judas
humor	humoro
humor	humoras
kentucky	kentukio
fuldmægtig	administratorius
proteiner	baltymų
proteiner	baltymas
proteiner	baltymai
proteiner	baltymų
proteiner	baltymai
satellitter	palydovai
koncentreret	koncentruota
koncentreret	koncentruotą
koncentreret	koncentruotas
westfalen	vestfalijos
amy	eimė
factor	faktorius
factor	daugiklis
factor	veiksnys
opdagelsesrejsende	explorer
møbler	baldai
rick	rikai
neutrale	neutralus
terror	teroro
terror	terorizmu
terror	terorizmas
leftarm	leftarm
cæsar	cezario
cypern	kipras
mitsubishi	mitsubishi
skarpe	staigus
undervist	mokoma
undervist	išmokė
batteri	baterija
batteri	akumuliatorius
batteri	baterijos
batteri	baterijų
batteri	akumuliatoriai
batteri	baterijos
omkostninger	išlaidos
omkostninger	savikaina
afdelingen	departamentas
mur	sienos
mur	siena
motors	motors
passede	tinka
cia	cžv
cia	cžv
grace	grace
skandinavisk	skandinavijos
tusind	tūkst
templet	šventyklą
reform	reformos
missioner	komandiruotės
missioner	misijų
missioner	misijos
psykisk	universiteto
psykisk	psichinės
psykisk	psichikos
psykisk	protiškai
clara	klara
rudolph	rudolph
pinyin	pinyin
modtagelse	čekis
stribe	juostele
stribe	juostelė
sandhed	tiesa
sandhed	tiesos
manuelt	rankinis
manuelt	rankomis
inn	inn
magic	magija
eksistere	egzistuoti
betragtede	laikoma
racer	racer
racer	lenktynes
racer	veislės
racer	veislių
boksning	bokso
specialiseret	specializuotų
specialiseret	specializuotos
specialiseret	specializuota
specialiseret	specializuotas
cameron	cameron
badminton	badmintono
øre	ausies
øre	ausis
øre	ausys
katalog	katalogo
katalog	katalogas
shakespeare	šekspyras
schwerin	schwerin
løvfældende	lapuočių
studentereksamen	bakalaureato
susan	siuzana
karsten	karsten
currentclub	currentclub
taber	nevykėlis
broadway	brodvėjaus
armenien	armėnų
armenien	armėnijos
armenien	armėnija
tropiske	atogrąžų
hand	ranka
indstilling	konfigūracija
indstilling	derinimas
munch	munch
busk	bušas
rapporter	ataskaita
kompleks	kompleksas
kompleks	sudėtingas
fænomener	reiškinius
wallace	wallace
glenn	glenas
eksport	eksportuojami
eksport	eksportas
eksport	eksportuoti
eksport	eksportas
lært	išmoko
lært	mokoma
lært	išmokė
elite	elitas
elite	elite
spurgte	paprašė
kørsel	vykdymo
jules	jules
bloch	bloch
memorial	atminimo
udtrykker	išreikšti
polo	polo
frugter	vaisiai
frugter	vaisiai
frugter	vaisių
tunesien	tunisą
tunesien	tunise
tunesien	tunisas
tunesien	tuniso
tunesien	tuniso
hood	spinta
forekomme	pasireikšti
tobias	tobias
indvandrere	migrantų
indvandrere	migrantai
indvandrere	imigrantai
indvandrere	migrantai
arbejdspladser	darbovietės
anklager	kaltinimai
anklager	kaltinimų
anklager	prokuratūra
anklager	prokuroras
konsulent	konsultantas
konsulent	patarėjas
konsulent	patarėja
venezuela	venesuelos
alexandria	aleksandrija
ride	ri
samtale	pokalbis
samtale	pokalbio
arrangement	susitarimas
arrangement	susitarimo
arrangement	išdėstymas
ridge	ridge
classic	klasikinis
ritualer	ritualai
ritualer	apeigomis
ritualer	ritualas
mændene	vyrai
statsborgerskab	pilietiškumas
fyldte	įdaryti
fyldte	užpildyta
støder	įžeidžia
ontario	ontarijas
åndelige	dvasinis
panzer	panzerkampfwagen
tropperne	kariai
fiktion	fantastika
tibet	tibetas
tibet	tibete
tibet	tibeto
svendsen	svendsen
gottorp	gotorp
højdepunkt	didžiausia
altertavle	altorius
kommunistisk	komunistų
kommunistisk	komunistai
sko	bateliai
sko	batai
sko	batų
sko	batų
lider	kenčia
bakken	kalvos
ikast	ikast
opererer	veikia
færge	shuttle
færge	keltų
færge	keltu
virus	virusų
virus	virusai
leonard	leonardas
halle	halės
birger	birger
seattle	sietlo
mozart	mocartas
adm	adm
evil	blogis
evil	blogio
slagmarken	mūšio
gæst	lankytojų
gæst	svečias
definerer	apibrėžia
idéer	idėjų
idéer	idėjos
begivenhederne	renginiai
begivenhederne	įvykiai
begivenhederne	įvykių
økonom	ekonomistas
beat	nugalėti
winter	žiemos
winter	žiemą
winter	ziema
winter	žiema
vinden	akių
vinden	vėjas
peace	taikos
peace	taikai
peace	fredas
peace	taika
ralph	ralph
mare	mare
percussion	mušamieji
matcher	atitinka
medmindre	nebent
novelle	romanas
ejeren	savininkas
grethe	grethe
rigdom	turtingumą
renæssance	renesanso
finansieret	finansuojama
kaster	mėto
happy	laiminga
happy	laimingas
happy	laimingi
sangere	dainininkai
bue	arkos
bue	lanko
christoph	christoph
værksted	garažas
værksted	seminaras
udtalelser	nuomonės
udtalelser	pareiškimai
sætninger	sakiniai
pulje	baseino
sørger	gedulas
atlético	atlético
tilsyn	priežiūros
tilsyn	priežiūra
helium	helis
glimrende	puikiai
glimrende	puiki
glimrende	puikų
glimrende	puikaus
glimrende	puikus
devil	velnio
ungdoms	jaunimo
ungdoms	jaunimas
evolution	evoliucija
husene	namai
beskeden	kuklus
zar	caras
lead	švino
vinderne	laimėtojus
vinderne	laimėtojai
vinderne	nugalėtojai
brock	brokas
falsk	klaidingai
falsk	netikra
falsk	netikras
monarki	monarchija
moral	moralė
moral	moralinę
moral	moralę
moral	dėsnis
gilbert	gilbert
sandsynlighed	tikimybė
strengt	griežtas
strengt	griežti
strengt	griežtai
torino	torino
torino	turinas
akustisk	garsinis
konference	konferencija
martha	marta
massive	masiškai
massive	didžiulis
kyster	krantus
frisk	šviežias
frisk	šviežios
frisk	švieži
frisk	šviežia
stabil	stabilus
forbrug	suvartojimas
forbrug	sunaudojimas
germain	germain
seat	sėdynės
seat	sėdynė
eksperter	ekspertai
anime	anime
sank	nuskendo
ask	klausti
ask	paprašyti
freja	freja
freja	freya
chefen	bose
chefen	bosas
diesel	dyzeliniai
diesel	dyzelinas
diesel	dyzelino
tromsø	tromso
analyser	analizė
diamond	deimantas
bekendte	pažįstami
bekendte	pažįstamų
mærker	ženklai
tråd	vielos
tråd	laido
tråd	viela
tråd	siūlus
bopæl	gyventi
knight	žirgas
knight	riteris
døren	durys
døren	durų
tungt	sunkus
tungt	galinga
smukt	graži
smukt	gražu
torpedoer	torpedos
hugh	hugh
grundstoffer	elementai
ryg	dūmai
ryg	dūmų
niende	devintojo
mund	burna
mund	burnos
ram	ram
uro	neramumai
tna	tna
due	karvelis
justin	justinas
trusler	grėsmes
trusler	grėsmė
trusler	grėsmės
lau	lau
willy	willy
gestapo	gestapo
eminem	eminem
andersson	andersson
fjernsyn	televizoriai
fjernsyn	televizijos
fjernsyn	televizija
ture	joja
ture	keliones
ture	keliones
leon	leonas
leon	leono
diskografi	diskografija
opfandt	sugalvotas
logik	loginis
logik	logika
miner	kasyklų
miner	kasyklose
ruiner	griuvėsiai
investeringer	investicijos
investeringer	investicijos
investeringer	investicija
israelsk	izraelis
israelsk	izraelio
organer	įstaigų
organer	organai
organer	kūnai
skåret	griežinėliais
skåret	taupymo
mindesmærke	atminimo
lane	eile
komtesse	comtesse
producenter	gamintojai
producenter	gamintojai
tottenham	tottenham
fødslen	gimimas
koncerten	koncerto
koncerten	koncertas
tusindvis	tūkstančiai
ægypten	egipte
ægypten	egipto
ægypten	egiptas
ulykker	avarija
ulykker	avarijos
privilegier	privilegijos
nicholas	nikolai
mann	mann
omgivende	aplinkinių
omgivende	aplinka
omgivende	aplinkos
canal	kanalas
ost	sūriai
vegetation	augalija
vegetation	augmenija
vegetation	augmenijos
værre	blogiau
renoveret	perkurti
renoveret	suremontuotas
renoveret	renovuotas
hulk	halkas
playoff	atkrintamųjų
troen	tikėjimą
troen	tikėjimo
troen	tikėjimas
troen	įsitikinimas
hyldest	duoklę
svækket	potraukį
est	est
mønstre	dizaino
arkiver	archyvas
arkiver	archyvai
kierkegaard	kierkegaard
vægten	svoris
åbnes	atveria
piper	piper
palads	pilies
opdagelse	atradimas
botaniske	botanikos
helen	elena
faser	etapai
balance	balansas
child	vaikas
child	vaikui
krim	krymo
krim	kryme
krim	krymo
misbrug	piktnaudžiavimas
misbrug	netinkamo
kulturelt	kultūriškai
savage	laukinis
sultan	sultonas
hercegovina	hercegovina
asfalt	asfalto
amerikaner	amerikos
mandskab	įgula
mandskab	įgulos
bølger	bangos
bølger	bangas
erkendelse	realizavimo
abel	abel
peer	dalyvis
vindende	laimėti
adrian	adrian
adelsmand	didiko
brooklyn	bruklino
discovery	atradimas
lukas	lukas
lukas	lukas
kælenavn	slapyvardis
kid	vaikas
spencer	spencer
berømmelse	fame
alter	altoriaus
nansen	nansenas
logisk	logiška
logisk	loginis
logisk	logika
udgifter	išlaidos
philipp	philipp
erhvervet	įsigijo
biblioteker	bibliotekų
biblioteker	bibliotekos
betegnelser	vardai
betegnelser	aprašymai
torsdag	ketvirtadienis
torsdag	ketvirtadienį
torsdag	ketvirtadienio
torsdag	ketvirtadieniais
gribe	teisiniu
billigere	pigiau
himmel	dangaus
himmel	dangus
himmel	dangaus
himmel	dangus
himmel	dangus
wang	wang
redskaber	įrankius
redskaber	tinklai
biograf	teatras
biograf	teatro
biograf	teatre
blik	akies
blik	akių
blik	akis
blik	eye
datterselskab	dukterinė
påstod	teigė
bestemmelse	ryžtas
bestemmelse	punktas
skønhed	gražuolė
skønhed	grožis
roberts	roberts
brigader	brigadų
unger	unger
unger	jauniklius
krat	krūmynai
discogs	discogs
udøvende	generalinis
comeback	sugrįžimas
serbiske	serbų
ferie	šventė
ferie	atostogos
ferie	atostogų
ferie	šventės
rex	rex
elektronik	elektronikos
cykel	dviratis
cykel	dviratis
cykel	dviračio
cykel	dviračių
indehaver	turėtojas
botanisk	botanikos
huden	oda
huden	odos
passager	keleivis
passager	keleivinis
passager	ištraukas
burma	birmos
burma	birma
burma	birmoje
slægtninge	giminaičiai
slægtninge	giminių
slægtninge	gimines
slægtninge	augo
slægtninge	giminės
sammenbrud	sunaikinimo
sammenbrud	paskirstymas
sammenbrud	išrūgos
sammenbrud	sutraukti
konferencen	konferencija
tænkte	galvoju
gregorianske	grigaliaus
erklærer	skelbiantis
slås	kovoti
relevans	aktualumas
relevans	reikalingumas
værft	kiemas
værft	kiemo
hjemmesider	svetainių
forlangte	reikalavo
krisen	krizė
krisen	krizės
flyveplads	aerodromas
flyveplads	aerodromo
flyveplads	aerodrome
colin	colin
graven	kapo
spd	bpd
mongoliet	mongolija
interwiki	interwiki
syriske	sirijos
moss	sumaišyti
renovering	renovacijos
mineraler	mineralai
mineraler	mineralų
bosættelser	gyvenviečių
kontrolleret	kontroliuojamų
kontrolleret	kontroliuojami
kontrolleret	kontroliuojama
flair	flair
elias	elias
hertz	hertz
halsen	gerklės
halsen	kaklo
halsen	kaklas
sprang	pasitiko
tårne	bokštai
gotisk	gotikos
spirit	dvasios
spirit	dvasia
fed	drąsių
fed	storas
fed	riebalų
fed	riebalai
tusinder	tūkstančiai
shepherd	aviganis
prøvet	išbandyta
prøvet	tiriami
prøvet	išbandytas
thompson	tompsonas
aristoteles	aristotelis
sagn	folkloro
sagn	legendos
blank	blizgus
blank	tuščia
blank	tuščias
dårligere	blogiau
nature	pobūdžio
nature	gamta
nature	prigimtis
aktuelt	aktualus
speed	greitis
speed	greičio
zagreb	zagrebas
tilfældigt	atsitiktinai
tilfældigt	atsitiktinė
tilfældigt	sutapimas
tilfældigt	atsitiktinumas
smart	protinga
smart	protingas
smart	protingi
fangenskab	nelaisvėje
fangenskab	uždarasis
holding	valda
roland	rolandas
wing	korpusas
nytte	naudingumas
nytte	naudingumo
nytte	naudingumas
ligue	ligue
joan	džoana
dirty	purvinas
cirkus	cirko
cirkus	cirkas
cirkus	cirkai
hud	oda
hud	odos
skyder	šaudo
skyder	šaudymo
dekoreret	papuošti
syndrom	sindromas
bin	bin
hegn	aptvarų
hegn	tvoros
hegn	tvoras
hegn	tvoros
hegn	tvora
liège	lježo
lilla	violetinė
massiv	masiškai
massiv	didžiulis
bros	bros
meninger	nuomonės
krydset	sankirtos
gennemgang	peržiūra
drager	aitvarai
drager	drakonai
konsul	konsulas
sværere	sunkiau
sværere	stipriau
cfg	cfg
teknikken	technika
pablo	pablo
hangarskibe	vežėjams
geologi	geologija
johnston	johnston
luftwaffe	luftwaffe
begrænsninger	suvaržymai
begrænsninger	apribojimai
begrænsninger	ribojimai
begrænsninger	apribojimai
begrænsninger	apribojimus
soldaterne	kareiviai
soldaterne	kariai
massakren	žudynės
paradise	rojų
paradise	rojus
sri	šri
filosofisk	filosofinius
glade	laiminga
glade	laimingas
glade	laimingi
krater	krateris
bestilt	užsakytas
cola	kokso
cola	koksas
cola	cola
queens	karalienes
moser	moser
astronomi	astronomijos
afsluttende	apdaila
afsluttende	apdailos
afsluttende	uždarymo
afsluttende	galutiniai
afsluttende	galutinis
afsluttende	galutinė
afsluttende	finalas
emilie	emilie
utah	jutos
rigeste	turtingiausias
forretningsmand	verslininkas
karakterer	reitingus
provinserne	provincijos
ondt	blogis
ondt	blogio
fattig	vargšas
fattig	vargšai
nedrykning	iškritimas
funktionen	funkcija
mainsnak	mainsnak
dagmar	dagmar
fauna	faunos
udsatte	atidėta
udsatte	atidėtas
udsatte	atidėtas
udsatte	atidėta
beregninger	skaičiavimus
beregninger	skaičiavimai
stjernen	žvaigždės
stjernen	žvaigždė
stjernen	star
håndværkere	meistrai
håndværkere	meistrams
kalk	kalcis
kalk	kalcio
kalk	kalkių
kalk	kalkės
distribution	platinimas
distribution	paskirstymo
distribution	paskirstymas
distribution	pasiskirstymas
smal	siauros
smal	siauras
smal	siaura
mekaniske	mechaninis
mekaniske	mechaninė
litterær	literatūros
farvande	vandenyse
farvande	vandenis
farvande	vandenys
gener	genai
generaler	generolai
teatre	teatre
flytning	judėjimas
gottlieb	gottlieb
jung	jung
offensiven	puolimas
truman	truman
anerkende	pripažinti
påstande	įtarimai
riges	reicho
eftermiddagen	popietę
kigger	stebi
cm³	cm³
wisconsin	viskonsino
deutschen	deutschen
crystal	kristalų
malcolm	malcolm
perfekt	tobulos
perfekt	tobulas
perfekt	tobula
fugtige	drėgnas
cat	katės
cat	katinas
cat	cat
cat	katė
seere	žiūrovų
sild	silkių
sild	silkės
wanderers	wanderers
commonwealth	sandraugos
kunstig	dirbtinių
kunstig	dirbtinis
kunstig	dirbtinė
bordeaux	bordo
bæres	dėvėti
fotos	nuotraukos
fotos	fotografijos
fotos	nuotraukų
mistanke	įtariamieji
mistanke	įtariamasis
mistanke	įtariama
paradis	rojų
paradis	rojus
svømmer	plaukimo
svømmer	plaukia
svømmer	gelbėtojas
svømmer	plaukikas
helikoptere	sraigtasparnių
helikoptere	sraigtasparniai
moderat	vidutinis
brændende	deginimas
brændende	deginti
brændende	degimo
friends	draugus
friends	draugų
friends	draugės
friends	draugai
kontinent	žemynas
gemt	išgelbėjo
tang	tang
tang	žnyplėmis
midterste	vidurys
midterste	artimųjų
affald	atliekos
affald	atliekos
maximilian	maximilian
suzuki	suzuki
jelena	jelena
positioner	pozicijas
lægen	gydytojo
lægen	gydytojas
munden	burna
munden	burnos
konrad	konrad
kæmpet	kovojo
filmet	filmavo
arkiveret	esančius
demonstrationer	protestas
demonstrationer	protestai
demonstrationer	demonstracijas
demonstrationer	demonstracijos
demonstrationer	demonstravimas
rocky	rokis
larsson	larsson
footballdatabase	footballdatabase
afviser	atmeta
sorg	sielvarto
sorg	liūdesys
sorg	liūdesys
sorg	sielvarto
olof	olof
wulff	wulff
anseelse	reputaciją
anseelse	ry
anseelse	reputacija
smed	kalvis
smed	metė
malere	dažytojų
absolutte	absoliutas
absolutte	absoliutus
davies	davies
sår	žaizda
sår	žaizdos
sår	žaizdos
kulturarv	paveldo
kulturarv	paveldas
trine	kate
alliancen	aljanso
afskediget	laisvai
udfordringer	sunkumai
udfordringer	iššūkius
udfordringer	iššūkiai
leeds	leeds
protein	baltymų
protein	baltymas
protein	baltymai
protein	baltymų
protein	baltymai
klipper	uolų
klipper	uolos
klipper	akmenų
klipper	akmenys
roberto	robertas
roberto	roberto
genetisk	genetiškai
genetisk	genetinis
genetisk	genetiniai
tømmer	mediena
intellektuelle	intelektualai
intellektuelle	intelektinė
intellektuelle	intelektinės
hellig	šventa
hellig	švento
ibm	ibm
digtere	poetai
vang	vang
berkeley	berkeley
björn	björn
faldne	ūkininkus
tegneserie	filmuko
bedrifter	ūkiai
bedrifter	ūkiuose
bedrifter	ūkių
bedrifter	valdos
bedrifter	pasiekimai
bedrifter	pasiekimų
bedrifter	pasiekimus
bedrifter	laimėjimai
koalition	koalicijos
koalition	koalicija
forever	amžinai
indså	realizuotas
word	žodžiai
allmusic	allmusic
manuskripter	rankraščiai
pligt	pareiga
pligt	įsipareigojimas
pligt	įpareigojimas
onsdag	trečiadienio
onsdag	trečiadienis
biologi	biologija
gult	geltona
palme	palme
frekvens	dažnumas
frekvens	dažnis
airways	airways
maksimalt	didžiausias
hør	linai
hør	linų
defensiv	gynybą
monumenter	paminklų
patienten	pacientas
hannibal	hanibalas
købes	perkami
købes	įsigytas
købes	pirktas
købes	nupirkti
købes	įsigyta
købes	nusipirko
gotha	gotha
forbeholdt	rezervuota
indvandring	imigracija
indvandring	imigracijos
indvandring	emigracijos
indvandring	migracija
indvandring	migracijos
indvandring	migracija
hjalmar	hjalmar
derby	derbis
helte	didvyriai
duke	kunigaikštis
mønt	monetos
mønt	moneta
mønt	monetų
isaac	isaac
myspace	myspace
forhandle	derėtis
seværdigheder	taikikliai
underkategorier	subkategorijos
bachelor	bakalauro
grafik	grafinis
grafik	grafikos
grafik	grafinio
forældet	deprecated
fantasi	vaizduotę
fantasi	fantazija
rostock	rostock
mos	sumaišyti
farvel	atsisveikinimo
specialiserede	specializuotų
specialiserede	specializuotos
specialiserede	specializuota
specialiserede	specializuotas
jin	jin
jin	dzin
vandret	horizontalus
vandret	horizontali
vandret	horizontaliai
homoseksuelle	gėjai
homoseksuelle	homoseksualus
aluminium	aliuminio
aluminium	aliuminis
aluminium	aliuminis
ukrainsk	ukrainos
ukrainsk	ukraina
ukrainsk	ukrainiečių
kollega	kolega
lokaliteter	vietose
lokaliteter	vietovės
lokaliteter	vieta
usikker	neaiški
clinton	clinton
videoer	vaizdai
videoer	videos
reagerer	reaguoja
uddrag	ištraukos
uddrag	ekstraktai
uddrag	ekstraktas
uddrag	išrašas
uddrag	ištrauka
rimelig	sąžiningą
ødelæggelse	naikinimo
ødelæggelse	sunaikinimas
sæder	sėdynės
sæder	vietų
hang	pakabinti
ålborg	aalborg
mai	mai
mai	gegužė
fjerner	šalinamas
fjerner	šalinami
fjerner	pašalina
altona	altona
tænkning	galvoju
bismarck	bismarkas
indretning	interjeras
indretning	išdėstymo
indretning	išdėstymas
village	kaimo
village	kaime
village	jonava
village	kaimas
straffe	sankcija
straffe	bausmę
straffe	bauda
straffe	bausmė
straffe	nuobauda
straffe	bausti
straffe	nubausti
straffe	nuobaudos
straffe	baudos
straffe	bausmės
straffe	sankcijos
straffe	bausmė
psykiske	universiteto
psykiske	psichikos
georgien	gruzija
georgien	gruzijos
krigere	kariai
krigere	kovotojai
jefferson	jefferson
francesco	francesco
kommercielt	komerciškai
ekspeditioner	ekspedicijas
ørkenen	dykumos
ørkenen	dykuma
hurtigste	greičiausias
værelse	kambarys
gibraltar	gibraltaro
gibraltar	gibraltaras
gudinde	deivė
américa	américa
kristina	kristina
pittsburgh	pitsburgo
flok	minia
flok	banda
flok	pulkas
flok	pulko
dawn	aušra
dawn	aušros
mile	konfliktas
mile	mylios
klostre	vienuolynai
katedralen	katedra
katedralen	katedros
bristol	bristolio
grundstof	elementas
blokere	blokavimo
blokere	blokavimas
rimeligt	pagrįstai
rimeligt	sąžiningą
forberedt	paruošti
efterladte	išgyvenusiųjų
kompliceret	kompleksas
kompliceret	sudėtingas
bonus	bonus
bonus	premija
ghana	gana
giuseppe	giuseppe
østlig	rytų
sejlads	plaukia
orienteret	informuoti
oplyst	apšviestas
oplyst	informuoti
gemme	išsaugoti
eugen	eugen
skovene	miškais
skovene	miškai
mon	mon
mon	įdomu
lily	lily
medie	vidutinės
gene	genų
gene	genas
violinist	smuikininkas
fisher	fišeris
styr	vairai
håkon	hakonas
boks	dėžė
boks	langelyje
boks	dėžutė
overlevet	išgyveno
muhammad	muhammad
bøde	baudas
bøde	baudos
beholder	konteineris
mallorca	maljorka
fejre	švęsti
dogg	dogg
dimensioner	matmenys
severin	severin
mediawiki	mediawiki
journalisten	žurnalistai
journalisten	žurnalistas
radioen	radijas
radioen	radijo
madonna	madona
metallica	metallica
skinner	skineris
skinner	bėgiai
hjort	elniai
kalmar	kalmaro
organisere	organizuoti
organisere	organizavimą
gaderne	gatvės
gaderne	gatvėse
annie	ene
stabile	stabilus
kamera	kamera
regnede	lyja
regnede	lijo
internt	vidaus
melchior	melchior
flash	flash
udtrykke	išreikšti
husk	prisiminti
hvile	poilsio
hvile	poilsis
challenge	iššūkis
tilskud	subsidija
tilskud	subsidijas
tilskud	subsidijų
tilskud	subsidijos
tilskud	stipendijos
tilskud	dotacijos
dreje	sukasi
alla	alla
gravsten	antkapio
maskinen	įranga
bern	berno
graf	graf
tynd	liesas
pfalz	pfalz
pfalz	pfalcas
cook	gaminti
trøndelag	trøndelag
kære	brangi
kære	brangioji
kære	brangus
styrmand	viršila
koncentration	koncentracija
udløbet	baigęs
oversætte	išversti
kunstige	dirbtinių
kunstige	dirbtinis
kunstige	dirbtinė
vinci	vinci
katolikker	katalikai
guddommelige	dieviška
nabo	kaimynas
nabo	kaimynė
nabo	kaimyne
nabo	kaimynas
forsinket	vėlai
forsinket	pavėluotai
baltimore	baltimorės
franco	franco
artister	atlikėjai
artister	menininkai
pokémon	pokémon
hviler	poilsio
innovation	naujovė
innovation	naujovės
june	birželis
june	birželio
triumf	triumfas
vogn	vežimėlio
vogn	vežimėlis
vogn	vagonas
vogn	vežimo
vogn	sunkvežimis
nilsson	nilsson
ski	slidinėjimo
ski	slidinėjimas
hjemby	šeimininkus
gear	įrankius
engineering	inžinerija
engineering	inžinieriai
engineering	inžinerijos
forrest	forestas
indkaldt	šaukiami
kfum	ymca
porte	vartus
porte	vartai
porte	uostai
udlændinge	ateiviai
udlændinge	užsieniečių
udlændinge	užsieniečiai
modellerne	modelių
modellerne	modeliai
gregor	gregor
gregor	gregory
aston	aston
benene	kojos
benene	kojas
kollegium	koledžas
kollegium	kolegijos
kollegium	kolegija
kollegium	koledžo
westminster	vestminsterio
doctor	gydytojo
doctor	gydytojas
reguleret	reguliuojamos
reguleret	reglamentuojami
bistand	pagalbos
bistand	pagalba
casino	kazino
telefon	telefono
telefon	telefonas
telefon	telefonas
dæmningen	dam
brænde	malkų
brænde	dega
brænde	deginimas
brænde	deginti
brænde	degimo
grækerne	graikai
mercury	gyvsidabris
mercury	gyvsidabrio
katharina	katharina
masters	kapitonai
moralsk	morališkai
moralsk	moralinę
intern	vidaus
afrikansk	afrikos
afrikansk	afrika
parms	parms
nordic	šiaurės
efterår	rudenį
efterår	ruduo
efterår	krenta
reserveret	užsakytas
reserveret	rezervuota
helikopter	sraigtasparnio
helikopter	sraigtasparnis
helikopter	sraigtasparnis
helikopter	sraigtasparnių
helikopter	sraigtasparniai
udvist	išmestas
udvist	deportuotas
pigerne	mergaitės
pigerne	mergaites
pigerne	merginos
hindre	trukdyti
hindre	trukdyti
fugtig	drėgnas
fugtig	drėgna
stanford	stanfordo
afstande	atstumai
exchange	mkt
exchange	keitimosi
exchange	mainai
stormen	audros
stormen	audra
living	gyventi
living	gyvenimo
living	gyvos
løkke	kilpą
løkke	linijos
heidelberg	heidelbergo
heide	heide
nissan	nissan
kolleger	kolegos
ensemble	ansamblis
scheel	scheel
klippe	uolos
klippe	akmuo
klippe	rokas
klippe	rock
powell	powell
nba	nba
rovers	rovers
kup	perversmo
forudgående	ankstesnė
forudgående	ankstesnis
forudgående	ankstesnių
vice	vice
hedenske	pagonių
stød	šokas
stød	sukrėtimų
gravid	nėščia
koncentrerede	koncentruota
koncentrerede	koncentruotą
koncentrerede	koncentruotas
weber	weber
overføre	išsiunčiama
overføre	išsiuntimas
opstilling	įsteigimas
kraftigere	stipresnis
kasakhstan	kazachstano
kasakhstan	kazachstanas
memphis	memfio
sullivan	sullivan
porten	vartų
porten	vartai
propaganda	propaganda
slotte	pilys
cherokee	čerokių
personligheder	asmenybės
unik	unikali
unik	unikalus
opfattede	suvokiama
professionelt	profesinės
professionelt	profesionalus
professionelt	profesionaliai
flyvepladsen	aerodromas
flyvepladsen	aerodromo
flyvepladsen	aerodrome
foredragsholder	dėstytoja
sandt	tiesa
sandt	tikra
bart	bartai
dækning	aprėpties
idræt	sportui
idræt	sporto
idræt	sportas
tyler	taileris
tyler	smėlis
moralske	moralinę
bohr	bohr
antoine	antoine
opstand	sukilimas
mazda	mazda
jam	uogiene
virgin	mergelių
della	della
lehmann	lehmann
hertuginde	hercogienė
appel	skundai
appel	apeliacijos
appel	skundas
australiens	australija
skærm	ekranas
skærm	ekrano
evigt	amžina
pokal	trofėjus
bretagne	bretanės
savnede	trūksta
bøn	maldos
bøn	malda
animal	gyvūnai
animal	gyvuliai
animal	gyvūnas
animal	gyvūno
animal	gyvūnų
java	java
nutidige	šiuolaikinio
monster	pabaisa
monster	monstras
hardcore	griežti
modstanderen	oponentas
vildt	laukiniai
vildt	laukinių
vildt	žaidimas
vildt	proto
indgreb	intervencija
brænder	dega
brænder	dega
brænder	deginimas
brænder	deginti
brænder	degimo
tirsdag	antradienis
tirsdag	antradienį
reddede	išgelbėti
reddede	išgelbėjo
glass	stiklas
glass	stiklinė
glass	stiklo
serbisk	serbų
pistol	pistoletas
pistol	pistoletas
pistol	ginklą
pistol	ginklas
vitamin	vitamino
vitamin	vitaminai
vitamin	vitaminas
letter	latviai
arkæologi	archeologija
uddanne	šviesti
blokeret	užblokuotas
hoppe	mare
nashville	nešvilio
rasende	furious
bær	uogos
bær	uoga
pagasts	parapija
blande	mix
blande	maišymo
hændelse	incidentas
redir	redir
vellykket	sėkmingai
vellykket	sėkmingai
forfølgelse	persekiojimo
vælgere	rinkėjai
vælgere	rinkėjų
borte	dingo
psykologisk	universiteto
psykologisk	psichologiškai
støv	dulkes
støv	dulkės
støv	dulkių
stjålet	pavogtas
variable	kintamasis
bekendtgørelse	dekretas
gejstlige	dvasininkija
flying	skrenda
flying	skraidyti
bradley	bradley
woods	miškas
woods	miško
indian	indas
indian	indijos
ligheder	panašumų
ligheder	panašumas
ligheder	panašumo
kontrast	svyravimų
toulouse	tulūzos
økologisk	ekologinė
økologisk	ekologinio
utrecht	utrechte
forvirring	sutrikimą
forvirring	sumišimas
defensive	gynybą
underholdning	pramogos
underholdning	pramoga
underholdning	pramogų
parentes	skliaustuose
parentes	sija
parentes	skliaustų
landmand	ūkininkas
granater	granatos
granater	kriauklės
arkæolog	archeologas
rugby	regbio
neutralt	neutralus
igor	igor
bløde	minkštas
bløde	minkšta
bløde	kraujuoti
giftige	toksinių
giftige	nuodingas
