dhe	e
lind	nacer
lind	naciches
lind	nacen
fundi	fin
fundi	final
ndarë	dividido
klubi	clube
klubi	salvavidas
klubi	club
fakt	feito
fakt	de
fakt	que
fakt	realidade
kuqe	vermello
kuqe	vermella
kuqe	vermellos
kuqe	roxa
kuqe	comunista
puna	traballo
puna	traballar
vdekur	mortos
vdekur	morto
vdekur	morta
vdekur	morreu
university	universidade
university	de
university	da
university	universidades
university	universitaria
gjeografike	geographic
njësi	unidades
njësi	unidade
qytetet	vilas
qytetet	cidades
qytetet	nas
gazeta	xornais
gazeta	xornal
gazeta	xornais
gazeta	prensa
gazeta	papel
gazeta	xornal
gazeta	artigo
rritur	adultos
rritur	adulta
rritur	adulto
rritur	dun
format	formas
anëtarët	membros
anëtarët	do
banorët	habitantes
banorët	residentes
fuqi	poder
fuqi	o
duhej	precisaba
duhej	necesitaba
duhej	precisabamos
punoi	traballamos
punoi	funcionou
punoi	traballei
punoi	traballaba
punoi	traballou
katolike	católica
katolike	católico
katolike	catholic
artikulli	artigo
shkollë	instituto
shkollë	escola
shkollë	colexio
seri	serie
seri	de
përbashkët	compartidos
përbashkët	compartiron
përbashkët	compartido
përbashkët	compartida
përbashkët	compartimos
përbashkët	compartiu
përbashkët	común
përbashkët	comúns
përbashkët	antro
akoma	aínda
akoma	segue
akoma	aínda
akoma	non
time	meu
time	miña
time	o
time	a
time	meus
britanisë	bretaña
britanisë	gran
rezultat	consecuencia
rezultat	resultado
fëmijët	nenos
fëmijët	fillos
fëmijët	rapaces
fëmijët	os
fëmijët	cativos
fëmijët	mozos
fëmijët	nenos
fëmijët	os
fëmijët	cativos
fëmijët	fillos
fëmijët	nenas
profesor	mestre
profesor	profesor
ngjarje	acontecemento
ngjarje	de
ngjarje	eventos
ngjarje	evento
ngjarje	suceso
ngjarje	eventos
ngjarje	sucesos
ngjarje	feitos
ngjarje	adversos
ngjarje	os
ngjarje	xuntanzas
ngjarje	acontecementos
mban	vai
mban	a
mban	mantén
mban	segue
mban	así
pika	puntos
pika	cabos
pika	momento
pika	punto
posta	correo
posta	envía
posta	envíe
kaloi	pasamos
kaloi	pasei
kaloi	pasou
kaloi	anos
kaloi	cruzamos
kaloi	pasaran
kaloi	morreu
kaloi	aprobouse
kaloi	transmitiron
kaloi	pasou
kaloi	pasar
derisa	ata
derisa	que
derisa	até
derisa	a
derisa	ata
derisa	que
derisa	até
lehtë	sinxelo
lehtë	fácil
lehtë	doado
lehtë	calma
lehtë	acouguen
tej	máis
tej	lonxe
konsiderohet	considerado
qysh	desde
qysh	xa
qysh	que
qysh	dende
qene	foi
greqi	grecia
jeton	vivo
jeton	vivir
jeton	vivindo
jeton	vida
jeton	vivir
jeton	vivo
jeton	viven
jeton	vive
jeton	viva
jeton	vidas
jeton	vida
jeton	vive
pjese	parte
arrin	chega
arrin	chega
rëndë	pesada
rëndë	pesados
rëndë	pesado
rëndë	forte
rëndë	pesa
rëndë	moito
rëndë	peso
rëndë	intenso
charles	charles
charles	carlos
kurrë	non
kurrë	nunca
vrarë	a
vrarë	mataron
vrarë	matou
vrarë	asasinado
vrarë	mortos
united	dos
united	nos
united	unidos
united	unidas
united	ficade
united	ee
united	eua
projekte	proxectos
projekte	os
vendeve	países
vendeve	paises
vendeve	dos
pothuajse	case
fituesit	gañadores
gjallë	vivos
gjallë	viva
gjallë	vivo
gjallë	vida
gjallë	con
pamje	vista
pamje	opinión
pamje	punto
pamje	visión
class	clase
class	da
sistemin	sistema
sistemin	de
shkon	corre
shkon	vou
shkon	vai
shkon	imos
shkon	vas
shkon	vai
david	david
mundësi	posibilidade
mundësi	oportunidade
mundësi	posibilidade
mundësi	oportunidade
mundësi	de
mundësi	oportunidades
mundësi	a
lokale	local
lokale	locais
lokale	o
lokale	de
ndryshëm	diferentes
ndryshëm	distintas
ndryshëm	distinto
ndryshëm	distintos
ndryshëm	diferente
ndryshëm	varias
ndryshëm	varios
ndryshëm	con
gjon	john
pikërisht	exactamente
pikërisht	exactamente
pikërisht	mesmo
pikërisht	o
mbetet	segue
mbetet	queda
mbetet	a
mbetet	ser
mbetet	restos
mbetet	continúa
mbetet	fica
tona	noso
tona	nosas
tona	nosa
tona	nosos
tona	o
tona	a
tona	os
çmimi	prezos
çmimi	prezo
çmimi	precio
çmimi	caché
çmimi	valor
çmimi	incalculábel
çfarë	que
çfarë	o
kthehet	volve
treguar	que
treguar	se
treguar	mostra
treguar	amosado
treguar	demostrado
treguar	as
page	soldo
page	salario
finlanda	finlandia
mbas	tras
mbas	de
mbas	despois
mbas	logo
fizike	física
fizike	físicos
fizike	físicas
fizike	físico
mesatare	media
mesatare	medio
mesatare	de
mesatare	estadounidense
mesatare	mediocre
përbërë	por
lloje	tipo
lloje	tipos
lloje	variedades
lloje	tipos
guvernator	gobernador
vështirë	difícil
vështirë	duro
vështirë	dura
vështirë	por
vështirë	duro
vështirë	duros
vështirë	difícil
vështirë	difícil
vështirë	dificil
uji	auga
ndeshjet	mistos
ndeshjet	partidos
ngjashme	similar
ngjashme	similares
ngjashme	semellantes
ngjashme	semellante
ngjashme	parecido
ngjashme	parecidas
mbrojtur	protexido
guri	de
guri	pedra
guri	a
guri	rocha
guri	pedra
guri	rock
guri	de
ekziston	existen
ekziston	existir
ekziston	existe
ekziston	existe
ekziston	real
ekziston	exista
njerëzore	humanos
njerëzore	humana
njerëzore	humano
lidhja	conexión
lidhja	enlace
prodhuar	producida
thellë	no
thellë	fondo
thellë	profundo
thellë	profundidade
thellë	de
numrin	número
mësues	profesor
mësues	mestra
mësues	mestre
kushtet	termos
kushtet	funcionamento
kushtet	a
kushtet	condicións
kushtet	patoloxías
kushtet	as
kryeqyteti	capital
kryeqyteti	capitais
kryeqyteti	capitol
kryeqyteti	o
zyrtar	oficial
art	arte
art	art
art	a
krishterë	christian
krishterë	cristiáns
drejtor	director
drejtor	dirección
drejtor	de
drejtor	director
drejtor	principal
internet	internet
shkruan	escribir
shkruan	a
shkruan	escribía
shkruan	facendo
shkruan	súas
shkruan	escrita
shkruan	escribe
shkoi	foi
shkoi	fun
paul	paul
djali	neno
djali	rapaz
djali	mozo
djali	fillo
maria	maria
maria	maría
one	unha
one	un
mijë	miles
mijë	milleiros
mijë	mil
mijë	de
mijë	millar
paraqitur	a
grupe	dous
grupe	grupos
burimet	fontes
burimet	recursos
personale	persoal
personale	persoais
ditët	días
lartësi	altura
trupit	corpo
trupit	corporal
evropë	europa
evropë	en
ditën	días
ditën	día
franceze	franceses
franceze	francés
franceze	francesa
franceze	francesas
sociale	social
sociale	sociais
biri	fillo
sezoni	tempada
sezoni	de
diçka	algo
diçka	cousa
james	james
kuq	vermello
kuq	vermella
kuq	vermellos
kuq	roxa
kuq	comunista
keni	kenny
keni	que
keni	ter
keni	teñen
keni	temos
keni	teño
pasojë	consecuencia
bie	a
bie	namorarse
bie	caendo
bie	derrube
bie	ardendo
bie	caída
bie	outono
bie	caer
bie	cae
studime	estudos
studime	estudios
studime	análises
studime	estudo
zonë	zona
zonë	área
zonë	zona
kërkon	require
don	non
hap	paso
hap	un
hap	escala
hap	aberta
hap	abertos
hap	abrir
hap	aberto
hap	abre
hap	abra
nisi	comecei
nisi	a
nisi	comezamos
nisi	empecei
nisi	comezou
filma	filmes
filma	filmes
filma	cinema
trupat	tropas
trupat	as
trupat	corpos
trupat	corpo
trupat	os
keq	mala
keq	malos
keq	mal
keq	malas
keq	malo
keq	mágoa
keq	sinto
keq	síntoo
keq	perdón
keq	desculpe
ruajtur	almacénanse
ruajtur	almacenados
ruajtur	se
ruajtur	salvado
ruajtur	a
ruajtur	salvou
ruajtur	salvei
ruajtur	salvaches
trashëgimisë	herdanza
ngushtë	estreito
video	vídeo
video	video
video	videoxogos
famshëm	famoso
famshëm	famosos
famshëm	famosa
plotësisht	totalmente
plotësisht	totalmente
plotësisht	completamente
plotësisht	completo
plotësisht	por
plotësisht	totalmente
skuadra	equipo
skuadra	de
civile	civís
civile	civil
civile	civil
forca	fortaleza
forca	forzas
forca	forza
forca	a
forca	radica
forca	forza
forca	a
forca	policía
forca	exército
sovjetik	soviética
punon	funciona
punon	traballa
punon	traballando
punon	a
punon	traballar
punon	traballo
përdor	uso
përdor	usamos
përdor	usar
përdor	usan
përdor	usa
pavarësisht	importar
pavarësisht	pesar
pavarësisht	a
pavarësisht	malia
humbur	perdeu
humbur	perderon
humbur	perdín
humbur	perdemos
humbur	perdido
arti	arte
arti	art
arti	a
libra	os
libra	libros
bota	mundo
përdorim	uso
përdorim	usamos
përdorim	usar
përdorim	usan
burime	fontes
burime	recursos
çështje	tema
çështje	problema
çështje	problemas
çështje	cuestións
çështje	temas
çështje	asuntos
zonat	zonas
zonat	zonas
zonat	áreas
private	privadas
private	privado
private	privada
private	privados
private	raso
private	soldado
shkroi	escribín
shkroi	escribiron
shkroi	escribiume
shkroi	escribiu
shkroi	a
çka	que
çka	o
lëvizje	movemento
lëvizje	movemento
lëvizje	movementos
lëvizje	movimento
lëvizje	xesto
rock	rocha
rock	pedra
rock	rock
rock	de
muzika	música
aktore	actriz
malet	montañas
malet	das
malet	andes
malet	montes
malet	lorenzo
malet	montaña
malet	monte
drita	luz
drita	luces
drita	as
drita	luz
drita	apaguen
flamuri	bandeira
kthyer	volveu
gjermania	alemaña
nevojshme	precisaba
nevojshme	necesitaba
nevojshme	precisabamos
muzikore	musical
muzikore	musicais
historik	históricas
historik	histórica
historik	históricos
historik	histórico
historik	histórica
përdorimi	uso
përdorimi	usamos
përdorimi	usar
përdorimi	usan
letërsi	literatura
artë	de
artë	ouro
lëvizja	movemento
lëvizja	movéndose
lëvizja	aquí
lëvizja	de
lëvizja	movemento
lëvizja	movementos
lëvizja	movimento
lëvizja	xesto
veprave	actos
national	nacional
national	nacionais
national	national
link	enlace
zbuluar	descubrimos
zbuluar	descuberto
zbuluar	descubriu
zbuluar	descubrín
grek	grego
zhvillimi	desenvolvemento
zhvillimi	da
zhvillimi	de
zhvillimi	xapón
zhvillimi	proxecto
finale	final
finale	derradeira
finale	último
finale	axuntémonos
finale	todos
finale	definitivo
duka	duque
romë	roma
realizuar	que
realizuar	conta
realizuar	na
realizuar	conta
lidhjet	relación
lidhjet	relacións
lidhjet	enlaces
lidhjet	ligazóns
lidhjet	conexións
lidhjet	lazos
ishujt	illas
round	redondo
round	redondos
round	xira
round	arredor
round	preto
kënga	canción
kënga	cantiga
kënga	cantar
kënga	canto
materiale	materiais
materiale	material
materiale	prima
materiale	materiais
dhjetë	dez
dhjetë	10
mënyra	formas
mënyra	xeitos
mënyra	xeito
mënyra	maneiras
mënyra	de
mënyra	forma
anëtarë	membros
anëtarë	do
dite	días
dite	día
rritje	incremento
rritje	aumento
rritje	a
rritje	incrementar
rritje	aumenta
rritje	aumentar
rritje	crecemento
katërt	cuarto
katërt	cuarta
katërt	acto
katërt	catro
katërt	infantaría
kultura	cultura
kultura	cultivo
kultura	a
kultura	culturas
tjeter	próxima
tjeter	ao
tjeter	seguinte
tjeter	lado
tjeter	próximo
tjeter	o
nder	de
nder	honra
nder	honor
nder	honra
nder	señoría
nder	súa
titull	título
klasike	clásico
dashur	querido
dashur	querida
artikull	artigo
ligji	leis
ligji	lei
ligji	a
tuaj	a
tuaj	túa
tuaj	teu
tuaj	o
tuaj	seu
tuaj	súa
popullor	popular
popullor	populares
popullor	frente
popullor	cantante
popullor	impopular
nëna	nai
nëna	á
nëna	mamá
lart	instituto
lart	altos
lart	alto
lart	alta
lart	arriba
qytete	cidades
qytete	nas
keto	estas
keto	estes
hyri	entrou
hyri	na
hyri	entra
plot	chea
plot	cheo
plot	completo
pashë	vin
pashë	viu
pashë	vimos
pashë	vino
grupin	grupo
grupin	de
ndodh	acontece
ndodh	ocorre
ndodh	pasa
ndodh	acontecendo
ndodh	acontecer
ndodh	ocorre
ndodh	pasa
ndodh	pasando
ndodh	a
dihet	coñecido
dihet	coñecidos
dihet	de
dihet	sabes
dihet	sabe
dihet	sei
dihet	sabemos
vdekje	a
vdekje	morte
shtete	unidos
shtete	ee
shtete	estados
shtete	uu
shtete	eua
shtete	países
shtete	paises
shtete	dos
struktura	instalacións
struktura	estruturas
struktura	estrutura
struktura	rede
struktura	instalacións
foto	foto
foto	foto
foto	imaxe
foto	fotografía
foto	fotos
foto	as
foto	fotografías
foto	foto
foto	túas
mark	mark
mark	marca
mark	a
mark	marcos
ngjyrë	cor
ngjyrë	cores
ngjyrë	de
ngjyrë	cor
ngjyrë	ser
ngjyrë	tinta
shkencor	científica
shkencor	científico
aktiv	activa
aktiv	a
aktiv	activo
aktiv	activos
aktiv	activas
aktiv	militante
jete	vida
jete	vida
jete	a
nivel	nivel
marrëdhëniet	relación
marrëdhëniet	relacións
marrëdhëniet	relación
marrëdhëniet	relacións
tetë	oito
tetë	8
ndihmë	axudar
ndihmë	a
ndihmë	axuda
ndihmë	evitalo
qëndron	está
qëndron	entre
qëndron	queda
krijoi	creamos
krijoi	creou
krijoi	creado
krijoi	creei
krijoi	creados
joseph	wilson
joseph	joseph
zgjedhjet	eleccións
zgjedhjet	elección
zgjedhjet	eleccións
zgjedhjet	electoral
diellit	sol
mbretëria	reino
mbretëria	ceos
michael	michael
ruse	rusa
ruse	ruso
aktori	actor
nese	se
thjesht	simplemente
thjesht	que
thjesht	só
thjesht	sen
thjesht	de
thjesht	só
vlerë	valor
vlerë	canto
vlerë	revenda
pjesët	partes
ndryshime	cambios
ndryshime	cambia
ndryshime	os
ndryshime	muda
rrallë	pouco
diku	nalgures
diku	nalgún
diku	lugar
diku	sitio
diku	parte
artistik	artística
artistik	artístico
territorin	territorio
ndahet	compartidos
ndahet	compartiron
ndahet	compartido
ndahet	compartida
ndahet	compartimos
ndahet	compartiu
will	vai
orë	horas
orë	hora
minuta	minutos
anglez	inglés
anglez	ingleses
anglez	inglesa
cdo	os
cdo	as
cdo	todos
cdo	cada
cdo	todas
qendror	central
qendror	primordiais
qendror	centro
britanike	a
britanike	británico
britanike	británica
britanike	británicos
britanike	británicas
britanike	inglesa
martin	martin
karl	karl
karl	carl
këmbë	pé
këmbë	outro
këmbë	infantaría
këmbë	o
këmbë	patas
këmbë	pernas
këmbë	as
këmbë	legs
këmbë	perna
këmbë	pernas
këmbë	unha
këmbë	pata
masë	medida
masë	medir
masë	medimos
ati	pai
ati	o
ati	padre
nevojë	precisamos
nevojë	necesitamos
nevojë	que
nevojë	preciso
zhvillim	desenvolvemento
zhvillim	da
zhvillim	de
zhvillim	xapón
zhvillim	proxecto
kombit	nación
kombit	país
emrat	nomes
emrat	nome
emrat	os
solli	trouxen
gjysmë	media
gjysmë	metade
gjysmë	medio
gjysmë	a
fitues	gaña
kanada	canadá
modern	modernos
modern	moderna
modern	as
modern	modernas
modern	moderno
shihet	ver
shihet	viron
shihet	visto
shihet	vin
shihet	vira
shihet	viches
malore	montaña
malore	montañosa
rrit	incremento
rrit	aumento
rrit	a
rrit	incrementar
rrit	aumenta
rrit	aumentar
tradicionale	tradicional
tradicionale	tradicionais
regjisor	director
regjisor	dirección
regjisor	de
ndikim	impacto
ndikim	un
ndikim	na
ndikim	prazo
ndikim	efecto
ndikim	mellora
ndikim	influencia
ndikim	influír
angli	inglaterra
van	van
van	pham
rajon	rexión
rajon	do
rajon	sudeste
socialiste	socialista
dërguar	a
dërguar	enviou
dërguar	mandou
ndjekur	seguido
ndjekur	o
ndjekur	seguiron
ndjekur	seguín
probleme	problemas
probleme	os
probleme	problema
probleme	problema
probleme	problemas
ekzistojnë	existen
ekzistojnë	existir
ekzistojnë	existe
vajza	filla
vajza	as
vajza	ás
vajza	rapazas
vajza	mozas
vajza	nenas
bej	facer
bej	que
map	mapa
duart	mans
duart	man
duart	as
verës	verán
verës	no
hapësirë	espazo
hapësirë	espacio
hapësirë	no
ndryshuar	cambiou
ndryshuar	cambiei
ndryshuar	de
sasi	cantidade
sasi	enorme
qëllimi	obxectivo
shum	moi
karakter	carácter
ngjyra	cor
ngjyra	cores
ngjyra	de
ngjyra	cor
ngjyra	ser
ngjyra	cores
përreth	redor
përreth	arredor
përreth	por
përreth	aquí
ura	oco
ura	ponte
ura	bridge
ura	bridges
ura	pontes
asgjë	nada
asgjë	non
peshkopi	bispo
londër	londres
londër	london
pune	traballo
pune	traballar
pune	traballando
pune	a
pune	traballar
pune	traballo
banorëve	residentes
ngjarjet	eventos
ngjarjet	sucesos
ngjarjet	feitos
ngjarjet	adversos
ngjarjet	os
ngjarjet	xuntanzas
ngjarjet	acontecementos
beteja	batalla
beteja	batallas
beteja	combates
udhëheqës	líder
gjakut	sangue
gjakut	o
fillimi	comezando
fillimi	comezo
fillimi	principio
fillimi	empezando
los	ángeles
los	los
los	angeles
los	ánxeles
fitore	gañar
fitore	vitoria
fitore	da
fitore	victoria
fitore	a
albert	albert
shumicën	maioría
bar	herba
bar	pola
bar	de
bar	taberna
bar	bar
dikur	cando
dikur	unha
dikur	vez
detyrë	deber
detyrë	obriga
detyrë	de
detyrë	servizo
detyrë	co
detyrë	tarefa
cup	cunca
cup	café
ekipi	equipo
ekipi	de
fetar	relixioso
fetar	relixiosa
detyruar	obrigado
detyruar	a
detyruar	forzado
detyruar	todo
detyruar	obrigoume
detyruar	recrutado
black	negra
black	negro
black	negros
rritet	medra
rritet	crece
rritet	de
rritet	medrando
rritet	medrar
rritet	crecemento
rritet	crecendo
rritet	medra
rritet	crecen
rritet	medrar
rritet	medran
rritet	cultivar
rritet	crecer
rritet	medra
profesionale	profesionais
profesionale	profesional
profesionale	un
album	ubicación
teatri	teatro
teatri	recinto
teatri	teatro
albumi	ubicación
lindor	orientais
lindor	oriental
lindor	este
ndonjëherë	veces
ndonjëherë	ás
press	prensa
press	o
press	press
kategorinë	categoría
web	web
seksioni	sección
live	vivir
live	vivo
live	viven
live	vive
live	viva
version	versión
milionë	millóns
milionë	de
milionë	millón
bashkia	concello
lufte	guerra
lufte	a
komandant	comandante
pushtimit	conquista
shkollat	escolas
shkollat	as
shkollat	nas
regjistruar	rexistrado
procesi	proceso
mua	min
mua	me
trupi	corpo
trupi	corporal
international	international
international	internacional
international	internacionais
juan	juan
bëhen	nunha
bëhen	ser
bëhen	en
bëhen	se
ofron	ofréceme
organizata	organización
organizata	sindicato
organizata	organizacións
person	persoa
person	alguén
objekte	obxectos
objekte	os
objekte	puntos
objekte	artigos
objekte	das
objekte	obxectos
objekte	os
fuqishëm	poderosa
fuqishëm	poderosos
fuqishëm	poderoso
aktive	activa
aktive	a
aktive	activo
aktive	activos
aktive	activas
aktive	militante
bujqësore	agrícolas
bujqësore	agrícola
takon	se
takon	coa
revista	revistas
revista	revista
revista	time
revista	revistas
gruaja	muller
gruaja	unha
gruaja	muller
gruaja	esposa
gruaja	dona
qafë	pescozo
qafë	par
qafë	deles
qafë	caluga
shërbim	servizo
shërbim	de
ministër	ministro
ministër	ministra
ministër	pastor
ministër	cabinet
ministër	o
man	home
man	meu
burg	cárcere
burg	preso
burg	cadea
burg	caldeiro
burg	prisión
burg	cadea
burg	cárcere
france	francia
france	franza
peter	peter
peter	pedro
franca	francia
franca	franza
kimike	químicas
kimike	químico
ndërtimi	construción
ndërtimi	construcción
ndërtimi	construír
ndërtimi	construtora
arkitektura	arquitectura
degë	póla
degë	sucursal
ndodhi	lle
ndodhi	pasou
ndodhi	ocorreu
ndodhi	aconteceu
ndodhi	sucedeu
ndodhi	que
greqisht	grego
përtej	alén
përtej	máis
përtej	alá
përtej	aló
përtej	da
përtej	moi
përtej	lonxe
allahu	alá
allahu	deus
louis	luis
louis	louis
elemente	elementos
përkthyer	traducido
këngët	cancións
këngët	canción
këngët	escribir
gurë	pedras
gurë	stones
gurë	de
gurë	pedra
gurë	a
gurë	rochas
gurë	xeo
gurë	pedras
shoqata	asociación
king	king
king	rei
king	o
king	xurxo
program	aplicación
program	programa
program	de
program	programar
humbje	perda
humbje	perdas
humbje	as
humbje	vencer
humbje	derrota
lindja	leste
lindja	oriente
lindja	este
lindja	do
lindja	próximo
lindja	a
lindja	luz
lindja	nacemento
lindja	orixe
lindja	de
vdekja	a
vdekja	morte
fjalët	palabras
fjalët	as
fjalët	verbas
sjellë	trouxen
sjellë	trae
femra	mulleres
femra	as
mbyllur	pechada
mbyllur	con
mbyllur	empechar
mbyllur	pechada
mbyllur	pechado
mbyllur	pechou
mbyllur	pechados
mbyllur	sondaxes
first	primeiro
first	primeira
marrëveshje	acordo
marrëveshje	tratar
marrëveshje	negocio
marrëveshje	trato
shfaq	amosar
shfaq	espectáculo
mit	mito
pranoi	confesei
pranoi	mañá
rezultatet	resultados
krejt	todo
krejt	todos
krejt	todas
antike	antiga
antike	antigas
antike	antigo
antike	antigos
titulli	título
humbi	perdeu
humbi	perderon
humbi	perdín
humbi	perdemos
humbi	perdido
santa	santa
tregime	historias
tregime	as
bashkëpunim	colaboración
bashkëpunim	cooperación
shpella	das
shpella	cavernas
shpella	cova
shpella	cavernas
shpella	covas
elektronike	electrónica
elektronike	electrónico
maleve	montañas
maleve	das
maleve	andes
maleve	montes
maleve	lorenzo
maleve	montaña
maleve	monte
shërben	e
kulla	torre
shkëmb	rocha
shkëmb	pedra
shkëmb	rock
shkëmb	de
shkëmb	cliff
zot	deus
zot	deus
zot	señor
zot	deus
zot	lord
funksion	función
funksion	funcionar
funksion	a
sipër	do
sipër	enriba
sipër	20
sipër	cima
sipër	superior
sipër	sobre
sipër	ascende
sipër	por
sipër	riba
sipër	da
sipër	enriba
sipër	arriba
sipër	arriba
financiare	financeira
vlerat	valores
zëri	son
zëri	de
zëri	parece
zëri	voz
zëri	a
zëri	audio
forcë	fortaleza
forcë	forzas
forcë	forza
forcë	a
forcë	radica
forcë	forza
forcë	a
forcë	policía
forcë	exército
përbëjnë	poder
xhami	vaso
xhami	vidro
