और	та
कथन	виписка
कथन	твердження
भरे	заповнений
ज्वालामुखी	вулкан
ज्वालामुखी	вулканів
बैंकों	береги
बैंकों	банків
बैंकों	банки
सुल्तान	султан
कारकों	фактори
कारकों	факторів
सिविल	цивільно
सिविल	цивільний
सिविल	громадянська
शेर	леви
शेर	лев
शेर	шер
हनुमान	хануман
प्रतिदिन	щоденне
प्रतिदिन	щоденного
प्रतिदिन	щоденна
प्रतिदिन	everyday
