kategória	kategorya
rýchlo	hurry
rýchlo	dali
rýchlo	mabilis
rýchlo	kabilis
rýchlo	fast
ing	ing
vrchy	bundok
rozvoj	development
rozvoj	pagpapaunlad
rozvoj	unlad
štátna	state
štátna	estado
východnej	silangang
národný	national
národný	pambansa
národný	pambansang
národný	nasyonal
súťaž	paligsahan
súťaž	kompetisyon
súťaž	paligsahan
súťaž	contest
dosiahol	naabot
autorom	author
päť	limang
päť	lima
päť	singko
vojvodstvo	voivodeship
celé	whole
celé	buo
celé	buong
elst	elst
súčasne	sabay
rezervácia	reservation
alma	alma
veľkých	large
veľkých	malaki
veľkých	malaking
pár	pares
tomáš	thomas
vlajka	bandila
vlajka	watawat
založený	itinatag
založený	batay
teórie	theories
použitie	paggamit
použitie	gamitin
uvádza	pagbanggit
uvádza	mentions
uvádza	binabanggit
tisíc	libong
tisíc	libo
obvod	perimeter
obvod	sirkumperensiya
obvod	distrito
obvod	circuit
herci	actors
herci	aktor
začalo	nagsimula
začalo	inumpisahan
začalo	sinimulan
naopak	kabaligtaran
najväčší	pinakamalaking
najväčší	pinakamalaking
najväčší	greatest
osôb	persons
josef	josef
ostrove	isla
ostrove	pulo
ostrove	island
horná	itaas
horná	upper
horná	tuktok
horná	nangunguna
horná	itaas
mena	currency
mena	pera
mena	pananalapi
spisovatelia	manunulat
george	george
nemecké	aleman
žáner	genre
odkaz	mensahe
odkaz	message
odkaz	link
prezidenta	pangulo
prezidenta	presidente
nhl	nhl
oise	oise
východ	silangan
východ	east
východ	umalis
východ	lumabas
vlastnosti	katangian
vlastnosti	katangian
vlastnosti	tampok
vlastnosti	katangian
štúdia	aral
štúdia	studio
charente	charente
krajinách	bansang
umožňuje	nagpapahintulot
návrh	galaw
návrh	mosyon
návrh	gumagalaw
návrh	proposal
návrh	draft
návrh	mungkahi
voda	tubig
žiadne	wala
žiadne	nil
údaje	personalidad
údaje	datos
údaje	data
historik	historian
architekt	arkitekto
konali	umarte
mnohé	maraming
mnohé	marami
základná	baseline
základná	basic
boha	god
boha	diyos
pokračuje	patuloy
hviezda	bituin
hviezda	star
kraj	rehiyon
kraj	shire
bitka	labanan
bitka	lumaban
paríži	paris
paríži	parokya
funkciu	tungkulin
funkciu	punsiyon
andrej	andrei
bodov	points
školu	paaralan
základnej	elementary
základnej	elementarya
kvalifikácia	qualification
thomas	thomas
paríž	paris
paríž	parokya
prechádza	pumasa
skupinu	grupo
skupinu	pangkat
skupinu	group
oproti	kabaliktaran
viedol	humantong
viedol	led
letisko	airport
letisko	paliparan
vydaný	inisyu
radu	advice
radu	payo
vied	sciences
rada	advice
rada	payo
rada	konseho
rada	konsilyo
rada	lupon
rada	board
kňaz	pari
pojem	term
pojem	termino
pojem	kataga
pojem	konsepto
mater	bamban
mater	diwa
karel	karel
zlatý	cute
rhin	rhin
napokon	eventually
napokon	kalaunan
zvyčajne	kadalasan
single	single
single	solong
tretí	ikatlong
tretí	pangatlo
pavel	pavel
lokality	lokalidad
lokality	site
lokality	sites
zemi	daigdig
zemi	lupa
zemi	lupa
zemi	ground
rozhodol	ruled
rozhodol	nagpasya
rozhodol	naisipang
rozhodol	nagdesisyon
rozhodol	napagdesisyunan
historické	makasaysayang
historické	makasaysayang
hudobník	musikero
hviezd	stars
slova	salitang
slova	salita
armáda	armada
armáda	military
armáda	pangmilitar
armáda	militar
armáda	hukbo
armáda	army
stará	matanda
stará	luma
cisár	emperador
hradu	mangarap
hradu	kastilyo
zoznamy	listahan
vrchol	tuktok
vrchol	nangunguna
vrchol	itaas
anna	anne
anna	anna
čiastočne	bahagyang
del	del
výsledky	resulta
výsledky	kalalabasan
takisto	rin
takisto	din
všeobecne	kadalasan
všeobecne	pangkalahatan
všeobecne	heneral
všeobecne	pangkalahatang
všeobecne	general
konečné	pinal
konečné	pangwakas
konečné	final
konečné	panghuling
konečné	depinitibo
série	serye
série	series
ruskej	russian
ruskej	ruso
vytvára	lumilikha
vytvára	bumubuo
vytvára	gumagawa
vytvára	ginagawa
sever	north
sever	hilagang
sever	hilaga
vojenské	military
vojenské	pangmilitar
vojenské	militar
podmienky	tuntunin
podmienky	takda
podmienky	kondisyon
podmienky	kundisyon
podmienky	kalagayan
podmienky	kondisyon
podmienky	kundisyon
obraz	picture
obraz	larawan
obraz	larawan
obraz	imahe
obraz	painting
obraz	pinta
hodín	oras
hodín	orasan
mesiaca	buwan
mesiaca	moon
mesiaca	buwan
buď	alinman
buď	either
priestoru	space
priestoru	kalawakan
priestoru	puwang
priestoru	espasyo
jaroslav	jaroslav
staré	matanda
staré	luma
skutočnosti	katotohanan
využíva	pagsasamantala
charles	charles
síl	pwersa
síl	sandatahan
projektu	project
projektu	proyekto
projektu	taumbayan
profesor	professor
profesor	propesor
palác	palasyo
css	css
lietadlo	eroplano
lietadlo	plane
lietadlo	eroplano
lietadlo	airplane
lietadlo	eroplano
látky	sangkap
látky	sangkap
jednotiek	units
jednotiek	yunit
európska	europeo
európska	european
úspech	nakamit
úspech	achievement
úspech	tagumpay
inak	otherwise
hranice	frontiers
hranice	borders
hranice	hangganan
málo	kaunti
málo	maliit
aisne	aisne
výroba	paggawa
výroba	produksyon
výroba	production
výroba	paggawa
výroba	manufacturing
výroba	pagmamanupaktura
brehu	shore
brehu	baybayin
moc	power
moc	kapangyarihan
louis	louis
víťazstvá	pagkapanalo
lev	leon
lev	lev
lev	leo
časopis	magazine
časopis	magasin
posledné	kamakailan
posledné	recent
posledné	huling
posledné	huli
posledné	last
posledné	pinakabagong
posledné	pinakabago
posledné	pinakahuling
posledné	pinakahuli
posledné	latest
politici	pulitiko
rudolf	rudolph
rudolf	rudolph
rudolf	rudolf
juh	timog
súčasný	current
súčasný	kasalukuyan
súčasný	kasalukuyang
súčasný	kapanahon
letu	flight
letu	lipad
podobné	kapareho
podobné	magkatulad
podobné	katulad
chcel	wanted
forme	anyo
misie	misyon
sem	sem
sem	rito
sem	dito
sem	nandito
musia	dapat
rastlín	halaman
rastlín	planta
rastlín	halaman
farby	kulay
farby	kulay
farby	kulay
stojí	stands
španielsko	espanya
španielsko	spain
spojenie	koneksyon
spojenie	connection
spojenie	link
niektorí	ilang
niektorí	ilan
pdf	pdf
povodie	basin
druhé	pangalawa
absolvoval	nagtapos
cestu	landas
cestu	path
univerzita	university
univerzita	unibersidad
univerzita	pamantasan
získať	retrieve
získať	makuha
získať	makuha
získať	makakuha
získať	kunin
získať	kumuha
získať	gain
planéty	planeta
planéty	planetary
planéty	planets
týždňa	linggo
týždňa	lingguhan
týždňa	lingo
vlastné	sarili
vlastné	sariling
vlastné	custom
parku	liwasan
parku	park
späť	likod
späť	bumalik
späť	balikan
späť	balik
západ	west
západ	kanluran
kód	code
kód	kodigo
všetci	all
všetci	puro
všetci	lahat
všetci	lahat
obsah	nilalaman
obsah	nilalaman
umení	sining
pôvod	pinanggalingan
pôvod	origin
pôvod	pinagmulan
lekár	physician
lekár	doktor
lekár	doctor
more	dagat
námestie	parisukat
tvorby	ginagawang
zvolený	pinili
zvolený	inihalal
zvolený	hinalal
okolie	paligid
okolie	lokalidad
okolie	pumapaligid
vzdialenosti	layo
vzdialenosti	distansya
vzdialenosti	distansiya
veci	bagay
veci	bagay
medzinárodné	internasyonal
medzinárodné	international
medzinárodné	internasyunal
medzinárodné	pandaigdig
prírodné	likas
prírodné	natural
príliš	masyadong
príliš	rin
anton	anton
biskup	bishop
biskup	obispo
ulici	kalye
vzťah	pinagsamahan
vzťah	kaugnayan
vzťah	relasyon
výsledok	outcome
výsledok	kinalabasan
výsledok	resulta
vysoké	high
vysoké	mataas
vysoké	tangkad
vysoké	matangkad
spravidla	kadalasan
slúži	naglilingkod
dňoch	araw
sojuz	soyuz
vľavo	natitira
vľavo	pakaliwa
vľavo	iniwan
vľavo	naiwan
vľavo	kaliwa
firmy	kumpanya
firmy	kompanya
somme	somme
presne	sakto
väčšinu	majority
väčšinu	karamihan
väčšinu	nakararami
und	und
výskum	pananaliksik
výskum	pagsisiyasat
výskum	research
uvedené	nakalista
uvedené	inilista
strán	pahina
posledných	kamakailan
posledných	recent
brat	kuya
potoka	creek
umiestnenie	paglalagay
umiestnenie	paglalagyan
umiestnenie	puwesto
umiestnenie	kinalalagyan
umiestnenie	lokasyon
otca	ama
otca	tatay
otca	father
international	internasyonal
international	international
international	internasyunal
international	pandaigdig
víťazi	winners
filozofie	pilosopiya
obe	parehong
obe	both
obe	pareho
mesiacov	buwan
mesiacov	months
mesiacov	moons
veža	tore
veža	tower
veža	toreng
smrť	kamatayan
réžia	direktor
réžia	director
zrejme	malamang
zrejme	ata
zrejme	obviously
vydavateľ	publisher
vydavateľ	editor
pole	patlang
pole	field
pole	larangan
dlhé	mahaba
dlhé	matagal
dlhé	haba
ruska	rusya
ruska	russia
producent	producer
povrch	ibabaw
vydanie	edition
vydanie	edisyon
vydanie	isyu
vydanie	issue
vydanie	problema
postup	pamamaraan
zahŕňa	nagsasama
prišiel	dumating
cisára	emperador
futbalový	soccer
futbalový	football
existujú	umiiral
sovietsky	sobyet
catalina	catalina
vysoká	high
vysoká	mataas
vysoká	tangkad
vysoká	matangkad
vysoká	college
vysoká	kolehiyo
dostali	nakuha
vojakov	sundalo
panny	virgo
medzinárodná	internasyonal
medzinárodná	international
medzinárodná	internasyunal
medzinárodná	pandaigdig
vznikli	natamo
niekto	sinuman
niekto	somebody
commons	commons
architektúry	architecture
architektúry	arkitektura
vedy	science
vedy	agham
vedy	sciences
albert	albert
podporu	suportahan
podporu	support
podporu	sumusuporta
podporu	suporta
podporu	sumuporta
podporu	sinusuportahan
air	hangin
air	himpapawid
postavená	nakapaloob
postavená	binuo
objekty	bagay
obyvatelia	naninirahan
obyvatelia	residente
obrázkov	picture
určené	inilaan
určené	nilalayong
určené	itinalagang
určené	designated
určené	tinutukoy
rodina	kapamilya
rodina	pamilya
štýl	istilo
štýl	style
štýl	estilo
štýl	styling
používať	gamitin
video	video
partnerské	partner
partnerské	kasosyo
partnerské	kapareha
grécka	gresya
malých	liit
malých	maliit
južná	katimugang
južná	southern
južná	timog
vydavateľstvo	publisher
vydavateľstvo	paglalathala
vydavateľstvo	publishing
yorku	york
výber	selection
výber	pagpili
výber	pumili
výber	piliin
výber	pagpili
výber	pagpipilian
výber	pinili
výber	choice
house	bahay
divadla	sinehan
divadla	theater
divadla	teatro
divadla	tanghalan
zámok	lock
zámok	mangarap
zámok	kastilyo
zámok	château
účasť	attendance
účasť	pagdalo
účasť	turnout
účasť	paglahok
list	dahon
list	sheet
list	sulat
list	liham
list	letter
pohoria	bundok
šesť	anim
výroby	produksyon
výroby	production
výroby	paggawa
výroby	manufacturing
výroby	pagmamanupaktura
trenčín	trenčín
organizácia	organisasyon
termín	term
termín	termino
termín	kataga
termín	taning
termín	deadline
úrad	awtoridad
úrad	otoridad
úrad	authority
úrad	kapangyarihan
úrad	tanggapan
úrad	katungkulan
úrad	opisina
provincie	probinsya
provincie	province
provincie	probinsiya
provincie	lalawigan
prístup	access
prístup	lapitan
prístup	lumapit
prístup	diskarte
vzduchu	hangin
vzduchu	himpapawid
teplota	temperatura
teplota	temp
obvykle	kadalasan
najvyššej	pinakamataas
blízko	malapit
čísla	personalidad
https	https
únie	unyon
únie	union
únie	unyong
zúčastnil	pumasok
zúčastnil	pinapasukan
zúčastnil	dumalo
žil	nanirahan
žil	tumira
lot	madami
lot	lot
veliteľ	chief
veliteľ	hepe
veliteľ	commander
zariadenia	kagamitan
zariadenia	pasilidad
all	all
all	puro
all	lahat
storočie	siglo
storočie	century
dedičstva	pamana
dedičstva	heritage
práca	trabaho
práca	job
práca	trabaho
práca	magtrabaho
práca	work
práca	working
práca	pagtatrabaho
práca	gumagana
práca	nagtatrabaho
akadémie	academy
pozostáva	binubuo
jana	jana
dosť	sapat
grand	grand
udalosti	pangyayari
udalosti	kaganapan
udalosti	event
výboru	komite
výboru	committee
najvyššia	supreme
najvyššia	kataas
najvyššia	pinakamataas
najvyššia	matataas
marie	marie
loir	loir
profil	profile
sústava	sistemang
sústava	system
sústava	sistema
znak	sagisag
znak	emblem
znak	senyas
znak	tanda
preklad	translation
preklad	pagsalin
preklad	pagsasalin
železničná	railway
železničná	riles
železničná	riles
staršie	older
rakúsky	austrian
champagne	champagne
mestské	urbano
mestské	lungsod
mestské	siyudad
mestské	city
piesní	kanta
piesní	songs
max	max
boh	god
boh	diyos
hráčov	manlalaro
významný	makabuluhang
mark	mark
pomoc	aid
pomoc	lunas
pomoc	tulong
pomoc	tulong
pomoc	tulungan
dlhý	mahaba
dlhý	matagal
dlhý	haba
skončil	tinapos
skončil	natapos
skončil	tapos
skončil	nilabasan
kapely	bands
kapely	banda
metra	subway
začiatok	simula
začiatok	simulan
začiatok	magsimula
začiatok	simula
platí	nagbabayad
dediny	villages
dediny	nayon
dediny	nayon
zmienka	pagbanggit
zmienka	mention
zmienka	binabanggit
zmienka	banggitin
vokály	vocals
calvados	calvados
vzdialenosť	layo
vzdialenosť	distansya
vzdialenosť	distansiya
systémy	systems
systémy	sistema
systémy	sistemang
systémy	system
systémy	sistema
použiť	apply
použiť	ilapat
použiť	gamitin
angeles	angeles
príbeh	tale
príbeh	story
príbeh	kuwento
príbeh	kwento
stránkach	pahina
futbalové	soccer
futbalové	football
politické	pulitikal
politické	politikal
politické	pampulitika
maďarsko	hungary
celá	whole
celá	buo
celá	buong
pohyb	galaw
pohyb	mosyon
pohyb	gumagalaw
pohyb	gumalaw
pohyb	move
pohyb	ilipat
pohyb	galawin
pohyb	paggalaw
pohyb	kilusan
kníh	libro
kníh	aklat
vzťahy	kaugnayan
vzťahy	relasyon
vzťahy	pinagsamahan
vzťahy	kaugnayan
vzťahy	relasyon
vzťahy	ugnayang
vzťahy	ugnayan
vzťahy	relasyon
ochrana	pagprotekta
ochrana	proteksyon
severná	north
severná	hilagang
severná	hilaga
severná	hilagang
politická	pulitikal
politická	politikal
politická	pampulitika
víťazstvo	tagumpay
veľkosti	laki
veľkosti	sukat
jazero	lawa
dôležité	kahalaga
dôležité	mahalaga
nasa	nasa
sovietskeho	sobyet
charakter	kalikasan
charakter	nature
hudobná	sinauna
hudobná	tugtog
hudobná	musika
hudobná	tugtugin
hudobná	music
hudobná	musikal
hudobná	musical
spočiatku	initially
komplex	complex
komplex	kumplikadong
komplex	komplikadong
komplex	masalimuot
art	art
art	sining
geografia	heograpiya
kraja	shire
výstavba	konstruksiyon
výstavba	construction
výstavba	konstruksyon
pierre	pierre
osoby	persons
motory	motors
svätý	santo
svätý	santa
svätý	banal
londýn	london
londýn	londres
provence	provence
body	points
starý	matanda
starý	luma
krátky	maiksi
krátky	maikli
krátky	short
krátky	pandak
krátky	maikling
krátky	maikli
krátky	maikling
otvorená	buksan
otvorená	bukas
otvorená	open
otvorená	nagbukas
otvorená	binuksan
záujem	interesado
záujem	interes
záujem	patubo
václav	václav
považuje	isinasaalang
talianska	italya
talianska	italian
talianska	italyano
postavenie	status
postavenie	katayuan
postavenie	posisyon
postavenie	opinyon
colspan	colspan
hautes	hautes
vytvoriť	gumawa
vytvoriť	lumikha
mestská	urbano
riešenie	solusyon
držitelia	keepers
windows	windows
televízne	telebisyon
kláštor	monasteryo
kláštor	kumbento
kláštor	abbey
použité	ginamit
použité	nagamit
použité	ginagamit
jazyku	wika
jazyku	alangan
jazyku	wikang
jazyku	tausug
útok	attack
útok	atake
útok	assault
web	website
web	web
martina	martina
martina	martin
rakúska	austrian
rakúska	austria
noci	nights
súvislosti	konteksto
súvislosti	context
krát	times
krát	beses
zmluvy	treaties
úrovni	antas
úrovni	level
tvorbe	formation
veda	science
veda	agham
dlho	mahaba
dlho	matagal
dlho	haba
posádky	crew
pavla	paul
pavla	pablo
kalifornia	california
snp	snp
metal	metal
menšie	lesser
menšie	menor
menšie	minor
sedem	pitong
sedem	seven
sedem	pito
kilometrov	kilometres
kilometrov	kilometro
jura	jura
remix	remix
space	space
space	kalawakan
space	puwang
space	espasyo
ocenenia	parangal
ocenenia	awards
ocenenia	prizes
ocenenia	premyo
tvorba	paglikha
tvorba	paggawa
tvorba	creation
tvorba	formation
názory	opinyon
názory	pagtingin
republike	republika
septembri	setyembre
poľský	polish
kultúrne	pangkultura
kultúrne	cultural
lietadla	eroplano
pro	pro
januári	january
januári	enero
rodine	kapamilya
rodine	pamilya
eva	eva
dynastie	awan
majster	master
priemer	diameter
priemer	karaniwan
priemer	mean
dolina	lambak
dolina	valley
rakety	rockets
nálezy	natuklasan
united	united
united	nagkakaisa
hora	hora
hora	bundok
práv	karapatan
práv	rights
súvisiace	nauugnay
súvisiace	kaugnay
súvisiace	kaugnayan
súvisiace	kaugnay
každá	kada
každá	tuwing
každá	bawat
každá	bawat
auguste	auguste
auguste	august
auguste	agosto
zľava	diskuwento
konkrétne	tukoy
konkrétne	tiyak
konkrétne	partikular
konkrétne	kongkreto
konkrétne	partikular
hory	bundok
hory	bundok
nemecká	aleman
trón	trono
île	île
cher	cher
link	link
anglicko	inglatera
anglicko	england
londýne	london
londýne	londres
ochranu	proteksyon
pôvodný	orihinal
vojsk	hukbo
vojsk	tropa
sonda	pagsisiyasat
objavili	natuklasan
symbol	simbolo
symbol	sagisag
svetová	mundo
spája	inuugnay
prof	prof
kobayashi	kobayashi
posádka	crew
materiál	materyal
materiál	materyales
materiál	materyales
amerike	amerika
amerike	america
lepšie	better
rukou	kamay
rím	rome
rím	roma
marci	marso
marci	marci
forma	anyo
kariéra	career
kariéra	karera
severnom	hilagang
slovakia	slovakia
texty	teksto
texty	lyrics
joseph	joseph
dni	araw
sondy	pagsisiyasat
známi	kilala
známi	kakilala
choroby	karamdaman
choroby	sakit
siete	nets
siete	network
pop	pops
pop	pop
savoie	savoie
jadro	ubod
jadro	core
jadro	nucleus
jadro	kernel
zariadenie	device
zariadenie	aparato
zariadenie	kagamitan
zariadenie	installation
zariadenie	pagluklok
zariadenie	pasilidad
zariadenie	facility
okruhu	circuit
nezávislosť	independence
nezávislosť	kalayaan
manche	manche
výhry	nanalo
výhry	panalo
výhry	panalo
federácia	pederasyon
ciest	daan
prípadoch	kaso
decembri	december
decembri	disyembre
voľby	opsyon
voľby	options
voľby	halalan
voľby	eleksyon
jozefa	joseph
pol	pol
možnosti	opsyon
možnosti	options
online	online
man	lalaking
man	lalaki
man	man
prečo	bakit
medzinárodných	internasyonal
medzinárodných	international
medzinárodných	internasyunal
medzinárodných	pandaigdig
zápis	alerto
zápis	alert
filmov	films
obyvateľstvo	populasyong
obyvateľstvo	populasyon
riaditeľ	direktor
riaditeľ	director
riaditeľ	principal
sieť	net
sieť	grid
sieť	network
zakladateľ	tagapagtatag
zakladateľ	founder
rastliny	halaman
rastliny	planta
rastliny	halaman
line	linyang
line	linya
line	line
viaceré	multiple
viaceré	maramihang
moskva	moscow
afriky	africa
afriky	aprika
pokračoval	ipinagpatuloy
pokračoval	nagpatuloy
japonsku	japan
japonsku	hapon
spomína	pagbanggit
spomína	mentions
spomína	binabanggit
vety	parirala
vety	pangungusap
vety	pangungusap
veže	towers
novembri	nobyembre
novembri	november
ríme	rome
ríme	roma
hlasov	votes
hlasov	boto
hlasov	tinig
olympijské	olimpiko
olympijské	olympic
manželky	wives
firma	kompanya
firma	matibay
firma	kumpanya
firma	kompanya
bas	bas
štart	simula
štart	simulan
štart	magsimula
štart	lumipad
štart	ilunsad
štart	paglulunsad
japonsko	japan
japonsko	hapon
time	panahon
time	oras
time	time
maria	maria
stanici	estasyon
stanici	station
stanici	istasyon
časopisu	magazine
časopisu	magasin
socha	iskultura
socha	rebulto
socha	statue
hudbu	sinauna
hudbu	tugtog
hudbu	musika
hudbu	tugtugin
