den	the
studier	study
studier	kajian
studier	studies
studier	kajian
studier	pengajian
filmer	filem
filmer	movies
filmer	cereka
filmer	filem
byn	kampung
ribeirão	ribeirão
carolina	carolina
ben	bones
ben	tulang
ben	kaki
ben	ben
ben	bone
ben	tulang
ben	kaki
ben	leg
snart	segera
snart	soon
montana	montana
fylke	shire
roller	roller
roller	peranan
skopje	skopje
uppdrag	misi
uppdrag	assignment
uppdrag	tugasan
uppdrag	misi
rivière	rivière
francis	francis
vita	white
vita	putih
vita	vita
kanal	canal
kanal	canai
kanal	terusan
kanal	channel
ålder	usia
ålder	umur
emot	terhadap
fjärde	keempat
club	club
club	kelab
bestod	berkisarkan
flertal	berbilang
flertal	pelbagai
morro	morro
borde	patut
borde	sepatutnya
tidigt	early
tidigt	dini
tidigt	awal
konstnär	pelukis
konstnär	artis
konstnär	artist
stil	style
stil	gaya
stil	subjenis
stil	bergaya
stil	stail
troligen	kemungkinannya
troligen	berkemungkinan
troligen	kemungkinan
senaste	terbaharu
senaste	last
senaste	terkini
senaste	terbaru
ändå	still
ändå	masih
ändå	pegun
ändå	namun
kastilien	castilla
kastilien	castilla
brazzaville	brazzaville
die	die
die	mati
tidningen	akhbar
tidningen	magazine
tidningen	majalah
isla	isla
oued	oued
juan	juan
gräs	periuk
gräs	pot
gräs	rumput
gräs	rumpai
gräs	ganja
port	pelabuhan
port	port
mine	lombong
mine	tambang
mine	mine
beirut	beirut
ledare	konduktor
ledare	leader
ledare	pemimpin
ledare	editorial
ledare	pemimpin
ledare	leaders
mst	mst
material	bahan
material	material
material	bahan
don	don
norska	norway
folk	rakyat
folk	people
folk	orang
folk	rakyat
folk	orng
nästa	next
nästa	selanjutnya
nästa	seterusnya
skogar	hutan
skogar	hutan
monte	monte
cup	piala
cup	cup
cup	cawan
skottland	scotland
norte	norte
historiska	bersejarah
historiska	bersejarah
historiska	sejarah
norsk	norway
norsk	norsk
längd	jangkamasa
längd	tempoh
längd	length
längd	panjang
längd	ketinggian
längd	tinggi
längd	height
brown	brown
kungen	raja
kungen	king
skillnad	perbezaan
petit	petit
bgcolor	bgcolor
skåne	scania
togs	direbut
togs	diambil
togs	taken
omfattande	menyeluruh
karta	peta
insekter	serangga
insekter	pepijat
möjligt	munasabah
möjligt	kemungkinan
grekiska	greek
grekiska	yunani
snabbt	cepat
snabbt	laju
snabbt	cepat
armén	tentera
armén	army
program	program
program	program
program	program
egentligen	sebenarnya
und	und
programmet	program
programmet	program
venezuela	venezuela
visade	dipaparkan
visade	diperincikan
visade	dilihat
visade	ditonton
visade	dipandang
rica	rika
rica	rica
gud	allah
sommaren	summer
svårt	susah
svårt	hard
svårt	keras
svårt	sukar
mera	mera
mera	lebih
mera	lagi
mera	more
larsson	larsson
star	star
star	bintang
alaska	alaska
mor	ibu
mor	bonda
heller	heller
green	green
green	hijau
klippa	dipotong
klippa	cut
klippa	memotong
klippa	potong
klippa	tebing
klippa	jurang
klippa	cliff
klippa	ricih
klippa	batu
klippa	rock
röda	reds
röda	merah
röda	red
avrinningsområden	catchment
king	raja
king	king
one	satu
one	one
williams	williams
beach	beach
beach	pantai
aktiva	active
aktiva	aktif
max	max
list	senarai
list	licik
hösten	autumn
hösten	luruh
hösten	fall
hösten	jatuh
lärare	cikgu
lärare	teacher
lärare	guru
lärare	guru
samhället	masyarakat
oregon	oregon
goals	matlamat
https	https
brons	gangsa
säger	saying
säger	kata
säger	says
mary	mary
mary	maryam
skrivit	bertulis
skrivit	ditulis
skrivit	menulis
känt	known
känt	dikenali
känt	diketahui
lagen	perundangan
lagen	law
svart	black
svart	hitam
bot	bot
vapen	weapon
vapen	senjata
vapen	lengan
vapen	senjata
vapen	senapang
städer	bandaraya
städer	bandar
lövfällande	luruh
ford	ford
val	val
val	pilihanraya
val	pilihan
val	choice
val	election
val	pilihanraya
val	paus
simon	simon
simon	simón
cruz	cruz
inre	interior
inre	dalaman
inre	dalaman
inre	inner
inre	batin
harry	harry
sten	batu
sten	sten
sten	batu
sten	rock
mängd	jumlah
mängd	amaun
mängd	kuantiti
mängd	ikhtiar
nederländerna	belanda
nhl	nhl
månader	bulan
moderna	moden
tom	kosong
tom	tom
hålla	dodoi
hålla	hold
hålla	tahan
platsen	lokasi
platsen	location
skriver	menulis
skriver	tulisan
skriver	menulis
skriver	penulisan
finalen	finale
finalen	final
finalen	finals
ursprungliga	original
vanligt	lumrah
vanligt	common
vanligt	biasa
rudolf	rudolf
vanliga	lumrah
vanliga	common
vanliga	biasa
kronor	krone
kronor	sek
viktig	penting
florida	florida
dig	anda
dig	kau
match	game
match	permainan
match	permain
match	mancis
match	padan
sierra	sierra
föreningen	persatuan
föreningen	association
föreningen	perkaitan
parc	parc
kompositör	penggubah
henri	henri
arthur	arthur
hotad	terancam
hotad	terancam
hotad	diancam
hotad	ugutan
hotad	mengancam
oscar	oscar
livet	life
livet	hidup
livet	kehidupan
livet	hidupan
minnesota	minnesota
juvelvingar	lycaenidae
sar	sar
regional	serantau
datum	date
datum	tarikh
datum	kurma
tekniska	teknikal
leon	leon
djup	kedalaman
djup	deep
castle	castle
castle	istana
medeltida	mediaeval
johnson	johnson
höga	tinggi
tills	till
tills	hinggalah
tills	hinga
tills	sehinggalah
tills	sampai
alberta	alberta
villa	villa
lätt	mudah
lätt	mudahnya
lätt	mudahnya
kairo	kaherah
titel	tajuk
titel	gelaran
flygplats	airport
flygplats	bandara
flygplats	aerodrome
makedonska	macedonia
köping	köping
krig	war
krig	perang
krig	peperangan
krig	peperangan
krig	wars
krig	perang
skog	hutan
skog	hutan
skog	hutan
beroende	bergantung
beroende	dependence
beroende	kebergantungan
beroende	addicted
beroende	ketagihan
beroende	ketagihan
bygga	bangunan
bygga	membina
bygga	binaan
bygga	membangun
bygga	membina
bygga	build
bygga	bina
leder	petunjuk
leder	sendi
domingo	domingo
bayern	bavaria
bayern	bayern
texten	teks
utveckling	perkembangan
utveckling	pembangunan
utveckling	evolusi
utveckling	evolution
utveckling	perkembangan
spanska	sepanyol
historik	sejarah
övre	upper
nedan	dibawah
indien	india
läst	baca
åland	åland
åland	aland
lee	lee
lägga	put
lägga	meletakkan
music	muzik
music	music
dagen	hari
pris	harga
pris	price
pris	prize
centre	centre
centre	pusat
song	lagu
song	song
prag	prague
öarna	kepulauan
bengt	bengt
frågan	persoalan
frågan	soalan
nusa	nusa
michigan	michigan
arkitekt	arkitek
tasmanien	tasmania
vem	sape
tack	terimakasih
tack	thanks
tack	syukur
final	finale
final	muktamad
final	final
final	final
final	finals
fel	silap
fel	salah
fel	ralat
fel	ralat
gård	ladang
sidor	pages
sidor	mukasurat
sidor	halaman
sovjetunionen	soviet
jorden	bumi
yngre	younger
yngre	khadam
yngre	muda
yngre	young
yngre	mudanya
yngre	junior
såg	ditonton
såg	diperhatikan
såg	menonton
såg	diawasi
såg	gergaji
såg	saw
producent	pengeluar
drottning	ratu
drottning	queen
drottning	permaisuri
ägde	owned
ägde	dimiliki
utbildning	latihan
utbildning	training
utbildning	pendidikan
igenom	menerusi
igenom	melalui
ses	ses
konst	seni
konst	kesenian
konst	seni
konst	kesenian
jones	jones
jacques	jacques
italienska	itali
hör	degar
hermann	hermann
landskap	permandangan
landskap	landskap
landskap	lanskap
allmänna	umum
allmänna	jeneral
allmänna	general
virginia	virginia
eric	eric
återvände	dikembalikan
mästare	sifu
mästare	master
mästare	juara
mästare	juara
mästare	champion
emellertid	namun
emellertid	bagaimanapun
station	stesyen
station	stesen
fågel	burung
minuter	minit
sports	sukan
kungariket	kingdom
kungariket	kerajaan
bildade	dibentuk
röst	suara
röst	voice
sofia	sofia
sofia	sophia
oblast	oblast
lokala	tempatan
precis	tepat
precis	accurate
precis	exactly
precis	persis
piano	piano
hölls	dipegang
hölls	ditahan
hölls	diadakan
spring	lari
spring	run
spring	jalankan
uppslagsbok	ensiklopedia
samarbete	kolaborasi
samarbete	kerjasama
hockey	hoki
free	free
försök	try
försök	cuba
oss	oss
eritrea	eritrea
tjänst	perkhidmatan
tjänst	khidmat
tjänst	servis
tjänst	service
bidrag	subsidi
bidrag	geran
bidrag	sumbangan
cot	cot
frank	frank
jesus	isa
jesus	jesus
angeles	angeles
priset	harga
priset	price
visa	view
visa	display
visa	tunjuk
visa	papar
kalmar	kalmar
grupper	berkumpulan
grupper	kumpulan
grupper	groups
tagit	direbut
tagit	diambil
tagit	taken
kontrakt	mengecut
kontrakt	kontrak
kontrakt	kontrak
kontrakt	contract
fråga	mintak
fråga	minta
fråga	tanyalah
fråga	tanya
fråga	bertanya
fråga	ask
fråga	menanya
fråga	pertanyaan
fråga	persoalan
fråga	soalan
vår	our
vår	vår
wilson	wilson
bäst	terbaik
bäst	best
projekt	projek
projekt	projek
tur	bertuah
tur	beruntung
tur	tuah
tur	luck
radera	memadam
radera	delete
bor	bor
bor	boron
militär	ketenteraan
militär	tentera
uppgifter	maklumat
uppgifter	tugasan
uppgifter	data
piper	piper
piper	berbunyi
umeå	umeå
das	das
blue	blue
blue	biru
prince	putera
eriksson	eriksson
sucre	sucre
frågor	persoalan
frågor	isu
frågor	soalan
frågor	pertanyaan
floden	sungai
floden	river
menar	mean
hills	hills
björn	bjorn
björn	beruang
björn	bear
björn	björn
code	code
code	kode
code	kod
nationella	national
nationella	kebangsaan
alpes	alpes
domare	hakim
domare	hakim
domare	pengadil
journalist	wartawan
journalist	wartawan
ridge	ridge
ridge	rabung
antingen	either
bukit	bukit
följer	mengikuti
följer	following
följer	follow
följer	mengikut
saknar	cikgu
saknar	rindu
saknar	cik
saknar	hilang
myror	semut
försökte	dicuba
försökte	mencuba
zagreb	zagreb
tour	lawatan
tour	tour
arbeten	jobs
arbeten	pekerjaan
ferdinand	ferdinand
indian	indian
indian	india
skalbaggar	kumbang
slog	menumbuk
slog	hit
slog	hentam
png	png
svarta	black
svarta	hitam
haute	haute
byggnader	bangunan
baserad	berasaskan
baserad	based
spår	trek
spår	runut
spår	setapak
spår	runut
spår	trek
spår	jejak
spår	surih
spår	jejak
kraft	kraft
kraft	force
kraft	paksa
kraft	tenaga
kraft	power
kraft	kuasa
jack	jek
jack	jack
idaho	idaho
kategori	kategori
franz	franz
skapad	dijana
skapad	dihasilkan
skapad	menjana
skapad	dicipta
unga	khadam
unga	muda
unga	young
unga	mudanya
relativt	relatif
våren	spring
våren	springtime
bana	landasan
bana	bana
bana	orbit
francisco	francisco
eva	eva
eva	hawa
eva	eve
beslut	decision
beslut	keputusannya
beslut	keputusan
beslut	keputusan
gabon	gabon
georgien	georgia
debuterade	debuted
scott	scott
nst	nst
ifk	ifk
lunds	lund
american	american
american	amerika
hustru	isteri
hustru	wife
moskva	moscow
guvernör	gabenor
dos	dos
dos	dose
jackson	jackson
slutligen	finally
slutligen	akhirnya
slutligen	lastly
olsson	olsson
födelseort	birthplace
vanlig	lumrah
vanlig	common
estero	estero
utgiven	diterbitkan
italiensk	itali
suva	suva
range	julat
hitta	find
forskning	research
forskning	kajian
forskning	penyelidikan
jonas	jonas
klart	clear
klart	jelas
klart	jelas
öppna	open
grundade	diasaskan
haiti	haiti
viktigaste	utama
följde	diekori
följde	diikuti
skola	sekolah
hertig	duke
tidiga	early
tidiga	dini
tidiga	awal
ledning	pengurusan
ledning	management
litteratur	kesusasteraan
litteratur	sastera
rysk	rusia
metal	logam
metal	metal
viktiga	penting
upplagan	edition
upplagan	edisi
nio	sembilan
nio	nio
fungerar	berkerja
fungerar	berfungsi
fungerar	bekerja
fungerar	works
fungerar	berfungsi
läkare	doktor
läkare	doctors
läkare	doktor
läkare	doctor
läkare	doktor
vunnit	won
vunnit	dimenangi
vunnit	menang
lago	lago
warren	warren
hot	ugutan
hot	ancaman
hot	hot
hot	panas
hot	ugutan
hot	ancaman
resultatet	result
försöker	mencuba
yrke	kerjaya
yrke	profesion
yrke	pendudukan
katanga	katanga
fartyg	kapal
fartyg	wadah
fartyg	kapal
fartyg	ship
fartyg	kapal
fartyg	ships
fartyg	pembuluh
västerås	västerås
japanska	jepun
universitetet	universiti
begreppet	konsep
svt	svt
cape	cape
cape	jubah
arbetar	works
arbetar	berfungsi
arbetar	berkerja
arbetar	berfungsi
arbetar	bekerja
motsvarande	menyamai
motsvarande	setara
riksdagen	reichstag
riksdagen	parlimen
klass	kelas
klass	class
fru	isteri
fru	wife
filippinerna	filipina
etikett	label
royal	royal
royal	diraja
parasitflugor	tachinidae
rapids	jeram
euphorbia	euphorbia
saknas	hilang
cypern	cyprus
herrar	sifu
françois	francois
françois	françois
antonio	antonio
politisk	politik
invigdes	dilantik
speciellt	terutamanya
speciellt	especially
speciellt	istimewa
speciellt	special
höll	dipegang
höll	ditahan
höll	diadakan
ghana	ghana
bad	bersembahyang
bad	buruk
bad	teruk
bad	mandian
bad	mandi
bad	bath
media	media
damaskus	damascus
paulo	paulo
perioden	tempoh
manus	screenplay
manus	skrip
manus	manus
manus	manuskrip
manus	naskhah
manus	skrip
skapade	dicipta
pass	pasport
pass	pasport
gått	gone
press	tekan
press	akhbar
tränare	pelatih
tränare	trainer
tränare	jurulatih
tränare	pelatih
tränare	coach
tränare	jurulatih
kultur	kebudayaan
kultur	budaya
blå	blue
blå	biru
intresse	minat
intresse	interest
intresse	faedah
tävling	perlumbaan
tävling	race
tävling	ras
tävling	saingan
tävling	persaingan
tävling	pertandingan
tävling	contest
karelen	karelia
walter	walter
lägre	turunkan
lägre	lower
författaren	pengarang
författaren	penulis
författaren	author
inklusive	termasuk
omgivningen	sekitarnya
omgivningen	persekitaran
bestående	kekal
pyrénées	pyrénées
kvinna	wanita
kvinna	perempuan
kvinna	betina
andreas	andreas
andreas	andrew
nunavut	nunavut
ersattes	digantikan
ersattes	diganti
victor	victor
baie	baie
uppgift	tugas
air	udaranya
air	udara
air	air
persiska	persian
persiska	parsi
cañada	cañada
översatt	diterjemah
baker	baker
georgia	georgia
bytte	ditukar
bytte	diniagakan
döda	membunuh
döda	kill
döda	bunuh
döda	dead
döda	mati
döda	membunuh
döda	killing
samuel	samuel
teater	teater
teater	teater
rosa	pink
rosa	rosa
cachoeira	cachoeira
loire	loire
kvinnliga	betina
sid	sid
hamilton	hamilton
vice	timbalan
vice	timbalan
vice	naib
aik	aik
anne	anne
ekonomisk	ekonomi
betydande	ketara
veckor	minggu
resa	melancong
resa	travel
resa	pelancongan
resa	kembara
resa	melancong
resa	trip
resa	melancong
moore	moore
helst	sebolehnya
öppen	open
deltagare	perserta
deltagare	penghadir
deltagare	peserta
deltagare	peserta
gruva	lombong
gruva	tambang
gruva	mine
gruva	lombong
gruva	mines
lämna	tinggalkan
bangui	bangui
illinois	illinois
pengar	wang
pengar	duit
julius	julius
nyland	uusimaa
priser	harga
priser	hadiah
din	din
din	your
din	milikmu
din	yours
slag	tumbukan
slag	pertempuran
persson	persson
ägare	pemilik
ägare	pemilik
ägare	owners
ägare	pemilikan
kasai	kasai
azerbajdzjan	azerbaijan
taylor	taylor
museet	muzium
vänster	kiri
spelas	dimain
regissör	pengarah
storlek	saiz
storlek	ukuran
storlek	size
sweden	sweden
grad	grad
grad	darjat
grad	pangkat
grad	rank
grad	ijazah
grad	darjah
oslo	oslo
lån	loan
lån	pinjaman
extra	tambahan
extra	extra
cuanza	cuanza
valley	valley
valley	lembah
rid	rid
rid	ride
rid	tunggangan
kategorin	kategori
delta	delta
göran	göran
göran	goran
kör	lari
kör	run
kör	jalankan
kör	memandu
kör	pemanduan
kör	driving
kör	pemacu
kör	running
kör	larian
albanien	albania
kritik	kritikan
kritik	pengkritik
kritik	kritik
kritik	criticisms
maja	maja
högt	tinggi
högt	bising
högt	keras
åke	ake
image	imej
stark	strong
stark	kukuh
stark	kuat
stark	stark
morne	morne
katolska	katolik
minas	minas
militära	ketenteraan
militära	tentera
bangladesh	bangladesh
bulbophyllum	bulbophyllum
regering	pemerintahan
regering	kerajaan
kristna	christian
kristna	kristian
kristna	kristian
språket	bahasa
douglas	douglas
spelaren	player
spelaren	pemain
vitryssland	belarus
vitryssland	belarus
yaoundé	yaoundé
utvecklades	dikembangkan
utvecklades	dibangunkan
utvecklades	berevolusi
orden	orden
lewis	lewis
romersk	roman
romersk	rom
syster	saudari
syster	adik
syster	nurse
syster	jururawat
münchen	münchen
münchen	munich
ludvig	ludvig
ludvig	louis
enkelt	simple
enkelt	sederhana
enkelt	mudahnya
enkelt	mudah
enkelt	mudahnya
vän	rakan
vän	sahabat
young	khadam
young	muda
young	young
young	mudanya
not	note
not	nota
house	rumah
vit	white
vit	putih
aux	aux
puerto	puerto
syfte	purpose
typer	jenis
slottet	castle
slottet	istana
arbeta	kerja
arbeta	bekerja
arbeta	berkerja
arbeta	berfungsi
arbeta	bekerja
andré	andre
andré	andré
slätt	licin
fallet	kes
stycken	perenggan
framgång	kejayaan
framgång	sukses
framgång	berjaya
framgång	success
exemplar	spesimen
exemplar	spesimen
exemplar	salinan
college	kolej
ash	ash
ash	abu
wisconsin	wisconsin
jacob	jacob
davis	davis
officiellt	rasmi
officiellt	official
officiellt	officially
afrika	afrika
systemet	system
systemet	sistem
prins	putera
bank	banking
bank	perbankan
bank	bank
drog	ditarik
drog	dadah
eau	eau
professionell	profesional
professionell	professional
rollen	peranan
femte	kelima
anton	anton
ung	khadam
ung	muda
ung	young
ung	mudanya
nicaragua	nicaragua
ton	tonnes
ton	ton
ton	tan
ton	ton
ton	nada
ton	tone
ton	tonne
ton	tan
ton	ton
doktor	doctor
doktor	doktor
marken	tanah
marken	ground
mats	tikar
inflytande	pengaruh
inflytande	memanfaatkan
mile	mile
gabriel	gabriel
gabriel	jibrail
gabriel	jibril
fria	free
fri	free
serier	komik
serier	series
serier	siri
serier	seri
fred	ketenangan
fred	peace
fred	fred
bakgrund	latarbelakang
seger	kemenangan
seger	victory
höger	kanan
höger	kan
mina	mina
mina	lombong
mina	tambang
mina	mine
maine	maine
plan	satah
plan	plan
plan	satah
day	hari
litet	kecik
litet	kecil
litet	kecik
vanligtvis	kebiasaannya
vanligtvis	biasanya
vanligtvis	kebiasaannya
gott	good
gott	gud
gott	lazat
gott	gott
bou	bou
data	data
adam	adam
betydligt	ketara
steg	step
steg	langkah
steg	langkah
steg	steps
svensson	svensson
svensson	smith
hugo	hugo
rör	touch
rör	sentuhan
rör	sentuh
rör	paip
rör	paip
rör	tiub
rör	tabung
rör	tiub
rör	tabung
rör	tube
infördes	diperkenalkan
infördes	berkenalan
status	status
fort	fort
ljus	ringan
ljus	cahaya
ljus	light
ljus	lilin
ljus	lampu
ljus	candle
ljus	lilin
möjlighet	kebarangkalian
möjlighet	kemungkinan
möjlighet	peluang
möjlighet	kesempatan
charlotte	charlotte
satt	sat
ponta	ponta
make	suaminya
make	suami
romerska	roman
romerska	rom
high	tinggi
bois	bois
biskop	biskop
biskop	bishop
tillstånd	keizinan
tillstånd	permit
tillstånd	permit
tillstånd	keizinan
tillstånd	izin
inledde	dilancarkan
inledde	launching
real	real
organisation	organisasi
organisation	pertubuhan
organisation	organisasi
organisation	pertubuhan
högst	tertinggi
rhône	rhône
vecka	minggu
vecka	mingguan
vecka	weekly
normandie	normandie
normandie	normandy
mallen	templat
släppte	tercicir
karlsson	karlsson
anges	disenaraikan
anges	disenarai
anges	tersenarai
dan	dan
bob	bob
skapades	dicipta
normalt	kebiasaannya
normalt	normal
ställning	status
ställning	posisi
ställning	kedudukan
ställning	jawatan
direktör	pengarah
kap	cape
kap	jubah
funktion	function
