que	那個
salomó	所羅門
subministrament	供應
subministrament	供給
presentada	提交
vladímir	vladimir
borneo	婆羅洲
nus	結
inclinació	傾斜
inclinació	傾向
inclinació	意向
formigó	具體
formigó	混凝土
formigó	水泥
fem	fem
cirurgia	手術
cirurgia	外科手術
semblança	相似
lenin	列寧
fibra	纖維
aficionats	業餘
ètica	倫理
ètica	倫理學
geogràfic	地理
mou	動
mou	移動
àrtic	北極
mirall	鏡
mirall	鏡子
vacances	假期
vacances	渡假
vacances	度假
vacances	假期
vacances	假日
vacances	節假日
vacances	節日
precedents	先例
interval	山脈
interval	範圍
interval	射程
interval	區間
interval	間歇
interval	間隔
vitamina	維生素
vitamina	維他命
amenaces	威脅
ideals	理想
ideals	理想
preocupació	關切
rendició	投降
rendició	交出
alcalá	alcalá
humida	濕
lambert	lambert
recepció	接待
recepció	接收
recepció	招待會
glucosa	葡萄糖
òxid	氧化
òxid	氧化物
esculls	珊瑚礁
entertainment	娛樂
transports	運輸
transports	交通
ocean	大洋
ocean	洋
ocean	海洋
ocean	海
aterratge	降落
aterratge	登陸
aterratge	落地
aterratge	著陸
inclusió	包容
inclusió	包容性
auto	自動
cabra	山羊
cabra	羊
polonesos	極地
gosse	gosse
empleats	僱員
empleats	員工
supressió	刪除
birmània	緬甸
benestar	福利
eficàcia	功效
eficàcia	成效
eficàcia	有效性
eficàcia	效能
oració	祈禱
oració	禱告
raf	raf
vores	邊緣
vores	邊界
vores	邊框
vores	邊境
perímetre	周邊
acadèmica	學術
fruites	果實
fruites	水果
mirant	觀看
domenico	domenico
álvaro	álvaro
tria	選擇
tèrmica	熱力
aiguamolls	濕地
narració	敘事
narració	敘述
matemàtics	數學家
progressista	漸進
progressista	進步
progressista	累進
progressista	逐步
adjunt	附件
subministraments	供應
subministraments	用品
pescadors	漁民
pescadors	漁夫
pelatge	皮草
pelatge	皮毛
pelatge	毛皮
liverpool	利物浦
ritual	儀式
esborrat	刪除
nominada	提名
màgia	魔神
màgia	魔法
màgia	魔術
màgia	神奇
màgia	魔力
autorització	授權
autorització	授權
gold	金
gold	金子
gold	黃金
gold	金色
gold	gold
cape	角
prohibit	禁
prohibit	禁止
prohibit	違禁
prohibit	禁忌
prohibit	禁止
alternatives	替代品
cims	峰
comes	逗號
bielorússia	白俄羅斯
freqüències	頻率
coronació	加冕典禮
coronació	加冕
maquinària	機械
rahman	rahman
stuart	司徒
gràfiques	圖表
gary	加里
gary	gary
jimmy	jimmy
donacions	捐贈
donacions	捐助
donacions	捐款
nana	奶媽
emblema	國徽
diable	魔鬼
public	公眾
public	公開
min	閔
min	敏
herbes	藥草
herbes	草藥
cicles	週期
llana	羊毛
madison	madison
luxe	奢侈品
luxe	豪華
luxe	奢華
luxe	奢侈
interessat	興趣
interessat	感興趣
potter	波特
oxidació	氧化
filtre	篩選
filtre	濾波器
filtre	過濾
filtre	過濾器
wild	狂野
wild	野
wild	野性
wild	野生
nominat	提名
introdueix	輸入
assumpció	假設
assumpció	假定
insecta	insecta
crèdit	信用
crèdit	信貸
lluitant	格鬥
lluitant	打架
lluitant	戰鬥
diario	diario
maons	磚頭
maons	磚
maons	磚塊
urani	鈾
derivades	衍生物
barry	barry
vinyes	葡萄園
àguila	鷹
àguila	老鷹
àguila	雕
àguila	鵰
llums	燈
llums	燈光
massacre	屠殺
massacre	大屠殺
lliurament	送貨
lliurament	投放
lliurament	交付
lliurament	交貨
lliurament	遞送
stewart	stewart
llotja	拍賣
place	地方
place	地點
vázquez	vasquez
vázquez	vázquez
automàtica	自動
automàtica	自動
ampliat	延伸
ampliat	擴展
ampliat	延長
ampliat	擴大
absorció	吸收
embassament	水庫
embassament	水塘
augmentant	增加
núvol	雲
núvol	雲端
sacrifici	犧牲
hèrcules	大力士
atleta	運動員
sanitat	健康
capturats	被俘
marcus	marcus
beca	獎學金
avantpassats	祖先
dimissió	辭職
cames	腿
jon	jon
hereus	繼承人
euro	歐元
prince	王子
prince	太子
prince	親王
catolicisme	天主教
iniciatives	倡議
fila	划
fila	排
connexions	人脈
dignitat	尊嚴
flores	flores
cartell	海報
fetge	肝臟
fetge	肝
jerarquia	等級
leonard	leonard
collins	collins
escrivint	書寫
escrivint	寫入
escrivint	寫
escrivint	撰寫
escrivint	寫作
manageryears	manageryears
danubi	多瑙河
aplicat	套用
caixes	方框
lentament	慢慢地
suplement	補充
suplement	補
filadèlfia	費城
combinar	結合
amir	amir
olor	氣味
olor	味道
olor	聞
substrat	基底
banys	浴室
banys	浴場
estrenat	獲釋
harris	harris
mortal	致命
mortal	凡人
elionor	eleanor
gal	加侖
chen	陳
trans	跨
trans	轉運
anunci	公告
anunci	宣告
exposat	暴露
exposat	曝光
compressió	壓縮
dilluns	週一
dilluns	星期一
examen	考試
cama	腿
cama	leg
paquet	包裝
paquet	包
paquet	包裹
transforma	轉換
transforma	變換
transforma	轉變
transforma	變形
morfologia	形態
tierra	tierra
autopista	高速公路
autopista	公路
huracà	颶風
margaret	margaret
desastre	災害
desastre	災難
estructural	結構
defensiva	防禦
conscient	自覺
sensible	敏感
sensible	敏感性
sensible	敏感度
criminal	罪犯
humits	濕潤
humits	潮濕
bank	銀行
essència	實質
essència	本質
essència	精華
franges	槽
vectors	向量
bit	bit
fans	粉絲
esclau	奴隸
hms	hms
setena	第七
maduresa	成熟
maduresa	到期
condemna	譴責
adjacents	鄰接
adjacents	相鄰
adjacents	鄰近
adjacents	毗鄰
construeix	構造
construeix	建構
bany	廁所
bany	浴室
bany	洗手間
estimació	估計
estimació	預估
estimació	估計
estimació	估算
barba	鬍子
barba	鬍鬚
exportació	出口
suports	道具
anatomia	解剖
anatomia	解剖學
codificació	編碼
codificació	編碼
francesca	francesca
jurament	宣誓
jurament	誓
jurament	誓言
jurament	誓詞
venjança	復仇
venjança	報復
venjança	報仇
venjança	復仇
medicaments	藥品
medicaments	醫藥
habitacions	客房
habitacions	房間
tija	莖
exclusiva	排他性
exclusiva	排他
exclusiva	獨家
exclusiva	專屬
integrant	整合
contractat	受雇
subclassis	subclassis
passatge	通道
veïnat	鄰里
registrat	註冊
relatiu	親戚
relatiu	相對
next	下一步
proporcional	比例
dependent	依賴
esperant	等候
esperant	等待
característics	特性
característics	特點
característics	特徵
incendis	火災
sony	sony
kurt	kurt
ibm	ibm
sou	薪水
sou	工資
sou	薪資
sou	薪金
focs	煙花
focs	焰火
focs	煙火
dividits	分裂
preservació	保全
thompson	thompson
oportunitats	機遇
oportunitats	機會
cook	做飯
cook	煮
cook	廚師
assistents	助理
targetes	卡
targetes	紙牌
targetes	卡片
targetes	牌
latitud	緯度
concentracions	濃度
caçadors	獵人
catherine	catherine
reglament	條例
beguda	飲料
beguda	喝
beguda	喝酒
bicicleta	單車
bicicleta	腳踏車
bicicleta	自行車
duració	期限
consolidació	鞏固
consolidació	整合
consolidació	合併
neolític	新石器時代
determinació	決心
combinat	結合
facció	派系
carlota	charlotte
estels	星星
estels	明星
estels	星空
estels	星
estels	恆星
negatius	底片
esclavitud	奴隸制
esclavitud	奴役
àtom	atom
àtom	原子
segòvia	segovia
dinosaures	恐龍
immediata	即時
poissons	poissons
envolten	包圍
envolten	環繞
esquadra	班長
esquadra	班
esquadra	小隊
levi	levi
dead	死
lang	朗
lang	郎
clans	氏族
clans	部族
accidents	事故
fix	固定
privilegi	特權
apòstols	使徒
càlculs	計算
acompanyament	墊
acompanyament	伴奏
montenegro	黑山
descàrrega	下載
ras	ras
angel	angel
angel	天使
handbol	手球
mercedes	賓士
hondures	宏都拉斯
primari	初級
mobilitat	調動
mobilitat	流動
mobilitat	流動性
crustacis	甲殼類
racó	角落
racó	轉角
racó	角
erupció	火山爆發
erupció	爆發
erupció	噴發
gats	貓
homer	荷馬
perpendicular	垂直
costaneres	沿海
poderosa	強大
poderosa	強國
futurs	期貨
nissaga	血脈
nissaga	血統
sàhara	撒哈拉
tabac	煙草
pics	峰
pronunciat	發音
fiable	可靠
assassí	殺手
precipitacions	降雨量
precipitacions	雨量
precipitacions	降雨
eficiència	效率
entesa	理解
entesa	諒解
coberts	餐具
coberts	刀具
virgili	崇德
classic	經典
classic	古典
esquadró	中隊
suprema	最高
antologia	詩選
franquícia	專營
declaracions	斷言
mecànic	技工
mecànic	機械
explorar	探索
wei	韋
wei	魏
diferencial	差分
diferencial	微分
esplendor	風采
baker	貝克
turistes	觀光客
turistes	遊客
calcària	石灰岩
revela	揭示
limitacions	限制
annals	史冊
postura	態勢
postura	姿態
postura	姿勢
tribunals	法庭
tribunals	法院
cortés	cortés
descomposició	分解
conreus	莊稼
conreus	農作物
conreus	作物
respostes	答案
respostes	解答
respostes	回覆
respostes	答復
conservadors	保守派
candidatures	提名
mariners	水兵
horari	附表
annexió	併吞
annexió	吞併
devoció	奉獻
remei	補救
portals	門戶
mixta	混合
mosaic	馬賽克
proa	弓
proa	鞠躬
auxiliars	輔助
evans	evans
infeccions	感染
genèric	通用
gendarmeria	憲兵隊
gendarmeria	憲兵
successives	先後
estesa	鋪設
slam	灌籃
graham	graham
prosperitat	繁榮
savi	明智
savi	英明
andes	安第斯山脈
gutiérrez	gutierrez
ingredients	元素
ingredients	成分
ingredients	原料
ingredients	成份
advocats	律師
acadèmics	學者
mills	mills
elegits	當選
fuga	越獄
fuga	逃離
rom	rom
louise	louise
hospitals	醫院
obligació	義務
trastorn	失調
sara	sara
oslo	奧斯陸
prevenció	預防
bombarders	轟炸機
comparar	比較
vespre	晚間
vespre	晚上
vespre	傍晚
jeff	jeff
descans	中斷
descans	休息
descans	打破
descans	休息
actuant	演戲
actuant	演技
actuant	代理
tallada	刻刻
radar	雷達
sopar	晚飯
sopar	晚餐
sopar	晚餐
contingent	特遣隊
residencial	住宅
residencial	寄宿
johan	johan
lisa	lisa
plasma	等離子體
plasma	plasma
plasma	血漿
ratolí	滑鼠
ratolí	鼠
folk	民謠
folk	民間
folk	民俗
corbes	曲線
correcció	改正
correcció	糾正
correcció	校正
correcció	更正
correcció	正確性
àvia	祖母
cooper	cooper
guillermo	guillermo
néta	孫女
néta	外孫女
folklore	民俗
raïm	葡萄
solo	獨唱
solo	獨奏
hot	熱
hot	燙
conqueridor	征服者
werner	werner
bust	胸圍
sts	sts
detenció	逮捕
detenció	被捕
detenció	拘捕
detenció	拘留所
detenció	拘禁
detenció	拘留
entrevistes	面談
entrevistes	訪談
entrevistes	面試
entrevistes	採訪
entrevistes	約談
audiovisual	視聽
sofre	硫磺
sofre	硫
aïllada	隔離
aïllada	孤立
aïllada	與世隔絕
manhattan	曼哈頓
haia	海牙
melbourne	墨爾本
sociologia	社會學
jerry	jerry
namíbia	納米比亞
timbre	鐘
timbre	貝爾
timbre	鈴
timbre	bell
acumulació	累積
acumulació	積累
taverna	客棧
taverna	酒館
husayn	husayn
montblanc	montblanc
true	真實
impost	納稅
impost	稅務
impost	稅收
impost	稅
impost	稅金
aurora	極光
coets	火箭
romàntic	浪漫
precipitació	降水
precipitació	降水量
matthew	matthew
acb	acb
preservar	保全
intermedi	中間
intermedi	中級
polígon	多邊形
traspàs	轉帳
traspàs	轉讓
traspàs	轉移
traspàs	交接
traspàs	移交
compartit	共用
compartit	共享
compartit	分享
desapareguda	缺少
desapareguda	失蹤
desapareguda	遺失
butlletí	通訊
groenlàndia	格陵蘭
maquinari	硬體
oceania	大洋洲
studio	錄音室
studio	studio
studio	工作室
nadiu	原生
shadow	影
shadow	影子
shadow	陰影
shadow	暗影
faccions	各派
faccions	派系
aixeca	升降機
efectius	部隊
campanes	鐘聲
extraordinària	非凡
vuitè	第八
migració	移徙
migració	移民
migració	遷徙
carro	手推車
assignat	指派
solana	陽光
precisa	準確
precisa	精確
turner	turner
auge	auge
vestuari	衣櫃
vestuari	服飾
vestuari	衣櫥
vestuari	服裝
vestuari	戲服
renúncia	辭職
disset	十七
disset	seventeen
circumferència	圓形
circumferència	圓
circumferència	圓圈
circumferència	迴圈
circumferència	圈
circumferència	圓周
epidèmia	流行病
divulgació	披露
moderat	中等
moderat	適度
moderat	適中
moderat	溫和
abolició	廢除
abolició	裁撤
meca	麥加
visitant	訪客
visitant	造訪
visitant	來訪
visitant	拜訪
dolç	甜蜜
dolç	甜
larry	larry
patent	專利權
patent	專利
twitter	twitter
wayne	wayne
fictici	虛構
escates	天平
escates	尺度
escates	秤
vocabulari	詞彙
vocabulari	字彙
pila	堆
pila	堆疊
pila	棧
dick	dick
motocicletes	摩托車
arsenal	武庫
arsenal	arsenal
transformacions	變換
delictes	罪行
delictes	犯罪
afirmació	申明
ortiz	ortiz
avenç	突破性
avenç	突破
cia	cia
cia	cla
pink	粉
pink	粉色
pink	粉紅色
pink	粉紅
dave	dave
ventre	子宮
submarí	潛水艇
submarí	潛艇
servidors	伺服器
excepcions	例外
jamaica	牙買加
evolucionar	演化
evolucionar	進化
generat	生成
sals	鹽類
ken	ken
ken	肯
observador	觀察員
quintana	quintana
valoració	估價
interaccions	互動
interaccions	相互作用
pesant	重
pesant	重型
pesant	沈重
substitueix	替代
substitueix	取代
substitueix	替換
substitueix	更換
substitueix	代替
recomana	推薦
houston	休士頓
singapur	新加坡
deure	職責
aprenent	學徒
aprenent	徒弟
rubí	紅寶石
rubí	ruby
northern	北方
northern	北部
cantatas	cantatas
marxista	馬克思主義
edgar	edgar
fallida	破產
pietat	慈悲
pietat	憐憫
pietat	仁慈
phil	phil
joies	珠寶
ryan	瑞安
murals	壁畫
qualificació	評比
qualificació	評分
susan	susan
convidats	賓客
convidats	來賓
convidats	客人
bàrbara	barbara
infern	地獄
lost	失
lost	輸
lost	輸了
lost	遺失
lost	迷失
mini	mini
mini	迷你
filòsofs	哲學家
buits	空白
buits	差距
buits	缺口
carbonell	carbonell
permanents	永久
modest	謙虛
modest	適度
mansur	mansur
gestionar	管理
amplitud	振幅
geologia	地質
geologia	地質學
banca	長椅
banca	板凳
llars	住戶
gall	公雞
desnivell	坡
desnivell	斜坡
piscina	撞球
piscina	池
piscina	游泳池
piscina	泳池
atles	atlas
imdb	imdb
clars	清除
artesans	工匠
suplent	候補
gehrels	gehrels
participacions	共享
participacions	分享
participacions	股份
marató	馬拉松
ànimes	靈魂
cec	瞎子
cec	盲目
cec	盲
cec	盲人
cec	瞎
secretària	秘書
feliç	開心
feliç	快樂
feliç	高興
feliç	幸福
feliç	happy
distribuïts	分布
localitzar	定位
emigració	移民
multimèdia	多媒體
fosfat	磷酸鹽
fosfat	磷酸
ipa	ipa
mag	魔法師
mag	魔術師
mag	mag
act	act
autobusos	公車
autobusos	巴士
ovelles	羊
ovelles	綿羊
confirma	確認
confirma	證實
mariner	水兵
mariner	水手
adjacent	鄰接
adjacent	相鄰
adjacent	鄰近
adjacent	毗鄰
matilde	matilde
matilde	matilda
gloria	gloria
logotip	標誌
logotip	標識
infinit	無盡
infinit	無限
infinit	無窮
infinit	無限
infinit	無窮
jason	jason
guerrer	戰士
guerrer	勇士
purament	純粹
hist	hist
perfecta	完美
charlotte	charlotte
actualització	更新
rectes	直直
rectes	直
cromosoma	染色體
diccionaris	詞典
diccionaris	字典
coca	可樂
coca	古柯
inundacions	洪水
inundacions	水災
salts	跳水
salts	潛水
groeneveld	groeneveld
zur	zur
milícia	民兵
helen	海倫
helen	helen
narrador	旁白
ambulància	救護車
ambulància	救護
peña	peña
excavació	挖掘
excavació	發掘
legions	軍團
vaca	牛
vaca	奶牛
vaca	母牛
ciment	水泥
cadira	椅
cadira	椅子
transbordador	渡船
transbordador	渡口
transbordador	渡輪
làser	雷射
làser	鐳射
claudio	claudio
apòstol	使徒
coloració	著色
progressiva	漸進
progressiva	進步
progressiva	累進
progressiva	逐步
quaderns	筆記本
quaderns	筆記簿
fum	煙
fum	吸煙
fum	煙霧
niu	窩
niu	巢穴
niu	巢
equivalents	等效
consolat	領事館
peó	典當
peó	卒
peó	兵卒
infraphylum	infraphylum
mon	mon
erosió	侵蝕
sabor	味
sabor	風味
hugh	休
lara	lara
butaca	安樂椅
butaca	扶手椅
guido	guido
robinson	魯濱遜
robinson	robinson
cabells	頭髮
cabells	毛髮
cabells	髮型
cabells	發
bemoll	平面
bemoll	平
bemoll	公寓
divuit	十八
consonant	音
revelació	啓示
hort	果園
inventar	發明
ajuntaments	市政府
ajuntaments	市鎮
budisme	佛教
cretaci	白堊紀
volant	飛
volant	飛翔
volant	飛行
sostingut	尖銳
sostingut	鋒利
sostingut	銳利
sostingut	持續
bakr	bakr
oceans	海洋
consorci	財團
honda	本田
pastures	牧場
pastures	牧草
empat	領結
empat	平局
empat	領帶
desena	第十
aguda	急性
aguda	尖銳
compatible	相容
telecomunicacions	電訊
telecomunicacions	電信
morris	morris
side	一面
side	側
paradís	天堂
paradís	樂園
caserna	營房
caserna	軍營
caserna	兵營
presentant	呈現
múltiple	多重
múltiple	多種
múltiple	多個
laos	寮國
laos	laos
kara	kara
llegendari	傳奇
adaptada	改編
cristall	水晶
cristall	crystal
cristall	晶體
duo	duo
musa	musa
transparent	透明
martiri	殉難
acusacions	指控
potassi	鉀
espiral	螺旋
feminista	女權
feminista	女權主義
bitllets	票
bitllets	門票
bitllets	車票
bitllets	票券
companya	伴侶
companya	同伴
escolta	聽著
escolta	聽
forçat	被迫
forçat	強迫
quars	石英
garantia	擔保
garantia	保固
garantia	保障
garantia	擔保
garantia	保證
eficient	高效
eficient	有效率
trilogia	三部曲
tonalitat	色調
electrodomèstics	電器
electrodomèstics	用具
consecutives	連續
forjat	偽造
forjat	偽造
mòduls	單元
arrebossat	面糊
pedrera	採石場
nenes	girls
nenes	女孩
nenes	女生
nenes	女童
xbox	xbox
gaudeix	享受
llenç	畫布
llenç	帆布
atòmica	原子
exiliat	流亡
exiliat	流放
vladimir	vladimir
mònaco	摩納哥
estalvis	儲蓄
estalvis	節省
estalvis	節約
vie	vie
erik	erik
firma	簽名
firma	簽字
firma	簽署
conversa	對話
somnis	夢
somnis	夢境
somnis	夢想
müller	müller
yusuf	yusuf
bari	鋇
estratègies	戰略
heidelberg	海德堡
concedida	准予
adaptacions	改編
minories	少數民族
esprint	衝刺
conducció	駕駛
xocolata	巧克力
rèptils	爬蟲類
edita	編輯
torreta	炮塔
noció	概念
vacant	出缺
vacant	空缺
vacant	出缺
vacant	空缺
descripcions	描述
bossa	包包
bossa	袋
bossa	袋子
bossa	包
stark	stark
processador	處理器
nan	楠
nan	南
capitalisme	資本主義
springs	彈簧
yuan	袁
yuan	元
begudes	飲料
challenge	挑戰
amants	戀人
amants	愛人
amants	情侶
amants	情人
hàbit	習慣
afer	外遇
argila	黏土
argila	泥
argila	粘土
tunis	突尼西亞
gremi	公會
oblidar	遺忘
dallas	達拉斯
criminals	罪犯
immediat	即時
viatgers	旅客
patinatge	滑冰
patinatge	溜冰
dennis	dennis
rotterdam	鹿特丹
panteó	pantheon
bàltic	波羅
bàltic	波羅的海
ronald	ronald
fórmules	公式
fórmules	公式
antàrtida	南極洲
antàrtida	南極
intèrprets	口譯員
intèrprets	口譯
pioners	先鋒
pioners	先驅
sentits	感官
calent	熱
calent	燙
bateries	電池
trencat	破碎
trencat	破損
trencat	斷
comunisme	共產主義
irene	irene
positius	積極
positius	正面
positius	陽性
fabricat	製造
jacint	hyacinth
rècords	紀錄
rècords	記錄
ecologia	生態學
ecologia	生態
plomes	羽毛
tit	titus
colin	colin
estructurals	結構
lliura	天秤座
lliura	天秤
lliura	鎊
lliura	磅
cries	後代
finalitats	目的
finalitats	宗旨
transformada	轉換
transformada	變換
transformada	轉變
transformada	變形
simètrica	對稱
simètrica	對稱
frescos	新鮮
frescos	清新
bush	布希
defensiu	防禦
recompensa	獎勵
recompensa	獎賞
recompensa	賞金
recompensa	賞
romàntica	浪漫
cavitat	腔
exactes	精確
ardenes	凸起
ardenes	隆起
salsa	醬
granit	花崗岩
reorganització	重組
reorganització	改組
iris	iris
sastre	裁縫
retard	推遲
retard	延遲
retard	延誤
retard	拖延
pascal	pascal
superioritat	優越感
superioritat	優越性
superioritat	優越
superioritat	優勢
repeteix	重復
repeteix	環
repeteix	迴圈
eusebi	eusebius
valeri	valery
valeri	valeri
acceleració	加速度
acceleració	加速
continents	大洲
continents	大陸
cohen	cohen
embarcacions	船隻
embarcacions	艇
degà	dean
vancouver	溫哥華
mixt	混合
mod	mod
copiar	複製
formals	正規
formals	正式
pelegrinatge	朝拜
pelegrinatge	朝聖
convocatòria	致電
convocatòria	電話
convocatòria	打電話
convocatòria	通話
convocatòria	呼叫
bombai	孟買
bombai	孟買
direccions	方向
escàndol	醜聞
escàndol	緋聞
proveir	提供
làmines	床單
bucarest	布加勒斯特
concursos	競賽
ling	玲
ling	凌
espases	劍
reg	灌溉
regal	禮物
regal	禮品
regal	天賦
seleccionat	選取
num	num
diploma	文憑
ntupdate	ntupdate
wikidata	wikidata
batejat	受洗
abi	abi
sortides	出口
supervisió	監督
supervisió	監管
supervisió	督導
progressiu	漸進
progressiu	進步
progressiu	累進
progressiu	逐步
poderosos	強大
poderosos	強國
deep	深
deep	深層
reflex	反射
botó	按鍵
botó	按鈕
plens	飽
plens	完整
plens	滿
calvo	禿頭
calvo	禿
armand	armand
facultats	院系
veterans	退伍軍人
veterans	老兵
veterans	退役軍人
julián	julian
guàrdies	守衛
guàrdies	衛兵
bridge	橋
bridge	艦橋
bridge	大橋
bridge	橋梁
bridge	橋牌
vuitena	第八
dijous	週四
dijous	星期四
baby	嬰兒
baby	baby
baby	寶貝
baby	寶寶
reyes	reyes
assignar	指派
mercader	商人
mercader	商家
vestíbul	大廳
vestíbul	大堂
vestíbul	遊說
gala	盛會
gala	晚會
cabana	船艙
cabana	客艙
cabana	機艙
johns	johns
extensions	延期
integrats	整合
cilindre	缸
pesos	加權
pesos	重量
montaner	montaner
ref	裁判
celler	地窖
ploma	鋼筆
ploma	筆
ploma	羽
ploma	羽毛
angular	角
oman	阿曼
innovacions	革新
innovacions	創新
nits	夜晚
nits	夜
pendents	耳環
mani	mani
express	快車
express	明示
express	express
express	特快
gov	gov
carnaval	狂歡節
yang	楊
yang	yang
desfer	撤銷
cartells	海報
ametlla	扁桃
ametlla	杏仁
resurrecció	復活
ucd	ucd
procedència	出處
quadrangular	foursquare
sufragi	選舉權
domèstic	家用
domèstic	國內
teclats	鍵盤
mill	磨坊
llavor	種子
sky	天空
sky	sky
esborrany	草稿
esborrany	橡皮擦
esborrany	橡皮
tesis	命題
tesis	論文
tor	tor
evitant	避免
ordena	排序
politècnica	理工學院
politècnica	理工
grams	克
schneider	schneider
responsabilitats	責任
plantacions	種植園
subdivisió	分行
subdivisió	分支
meyer	meyer
localment	當地
localment	本地
tracció	牽引
tracció	牽引力
incidents	事件
segells	郵票
lents	鏡片
acad	acad
valent	勇者
valent	勇敢
convençut	深信
feixista	法西斯
nòmades	遊牧民族
escalada	登山
studios	工作室
atributs	屬性
farmàcies	藥房
farmàcies	藥店
banks	銀行
pensant	思維
pensant	思考
entorns	環境
òptic	光學
ressonància	共振
embaràs	懷孕
embaràs	妊娠
embaràs	孕期
alegria	快樂
alegria	喜悅
alegria	歡樂
alegria	joy
mineria	採礦業
mineria	礦業
mineria	採礦
cromosomes	染色體
ain	ain
horts	果園
hegemonia	霸權
hegemonia	霸權主義
demandes	要求
cadascú	每個
judicis	審判
grove	grove
plànol	平面
plànol	飛機
patates	土豆
patates	馬鈴薯
metabolisme	代謝
metabolisme	新陳代謝
caos	混沌
caos	混亂
hunter	獵人
obligacions	義務
cecília	cecilia
seients	席位
seients	座位
frau	舞弊
frau	詐騙
frau	欺詐
cantonades	角落
viquipedista	wikipedian
llimona	檸檬
nervis	神經
tolerància	容忍
tolerància	寬容
phoenix	鳳
phoenix	鳳凰
diables	鬼子
abandonament	遺棄
abandonament	廢棄
autoria	著作權
born	生於
born	誕生
born	出生
born	天生
definicions	定義
funeral	葬禮
funeral	喪葬
funeral	喪禮
felicitat	幸福
rares	稀有
rares	難得
rares	罕見
jura	jura
bonn	波恩
plegat	折疊
plegat	折
plegat	疊
plegat	摺疊
plegat	折疊
plegat	摺疊
tallat	切
tallat	削減
tallat	剪
tallat	割
pronunciació	讀音
pronunciació	發音
intencions	意圖
intencions	意向
porxo	門廊
estrets	海峽
conill	野兔
conill	兔
conill	兔子
navegador	瀏覽器
tia	姑姑
tia	姨媽
tia	tia
textura	紋理
successius	先後
júlia	julia
yves	yves
violació	強姦罪
violació	強姦
violació	強暴
heavy	重
heavy	重型
heavy	沈重
fantasma	鬼魂
fantasma	鬼
fantasma	幽靈
after	後
after	之後
judaisme	猶太教
cuir	皮革
cuir	皮
thorell	thorell
vegas	賭城
peticions	請求
peticions	要求
exacte	精確
àlies	別名
àlies	aka
àlies	別名
mites	神話
localitza	定位
cometa	彗星
nervi	神經
detroit	底特律
alteracions	改建
perdó	寬恕
harvey	harvey
julian	julian
icona	圖示
electró	電子
disputada	爭議
combinada	結合
horitzó	地平線
honorífic	尊稱
racional	理性
obligatori	強制
autobús	公車
autobús	巴士
congost	峽谷
fàrmacs	藥品
fàrmacs	藥物
fàrmacs	毒品
dimoni	魔鬼
dimoni	妖
brava	brava
criticar	批評
philadelphia	費城
fòssil	化石
lucre	盈利
lucre	利潤
lucre	營利
lucre	獲利
sintaxi	句法
sintaxi	語法
mandíbula	顎
mandíbula	頜
soto	soto
autèntica	正宗
ombres	影
ombres	影子
ombres	陰影
constitucions	憲法
entusiasme	熱心
entusiasme	熱情
atletes	運動員
emocions	情感
emocions	感情
emocions	情緒
pib	gdp
hubert	hubert
veterinari	獸醫
veterinari	獸醫
finalitza	末端
finalitza	完成
gabon	加彭
orella	耳
orella	耳朵
chan	陳
chan	燦
mason	梅森
mason	mason
championship	錦標賽
amagat	隱藏
suaus	軟軟
suaus	柔軟
suaus	柔和
suaus	軟
subtropicals	亞熱帶
pce	pce
rex	rex
vita	vita
teràpia	治療
teràpia	療法
compilació	編纂
compilació	編譯
compilació	匯編
nòrdic	北歐
yale	耶魯
bahadur	bahadur
boles	丸子
hotels	酒店
hotels	旅館
custòdia	保管
custòdia	監護
custòdia	羈押
ensenyaments	教義
ensenyaments	教導
jordània	約旦
bravo	bravo
dedicació	奉獻
automàtic	自動
suggerit	推薦
condemnar	譴責
hàbits	習性
hàbits	習慣
neil	neil
tradueix	翻譯
magnífic	華麗
obstacles	障礙
platí	鉑
platí	白金
datació	約會
pells	皮草
olimpíades	奧運會
olimpíades	奧運
viatja	遊記
domèstics	家用
domèstics	國內
xeic	sheikh
terminals	終端
terminals	終端機
dames	跳棋
hard	難
hard	硬
hard	辛苦
mayer	mayer
danny	danny
reformar	改革
gimnàstica	體操
let	讓
granges	農場
granges	農莊
rumors	流言
rumors	謠言
clorur	氯化
node	節點
elegant	優雅
elegant	高雅
aïllats	隔離
aïllats	孤立
aïllats	與世隔絕
inversions	投資
madonna	聖母
heli	氦
caçador	獵人
perillós	危險
perillós	危險性
llicències	執照
llicències	許可證
millorat	改進
millorat	改善
millorat	改良
millorat	強化
millorat	加強
millorat	增強
pròxima	下一步
leon	leon
distintiu	徽章
distintiu	警徽
debats	討論
debats	辯論
keith	keith
repetició	重復
salvació	得救
salvació	拯救
salvació	救贖
diàlegs	對話
oracle	oracle
oracle	先知
confiar	信任
confiar	信託
restant	剩餘
contractes	合約
contractes	合同
pantalons	褲
pantalons	褲子
tinta	墨
tinta	墨水
tinta	油墨
tibet	西藏
hassan	hassan
hassan	哈桑
plànols	平面
plànols	平
plànols	公寓
plànols	藍圖
dot	聘禮
dot	嫁妝
dot	點
culpable	有罪
numeració	編號
incidència	發病率
greix	肥
greix	脂肪
greix	胖
jin	金
jin	晉
jin	仁
jin	jin
escàs	稀少
saqueig	搶掠
saqueig	掠奪
saqueig	劫掠
saqueig	麻袋
lloguer	房租
lloguer	租
lloguer	租金
compensació	補償
compensació	賠償
jeanne	貞德
