から	від
レコード	рекорди
レコード	records
レコード	платівки
秋田	акіта
上記	вище
トップ	згори
トップ	вгорі
トップ	топ
トップ	верхній
トップ	найпопулярніші
トップ	зверху
付近	поблизу
付近	поруч
付近	поряд
付近	близько
付近	біля
リン	лінн
リン	фосфор
輸送	транспорт
輸送	транспортування
輸送	перевезення
輸送	транспорт
輸送	пересилання
岐阜	ґіфу
飛行	польоту
飛行	переліт
飛行	рейс
飛行	політ
長崎	наґасакі
メイン	головний
メイン	основне
メイン	головна
メイン	головні
メイン	головне
メイン	мен
メイン	основний
メイン	основне
メイン	основна
ロード	навантаження
ロード	завантажити
ロード	завантаження
エル	elle
札幌	саппоро
ワールド	світовий
ワールド	світ
ワールド	світе
ワールド	world
美術	арт
美術	мистецтво
美術	художня
息子	сини
息子	сина
息子	сину
息子	син
制度	установа
制度	інститут
制度	установи
ツアー	гастролі
ツアー	tour
