dhe	un
bashkimi	savienības
bashkimi	savienība
bashkimi	apvienošana
bashkimi	apvienošanās
bashkimi	vienotība
lumi	upe
lumi	upes
maqedoni	maķedonija
golin	mērķis
toka	zemi
toka	zeme
toka	zemes
toka	zemi
toka	zeme
toka	zemes
nationalteam	nationalteam
raste	lietas
raste	gadījumi
raste	korpusi
raste	gadījumos
here	laiki
here	laiks
here	laika
xxxx	xxxx
filluan	sākts
filluan	sākta
filluan	sākās
shkurtër	īsa
shkurtër	īsais
shkurtër	īsā
shkurtër	īsi
shkurtër	īss
shkurtër	īsi
yyyy	gggg
roman	romāns
roman	romans
roman	romiešu
roman	romāns
william	viljams
uefa	uefa
vendosi	izlēma
vendosi	nolēma
vendosi	nolēmusi
vendosi	izlemts
vendosi	nolemts
drejtuar	dodas
mbetur	atlikušās
mbetur	atlikusī
mbetur	atlikušais
rruga	iela
rruga	autoceļš
rruga	ceļš
ndoshta	varbūt
ndoshta	varbūt
kupa	kauss
ekonomik	ekonomikas
ekonomik	ekonomiskais
ekonomik	ekonomiskā
ekonomik	ekonomiska
ekonomik	ekonomiska
bukur	skaists
bukur	skaistas
bukur	skaista
bukur	skaisti
bukur	skaistā
bukur	diezgan
bukur	smuka
bukur	skaistas
bukur	patīkami
bukur	smuka
bukur	jauki
bukur	jauka
bukur	nice
jean	žans
jean	džīna
turke	turku
turke	turcijas
ulët	zema
ulët	zemā
ulët	mazs
ulët	zems
periudha	laikposms
periudha	periods
periudha	periodi
real	reāli
real	īstais
real	īsta
real	reālā
real	reālās
real	īstas
jetojnë	dzīvas
jetojnë	dzīvot
jetojnë	dzīvi
jetojnë	dzīvo
jetojnë	live
jetojnë	tiešraide
publik	publiski
publik	publiskais
publik	publiska
pavarur	neatkarīgais
pavarur	neatkarīgi
pavarur	neatkarīga
pavarur	neatkarīgs
pavarur	neatkarīgas
ushtria	militāra
ushtria	militārie
ushtria	militārā
ushtria	militāri
ushtria	militāro
ushtria	armijas
ushtria	armija
lind	dzimuši
lind	dzimis
lind	dzimusi
fundi	beigas
ndarë	dalīts
ndarë	dala
klubi	klubā
klubi	club
klubi	klubs
klubi	kluba
fakt	fakts
kuqe	sarkani
kuqe	sarkano
kuqe	sarkana
kuqe	sarkanais
kuqe	sarkans
kuqe	sarkanā
pasha	pašā
puna	darbs
udhëheqëse	vadošie
udhëheqëse	vadošais
vdekur	mirusi
vdekur	miris
vdekur	beigts
vdekur	miruši
university	universitātē
university	universitāte
university	universitātes
www	www
gjeografike	ģeogrāfiskais
gjeografike	ģeogrāfiskās
gjeografike	ģeogrāfiskā
gjeografike	ģeogrāfisko
gjeografike	ģeogrāfiskais
gjeografike	ģeogrāfiskā
madrid	madrid
madrid	madridē
madrid	madrides
madrid	madride
njësi	mērvienības
njësi	vienības
njësi	vienība
osman	osman
qytetet	pilsētas
qytetet	pilsētu
qytetet	pilsētas
https	https
gazeta	laikraksts
gazeta	avīze
gazeta	laikraksta
gazeta	avīzē
gazeta	avīzes
gazeta	laikraksti
gazeta	papīrs
gazeta	papīra
rritur	pieaugušo
rritur	pieaugušie
rritur	pieauguši
rritur	pieaugušais
format	formas
format	formāts
zgjedhur	izvēlētais
zgjedhur	izraudzīts
zgjedhur	izvēlēts
zgjedhur	izvēlēta
anëtarët	locekļi
anëtarët	dalībnieki
anëtarët	deputāti
anëtarët	biedri
banorët	iedzīvotāji
banorët	rezidenti
banorët	iedzīvotāji
fuqi	power
fuqi	jaudas
fuqi	jauda
fuqi	vara
duhej	nepieciešami
duhej	vajadzīgs
duhej	nepieciešams
kalon	iztur
punoi	strādāja
katolike	katoļu
doli	beidza
artikulli	raksts
artikulli	izstrādājums
artikulli	pants
shkollë	skola
shkollë	skolas
shkollë	skolu
shkollë	skolā
seri	sērija
seri	sērijas
përbashkët	dalīta
përbashkët	kopīga
përbashkët	koplietošanas
përbashkët	kopīgs
përbashkët	kopīgas
përbashkët	kopējo
përbashkët	bieži
përbashkët	kopīga
përbashkët	locītavu
përbashkët	kopīgais
akoma	vēl
akoma	vēljoprojām
akoma	joprojām
akoma	vēl
rezultat	rezultāts
fëmijët	bērni
fëmijët	bērnus
fëmijët	bērniem
fëmijët	bērni
profesor	profesore
profesor	profesors
ngjarje	notikums
ngjarje	notikumi
ngjarje	notikumiem
ngjarje	pasākumi
cet	cet
mban	uztur
pika	punkti
pika	punktus
pika	pilieni
pika	lāses
pika	punkts
pika	point
vendasit	vietējie
posta	pasta
posta	pasts
fakultetin	fakultāte
fakultetin	fakultātes
kaloi	iztērēti
kaloi	iztērēts
kaloi	izlietota
kaloi	izlietoti
kaloi	pavadīts
kaloi	pagājuši
derisa	līdz
lehtë	viegli
lehtë	viegla
lehtë	viegls
lehtë	mierīgi
tej	tālāk
konsiderohet	uzskatīja
konsiderohet	uzskatīts
konsiderohet	apsvērta
konsiderohet	uzskatīta
qysh	kopš
qene	bijis
qene	bijusi
greqi	grieķijā
greqi	grieķija
jeton	dzīvošana
jeton	dzīvo
jeton	dzīvas
jeton	dzīvot
jeton	dzīvi
jeton	dzīvo
jeton	live
jeton	tiešraide
jeton	dzīvības
pjese	daļa
fillore	elementāri
fillore	vienkāršā
xhamia	mošeja
nisur	uzsāka
arrin	ierodas
arrin	sasniedz
hoxha	hodža
rëndë	smags
rëndë	smagas
rëndë	smaga
rëndë	smagais
rëndë	smagi
rëndë	smago
bin	bin
bin	pupas
bin	pupu
charles	kārlis
charles	čārlzs
kurrë	nekad
vrarë	nogalināti
vrarë	nogalināts
vrarë	nogalinājis
vrarë	nogalināja
united	united
united	apvienotā
united	apvienoto
united	vienoti
ismail	ismail
projekte	projekti
vendeve	valstīm
vendeve	valstis
league	līgas
league	līga
sulltani	sultāns
pothuajse	gandrīz
pothuajse	teju
fituesit	ieguvēji
fituesit	uzvarētājus
fituesit	uzvarētāji
barcelona	barselonas
barcelona	barselona
gjallë	dzīvs
gjallë	dzīva
pamje	skats
pamje	apskatīt
class	šķira
class	klase
sistemin	sistēmu
sistemin	sistēma
sistemin	sistēmas
shkon	braucam
shkon	goes
david	deivids
david	dāvids
david	david
mundësi	iespēja
mundësi	iespēja
mundësi	izdevība
mundësi	iespēja
lokale	vietējie
lokale	vietējā
lokale	vietējais
lokale	lokāla
lokale	lokālā
ndryshëm	atšķirīgi
ndryshëm	dažādi
ndryshëm	atšķirīgs
ndryshëm	dažādas
gjon	džons
pikërisht	tieši
mbetet	paliek
tona	mūsu
portal	portāla
portal	portālā
portal	portāls
çmimi	cenas
çmimi	cena
çmimi	cenu
nationalyears	nationalyears
çfarë	kas
çfarë	kāda
çfarë	kāds
çfarë	ko
kthehet	atgriežas
kthehet	atgriež
treguar	narrated
page	alga
page	algas
page	algu
finlanda	somija
finlanda	somijā
mbas	pēc
fizike	fiziskais
fizike	fiziskās
fizike	fiziskie
fizike	fiziski
fizike	fiziska
fizike	fiziskā
mesatare	vidējais
mesatare	vidēji
mesatare	vidējā
mesatare	vidēja
mesatare	vidējs
serb	serbu
serb	serbu
serb	serbijas
përbërë	salikta
përbërë	kompozītu
lloje	šķirnēm
lloje	šķirnes
lloje	tipi
lloje	veidi
guvernator	regulators
guvernator	gubernators
vështirë	cieto
vështirë	smagi
vështirë	cietās
vështirë	grūti
vështirë	cietais
vështirë	grūta
vështirë	grūti
vështirë	grūta
vështirë	sarežģīta
vështirë	apgrūtināta
vështirë	sarežģīti
shkallë	kāpnes
shkallë	kāpnēm
shkallë	trepes
shkallë	kāpnes
uji	ūdeni
uji	ūdenī
uji	ūdens
uji	šķidrums
uji	šķidruma
ndeshjet	atbilst
ngjashme	līdzīgs
ngjashme	līdzīgi
ngjashme	līdzīgas
ngjashme	līdzīga
mbrojtur	aizsargāta
mbrojtur	aizsargāti
mbrojtur	aizsargāts
mbrojtur	aizsargātas
guri	akmens
guri	guri
guri	akmens
guri	rock
ekziston	pastāvēt
ekziston	pastāv
ekziston	eksistē
ekziston	pastāv
ekziston	eksistē
njerëzore	humānas
njerëzore	humāni
njerëzore	humānā
njerëzore	cilvēks
njerëzore	cilvēka
njerëzore	cilvēku
lidhja	pieslēgums
lidhja	savienojums
lidhja	saikne
lidhja	saite
prodhuar	ražoti
prodhuar	ražota
prodhuar	ražotas
prodhuar	saražots
prodhuar	ražots
prodhuar	ražoti
prodhuar	izgatavota
prodhuar	izgatavots
prodhuar	izgatavo
prodhuar	ražots
thellë	dziļa
thellë	dziļā
thellë	dziļi
thellë	deep
thellë	dziļš
numrin	numuru
numrin	numurs
numrin	skaitlis
numrin	skaits
organizuar	organizētas
organizuar	organizētā
organizuar	organizēti
organizuar	organizēto
organizuar	organizēta
organizuar	organizēts
organizuar	organizēti
organizuar	organizēta
organizuar	organizēts
prof	prof
mësues	pasniedzēja
mësues	skolotāju
mësues	skolotāja
mësues	skolotājs
kushtet	apzīmējumi
kushtet	termini
kushtet	apstākļi
kushtet	nosacījumi
kushtet	stāvokļi
kryeqyteti	kapitāls
kryeqyteti	galvaspilsēta
zyrtar	amatpersona
zyrtar	ierēdnis
art	māksla
art	art
krishterë	liturģijas
krishterë	kristians
krishterë	kristiešu
krishterë	kristiāns
krishterë	kristiešiem
krishterë	kristiešus
krishterë	kristieši
drejtor	direktora
drejtor	direktors
drejtor	direktore
drejtor	režisors
internet	interneta
internet	internets
shkup	skopje
nord	nord
shkruan	raksta
shkruan	rakstīšana
shkruan	raksta
shkruan	rakstot
shkoi	aizgāja
shkoi	devās
shkoi	gāja
paul	pauls
paul	pols
djali	zēns
djali	puika
maria	marija
one	viens
one	viena
one	vienu
mijë	tūkstoš
mijë	tūkstoši
mijë	tūkstotis
paraqitur	uzrādīts
paraqitur	iesniegts
paraqitur	iesniegtie
paraqitur	iesniegti
paraqitur	iesniegta
grupe	grupām
grupe	grupas
burimet	avoti
burimet	resursi
burimet	resursus
burimet	līdzekļi
personale	personiska
personale	personīgie
personale	personīgais
personale	personīgā
personale	personīga
ditët	dienām
ditët	dienās
ditët	dienas
lartësi	augstums
lartësi	augstumā
lartësi	pacēluma
lartësi	pacēlums
lartësi	augumu
lartësi	augums
lartësi	augstums
gjergj	giorgio
mehmet	iekarotāja
mehmet	mehmeds
trupit	ķermeņa
trupit	ķermenis
islam	islāma
evropë	eiropa
evropë	europe
ditën	dienu
ditën	dienā
ditën	diena
franceze	francijas
franceze	franču
sociale	sociāla
sociale	sociālie
sociale	sociālais
sociale	sociālā
sociale	sociāls
biri	dēls
sezoni	sezonai
sezoni	sezonu
sezoni	sezonas
sezoni	sezonā
sezoni	sezona
ibrahim	ibrahim
diçka	kautkas
james	džeimss
james	džeims
kuq	sarkani
kuq	sarkano
kuq	sarkana
kuq	sarkanais
kuq	sarkans
kuq	sarkanā
drejtimin	vadīšanā
politikan	politiķis
bie	krīt
bie	krist
bie	kritiens
bie	kritums
bie	krīt
bie	nokrīt
bie	krīt
bie	iekrīt
studime	pētījumi
zonë	zona
zonë	teritorija
zonë	platība
zonë	apgabals
zonë	laukums
kërkon	prasa
don	dons
don	don
hap	step
hap	posms
hap	soli
hap	solis
hap	atklāts
hap	atvērts
hap	atvērta
hap	atvērt
nisi	sākts
nisi	sākta
nisi	sākās
nisi	nisi
nisi	uzsāka
filma	filmas
filma	filmas
filma	kino
trupat	karaspēku
trupat	karaspēks
trupat	struktūras
trupat	institūcijas
trupat	virsbūves
keq	slikts
keq	slikta
keq	slikti
keq	piedodiet
keq	žēl
keq	piedod
keq	atvainojiet
ruajtur	uzglabāts
ruajtur	uzglabā
ruajtur	glabāti
ruajtur	saglabātas
ruajtur	saglabāts
ruajtur	saglabāta
ruajtur	saglabāts
ruajtur	izglāba
trashëgimisë	mantojums
trashëgimisë	mantojuma
ngushtë	šaura
ngushtë	šauri
ngushtë	šauras
ngushtë	šaurs
ngushtë	cieši
rrjedh	noplūde
rrjedh	plūsmas
video	video
famshëm	slavenība
famshëm	slavena
famshëm	slavens
famshëm	slavenais
famshëm	slaveno
ngritur	paaugstināts
plotësisht	pilnībā
plotësisht	pilnīgi
plotësisht	pilnīgi
plotësisht	pilnīgi
utc	utc
skuadra	squad
skuadra	vadu
skuadra	komanda
skuadra	team
civile	civilā
civile	civiliem
civile	civilās
civile	civilā
civile	civilās
civile	civilie
civile	civilais
civile	civiliem
forca	stiprums
forca	stiprība
forca	spēka
forca	izturība
forca	spēks
forca	piespiest
forca	spēkā
forca	spēka
forca	spēks
sovjetik	padomju
punon	būvdarbi
punon	darbi
punon	darbs
punon	strādāt
punon	darba
punon	strādājam
punon	strādā
përdor	lietošana
përdor	lietojums
përdor	lietot
përdor	izlietot
përdor	izmantošana
përdor	lietojumi
humbur	zaudēti
humbur	pazaudēts
humbur	zaudēja
humbur	pazudis
humbur	zaudēts
arti	arti
arti	māksla
arti	art
libra	grāmatas
kuvendit	montāža
kuvendit	asamblejas
kuvendit	asambleja
bota	pasaule
bota	pasaulē
përdorim	lietošana
përdorim	lietojums
përdorim	lietot
përdorim	izlietot
përdorim	izmantošana
burime	avoti
burime	atsperes
burime	resursi
burime	resursus
burime	līdzekļi
çështje	emitēt
çështje	izdot
çështje	jautājumi
zonat	zonās
zonat	zonas
zonat	jomas
zonat	apgabali
zonat	teritorijas
zonat	platības
private	privāti
private	privāta
private	privātie
private	private
private	privātais
private	privāts
shkroi	rakstīja
shkroi	uzrakstīju
shkroi	uzrakstīja
çka	kas
çka	kāda
çka	kāds
çka	ko
këshilli	padomes
këshilli	padome
këshilli	padomi
wiki	wiki
lëvizje	kustība
lëvizje	priekšlikumu
lëvizje	priekšlikums
lëvizje	kustība
lëvizje	kustību
rock	akmens
rock	rock
muzika	mūzika
muzika	music
muzika	mūzikā
aktore	aktrise
malet	kalni
malet	kalnos
drita	gaismu
drita	gaišs
drita	gaismas
drita	gaisma
drita	gaiši
drita	gaismas
flamuri	karogs
flamuri	karoga
gjermania	vācijas
gjermania	vācija
gjermania	vācijā
nevojshme	nepieciešami
nevojshme	vajadzīgs
nevojshme	nepieciešams
muzikore	mūzikas
muzikore	muzikāls
historik	vēsturisks
historik	vēsturiska
historik	vēsturisko
historik	vēsturiski
historik	vēsturiskais
historik	vēsturiskas
historik	vēsturisks
historik	vēsturiskā
historik	vēsturisko
historik	vēsturiski
historik	vēsturiskais
historik	vēsturiskas
përdorimi	lietošana
përdorimi	izmantošana
përdorimi	lietojums
përdorimi	lietošana
përdorimi	lietojums
përdorimi	lietot
përdorimi	izlietot
përdorimi	izmantošana
letërsi	literatūra
letërsi	literatūrā
letërsi	literatūras
artë	golden
artë	zelta
lëvizja	kustība
lëvizja	priekšlikumu
lëvizja	priekšlikums
lëvizja	pārvietojas
lëvizja	kustība
lëvizja	kustību
veprave	darbos
national	nacionālais
sulltan	sultāns
link	saikne
link	saite
can	chan
zbuluar	atklāju
zbuluar	konstatēts
kërkuar	pieprasīta
kërkuar	pieprasīti
kërkuar	prasīts
kërkuar	pieprasījis
kërkuar	pieprasīts
kërkuar	pieprasītais
grek	grieķijas
grek	grieķu
alias	segvārdu
loire	loire
elizabeth	elizabete
elizabeth	elizabetes
zhvillimi	attīstība
zhvillimi	izstrāde
zhvillimi	attīstīšana
finale	noslēgums
finale	galīgais
finale	galīgo
finale	gala
finale	galīgā
monument	piemineklis
monument	pieminekļa
duka	hercogs
romë	romas
romë	romā
romë	roma
romë	romu
romë	romi
realizuar	realizēt
realizuar	realizēti
realizuar	saprata
liga	līgas
liga	līga
liga	liga
lidhjet	attiecības
lidhjet	sakausējumi
lidhjet	saites
lidhjet	links
lidhjet	savienojumi
lidhjet	saites
ishujt	salas
ishujt	salām
round	apaļš
round	apaļi
round	kārta
round	apaļa
kënga	dziesma
vazhdim	turpinājums
vazhdim	turpināšana
materiale	materiāli
materiale	materiāls
materiale	materiāli
dhjetë	desmit
dhjetë	ten
mënyra	veidi
anëtarë	locekļi
anëtarë	dalībnieki
anëtarë	deputāti
anëtarë	biedri
dite	dienu
dite	dienā
dite	diena
spanja	spānija
futbollist	futbolists
rritje	pieaugums
rritje	palielināt
rritje	palielināšana
rritje	palielinājums
rritje	pieaugums
rritje	augšana
rritje	izaugsme
josé	hosē
josé	josé
katërt	ceturtais
katërt	ceturtajā
katërt	ceturtā
lojtari	spēlētājs
kultura	kultūra
kultura	kultūras
tjeter	next
tjeter	nākamais
tjeter	nākamā
tjeter	nākamo
tjeter	nākošais
nder	gods
nder	goda
nder	godība
nder	gods
titull	virsraksts
titull	virsraksts
titull	tituls
klasike	eleganti
klasike	klasika
klasike	klasiska
klasike	klasisks
hasan	hasan
dashur	mīļie
dashur	dārgā
dashur	mīļā
kuvendi	montāža
kuvendi	asamblejas
kuvendi	asambleja
artikull	raksts
artikull	izstrādājums
artikull	pants
artikull	postenis
haute	haute
ligji	tieslietas
ligji	likums
tuaj	tavas
tuaj	tavu
tuaj	tavs
tuaj	jūsu
tuaj	tava
popullor	tautas
popullor	populāra
popullor	populārs
mbeti	palika
nëna	māte
nëna	mātes
lart	augstā
lart	augstu
lart	augsts
lart	augsta
lart	augšstāvā
lart	augšā
qytete	pilsētu
qytete	pilsētas
keto	šīs
keto	šie
hyri	ierakstīts
hyri	ievadīti
plot	pilnu
plot	pilnas
plot	pilns
plot	pilnā
plot	pilni
plot	pilna
pashë	redzēju
pashë	redzēja
pashë	ieraudzīju
grupin	grupu
grupin	grupa
grupin	grupas
ndodh	notiek
ndodh	gadās
ndodh	notiek
enver	envers
dihet	zināma
dihet	zināmi
dihet	zināms
dihet	pazīstama
dihet	zinu
dihet	zinām
dihet	zināt
vdekje	nāve
vdekje	nāves
shtete	valstis
shtete	valstīm
shtete	valstis
xix	xix
struktura	konstrukcijas
struktura	struktūras
struktura	struktūra
struktura	uzbūve
foto	photo
foto	foto
foto	fotogrāfijā
foto	attēls
foto	bildē
foto	bilde
foto	bildei
foto	fotoattēli
foto	attēli
foto	fotogrāfijas
foto	bildes
mark	atzīmēt
mark	zīme
mark	marks
ngjyrë	krāsu
ngjyrë	krāsa
ngjyrë	krāsu
ngjyrë	krāsa
ngjyrë	zīmēt
ngjyrë	krāsas
ngjyrë	tinti
ngjyrë	tinte
ngjyrë	tintes
shkencor	zinātniskā
shkencor	zinātniska
shkencor	zinātniskais
shkencor	zinātnisks
aktiv	aktīvais
aktiv	aktīvs
aktiv	aktīvi
aktiv	aktīva
aktiv	aktīvā
jete	life
jete	dzīve
jete	dzīvi
jete	dzīvība
nivel	līmenis
marrëdhëniet	attiecības
marrëdhëniet	attiecības
marrëdhëniet	saistība
marrëdhëniet	attiecības
tetë	astoņas
tetë	astoņi
tetë	astoņus
tetë	astoņiem
png	png
ndihmë	palīgā
ndihmë	palīdzība
ndihmë	palīdzēt
ndihmë	help
qëndron	paliek
krijoi	radīta
krijoi	radīts
krijoi	izveidots
krijoi	radīti
krijoi	izveidota
joseph	džozefs
joseph	joseph
zgjedhjet	vēlēšanās
zgjedhjet	vēlēšanas
zgjedhjet	ievēlēšana
zgjedhjet	vēlēšanās
zgjedhjet	vēlēšanas
diellit	saule
diellit	sun
diellit	saulē
diellit	saules
radhë	rinda
radhë	rindā
mbretëria	karaliste
michael	maikls
michael	michael
ruse	krievu
ruse	krieviski
ruse	krievs
ruse	krievijas
ruse	ruse
aktori	aktieris
thjesht	vienkārši
thjesht	tikai
vlerë	vērtība
njëkohësisht	vienlaikus
njëkohësisht	vienlaicīgi
pjesët	daļas
pjesët	detaļas
ndryshime	izmaiņas
ndryshime	pārmaiņas
euro	eiro
euro	eiro
euro	euro
ebu	ebu
ebu	abu
faqen	lappuse
faqen	lapa
nationalcaps	nationalcaps
huaja	ārvalstu
huaja	ārzemju
rrallë	reti
rrallë	reti
rrallë	retas
diku	kautkur
territorin	teritorija
ndahet	dalīta
ndahet	kopīga
ndahet	koplietošanas
ndahet	kopīgs
ndahet	kopīgas
will	būs
orë	stundas
orë	stundām
orë	stunda
orë	stundu
minuta	minūtes
minuta	protokols
minuta	protokoli
anglez	angļu
qendror	centrālā
qendror	centrālais
qendror	centrālās
vii	vii
britanike	britu
britanike	briti
britanike	british
britanike	lielbritānijas
martin	martin
martin	mārtiņš
martin	martins
tokat	zemēm
karl	kārlis
këmbë	pēda
këmbë	pēdu
këmbë	kāja
këmbë	kājas
këmbë	kājiņas
këmbë	kāja
masë	pasākuma
masë	pasākums
ati	tēvam
ati	tēva
ati	tēvs
ati	ati
nevojë	vajag
nevojë	vajadzība
nevojë	nepieciešams
nevojë	nepieciešamība
zhvillim	attīstība
zhvillim	izstrāde
zhvillim	attīstīšana
kombit	nācija
kombit	tauta
emrat	nosaukumi
emrat	vārdi
prizren	prizrena
solli	atnesa
solli	atvedis
solli	atveda
etnike	etnisko
etnike	etniskā
gjysmë	pusi
fitues	ieguvējs
fitues	uzvarētājs
fitues	uzvarētāja
kanada	kanāda
modern	mūsdienu
modern	modernā
modern	moderni
modern	moderns
modern	moderna
shihet	redzējusi
shihet	redzēti
shihet	redzējuši
shihet	redzējis
shihet	apskatāma
xvi	xvi
malore	kalns
malore	kalnu
rrit	pieaugums
rrit	palielināt
rrit	palielināšana
rrit	palielinājums
rrit	palielina
rrit	veicina
tradicionale	tradicionāls
tradicionale	tradicionālie
tradicionale	tradicionālais
tradicionale	tradicionālā
tradicionale	tradicionālo
tradicionale	tradicionāli
regjisor	direktora
regjisor	direktors
regjisor	direktore
regjisor	režisors
fifa	fifa
ndikim	trieciens
ndikim	ietekme
ndikim	ietekme
angli	anglija
angli	england
angli	angliju
van	van
rajon	reģions
socialiste	sociālisti
socialiste	sociālistu
dërguar	nosūtīti
dërguar	nosūtīta
dërguar	nosūtīja
dërguar	nosūtīti
dërguar	nosūtīts
ndjekur	sekoja
probleme	problēmas
probleme	nepatikšanas
ekzistojnë	pastāvēt
ekzistojnë	pastāv
ekzistojnë	eksistē
vajza	meitu
vajza	meita
vajza	meitenes
vajza	meitenēm
bej	bejs
map	kartē
map	karte
duart	rokām
duart	rokas
verës	vasarai
verës	vasara
verës	vasarā
hapësirë	telpa
hapësirë	kosmoss
ndryshuar	mainījies
ndryshuar	mainītas
ndryshuar	mainīta
ndryshuar	mainīts
ndryshuar	modificēts
ndryshuar	pārveidoti
ndryshuar	pārveidota
ndryshuar	mainīts
ndryshuar	pārveidots
sasi	daudzumi
sasi	apjoms
sasi	apmērs
sasi	summa
qëllimi	mērķis
nationalgoals	nationalgoals
ortodokse	pareizticīgo
shpall	sludina
shpall	paziņo
shpall	deklarē
shum	ļoti
shum	loti
stamboll	stambulas
stamboll	stambulā
karakter	rakstzīme
karakter	raksturu
karakter	raksturs
ngjyra	krāsu
ngjyra	krāsa
ngjyra	krāsas
ngjyra	krāsvielas
ngjyra	krāsu
ngjyra	krāsa
ngjyra	krāsas
përreth	ap
përreth	apkārt
ura	tilts
ura	tilta
ura	ura
ura	tilti
mbrojtës	aizstāvis
mbrojtës	aizstāvi
mbrojtës	aizsargs
asgjë	neko
asgjë	nekas
peshkopi	bīskaps
albania	albānija
londër	londona
londër	londonā
londër	london
ahmet	ahmet
ahmet	ahmad
pune	darbs
pune	darbs
pune	strādāt
pune	darba
pune	strādājam
pune	strādā
stadium	stadionā
stadium	stadions
jan	jan
jan	jans
banorëve	rezidenti
banorëve	iedzīvotāji
ngjarjet	notikumi
ngjarjet	notikumiem
ngjarjet	pasākumi
beteja	kaujā
beteja	kauja
beteja	cīņa
beteja	kaujas
beteja	cīņas
mustafa	mustafa
udhëheqës	vadītājs
udhëheqës	vadonis
udhëheqës	līderi
udhëheqës	leader
udhëheqës	līderis
gjakut	asins
gjakut	asinīm
gjakut	asinis
fillimi	sākums
los	los
bizantine	bizantijas
haxhi	svētceļojums
haxhi	hadžs
haxhi	hadži
fitore	win
fitore	laimē
fitore	uzvarēt
fitore	uzvara
