die	το
kleiner	μικρότερη
foto	φώτο
foto	photo
foto	φωτογραφία
foto	φωτο
foto	φωτό
gevestig	εγκατεστημένος
verloor	χάθηκε
verloor	χαμένος
verloor	χάσαμε
verloor	χαμένη
verloor	χάσει
verloor	χαμένοι
sewe	seven
sewe	επτά
sewe	εφτά
handel	εμπορίου
handel	συναλλαγές
handel	ανταλλαγή
handel	εμπόριο
oorspronklik	αρχικώς
oorspronklik	αρχικά
oorspronklik	αυθεντικό
oorspronklik	αρχική
oorspronklik	πρωτότυπο
oorspronklik	αρχικό
oorspronklik	αρχικός
voorbeeld	δείγμα
voorbeeld	παράδειγμα
voorbeeld	παραδειγμα
voorsitter	πολυθρόνα
voorsitter	καρέκλα
sterf	πέθανε
sterf	die
sterf	πεθάνει
nederlands	ολλανδός
nederlands	ολλανδικό
nederlands	ολλανδικά
nederlands	ντατς
nederlands	ολλανδική
verskil	διαφορά
verskil	διαφορα
verskil	διαφωνείτε
verskil	διαφωνούν
verskil	διαφωνώ
sentraal	κεντρικό
sentraal	κεντρική
sentraal	κεντρικός
sentraal	central
oppervlakte	έκταση
oppervlakte	εμβαδόν
oppervlakte	περιοχή
oppervlakte	περιοχη
bevestig	επαληθεύεται
bevestig	επαλήθευση
bevestig	επαλήθευσε
bevestig	επιβεβαιώνω
bevestig	επιβεβαιώσει
bevestig	επιβεβαίωση
crystal	κρύσταλ
crystal	κρίσταλ
crystal	κρύσταλλος
crystal	κρύσταλλο
crystal	κρυσταλλική
bepaal	καθορίζεται
bepaal	αποφασισμένος
bepaal	αποφασισμένοι
bepaal	αποφασισμένη
bepaal	καθορίζει
indiese	ινδιάνος
indiese	ινδικό
indiese	ινδός
indiese	ινδική
klas	τάξη
klas	κλάση
klas	μάθημα
lughawe	καταφύγιο
lughawe	αεροδρόμιο
lughawe	αερολιμένας
louis	λουδοβίκος
louis	λούης
louis	λούις
louis	λουί
louis	louis
vertoon	αποκαλύψει
vertoon	αποκάλυψε
vertoon	αποκάλυψη
vertoon	εμφάνιση
vertoon	προβολή
vertoon	απεικόνιση
vertoon	εμφανίζεται
colspan	colspan
altyd	πάντα
altyd	πάντοτε
altyd	παντα
lig	φως
lig	light
lig	ελαφρύ
lig	ελαφριά
lig	φώς
lig	αύξηση
txt	txt
punt	ντοτ
punt	βούλα
punt	τελεία
punt	πόντος
punt	σημειο
punt	σημείο
vroue	γυναίκες
vroue	γυναικες
kant	άκρη
kant	πλευρα
kant	πλευρά
kant	side
betrokke	αρραβωνιάστηκε
betrokke	αρραβωνιασμένος
betrokke	αρραβωνιασμένοι
betrokke	αρραβωνιασμένη
wou	καταζητούμενος
wou	καταζητείται
wou	ήθελε
wou	ηθελε
rome	ρώμη
rome	ρωμη
rome	ρώμης
week	βδομάδα
week	εβδομάδα
reg	νόμο
reg	δίκαιο
reg	νόμος
stadium	στάδιο
vervaardig	παραγόμενα
vervaardig	παρήχθησαν
vervaardig	παράγεται
vervaardig	παράγουν
geskep	δημιουργήθηκε
geskep	δημιούργησε
geskep	δημιουργήθηκαν
geskep	δημιουργείται
elizabeth	ελισάβετ
elizabeth	ελίζαμπεθ
elizabeth	elizabeth
parys	paris
parys	πάρις
parys	παρίσι
openbare	δημόσιες
openbare	δημόσια
openbare	δημόσιος
oud	παλαιά
oud	παλιό
oud	παλαιό
oud	παλιά
oud	γέρος
beskikbaar	διαθέσιμος
beskikbaar	διαθέσιμα
beskikbaar	διατίθεται
beskikbaar	διαθέσιμο
beskikbaar	διαθέσιμη
akteur	ηθοποιός
sentrale	κεντρικό
sentrale	κεντρική
sentrale	κεντρικός
sentrale	central
totale	συνολο
totale	σύνολο
totale	συνολικά
behaal	επίτευξη
behaal	επίτευγμα
natuurlike	φυσική
natuurlike	φυσικό
natuurlike	φυσικός
natuurlike	φυσικές
bied	προσφορά
amptelik	επίσημο
amptelik	αξιωματούχος
amptelik	επίσημη
indië	ινδία
indië	ινδίας
loopbaan	σταδιοδρομία
loopbaan	καριέρα
skep	δημιουργήστε
skep	δημιουργία
olimpiese	ολυμπιακή
olimpiese	ολυμπιακός
olimpiese	ολυμπιακό
dogter	θυγατέρα
dogter	κόρη
dogter	κορη
dra	συμβάλει
hoof	κύρια
druk	press
druk	τύπου
druk	πατήστε
druk	τύπος
druk	πάτα
druk	πίεση
druk	πιέσεις
verteenwoordig	εκπροσωπείται
verteenwoordig	εκπροσωπούνται
verteenwoordig	εκπροσωπεί
verteenwoordig	αντιπροσωπεύει
verteenwoordig	αναπαριστά
verteenwoordig	αντιπροσωπεύουν
boeke	βιβλία
boeke	βιβλια
meestal	κυρίως
meestal	κυριως
geplaas	δημοσιεύτηκε
geplaas	καταχωρήθηκε
geplaas	δημοσιεύθηκε
geplaas	δημοσίευσε
etniese	εθνοτική
kus	ακτές
kus	ακτη
kus	ακτή
gepubliseer	ζήσε
gepubliseer	ζω
gepubliseer	ζωντανά
gepubliseer	live
gepubliseer	ζήσω
gepubliseer	δημοσιεύθηκε
gepubliseer	δημοσιευθεί
gepubliseer	δημοσιεύτηκε
gepubliseer	δημοσίευση
gepubliseer	δημοσιεύεται
gepubliseer	εκδίδεται
super	σούπερ
super	super
super	υπερ
super	σουπερ
kuns	τέχνη
kuns	art
kuns	αρτ
kuns	τεχνη
bring	φέρτε
bring	φέρει
geld	χρήμα
geld	χρήματα
geld	λεφτά
erken	παραδεχτώ
verdere	περαιτέρω
maria	μαίρη
maria	μαρία
maria	μαρια
leier	ηγέτης
leier	leader
leier	αρχηγός
boom	δέντρο
boom	δένδρο
boom	δεντρο
boom	μπουμ
rolprent	ταινία
rolprent	ταινια
rolprent	μεμβράνη
rolprent	ταινία
rolprent	ταινια
rolprent	φιλμ
westelike	δυτικά
westelike	γουέστερν
westelike	δυτικό
westelike	δυτική
westelike	western
kanada	καναδάς
kanada	καναδά
tradisionele	παραδοσιακό
tradisionele	παραδοσιακά
tradisionele	παραδοσιακή
tradisionele	παραδοσιακές
tradisionele	παραδοσιακός
national	εθνικός
national	εθνικό
national	εθνικη
national	εθνική
verdeel	χάσμα
verdeel	διαίρεση
pole	πολωνίας
pole	πολωνία
beweging	κίνηση
beweging	μετακίνηση
beweging	κίνημα
beweging	κίνηση
russies	ρωσική
russies	ρώσικα
russies	ρωσικά
russies	ρώσος
russies	τυνησίας
russies	τυνησία
russies	λουιζιάνα
japannese	γιαπωνέζικα
japannese	ιαπωνικά
japannese	ιάπωνες
japannese	γιαπωνέζοι
japannese	γιαπωνέζικο
diere	ζώα
beter	καλύτερα
beter	καλυτερα
beter	καλύτερο
beter	καλύτερη
punte	σημεία
punte	βαθμοί
punte	πόντοι
kulturele	πολιτιστικός
kulturele	πολιτιστικά
kulturele	πολιτιστικό
kulturele	πολιτιστική
beperk	περιορισμένη
beperk	περιορισμένος
beperk	περιορισμένο
beperk	όριο
beperk	όρια
beperk	limited
beperk	περιορισμένη
beperk	περιορισμένα
beperk	περιορισμένο
beperk	περιορισμένος
liggaam	σωμα
liggaam	πτώμα
liggaam	κορμί
liggaam	σώμα
wen	κερδίσει
wen	νίκη
wen	κέρδισε
basis	βαση
basis	βάση
verlaat	φύγε
verlaat	αφήσω
verlaat	έξοδος
verlaat	έξοδο
white	άσπρο
white	λευκός
white	λευκό
white	λευκή
white	λευκά
red	διάσωση
red	διάσωσης
spanje	ισπανία
magte	δυνάμεις
geraak	προσέκρουσε
geraak	επηρεάστηκαν
geraak	επηρεάζεται
geraak	επηρέασε
goewerneur	κυβερνήτης
goewerneur	κυβερνήτη
kultuur	κουλτούρα
kultuur	πολιτισμού
kultuur	πολιτισμός
kultuur	καλλιέργεια
charles	τσαρλς
charles	charles
charles	σαρλ
charles	κάρολος
heilige	αγία
heilige	αγιος
heilige	άγιος
heilige	άγιο
heilige	ιερό
heilige	ιερά
kaart	χάρτη
kaart	χάρτης
oorsprong	προέλευση
oorsprong	καταγωγή
david	ντέιβιντ
david	david
david	νταβίντ
david	δαβίδ
kennis	γνωριμία
kennis	γνωστός
kennis	γνώσεις
kennis	γνώσει
kennis	γνώση
parlement	βουλή
parlement	κοινοβούλιο
parlement	κοινοβουλίου
groen	πράσινη
groen	πράσινα
groen	πράσινος
groen	πράσινο
groen	πρασινο
sosiale	κοινωνικά
sosiale	κοινωνικές
sosiale	κοινωνικό
sosiale	κοινωνικη
sosiale	κοινωνική
geboue	κτήρια
geboue	κτίρια
bloemfontein	μπλουμφοντέιν
gebring	έφερε
trek	τράβα
stem	ψηφοφορία
stem	ψήφος
stem	ψηφίστε
stem	φωνή
stem	φωνη
vroeër	νωρίτερα
energie	ενέργειας
energie	ενέργεια
von	φον
von	βον
boere	γεωργούς
boere	γεωργοί
boere	αγρότες
boere	μπόερ
boere	γεωργός
boere	αγρότης
boere	γεωργό
prys	τιμή
prys	έπαθλο
prys	βραβείο
prins	πρίγκηπας
prins	πρίγκιπας
prins	πρίγκιπα
prins	πρινς
prins	prince
ligging	τόπος
ligging	τοποθεσία
gestuur	στάλθηκαν
gestuur	έστειλε
gestuur	στάλθηκε
gestuur	εστάλη
broer	αδερφός
broer	αδερφέ
broer	αδελφέ
broer	αδελφός
studente	σπουδαστές
studente	μαθητές
studente	φοιτητές
gemeenskap	κοινωνία
gemeenskap	κοινωνια
gemeenskap	κοινοτητα
gemeenskap	κοινότητα
gemeenskap	κοινότητας
berg	ορεινή
berg	βουνό
berg	μάουντεν
berlyn	βερολίνο
berlyn	berlin
oppervlak	επιφάνεια
bronne	πηγές
bronne	πηγες
bronne	πηγή
bronne	πηγη
beleid	πολιτική
beleid	πολιτικη
port	λιμάνι
port	πορτ
port	λιμένας
port	θύρα
album	δίσκος
album	άλμπουμ
beweeg	καμία
beweeg	κανένα
beweeg	ουδέν
beweeg	μετακινήστε
beweeg	μετακίνηση
beweeg	κίνηση
beweeg	μετακόμιση
beweeg	μετακίνηση
beweeg	κινείται
voorheen	προηγουμένως
vertrek	αναχωρεί
vertrek	αποχώρηση
vertrek	αναχώρηση
egipte	αίγυπτος
egipte	αίγυπτο
egipte	άδειο
egipte	κενό
egipte	κενή
egipte	άδεια
egipte	κενός
iets	κάτι
iets	κατι
brittanje	βρετανία
meerderheid	πλειοψηφία
meerderheid	πλειονότητα
com	com
asië	ασία
asië	ασίας
verskaf	παρέχει
verskaf	παρεχόμενες
verskaf	παρεχόμενη
verskaf	παρεχόμενη
verskaf	εφοδιασμού
verskaf	εφοδιασμός
lees	διαβάσει
lees	διάβαζε
lees	ανάγνωση
lees	διαβάστε
lees	διάβασε
lees	ανάγνωση
lees	διάβασμα
sir	κύριε
webtuiste	website
webtuiste	ιστοσελίδα
webtuiste	ιστότοπος
onderwys	εκπαίδευση
onderwys	παιδεία
vinnig	γρήγορα
vinnig	γρήγορος
vinnig	γρήγορο
vinnig	γρήγορη
periode	περίοδος
periode	περίοδο
agt	οκτώ
agt	eight
agt	οχτώ
lengte	μήκος
manier	τρόπος
manier	τροπος
manier	way
goue	χρυσός
goue	χρυσό
goue	χρυσή
goue	golden
goue	χρυσά
buitelandse	ξένος
buitelandse	ξένο
buitelandse	ξένη
buitelandse	ξένα
aangebied	προσφέρθηκαν
aangebied	προσφέρεται
aangebied	πρόσφερε
aangebied	προσφέρθηκε
aangebied	προσφέρονται
aangebied	παρουσιάζοντας
aangebied	φιλοξένησε
ingesluit	συμπεριλαμβάνεται
ingesluit	περιλαμβάνονται
ingesluit	συμπεριλαμβάνονται
ingesluit	περιλαμβάνεται
ingesluit	συμπεριλάβετε
ingesluit	συμπερίληψη
ingesluit	περιλαμβάνουν
tipe	τύπου
tipe	type
tipe	τύπος
tipe	είδος
peter	πέτρος
peter	πέτρο
peter	peter
peter	πίτερ
peter	πήτερ
km²	km²
verskeidenheid	ποικιλία
verskeidenheid	ποικιλομορφία
verskeidenheid	πολυμορφία
verskeidenheid	ποικιλία
poskode	φερμουάρ
poskode	zip
stemme	ψηφοφορίες
stemme	ψήφους
stemme	ψήφοι
biskop	μπίσοπ
biskop	επίσκοπος
duidelik	ξεκάθαρα
duidelik	σαφώς
duidelik	προφανώς
leiding	καθοδήγηση
leiding	προσανατολισμός
iemand	καποιος
iemand	κάποιος
iemand	κάποιον
anders	διαφορετικός
anders	διαφορετικά
anders	διαφορετικοί
anders	διαφορετική
anders	διαφορετικό
politikus	πολιτικό
politikus	πολιτικός
proses	διαδικασία
proses	διεργασία
tree	πάρτε
tree	λήψη
tree	πάρε
toon	πίσσα
pas	ταιριάζει
pas	αντιστοιχία
pas	ματς
pas	αγώνα
pas	ταίριασμα
pas	αγώνας
alias	ψευδώνυμο
los	φύγε
los	αφήσω
massa	μάζα
voorgestel	προτεινόμενη
voorgestel	προτεινόμενα
voorgestel	προτεινόμενο
voorgestel	πρότεινε
besit	κατοχή
vorige	παρελθον
vorige	περασμένες
vorige	περασμένα
vorige	παρελθόν
gesê	είπε
plekke	τοποθεσίες
plekke	τόποι
plekke	μέρη
spaanse	ισπανοί
spaanse	ισπανός
spaanse	ισπανικά
spaanse	ισπανική
argitek	αρχιτέκτονας
argitek	αρχιτέκτονα
res	ξεκούραση
res	υπόλοιπα
res	ανάπαυση
lewer	ήπαρ
lewer	συκώτι
ekonomie	οικονομικά
ekonomie	οικονομία
ekonomie	οικονομία
mark	αγορα
mark	αγορά
mark	μαρκ
mark	μάρκ
mark	mark
saak	αίτιο
saak	αιτία
den	δούλος
den	σκλάβα
den	σκλάβος
getroud	παντρεμένοι
getroud	παντρεμένος
getroud	παντρεμένη
getroud	παντρεύτηκε
getroud	παντρεύτηκα
spesie	ειδη
spesie	είδος
spesie	είδη
hoogte	ύψος
suidwes	νοτιοδυτικά
suidwes	νοτιοδυτική
lae	στρώσεις
lae	στρώματα
lae	χαμηλά
lae	χαμηλό
lae	χαμηλή
lae	χαμηλός
gelderland	gelderland
namibië	ναμίμπια
sake	προκαλεί
sake	αιτίες
sake	αίτια
dinastie	δυναστεία
onafhanklikheid	ανεξαρτησία
verower	κατακτήσει
verower	κατάκτηση
verhouding	αναλογία
verhouding	σχέση
verhouding	σχεση
admin	διαχειριστής
admin	διαχειριστή
gekies	επιλεγμένη
gekies	επιλεγμένα
gekies	επιλεγμένο
gekies	επιλεγμένες
gekies	επιλέχθηκε
gedeelte	μερίδα
gedeelte	μέρος
gedeelte	μεροσ
hoog	high
hoog	ψηλά
hoog	υψηλή
hoog	υψηλός
hoog	υψηλό
hoog	ψηλή
hoog	ψηλό
hoog	ψηλός
hoog	ψηλοί
waarde	τιμή
waarde	αξία
mans	αρσενικά
mans	ανδρες
mans	άντρες
mans	άνδρες
maatskappy	λόχος
maatskappy	εταιρεία
maatskappy	εταιρία
maatskappy	κόμμα
lug	ουρανού
lug	ουρανός
lug	ουρανό
lug	sky
lug	σκάι
lug	αερα
lug	air
lug	αέρα
lug	αέρας
regte	δικαιωμάτων
regte	δικαιωματα
regte	δικαιώματα
