категорія	kategorya
встановлено	nakaluklok
начальник	bossing
начальник	amo
начальник	boss
створив	gumawa
створив	lumikha
створив	creator
існують	umiiral
бере	grabs
знаходяться	manirahan
мистецтво	sining
мистецтво	art
мистецтво	sining
результатами	accounted
грудні	december
грудні	disyembre
перемоги	tagumpay
національна	national
національна	pambansa
національна	pambansang
національна	nasyonal
перейшов	lumipas
перейшов	pasado
можливості	tampok
можливості	katangian
можливості	pagkakataon
можливості	oportunidad
народилася	ipinanganak
народилася	pinanganak
вигляд	anyo
вигляд	itsura
вигляд	hitsura
вигляд	tumingin
вигляд	look
вигляд	paningin
вигляд	pagtingin
вигляд	tingnan
вигляд	tignan
вигляд	panonood
вигляд	view
травні	mayo
травні	maaaring
травні	digestive
австралії	australia
австралії	australya
справа	case
справа	kaso
справа	kasong
справа	negosyong
справа	negosyo
отримали	natanggap
нар	nar
точки	points
нею	her
нею	kanya
нею	siya
обласної	ipakilala
машини	machine
спільноти	pamayanan
спільноти	komunidad
повернення	bumalik
повернення	pagbabalik
вересні	setyembre
кінець	matatapos
кінець	katapusan
кінець	pagtatapos
кінець	tapusin
кінець	dulo
кінець	nagtatapos
кінець	ending
стиль	istilo
стиль	style
стиль	estilo
товариство	lipunan
товариство	fellowship
товариство	samahan
прізвище	apelyido
захист	proteksyon
захист	depensa
захист	defense
захист	pagtatanggol
захист	ipagtanggol
березні	marso
зовсім	ganap
зовсім	lubos
джерело	pinanggalingan
джерело	origin
джерело	pinagmulan
джерело	source
джерело	pinagkunan
діти	pambata
політичний	pulitikal
політичний	politikal
політичний	pampulitika
рослини	halaman
рослини	planta
рослини	halaman
фонд	pundasyong
фонд	foundation
фонд	pundasyon
фонд	fund
фонд	pondong
освіту	pinagaralan
поле	patlang
поле	field
поле	larangan
поле	pole
поле	poste
поле	margin
англійською	tagalog
англійською	ingles
мову	wika
мову	alangan
мову	wikang
мову	tausug
фестиваль	festival
стати	maging
незалежності	independence
незалежності	kalayaan
похований	ibaon
похований	buried
місяців	buwan
місяців	months
вікі	wiki
вікі	vicky
описані	inilarawan
описані	inilalarawan
хвилин	minuto
брат	kuya
січні	january
січні	enero
офіційно	officially
офіційно	opisyal
канади	canada
відносно	relatibong
бази	pundasyong
бази	foundation
бази	pundasyon
рішенням	desisyon
брати	brothers
власне	sarili
власне	sariling
озеро	lawa
книг	libro
книг	aklat
австрії	austria
карл	karl
карл	carl
гітара	guitar
гітара	gitara
німецький	aleman
скринька	box
скринька	kahon
скринька	bin
собор	katedral
собор	minster
держав	kaharian
краще	better
столиці	capitals
серпні	august
серпні	agosto
сент	sainte
прізвища	surname
метод	paraan
битва	labanan
висоти	matataas
висоти	heights
порушення	paglabag
порушення	paglabag
порушення	breaking
болгарії	biyetnam
болгарії	bulgaria
матч	laban
матч	tugma
жовтні	oktubre
письменники	manunulat
портрет	portrait
громада	pamayanan
громада	komunidad
створити	new
створити	bago
створити	bagong
створити	gumawa
створити	lumikha
створити	bumuo
створити	makabuo
русі	galaw
русі	mosyon
русі	gumagalaw
картини	kuwadro
доларів	dolyar
процесу	maproseso
процесу	prosesong
процесу	proseso
музика	sinauna
музика	tugtog
музика	musika
музика	tugtugin
музика	music
ніколи	never
київська	kievan
видавництво	paglalathala
видавництво	publishing
фонду	fund
фонду	pondong
виступає	serving
виступає	paglilingkod
вугілля	uling
жанр	genre
храму	templo
червні	june
червні	hunyo
включаючи	kasama
свято	pista
свято	holiday
свято	kapistahan
свято	feast
колір	kulay
колір	kulay
віце	bisyo
віце	vice
поступово	unti
проблем	problema
двічі	dobleng
двічі	double
двічі	doble
двічі	twice
ліга	league
ліга	liga
ліга	liga
фронту	frontline
цілком	lubos
міський	urbano
внутрішній	panloob
внутрішній	internal
внутрішній	natatagong
статистики	istatistika
статистики	istatistika
статистики	stats
григорій	gregorio
григорій	gregory
протокол	protocol
зброї	baril
освіта	edukasyon
студентів	estudyante
чим	anong
чим	anu
чим	anung
чим	ano
автомобілі	kotse
автомобілі	yokohama
євген	yevgeny
євген	eugene
євген	eugenio
наявність	pagkakaroon
наявність	availability
починається	begins
починається	magsisimula
починається	nagsisimula
починається	magsisimula
починається	nagsisimula
починається	sinisimulan
