και	en
σύγχρονη	moderne
σύγχρονη	kontemporêre
αθλητές	atlete
υψόμετρο	hoogtes
υψόμετρο	vergelyking
μπροστά	vorentoe
μπροστά	voorkant
μπροστά	voor
μπροστά	front
περιεχόμενο	tevrede
περιεχόμενο	kommentaar
ευρωπαϊκή	europees
ευρωπαϊκή	europese
ορισμένες	sekere
αντίδραση	reaksie
αντίδραση	antwoord
ασία	asië
επιχειρήσεις	besighede
επιχειρήσεις	ondernemings
επιχειρήσεις	enterprises
αιώνας	eeue
αιώνας	eeu
υπόθεση	kas
υπόθεση	geval
αριστερά	gelaat
αγωνιστική	racing
αγωνιστική	resies
καλύτερα	beter
καλύτερα	beste
έκθεση	rapporteer
έκθεση	exhibition
έκθεση	blootstelling
έκθεση	exposure
οικονομικών	finansieel
οικονομικών	finansies
καλό	goeie
καλό	goed
οξύ	suur
πλατεία	vierkantig
πλατεία	vierkant
πλατεία	vierkantige
μάρτιο	maart
μάρτιο	optog
προστασία	presisie
προστασία	beskerming
προσωπική	persoonlik
προσωπική	persoonlike
πράξη	wet
καταγωγή	oorsprong
μικρογραφία	duimnael
αγώνας	ras
αγώνας	resies
αγώνας	stryd
αγώνας	struggle
αγώνας	sukkel
αγώνας	pas
αγώνας	passing
αγώνας	ooreenstem
αγώνας	ooreenstemming
αγώνας	veg
υπηρεσίες	dienste
στόχο	oogmerk
στόχο	doelwit
στόχο	teiken
στόχο	doelwit
πλαίσια	rame
εκστρατεία	veldtog
κύπρο	cyprus
επιστροφή	terugbetaling
επιστροφή	terugkeer
επιστροφή	opgelewer
αύγουστο	august
αύγουστο	augustus
λίμνη	dammetjie
λίμνη	meer
περιλαμβάνουν	insluit
περιλαμβάνουν	ingesluit
ιούλιο	julie
ηθοποιοί	akteurs
εργάστηκε	gewerk
κείμενα	tekste
λάθος	verkeerd
λάθος	verkeerd
λάθος	verkeerde
λάθος	fout
λάθος	fout
γραμμές	rye
γραμμές	reëls
επεξεργασία	wysig
νίκες	wins
νίκες	oorwinnings
διαφορετικά	verskillende
διαφορετικά	anders
διαφορετικά	andersins
γρήγορα	vinnig
γρήγορα	vinnige
άρη	ares
άρη	mars
άνθρωπος	menslik
άνθρωπος	mens
άνθρωπος	man
έφερε	gebring
έπαιξε	gespeel
εδάφη	gebiede
σύνορα	grense
σύνορα	grens
σύνορα	frontier
αεροσκάφη	vliegtuie
αεροσκάφη	vliegtuig
πλοίο	vaartuig
πλοίο	skip
πλοίο	skeep
πλοίο	boot
ομοσπονδία	federasie
διοικητική	administratiewe
διοικητική	verrig
γήπεδο	stadion
κανένα	beweeg
κανένα	reflekteer
δεκέμβριο	desember
αμερικανοί	amerikaans
αμερικανοί	american
αμερικανοί	amerikaanse
αμερικανοί	americans
απρίλιο	april
καλύτερο	beter
καλύτερο	beste
υποστήριξη	ondersteun
υποστήριξη	ondersteuning
υποστήριξη	ondersteun
υποστήριξη	steun
υποστήριξη	bystand
δημιούργησε	geskep
κοινοβούλιο	parlement
γερμανικά	duits
διοικητής	commandant
διοικητής	commander
δημόσια	openbare
δημόσια	openbaar
δημόσια	publieke
δημόσια	publiek
αύξηση	verhoog
αύξηση	vermeerder
αύξηση	lig
εμφανίσεις	besoeke
εμφανίσεις	indrukke
γύρο	rondte
δίσκο	skyf
δίσκο	skyf
δίσκο	vak
δίσκο	skinkbord
δίσκο	laai
κοινή	gemeen
κοινή	common
κοινή	gemeenskaplike
αστεροειδής	asteroids
αστεροειδής	asteroïde
νοέμβριο	november
μήνα	maand
πάτρα	patras
πολιτισμού	kultuur
φαινόμενο	phenomenon
κράτη	provinsies
κράτη	deelstate
κράτη	state
άγιο	heilig
άγιο	heilige
άγιο	holy
γαλλικά	frans
γαλλικά	franse
τουρκία	turkye
δρόμο	pad
δρόμο	road
λιμάνι	hawe
λιμάνι	port
λιμάνι	poort
λιμάνι	harbour
ηνωμένο	vereenigde
ηνωμένο	united
ηνωμένο	verenigde
ποιητής	digter
συνέπεια	konsekwentheid
συνέπεια	consequence
δείχνει	vertonings
δείχνει	programme
πρόεδρο	president
μνήμη	geheue
μνήμη	herinnering
χέρια	arms
χέρια	hande
κανόνες	reëls
διατήρηση	bewaring
διατήρηση	onderhoud
διατήρηση	instandhouding
διατήρηση	bewaring
διατήρηση	aanhouding
βουλή	parlement
παιδί	kinder
παιδί	kind
παιδί	kind
δίπλα	aangrensende
εικόνες	prente
εικόνες	prentjies
εικόνες	prente
εικόνες	beelde
εθνικότητα	nasionaliteit
τελευταίος	last
τελευταίος	laas
τελευταίος	laaste
τελευταίος	jongste
ενώσεις	assosiasies
ενώσεις	verenigings
ενώσεις	samestellings
σκηνή	scene
σκηνή	toneel
σκηνή	tent
εισαγωγή	bekendstelling
εισαγωγή	inleiding
μεταφορά	vervoer
μεταφορά	vervoer
μεταφορά	transport
εξωτερικό	eks
εξωτερικό	eksterne
άτομο	atoom
εργασία	werk
εργασία	arbeid
εργασία	labour
γερμανοί	duits
γερμανοί	duitsers
τάξη	klaskamer
τάξη	klas
τάξη	orde
τάξη	bestel
τάξη	volgorde
τάξη	bestelling
τάξη	rangskik
διορίστηκε	aangestelde
παρελθόν	verlede
παρελθόν	vorige
παρελθόν	afgelope
δουλειά	werk
δουλειά	job
δουλειά	werkie
δουλειά	werk
συμπεριφορά	gedrag
συμπεριφορά	optrede
συμπεριφορά	houding
συμπεριφορά	gedrag
βόρειο	noordelike
βόρειο	northern
απόψεις	opinies
απόψεις	aansigte
απόψεις	kykers
άνθρακα	kole
άνθρακα	steenkool
άνθρακα	koolstof
κοινωνία	samelewing
κοινωνία	gemeenskap
κοινωνία	geselskap
οκτώ	agt
οκτώ	agtste
οκτώ	reguit
σύμβολο	simbool
προσθήκη	optel
προσθήκη	byvoeging
ισραήλ	israel
άρης	ares
άρης	mars
καναδά	kanada
καναδά	canada
παιχνίδια	speletjies
παιχνίδια	wedstryde
παιχνίδια	speelgoed
κομμάτια	stukke
ανάλυση	ontleding
ανάλυση	uiteensetting
ανάλυση	analise
κόκκινο	rooi
ηλιακό	solar
δίσκος	album
δίσκος	skyf
δίσκος	skyf
δίσκος	vak
δίσκος	skinkbord
δίσκος	laai
πρωταθλήτρια	kampioen
ροκ	rock
αντικείμενα	items
αντικείμενα	voorwerpe
αντικείμενα	objekte
ενέργειας	energie
ζώνη	sone
ζώνη	gordel
ζώνη	belt
σύλλογοι	assosiasies
σύλλογοι	verenigings
σύλλογοι	klawer
σύλλογοι	klubs
σχέδια	ontwerpe
σχέδια	reëlings
σχέδια	planne
σχέδια	projekte
σχέδια	tekeninge
χιλιάδες	duisende
φως	lig
φως	ligte
πραγματικό	regte
πραγματικό	egte
παραπομπές	verwysings
μικρές	small
μικρές	klein
πίνακας	veranderlike
πίνακας	tafel
πίνακας	tabel
πίνακας	skilder
πίνακας	skildery
απάντηση	antwoord
παρόμοια	soortgelyke
απόλυτο	absolute
περιλαμβάνονται	ingesluit
αποκλειστικά	eksklusiewe
αποκλειστικά	eksklusief
νότιο	suidelike
νότιο	suid
πολιτικές	beleide
ανήκουν	behoort
ανήκουν	hoort
νόμος	reg
νόμος	wet
πράγματα	dinge
πράγματα	goeters
οποιαδήποτε	enige
άννα	anna
απλώς	slegs
απλώς	net
έζησε	geleef
έζησε	gebly
σκηνοθέτης	direkteur
ιαπωνία	japan
ιαπωνία	japannees
σειρές	reeks
σειρές	series
σειρές	rye
φον	von
ολυμπιακό	olimpiese
λίγες	paar
τρόπος	manier
τρόπος	way
κεντρικό	sentrale
κεντρικό	sentraal
ακαδημίας	akademie
καταστροφή	ramp
καταστροφή	disaster
καταστροφή	katastrofe
καταστροφή	vernietiging
φύση	aard
φύση	prent
φύση	natuur
φύση	nature
ναι	ja
ναι	ja
όργανα	instruments
όργανα	instrumente
τιμές	pryse
τιμές	waardes
πίεση	druk
πίεση	swig
βασίλισσα	queen
βασίλισσα	dame
κόμματα	kommas
κόμματα	partytjies
κόμματα	partye
χαρακτήρες	karakters
πολιτικό	politikus
πολιτικό	politieke
φιλοσοφία	filosofie
χημική	chemiese
βίντεο	video
βίντεο	videos
ασίας	asië
ίδρυσε	gestig
παλιά	oud
παλιά	ou
μονάδα	eenheid
βρετανία	brittanje
στρατηγός	herhaal
στρατηγός	algemene
στρατηγός	generaal
εξαιρετικά	verskriklik
εξαιρετικά	uiters
εξαιρετικά	vreeslik
εξαιρετικά	uitstekend
εξαιρετικά	uitstekende
εξαιρετικά	excellent
οικονομικά	ekonomie
ίδρυμα	fondament
κάποιον	iemand
διεύθυνση	direktoraat
υπόλοιπα	rus
υπόλοιπα	res
πάπας	pous
σταθμό	stasie
σχετική	relatief
σχετική	relatiewe
σχετική	relevante
σχετική	relevant
σχετική	gepas
σχετική	verwante
σχετική	verwant
αρχιτεκτονική	argitektuur
προπονητές	afrigters
δραστηριότητα	aktiwiteit
τεχνική	tegniese
τεχνική	technique
τεχνική	tegniek
διαμέρισμα	plat
διαμέρισμα	woonstel
γράμματα	sterte
γράμματα	briewe
γράμματα	letters
μακεδονία	masedonië
ανδρέας	andreas
κάποιοι	sommige
εθνικός	nasionale
εθνικός	national
εθνικός	nasionaal
υόρκη	york
βασιλική	minor
βασιλική	koninklike
βασιλική	royal
μνημείο	landmerk
μνημείο	baken
μνημείο	monument
τζέιμς	jakobus
τζέιμς	james
μονάδες	eenhede
είπε	gesê
γονείς	ouers
μάχες	bakleiery
μάχες	fighting
μάχες	slag
μάχες	battles
πολιτικά	politiek
καθεστώς	regime
ρωμαϊκή	romeinse
λογική	rationale
λογική	logies
λογική	logiese
λογική	logika
βυζαντινή	bisantynse
αφρικής	afrikaanse
αφρικής	afrikaan
αφρικής	afrika
αφρικής	african
κριτήρια	kriteria
μοναδικό	unieke
μοναδικό	uniek
δικαιωμάτων	regte
ακολούθησαν	gevolg
εσωτερικών	interior
εσωτερικών	binneste
κατακτήσει	verower
όρια	beperk
όρια	limiet
όρια	limiete
όρια	beperkings
λύση	oplossing
φυσικό	natuurlike
συνθέτης	komponis
συνθέτης	samesteller
αίγυπτο	egipte
κώδικα	kode
αέρα	air
αέρα	lug
δήλωσε	verklaar
δήλωσε	aangekondig
ακαδημία	akademie
πτώση	weier
πτώση	falling
πτώση	vallende
πτώση	druppel
πτώση	val
πτώση	herfs
πτώση	val
ζαν	jean
ζαν	jeanne
κτίριο	gebou
προσωπικό	persoonlik
προσωπικό	persoonlike
προσωπικό	personeel
προσωπικό	staff
αυστραλία	australië
κίνα	china
κίνα	sjina
παίκτης	speler
κοινωνική	maatskaplike
κοινωνική	sosiale
κοινωνική	sosiaal
φεβρουάριο	februarie
πολιτεία	staat
πολιτεία	deelstaat
πολιτεία	provinsie
πολιτεία	toestand
πολιτεία	spasie
μυθιστόρημα	roman
μυθιστόρημα	fiksie
αεροδρόμιο	lughawe
κατοχή	besit
κατοχή	besetting
αμερικανική	amerikaans
αμερικανική	american
αμερικανική	amerikaanse
λειτουργίας	werkende
λεξικό	lexicon
λεξικό	woordeboek
πλειοψηφία	meerderheid
νόμο	reg
νόμο	wet
ζώα	diere
ζώα	vee
συμβόλαιο	kontrak
σενάριο	draaiboek
σενάριο	scenario
περαιτέρω	verdere
περαιτέρω	verder
επαφή	kontak
μπλε	blou
εργασίες	werk
εργασίες	jobs
εργασίες	werksgeleenthede
εργασίες	werke
εργασίες	betrekkings
εργασίες	poste
ολόκληρη	hele
ολόκληρη	geheel
δήμαρχος	burgemeester
κινδύνου	risk
κινδύνου	risiko
κινδύνου	hazard
ρόμπερτ	robert
σταδιακά	geleidelik
επίσημο	amptelik
επίσημο	amptenaar
επίσημο	amptelike
επίσημο	formele
επίσημο	formal
οικονομία	ekonomie
οικονομία	ekonomie
οικονομία	ekonomies
βιβλιογραφία	bibliography
πλήρη	vol
πλήρη	volle
πλήρη	voltooi
πλήρη	afgehandel
λεζάντα	opskrif
ανάγκη	nood
ανάγκη	benodig
προϊόντα	produkte
σημειώσεις	notas
γνώμη	opinie
γνώμη	mening
καλλιτέχνες	kunstenaars
καλλιτέχνες	kunstenaars
ισχύει	geldig
ισχύει	geldige
ισχύει	soektog
οδηγεί	leidrade
οδηγεί	voorste
οδηγεί	leidende
οδηγεί	drives
οδηγεί	skywe
συμβαίνει	ontvou
ρώμης	rome
πλήθος	skares
πλήθος	skare
ιερά	heilig
ιερά	heilige
ιερά	holy
πόλεων	stede
ηγεσία	leadership
ηγεσία	leiers
ηγεσία	leierskap
συνδυασμό	kombinasie
συνάρτηση	kommentaar
αξία	waarde
μάζα	massa
φράση	frase
φυσικής	fisika
ειρήνη	vrede
προσπάθησε	probeer
φωνή	stem
οικογένειες	families
οικογένειες	gesinne
ομώνυμο	homoniem
εντολή	kommentaar
εντολή	mandaat
γάλλοι	frans
γάλλοι	franse
γάμο	huwelik
γάμο	troue
θρησκεία	religie
θρησκεία	godsdiens
παρέχει	voorsien
παρέχει	verskaf
αδελφός	broer
ζήτησε	aangevra
ζήτησε	versoek
ζήτησε	gevra
επιρροή	invloed
επιρροή	beïnvloed
κατάκτηση	verowering
κατάκτηση	verower
αντιδράσεις	reaksies
συγγραφέα	skrywer
συγγραφέα	outeur
συγγραφέα	skrywer
συγγραφέα	outeur
κερδίσει	wen
παγκοσμίως	wêreldwyd
μακριά	weg
βασικό	basies
βασικό	basic
βασικό	basiese
προσπάθειες	pogings
προσπάθειες	pogings
κρίση	vonnis
κρίση	krisis
περ	per
περιγραφή	uitbreidings
πύλη	hek
πύλη	portal
πύλη	gateway
πύλη	portaal
ανακοίνωσε	aankondig
ανακοίνωσε	aangekondig
ελ	elle
μήνυμα	boodskap
βαθμολογία	tellings
προκάλεσε	veroorsaak
προκάλεσε	uitgedaag
μεγαλύτερος	ouer
μεγαλύτερος	groter
γεννημένος	gebore
μοναστήρι	klooster
δραστηριότητες	aktiwiteite
δραστηριότητες	aktief
χίτλερ	hitler
γραμματέας	sekretaris
γραμματέας	sekretaresse
ελευθερία	vryheid
ελευθερία	vryheid
ελευθερία	liberty
ταξίδι	vaart
ταξίδι	reis
ταξίδι	journey
ταξίδι	uitstappie
μοναδική	unieke
μοναδική	uniek
