oli	இருந்தது
teooria	கோட்பாடு
piirkond	பிராந்தியம்
piirkond	மண்டலம்
piirkond	பகுதி
piirkond	பரப்பு
piirkond	பரப்பளவு
piirkond	பகுதியில்
piirkond	பகுதி
leitud	கண்டு
leitud	கண்டேன்
leitud	கண்டறியப்பட்டது
liikmed	உறுப்பினர்கள்
kolmas	மூன்றாவது
mart	மார்ட்
keha	உடல்
keha	உடலில்
keha	பாடி
tulemused	முடிவுகள்
tulemused	விடைகள்
täielikult	முழுமையாக
täielikult	முழுவதும்
täielikult	முழுமையாக
täielikult	முழுவதும்
täielikult	முழுவதுமாக
raudtee	இரயில்வே
raudtee	ரயில்வே
raudtee	இரயில்
anda	கொடுங்கள்
anda	கொடு
anda	கொடுப்பான்
anda	கொடுக்க
saint	துறவறம்
saint	புனிதர்
leida	கண்டு
leida	கண்டுபிடி
selline	அத்தகைய
selline	இத்தகைய
tänapäeva	நவீன
tänapäeva	சமகால
algab	தொடங்குகிறது
algab	துவங்குகிறது
algab	தொடங்குகிறது
hulk	ஹல்க்
kasutades	பயன்படுத்துதல்
kasutades	பயன்படுத்துகிறது
kasutades	பயன்படுத்தி
kasutades	பயன்படுத்திக்
vapp	தைரியமாக
vapp	அஞ்சா
lavastaja	இயக்குநர்
lavastaja	இயக்குனர்
jäänud	மீதம்
jäänud	மீதமுள்ள
idas	கிழக்கு
kiiresti	வேகம்
kiiresti	விரைவாக
kiiresti	வேகமாக
kiiresti	விரைவான
kiiresti	வேகமானது
kiiresti	விரைவானது
kiiresti	விரைவாக
kiiresti	துரிதமாக
mingi	மிங்
abielus	திருமணம்
valgevene	பெலாரஸ்
valgevene	பெலருசிய
jan	ஜன
kirjandus	இலக்கிய
kirjandus	இலக்கியம்
kirjandus	இலக்கிய
kirjandus	இலக்கணம்
mõnikord	சிலநேரங்களில்
mõnikord	சிலநேரம்
muutus	மாற்று
muutus	மாற்றம்
maantee	நெடுஞ்சாலை
maantee	சாலை
maantee	ரோடு
nimega	பெயரிடப்பட்ட
christian	கிறிஸ்துவ
christian	கிறித்தவர்
tõenäoliselt	அநேகமாக
krahv	எண்ணிக்கை
krahv	எண்
juhatuse	வாரியம்
juhatuse	போர்டு
juhatuse	பலகை
mõiste	வரையறை
mõiste	உறுப்பு
mõiste	குறிச்சொல்
laeva	கப்பல்
liik	இனங்கள்
mere	கடல்
mere	கடல்
must	கருப்பு
must	கறுப்பு
tõlkija	மொழிபெயர்ப்பாளர்
asutatud	நிறுவல்
suhteliselt	ஒப்பீட்டளவில்
kord	வரிசை
kord	ஆர்டர்
kord	ஒருமுறை
üldiselt	மொத்தத்தில்
üldiselt	ஒட்டுமொத்தமாக
üldiselt	ஒட்டுமொத்த
aastane	வருடாந்திர
aastane	வருடாந்திர
aastane	வருடாந்த
põhjas	வடக்கே
põhjas	வட
põhjas	வடக்கு
mägi	மலை
võetud	எடுக்கப்பட்டது
võetud	எடுத்தது
võetud	எடுத்துக்
võetud	எடுக்கப்பட்ட
piiskop	பிஷப்
portugali	போர்ச்சுகல்
saadud	பெறப்பட்டது
saadud	பெற்றவை
saadud	பெறப்பட்ட
alexander	அலெக்சாண்டர்
muuseum	அருங்காட்சியகம்
riiklik	தேசிய
riiklik	தேசியக்
lõunas	தெற்கு
lõunas	தென்
filosoofia	மெய்யியல்
filosoofia	தத்துவம்
erinevalt	விரும்பவில்லை
erinevalt	விருப்பமில்லை
erinevalt	விரும்பாதே
albert	ஆல்பர்ட்
albert	அல்பர்ட்
tähelepanu	கவனம்
tähelepanu	கவனத்திற்கு
tähelepanu	கவனியுங்கள்
park	பூங்கா
park	பார்க்
rahu	அமைதி
rahu	சமாதானம்
risti	குறுக்கு
risti	கிராஸ்
risti	சிலுவை
kuus	ஆறு
rudolf	ருடோல்ப்
kirjutatud	எழுதப்பட்ட
kirjutatud	எழுதப்பட்டது
kirjutatud	எழுதிய
meeskond	குழுவினர்
meeskond	அணி
kultuuri	பண்பாடு
kultuuri	கலாச்சாரம்
saavutas	அடைந்தது
saavutas	அடைந்து
ametlikult	அதிகாரபூர்வமாக
ametlikult	அதிகாரப்பூர்வமாக
keskel	மையம்
seadus	சட்டம்
seadus	சட்டத்தை
mees	நாயகன்
mees	மனிதா
mees	மனிதனின்
mees	மனிதனுக்கு
mees	மனிதன்
jakob	jakob
johan	ஜொஹான்
tööle	வேலை
tööle	பணி
kuju	வடிவம்
kuju	சிலை
arst	மருத்துவர்
arst	மருத்துவர்
ajaloolane	வரலாற்றாளரான
valitud	தேர்ந்தெடுக்கப்பட்ட
valitud	தேர்ந்தெடுக்கப்பட்டது
naine	பெண்ணின்
naine	பெண்
naine	மனைவியின்
naine	மனைவியை
naine	மனைவிக்கும்
naine	மனைவி
eesmärk	குறிக்கோள்
eesmärk	நோக்கம்
eesmärk	இலக்கு
eesmärk	குறிக்கோள்
eesmärk	கோல்
eesmärk	இல
eesmärk	இலக்கு
avatud	திறந்திருக்கும்
avatud	திற
avatud	திறக்கவும்
avatud	திறக்க
avatud	திறந்த
avatud	திறந்துள்ளது
avatud	திறக்கப்பட்டது
avatud	திறந்து
avatud	திறந்தது
ludwig	லுட்விக்
puudub	ஆகி
puudub	வரவில்லை
puudub	எவருமில்லை
puudub	எவரும்
puudub	ஒன்றுமில்லை
puudub	எதுவுமில்லை
puudub	ஏதுமில்லை
puudub	காணாமல்
puudub	காணவில்லை
puudub	இல்லாமை
vähe	சிறிய
vähe	குட்டி
andmed	தரவு
andmed	டேட்டா
keegi	யாரேனும்
keegi	யாரோ
kontrolli	சரிபார்
kontrolli	சோதி
ivan	இவான்
ivan	இவன்
lipu	குறிகள்
lipu	கொடியை
lipu	கொடி
töötab	கிரியை
kasutamine	உபயோகம்
kasutamine	பயன்
kasutamine	பயன்பாடு
kasutamine	பயன்படுத்துதல்
kasutamine	பயன்படுத்துகிறது
kasutamine	பயன்படுத்தி
kasutamine	பயன்படுத்திக்
kasutamine	பயன்படுத்து
laulu	பாடலை
laulu	பாட்டு
laulu	பாடலைக்
laulu	பாடல்
laulu	பாடலைப்
süsteem	தொகுதி
süsteem	கணினி
süsteem	அமைப்பு
auhind	பரிசு
auhind	விருது
joseph	ஜோசப்
joseph	யோசேப்பு
sündmused	நிகழ்ச்சிகள்
sündmused	நிகழ்வுகள்
tšehhi	செக்
arnold	அர்னால்டு
auhinna	பரிசு
armeenia	ஆர்மேனியன்
ants	எறும்புகளை
ants	எறும்புகள்
tõi	கொண்டு
tõi	கொண்டுவரப்பட்டது
henry	ஹென்றி
ennast	நீங்களே
ennast	உங்களை
ennast	நீயே
araabia	அரபு
araabia	அரேபியா
araabia	அரபு
araabia	அரபி
araabia	அரேபிய
araabia	அரபிக்
leidis	கண்டு
leidis	கண்டேன்
leidis	கண்டறியப்பட்டது
ühendatud	இணைக்கப்பட்டது
gruusia	ஜார்ஜியா
taga	பின்னால்
taga	பின்புறம்
juhtis	led
protokoll	நெறிமுறை
luua	உருவாக்கு
luua	உருவாக்குக
bulgaaria	பல்கேரியா
jätkas	தொடர்கிறது
jätkas	தொடர்ந்தது
laev	கப்பல்
raha	பணம்
raha	பணத்தை
suvel	சம்மர்
suvel	கோடை
sergei	செர்ஜி
miks	ஏன்
miks	எதற்கு
miks	எதற்காக
raske	கனமான
raske	கனரக
raske	கனமாக
raske	கடும்
raske	கடினமாக
raske	கடின
raske	கடினமான
raske	கடினம்
raske	கடினம்
raske	கடினமானது
juudi	யூதர்
juudi	யூத
juudi	யூதர்களின்
hermann	ஹெர்மன்
nobeli	நோபல்
osalenud	பங்களிப்பு
osalenud	பங்கேற்ற
osalenud	பங்கேற்றனர்
belgia	பெல்ஜியம்
šveitsi	ஸ்விஸ்
šveitsi	சுவிஸ்
meister	மாஸ்டர்
you	நீங்கள்
you	நீ
press	அழுத்து
press	அழுத்த
press	பிரஸ்
press	அழுத்தவும்
press	பத்திரிகை
press	செய்தியாளர்
rumeenia	ரோமானியன்
rumeenia	ருமேனியா
päev	நாள்
päev	தினம்
päev	நாளும்
staadion	ஸ்டேடியம்
staadion	அரங்கம்
staadion	விளையாட்டரங்கம்
vabariik	குடியரசு
dünastia	வம்சம்
komitee	கமிட்டி
energia	ஆற்றல்
energia	ஆற்றலும்
energia	சக்தி
energia	எரிசக்தி
anton	அன்ரன்
dna	dna
abi	உதவி
abi	உதவும்
sild	பாலம்
kapten	கேப்டன்
viktor	விக்டர்
direktor	இயக்குநர்
direktor	இயக்குனர்
