और	en
क्षमता	vermogen
क्षमता	capaciteiten
क्षमता	potentieel
क्षमता	potentie
क्षमता	potentiële
पाया	gevonden
स्पष्ट	evident
वो	ze
वो	zij
पृथ्वी	aarde
पृथ्वी	earth
गति	motion
गति	beweging
गति	motie
गति	snelheid
गति	speed
गति	toerental
गति	zaaien
गति	bewegingen
गति	verplaatsing
गति	beweging
परिणाम	resultaat
परिणाम	uitslagen
परिणाम	resultaat
परिणाम	resultaten
राजस्थान	rajasthan
लेने	nemen
होगा	will
होगा	zal
होगा	zullen
भर	gevuld
भर	opgevuld
भर	ingevuld
पुत्र	zoon
पुत्र	son
सहित	inclusief
शासन	regeren
शासन	heerschappij
शासन	regeerperiode
शासन	regel
शासन	rule
शासन	bestuur
शासन	governance
शासन	regime
नियंत्रण	controle
नियंत्रण	control
नियंत्रण	controles
प्रभावित	getroffen
प्रभावित	beïnvloed
प्रभावित	indruk
प्रभावित	indrukwekkend
प्रभावित	imponeren
छत्तीसगढ़	chhattisgarh
वर्णन	beschrijving
वर्णन	signalement
वर्णन	omschrijving
क्रिकेट	cricket
क्रिकेट	krekel
योजना	regeling
योजना	plan
योजना	plannen
आरम्भ	begin
एशिया	azië
सन	zon
राजनीतिक	politiek
राजनीतिक	politieke
प्राकृतिक	natuurlijk
प्राकृतिक	natuurlijke
स्थानीय	lokale
स्थानीय	plaatselijk
स्थानीय	lokaal
कहानी	verhaal
कहानी	story
वृद्धि	escalatie
वृद्धि	escaleren
वृद्धि	stijgen
वृद्धि	verhoging
वृद्धि	vergroten
वृद्धि	verhoog
वृद्धि	verhogen
वृद्धि	stijging
वृद्धि	til
वृद्धि	optillen
वृद्धि	lift
वृद्धि	opheffen
वृद्धि	tillen
वृद्धि	groei
वृद्धि	verhoging
वृद्धि	increment
सुरक्षा	veiligheid
सुरक्षा	beveiliging
सुरक्षा	bescherming
सुरक्षा	veiligheid
लोकप्रिय	populaire
लोकप्रिय	populair
कवि	dichter
हिस्सा	deel
हिस्सा	gedeelte
पद	positie
पद	term
पद	rangschikking
पद	rang
पद	rangschikken
हाथ	handjes
हाथ	handen
हाथ	hands
हाथ	hand
जनता	publiek
जनता	openbaar
विस्तार	expansie
विस्तार	uitbreiden
विस्तार	uitbreiding
विस्तार	uitbreidingen
विस्तार	extensies
विस्तार	verlengingen
विस्तार	extensie
विस्तार	verlenging
विस्तार	uitbreiding
विस्तार	uitbreiden
पूरे	hele
पूरे	geheel
युग	yuga
युग	tijdperk
द्वितीय	tweede
चुनाव	verkiezing
चुनाव	verkiezingen
चुनाव	keuzen
चुनाव	keuzes
चुनाव	verkiezing
चुनाव	verkiezingen
चुनाव	keuze
चुनाव	keus
व्यक्तिगत	persoonlijke
व्यक्तिगत	persoonlijk
व्यक्तिगत	individu
व्यक्तिगत	individueel
व्यक्तिगत	individualisme
मेल	mail
मेल	post
दूसरा	tweede
आता	komt
प्रवेश	toelating
प्रवेश	entree
प्रवेश	ingang
प्रवेश	binnenvaren
शुरुआत	begin
दूरी	afstand
निर्मित	gebouwde
निर्मित	gebouwd
निर्मित	aangemaakt
निर्मित	gecreëerd
निर्मित	gemaakt
निर्मित	geschapen
सामग्री	content
सामग्री	inhoud
सामग्री	materiaal
सामग्री	inhoud
सामग्री	inhoudsopgave
सामग्री	materialen
सामग्री	materiaal
ऊर्जा	energie
घटनाएँ	gebeurtenissen
घटनाएँ	evenementen
ली	lee
वैज्ञानिक	wetenschapper
वैज्ञानिक	wetenschappelijk
वैज्ञानिक	wetenschappers
कुमार	kumar
उद्देश्य	doelstellingen
उद्देश्य	aim
उद्देश्य	richten
उद्देश्य	doel
उद्देश्य	doelstelling
उद्देश्य	objectief
प्रस्तुत	gepresenteerde
प्रस्तुत	aangeboden
प्रस्तुत	gepresenteerd
प्रान्त	provincie
ऐतिहासिक	historische
ऐतिहासिक	historisch
ऐतिहासिक	historisch
ऐतिहासिक	historische
सर्वश्रेष्ठ	best
सर्वश्रेष्ठ	beste
धार्मिक	religieuze
धार्मिक	religieus
द्वीप	eiland
केंद्र	centrum
केंद्र	centreren
केंद्र	centrum
केंद्र	centreren
जनसंख्या	bevolking
जनसंख्या	populatie
यही	precedent
दर	tarief
सामने	front
सामने	voorkant
सामने	voorzijde
ठीक	oké
ठीक	oke
ठीक	prima
रेल	spoorlijnen
रेल	spoorwegen
रेल	spoorweg
रेल	spoorwegen
रेल	spoor
रेल	spoorwegen
रेल	treinen
दिए	gegeven
पदार्थ	materie
पदार्थ	materiaal
पदार्थ	substantie
पदार्थ	materialen
पदार्थ	materiaal
तथ्य	feiten
तथ्य	feit
लाभ	voordelen
लाभ	uitkeringen
लाभ	voordeel
लाभ	winsten
लाभ	winst
लाभ	voordeel
लाभ	benefit
लाभ	benefiet
लाभ	voordelen
साम्राज्य	keizerrijk
साम्राज्य	rijk
साम्राज्य	imperium
साम्राज्य	empire
साम्राज्य	monarchie
सदस्यों	leden
देवी	godin
देवी	devi
भूमि	grond
भूमि	land
व्यापक	veelomvattend
व्यापक	omvattend
व्यापक	wide
व्यापक	wijd
व्यापक	breed
व्यापक	breed
व्यापक	brede
किमी	mph
प्रबंधन	managen
प्रबंधन	beheren
प्रबंधन	beheer
प्रबंधन	management
परीक्षण	test
परीक्षण	testen
परीक्षण	proeven
परीक्षण	testen
परीक्षण	tests
परीक्षण	tests
परीक्षण	testen
अनुसंधान	onderzoek
अनुसंधान	research
आन्ध्र	andhra
गीत	nummers
गीत	liederen
गीत	songs
गीत	liedjes
गीत	teksten
गीत	nummer
गीत	song
गीत	zang
गीत	lied
गीत	liedje
गणना	telling
गणना	graaf
गणना	tellen
गणना	tel
गणना	berekening
गणना	berekenen
गणना	berekeningen
गणना	berekende
गणना	berekend
गणना	bereken
गणना	berekenen
निम्न	laag
निम्न	low
निम्न	lage
खोज	zoekopdrachten
खोज	zoektocht
खोज	zoeken
खोज	doorzoeken
खोज	zoek
खोज	zoekopdracht
खोज	exploratie
खोज	verkenning
खोज	ontdek
खोज	ontdekken
खोज	ontdekking
खोज	ontdekkingen
खोज	discovery
सांस्कृतिक	humane
सांस्कृतिक	humaan
सांस्कृतिक	cultureel
सांस्कृतिक	culturele
जाति	genres
जाति	race
जाति	ras
जाति	kaste
व्यवहार	gedrag
व्यवहार	gedragingen
व्यवहार	gedragen
व्यवहार	gedrag
योगदान	bijdrage
योगदान	premies
योगदान	bijdragen
प्रतिशत	percentage
इनकी	hun
सही	perfect
सही	perfecte
सही	juist
सही	recht
सही	rechts
सही	waar
सही	true
सही	klopt
सही	correcte
सही	corrigeren
सही	correct
पुरुष	mannen
पुरुष	mannelijk
पुरुष	male
पुरुष	mannetje
पुरुष	mannelijke
पुरुष	man
मिल	molen
मिल	mill
मिल	walserij
जनगणना	volkstelling
जनगणना	census
संबंधी	relatief
संबंधी	relatieve
अंतर्गत	onder
अंतर्गत	under
उद्योग	industrieën
उद्योग	bedrijfstakken
उद्योग	industrie
उद्योग	bedrijfstak
छोटी	kleine
छोटी	klein
छोटी	smal
छोटी	kleine
छोटी	weinig
छोटी	little
छोटी	klein
छोटी	kort
छोटी	short
छोटी	korte
छोटी	kleiner
छोटी	kleinere
मदद	helpen
मदद	hulp
मदद	help
दिशा	richting
दिशा	oriëntatie
दिशा	oriëntering
सूचना	info
सूचना	notificatie
सूचना	melding
सूचना	aanmelding
सूचना	kennisgeving
सूचना	gegevens
सूचना	informatie
कमी	ontbreken
कमी	gemis
कमी	gebrek
पत्र	brief
पत्र	letter
राम	ram
राम	rammen
राम	rama
नवम्बर	november
नवम्बर	nov
माता	mata
पीछे	achterstevoren
पीछे	achterwaarts
पीछे	terug
पीछे	rug
पीछे	back
पीछे	achter
पीछे	achterwaarts
पीछे	achteruit
पीछे	achterste
पीछे	achterkant
पीछे	achteraan
पीछे	achterhoede
पीछे	achterzijde
राष्ट्रपति	president
राष्ट्रपति	voorzitter
दल	partijen
दल	feestjes
दल	cohorten
दल	bemanning
दल	crew
दल	feest
दल	partij
दल	feestje
दल	party
दल	cohort
मीटर	mts
मीटर	meter
मीटर	meters
मीटर	meter
मीटर	meter
मीटर	meters
मीटर	meter
क्रिया	action
क्रिया	optreden
क्रिया	aktie
क्रिया	actie
क्रिया	werkwoord
क्रिया	acties
क्रिया	activiteit
गूगल	google
गूगल	google+
कॉलेज	hogescholen
कॉलेज	colleges
कॉलेज	college
कॉलेज	hogeschool
कॉलेज	universiteit
विवाह	bruiloften
विवाह	huwelijken
विवाह	bruiloft
