the	на
conclusion	заключение
conclusion	извод
technologies	технологии
strip	стриптийз
strip	ленти
strip	лента
bound	обвързан
bound	обвързана
praised	похвали
hull	корпусът
hull	корпус
hull	корпуса
diamond	диамант
diamond	диамантен
diamond	диаманта
diamond	даймънд
origins	произход
empty	празно
empty	празен
empty	празни
empty	празна
eliminated	елиминирани
eliminated	елиминиран
valuable	ценна
valuable	ценно
valuable	ценни
valuable	ценен
cite	цитират
doubles	двойни
doubles	двойници
branches	клонове
branches	клонки
branches	клони
honors	почести
brick	тухла
brick	брик
experiences	преживявания
beijing	пекин
tie	равенство
tie	вратовръзка
lgbt	лгбт
liberty	либърти
liberty	свобода
repeatedly	многократно
repeatedly	неколкократно
siege	обсада
baptist	баптист
ron	рон
hebrew	иврит
hebrew	еврейски
affect	засегнат
affect	засегне
decline	упадък
decline	спад
alpha	алфа
equipped	снабден
equipped	оборудвано
equipped	оборудвани
equipped	оборудван
equipped	оборудвана
identical	идентични
identical	идентичен
identical	идентична
