から	din
分類	clasificare
分類	clasificarea
状況	situațiile
状況	situații
状況	situatii
状況	situatie
状況	situația
状況	situaţia
状況	situație
状況	împrejurări
状況	circumstanțele
状況	circumstanțe
中村	nakamura
連載	serializat
家族	familie
家族	familia
距離	distanta
距離	distanţă
距離	distanța
距離	distanță
距離	distanțe
距離	distante
表現	reprezentarea
表現	reprezentare
表現	expresia
表現	exprimare
表現	expresie
表現	reprezentări
仙台	sendai
新しい	nou
新しい	noua
新しい	noi
新しい	nouă
ホール	hole
ホール	gaură
ホール	gaura
ホール	hall
体重	greutate
体重	greutatea
血液	blood
血液	sângele
血液	sânge
血液	sange
同意	consimțământul
同意	convenit
同意	convenite
これらの	acestea
これらの	aceste
これらの	astea
由来	origine
由来	originea
平均	medii
平均	medie
平均	mediu
平均	medie
事実	fapte
事実	faptele
事実	fapt
店舗	magazine
店舗	magazinele
店舗	magazine
店舗	magazin
店舗	magazinul
店舗	store
店舗	stochează
カテゴリ	categoria
カテゴリ	categorii
カテゴリ	categorie
カテゴリ	categorii
カテゴリ	categoriile
メートル	metri
メートル	contoare
メートル	metru
メートル	metri
芸術	arte
芸術	arta
芸術	artă
芸術	art
主人公	protagonistul
複数	multiplu
複数	multiplă
複数	multiple
複数	plural
観光	turism
観光	turismul
観光	turist
観光	turistice
取得	revendicare
取得	revendică
取得	aport
王国	regat
王国	kingdom
王国	regatul
電話	telefon
刑事	detective
刑事	detectiv
レコード	record
レコード	înregistrare
レコード	înregistrează
レコード	discuri
レコード	records
レコード	înregistrări
レコード	recorduri
秋田	akita
上記	deasupra
トップ	top
トップ	topul
付近	lângă
リン	lynn
リン	fosfor
輸送	transportare
輸送	transporturi
輸送	transport
輸送	transportul
輸送	transporturi
輸送	transport
輸送	transportul
岐阜	gifu
飛行	zborul
飛行	zbor
長崎	nagasaki
メイン	principala
メイン	main
メイン	principale
メイン	principală
メイン	principal
メイン	maine
メイン	primare
メイン	primară
メイン	primar
ロード	sarcină
ロード	încarcă
エル	elle
札幌	sapporo
ワールド	lumea
ワールド	lume
ワールド	world
美術	arta
美術	artă
美術	art
息子	sons
息子	fiii
息子	fiule
息子	fiul
息子	fiu
制度	institutie
制度	instituție
ツアー	tour
ツアー	tur
ツアー	turul
ツアー	turneu
ツアー	excursii
ツアー	tururi
スタジオ	studiouri
スタジオ	studiourile
スタジオ	studios
スタジオ	studio
スタジオ	studioul
市民	cetățenii
市民	cetateni
市民	cetățeni
市民	cetățenie
市民	cetățenia
市民	cetatean
市民	cetățean
松本	matsumoto
自然	naturala
自然	naturale
自然	naturală
自然	natural
自然	naturali
自然	natură
自然	natura
マイル	miles
マイル	mile
マイル	kilometri
マイル	mile
マイル	milă
組合	asociații
組合	asocieri
組合	asociatii
生徒	studenti
生徒	elevi
生徒	studenți
生徒	elevii
生徒	elevul
生徒	elev
生徒	studentă
生徒	elevă
生徒	elev
生徒	student
ギター	chitară
ギター	chitara
コース	cursul
コース	curs
コース	cursuri
防衛	apărarea
防衛	apărare
防衛	aparare
鹿児島	kagoshima
変化	schimba
変化	schimbare
変化	schimbă
変化	schimbarea
アナウンサー	crainic
タイプ	tipul
タイプ	tastează
タイプ	tip
議会	parlamentul
議会	parlament
議会	parlamentului
石川	ishikawa
パリ	paris
パリ	parisul
南部	nambu
南部	southern
南部	sudic
南部	sudul
経験	experimentat
経験	experiență
経験	experiența
経験	experienta
延長	prelungită
延長	prelungit
延長	extins
延長	extinsă
延長	extinde
延長	extensie
延長	prelungirea
延長	extindere
延長	prelungire
延長	extensia
ランド	rand
ランド	teren
ランド	terenuri
ランド	land
ランド	pământ
ランド	lando
条件	condiționat
条件	condiționată
条件	criteriu
条件	criteriile
条件	criterii
条件	condițiile
条件	condiții
条件	conditii
条件	conditiile
条件	stare
条件	condiția
条件	condiție
伝説	legendă
伝説	legenda
伝説	legendar
伝説	legendară
伝説	legendara
伝説	legendarul
ロンドン	londra
ロンドン	london
本部	sediu
本部	sedii
フリー	liberă
フリー	liber
フリー	liberi
フリー	free
フリー	gratuit
競走	rasa
競走	cursa
競走	rasă
競走	race
競走	cursă
競走	curse
高橋	takahashi
デジタル	digitală
デジタル	digitale
デジタル	digital
山田	yamada
台湾	taiwan
ポジション	pozitie
ポジション	poziția
ポジション	poziţia
ポジション	poziţie
ポジション	poziție
ポジション	poziții
ポジション	pozitii
ポジション	pozițiile
インド	indiei
インド	india
吉田	yoshida
東海	tokai
名誉	onoare
名誉	onoarea
名誉	onoare
名誉	onoarea
ソング	cantece
ソング	cântece
ソング	melodii
ソング	cantec
ソング	song
ソング	melodie
ソング	cântec
ライン	linia
ライン	line
ライン	linie
履歴	istoricul
履歴	istorie
履歴	istoric
履歴	istoria
方向	directii
方向	direcţia
方向	direcție
方向	directie
方向	direcția
方向	orientare
方向	orientarea
法律	law
法律	lege
法律	legea
法律	legi
法律	legile
提案	sugerează
提案	sugerez
提案	sugereaza
提案	sugestiile
提案	sugestii
提案	sugestia
提案	sugestie
提案	propunere
提案	propunerea
シティ	city
シティ	oras
シティ	oraș
シティ	oraş
シティ	oraşul
シティ	orașul
効果	efect
効果	efectul
効果	efectele
効果	efecte
ミュージック	muzică
ミュージック	muzica
ヶ月	lunile
ヶ月	luni
予選	calificări
解説	explicatie
解説	explicatia
解説	explicație
解説	explicații
解説	explicatii
解説	descriere
解説	descrierea
レギュラー	regulată
レギュラー	regulate
レギュラー	regulat
レギュラー	obișnuit
職業	iov
職業	job
職業	profesia
職業	profesie
職業	profesii
職業	ocupaţie
職業	ocupatie
製品	produsul
製品	produse
製品	produs
製品	produse
製品	produsele
太郎	taro
速度	viteză
速度	viteza
速度	speed
速度	turația
角川	kadokawa
改正	modificări
改正	amendamentele
改正	amendamente
改正	revizie
改正	revizuirea
改正	revizuire
近く	lângă
電子	electron
電子	electronii
電子	electroni
徒歩	plimbare
徒歩	walk
アイドル	inactiv
アイドル	idolul
アイドル	idol
更新	actualizarea
更新	actualizează
更新	actualizare
更新	update
更新	reîncarcă
更新	refresh
更新	actualizări
更新	actualizările
配信	livrarea
配信	livrare
配信	difuzat
配信	transmisie
配信	transmisiune
配信	difuzare
山本	yamamoto
はじめ	hajime
仕事	iov
仕事	job
仕事	munca
仕事	lucru
仕事	muncă
連盟	confederației
連盟	confederația
政策	politică
政策	politica
政治家	politicienii
政治家	politicienilor
政治家	politicieni
政治家	politician
メディア	presă
メディア	media
メディア	presa
メディア	medii
メディア	medium
メディア	mediu
メディア	medie
図書館	biblioteci
図書館	bibliotecă
図書館	biblioteca
図書館	librărie
ただ	doar
外国	străine
外国	străină
外国	strain
外国	străin
外国	străinătate
艦隊	flotei
艦隊	flota
艦隊	flotă
艦隊	flote
支配	guvernământ
強い	puternica
強い	strong
強い	puternic
強い	puternică
継承	succesiune
継承	succesiunea
継承	moștenire
継承	moștenirea
バージョン	versiunea
バージョン	versiune
バージョン	versiunile
バージョン	versiuni
ポイント	puncte
ポイント	punctul
ポイント	punct
温泉	onsen
旅客	pasageri
旅客	pasager
旅客	pasagerul
方針	politică
方針	politica
方針	politicile
方針	politici
執筆	scrierea
執筆	scriind
執筆	scriere
執筆	scriu
タイム	timp
タイム	ora
タイム	timpul
基準	standarde
基準	standardele
基準	standardul
基準	standard
基準	criteriu
基準	criteriile
基準	criterii
化学	chimice
化学	chimic
化学	chimie
化学	chimia
接続	legături
接続	conexiuni
接続	conexiunea
接続	conexiune
接続	conectare
接続	conectarea
接続	conecta
接続	conectare
接続	conectează
接続	asociază
勝ち	castiga
勝ち	victorie
勝ち	câștiga
関東	kanto
メーカー	producator
メーカー	producătorul
メーカー	producător
メーカー	producătorului
障害	handicap
障害	invaliditate
障害	incapacitate
小林	kobayashi
ブル	taur
ブル	taurul
ブル	bull
ホテル	hotel
ホテル	hotelul
ホテル	hoteluri
仕様	specificațiile
仕様	specificații
仕様	specificație
仕様	specificația
仕様	specificații
仕様	specificarea
将軍	generalul
将軍	generale
将軍	general
奈良	nara
ビデオ	video
富山	toyama
分割	divizare
分割	divizarea
分割	împărțit
分割	divizat
分割	split
分割	împarte
商業	comerț
商業	comert
商業	comertul
商業	comerciale
商業	comercial
商業	reclamă
商業	comercială
殺人	omucideri
殺人	omucidere
殺人	crimă
殺人	crima
スタイル	styles
スタイル	stiluri
スタイル	stilurile
スタイル	stil
スタイル	stilul
リング	ring
リング	inelul
リング	inel
リング	inelele
リング	inele
報告	raport
報告	raportul
報告	raportează
報告	raportare
報告	raportarea
報告	raportez
報告	rapoarte
報告	rapoartele
マーク	marcu
マーク	marchează
マーク	marca
マーク	mark
宣言	declara
宣言	declară
宣言	declar
宣言	declarație
宣言	declarația
キング	regele
キング	king
キング	rege
伊藤	ito
伊藤	itō
ハイ	high
ハイ	înaltă
ハイ	inalta
ベル	belle
ベル	clopot
ベル	clopotul
ベル	bell
提出	supune
提出	depunerea
提出	supunere
提出	depunere
入学	intrarea
入学	intrare
入学	admiterea
入学	internare
入学	admitere
フォン	fong
フォン	fon
支持	suport
支持	sprijin
支持	sprijinul
復活	învierea
復活	înviere
地震	cutremur
地震	cutremurul
地震	cutremurele
地震	cutremure
博物館	muzeele
博物館	muzee
博物館	muzeul
博物館	museum
博物館	muzeu
週間	săptămână
週間	saptamana
週間	săptămâna
週間	săptămînă
週間	săptămîna
週間	saptamani
週間	săptămâni
週間	săptămânile
週間	săptămânale
週間	săptămânală
週間	săptămânal
機構	mecanismului
機構	mecanism
機構	mecanismul
定義	definiție
定義	definirea
定義	definiția
定義	defineste
定義	definește
定義	defini
定義	definesc
定義	definirea
定義	definiții
天皇	împărat
天皇	împăratul
天皇	imparat
ボー	baud
日本人	japonez
日本人	japonezi
日本人	japoneze
日本人	japoneza
日本人	japoneză
学部	facultatea
学部	facultate
直接	direct
投手	ulcior
投手	aruncător
緯度	latitudine
緯度	latitudinea
カナダ	canada
カナダ	canadieni
カナダ	canadiană
カナダ	canadiene
カナダ	canadian
性格	personaj
性格	caracterul
性格	caracter
性格	personalitate
性格	personalitatea
ユニット	unități
ユニット	unităţi
ユニット	unitati
ユニット	unitate
ユニット	unitatea
ピアノ	pian
ピアノ	pianul
良い	bine
良い	buna
良い	bun
即時	imediată
即時	imediate
レベル	nivelurile
レベル	niveluri
レベル	nivele
レベル	nivelul
レベル	nivel
政権	regimul
政権	regim
達成	atins
達成	obținut
達成	realizat
達成	realizare
見る	vezi
見る	vizualizează
見る	vizualizare
見る	vedere
空間	spaţiul
空間	spațiu
空間	spațiul
空間	spatiu
空間	spaţiu
規定	dispoziții
規定	prevederi
規定	provizioane
同一	identice
同一	identic
同一	identică
ライト	lumină
ライト	light
ライト	lumina
ライト	wright
ライト	lumini
ライト	luminile
ヒット	hituri
ヒット	lovește
ヒット	hit
ヒット	lovit
ヒット	loveste
ブルー	albastră
ブルー	albastru
流れ	flux
流れ	fluxul
流れ	debit
宮城	miyagi
ガス	gaze
ガス	gaz
作業	munca
作業	lucru
作業	muncă
作業	muncind
作業	lucrând
貨物	încărcătură
貨物	încărcătura
貨物	mărfuri
貨物	bunuri
貨物	marfuri
貨物	mărfuri
市場	piață
市場	piața
市場	piaţă
市場	piaţa
市場	piata
市場	market
青森	aomori
経度	longitudine
徳島	tokushima
サイズ	mărimi
サイズ	marimi
サイズ	dimensiuni
サイズ	dimensiunile
サイズ	dimensiuni
サイズ	dimensiune
サイズ	marime
サイズ	dimensiunea
サイズ	mărimea
サイズ	mărime
翻訳	translator
翻訳	traducător
翻訳	traducere
翻訳	traducerea
翻訳	traduce
翻訳	traduceri
配置	plasare
配置	plasarea
配置	aranjamentul
配置	aranjament
配置	alinierea
配置	aliniere
配置	desfășurare
配置	desfășurarea
新宿	shinjuku
コード	codul
コード	cod
米国	usa
米国	sua
そこ	acolo
安全	siguranță
安全	siguranța
安全	siguranta
被害	daune
被害	pagube
被害	avarii
被害	stricăciuni
侵害	încălcare
商品	bunuri
商品	marfuri
商品	mărfuri
商品	produse
商品	produsele
商品	marfa
宮崎	miyazaki
詳細	detaliat
詳細	detaliată
詳細	detaliate
詳細	detaliile
詳細	detalii
備考	remarci
備考	observații
備考	note
単位	unități
単位	unităţi
単位	unitati
単位	unitate
単位	unitatea
東宝	toho
加藤	katō
加藤	kato
渡辺	watanabe
機械	mașină
機械	utilaje
機械	mașini
機械	masini
マイ	mai
地元	local
地元	locale
地元	localnic
地元	local
地元	locală
地元	localnici
地元	localnicii
地元	localnicilor
東北	tohoku
出版社	editor
出版社	editura
これら	acestea
これら	aceste
これら	astea
革命	revoluție
革命	revolutia
革命	revoluția
革命	revolutie
