மற்றும்	og
நடைபெற்ற	avholdt
முன்னர்	tidligere
முன்னர்	tidligere
முன்னர்	before
முன்னர்	før
பொறியியல்	engineering
கா	gaw
கா	kha
அமைப்புகள்	organisasjoner
அமைப்புகள்	innstillinger
அமைப்புகள்	innstillingene
மொழிகள்	språk
அத்துடன்	òg
அத்துடன்	også
முழு	full
முழு	fullt
முழு	fult
முழு	mett
முதன்மை	øverst
முதன்மை	top
முதன்மை	toppen
முதன்மை	overdel
முதன்மை	topp
முதன்மை	primære
முதன்மை	primærvalg
முதன்மை	primær
முதன்மை	main
முதன்மை	hoved
மணி	mani
மணி	hour
மணி	time
மணி	bjelle
மணி	bell
தொகுப்பு	pakke
தொகுப்பு	pakken
தொகுப்பு	pakka
தொகுப்பு	samling
தொகுப்பு	sammensetning
தொகுப்பு	komposisjon
தொலைவில்	langt
தொலைவில்	away
தொலைவில்	bort
தொலைவில்	unna
தொலைவில்	borte
தொலைவில்	vekk
மருத்துவ	medisinsk
வணிக	reklamefilm
வணிக	kommersielt
வணிக	kommersiell
திருமணம்	gift
திருமணம்	ekteskap
திருமணம்	bryllup
நீங்கள்	du
நீங்கள்	deg
இயேசு	jesus
கருதப்படுகிறது	vurdert
பொதுவான	common
பொதுவான	felles
பொதுவான	vanlig
பொதுவான	offentleg
பொதுவான	offentlige
பொதுவான	offentlig
பொதுவான	generell
பொதுவான	generelt
பொதுவான	general
சமயம்	religion
சமயம்	religionen
சமயம்	fellesskap
சமயம்	samfunnet
சமயம்	samfunn
சமயம்	fellesskapet
எதிராக	mot
ஸ்ரீ	sri
ஸ்ரீ	shri
விட்டு	permisjon
விட்டு	forlate
விட்டு	forlat
விட்டு	leave
பக்கம்	siden
பக்கம்	sida
பக்கம்	side
பக்கம்	page
உள்ளிட்ட	oppgitt
உள்ளிட்ட	angitt
அதிகம்	high
அதிகம்	rus
அதிகம்	høy
அதிகம்	høyt
அதிகம்	høgt
அதிகம்	fleire
அதிகம்	fler
அதிகம்	flere
அதிகம்	mer
அதிகம்	meir
அதிகம்	mere
நாட்கள்	dager
நாட்கள்	dagene
நாட்கள்	days
திருத்தந்தை	pope
திருத்தந்தை	pave
மாற்றம்	konvertering
மாற்றம்	forandring
மாற்றம்	endring
மாற்றம்	endre
கொண்டிருக்கும்	underdanige
கழகம்	forening
கழகம்	association
இறுதி	avslutt
இறுதி	ende
இறுதி	slutt
இறுதி	finale
இறுதி	final
இறுதி	siste
இணைய	internett
இணைய	internet
வகைகள்	typer
வகைகள்	kategoriene
வகைகள்	kategorier
சீன	kinesere
சீன	kinesisk
பொருளாதார	økonomisk
பொருளாதார	økonomi
பொருளாதார	samfunnsøkonomi
இயற்கை	naturlige
இயற்கை	natural
இயற்கை	naturlig
இயற்கை	naturtalent
இயற்கை	natur
இயற்கை	naturen
இயற்கை	nature
தலைமை	høvding
தலைமை	lederskap
வேதியியல்	kjemi
நிதி	finans
போக்குவரத்து	transport
போக்குவரத்து	transport
இருந்தன	var
புகழ்	unnskyldninger
புகழ்	berømmelse
புகழ்	fame
புகழ்	lovprisning
புகழ்	ros
புகழ்	prise
முன்பு	ago
முன்பு	before
முன்பு	før
அதிகமான	high
அதிகமான	rus
அதிகமான	høy
அதிகமான	høyt
அதிகமான	høgt
அதிகமான	max
அதிகமான	maks
அதிகமான	større
கீழே	down
கீழே	ned
கீழே	nedover
கீழே	nede
கீழே	nedenfor
கீழே	below
கீழே	under
கீழே	nederst
கீழே	bottom
கீழே	bunnen
கீழே	bunn
பிப்ரவரி	februar
செய்தி	hendelse
செய்தி	story
செய்தி	historie
செய்தி	nyheter
செய்தி	news
செய்தி	melding
செய்தி	budskap
செய்தி	beskjed
அமெரிக்காவின்	amerika
உதவி	hjelp
பிரெஞ்சு	fransk
மலை	fjell
மலை	mountain
மலை	fjellet
உடன்	med
உடன்	with
செயலாளர்	sekretær
வெவ்வேறு	annerledes
வெவ்வேறு	ulike
வெவ்வேறு	forskjellige
வெவ்வேறு	forskjellig
படைகள்	kraft
படைகள்	force
படைகள்	kraften
படைகள்	tropper
படைகள்	troppene
தேர்தலில்	valget
என்ன	hva
பால்	paulus
பால்	paul
பால்	melk
பால்	milky
வீரர்கள்	spillere
வீரர்கள்	soldatene
வீரர்கள்	soldater
அழைக்கப்படும்	ringte
அழைக்கப்படும்	kalles
அழைக்கப்படும்	ringt
அழைக்கப்படும்	kalt
தன்மை	oppførsel
தன்மை	atferd
தன்மை	oppførsel
மிகப்பெரிய	large
மிகப்பெரிய	stor
மிகப்பெரிய	stort
மிகப்பெரிய	enorm
மிகப்பெரிய	stor
மிகப்பெரிய	digert
மிகப்பெரிய	svær
மிகப்பெரிய	kjempestort
மிகப்பெரிய	enormt
மிகப்பெரிய	største
மிகப்பெரிய	størst
விடுதலைப்	frigjøring
கணினி	computer
கணினி	datamaskinen
கணினி	datamaskin
கணினி	systemet
கணினி	system
வரலாற்று	historisk
வரலாற்று	historisk
இத்தகைய	slikt
இத்தகைய	slik
இத்தகைய	sådan
இத்தகைய	slike
தேவையான	obligatorisk
தேவையான	påkrevd
தேவையான	kreves
நவீன	modern
நவீன	moderne
நவீன	kult
நவீன	stilig
நவீன	kul
சிகிச்சை	terapi
சிகிச்சை	behandling
தொகுதிகள்	blokkeringer
தொகுதிகள்	kvartaler
ஒன்றாக	sammen
ஒன்றாக	together
மாநிலம்	stat
மாநிலம்	staten
மாநிலம்	delstater
மாநிலம்	state
மாநிலம்	tilstand
மாநிலம்	delstat
தற்போதைய	gjeldende
தற்போதைய	nåværende
தற்போதைய	nåværende
தற்போதைய	presentere
தற்போதைய	presang
தற்போதைய	nåtid
தற்போதைய	tilstede
வருகின்றன	kommer
வருகின்றன	coming
தேர்வு	utvalg
தேர்வு	utvalget
தேர்வு	velge
தேர்வு	velg
தேர்வு	velger
தேர்வு	valg
பலர்	mangt
பலர்	many
பலர்	mangen
பலர்	mange
ஊர்	town
ஊர்	byen
ஊர்	by
அல்ல	ikke
அல்ல	not
அல்ல	ikkje
தூதரகம்	ambassade
தூதரகம்	ambassaden
நோபல்	noble
நோபல்	edel
நோபல்	edle
நோபல்	edelt
நோபல்	nobel
முடிவு	avslutt
முடிவு	ende
முடிவு	slutt
முடிவு	resultat
முடிவு	konklusjon
முடிவு	konklusjonen
பத்து	tier
பத்து	ten
பத்து	ti
கிடைக்கும்	tilgjengelige
கிடைக்கும்	tilgjengeleg
கிடைக்கும்	ledig
கிடைக்கும்	tilgjengelig
வானூர்தி	aviation
வானூர்தி	luftfart
வானூர்தி	fly
தோற்றம்	stil
தோற்றம்	titt
தோற்றம்	look
தோற்றம்	se
தோற்றம்	utseende
தோற்றம்	ser
தோற்றம்	kikker
தோற்றம்	looking
தோற்றம்	leter
தோற்றம்	titter
நன்றி	takk
வயது	åge
வயது	age
வயது	alder
வயது	alderen
அவரை	ham
அவரை	him
சிங்	singh
சிங்	xing
இதழ்கள்	kronbladene
இதழ்கள்	magasiner
இதழ்கள்	tidsskrifter
இதழ்கள்	blader
தனிப்பட்ட	personlig
தனிப்பட்ட	personlige
தனிப்பட்ட	menig
தனிப்பட்ட	privat
தனிப்பட்ட	enerom
தனிப்பட்ட	private
தனிப்பட்ட	unik
தனிப்பட்ட	unikt
தனிப்பட்ட	unike
என்பதால்	siden
கோயில்கள்	templer
மென்பொருள்	programvare
பொழுது	when
பொழுது	når
சோவியத்	sovjetiske
சோவியத்	sovjetisk
தேவை	obligatorisk
தேவை	påkrevd
தேவை	kreves
தேவை	trengtes
தேவை	trengt
தேவை	behov
தேவை	trengte
தேவை	trenge
தேவை	treng
தேவை	need
தேவை	behov
தேவை	trenger
தேவை	ønskes
தேவை	ønsket
தேவை	ettersøkt
தேவை	etterlyst
சக்தி	energi
சக்தி	kraft
சக்தி	makt
சக்தி	strøm
சக்தி	power
