और	وال
मृत्यु	وفاة
मृत्यु	الوفيات
स्वयं	الذاتي
स्वयं	ذاتي
स्वयं	النفس
स्वयं	سلف
स्वयं	الذات
स्वयं	امتلك
विकिपीडिया	ويكي
विकिपीडिया	الويكي
विकिपीडिया	يكي
विकिपीडिया	ويكيبيديا
तैयार	مستعد
तैयार	جاهزة
तैयार	مستعدون
तैयार	استعداد
तैयार	جاهز
आवश्यक	المطلوبة
आवश्यक	مطلوب
आवश्यक	مطلوبة
आवश्यक	المطلوب
आवश्यक	عاجل
आवश्यक	مستعجل
देखा	نظرت
देखा	بدت
देखा	شاهدت
देखा	شوهد
देखा	رايت
देखा	راى
देखा	شاف
देखा	رايت
देखा	شفت
उत्पादन	الانتاج
उत्पादन	انتاج
रोग	المرض
रोग	داء
रोग	الامراض
रोग	مرض
शताब्दी	قرن
शताब्दी	القرن
गये	رحت
चीन	الصين
चीन	الصينية
अभी	الان
अभी	والان
संघ	النقابة
संघ	نقابة
संघ	يونيون
संघ	الاتحاد
संघ	الاتحادات
संघ	النقابات
संघ	الاتحاد
संघ	اتحاد
संघ	جمعية
संघ	الرابطة
संघ	رابطة
संघ	الجمعية
यात्रा	سفر
यात्रा	السفر
यात्रा	الرحلة
यात्रा	رحلة
यात्रा	الرحلة
यात्रा	سفرة
यात्रा	رحلة
मात्रा	المبلغ
मात्रा	الكمية
मात्रा	كمية
रचना	خلق
रचना	انشاء
रचना	الانشاء
रचना	الخلق
रचना	التشكيل
रचना	تشكيل
रचना	تكوين
रचना	التكوين
जगह	التباعد
जगह	مكان
जगह	المكان
जगह	مساحة
जगह	الفضاء
जगह	فضاء
जगह	حيز
भिन्न	منفصلة
भिन्न	مختلف
भिन्न	مختلفة
भिन्न	مختلفا
भिन्न	مختلفين
लोक	الجمهور
लोक	عام
लोक	العامة
लोक	عامة
लोक	علنية
सब	كلهم
सब	كله
सब	جميع
सब	كل
सब	الكل
पूरा	اكتمل
पूरा	اكملت
पूरा	اكتملت
पूरा	الكامل
पूरा	ملي
पूरा	كامل
पूरा	كاملة
पूरा	كامل
पूरा	اكتمل
पूरा	كاملة
आवश्यकता	مطلب
आवश्यकता	متطلب
आवश्यकता	اشتراط
आवश्यकता	الشرط
प्रकाश	خفيف
प्रकाश	الخفيفة
प्रकाश	ضوء
प्रकाश	النور
प्रकाश	فاتح
प्रकाश	نور
प्रकाश	اضواء
प्रकाश	الاضواء
प्रकाश	انوار
प्रकाश	اضاءة
प्रकाश	الانوار
नई	جديد
नई	جدد
नई	جديدة
नई	الجديد
नई	الاحدث
नई	احدث
चिकित्सा	الطبي
चिकित्सा	طبية
चिकित्सा	طبي
चिकित्सा	الطبية
चिकित्सा	العلاج
चिकित्सा	علاج
दूसरी	ثانيا
दूसरी	الثانيه
दूसरी	تاني
दूसरी	الثاني
दूसरी	الثانية
दूसरी	ثاني
कार्यक्रम	برامج
कार्यक्रम	البرامج
कार्यक्रम	احداث
कार्यक्रम	الفعاليات
कार्यक्रम	المناسبات
कार्यक्रम	الاحداث
कार्यक्रम	مناسبات
कार्यक्रम	البرنامج
कार्यक्रम	برنامج
कार्यक्रम	مناسبة
कार्यक्रम	الحدث
कार्यक्रम	المناسبة
कार्यक्रम	حدث
कार्यक्रम	البرنامج
कार्यक्रम	برنامج
पुराने	قديمه
पुराने	عجوز
पुराने	قديمة
पुराने	قديم
पुराने	القديم
पुराने	الاقدم
सदी	قرن
सदी	القرن
भगवान	اللهم
भगवान	الله
भगवान	جيز
भगवान	ربي
भगवान	رب
भगवान	لورد
लिखा	كتب
लिखा	مكتوب
लिखा	خطية
लिखा	مكتوبة
लिखा	كتبت
संस्थान	المعهد
संस्थान	معهد
संस्थान	معاهد
संस्थान	المعاهد
संस्कृति	الثقافة
संस्कृति	ثقافته
संस्कृति	ثقافة
अंग्रेज़ी	الانجليزية
अंग्रेज़ी	انجليزي
अंग्रेज़ी	انجليزية
अंग्रेज़ी	الانكليزية
अंग्रेज़ी	بالانكليزية
पूर्ण	مثالي
पूर्ण	مثالية
पूर्ण	الكمال
पूर्ण	ممتاز
पूर्ण	الكامل
पूर्ण	ملي
पूर्ण	كامل
पूर्ण	كاملة
पूर्ण	كامل
पूर्ण	اكتمل
पूर्ण	كاملة
पूर्ण	اكتمل
पूर्ण	اكملت
पूर्ण	اكتملت
परिवर्तन	تحويل
परिवर्तन	التحويل
परिवर्तन	انتقال
परिवर्तन	انتقالية
परिवर्तन	الانتقال
परिवर्तन	تغيرات
परिवर्तन	تغييرات
परिवर्तन	التغييرات
परिवर्तन	التغيرات
परिवर्तन	تحويل
परिवर्तन	تحول
परिवर्तन	التحول
परिवर्तन	التحويل
परिवर्तन	التغير
परिवर्तन	تغيير
परिवर्तन	التغيير
परिवर्तन	غير
परिवर्तन	تغير
टीम	الفرق
टीम	فرق
टीम	الفريق
टीम	فريق
चर्चा	النقاش
चर्चा	مناقشات
चर्चा	مناقشة
चर्चा	المناقشات
चर्चा	نقاش
चर्चा	المناقشة
संगठन	منظمة
संगठन	المنظمة
संगठन	التنظيم
संगठन	منظمة
संगठन	المنظمة
संगठन	التنظيم
संगठन	منظمات
संगठन	المنظمات
अगर	agar
शैली	ستايل
शैली	اسلوب
शैली	النمط
शैली	الاسلوب
तुलना	مقارنة
तुलना	المقارنة
स्कूल	مدارس
स्कूल	المدارس
स्कूल	مدرسه
स्कूल	مدرسة
स्कूल	المدرسة
स्कूल	المدارس
पुस्तक	الكتاب
पुस्तक	كتاب
लेखक	كاتبة
लेखक	الكاتب
लेखक	كاتب
लेखक	الكاتبة
लेखक	المؤلفين
लेखक	مؤلف
लेखक	الكاتب
लेखक	كاتب
लेखक	المؤلف
संस्करण	الطبعة
संस्करण	اصدار
संस्करण	طبعة
संस्करण	الاصدار
संस्करण	اصدارات
संस्करण	الاصدارات
संस्करण	النسخة
संस्करण	اصدار
संस्करण	الاصدار
संस्करण	اصدارات
संस्करण	الطبعات
संस्करण	الاصدارات
खिलाड़ी	اللاعبين
खिलाड़ी	اللاعبون
खिलाड़ी	لاعبين
खिलाड़ी	رياضي
खिलाड़ी	مشغل
खिलाड़ी	اللاعب
खिलाड़ी	لاعب
खिलाड़ी	player
ट्रेन	قطار
ट्रेन	القطار
ट्रेन	قطارات
ट्रेन	القطارات
प्रचलित	سائدة
प्रचलित	سائد
आकार	الاشكال
आकार	اشكال
आकार	شكل
आकार	الشكل
आकार	احجام
आकार	القياسات
आकार	المقاسات
