kategória	loại
atlantiques	atlantiques
značka	mác
značka	mark
značka	tag
značka	thẻ
don	don
ľahko	nhẹ
puy	puy
santa	trã
santa	santa
zbrane	khí
zbrane	súng
zbrane	súng
zbrane	tay
toky	màng
nemal	nan
nemal	xịt
pravidelne	thường
kráľovná	hậu
ľadový	iceberg
ľadový	băng
ľadový	đá
ľadový	is
ľadový	iced
dát	dữ
hlavy	đầu
hlavy	vát
filip	philip
filip	filip
filip	filip
pravidlá	luật
poprad	poprad
kozmonaut	spaceman
fotografie	ảnh
vojsko	quân
vojsko	army
island	iceland
mier	hòa
washington	washington
opis	tả
bližšie	closer
preteky	xáo
preteky	đua
preteky	nhung
preteky	đua
vysoký	cao
vysoký	cao
poitou	poitou
paríža	paris
west	tây
vosges	vosges
stroj	máy
štít	shield
štít	khiên
štít	shields
štít	khiên
budúcnosti	lai
ťažko	cứng
ťažko	khó
ťažko	khổ
ťažko	đắng
ťažko	khó
budapešti	budapest
evanjelický	lutheran
používali	phơi
operácie	thao
ryby	pisces
ryby	cá
meuse	meuse
inžinier	hoạ
súčasnej	contemporary
orne	orne
life	đời
vedúci	dẫn
vedúci	chì
afrike	phi
muž	buồng
muž	đực
muž	nam
muž	người
muž	man
marek	marek
mix	mix
mix	trộn
žiline	žilina
kameň	đá
kameň	stone
kameň	đá
kameň	rock
prešiel	tan
pôdy	đáp
pôdy	đất
stanislav	stanislav
pink	pink
pink	hồng
dobré	tốt
dobré	hay
dobré	ngon
dlhá	lâu
dlhá	dài
dlhá	long
sprava	phải
sprava	đúng
tony	tony
tony	tấn
zvyšok	nghỉ
charentes	charentes
úlohy	task
klávesy	keys
klávesy	phím
trhu	chợ
štvrťfinále	quarterfinals
údajne	supposedly
linky	lines
linky	dòng
linky	xích
linky	links
trh	chợ
láska	love
láska	yêu
hotel	hotel
index	index
americké	american
americké	mỹ
edward	edward
rezervácie	booking
adam	adam
fakulta	khoa
king	king
king	guy
king	vua
hmotnosti	cân
kapela	ban
kapela	band
plán	plan
auvergne	auvergne
potoky	creeks
výskumu	bê
atmosféry	atmosphere
osi	osi
osi	trục
osi	trục
mars	mars
stredisko	centre
milióna	triệu
yonne	yonne
gers	gers
oceánu	biển
maine	maine
čína	china
osem	tám
osem	eight
prišli	đến
prišli	tới
štátne	bang
dosiahnuť	đạt
povedal	nói
povedal	bảo
povedal	said
škôl	trường
žiarenia	xạ
každého	mỗi
straty	mát
pes	chó
pes	dog
american	american
american	mỹ
mori	mori
mori	biển
domy	nhà
domy	nhà
polovica	nửa
kariéru	nghiệp
eduard	edward
eduard	eduard
prešove	prešov
zlaté	ngoan
zlaté	cute
zlaté	thương
zlaté	vầng
zlaté	golden
zlaté	đỏi
white	trắng
white	white
white	bạch
súčasná	concurrent
súčasná	contemporary
alexandra	alexandra
wta	wta
starší	elder
karty	bài
karty	thẻ
karty	bài
karty	thẻ
karty	card
mike	mike
určený	quyết
frank	frank
pomenovanie	denomination
simon	simon
dolárov	đôla
útočník	striker
základ	baseline
základ	quỹ
základ	foundation
základ	nọc
základ	base
obyčajne	thuồng
obyčajne	thường
street	phố
street	street
bibliografia	bibliography
radio	đài
radio	radio
tarn	tarn
rozšírenie	bung
jazera	hồ
friedrich	friedrich
výstup	thoát
výstup	exit
výstup	xuất
slová	lời
vesmíre	cosmos
maximálna	đa
maximálna	max
obsahujú	chứa
teploty	nhiệt
zomrela	chết
dostať	lấy
dostať	nhận
dostať	get
pravda	thật
pravda	đúng
pravda	thật
vysoko	cao
austrália	australia
austrália	úc
príležitosti	dịp
kráľov	kings
kráľov	vua
vedľa	cạnh
ťažké	nặng
ťažké	cứng
ťažké	khó
ťažké	khổ
ťažké	đắng
ťažké	mẫn
ťažké	khó
fakt	thực
fakt	thật
prekladateľ	dịch
big	lớn
big	to
big	đúc
big	đại
big	big
doma	nhà
rozdelenie	division
rozdelenie	tách
rozdelenie	chia
ďalšia	khác
ďalšia	kế
ďalšia	tiếp
ďalšia	kit
cieľ	aim
cieľ	ngắm
cieľ	nhắm
cieľ	đích
cieľ	tiêu
cieľ	đo
cieľ	đo
juan	juan
mnohí	nhiều
auto	car
auto	xe
auto	trailer
auto	auto
fáza	stage
stránku	page
stránku	trang
vrstvy	lớp
definitívne	kĩ
definitívne	definite
definitívne	bum
obsahu	dung
obsahu	dung
vii	vỉ
vii	vii
vytvorenie	tạo
vytvorenie	tạo
ardennes	ardennes
porovnaní	so
josé	jose
josé	jose
josé	josé
dome	dom
návrat	comeback
strely	phát
stál	sto
červený	đỏ
kapitán	trưởng
blue	xanh
desať	mười
čile	chile
smith	smith
gold	vàng
gold	gold
ocenenie	appreciation
ocenenie	valuation
league	league
scenárista	screenwriter
závislosti	dependence
viktor	victor
viktor	viktor
bus	bus
aube	aube
tvare	hình
tvare	form
prvok	widget
aude	aude
igor	igor
rovnaký	cùng
dolné	hạ
mieru	hòa
koncert	concert
krídla	wings
krídla	cánh
iní	khác
jasné	xoã
horné	upper
andy	andy
pomoci	aid
produkcia	xuất
predsedu	chairperson
obchod	shop
obchod	trade
obchod	tùng
grammy	grammy
písmeno	chữ
písmeno	thư
boje	fighting
kanadský	canadian
henry	henry
slobody	do
slobody	liberty
okolia	ambient
západné	tây
západné	tây
hre	hre
samuel	samuel
listy	lá
listy	thư
listy	chữ
listy	tờ
listy	mẩu
listy	sheets
lásky	love
lásky	yêu
číne	china
využitie	utilisation
albumov	album
albumov	albums
neustále	hằng
jersey	jersey
banky	banks
banky	ngân
banky	bank
energia	lượng
sedlo	sale
futbalisti	footballers
náboženstvo	đạo
lesy	rừng
lesy	woodland
lesy	rừng
rumunsko	romania
rumunsko	românia
úrovne	cấp
úrovne	mức
úrovne	tầng
úrovne	cấp
automobily	oto
automobily	ôtô
kríž	chinh
kríž	chon
chicago	chicago
peniaze	tiền
peniaze	tien
dolný	hạ
dolný	dưới
dolný	bậc
dolný	đáy
dolný	bottom
rímsky	roman
rímsky	đế
zase	lại
ženský	feminine
dobrý	tốt
dobrý	hay
dobrý	ngon
otázky	queries
britské	british
chris	chris
nesie	gấu
zaradené	gồm
zaradené	kèm
celok	toàn
celok	hẹt
celok	whole
roger	rõ
roger	roger
zbraní	tay
vyhrala	won
vyhrala	thắng
belgicko	bỉ
červenej	đỏ
sainte	sainte
poli	poli
paris	paris
rodičia	song
povstanie	loạn
zuzana	zuzana
zuzana	susan
schopnosti	năng
plzeň	plzeň
plzeň	pilsen
viliam	william
žijúci	sống
žijúci	living
ruské	nga
stretol	trúng
stretol	met
vec	điều
vec	thứ
úpravy	adaptations
rovnaké	cùng
areál	trượng
dance	điệu
dance	múa
ain	ain
sezónu	mùa
sezónu	season
návrhu	motion
premiéra	premiere
high	cao
lewis	lewis
wilhelm	wilhelm
otto	otto
internet	internet
gray	gray
gray	xám
matematika	toán
matematika	toán
php	php
verziu	phiên
verziu	bản
vojaci	binh
mladá	trẻ
mladá	young
priemysel	ngành
zdeněk	zdeněk
hranica	ngưỡng
hranica	viền
hranica	biên
pevnosť	fort
haut	haut
heinrich	heinrich
odpor	vây
odpor	cự
palube	bảng
palube	boong
palube	deck
podpísal	ký
moskve	moscow
moskve	moskva
nech	để
nech	kệ
šiestich	six
šiestich	sáu
columbia	columbia
zoznamu	kê
zoznamu	list
zoznamu	danh
hans	hans
gréci	greeks
klavír	piano
použitý	phơi
naozaj	thực
naozaj	thật
dostupné	rảnh
viii	viii
ľudské	human
sama	độc
sama	sam
ružomberok	ružomberok
východne	đông
tma	tma
tma	darkness
emil	emil
žiarenie	xạ
častíc	hạt
častíc	hạt
noc	đêm
ústí	ústí
carl	carl
joe	joe
tatra	tatra
lodi	tàu
lodi	thuyền
lodi	boat
todor	todor
zlato	vàng
zlato	gold
karpaty	carpathians
váha	cân
týždeň	tuần
port	cảng
port	cổng
port	port
kam	đâu
kam	kam
ton	tấn
ton	ton
ton	tấn
steve	steve
rozsahu	phóng
rozsahu	tầm
sarthe	sarthe
krátke	bài
krátke	ngắn
krátke	short
krátke	lá
gól	tiêu
gól	đo
steny	wall
steny	tường
steny	walls
steny	tường
okamžite	ngay
okamžite	instant
okamžite	tức
okamžite	tức
celkový	tổng
azur	azur
európa	âu
koní	ngựa
každé	mỗi
sin	sin
sochy	tượng
jaskyňa	cave
jaskyňa	hang
jaskyňa	hang
podnik	enterprise
oddelenie	sở
oddelenie	khu
out	ra
out	tứ
spoločné	tham
uefa	uefa
energiu	lượng
biele	trắng
biele	white
biele	bạch
zvierat	vật
zvierat	vật
galaxie	galaxies
galaxie	galaxy
akcie	hành
erupcia	eruption
motorom	tơ
nim	nim
christian	nguyen
christian	christian
lokátor	locator
typov	loại
regiónu	loạt
regiónu	tần
regiónu	vùng
prechod	gradient
prechod	dốc
prípad	case
prosím	xin
priestory	khoảng
veta	câu
kyseliny	axit
kyseliny	acid
kyseliny	axít
tabuľka	bảng
tabuľka	bàn
operácia	thao
básne	thơ
austrálii	australia
austrálii	úc
linka	line
linka	dòng
opera	opera
štvrtý	mùng
nádrž	tank
nádrž	tăng
nádrž	bể
madrid	madrid
bývalé	cựu
schmidt	schmidt
schmidt	schmitt
dôvod	chi
lee	lee
chemické	hóa
dopravné	tê
raketa	tiễn
raketa	rocket
značky	marks
značky	thẻ
značky	tags
allium	allium
sankt	sankt
viedlo	led
jakub	jacob
jakub	james
jakub	jakub
prehľad	synopsis
hall	vắng
hall	lang
hall	sảnh
hall	hall
mig	mig
mig	mig
royal	royal
spolok	guild
foto	photo
foto	foto
foto	ảnh
severné	bắc
severné	bắc
hlasovania	bầu
živočíchy	vật
côtes	côtes
tok	luồng
tok	màng
tok	flow
band	ban
band	band
samostatné	standalone
samostatné	skill
stanicu	trạm
stanicu	ga
vozidlá	xe
združenie	consortium
song	song
martine	martine
google	google
gard	gard
harry	harry
ľubomír	ľubomír
spôsobuje	gây
tábor	camp
tábor	trại
vyplýva	stems
vyhlásená	tuyên
mexiko	mexico
hot	hot
hot	nóng
oltár	altar
krídlo	sườn
krídlo	wing
krídlo	cánh
min	phút
min	min
stone	đá
stone	stone
pamätník	memorial
technológie	technologies
day	ngày
day	day
žili	kiêng
pleso	pleso
krista	krista
krista	christ
bridge	cầu
vytvorený	tạo
kyselina	axit
kyselina	acid
kyselina	axít
objem	volume
kanál	kênh
náklady	tốn
katarína	catherine
katarína	catarina
katarína	katarina
sekúnd	giây
barcelona	barça
barcelona	barcelona
budapešť	budapest
deux	deux
arthur	arthur
jeseň	sáp
jeseň	rơi
jeseň	sút
jeseň	ngã
knihu	sách
vytvorené	tạo
umiestnený	nằm
pravidiel	luật
častice	hạt
častice	hạt
dali	dali
dali	tặng
scott	scott
bardejov	bardejov
corse	corse
západná	tây
západná	tây
obranca	defender
obranca	cọc
višnjan	višnjan
olomouc	olomouc
zvíťazil	lĩnh
zvíťazil	won
zvíťazil	thắng
bývalá	cựu
urobil	lam
urobil	xong
robí	làm
prenos	chuyển
prenos	truyền
červené	đỏ
divadelné	theatrical
silné	mạnh
silné	strong
divízia	division
valign	valign
boris	boris
dohody	deals
domáce	nhà
domáce	homemade
otvorené	download
otvorené	mở
otvorené	má
franz	franz
umelecké	nghệ
river	sông
záznam	album
róbert	robert
rodné	maiden
prúd	luồng
prúd	suối
prúd	stream
berlín	berlin
dej	dej
chodník	trail
bývalí	cựu
jacques	jacques
japonska	japan
glóbus	globe
pásma	bands
vancouver	vancouver
bob	bob
písať	viết
písať	ghi
písať	gõ
písať	gõ
písať	viết
písať	ghi
will	will
will	sẽ
will	muốn
blues	blues
hraníc	viền
hraníc	viền
hraníc	biên
scenár	script
nedostatok	deficiency
nedostatok	vitamin
drôme	drôme
stredné	trung
stredné	giữa
stredné	đọng
stredné	vừa
stredné	medium
stredné	trung
stredné	vừa
brazília	brazil
brazília	brasil
brazília	bra
kozmické	cosmic
vedenia	dẫn
vedenia	chì
ccd	ccd
modul	modul
modul	môđun
modul	module
modul	đun
modul	sung
lokalita	website
lokalita	site
povedať	nói
povedať	tràng
povedať	nói
povedať	bảo
road	đường
road	road
voľný	free
voľný	rảnh
vilaine	vilaine
interwiki	interwiki
rúk	tay
ľudských	human
alžbeta	elizabeth
alžbeta	elisabeth
textov	lyrics
krvi	máu
krvi	huyết
letectva	aeronautics
áno	yup
áno	dô
áno	vâng
áno	dạ
hlasovanie	vote
hlasovanie	bầu
sestra	chị
berlíne	berlin
trest	penalty
trest	phạt
hradec	hradec
allier	allier
andré	andre
andré	andré
robiť	làm
gróf	đếm
vodný	nước
vodný	aquatic
trvá	gân
predstavujú	posing
manžel	chồng
manžel	mun
manžel	husband
walter	walter
end	end
end	kết
írska	irish
írska	ireland
vodná	nước
vodná	aquatic
vodná	hydro
alfa	alpha
alfa	alfa
alfa	alfa
atlét	jock
gemini	gemini
myšlienky	suy
doc	doc
rue	rue
použitá	phơi
matej	matej
matej	matthias
hérault	hérault
voľne	wild
voľne	hoang
loh	loh
prievidza	prievidza
olej	nhớt
olej	dầu
ríši	empire
loiret	loiret
vozidla	xe
vie	vie
floyd	floyd
vojvoda	duke
texas	texas
beh	chạy
vozidlo	xe
ardèche	ardèche
marcel	marcel
východné	đông
ukrajina	ukraine
ukrajina	ucraina
ukrajina	ukraina
landes	landes
východná	đông
pán	mister
prehry	losing
prehry	thua
green	lục
net	web
net	net
aké	gì
fifa	fifa
asistent	ass
nemecky	đức
jaskyne	hang
jaskyne	cave
jaskyne	hang
indie	indie
michalovce	michalovce
okruh	mạch
umiestnená	nằm
umiestnená	bot
antonín	antonín
stadion	stadion
bojové	martial
bojové	combat
vnútorné	nội
vnútorné	indoor
vnútorné	nội
súboru	tệp
súboru	file
mosty	bridges
mosty	cầu
delenie	division
delenie	chia
young	trẻ
young	young
jednoduché	nhẹ
chorvátsku	croatia
obsahom	dung
kalibru	caliber
kalibru	calibre
únia	union
únia	hợp
stála	đứng
stála	sto
stanley	stanley
death	chết
nádrže	tăng
billboard	billboard
afrika	phi
plynu	gas
plynu	xăng
hodnosť	rang
hodnosť	rank
používanie	dùng
atlas	atlas
giovanni	giovanni
piešťany	piešťany
rgb	rgb
adolf	adolf
neskoršie	sau
izrael	israel
prítoky	tributaries
samostatný	skill
samostatný	standalone
belgická	bỉ
brána	gate
brána	cổng
brána	cổng
brána	gateway
korlević	korlević
dukla	dukla
zvyšky	thừa
asp	asp
vzhľad	nhê
vzduch	khí
vzduch	air
cestujúcich	travellers
brian	brian
pravidlo	luật
vrstva	layer
vrstva	lớp
super	awesome
super	super
super	siêu
super	tuyệt
super	ngầu
super	tuyệt
super	mát
super	cool
wikimedia	wikimedia
dnešné	nay
objav	discovery
traja	tre
traja	ba
traja	three
jadra	lõi
jadra	hạt
jadra	nhân
scény	cảnh
občas	đôi
kosti	xương
kosti	xương
kosti	bone
bulharsko	bulgaria
dať	đưa
dať	tặng
dať	cho
dáva	cung
mary	mary
prepis	transcript
prepis	transliteration
vážne	bách
vážne	hen
vážne	thực
vážne	thật
zlúčeniny	compounds
určite	kĩ
massachusetts	massachusetts
vtáky	chim
microsoft	microsoft
rozdelené	chia
nástrojov	cụ
týždňov	tuần
teplice	teplice
vodných	aquatic
ariège	ariège
denis	dennis
denis	denis
rozsah	tầm
poznámka	note
celku	toàn
celku	hẹt
celku	whole
prix	prix
pobrežie	bờ
pobrežie	shore
pobrežie	coastline
pobrežie	coast
modrá	xanh
chorvátsko	croatia
geobox	geobox
látka	chất
sergej	sergei
sergej	sergey
hlavu	đầu
hlavu	đàu
hlavu	head
mesiaci	nen
mesiaci	nguyệt
mesiaci	trăng
mesiaci	moon
portrét	sketch
verejné	công
viesť	dẫn
viesť	chì
ženské	nữ
zákony	luật
pozostatky	remnants
iná	khác
iná	khác
obvody	quận
bay	vịnh
bay	bay
antonio	antonio
jones	jones
zvýšenie	tăng
zvýšenie	tăng
nikolaj	nikolai
nikolaj	nicolai
nikolaj	nicolai
orgány	bang
riadenie	lái
sèvres	sèvres
formát	format
pripomína	recalls
dala	tặng
siedmich	seven
siedmich	bảy
vytvorená	tạo
tower	tower
tower	tháp
kráľovské	royal
južný	nam
andrew	andrew
hlava	đầu
hlava	đàu
hlava	head
hlava	đầu
hlava	vát
hlava	tựa
carlos	carlos
gabriel	gabriel
súčasné	concurrent
súčasné	simultaneous
súčasné	contemporary
rusi	nga
prístav	cảng
prístav	cảng
prístav	cổng
prístav	port
prístav	cảng
letné	summer
letné	hè
svätých	saints
dvor	yard
dvor	sân
dvor	tun
dvor	triều
ponožky	sock
ponožky	vớ
ponožky	socks
mladší	younger
rio	rio
citroën	citroën
aveyron	aveyron
mužský	buồng
mužský	đực
mužský	nam
michel	michel
alsasko	alsace
vladimir	vladimir
prichádza	đến
prichádza	tới
koná	diễn
tabuľa	tablet
tabuľa	panels
tabuľa	pane
mgr	mgr
opery	opera
rozmery	cỡ
rozmery	thước
rozmery	chiều
rozmery	chiều
nièvre	nièvre
oscara	oscar
dokument	liệu
jackson	jackson
okresov	quận
sun	nắng
sun	cn
saturn	saturn
tepla	nhiệt
plus	cộng
plus	plus
uvedená	streamed
vincent	vincent
plemeno	breed
hráča	player
helena	helena
helena	helen
rastie	rising
rastie	mọc
urobiť	pha
levice	levice
rozhodli	quyết
tvrdí	ngợi
tvrdí	khai
tvrdí	argues
verejnosť	công
sami	độc
sami	sami
riek	sông
riek	rivers
obrázky	ảnh
hip	hip
hip	hông
naposledy	cuối
srdca	tim
srdca	heart
erb	crest
plyn	gas
plyn	xăng
zelená	lục
archív	archives
deväť	chín
jack	bồi
jack	jack
ostrava	ostrava
rast	gai
vyžaduje	đòi
francisco	francisco
dedine	làng
mince	xu
mince	xấp
mince	xu
povolanie	nghề
štúdie	học
ford	ford
švajčiarsky	swiss
čechách	bohemia
čierne	đen
trénera	trainer
trénera	hlv
rozhodne	kĩ
ivana	ivana
ivana	ivan
williams	williams
silný	mạnh
silný	strong
mníchov	münchen
mníchov	munchen
mníchov	munich
amerika	châu
amerika	mỹ
poézie	thơ
françois	francois
françois	françois
holandský	bản
holandský	hoà
holandský	dutch
stopy	vết
stopy	trace
stopy	vết
stopy	rãnh
punk	punk
europe	âu
kola	hiệp
kola	vòng
bad	xấu
bad	bad
bad	kém
bad	khiếp
bad	tệ
henri	henri
spolupráca	collaborations
účastník	buôn
vystupuje	emerges
real	real
real	thực
real	thật
real	thiệt
letecká	aviation
pridal	đăng
var	var
nesprávne	sai
nesprávne	sai
nesprávne	lỗi
nesprávne	nhầm
bezpečnosť	ninh
premiéru	premiere
dunajská	danube
dunajská	donau
filmová	phim
filmová	phim
filmová	film
modulu	modul
modulu	môđun
modulu	module
modulu	đun
apple	táo
apple	apple
prieskum	survey
prieskum	reconnaissance
cambridge	cambridge
spojenia	xích
spojenia	links
drese	jersey
francis	phanxicô
francis	francis
samostatne	self
samostatne	tự
samostatne	singly
samostatne	độc
psa	psa
psa	chó
psa	dog
osobnosť	persona
konflikt	xung
den	ngày
den	day
den	böll
den	chử
den	den
xinglong	xinglong
elektrický	điện
elektrický	điện
svätá	saint
svätá	thánh
svätá	thánh
edu	edu
pomery	ratios
posledným	cuối
orgán	thân
orgán	body
orgán	organ
pozadí	nền
pozadí	background
uhol	góc
planéta	tinh
zime	winter
rekonštrukcia	tái
obrazy	ảnh
obrazy	tranh
sud	thùng
sud	nóc
sud	nòng
sud	sud
široké	rộng
široké	vid
široké	rộng
sestry	ruột
vlasy	tóc
argentína	argentina
vrstiev	lớp
blok	khối
blok	block
blok	chặn
vlny	len
vlny	sóng
ústavy	constitutions
ehf	ehf
mosta	cầu
strom	cây
občianske	civil
občianske	civic
csc	csc
alexandr	aleksandr
bohov	thần
televízie	tv
televízie	tivi
fáze	stage
princ	hoàng
princ	prince
kráľovský	royal
supraphon	supraphon
trasy	rô
trasy	banner
porazili	bại
corrèze	corrèze
videl	thấy
videl	cưa
primárne	chính
južné	nam
peňazí	tiền
peňazí	tien
airlines	airlines
airlines	airline
ráno	sáng
vodca	leader
využiť	avail
tému	topic
tému	thái
debutoval	debuted
vysočina	highlands
matice	nuts
matice	bi
pozemný	terrestrial
pozemný	đất
výpravy	crusades
pokračovať	cv
pokračovať	resume
kalifornii	california
športový	sport
známym	quen
riadok	line
riadok	dòng
riadok	hàng
srdce	tim
srdce	heart
volá	gọi
teológ	theologian
ukazuje	khoe
medveď	gấu
psy	chó
naše	plr
priestorov	enclosure
srbsko	serbia
ernst	ernst
vendée	vendée
oko	eye
oko	mắt
úvahy	reflections
rozšírené	thiệp
banka	ngân
banka	bank
spor	cãi
vzor	pattern
vzor	mẫu
vzor	model
finistère	finistère
pohon	traction
pohon	chạy
pohon	cán
spoločný	tham
írsko	ireland
zbraň	khí
zbraň	súng
predaj	bán
predaj	bán
predaj	bán
predaj	lô
predaj	sale
predaj	bán
predaj	lô
medicína	thuốc
alfred	alfred
programe	trắc
programe	chương
eric	eric
slobodu	do
hill	đồi
hill	ngổn
hill	hill
hill	hoan
queen	hậu
turci	thổ
turci	turks
nórsko	nauy
letectvo	aviation
konania	proceedings
pevnosti	forts
status	status
brown	brown
brown	nâu
usporiadanie	layout
patrick	patrick
vojen	war
uss	uss
bill	bill
internete	internet
sir	sếp
stred	tâm
stred	centre
stred	trung
stred	giữa
stred	đọng
stane	lều
lučenec	lučenec
dunaja	danube
dunaja	donau
ďaleko	xa
logika	luận
logika	logic
sto	trăm
sto	sto
dôstojník	quan
môj	mỏ
môj	mine
zmeniť	đổi
zmeniť	thay
všeobecné	tướng
všeobecné	chung
pamäte	memoir
pamäte	ức
tabuľky	bảng
tabuľky	bàn
japonský	nhật
stephen	stephen
prežil	survivor
nicolas	nicolas
hrdina	hero
hrdina	hùng
hrdina	hoàn
gregor	gregor
gregor	gregory
yvelines	yvelines
bezpečnosti	ninh
ray	ray
prijatý	nuôi
