분류	loại
아키타	akita
단어	lời
단어	từ
단어	lời
오카야마	okayama
프랑크푸르트	frankfurt
루트비히	ludwig
설정	đặt
설정	set
설정	setup
뜨거운	hot
뜨거운	nóng
라틴	latin
라틴	latino
하드	cứng
하드	khó
하드	khổ
하드	đắng
신칸센	shinkansen
신입생	freshman
사카이	sakai
아파트	hộ
신자	believer
흑인	nigga
인터뷰	phỏng
달성	hoài
달성	đạt
미나미	minami
누구나	ai
합병	annexation
입력	nhập
입력	enter
입력	nhập
사격	bắn
히어로즈	heroes
모임	gom
모임	họp
스티브	steve
얼굴	mặt
얼굴	face
얼굴	mặt
비행	flying
비행	bay
비행	bay
프랑크	frank
프랑크	frankish
프랑크	franck
유전자	di
유전자	gien
유전자	gene
유전자	gen
유전자	gien
군대	quân
군대	army
권리	quyền
부상	thương
플레이어	player
세상	giới
영웅	heroes
영웅	hero
영웅	hùng
영웅	hoàn
때때로	đôi
스콧	scott
무게	cân
실행	chạy
실행	launch
실행	phóng
완료	xong
완료	lam
완료	xong
신주쿠	shinjuku
마케도니아	macedonia
마케도니아	macedonia
마케도니아	macedonia
그들	them
그들	cói
그들	chúng
그들	họ
전화	đt
전화	gọi
전화	call
전화	cẩm
토너먼트	tournaments
아키라	akira
알렉산더	alexandros
알렉산더	aleksandr
알렉산더	alexander
재단	quỹ
재단	foundation
재단	nọc
피트	pete
마이크	mike
마이크	micro
마이크	micrô
마이크	microphone
소닉	sonic
순간	moments
순간	lát
밤에	đêm
어드벤처	adventures
장교	quan
동맹	union
동맹	hợp
동맹	league
고향	nhà
타워	tháp
타워	tower
타워	tháp
오이타	oita
오이타	ōita
때로는	đôi
콜롬비아	columbia
콜롬비아	colombia
콜롬비아	colombia
리스트	kê
리스트	list
리스트	danh
사이토	chiwa
사이토	saito
카를로스	carlos
요시다	yoshida
노트	note
왜냐하면	vì
헬로	alo
헬로	hello
캄파니아	campania
미네소타	minnesota
집으로	nhà
허브	herb
허브	hub
허브	herbs
화재	lửa
화재	cháy
화재	lứa
두번째	giây
붕괴	sập
프랭크	frank
점프	nhảy
점프	nhảy
기지	base
구축함	destroyer
그러면	rồi
디비전	division
기아	kia
도미니카	dominican
도미니카	dominica
힘든	mẫn
골프	golf
골프	gôn
골프	golfer
아마도	chu
워너	warner
베타	beta
연애	romance
연애	dating
타이베이	taipei
다나카	tanaka
개념	concept
개념	notion
스타일	dáng
스타일	styles
스타일	style
오렌지	cam
오렌지	cam
장면	cảnh
장면	cảnh
무거운	nặng
본인	identity
서명	ký
서명	vẽ
서명	ký
인디언	indians
이노우에	inoue
신부	bride
신부	bridal
신부	brides
이시카와	ishikawa
도요토미	toyotomi
대만	taiwan
더블	double
더블	đôi
빌리	billy
빌리	billie
암살	assassin
암살	assassins
고정	ghim
고정	pin
고정	fixation
고정	ghim
프란츠	franz
프란츠	frantz
마스터	thầy
거리가	phố
거리가	street
알파	alpha
알파	alfa
알파	alfa
기억	nhớ
기억	ức
포인트	điểm
포인트	beat
포인트	chấm
포인트	điểm
연인	lovers
연인	lover
허리케인	bão
떨어지는	falling
떨어지는	rơi
떨어지는	sáp
떨어지는	rơi
떨어지는	sút
떨어지는	ngã
원수	đầu
원수	vát
수행	trùm
하인리히	heinrich
토니	tony
토니	toni
리틀	nhỏ
리틀	tiểu
미래	lai
메트로	metro
가면	masquerade
원자	nguyên
원자	atom
레오	leo
유튜브	youtube
홀로	độc
오빠	huynh
사용하기	dùng
사용하기	bật
사용하기	đổi
인스타그램	instagram
필름	phim
필름	phim
필름	film
충돌	collision
충돌	crash
충돌	crashes
충돌	xung
휴스턴	houston
휴스턴	huston
고유	unique
오노	ohno
오노	ono
크림	kem
크림	cream
하트	tim
하트	heart
하트	hart
하트	nhép
하트	cơ
하트	hearts
에이스	aces
에이스	ách
에이스	ách
에이스	ace
콜로라도	colorado
잭슨	jacksons
잭슨	jackson
다운로드	download
크로스	chinh
크로스	chon
날개	wings
날개	cánh
날개	wing
날개	cánh
쿠바	cuba
쿠바	cuba
공공	công
화성	martian
화성	mars
제이	bum
제이	jay
변환	biến
블라디미르	vladimir
포맷	format
피에르	pierre
일식	eclipse
올바른	đúng
필립	phillip
필립	philip
필립	filip
필립	philipp
바이올린	violin
바이올린	fiddle
나폴리	naples
나폴리	napoli
나폴리	napoli
대량	gộp
대량	nhái
대량	mass
크리스토퍼	christopher
대기	atmosphere
리드	reid
리드	reed
리드	dẫn
리드	chì
플래시	nháy
플래시	flash
가격	giá
가격	price
가격	giá
측면	bên
측면	phe
측면	trang
필드	field
필드	trường
필드	fields
필드	trường
오클랜드	oakland
오클랜드	auckland
애리조나	arizona
공기	khí
공기	air
순수한	sạch
마일	dặm
마일	miles
마일	phít
마일	km
마일	dặm
조각	lát
조각	véc
조각	slice
조각	rách
전주시	jeonju
가정	nhà
쓰기	viết
쓰기	ghi
쓰기	gõ
쓰기	soạn
쓰기	viết
쓰기	ghi
분데스리가	bundesliga
함대	fleet
아오모리	aomori
안나	anna
언제	khi
사쿠라	sakura
하니	hani
미주리	missouri
언니	sis
언니	chị
언니	chị
인터페이스	giao
신사	miếu
빨간색	đỏ
보일	boyle
중복	trùng
테일러	taylor
스키	ski
야마다	yamada
폭탄	bomb
폭탄	bom
폭탄	bom
반란	loạn
반란	loạn
앨리스	alice
챔프	champ
애플	táo
애플	apple
거북이	rùa
디자이너	designer
상주	resident
상주	sangju
무료	free
무료	rảnh
참가자	tap
석유	nhớt
석유	dầu
케빈	kevin
애틀랜타	atlanta
아빠	bố
폭발	blast
폭발	nổ
폭발	nổ
이반	ivan
타입	kiểu
타입	gõ
타입	loại
복식	đôi
여기	đây
포크	nĩa
포크	forks
포크	nĩa
포크	fock
몰래	lẻn
몰래	lén
몰래	sneak
민주화	democratization
성장	gai
파란색	xanh
파키스탄	pakistan
파키스탄	pakistan
파키스탄	pakistani
연주	play
연주	chơi
연주	at
트리플	ba
트리플	triple
동시	simultaneous
아트	art
모양	hình
모양	form
모양	nhê
결합	bond
정신적	linh
진화	evolve
진화	evolved
케임브리지	cambridge
주교	bishop
몬스터	monster
성모	madonna
로스	roth
로스	ross
브뤼셀	bruxelles
브뤼셀	brussels
이즈미	izumi
아프가니스탄	afghanistan
아프가니스탄	afghan
아프가니스탄	afghani
할머니	bà
할머니	bà
할머니	granny
할머니	ngoại
아래로	down
아래로	xuống
도라에몽	doraemon
마이애미	miami
스톡홀름	stockholm
경계	viền
경계	biên
하얀	trắng
하얀	white
하얀	bạch
학부	khoa
바이러스	virus
바이러스	virut
바이러스	virus
바이러스	virut
성과	suất
포스트	đăng
레전드	legend
방콕	bangkok
보이	boy
보이	trai
보이	bé
라이언	ryan
마블	marvel
행복한	phúc
행복한	vui
수입	imports
수입	nhập
수입	danh
패밀리	đình
사이즈	cỡ
사이즈	thước
사이즈	cỡ
사이즈	size
현장	field
현장	trường
현장	cảnh
근처	gần
소울	hồn
소울	soul
디트로이트	detroit
플러스	cộng
플러스	plus
타이거스	tigers
타이거스	hổ
텔레콤	telecom
마코토	makoto
모형	model
바티칸	vatican
일찍	sớm
도구	cụ
배틀	battle
배틀	trận
학습	học
개조	mods
오류	lỗi
오류	sai
오류	lỗi
표지	bìa
표지	cover
표지	che
누나	chị
완벽한	hảo
존슨	johnson
공정	fair
의식	lễ
의식	consciousness
원주	wonju
자바	java
받기	lấy
받기	nhận
받기	get
받기	nhận
회로	mạch
중지	hủy
중지	dừng
중지	ngừng
시트콤	sitcom
규칙	luật
규칙	luật
요새	fort
안토니오	antonio
리메이크	remake
제휴	affiliate
조성	shaping
바람	gió
바람	gió
바람	gió
수소	hidro
수소	hydrogen
수소	hydro
다케다	takeda
펑크	punk
펑크	funk
상품	mục
보스	sếp
보스	boss
골드	vàng
골드	gold
천안시	cheonan
바르샤바	warszawa
바르샤바	warsaw
케네디	kennedy
사기	mua
사기	scam
아님	không
아님	ko
몬트리올	montréal
몬트리올	montreal
건강	healthy
건강	khỏe
물고기	cá
시내	phố
경고	cảnh
키스	hôn
키스	hôn
키스	kiss
키스	keith
다니엘	daniel
다니엘	danielle
중단	hủy
중단	dừng
중단	ngừng
타자	hoại
타자	hitter
타자	nháy
리투아니아	litva
리투아니아	lithuania
포드	ford
테스트	test
테스트	thử
재판	trials
사우스	nam
차로	lane
차로	làn
거대	huge
거대	giant
거대	toshiba
지점	điểm
지점	cành
지점	nhánh
지점	beat
지점	chấm
지점	điểm
무슬림	muslim
온도	nhiệt
온도	temp
스트리트	phố
스트리트	street
베네치아	venetian
베네치아	venice
베네치아	venezia
함부르크	hamburg
전신	telegraph
흰색	trắng
흰색	white
흰색	bạch
럭비	rugby
가짜	faux
가짜	sai
가짜	giả
가짜	giả
가짜	fake
티베트	tibet
생각	nghĩ
생각	tưởng
생각	nghĩ
생각	nghĩ
생각	suy
그녀	cổ
그녀	her
그녀	cổ
부활	resurrection
다크	dark
다크	tối
미시시피	mississippi
마케팅	marketing
기념일	khắc
리비아	libyan
리비아	libya
무덤	mộ
무덤	tomb
무덤	graves
무덤	đào
무덤	mộ
무덤	mồ
단백질	protein
단백질	protein
레이저	laser
레이저	laze
레이저	laser
치료	chữa
치료	cure
천안	cheonan
다카하시	takahashi
스튜어트	stuart
스튜어트	stewart
이사회	bảng
주민	resident
엄격한	chuỗi
쿠웨이트	kuwait
대령	đại
대령	tá
식품	mat
식품	foods
오디션	audition
공유	chia
공유	chia
공유	share
해결	giải
암스테르담	amsterdam
아돌프	adolphe
아돌프	adolf
가벼운	châm
가벼운	đèn
가벼운	nhạt
가벼운	nhẹ
논리	luận
논리	logic
지미	jimmy
정지	dừng
정지	ngừng
여덟	eighteen
여덟	tám
여덟	eight
비주얼	visual
복합	compound
사령부	lệnh
사령부	huy
사령부	lềnh
눈물	tear
눈물	xé
눈물	lăn
매치	thủ
매치	khớp
중요	trọng
알리	ali
픽셀	pixel
픽셀	pixel
회수	payback
시애틀	seattle
시애틀	seatle
알렉산드르	alexandros
알렉산드르	aleksandr
알렉산드르	alexander
러시아어	nga
고토	goto
고토	gotō
컬러	nhuộm
컬러	màu
컬러	mầu
컬러	màu
재팬	japan
베네수엘라	venezuela
베네수엘라	venezuela
읽고	đọc
읽고	truyện
읽고	đọc
범주	loại
오프라인	offline
자동차도	tốc
권력	sục
권력	lực
침공	invasions
경로	rô
경로	banner
콘텐츠	dung
콘텐츠	dung
제네바	geneve
황금	vầng
황금	golden
황금	đỏi
황금	vàng
황금	gold
마우스	chuột
방문	khách
방문	thăm
초등	tiểu
인디애나	indiana
빛나는	shining
폐쇄	shutdown
프라하	prague
프라하	praha
가치	giá
가치	giá
사이버	cyber
옥스퍼드	oxford
연예인	celebrity
연예인	nổi
제트	jets
제트	jet
제트	jett
실패	fail
실패	mài
헌터	hunter
위기	crises
패배	bại
패배	đảnh
패배	bại
해병대	marine
제프	geoff
제프	jeff
미셸	michelle
미셸	michele
정상	chuẩn
정상	thường
배치	layout
배치	đợt
배치	batch
배치	mẻ
배치	bó
강릉	gangneung
다이스케	daisuke
유닉스	unix
첼시	chelsea
로즈	rose
로즈	ngợi
컨트리	quốc
궤간	gauge
라이온스	lions
자살	suicides
아케이드	arcade
코믹	comic
드라이브	chạy
드라이브	cán
계산	tính
계산	tính
뉴캐슬	newcastle
블루스	blues
협주곡	concerto
청각	auditory
청각	điếc
청각	thính
병사	lính
병사	binh
로빈	robin
도전	thạch
도전	thách
인디	indie
법학	luật
탤런트	tài
페루	peru
똑같이	cùng
감정	bênh
라이프	đời
윌리엄스	williams
아키	aki
테네시	tennessee
구원	salvation
탄소	carbon
탄소	cacbon
빅토르	victor
빅토르	viktor
하워드	phuong
하워드	howard
아르메니아	armenia
아르메니아	armenia
미스터리	mystery
가나	ghana
글로	ngời
글로	glow
구리	đồng
구리	guri
증가	tăng
증가	tăng
증가	gai
증가	increment
앤드루	andrew
낱말	lexical
아폴로	apollo
아폴로	apollon
나선	spiral
긍정적인	dương
인생	đời
델타	delta
리버풀	liverpool
클리블랜드	cleveland
도쿠시마	tokushima
화석	fossil
발라드	ballads
발라드	ballad
영감을	inspiration
해협	vịnh
조지프	giuse
조지프	joseph
블록	bloc
블록	chặn
블록	khối
블록	block
블록	chặn
타운	phố
광범위한	rộng
제이슨	phúc
제이슨	jason
생명	đời
생명	lives
목표	tiêu
목표	đo
메릴랜드	maryland
우승자	thang
우승자	thắng
중요하다	trọng
가와사키	kawasaki
제인	jane
캠프	camp
캠프	trại
캠프	trại
커피	phê
커피	coffee
커피	cafe
태권도	taekwondo
사례	case
달려	chạy
비용	tốn
스마트폰	smartphone
트레이드	trade
복구	recover
복구	recovery
리나	lena
리나	lina
글자	thư
글자	chữ
전문가	chuyên
타카하시	takahashi
사원	đền
사원	chùa
선형	tuyến
사라	sarah
사라	sara
엑스박스	xbox
잃어버린	mất
잃어버린	thua
퀘벡	quebec
여인	nữ
스쿨	trường
스쿨	học
맥스	đa
맥스	max
수면	ngủ
수면	ngự
이스탄불	istanbul
고치	fix
윌슨	wilson
공중	công
산티아고	santiago
보고서	cáo
스트라이커	striker
스트라이커	strikers
스트라이커	stryker
문단	đoạn
독일인	đức
영원한	forever
영원한	mải
영원한	mải
분자	numerator
사사키	saki
사사키	sasaki
다이아몬드	zô
다이아몬드	diamond
다이아몬드	rô
아이스	băng
아이스	đá
아이스	is
크리스티안	nguyen
크리스티안	christian
동전	xu
동전	xấp
동전	xu
발렌시아	valencia
운영자	admin
도메인	miền
도메인	miền
키예프	kyiv
키예프	kiev
키예프	kievan
두바이	dubai
알렉스	alex
버클리	buckley
버클리	berkeley
성능	suất
주최	hosting
주최	máy
주최	máy
얼터너티브	alternative
찰리	charlie
찰리	vc
미얀마	burma
미얀마	miến
미얀마	myanmar
캐시	cathy
캐시	kathy
캐시	cache
캐시	cash
캐시	kash
드림	mơ
드림	dream
드림	mơ
드림	dreams
파운드	lbs
파운드	pao
파운드	bảng
파운드	pound
파운드	lb
파운드	pound
파운드	lb
파운드	kg
프리미어	premier
화합물	compound
컴퍼니	ty
시계	xem
시계	pass
데이	dey
데이	ngày
데이	day
프리미엄	premium
측정	đo
가슴	ngực
가슴	vú
가슴	ngực
가슴	zú
가슴	vú
가슴	vú
가슴	ngực
가슴	breast
기도	be
기도	rủ
기도	đậu
기도	nguyện
쿠데타	coup
룩셈부르크	luxembourg
조제	jose
동상	tượng
동상	tượng
영원히	forever
영원히	mải
입자	hạt
입자	hạt
멜버른	melbourne
제로	zero
히어로	heroes
히어로	hero
히어로	hùng
히어로	hoàn
오릭스	oryx
게이	gay
수단	sudan
침몰	chìm
뚜렷한	reel
비행기	airplanes
에어버스	airbus
미우라	miura
발트	baltic
소피아	sofia
소피아	sofia
소피아	sophia
이자	vốn
이자	lãi
아이슬란드	iceland
사쿠라이	sakurai
순수	sạch
코펜하겐	copenhagen
자본주의	vốn
배터리	pháo
배터리	pin
배터리	bình
배터리	pin
마이크로	micro
마이크로	micro
마이크로	micrô
마이크로	microphone
프랜시스	phanxicô
프랜시스	francis
프랜시스	frances
예루살렘	jerusalem
부호	code
부호	mã
프린스턴	princeton
선박	tàu
선박	ship
데이비스	davis
데이비스	davies
놀라운	amazing
산타	trã
산타	santa
압축	nén
호크스	hawks
언덕	đồi
언덕	ngổn
언덕	hill
언덕	hoan
언덕	đồi
언덕	hills
마르코	marco
밴쿠버	vancouver
루이지애나	louisiana
위스콘신	wisconsin
그림자	bóng
그림자	bóng
그림자	shadow
레이디	đầm
레이디	tẩy
킬로미터	kilogram
킬로미터	km
이븐	ibn
다이빙	lặn
다이빙	lặn
수치	nhục
요제프	giuse
요제프	joseph
자크	jacques
할리우드	hollywood
수요일	wed
텍스트	chữ
보이기	xem
보이기	hiện
보이기	show
좌파	trái
전송	gửi
전송	phái
전송	chuyển
전송	truyền
전송	gửi
전송	gởi
전송	truyền
스마트	minh
스마트	khôn
갈색	brown
갈색	nâu
우루과이	uruguay
과장	hype
과장	sếp
꽃이	hoa
꽃이	flower
꽃이	hoa
합성	composite
종족	loài
목성의	jupiter
알제리	algerian
알제리	algérie
알제리	algeria
알제리	algérie
수집	thu
수집	gom
피닉스	phượng
피닉스	phoenix
트럭	trailer
트럭	lorry
케이	kay
십자군	crusade
십자군	crusades
십자군	crusader
그래프	thị
루돌프	rudolph
루돌프	rudolf
제시	jessie
제시	jesse
답변	tời
지형	topographic
허위	giả
