категорија	loại
дебели	fat
ромни	romney
ансамбл	ensemble
хинду	hindu
хинду	hinđu
австриска	áo
барон	baron
топкапи	topkapi
стража	gác
стража	canh
благи	nhẹ
морални	đạo
затоплување	ấm
неуспешно	mài
разузнавање	pet
дубровник	dubrovnik
суво	lau
суво	khô
крикет	dế
крикет	cricket
розвел	roswell
пеат	ca
пеат	hát
пеат	hát
пеат	hót
автомобилите	oto
автомобилите	ôtô
нацрт	nháp
максвел	maxwell
барак	barack
барак	barak
автомобилски	auto
ланец	xích
ланец	đinh
бурса	bursa
избегнување	tránh
избегнување	tránh
избегнување	avoidance
пушка	shotgun
пушка	súng
пом	pom
орхан	orhan
сидни	sidney
монета	xấp
монета	xu
искористен	phơi
трафорд	trafford
одошто	hơn
екстра	cục
екстра	extra
набљудувачи	observers
набљудувачи	watchmen
густи	thick
густи	dầy
густи	dày
богдан	bogdan
мар	mar
поаро	poirot
фин	tìm
фин	finn
русо	russo
русо	rousseau
дроги	vải
канџи	ngứa
фред	hòa
фред	fred
левица	trái
свирење	thấm
свирење	chơi
свирење	divx
хаос	chaos
крак	đê
крак	nứt
млечни	dairy
преземањето	takeover
руди	rudy
цинк	kẽm
цинк	sink
цинк	zinc
цинк	zink
енергетска	lượng
барбадос	barbados
мобилен	mobile
мобилен	mobil
насловна	bìa
насловна	cover
насловна	che
нокаут	knockout
ограничи	hạn
пионер	pioneer
спие	ngủ
норман	norman
мики	mickey
мики	micky
школки	mussels
школки	nghêu
школки	hàu
дигитално	digitally
кин	keane
химни	ca
луксузни	luxury
луксузни	sang
приближна	ballpark
корзика	corse
корзика	corsica
преместување	chuyển
преместување	truyền
фјодор	fyodor
кандид	candide
ветар	gió
ноќен	nite
рехабилитација	rehab
прекрасни	đẹp
тематски	topical
миг	mig
југо	yugo
рона	rhône
подгорица	andorra
подгорица	podgorica
навахо	navajo
исчезнува	disappearing
ванкувер	vancouver
меур	bubble
влакно	fiber
влакно	sợi
влакно	rùa
клучот	key
клучот	khóa
клучот	phím
новгород	novgorod
галата	galata
бејкер	baker
чоколадо	sôcôla
чоколадо	chocolate
диор	dior
мемоари	memoirs
хамид	hamid
бајти	byte
бајти	byte
бајти	bytes
корона	corona
тибериј	tiberius
течат	luồng
течат	màng
течат	flow
јулијан	iulian
спенсер	spencer
спенсер	spenser
калиум	kali
виа	wea
виа	qua
виа	via
бетовен	beethoven
прегледи	views
карлсен	carlsen
санскрит	phạn
санскрит	sanskrit
доха	doha
едвин	edwin
харви	harvey
палау	palau
видлив	bien
сос	sos
сос	ngao
сос	sốt
дополнување	supplement
копирање	chép
копирање	copy
копирање	trích
фабио	fabio
коленото	gối
пети	patti
пети	patty
колин	colleen
колин	collin
колин	colin
одеса	odessa
хормон	hormone
хормон	hormon
најмлад	út
ошо	rajneesh
назначување	hẹn
мемфис	memphis
амазон	amazon
влакната	lông
фабијан	fabian
емпириски	empirical
ензими	enzymes
соколов	sokolov
фриц	fritz
микро	micro
иво	ivf
иво	ivo
сабат	sabbath
брашно	bột
перон	peron
најдете	tìm
антигва	antigua
победија	won
победија	thắng
ора	ora
јарослав	yaroslav
јарослав	jaroslav
дар	dar
дар	tặng
убивање	giết
убивање	giết
вајат	wyatt
родено	sinh
фосили	fossils
меј	mai
меј	mei
најважна	paramount
силва	silva
дишењето	thở
сулфур	brimstone
сулфур	sulfur
сулфур	sulphur
кодирање	coding
дизелдорф	düsseldorf
дизелдорф	düsseldorf
дизелдорф	dusseldorf
хуго	hugo
строги	đơ
строги	chuỗi
спасување	cứu
меридијан	meridian
скапи	đắt
малајско	malayo
достоевски	dostoyevsky
достоевски	dostoevsky
инсектите	insects
измери	đo
салон	salon
комплекси	complexes
леонид	leonidas
леонид	leonid
социјалисти	socialists
кожани	kozani
билиони	tỷ
билиони	tỉ
логори	trại
лојд	lloyd
цветовите	blossoms
петто	fifth
енергии	thụ
суматра	sumatra
коруња	coruna
коруња	coruña
кинтана	quintana
фосилни	fossil
одземени	stripped
хенрик	henrik
хенрик	henryk
зрак	beam
пинеберг	pinneberg
тумор	bướu
мерлин	merlin
бањата	do
бањата	wc
бањата	tắm
бањата	bad
бањата	bath
бањата	tắm
антоан	antoine
саладин	saladin
градец	gradec
бајрон	byron
хилс	đồi
хилс	hills
скалата	thang
скалата	ladder
никита	nikita
стилски	stylish
задна	rear
барбароса	barbarossa
привремен	temp
насади	groves
насади	crop
насади	cắt
насади	xén
прваци	champions
прваци	champs
империи	empires
хас	haas
хас	has
вилис	willis
вилис	wills
нос	mũi
кеј	kay
сардинија	sardinia
сардинија	sassari
александер	alexandros
александер	aleksandr
александер	alexander
марица	maritza
марица	maritsa
фрејзер	fraser
фрејзер	frazier
рош	rosh
ела	ella
ела	ela
кампот	camp
кампот	trại
кливленд	cleveland
волга	volga
еритреја	eritrea
паника	panic
цвеќе	hoa
цвеќе	flower
цвеќе	hoa
волдеморт	voldemort
тетка	dì
тетка	dì
бури	nhào
ветрот	gió
господари	masters
оригинал	gốc
оригинал	tác
реактори	reactors
меси	messi
виде	cưa
алис	alice
исправено	vững
експлицитно	dâm
глума	diễn
зора	zora
етер	ether
етер	ete
етер	aether
виртуелни	ảo
верност	fidelity
внукот	cháu
хипотези	hypotheses
магистер	magister
лесли	leslie
пропушти	lỡ
трансформира	biến
биографии	biographies
лозана	lausanne
егзил	exile
дијаспора	diaspora
придобивки	lợi
придобивки	gains
мирослав	miroslav
изобилство	galore
молитви	đậu
магнус	magnus
универзално	universal
универзално	chung
топло	ấm
мудрост	wisdom
тбилиси	tbilisi
пепел	tro
пепел	ash
пепел	tro
пепел	chua
толстој	tolstoy
тарантино	tarantino
да}}	phải}}
тениски	tennis
казнет	phạt
пливачи	swimmers
бурунди	burundi
гордост	ngạo
подиумот	bục
подиумот	podium
чехов	chekhov
чехов	chekov
изи	izzy
ендрју	andrew
трансилванија	transylvania
труба	trumpet
труба	trompet
труба	kèn
аполон	apollo
аполон	apollon
инсбрук	innsbruck
видов	cưa
сомневање	reo
шверин	schwerin
гуру	guru
монтана	montana
уникатна	unique
пушкин	pushkin
будење	awakening
австразија	austrasia
наследникот	ngai
мкцк	icrc
инди	indie
инди	indy
ерозија	erosion
празна	rỗng
празна	trống
босфорот	bosphorus
хабл	hubble
наградени	thưởng
младинци	juveniles
исчезнати	thiếu
блекбурн	blackburn
хавиер	javier
честици	hạt
конан	conan
касиопеја	cassiopeia
вануату	vanuatu
размислувања	reflections
