din	od
datorează	duguje
varietate	raznovrsnost
varietate	različitih
ramuri	grana
eseuri	eseje
eseuri	polaganja
calendarul	kalendar
universală	universal
universală	univerzalno
universală	univerzalnih
universală	univerzalni
universală	univerzalne
universală	univerzalna
demonstrat	dokazan
demonstrat	dokazala
demonstrat	dokazana
demonstrat	dokazano
demonstrat	pokazao
demonstrat	demonstrirala
demonstrat	demonstrira
transmite	prenosi
aleasă	odabrane
aleasă	izabrao
aleasă	izabranim
cercetarea	istraživanje
cercetarea	istraživanja
bot	njuška
bot	bot
tânără	mladi
tânără	mlada
tânără	young
tânără	mladić
veneto	veneto
andrea	andrea
lost	izgubljeni
lost	izgubila
lost	izgubljena
lost	izgubili
lost	izgubio
dezvoltate	razvijao
dezvoltate	razvijene
dezvoltate	razvio
turcă	turski
cluburi	klubovi
cluburi	klubova
pești	ribe
cerere	primjenu
cerere	aplikacija
cerere	prijavu
cerere	prijavi
cerere	aplikativni
cerere	prijave
cerere	zahtjev
cerere	potražnja
cetățean	građanin
obiectul	objekat
animație	animacija
domn	gospodin
practica	praksu
practica	praksi
practica	praksom
practica	praksa
cantități	količinama
cantități	količine
aube	aube
fort	utvrđenje
fort	fort
anthony	anthony
army	vojska
army	armija
intenția	namjera
intenția	namjeru
intenția	namjerom
intenția	namjera
intenția	namjere
civilă	civilno
civilă	civilna
civilă	civilno
civilă	civilna
civilă	civilni
dialog	dijalog
navale	pomorski
limbaj	jezik
bank	banka
grafică	grafički
grafică	grafika
asistent	pomoćnik
asistent	asistenta
asistent	asistent
pacea	mira
bass	bas
liverpool	liverpool
start	početak
start	start
start	početka
tel	tel
focul	vatra
activează	omogućili
activează	omogući
activează	omogućiti
activează	aktiviraju
activează	aktivira
frunze	polazi
frunze	ostavlja
frunze	lišće
turnu	turnu
giuseppe	giuseppe
asasinat	atentat
spoleto	spoleto
votat	izglasan
votat	glasali
votat	glasao
luis	luis
carne	meso
unchiul	amidže
unchiul	ujka
unchiul	amidža
oro	oro
tehnologia	tehnologija
impune	nametnuti
impune	nametne
pasul	korak
complete	završeno
complete	potpuna
complete	kompletna
complete	kompletan
nisip	pesak
nisip	pijeska
specialist	specijalista
specialist	stručnjak
motoare	motors
motoare	motora
motoare	motori
stabilită	ustanovljen
stabilită	uspostavljena
stabilită	ustanovljene
stabilită	ustanovljena
proba	uzorak
proba	uzorka
proba	uzorku
pietro	pietro
cipru	kipar
soluții	rješenja
bruce	bruce
bruce	brus
excepție	izuzetak
haut	haut
sculptură	skulptura
sculptură	carving
artistul	umjetnik
azur	azur
parohia	parohija
crezut	misao
crezut	vjerovali
factor	faktor
caracteristică	karakterističnim
caracteristică	igranih
caracteristică	igrane
fantastic	fantastični
fantastic	fantastične
petrol	benzin
petrol	ulje
petrol	nafta
gata	spremno
gata	spreman
gata	spremni
permit	dozvoliti
permit	omogućile
permit	dozvoljavaju
permit	dopusti
teoretic	teoretski
teoretic	teorijska
teoretic	teoretski
heidelberg	heidelberg
campioană	šampion
jurnal	žurnal
jurnal	dnevnika
jurnal	dnevniku
jurnal	dnevnik
jurnal	log
party	stranka
party	partija
privat	privatno
privat	privatno
privat	privatne
privat	privatni
privat	privatna
monede	novčiće
monede	kovanica
monede	novčić
monede	novčića
andreea	andrea
cercetător	istraživač
cercetător	naučnik
asigurat	osigurala
asigurat	osiguralo
portretul	portret
judecată	sud
judecată	sudnji
fantasy	fantastika
concept	pojam
golden	zlatna
dunărea	dunav
zidul	zid
liderii	lideri
monedă	valuta
monedă	novčić
monedă	novčića
road	put
stara	stara
madonna	madonna
soarele	sunce
lyon	lyon
experiența	iskustva
experiența	iskustvo
vincent	vincent
factori	faktori
apollo	apolon
teorii	teorije
gospodărie	domaćinstvu
off	off
off	sa
monitorul	monitor
monitorul	monitora
monitorul	monitoru
mesaje	poruke
fara	bez
marine	morskih
marine	morski
marine	marine
normală	normalno
normală	normalan
normală	normalni
normală	normalne
normală	normalna
strâns	uska
considerare	razmatranje
suveran	suverena
miller	miller
limbajul	jezik
benzi	trake
benzi	trake
stănescu	stănescu
rural	ruralni
rural	ruralne
urmărit	gledao
urmărit	posmatrali
urmărit	posmatrao
urmărit	praćen
urmărit	slijede
urmărit	slijedili
sufletul	duša
adams	adams
educația	obrazovanje
oprit	prestala
oprit	zaustavljen
ciclul	ciklus
vorbită	govornom
decretul	dekretom
decretul	dekret
posibile	mogući
posibile	moguće
isaac	isak
memorial	spomen
memorial	memorijal
memorial	komemoraciji
memorial	pomen
memorial	memorijalni
fapte	činjenica
fapte	činjenice
târgoviște	târgoviște
preferat	favorit
preferat	miljenika
preferat	omiljeni
preferat	miljenik
preferat	omiljeno
alternative	alternativna
alternative	alternativa
alternative	alternative
alternative	alternativa
said	rekli
lateral	strani
lateral	strana
hârtie	papir
unică	jedinstveni
unică	jedinstveno
unică	jedinstven
unică	jedinstvena
marmură	mramor
cover	pokriti
cover	pokrivaju
cover	pokriće
phoenix	phoenix
emisiuni	pokazuje
asistență	pomoć
fizic	fizički
fizic	fizički
fizic	fizičko
fizic	fizičke
prins	uhvaćen
prins	uhvaćeni
victoriei	viktorija
victoriei	victoria
historia	historia
camere	sobe
reduce	smanjuje
reduce	smanji
jersey	jersey
false	lažnih
cehă	češki
peru	perua
peru	peruu
peru	peru
alianță	savez
alianță	alijansa
refuză	pad
refuză	odbiti
refuză	odbijaju
îndepărtat	uklonjena
yonne	yonne
frumoasă	lijepe
frumoasă	lijepa
vis	vis
vis	san
vis	sna
vis	dream
vis	snu
florian	floriana
commons	commons
fonduri	sredstva
fonduri	fondovi
fonduri	sredstva
fonduri	finansiranje
limitată	ograničene
limitată	ograničena
limitată	ograničen
legenda	legenda
lansează	pokretanje
lansează	pokrenuti
declară	proglasi
declară	proglasi
declară	proglasiti
ghid	vodič
verne	verne
altitudinea	visini
altitudinea	visina
heart	srce
michigan	michigan
coordonator	koordinator
dragostea	ljubav
universitate	univerzitet
lama	lama
circulație	tiraž
circulație	opticaju
recunoscută	priznat
recunoscută	priznala
recunoscută	priznata
activă	aktivna
activă	aktivni
activă	aktivan
dedicată	posvetio
dedicată	posvećen
agricultura	poljoprivreda
agricultura	poljoprivreda
dôme	dôme
descoperită	otkriveni
descoperită	otkrivene
descoperită	otkrivena
descoperită	otkriven
descoperită	otkrio
descoperită	otkrili
destinate	namijenjeni
destinate	namijenjene
destinate	namijenjena
destinate	namijenjen
alfabetul	abeceda
speranța	nada
speranța	nade
comentarii	komentara
comentarii	komentar
comentarii	komentari
comentarii	komentarima
părere	mišljenje
scopuri	svrhe
albastră	plava
periodic	periodnog
periodic	periodically
monica	monica
monica	monika
pregătirea	priprema
pregătirea	pripreme
pregătirea	priprema
pasageri	putnici
pasageri	putnika
pasageri	putnike
pasageri	putnik
hamilton	hamilton
edgar	edgar
watanabe	watanabe
diana	diana
gloria	gloria
cantitate	količina
cantitate	iznos
cantitate	veličina
cantitate	kvantitet
teza	teze
teza	teza
planetă	planeta
oct	oct
hotărârea	sudnji
masiv	masivne
masiv	masivan
masiv	masivna
masiv	masivni
lingvistică	lingvistika
lingvistică	jezičke
scrisori	pisma
scrisori	slova
tratate	tretiran
tratate	tretiraju
diametru	prečnik
geneva	ženeva
reprezentanți	predstavnici
light	svjetlost
stuttgart	stuttgart
porto	porto
nucleare	nuklearno
nucleare	nuklearni
nucleare	nuklearna
otomană	osmanski
rănit	povrijeđeno
rănit	ranjen
rănit	bole
proprietar	vlasnik
wolfgang	wolfgang
cantitatea	veličina
cantitatea	kvantitet
misiuni	zadatke
rândurile	redove
reprezentate	zastupljena
reprezentate	predstavljao
reprezentate	predstavljena
fauna	fauna
acoperite	pokriveni
acoperite	pokrivena
acoperite	pokrivene
mix	miks
suferă	pati
suferă	pate
bis	bis
bis	encore
player	igrač
multi	mnoge
multi	mnogi
practice	praktične
practice	praktična
practice	praktični
privată	privatno
privată	privatne
privată	privatni
privată	privatna
actorul	glumac
deva	deva
poliția	policija
conflicte	sukobi
conflicte	sukob
conflicte	konflikt
contribuția	doprinos
compoziția	sastav
compoziția	kompozicija
compoziția	sastavu
oricare	bilo
lovit	hit
lovit	pogođena
lovit	udario
lovit	pogodio
trecere	prelaz
trecere	prijelaz
trecere	prelaza
trecere	prenošenja
atacurile	napadi
rev	rev
gers	gers
susținută	zadobio
olandez	holandski
alternativ	alternativna
alternativ	alternativa
warner	warner
industrială	industrijske
industrială	industrijska
industrială	industrijski
lawrence	lawrence
arhiepiscop	nadbiskup
eva	eva
eva	hava
scriitoare	pisac
disponibil	dostupan
disponibil	dostupno
disponibil	dostupni
disponibil	dostupna
disponibil	raspolaganju
timpuri	puta
străin	alien
străin	vanzemaljski
străin	stranac
străin	foreigner
străin	stranac
străin	stranih
străin	strani
străin	stranim
kevin	kevin
moon	mjesec
moon	moon
aeriană	vazdušna
prezentarea	prezentacija
suedez	švedski
reforma	reforma
victorii	pobjeđuje
victorii	pobijedila
sarcina	trudnoća
three	tri
inventat	izmislili
inventat	izumio
inventat	izmislio
răspunsul	odgovor
venus	venera
avionul	avion
tokyo	tokio
contemporane	savremena
mărimea	veličina
mărimea	veličine
agenția	agencija
stuart	stuart
lès	lès
over	preko
interioare	enterijera
onoarea	počast
onoarea	čast
onoarea	časti
onoarea	čast
supercupa	supercup
putin	putin
aparat	aparata
aparat	aparat
aparținut	pripadale
aparținut	pripadao
aparținut	pripadala
tiraspol	tiraspol
filosof	filozof
prut	prut
ars	spaljeno
ars	spaljena
nasa	nasa
absolvirea	matura
ascuns	skriven
ascuns	skriveni
ascuns	skrivena
baterie	baterija
provinciile	pokrajina
provinciile	provincija
provinciile	provincije
dave	dave
dave	dava
crime	zločini
crime	zločine
crime	ubistvima
crime	ubistava
crime	ubistva
capela	kapela
test	test
socialistă	socijalistička
simultan	istovremene
simultan	istovremeno
menține	održavaju
hong	hong
brigada	brigada
profund	duboko
profund	duboka
profund	duboke
profund	duboko
profund	dubok
profund	deep
profund	dubok
profund	duboke
spațiale	prostorne
raymond	raymond
cuprinzând	sačinjavaju
richter	richter
grant	grant
portret	portret
antologie	antologija
england	engleska
instalat	instalirane
reprezentanții	predstavnici
călătorii	putovanje
călătorii	putnici
negative	negativan
negative	negativne
negative	negativni
negative	negativno
miron	miron
etnice	etnički
etnice	etnička
coloane	stubovi
coloane	stubove
hills	brdima
hills	brda
hills	hills
opoziție	opozicioni
opoziție	protivljenje
opoziție	opozicija
nordic	nordijska
caracterizează	okarakterizirati
url	url
empire	carstvo
frontiera	granica
frontiera	granica
interpretate	protumačili
mecanic	mehanički
mecanic	mašinski
mecanic	mašinsko
erou	hero
erou	heroj
argument	argument
cercetători	istraživači
cercetători	naučnici
conceput	dizajniran
împrumut	kredit
împrumut	zaduživanja
israelului	izrael
electorale	izbornom
viitoare	budućnost
viitoare	predstojeće
viitoare	predstojeći
identificat	identificiran
identificat	identificirao
identificat	identificirale
identificat	identificirani
dublă	dvostruki
dublă	dupla
dublă	dvostruko
dublă	dvostruke
flora	flora
utilizatorul	korisnički
utilizatorul	korisnik
reducerea	smanjenju
reducerea	smanjenje
reducerea	smanjenjem
reducerea	smanjenje
june	juni
atrage	crta
atrage	privlači
atrage	privlače
atrage	privlačenje
atrage	privući
buget	budžet
recunoaște	prepozna
recunoaște	priznati
comerțul	trgovina
miguel	miguel
armă	oružje
armă	pištolj
tată	tati
tată	tata
tată	otac
rom	rom
rom	rum
echivalent	ekvivalentni
echivalent	ekvivalent
temporar	privremeno
temporar	privremeno
temporar	privremenu
temporar	privremene
tabăra	logor
tabăra	camp
tabăra	kamp
tabăra	kampu
lichid	tečnost
schimba	promjena
schimba	izmjena
schimba	promjene
schimba	promjeni
schimba	promene
schimba	promena
oricine	svakoga
oricine	svako
oricine	neko
oricine	iko
sezoane	sezona
culturi	kultura
fan	navijač
fan	fan
criterii	kriteriji
pennsylvania	pennsylvania
marcate	obilježena
marcate	obilježio
marcate	obilježen
dispoziție	odredbom
dispoziție	odredbu
dispoziție	opskrba
destinat	namijenjeni
destinat	namijenjene
destinat	namijenjena
destinat	namijenjen
destinat	suđeno
povești	priče
povești	priče
povești	price
plecarea	odlazak
plecarea	odlazak
plecarea	napušta
plecarea	ostavljajući
plecarea	napuštanje
plecarea	ostavivši
secțiuni	sekcije
manifestă	ispoljava
manifestă	manifestuje
principii	principi
națiuni	nacija
înțelegere	shvatanje
înțelegere	razumijevanje
opinii	mišljenja
jerry	jerry
performanță	nastup
neapole	napulj
neapole	napoli
tratamentul	liječenje
tratamentul	lečenje
tratamentul	tretman
tratamentul	tretmanu
cerc	kružnica
eseu	esej
eseu	polaganje
desemnate	označene
comportamentul	ponašanje
comportamentul	ponašanje
momente	trenutaka
momente	trenucima
sosirea	dolazak
pozitiv	pozitivna
pozitiv	pozitivan
pozitiv	pozitivne
pozitiv	pozitivni
nicu	nicu
asigurarea	osiguranje
asigurarea	osiguranja
eforturile	napore
eforturile	napori
hainaut	hainaut
piemont	pijemont
transmis	prenosila
lenin	lenjin
massachusetts	massachusetts
retrage	povuče
vândute	prodala
vândute	prodat
vândute	prodao
dec	dec
ingrid	ingrid
serghei	sergei
serghei	sergej
serghei	sergey
serghei	sergej
sexuale	seksualnu
sexuale	spolno
sexuale	spolni
sexuale	seksualna
alto	alto
mail	mail
melodie	melodija
melodie	pjesma
mormânt	grob
mormânt	grobnica
mormânt	grob
investiții	ulaganja
investiții	investicija
investiții	investicije
investiții	investicija
nicolas	nicolas
vânători	lovci
punk	pank
vizita	posjetu
vizita	posjeta
dezvoltată	razvijao
dezvoltată	razvijene
dezvoltată	razvio
steven	steven
utilizatorilor	korisnici
utilizatorilor	korisnika
dragon	zmaj
dragon	dragon
produc	proizvoditi
aplicat	primjenjuju
aplicat	primijenjena
abandonat	napušten
abandonat	napustio
abandonat	napuštena
abandonat	napuštene
permanentă	trajni
permanentă	trajnim
permanentă	stalna
permanentă	stalne
jimmy	jimmy
austriacă	austrijski
western	zapadu
western	zapadna
western	zapadnim
western	zapadne
western	zapadni
principiile	principi
fenomenul	fenomen
bunicul	djed
bunicul	dedo
bunicul	djed
bunicul	dedo
undeva	negdje
înlocuibil	nezamjenjiv
adusă	donijeli
adusă	doveden
adusă	donijela
adusă	donio
guvernare	vlast
rata	stopa
jupiter	jupiter
raza	poluprečnik
scaun	stolac
scaun	stolica
regent	namjesnika
poe	poe
filologie	filologija
varsă	izlivanje
luând	uzimanje
luând	uzimanja
luând	uzima
luând	uzimajući
jacob	jakov
asediul	opsada
hop	hop
portal	portal
pietre	kamenova
pietre	kamenje
pietre	stijene
pietre	stijena
pietre	stijenama
leonard	leonard
definit	definisani
definit	definisano
definit	definisan
definit	definisane
definit	definisana
suedeză	švedski
ramură	ogranak
ramură	grana
aliați	saveznici
aliați	saveznike
beach	plaža
venezuela	venecuela
soț	muž
orient	orient
divizii	podjele
divizii	podjela
consiliu	vijeće
alaska	aljaske
ridicarea	dizanje
magic	sihr
magic	magično
magic	čarobni
revolta	ustanak
revolta	pobunu
revolta	pobuna
revolta	pobuna
ciprian	ciprian
celebru	poznati
celebru	poznata
celebru	poznat
celebru	poznate
celebru	slavni
pozitive	pozitivna
pozitive	pozitivan
pozitive	pozitivne
pozitive	pozitivni
cetățenii	građani
recunoașterea	priznanja
recunoașterea	priznavanje
recunoașterea	priznanje
păstrarea	imajući
reacția	reakcija
barbara	barbara
olga	olga
sardinia	sardinija
modificare	amandmanu
turnee	turnire
turnee	turnirima
rasă	trka
rasă	rasa
demisia	ostavke
demisia	ostavku
demisia	ostavka
pictat	slikao
negativ	negativan
negativ	negativne
negativ	negativni
negativ	negativno
frontieră	granica
frontieră	granica
row	redom
extinderea	proširenje
extinderea	proširenje
greutatea	težina
temple	hram
inspirație	inspiracija
atlas	atlas
cal	konj
cal	cal
pregătit	spremno
pregătit	spreman
pregătit	spremni
pregătit	pripremljene
pregătit	pripremljen
pregătit	pripremljena
pregătit	pripremio
pregătit	pripremila
succesiune	naslijeđe
icoane	icons
icoane	ikone
norman	norman
norman	normana
rețele	mreže
rețele	mreža
extras	izručen
extras	ekstrakt
extras	izvući
televiziunea	televizija
lucia	lucije
lucia	lucija
lucia	lucia
navele	brodovi
navele	brodove
navele	brodovima
wild	divljeg
wild	divlji
wild	wild
wild	divlja
existență	postojanja
existență	postojanje
zice	kaže
zice	kaze
aliat	savezničke
aliat	savezničkih
aliat	saveznička
aliat	saveznica
aliat	saveznik
colectiv	kolektivno
colectiv	collective
colectiv	kolektivni
colectiv	kolektivna
colectiv	kolektiv
vehicule	vozila
totalul	ukupno
concertul	koncert
clark	clark
fritz	fritz
erich	erich
deux	deux
moară	mlin
moară	mill
războaiele	ratovi
geografic	geografski
geografic	geografske
geografic	geografska
geografic	geografski
philippe	philippe
timpuriu	ranim
coastă	rebro
coastă	obala
formare	obuke
formare	trening
formare	obuka
formare	treninga
formare	obuku
democrată	demokratski
democrată	demokratska
democrată	demokrata
slatina	slatina
benevento	benevento
produsele	proizvodi
sfera	sfera
cancer	rak
pește	ribe
info	info
clasificare	categorisation
clasificare	klasifikacija
benjamin	benjamin
palat	palata
palat	palača
premieră	premijeru
premieră	premijerno
placă	plaketu
oxigen	kisik
vice	potpredsednik
vice	potpredsjednik
vice	vice
intervenția	intervencija
intervenția	intervencije
izvoare	izvorima
logică	logično
logică	logičan
logică	logika
stockholm	stockholm
inimă	srce
medicina	medicina
tenis	tenis
criza	kriza
direcție	smjer
direcție	pravac
direcție	upravni
regi	kraljevi
spații	prostori
spații	prostora
spații	spaces
spații	prostore
specializat	specijalizirane
specializat	specijalizovani
antichitate	antike
răspunde	odgovor
răspunde	odgovor
nero	neron
posesia	posjedovanje
posesia	posjedovanja
faptele	činjenica
faptele	činjenice
aprobat	odobrena
aprobat	odobrio
aprobat	odobreni
aprobat	odobren
aprobat	approved
materie	materija
evreiesc	jevrejska
evreiesc	jevrejsko
evreiesc	jevrej
evreiesc	jevrejski
transformarea	transformacija
transformarea	transformacije
transformarea	transformaciju
cinema	kino
cinema	kinematografija
cinema	cinema
nazistă	nacističke
nazistă	nacista
nazistă	nacistička
nazistă	nacistički
atitudine	stav
atitudine	stava
linux	linux
autoritate	autoritet
congres	kongres
citat	citat
oțel	čelik
căldură	toplota
apus	sunset
diplomat	diplomata
coloană	stub
decret	dekretom
decret	dekret
campo	campo
eliminarea	eliminacijska
băiat	boy
băiat	dječak
băiat	dečak
selecție	selekcija
selecție	izbor
romana	romana
studioul	studio
criticii	kritičari
folclor	folklora
folclor	folklor
verona	verona
întrebarea	pitanje
operații	operacija
operații	operacijama
sarah	sarah
sarah	sara
baroc	barok
xxi	xxi
newton	njutn
newton	newton
locuințe	stanovanje
locuințe	stambeni
criză	kriza
observații	komentari
observații	komentarima
observații	posmatranja
fair	fer
fair	sajam
adaptare	adaptacija
turcii	turci
incendiu	vatra
filosofia	filozofija
inter	inter
sultanul	sultan
canale	kanali
canale	kanala
canale	kanale
occident	zapadu
occident	zapad
ecran	ekran
ecran	ekrana
astronom	astronom
filmat	snimio
deschidere	otvorenost
deschidere	otvorenosti
deschidere	otvaranje
supus	pokorni
clasificată	klasificirane
clasificată	klasifikovan
voluntari	dobrovoljaca
voluntari	volonteri
evoluție	evolucija
culorile	boje
beton	beton
declarația	izjava
declarația	deklaracija
declarația	proglašenje
friuli	furlanija
expresie	izraza
expresie	izraz
angela	angela
emilia	emilia
engleza	engleski
mănăstiri	manastire
scoate	uklanjanju
scoate	ukloni
spirituală	duhovne
spirituală	duhovni
spirituală	duhovnih
spirituală	duhovno
spirituală	duhovnog
spirituală	duhovnu
sudic	južni
caracteristicile	specifičnosti
walker	walker
salerno	salerno
auzit	čuo
auzit	čuli
prince	princ
prince	prince
jeff	jeff
strat	sloj
interesat	zainteresovani
interesat	zainteresovan
interesat	zainteresiran
interesat	zainteresovana
interesat	zainteresirani
interesat	zainteresovane
semi	polufinale
interpretează	tumače
plastic	plastika
malik	malik
dispus	voljni
dispus	voljne
arnold	arnold
procesele	procesi
probe	uzorci
probe	dokazi
vizită	posjetu
vizită	posjeta
limitat	ograničene
limitat	ograničena
limitat	ograničen
expus	izložena
expus	izloženi
expus	izložen
operațiuni	operacija
operațiuni	operacijama
operațiuni	transakcija
johnny	johnny
traseul	put
traseul	ruta
traseul	rute
mile	mile
mile	miles
mile	milja
mile	km
soții	muževima
soții	supružnika
kent	kent
continuarea	nastavak
continuarea	nastavak
israelian	izraelski
introduse	uvedeno
introduse	uveo
introduse	uveden
introduse	uvedena
santiago	santiago
kelly	kelly
bei	bei
bei	eib
voievodatul	vojvodstvo
critica	kritika
critica	kritike
critica	critique
critica	kritična
critica	kritično
nelson	nelson
pozițiile	pozicija
pozițiile	pozicije
pozițiile	položaje
pozițiile	pozicijama
aviv	aviv
gazdă	računar
timpurile	puta
pan	pan
grupe	grupe
biologie	biologija
sârbă	srpski
atmosfera	atmosfera
atmosfera	atmosferu
distincte	specifičan
reflectă	odražavati
reflectă	odražavaju
reflectă	odražava
institut	institut
institut	institutu
institut	zavod
fructe	plod
fructe	voće
fructe	plod
italieni	italijani
rezolvat	riješen
rezolvat	riješiti
rezolvat	riješen
rezolvat	riješile
rezolvat	riješiti
sarthe	sarthe
adunare	skup
adunare	okupljanje
adunare	skupština
piele	koža
piele	koža
temperaturi	temperature
rachete	rakete
rachete	projektila
rachete	projektile
rachete	rakete
distruge	uništi
distruge	uništiti
constantă	konstanta
definiție	definicija
dos	dos
colegii	kolege
lat	lat
chimic	hemijska
chimic	hemikalija
chimic	hemijsko
chimic	hemijski
chimic	hemijski
particule	čestice
particule	čestice
particule	čestica
titlurile	titule
titlurile	titula
expuse	izložena
expuse	izloženi
expuse	izložen
dif	diff
spunând	rekavši
criticat	kritikovao
criticat	kritizirao
criticat	kritiziran
igor	igor
identitatea	identitet
identitatea	identiteta
râuri	rijekama
müller	müller
orhei	orhei
înconjurat	okruženo
înconjurat	okružen
înconjurat	okružena
kong	kong
sexuală	seksualnu
sexuală	spolno
sexuală	spolni
sexuală	seksualna
dificil	teškom
dificil	teški
dificil	težak
dificil	teško
dificil	teška
contesă	grofica
revoluție	revolucija
leo	lav
leo	leo
păstrate	zadržala
păstrate	proučena
marcus	marcus
durează	traje
dimensiune	dimenzija
dimensiune	dimenziju
dimensiune	veličina
dimensiune	veličine
vânzări	prodaja
vânzări	prodaju
vânzări	prodaja
sfatul	savjet
forum	forum
combustibil	gorivo
sin	grijeha
sin	grijeh
copyright	autorska
copyright	copyright
arabia	arabija
arabia	arabiju
rugby	ragbi
rugby	rugby
pădurile	šume
firme	firmi
firme	firme
jonathan	jonathan
distins	istaknuti
patriarhul	patrijarh
patriarhul	patrijarha
unelte	alat
ucide	ubiju
ucide	ubistvo
ucide	kill
ucide	ubi
ucide	ubiti
distribuția	distribuciji
distribuția	distribucija
distribuția	distribuciju
propunere	prijedlog
propunere	predlog
nucleară	nuklearno
nucleară	nuklearni
nucleară	nuklearna
conservator	conservatory
conservator	konzervativne
numerele	brojevi
dispozitiv	uređaj
dispozitiv	uređaji
zei	bogove
zei	bogovi
zei	božanstava
zei	bogova
zei	bogovima
terra	terra
nota	napomena
adoptată	usvojen
adoptată	usvojena
încercând	pokušava
începuturile	počeci
atitudinea	stav
atitudinea	stava
semnarea	potpisivanje
monografia	monografija
portalul	portal
dimensiunile	dimenzije
limitele	granica
însemnat	značilo
cade	cade
cade	pada
cade	spada
cade	vodopadi
soarta	sudbinu
soarta	sudbina
moore	moore
moore	mur
cornelis	cornelis
dulce	slatko
istván	števan
istván	istván
convenția	konvenciji
convenția	konvencija
convenția	konvenciju
chinez	kineski
domnie	vladavine
viziunea	vid
familiile	porodice
comunismului	komunizam
bayern	bayern
unu	jedan
unu	jedna
trofeul	trophy
trofeul	trofej
marshall	maršal
dimensiunea	dimenzija
dimensiunea	dimenziju
dimensiunea	veličina
dimensiunea	veličine
luată	odveden
luată	uzeo
luată	donesena
diferă	razlikuje
hassan	hassan
hassan	hasan
seară	večeri
seară	veče
antiohia	antioch
mini	mini
combinație	kombinacija
irlandei	irska
angel	anđeo
alternativă	alternativna
alternativă	alternativa
coburg	coburg
mixt	mješovite
mixt	mješovita
harris	haris
harris	harris
marchează	marka
marchează	mark
coada	queue
coada	rep
regională	regionalni
regională	regionalna
janeiro	janeiro
îndoială	sumnja
îndoială	sumnje
îndoială	sumnju
îndoială	sumnjaju
ross	ros
ross	ross
înregistrată	registrovan
înregistrată	registrovana
înregistrată	snimila
înregistrată	snimljene
înregistrată	snimljen
înregistrată	snimio
clasele	časovi
corporation	korporacija
reprezentare	zastupljenost
reprezentare	predstavništvo
reprezentare	predstavljanja
serios	ozbiljna
serios	ozbiljan
serios	ozbiljne
serios	ozbiljno
determina	odrede
determina	odredi
determina	utvrditi
dramatic	dramatičnog
dramatic	dramatična
dramatic	dramatičnim
dramatic	dramatičnu
dramatic	dramatičan
dramatic	dramatično
leonardo	leonardo
alla	alla
corespunzător	odgovarajući
corespunzător	odgovarajućeg
mali	mali
contribuție	doprinos
contribuțiile	doprinosi
vină	krivice
vină	krivicu
girls	djevojke
girls	girls
hesse	hesse
veronica	veronika
fernando	fernando
amos	amos
jordan	jordan
african	afrički
african	afričke
african	afričkih
african	afrička
cunoștințe	znanje
cuba	kuba
hai	hai
lászló	lászló
plata	plaćanje
plata	isplata
kennedy	kenedi
kennedy	kennedy
robin	robin
turnuri	kule
sabie	mač
bandă	traka
bandă	banda
bandă	družina
bandă	bande
nick	nik
nick	nick
desert	desert
desert	pustinja
afectat	pogođeni
afectat	pogođenih
afectat	pogođena
afectat	uticalo
jucătorii	igrači
efectiv	faktički
acționează	ponašaju
acționează	čin
acționează	akt
harvard	harvard
mariana	marijana
mariana	marijanska
dialectul	dijalekt
dick	dick
morgan	morgan
roci	stijene
roci	stijena
roci	stijenama
viata	život
ibrahim	ibrahim
albi	bijela
albi	bijeli
charlie	charlie
chemat	pozvalo
filozof	filozof
eugenia	eugenija
definește	definisati
definește	definisanje
definește	definira
definește	definiše
dublat	udvostručila
belarus	bjelorusija
belarus	bjeloruski
uniune	savez
uniune	unija
uniune	union
intens	intenzivne
intens	intenzivan
salonul	salon
salonul	salonu
încercări	suđenjima
încercări	suđenja
încercări	testovi
aplicată	primjenjuju
aplicată	primijenjena
cărămidă	cigla
sexual	seksualnu
sexual	spolno
sexual	spolni
sexual	seksualna
sexual	spolno
fred	fred
april	april
astra	astra
diplomatice	diplomatsko
diplomatice	diplomatski
diplomatice	diplomatske
diplomatice	diplomatska
axa	osi
decizii	odluke
decizii	odlukama
decizii	odluka
grupă	grupa
grupă	odred
definită	definisani
definită	definisano
definită	definisan
definită	definisane
definită	definisana
chimist	hemičar
diferență	razlika
sky	sky
sky	nebo
preț	cijena
lisabona	lisabon
islam	islam
hrană	hrana
voci	glasovi
cauzat	izazvalo
cauzat	uzrokovala
cauzat	uzrokovane
cauzat	izazvao
cauzat	izazvala
securitatea	obezbjeđenje
securitatea	sigurnost
shortsummary	shortsummary
solare	solarni
solare	sunčev
solare	solarne
produsul	proizvod
produsul	produkt
aparate	uređajima
aparate	uređaji
aparate	aparata
aparate	aparat
eliminat	eliminisao
eliminat	uklonjena
inițiale	početni
herțegovina	hercegovina
oferite	ponudio
oferite	ponudila
cuplul	par
cuplul	nekoliko
statistici	statistika
statistici	statistika
statistici	stats
derivat	derivacija
derivat	dobijeni
traduse	prevedene
traduse	preveden
traduse	prevedena
arabi	arapi
andy	andy
saturn	saturn
citate	citati
citate	citata
bulgar	bugarski
stanley	stanley
resursele	resursi
resursele	resurse
elaborat	razrađene
île	île
sugerat	kazao
soluția	rješenje
soluția	rješenja
soluția	rešenje
atmosferă	atmosfera
atmosferă	atmosferu
andreas	andreas
nil	nil
extreme	ekstremni
extreme	krajnjem
extreme	ekstremne
extreme	ekstremnim
