che	kad
rettore	dynas
rettore	rektorius
folk	liaudis
beatles	beatles
costruttori	statybininkų
costruttori	gamintojai
significativa	prasmingas
bombardamenti	bombardavimo
tubo	vamzdžių
decisivo	lemiamas
canonico	canon
rex	rex
gestisce	valdo
soffitto	lubos
giove	jupiterio
comprensione	supratimas
arrivata	atvyko
vangelo	evangelija
imperatrice	imperatore
ieri	vakar
intervallo	intervalas
poetica	poetiškas
violinista	smuikininkas
true	tiesa
true	tikra
analogo	panašios
crociera	kruizinis
sufficientemente	pakankamai
sonic	sonic
carol	kerol
han	han
pura	grynas
pura	aiški
adolf	adolfas
correre	vykdyti
orale	žodžiu
aggiornata	atnaujintas
beat	nugalėti
sprint	sprintas
dinamo	dinamo
trinità	trinity
guillermo	guillermo
violento	smurtinių
riforme	reformos
cipro	kipras
demoni	demonas
demoni	demonai
corde	lynai
corde	virvės
corde	virves
corde	stygas
cellula	ląstelių
mine	kasyklų
mine	kasyklose
mine	mano
carità	labdara
carità	labdaros
leggende	legendos
saverio	saverio
sacrificio	aukomis
architetti	architektai
architetti	architektų
cava	karjeras
sospetto	įtartinas
sospetto	įtariamieji
sospetto	įtariamasis
benzina	benzino
benzina	benzinas
benzina	benzinas
zar	caras
reggente	regentas
rispettare	pagarba
olanda	holland
olanda	olandija
fatica	gydantis
fatica	nuovargis
derivati	išvestinė
derivati	išvestinių
consentito	leidžiama
consentito	leidžiama
consentito	absoliutus
seggi	sėdynės
seggi	vietų
cantare	dainuoti
cantare	dainuoja
referendum	referendumo
referendum	referendumas
referendum	referendumų
apostolo	apaštalo
lodi	lodi
contee	apskritys
teramo	teramas
africano	afrikos
africano	afrika
suite	apartamentai
qualifica	kvalifikacijos
qualifica	kvalifikacija
guillaume	guillaume
lino	linai
lino	linų
ira	ira
ira	rūstybė
curtis	kurtas
curtis	kurtis
curtis	kurti
enormi	didžiuliai
enormi	milžiniškas
enormi	didžiulė
enormi	dideles
enormi	didžiulis
efficienza	veiksmingumas
nina	nina
nodo	mazgas
heaven	dangaus
heaven	dangus
unire	suvienyti
ostacoli	kliūtis
ostacoli	kliūtis
massacro	žudynės
massacro	skerdynės
massacro	skerdimo
fall	krenta
leoni	liūtai
convegno	konferencija
boemia	bohemija
derivata	išvestinė
derivata	išvestinių
centimetri	centimetrų
centimetri	cm
ginnastica	gimnastika
ginnastica	gimnastikos
amanti	mylėtojai
odore	kvapas
odore	kvapo
odore	aromatu
odore	kvapas
alain	alain
frutta	vaisiai
frutta	vaisiai
frutta	vaisių
algeria	alžyro
organico	ekologinio
estinzione	išnykimas
estinzione	išnykimo
catene	grandinės
catene	grandinė
eyes	akimis
eyes	akys
eyes	akis
sinonimi	sinonimai
sinonimi	sinonimas
vettore	vektorius
vettore	vežėjas
appassionato	entuziastas
appassionato	aistringas
fabbricato	gaminami
sensibilità	jautrumas
sensibilità	jautris
dominazione	dominavimo
dominazione	dominavimo
gola	gerklės
gola	tarpeklis
irene	irena
songs	dainas
songs	dainos
songs	dainų
soap	muilo
soap	muilas
mvp	mvp
gatti	kačių
gatti	katės
cameron	cameron
sforza	sforza
cintura	diržo
cintura	diržas
gorizia	gorizia
uccisione	žudo
uccisione	žudymas
giovan	giovan
parchi	parkai
attacca	išpuoliai
attacca	išpuolių
distanze	atstumai
uruguay	urugvajaus
uruguay	urugvajus
certezza	tikrumo
certezza	tikrumas
felix	feliksas
cook	gaminti
lotte	kovas
birra	alaus
birra	alus
birra	alaus
birra	alus
stanze	kambariai
dita	pirštas
dita	pirštą
klaus	klaus
confessa	prisipažinti
elegante	elegantiška
copa	copa
operaio	darbininkas
operaio	darbuotojas
cannes	kanuose
volare	skristi
volare	skrenda
volare	skraidyti
democratici	demokratinė
democratici	demokratinis
democratici	demokratinės
democratici	demokratinėje
democratici	demokratai
democratici	demokratų
democratici	demokratų
organizzati	organizuotu
pontificia	popiežiaus
giuridico	teisinių
sentimento	jausmas
sentimento	jausmai
sentimento	jausmus
tubi	žarnos
sopravvivere	išgyventi
sopravvivere	išgyventi
ricercatori	mokslininkai
ricercatori	mokslininkų
ricercatori	tyrėjai
consorzio	konsorciumo
consorzio	konsorciumas
trek	trek
vasi	puodus
vasi	vazas
stili	parengtus
superfici	paviršiai
superfici	paviršių
fibre	pluoštai
fibre	pluoštų
fibre	fiber
fibre	pluošto
fibre	pluoštas
avellino	avellino
ettari	hektarų
aggiunti	pridėtinės
beck	bek
veloci	greitas
veloci	greita
veloci	greitai
veloci	greitas
veloci	greita
veloci	greiti
veloci	greitai
veloci	greit
xxx	xxx
caduto	ūkininkus
animato	animacinis
sorgenti	spyruoklės
jedi	džedajus
bizantina	bizantijos
clara	klara
competenze	įgūdžiai
competenze	kompetencija
quartetto	ketverto
stadi	stadionuose
stadi	etapai
sacri	šventa
sacri	švento
enzima	fermentų
enzima	fermentas
poetessa	poetas
coloniale	kolonijinės
aviatore	lakūnas
gang	gaujos
gang	gauja
gang	gaujų
lana	vilnos
lana	vata
lana	vatos
lana	vilna
lana	lana
disastro	nelaimė
disastro	katastrofa
disastro	nelaimės
coltivazione	auginti
coltivazione	auginimas
magnus	magnus
tronco	liemens
registri	registrus
registri	registrai
registri	registras
registri	registrai
straordinario	nepaprasto
camere	kambariai
qualifiche	kvalifikacijų
archeologia	archeologija
cresta	ridge
apprezzato	vertinamas
solido	kietu
solido	tvirtas
straniera	užsienio
servito	tarnavo
servito	vykdė
owen	owen
kenneth	kenneth
randy	rendis
controllato	kontroliuojamų
controllato	kontroliuojami
controllato	kontroliuojama
marta	marta
architettonico	architektūros
short	trumpa
short	trumpi
short	trumpai
short	trumpas
grammy	grammy
abbigliamento	apranga
abbigliamento	aprangos
abbigliamento	drabužiai
abbigliamento	drabužių
abbigliamento	apranga
abbigliamento	drabužius
abbigliamento	drabužiai
where	kur
serpente	gyvatės
serpente	gyvate
serpente	gyvatė
serpente	gyvatės
serpente	gyvatė
felicità	laimės
felicità	laime
felicità	laimė
straordinaria	nepaprasto
interessati	domina
interessati	susidomėję
vincente	laimėtojas
peggio	blogiausias
peggio	blogiausia
peggio	blogiau
doria	doria
bosnia	bosnija
artistiche	meno
rivolte	riaušės
rivolte	sukilimus
cornice	kraštas
vivente	gyventi
vivente	gyvenimo
vivente	gyvos
capitan	kapitonas
nona	devintojo
lapide	antkapio
urss	tsrs
celebrato	švenčiama
hits	variantų
sapienza	sapienza
sapienza	išmintis
sapienza	išminties
strisce	juostelių
maturità	terminas
drive	vykdyti
miracolo	stebuklas
corda	virvės
corda	virvė
corda	styga
ninja	nindzė
ninja	nindzės
triangolo	trikampis
triangolo	trikampio
incinta	nėščia
annessione	aneksija
gallerie	galerijose
gallerie	tunelių
gallerie	tuneliuose
cittadella	citadelė
fortunato	pasisekė
human	žmonijos
human	žmogaus
human	žmogus
vestiti	apranga
vestiti	drabužius
vestiti	drabužiai
corsica	korsika
trophy	trofėjus
carnevale	karnavalas
impulso	pulsas
impulso	impulso
impulso	impuls
asiatico	azijos
eco	eco
eco	aidas
urbino	urbino
powell	powell
ricognizione	žvalgybos
mind	protas
pacific	ramiojo
illustratore	iliustratorius
venduta	parduota
venduta	parduodami
venduta	parduotas
venduta	parduodama
jonas	jonas
fortificazioni	įtvirtinimų
thailandia	tailandas
radiazione	radiacija
radiazione	spinduliuotė
radiazione	spinduliavimas
radiazione	spinduliuotės
sopravvivenza	išgyvenamumo
sopravvivenza	išgyvenamumas
sopravvivenza	išgyvenimo
visitatori	lankytojai
visitatori	lankytojų
visitatori	lankytojų
roberta	roberta
laguna	laguna
laguna	lagūna
rappresentati	sudarė
nestor	nestor
castiglione	castiglione
tullio	tulijus
galli	galli
nutre	maitina
seguaci	dešimtys
fusoliera	fiuzeliažo
vendute	parduota
vendute	parduodami
vendute	parduotas
vendute	parduodama
volti	veidai
volti	veidų
cooperazione	bendradarbiavimas
cooperazione	bendradarbiavimo
verlag	verlag
egiziano	egiptas
egiziano	egipto
mississippi	misisipės
armeno	armėnų
miniere	kasyba
miniere	kasybos
miniere	kasyklų
miniere	kasyklose
uniche	unikali
uniche	unikalus
ashley	ashley
afghanistan	afganistanas
armistizio	paliaubas
missile	raketos
missile	raketa
missile	raketų
missile	raketa
missile	raketų
pugno	smūgis
liegi	lježo
astronomia	astronomijos
pensione	pensija
pensione	pensijos
masse	masė
masse	masės
depositi	indėliai
corruzione	kyšininkavimo
mila	mila
spettro	vaiduoklis
spettro	šmėkla
spettro	spektro
spettro	spektras
pannelli	plokštės
garcia	garcía
genera	sukuria
illuminazione	apšvietimas
illuminazione	apšvietimo
illuminazione	apšvietimas
illuminazione	apšvietimo
singapore	singapūre
singapore	singapūro
singapore	singapūras
fisher	fišeris
minacce	grėsmes
minacce	grėsmė
minacce	grėsmės
mezzogiorno	vidurdienį
mezzogiorno	vidurdienį
trappola	spąstai
trappola	gaudyklė
trappola	gaudyklės
albano	albano
karen	karen
cortina	kortina
bang	bang
fattoria	farm
allestimento	sustojimo
allestimento	apipjaustymas
marinai	jūreiviai
marinai	jūreivių
camp	stovyklos
camp	stovykla
barriera	kliūtis
barriera	barjerą
barriera	barjeras
petrolio	naftos
petrolio	alyva
petrolio	aliejus
petrolio	benzinas
protestante	protestantų
manifesta	manifeste
jaime	džeimis
avanguardia	avangardas
bin	bin
duncan	duncan
amata	mylimas
amata	mylėjo
amata	mylima
amata	mylimas
longobardi	langobardai
arancione	apelsinų
lipsia	leipcigo
orazio	orazio
orazio	horacijus
tyler	taileris
tyler	smėlis
elite	elitas
elite	elite
combinata	kombinuotosios
incisione	graviūra
wendy	vendi
assassinato	nužudytas
rom	rom
rom	roma
rom	romai
rom	romų
sacramento	sakramentas
sacramento	sakramentą
protetto	saugomų
carburante	kuras
xbox	xbox
rabbia	pyktis
rabbia	pasiutligės
rabbia	pykčio
julien	julien
edwin	edvinas
uscite	išėjimai
giovedì	ketvirtadienis
giovedì	ketvirtadienį
giovedì	ketvirtadienio
giovedì	ketvirtadieniais
protette	saugomų
colpita	sužavėtas
finanziario	finansiniai
finanziario	finansinis
imparare	mokymosi
imparare	mokymuisi
imparare	mokytis
imparare	mokymasis
imparare	mokytis
dignità	orumą
dignità	orumo
dignità	orumas
cavità	ertmėje
cavità	ertmes
espressioni	išraiškos
violenta	smurtinių
debito	skola
debito	debeto
decimale	dešimtainis
adventures	nuotykiai
adventures	nuotykių
falco	sakalas
falco	sakalas
torinese	torinese
continue	nuolat
ristampa	reprint
madame	madam
iscrizioni	užrašas
iscrizioni	registracija
iscrizioni	registracija
iscrizioni	registracijos
iscrizioni	registravimas
marx	marksas
daniela	daniela
storm	audros
storm	audra
fretta	rush
portaerei	vežėjas
polemica	nesutarimų
interazione	sąveika
islamica	islamo
diagnosi	diagnozės
diagnosi	diagnozė
diagnosi	diagnostika
diagnosi	diagnostika
africana	afrikos
africana	afrika
adulto	suaugusieji
adulto	suaugusiems
adulto	suaugusiųjų
medioevale	viduramžių
ferita	žaizda
ferita	žaizdos
conservate	konservuota
conservate	konservuoti
glasgow	glasgow
installato	įdiegti
installato	įdiegtas
installato	įdiegta
dolci	saldumynų
dolci	sweet
dolci	saldus
dolci	miela
dolci	desertai
malcolm	malcolm
quotidiani	laikraščiai
false	klaidingai
evil	blogis
evil	blogio
improvviso	staiga
censura	cenzorius
censura	cenzūra
browser	naršykles
ombre	šešėliai
ombre	šešėlis
alonso	alonso
margini	marža
incrocio	sankirtos
eastern	rytų
doug	dagas
rod	rodai
invisibile	nematomas
unesco	unesco
mammiferi	žinduolių
mammiferi	žinduoliai
mammiferi	žinduoliams
superstiti	išgyvenusiųjų
biologia	biologija
propulsione	varymo
crema	grietinėlė
crema	kremo
crema	grietinėlės
assia	heseno
assia	hesse
esclusiva	išimtinė
esclusiva	išimtinę
esclusiva	išimtinis
profeta	pranašas
cartone	kartonas
brigate	brigadų
incredibile	nuostabu
incredibile	nuostabus
incredibile	nuostabi
incredibile	neįtikėtina
incredibile	neįtikėtina
comunicare	bendravimas
comunicare	bendrauti
discreto	atskiros
assegnazione	paskirstymas
assegnazione	užduotis
patricia	patricija
bond	obligacijų
ana	ana
cerchi	apskritimai
cerchi	ratlankiai
sparta	spartos
sparta	spartą
sparta	sparta
cileno	čilės
visite	vizitai
visite	apsilankymai
veronica	veronika
valvole	vožtuvas
valvole	vožtuvų
valvole	vožtuvai
tolosa	tulūzos
maya	maja
acquistare	pirkimas
acquistare	pirkti
acquistare	pirkimo
trascorso	praleido
trascorso	praleistas
trascorso	išleista
parodia	parodija
wells	wells
pasqua	velykų
marketing	rinkodara
marketing	prekybos
ventura	ventura
etica	etikos
etica	etika
etica	etikos
convoglio	konvojus
cole	cole
ribelle	sukilėlių
dinamica	dinamiška
dinamica	dinaminis
dinamica	dinaminė
trampolino	batuto
edilizia	statyba
plastica	plastikas
plastica	plastikų
vantaggi	pranašumą
vantaggi	pranašumas
risolto	išspręsta
clarke	clarke
gun	pistoletas
gun	ginklą
gun	ginklas
narrazione	pasakojimo
fair	sąžiningą
diamante	deimantas
coinvolgimento	dalyvavimas
quote	kvotas
quote	kvota
quote	kvotos
divino	dieviška
divorzio	skyrybos
divorzio	skyrybų
imperatori	imperatorius
imperatori	imperatoriai
globe	gaublį
volontario	savanorišką
hughes	hughes
riservata	rezervuota
funzionale	funkcinė
funzionale	funkcinis
funzionale	funkcinių
alaska	aliaska
tradurre	išversti
attendere	laukiu
attendere	laukia
attendere	laukimas
nicolás	nicolás
riti	apeigomis
impiegata	darbuotojui
impiegata	darbuotojas
adesione	stojimo
reich	reicho
indonesia	indonezijoje
indonesia	indonezijos
indonesia	indonezija
doctor	gydytojo
doctor	gydytojas
cara	brangi
cara	brangioji
cara	brangus
palatinato	pfalcas
ovunque	niekur
ovunque	visur
precipitazioni	kritulių
precipitazioni	kritulių
mann	mann
proteste	protestas
proteste	protestuoti
proteste	protestas
proteste	protestai
membrana	membranos
banche	bankininkystė
banche	bankininkystės
piombo	švino
ripristino	atstatyti
ripristino	atkūrimas
ripristino	atstatymas
ripristino	atkūrimo
ripristino	atkurti
gustav	gustav
nazisti	nacių
nazisti	naciai
sita	sita
bon	bon
faro	faro
faro	švyturio
faro	švyturys
effettivi	faktinės
hood	spinta
uovo	kiaušinis
uovo	kiaušinių
uovo	kiaušiniai
uovo	kiaušinio
rifiuti	atliekos
rifiuti	atliekos
entrate	pajamos
cancelliere	kancleris
cancelliere	kancleris
cancelliere	sekretorius
primogenito	pirmagimio
incidenti	incidentų
incidenti	incidentai
boeing	boeing
finanze	finansų
finanze	finansai
finanze	finansai
finanze	finansus
grasso	riebalų
grasso	storas
grasso	riebalų
grasso	riebalai
innumerevoli	begalę
febbre	karščiavimas
sella	balnas
cacciatore	medžiotojas
mattoni	plytų
mattoni	plytos
mattoni	plytų
seta	šilko
ideali	idealus
ideali	idealus
ideali	idealu
primera	primera
liberali	liberalai
liberali	liberalų
elettronico	elektroninių
elettronico	elektroniniai
animati	animuoti
animati	animacinis
estetica	estetika
estetica	estetinės
sonno	miegas
sonno	miego
sonno	miegas
sonno	miega
sonno	miegu
shadow	šešėlis
occupare	užimti
eccezionale	išskirtinės
eccezionale	išimtiniais
eccezionale	išimtinės
incisioni	graviūra
incisioni	graviūros
rischi	pavojai
fusto	kamieninių
rumore	triukšmo
rumore	triukšmas
specializzato	specializuotų
specializzato	specializuotos
specializzato	specializuota
specializzato	specializuotas
rinascita	atgimsta
scout	skautų
attrazione	atrakcija
divieto	ban
divieto	uždrausti
divieto	uždraudimas
divieto	draudimas
divieto	uždraudimas
intelligente	protinga
intelligente	protingas
intelligente	protingi
intelligente	protingas
intelligente	protingos
minoranza	mažuma
abraham	abraham
meriti	nusipelno
meriti	verti
michail	michailas
michelle	michelle
anversa	antverpene
steel	plienas
magica	magija
magica	stebuklingas
magica	stebuklinga
bacio	bučinys
spara	šaudo
elisa	elzė
elisa	elisa
supergigante	supermilžinė
sensibile	jautrus
sensibile	jautri
sensibile	jautrios
cartoni	kartonas
coll	rink
spade	kardus
senna	seine
senna	sena
orsini	orsini
innocenzo	nekaltas
innocenzo	nekalti
ramírez	ramírez
ramírez	ramirez
medievali	viduramžių
diamond	deimantas
mappe	žemėlapiai
soccer	futbolas
soccer	futbolo
chang	chang
miniera	mano
umanista	humanistinių
umanista	humanistinės
battute	juokelių
nido	lizdas
belli	graži
belli	gražu
belli	belli
bundesliga	bundesliga
riso	ryžiai
riso	ryžių
player	žaidėjas
volpe	lapė
poker	pokerio
mortale	mirtini
mortale	mirtina
mortale	mirtinų
mortale	įrengti
strana	keistas
strana	keistai
strana	keista
strana	keistas
strana	keista
celebrare	švęsti
giovinezza	jaunimo
giovinezza	jaunimas
guitar	gitara
succeduto	pavyko
vinti	laimėjo
sommergibile	povandeninis
cantoni	kantonai
costruttore	builder
costruttore	gamintojas
baptiste	baptiste
vicente	vicente
preparare	parengti
intel	intel
cicero	cicero
bonifacio	bonifacas
loira	loire
lupi	vilkai
lupi	vilkas
abuso	piktnaudžiavimas
abuso	netinkamo
moretti	moretti
spiriti	spiritas
dirty	purvinas
wisconsin	viskonsino
gesuita	jėzuitų
linguista	lingvistas
lang	lang
restaurato	renovuotas
restaurato	atkurtas
restaurato	atkuriama
restaurato	atkurta
tunisia	tunisą
tunisia	tunise
tunisia	tunisas
tunisia	tuniso
joey	džo
povero	vargšas
povero	vargšai
turistico	turistai
turistico	turizmo
cmq	beje
spia	šnipas
becco	snapai
combustibile	kuras
viso	veido
fischer	fischer
fiamma	liepsna
fiamma	liepsnos
risparmio	taupymas
risparmio	santaupos
risparmio	taupymo
risparmio	santaupų
brooks	bruksas
dorothy	doroti
facebook	facebook
byron	baironas
angiò	anjou
gómez	gomez
gómez	gómez
annie	ene
fianchi	hip
fianchi	klubas
fianchi	klubo
fianchi	klubai
fianchi	klubų
bull	bull
finanza	finansų
finanza	finansai
finanza	finansai
finanza	finansus
pressioni	slėgis
pressioni	slėgio
pressioni	spaudimu
pressioni	slėgis
deboli	silpną
deboli	silpnas
mit	mit
conferenze	konferencijos
conferenze	konferencija
conferenze	konferencijų
andrés	andrés
vulcano	ugnikalnio
sonoro	garsas
dialoghi	dialogas
dialoghi	dialogo
dialoghi	dialogai
dialoghi	dialogus
adelaide	adelaide
radiale	radialinė
schmidt	schmidt
sepoltura	laidojimo
cohen	cohen
tumore	auglys
tumore	navikas
tumore	naviko
tumore	vėžys
tumore	vėžio
cliente	klientų
cliente	klientui
cliente	klientas
biografico	biografiniai
brevemente	trumpai
harvard	harvardo
mantello	žaliojo
mantello	apsiaustas
angoli	kampai
duchi	kunigaikštis
sospetti	įtariamieji
sospetti	įtariamasis
sospetti	įtariamieji
sospetti	įtartinas
sanità	sveikata
tributo	duoklę
imposta	mokestis
zhang	zhang
control	kontrolė
miti	mitai
tigre	tiger
tigre	tigras
portico	veranda
portico	portikas
spiegazioni	paaiškinimas
spiegazioni	paaiškinimus
spiegazioni	paaiškinimai
granata	granata
bordeaux	bordo
biblioteche	bibliotekų
biblioteche	bibliotekos
biblioteche	bibliotekų
biblioteche	bibliotekos
biblioteche	biblioteka
amiche	draugus
amiche	draugų
amiche	draugės
amiche	draugai
corolla	vainikėlį
tales	pasakų
emiliano	emiliano
mercurio	gyvsidabris
mercurio	gyvsidabrio
fascio	pluošto
uci	uci
montenegro	juodkalnija
montenegro	juodkalnijoje
montenegro	juodkalnijos
aiuti	pagalbos
aiuti	pagalba
missionario	misionieriaus
vasco	vasco
damiano	damien
damiano	damian
damiano	damiano
disturbo	sutrikimas
burton	burton
birmingham	birmingham
fleming	fleming
determinazione	ryžtas
font	šriftas
font	šrifto
cfr	cfr
creek	upelio
suprema	aukščiausiasis
metallica	metallica
metallica	metalo
metallica	metalas
tradotta	išversti
ruth	rūta
amministrazioni	administracijų
amministrazioni	administracijos
kane	kane
occasionalmente	kartais
occasionalmente	retkarčiais
orléans	orleano
complessità	sudėtingumą
complessità	sudėtingumas
complessità	kompleksas
complessità	sudėtingas
cliff	uolos
adventure	nuotykiai
adventure	nuotykis
adventure	nuotykių
cum	cum
rifiutato	atsisakė
chirurgo	chirurgas
celebrazione	šventę
celebrazione	šventė
celebrazione	švente
circondata	apsupti
koch	koch
cox	cox
repubblicana	respublikonų
toledo	toledo
segmento	atkarpa
teodoro	teodoras
chiusi	uždaryta
chiusi	uždara
guadagnare	uždirbti
guadagnare	užsidirbti
sullivan	sullivan
wind	akių
wind	vėjas
jackie	jackie
turisti	turistai
turisti	turistų
mancini	mancini
duetto	duetas
ellis	elis
conquistata	užkariavo
consorte	sutuoktinis
consorte	consort
difensiva	gynybą
celle	ląstelių
celle	celle
vivi	gyva
vivi	live
vivi	gyvi
vivi	gyventi
vivi	gyvos
vivi	gyva
vivi	gyvi
vivi	gyvas
vandalismo	vandalizmo
punizione	bausmė
punizione	sulaikymo
punizione	sulaikymas
martello	plaktuką
rangers	eiguliai
atomi	atomas
spa	spa
avvisi	įspėjimai
pittsburgh	pitsburgo
ein	ein
caserma	kareivines
elicottero	sraigtasparnio
elicottero	sraigtasparnis
elicottero	sraigtasparnis
geografico	geografiniai
geografico	geografinis
geografico	geografinė
affluente	intakas
rain	lietus
montgomery	montgomery
trailer	priekabos
trailer	priekabų
trailer	priekaba
marcelo	marcelo
accento	akcentas
mother	mama
mother	motina
progettista	dizaineris
mista	sumaišyti
compositori	kompozitorių
donazione	donorystės
wikilink	wikilink
sentieri	kelius
sentieri	pėdsakai
fiscale	fiskalinės
periodico	periodiškai
dawn	aušra
dawn	aušros
dose	dozė
restaurata	atkurtas
restaurata	atkuriama
restaurata	atkurta
sequenze	sekas
walsh	walsh
hardcore	griežti
ladro	vagis
streghe	raganos
streghe	ragana
streghe	raganos
decisiva	lemiamas
falsa	klaidingai
falsa	netikra
falsa	netikras
kill	nužudyti
papà	tėti
papà	tėti
papà	tėtis
papà	tėti
complimenti	sveikinimai
sovranità	suverenitetui
sovranità	suverenumą
sovranità	suvereniteto
nucleari	branduolinės
nucleari	branduolinis
presunta	tariamai
bottiglia	butelis
bottiglia	buteliukai
muscolare	raumenys
muscolare	raumenų
senior	vyr
senior	vyresnysis
genesi	genesis
seduta	sėdi
pellegrino	pellegrino
frammento	fragmentas
gibson	gibson
combattenti	kovotojai
alieni	ateivių
alieni	ateiviai
difensivo	gynybą
vinile	vinilo
incursioni	reidus
jenny	dženi
minoranze	mažuma
minoranze	mažumos
minoranze	mažumų
kit	rinkiniai
kit	kit
kit	komplektas
vampiri	vampyrai
dichiarazioni	pareiškimai
separato	atskirtas
separato	atskirta
mori	mori
imminente	neišvengiamą
imminente	artėjančią
duke	kunigaikštis
portate	įtraukti
midi	midi
danilo	danilo
funzionari	pareigūnai
funzionari	pareigūnams
fighter	kovotojas
wonder	įdomu
wade	veidai
wade	veidas
gravidanza	nėštumas
volendo	nori
negativi	negatyvai
battere	nugalėti
grassetto	drąsių
algoritmo	algoritmas
riscatto	išpirkos
riscatto	išpirkimo
calda	šiltas
calda	šilta
calda	šiltai
calda	šiltos
brien	brien
ferreira	ferreira
consulente	patarėjas
consulente	patarėja
consulente	konsultantas
fitzgerald	fitzgerald
abu	abu
holland	holland
holland	olandija
versailles	versalis
osserva	stebėti
cicerone	cicero
slovacco	slovakijos
malato	nesveikas
malato	serga
pagani	pagonių
pagani	pagani
pagani	pagonys
registra	rekordas
sandy	smėlio
libano	libano
libano	libanas
isolamento	izoliacija
isolamento	izoliacijos
isolamento	atskirtis
isolamento	izoliacija
isolamento	izoliacijos
martedì	antradienis
martedì	antradienį
martedì	antradieniais
galeazzo	galeazzo
campane	varpai
chieti	chieti
heinz	heinz
elettroni	elektronų
compromesso	kompromisas
lynn	lynn
césar	cesar
fisicamente	fiziškai
lunare	mėnulio
ufc	ufc
hearts	širdys
dichiarata	deklaruotas
squadriglia	squadron
pozzi	velenai
pozzi	wells
discorsi	pasisakymai
dipendenza	priklausomybė
dipendenza	priklausomybės
dipendenza	priklausomybė
nasconde	slepia
insegnare	mokymo
insegnare	mokymas
insegnare	išmokyti
levante	levante
levante	levant
mezzanotte	vidurnakčio
centenario	šimtametė
pia	pia
salvataggio	gelbėjimo
salvataggio	gelbėjimas
rieti	rietis
osso	kaulų
osso	kaulas
osso	kaulai
chen	čen
bristol	bristolio
rich	turtingas
rappresentate	sudarė
compressione	spaudimą
conan	conan
accompagna	lydi
stabilimenti	gamyklos
stabilimenti	gamyklų
armonia	harmonija
decorata	papuošti
patty	patty
preparato	paruošti
parlata	kalbėjo
bestia	žvėris
tattica	taktinis
stimato	gerbiamas
gioacchino	joachim
possedere	pasisavinti
draghi	drakonai
circuiti	trasa
circuiti	grandinė
eye	akies
eye	akių
eye	akis
eye	eye
coupé	coupe
buffalo	buivolo
sasso	akmuo
sasso	rokas
sasso	rock
lituania	lietuva
facilità	lengva
facilità	lengvai
datazione	pažintys
furto	vagystės
furto	apiplėšimas
furto	vagystės
furto	vogti
coordinamento	koordinavimas
coordinamento	koordinavimo
coordinamento	koordinavimo
cabina	kabina
cabina	salono
cabina	kabina
pensieri	mintimis
pensieri	mintys
circo	cirko
circo	cirkas
ebreo	žydų
ebreo	žydas
locomotiva	lokomotyvų
saluti	linkėjimai
saluti	sveikinimai
bush	bušas
chelsea	chelsea
effettivo	faktinės
olimpia	olimpia
raoul	raoul
osservato	stebėjo
anders	anders
privilegi	privilegija
privilegi	privilegijos
ducati	ducati
esplorazione	nagrinėti
esplorazione	tyrinėti
esplorazione	žvalgyba
esplorazione	žvalgybos
esplorazione	žvalgymo
village	kaimo
village	kaime
village	jonava
village	kaimas
reid	reid
persia	persija
presunto	tariamai
pelliccia	kailis
pelliccia	kailiai
pelliccia	kailio
pelliccia	kailius
tocca	tap
osaka	osaka
legioni	legionus
pinna	fin
modesto	kuklus
modesto	modesto
inutili	bevertis
inutili	beprasmiška
inutili	nereikalingos
inutili	nereikalingų
inutili	nereikalingi
bart	bartai
estonia	estijos
estonia	estija
trattative	derybos
trattative	derybos
municipale	buitinių
muhammad	muhammad
muhammad	mohammed
bowie	bowie
cave	urvas
tiziano	ticianas
biologica	biologinė
philipp	philipp
titolari	savininkai
titolari	turėtojai
necropoli	nekropolio
provocato	išprovokavo
valentina	valentina
magazzino	sandėlis
magazzino	sandėliai
magazzino	sandėlio
benz	benz
reputazione	reputaciją
reputazione	ry
reputazione	reputacija
consiglieri	patarėjai
consiglieri	konsultantai
consiglieri	konsultantų
zagabria	zagrebas
monasteri	vienuolynai
rebecca	rebecca
vancouver	vankuverio
hannover	hanoverio
itunes	itunes
missouri	misūrio
lusso	prabanga
lusso	prabangos
rigido	standus
eccezioni	išimtys
ragni	vorai
garda	garda
forever	amžinai
strange	keistas
strange	keista
artistici	meno
hardware	hardware
spoleto	spoleto
interessata	domina
interessata	susidomėję
pazzo	proto
rana	rana
rana	varlė
tonalità	atspalvis
rico	riko
foglia	lapų
insegnato	mokoma
insegnato	išmokė
abitata	apgyvendintas
deposizione	nusodinimo
scoperti	atrado
scoperti	aptikta
tranquillamente	tyliai
neutrale	neutralus
laboratori	laboratorijos
laboratori	laboratorinis
laboratori	laboratorijoje
laboratori	laboratorija
laboratori	laboratorijos
laboratori	laboratorijų
laboratori	labs
guai	bėda
guai	bėdos
guai	problemų
insulti	įžeidimas
insulti	įžeidimų
agata	agata
self	save
marty	marti
radicali	radikalių
radicali	radikalų
genetica	genetinis
genetica	genetiniai
genetica	genetikos
nicchia	nišą
triangolare	trikampiai
rinnovamento	renovacijos
rinnovamento	atnaujinimas
rinnovamento	atnaujinimo
rinnovamento	pratęsimas
gesuiti	jėzuitų
kings	karaliai
abbreviato	sutrumpintas
misteri	marijos
misteri	paslaptis
sepolcro	kapas
contrasti	kontrastais
underground	požeminis
underground	pavasarį
connor	konor
catalano	katalonų
ranger	įvertinti
ranger	eiguliai
