年	ano
北海道	hokkaido
°	°
皇家	teatro
皇家	royal
皇家	súa
皇家	real
皇家	alteza
電子	electrónica
電子	electrónico
三十	trinta
倫敦	londres
倫敦	london
範圍	de
範圍	rango
範圍	cadea
範圍	montañosa
範圍	abano
黨	festa
黨	partido
教堂	igrexas
教堂	igrexa
教堂	á
教堂	da
警察	policía
絲	seda
絲	de
原本	orixinalmente
娛樂	entretemento
方案	programa
方案	de
方案	programar
方案	programas
屋	casa
部隊	tropas
部隊	as
詞	palabra
詞	palabras
詞	as
詞	verbas
洞	buraco
洞	burato
洞	furado
洞	hole
洞	das
洞	cavernas
洞	cova
洞	dong
影	sombras
影	sombra
速	velocidade
速	rapidez
會議	conferencia
會議	de
會議	conferencias
會議	rolda
會議	xunta
會議	reunión
會議	encontro
會議	cita
資訊	información
戰鬥	batalla
戰鬥	loita
戰鬥	contra
戰鬥	loitar
戰鬥	loitamos
戰鬥	combate
戰鬥	pelexar
戰鬥	combater
戰鬥	loitar
戰鬥	contra
戰鬥	loita
項目	proxecto
項目	obxectos
項目	os
項目	puntos
項目	artigos
項目	das
項目	proxectos
項目	os
玩家	músicos
玩家	entidades
限制	restrición
限制	límite
電腦	ordenador
電腦	computador
電腦	ordenadores
電腦	ordenadores
電腦	computadores
如何	como
如何	que
如何	canto
創作	creación
創作	creativo
創作	creativos
創作	creativa
創作	creativas
引擎	máquina
引擎	motor
執行	execución
英雄	heroes
英雄	son
英雄	heroínas
英雄	heroe
下午	tarde
下午	bos
下午	tardes
下午	serán
透過	través
透過	a
透過	por
反對	obxección
反對	oposición
小時	horas
小時	hora
體育	deporte
體育	deportes
體育	deporte
有些	algúns
有些	algunhas
有些	algo
有些	de
有些	un
元素	elementos
元素	ingredientes
任命	cita
解	solucionar
解	resolver
區域	zona
區域	área
區域	zona
區域	rexión
區域	do
區域	sudeste
區域	rexións
以前	de
以前	antes
報	xornais
報	xornal
分子	molecular
分子	moleculares
分子	molécula
分子	molecular
分子	moléculas
隧道	túneles
孫	sol
申	canela
雜誌	revistas
雜誌	revista
雜誌	time
雜誌	revistas
有效	efectivas
有效	efectiva
有效	efectivo
有效	efectivos
有效	eficaces
有效	eficaz
有效	a
平台	plataforma
概念	concepto
概念	noción
概念	idea
概念	conceptos
議會	parlamento
傳統	tradicional
傳統	tradicionais
傳統	tradición
傳統	tradicións
傳統	tradicións
夏季	verán
夏季	no
照片	fotos
照片	fotografías
照片	foto
照片	imaxe
照片	fotografía
照片	fotografía
照片	foto
照片	as
照片	fotos
照片	imaxes
照片	fotografías
照片	fotos
照片	as
照片	fotografías
照片	foto
照片	túas
照片	foto
核	nuclear
核	nucleares
核	núcleo
停止	deter
停止	de
停止	parar
停止	para
停止	deixa
公開	público
公開	pública
公開	públicos
公開	públicas
仙	de
仙	fadas
仙	fada
仙	marica
仙	lesbianas
劍	espada
機構	axencia
機構	de
機構	institucións
機構	institución
帶	trae
帶	cinto
操作	operación
人類	seres
人類	humanos
人類	os
人類	humáns
人類	humanos
人類	humana
人類	humano
市場	mercado
市場	mercados
市場	esa
市場	feira
飛	e
飛	pilotar
飛	voar
飛	voan
飛	voarei
飛	voe
飛	voo
飛	a
飛	voando
飛	voar
軍事	militares
軍事	militar
軍事	exército
橋	oco
橋	ponte
橋	bridge
橋	bridges
橋	pontes
調查	investigación
調查	enquisa
投	ton
主教	bispo
紀念	día
紀念	dos
紀念	caídos
地點	lugar
地點	casa
地點	sitio
地點	lugares
地點	sitios
地點	onde
地點	lugares
決賽	final
決賽	derradeira
決賽	último
決賽	axuntémonos
決賽	todos
決賽	definitivo
大臣	ministro
大臣	ministra
大臣	pastor
大臣	cabinet
大臣	o
人工	artificiais
人工	artifical
人工	artificial
移動	mover
移動	moverse
移動	a
陸軍	exército
陸軍	do
法院	suprema
法院	tribunal
法院	xulgado
法院	corte
留	quedar
留	ficar
留	queda
電	electricidade
電	a
夢	soño
夢	soños
夢	con
夢	soños
羅馬	roma
科學	ciencia
科學	a
科學	ciencias
科學	científica
科學	cencia
科學	científica
科學	científico
烏克蘭	ucrania
皇后	raíña
皇后	queen
肯	ken
柱	columna
柱	retagarda
動物	animais
動物	os
動物	animais
動物	animal
精神	espiritual
精神	senda
精神	espírito
精神	o
精神	déixate
精神	mentais
精神	mental
企業	negocios
企業	negocio
企業	asunto
企業	traballo
核心	núcleo
環境	entorno
環境	ambiente
環境	medio
環境	entornos
環境	ambientes
冰	xeo
第七	sétimo
飛機	avión
應該	debería
應該	que
太陽	sol
太陽	solar
太陽	noso
瑞典	suecia
廳	hall
廳	corredor
廳	concello
廳	civil
廳	sede
關	a
選擇	elixir
選擇	escollen
選擇	escoller
選擇	que
選擇	o
選擇	a
選擇	escolle
選擇	opción
選擇	elección
選擇	escolla
選擇	alternativa
選擇	outra
選擇	escoller
比較	comparar
比較	comparamos
類似	similar
類似	similares
類似	semellantes
類似	semellante
類似	parecido
類似	parecidas
眼	os
眼	ollos
眼	ollo
眼	ollos
眼	visual
妻子	muller
妻子	esposa
妻子	dona
雨	chove
雨	chuvia
雨	choiva
雨	nos
雨	topásemos
雨	con
雨	outras
雨	razas
雨	chover
雨	a
編號	de
編號	identidade
編號	número
思想	que
思想	pensaba
思想	pensei
思想	pensamentos
思想	pensamento
思想	que
破壞	sabotaxe
破壞	destrución
破壞	destrucción
重建	reedificar
重建	reconstruír
基督教	christian
基督教	cristiáns
南方	do
南方	sur
南方	sur
南方	do
南方	sudáfrica
洋	océano
洋	océanos
公民	cidadáns
公民	citizens
公民	os
公民	cidadán
燕	trague
燕	traga
改善	mellorou
改善	mellorar
改善	a
改善	mellora
改善	vexas
改善	mellor
鐵道	tren
網路	web
網路	internet
網路	rede
網路	de
炮	canóns
炮	sobre
炮	os
炮	artillaría
炮	canón
炮	arma
炮	pistola
炮	revólver
岩	rochas
岩	xeo
岩	pedras
岩	rocha
岩	pedra
岩	rock
岩	de
排	317
排	fila
朋友	amigos
朋友	os
朋友	amigo
朋友	amiga
離開	deixar
有人	alguén
生命	vida
生命	a
找到	atopei
找到	que
找到	atopamos
找到	atoparon
找到	atopou
找到	atopar
十五	quince
油	petróleo
油	aceite
油	de
狀態	posición
狀態	statu
狀態	status
彈	tocar
彈	xogar
彈	xogan
彈	xogo
艦	barco
主題	tema
主題	asunto
主題	temas
主題	suxeito
主題	tema
主題	materia
返回	volve
返回	a
返回	volvo
返回	regresar
返回	volva
返回	cambio
返回	volver
返回	retorno
宇宙	universo
宇宙	do
宇宙	cósmico
醫院	hospital
醫院	hospitais
醫院	os
平方	cadrado
平方	square
平方	cadradas
平方	praza
平方	limpo
批准	aprobación
大道	avenida
旅客	pasaxeiros
酒店	hotel
西方	oeste
西方	occidente
西方	occidental
西方	do
西方	da
西方	west
西方	occidental
現代	modernos
現代	moderna
現代	as
現代	modernas
現代	moderno
未來	futuro
營	batallón
營	campo
營	campamento
營	acampamento
營	do
金融	financeira
任務	tarefa
任務	tarefas
任務	misión
商業	o
商業	comercio
商業	comercial
商業	anuncio
商業	negocios
商業	negocio
商業	asunto
商業	traballo
基金	fondo
基金	de
空間	espacios
空間	espazos
空間	espazo
空間	espacio
空間	no
亮	ryo
零	cero
詩	poema
詩	poesía
詩	poemas
巨	un
巨	xigantes
巨	xigante
過去	pasado
過去	últimos
董	dong
存	caixa
存	depósito
提高	incremento
提高	aumento
提高	a
提高	incrementar
提高	aumenta
提高	aumentar
嚴重	serio
嚴重	seria
嚴重	en
嚴重	grave
嚴重	grave
嚴重	graves
論	teoría
母親	nai
母親	á
母親	mamá
訓練	formación
訓練	estudan
訓練	adestramento
行為	condutas
行為	comportamento
行為	conducta
行為	comportamentos
行為	seu
行為	conduta
行為	que
喬	joe
朝鮮	corea
工業	industria
工業	industrial
坦克	tanque
坦克	depósito
坦克	tanques
劇場	teatro
劇場	recinto
劇場	teatro
授予	premio
收入	os
收入	ingresos
收入	do
收入	ingreso
收入	renda
成績	logro
菜	louza
菜	pratos
古代	antiga
古代	antigas
古代	antigo
古代	antigos
灰	gris
灰	gris
灰	é
工具	de
工具	ferramenta
工具	ferramentas
工具	ferramentas
工具	as
寬	amplo
退	retirada
持續	continuo
持續	continua
品牌	marca
翻譯	traducido
翻譯	tradución
翻譯	traduce
目標	obxectivo
目標	obxectivos
目標	obxectivo
目標	obxectiva
目標	obxectivos
目標	brancos
目標	obxectivo
基礎	base
基礎	a
基礎	base
自動	automaticamente
自動	automático
群島	illas
理論	teoría
軍隊	exército
軍隊	do
鏡	o
鏡	espello
注意	atención
大樓	construír
大樓	edificio
大樓	construción
出口	saída
關於	sobre
關於	de
高速公路	estrada
產品	produto
產品	produtos
產品	orixe
助理	axudante
助理	asistente
助理	de
畫	debuxar
畫	que
畫	os
畫	absorber
畫	sur
畫	debuxaría
畫	cadro
畫	pintura
舞	baile
舞	baila
舞	bailar
舞	danza
舞	baile
舞	bailando
舞	bailar
舞	bailaba
獸	besta
汽車	coche
汽車	auto
汽車	carro
汽車	coches
汽車	coche
汽車	autos
避免	evitar
命令	orde
命令	motoras
命令	ordes
命令	mando
命令	de
命令	comando
命令	orde
命令	para
命令	xiro
命令	postal
命令	ordes
命令	orde
命令	as
命令	encargos
遠	de
遠	moito
遠	lonxe
遠	ata
結構	estruturas
結構	arquitectura
結構	estrutura
結構	rede
字母	cartas
字母	letras
字母	carta
字母	letra
大陸	continente
大陸	continente
海岸	costa
海岸	costa
海岸	marfil
海岸	na
墨西哥	méxico
學習	estudando
學習	estudar
學習	estudar
學習	estudo
學習	estudamos
學習	despacho
學習	aprender
學習	aprendizaxe
學習	aprendendo
學習	a
學習	aprenden
學習	aprender
學習	a
動	mover
動	moverse
動	a
樂團	banda
樂團	orquestra
那些	eses
那些	esas
那些	os
材料	materiais
材料	material
材料	prima
材料	materiais
以後	despois
以後	máis
以後	tarde
以後	logo
士兵	soldado
士兵	soldados
士兵	soldados
士兵	os
容易	sinxelo
容易	fácil
容易	doado
容易	calma
容易	acouguen
魔法	maxia
魔法	máxico
魔法	máxica
彼得	peter
彼得	pedro
茶	té
茶	tomar
茶	de
茶	te
孩子	nena
孩子	neno
孩子	fillo
代理	axente
代理	a
代理	actuando
代理	actuar
代理	indicador
代理	representante
組合	combinación
組合	de
組合	mestura
組合	as
正常	normal
正常	normais
王子	príncipe
王子	o
模型	modelos
模型	modelo
夜	as
夜	noites
夜	noite
夜	polas
夜	noite
夜	pola
夜	noites
乘客	pasaxeiros
禁止	prohibido
禁止	prohibidas
宣傳	publicidade
宣傳	propaganda
巨大	enormes
巨大	enorme
巨大	gran
巨大	xigante
巨大	grande
週	semana
週	á
完整	chea
完整	cheo
完整	completo
完整	total
完整	completa
完整	completar
完整	completo
森林	bosque
森林	bosques
白色	brancos
白色	branco
白色	branca
白色	brancas
晚上	tarde
晚上	noite
晚上	serán
晚上	noites
晚上	tardes
晚上	noite
晚上	pola
晚上	noites
國王	king
國王	rei
國王	o
國王	xurxo
耳	oído
耳	ouvido
耳	orella
耳	oídos
耳	orellas
改變	cambiar
改變	cambiando
改變	muda
改變	a
改變	mudando
改變	de
改變	cambio
改變	cambiar
改變	mudar
改變	cambio
廣場	cadrado
廣場	square
廣場	cadradas
廣場	praza
廣場	limpo
市民	cidadáns
市民	citizens
市民	os
市民	cidadán
樹	árbore
樹	tree
樹	crosstree
樹	árbores
樹	das
大西洋	atlántico
聯邦	federal
聯邦	circuíto
聯邦	federais
酸	ácido
酸	aminoácidos
董事	directores
夫人	señora
公斤	kilos
公斤	quilos
公斤	chan
效果	efecto
效果	efectos
效果	efectos
說明	descrición
連續	continuo
連續	continua
晚	tarde
輪	roda
輪	rodas
輪	raís
輪	redondo
輪	redondos
輪	xira
輪	arredor
輪	preto
記錄	de
記錄	gravar
記錄	disco
記錄	discos
作戰	de
作戰	combate
作戰	combates
作戰	postos
寫	escribir
寫	escribe
寫	escribo
寫	escribir
寫	a
寫	escribía
寫	facendo
寫	súas
寫	escrita
寫	escribe
地理	geographic
最近	ultimamente
最近	pouco
最近	recentemente
最近	ultimamente
最近	hai
最近	recente
最近	recentes
最近	últimos
網頁	sitio
網頁	web
網頁	páxina
秘密	segredo
秘密	secreto
秘密	secreta
變	cambiar
變	mudar
變	cambio
開放	aberta
開放	abertos
開放	abrir
開放	aberto
開放	abre
開放	abra
主持人	anfitrión
背	volver
背	volta
背	atrás
大小	tamaños
大小	tamaño
大小	do
演唱會	concert
演唱會	concerto
演唱會	balde
演唱會	espectáculo
演唱會	show
錫	estaño
錫	metálico
習性	costumes
習性	hábitos
頂	do
頂	enriba
頂	20
頂	cima
頂	superior
柏林	de
柏林	berlín
三個	tres
三個	3
今天	hoxe
今天	día
親	bico
親	bícame
親	bicar
親	un
親	biquiño
兒子	fillo
骨	ósos
骨	óso
加州	california
戰役	batalla
戰役	batallas
戰役	combates
電台	radio
墓	tumba
墓	grave
北方	ao
北方	norte
北方	do
北方	do
北方	norte
活躍	activa
活躍	a
活躍	activo
活躍	activos
活躍	activas
活躍	militante
星期一	o
星期一	luns
星期一	10
業務	negocios
業務	negocio
業務	asunto
業務	traballo
射	disparar
射	dispáralle
極	polar
極	polares
極	moi
極	extremadamente
極	tremendamente
野	salvaxe
野	salvaxes
投資	investimos
投資	investir
投資	invistan
投資	investimento
海洋	océanos
海洋	océano
海洋	océanos
類型	escribir
類型	tipo
類型	de
類型	clase
類型	tipos
機會	oportunidade
機會	posibilidade
機會	oportunidade
機會	de
機會	oportunidades
機會	a
錯誤	erro
錯誤	mal
錯誤	malo
錯誤	erros
錯誤	culpa
錯誤	erro
健康	san
健康	saúde
健康	sans
健康	saudable
健康	saúde
健康	a
健康	health
股	unidade
身高	altura
熱	quente
熱	calor
熱	calefacción
熱	calor
熱	o
空中	aire
空中	ar
工人	traballadores
工人	os
工人	obreiros
工人	traballador
工人	social
工人	obreiro
工人	obreiros
工人	parado
輕	luz
經常	frecuencia
經常	regularmente
經常	normal
經常	típica
經常	de
經常	taxis
經常	regular
經常	a
經常	miúdo
經常	moito
經常	veces
經常	acotío
滿	chea
滿	cheo
滿	completo
負	negativo
亨利	henry
亨利	de
交易	tratar
交易	negocio
交易	trato
黑色	negra
黑色	negro
黑色	negros
爆炸	explosión
喜歡	como
喜歡	coma
喜歡	así
警方	policía
能量	enerxía
能量	consumo
能量	enerxético
能量	enerxética
酒	alcol
酒	alcohol
酒	viño
地面	superficie
地面	terreo
地面	chan
地面	terra
普遍	universais
普遍	universal
十年	década
然後	logo
然後	despois
然後	entón
然後	e
然後	daquela
鬼	pantasma
鬼	espírito
鼠	rata
鼠	rato
鼠	ratos
鼠	démoslles
必要	necesario
必要	necesaria
必要	necesarios
必要	necesarias
必要	preciso
必要	é
俄	rusia
南極洲	antártida
小型	pequeno
小型	pequenos
小型	pequenas
小型	pequena
退出	deixa
退出	de
退出	deixar
退出	non
退出	deixaches
退出	deixe
退出	deixou
退出	saída
以色列	israel
兒童	nenos
兒童	os
兒童	cativos
兒童	fillos
兒童	nenas
兒童	nena
兒童	neno
兒童	fillo
一切	todo
一切	o
東部	leste
東部	oriente
東部	este
東部	do
東部	próximo
東部	orientais
東部	oriental
東部	este
博物館	museo
對話	conversación
對話	conversa
對話	sobre
對話	conversas
對話	conversacións
琴	violín
階段	fase
階段	fases
階段	escenario
階段	etapa
階段	no
階段	palco
游	nadar
游	baño
游	nado
游	xira
游	nadando
游	nadar
游	piscina
游	á
游	a
游	nado
病	enfermo
病	mal
病	está
病	enferma
病	de
病	enfermou
病	doente
病	enfermidade
病	doenza
病	enfermidades
病	enfermidade
病	cardíacas
病	enfermo
病	enfermos
病	enferma
問	pedir
問	preguntar
問	pregunte
維持	manter
維持	a
事故	accidente
事故	de
藝人	artista
藝人	artistas
藝人	artistas
藝人	de
天使	os
天使	anxos
天使	inferno
天使	anxo
表面	superficie
池	piscina
池	a
圖片	foto
圖片	imaxe
圖片	fotografía
圖片	as
圖片	fotos
圖片	imaxes
圖片	fotografías
圖片	imaxe
圖片	as
圖片	imaxes
建設	construción
建設	construcción
建設	construír
建設	construtora
風暴	treboada
定義	definición
定義	de
定義	definir
定義	definicións
步兵	infantería
步兵	infantaría
解決	solucionar
解決	resolver
熊	osos
熊	oso
熊	osiño
休	hugh
火箭	foguetes
火箭	pasaron
火箭	foguete
指揮	orde
指揮	motoras
指揮	ordes
指揮	mando
指揮	de
指揮	comando
指揮	director
安排	arranxo
安排	acordo
象	elefantes
象	elefante
象	marchar
象	elefante
明星	estrela
明星	star
明星	estrelas
明星	das
爆發	brote
現任	actual
現任	actuais
現任	que
現任	súa
