som	kao
mexico	meksiku
mexico	mexico
vet	znati
vet	znaj
vet	zna
bror	brate
bror	brat
lørdag	subotu
lørdag	subota
nederland	nizozemska
dagen	dan
dagen	dana
lengre	dalje
lengre	duze
lengre	duži
lengre	duže
lengre	dulje
ting	ting
ting	stvari
militære	vojno
militære	vojska
militære	vojni
styrker	sile
fri	slobodna
fri	slobodni
fri	slobodan
fri	besplatno
fri	free
ønsker	želju
ønsker	želja
ønsker	želje
ønsker	željama
ønsker	zelje
ønsker	želite
ønsker	želim
dommer	sudac
dommer	sudi
dommer	sudija
dommer	sudac
dommer	sudija
rock	kamena
rock	kamen
rock	stijena
rock	rock
voksne	odraslima
voksne	odrasli
voksne	odraslo
voksne	odrasli
utbredt	rasprostranjena
tapte	izgubljeni
tapte	izgubljena
tapte	izgubljeno
tapte	izgubljen
produsent	producent
produsent	proizvođač
maler	predlošci
maler	slikar
maler	slikara
arena	arena
arena	arene
felles	zajednički
felles	uzajamno
felles	obostrano
felles	zajednički
felles	zajedničko
felles	zajednička
egentlig	zapravo
egentlig	stvarno
raskt	brzo
raskt	brzi
raskt	brzo
raskt	brzi
raskt	brzo
sommerfugler	leptire
sommerfugler	leptiri
klasse	razred
klasse	klase
klasse	klasa
solgt	prodan
solgt	prodao
solgt	prodano
opprinnelige	izvorno
opprinnelige	originalno
opprinnelige	original
opprinnelige	izvorna
opprinnelige	izvorni
status	status
status	stanje
vokal	samoglasnici
vokal	samoglasnik
kultur	kulture
kultur	kultura
biller	buba
deg	ti
klarte	uspio
enkelt	jednostavna
enkelt	jednostavan
enkelt	jednostavno
enkelt	lagano
enkelt	lako
valgte	odabran
valgte	izabrani
valgte	odabrano
valgte	odabrani
valgte	odabrane
valgte	odabrana
valgte	odabrao
valgte	izabrao
valgte	birao
stod	stajao
korea	koreja
korea	koreji
korea	koreju
kroppen	body
kroppen	telo
kroppen	tijelo
california	california
california	kalifornija
california	kaliforniji
klubber	klubovi
klubber	klubova
klubber	palice
klubber	klubove
trolig	vjerojatno
die	umri
park	parka
park	park
league	ligu
league	liga
league	league
records	records
records	ploče
records	zapisi
life	life
life	zivot
life	život
profil	profil
samarbeid	suradnja
samarbeid	suradnji
samarbeid	suradnja
samarbeid	suradnju
østerrike	austrija
østerrike	austriju
østerrike	austrije
grenser	granice
grenser	granice
grenser	rubovi
grenser	granica
grenser	granice
grenser	ograničenja
www	www
agder	agder
utvikling	razvoj
diverse	razne
diverse	razni
diverse	raznih
diverse	razno
diverse	razni
knut	knut
spillere	igrači
spillere	igrača
skriver	piše
skriver	pišem
skriver	pisanje
skriver	pisem
skriver	kucanje
mandag	ponedjeljak
krav	tvrde
krav	tvrdnja
krav	zahtjevi
krav	zahtjeva
krav	zahtjevi
rapport	prijavi
rapport	izvješće
rapport	izvještaj
rapport	prijavite
tom	prazno
tom	isprazni
tom	prazan
tom	prazni
tom	prazna
tom	toma
tom	tome
tom	tom
black	crna
black	crni
black	crnac
black	crne
black	crno
vist	pokazao
vist	prikazani
vist	prikazano
vist	prikazana
vist	prikazan
vist	prikazani
vist	prikazano
vist	prikazana
vist	prikazane
vist	prikazan
fjerde	četvrti
fjerde	četvrta
fjerde	četvrto
lufthavn	aerodrom
vunnet	osvojio
vunnet	pobijedio
vunnet	pobjedio
mor	mama
mor	mami
mor	majko
mor	majka
havet	morem
havet	moru
havet	more
forsøk	probaj
forsøk	pokušaj
forsøk	pokušajte
forsøk	pokušaja
forsøk	pokušaji
angeles	angelesu
polen	poljska
jean	jean
jean	žan
relativt	rođak
relativt	relativno
relativt	relativno
regjering	ormar
regjering	kabinet
regjering	vlada
regjering	vlade
dårlig	loše
dårlig	bad
dårlig	loša
dårlig	lose
staten	stanje
staten	država
staten	stanja
staten	stanju
erstattet	zamijenio
erstattet	zamijenjena
erstattet	zamijenjen
soldater	vojnici
kommet	stiglo
kommet	stigao
kommet	stigli
kommet	stigla
problemer	nevolje
problemer	problemi
problemer	nevolja
problemer	probleme
problemer	problema
problemer	problemi
problemer	pitanja
arbeider	radnica
arbeider	radnik
arbeider	radni
arbeider	radna
arbeider	radno
arbeider	radim
hvite	bijelci
hvite	bijeli
hvite	bijela
hvite	bijelo
filmer	filmovi
filmer	filmovi
filmer	filmove
filmer	kino
filmer	snimanje
filmer	snima
skottland	škotskoj
skottland	škotsku
skottland	škotske
skottland	škotska
sist	zadnji
sist	posljednje
sist	zadnje
sist	posljednja
sist	posljednji
vår	naše
vår	naš
vår	naša
vår	naši
vår	nase
vår	nasi
omfattende	opsežan
omfattende	opsežna
fulgte	slijedio
fulgte	pratio
listen	lista
listen	popis
dyr	životinje
dyr	životinja
hjem	doma
hjem	kući
hjem	dom
plassert	stavljena
plassert	stavljen
skipet	brod
litteratur	književnosti
litteratur	literature
litteratur	književnost
trommer	bubnjevi
trommer	bubnjeve
oppført	naveden
oppført	navedena
historisk	povijesna
historisk	povijesno
historisk	povijesno
historisk	povijesna
historisk	povijesni
historisk	povijesno
grensen	granice
grensen	granica
vestlige	zapadna
vestlige	zapadni
vestlige	western
system	sistem
system	sustav
system	sustavi
system	sistemi
bind	kravata
bind	neriješeno
bind	kravatu
love	ljubavi
love	volim
love	ljubav
bass	bas
bass	bass
offentlig	javni
offentlig	javnost
offentlig	javna
offentlig	javno
offentlig	javno
huset	kuca
huset	house
huset	kuća
hvem	tko
hvem	ko
hvem	koji
hvem	koja
spansk	španjolci
spansk	španjolski
årlig	godišnje
årlig	godišnja
årlig	godišnji
bjørn	bjorn
bjørn	medvjed
bjørn	medo
bjørn	bear
trenger	treba
trenger	potreban
trenger	potrebna
trenger	potrebno
trenger	trebam
nordland	nordland
enda	ipak
brukere	korisnike
brukere	korisnici
faktisk	zapravo
hæren	vojska
hæren	armija
vokste	rasla
utvalg	uzorak
utvalg	uzorci
utvalg	odabir
fjell	planine
fjell	planinu
fjell	planina
fjell	planine
fjell	planina
måneder	meseci
måneder	mjeseci
måneder	mjesecima
nettsted	sajt
nettsted	site
nettsted	sajt
gått	otišao
gått	hodali
gått	hodao
gått	hodala
århundre	vijek
århundre	stoljeće
århundre	stoljeća
prosent	postotak
irland	irsku
irland	irska
irland	irske
henry	henrik
henry	henry
dro	otišao
jobbet	radila
jobbet	uspjelo
biskop	biskupe
biskop	lovac
biskop	biskup
biskop	bishop
anders	anders
offisielt	službeno
offisielt	službeni
offisielt	zvanično
offisielt	službeno
offisielt	zvanično
offentlige	javni
offentlige	javnost
offentlige	javna
offentlige	javno
svarte	odgovorio
svarte	odgovorila
svarte	crna
svarte	crni
svarte	crnac
svarte	crne
svarte	crno
stortinget	parlament
stortinget	sabor
lille	malo
lille	mala
lille	male
lille	mali
lille	lille
beijing	peking
beijing	pekingu
beijing	peking
beijing	pekingu
johannes	johannes
delvis	djelomično
delvis	djelomično
delvis	djelomični
delvis	djelomično
sørøst	jugoistočnoj
sørøst	jugoistočno
sørøst	jugoistoku
utvidet	produženi
utvidet	proširio
tour	tour
tour	turneja
tour	tura
tour	obilazak
sveits	švicarska
sveits	švicarskoj
forskning	istraživanje
forskning	istraživanja
produksjon	proizvodnja
produksjon	produkcija
produksjon	proizvodnja
linje	linija
linje	redak
lys	svjetlo
lys	svijetlo
lys	svjetlost
lys	svijeća
lys	svijeću
lignende	slično
lignende	slični
lignende	slične
lignende	slična
lignende	slicno
begynner	počinje
begynner	započinje
begynner	početku
begynner	pocetak
begynner	početak
begynner	počinje
begynner	počinje
redaktør	urednica
redaktør	urednik
stasjon	stanica
stasjon	postaja
kunst	art
kunst	umjetnost
universitet	fakultet
universitet	sveučilište
seier	pobjeda
seier	pobeda
seier	pobjede
deltakere	sudionici
deltakere	sudionika
deltakere	sudionike
deltakere	sudionici
deltakere	sudionika
radio	radio
fredag	petak
direktør	direktor
direktør	redatelj
direktør	direktore
direktør	ceo
direktør	direktor
grupper	grupe
enig	dogovoreno
damer	dame
kontroll	nadzor
kontroll	kontrola
history	povijest
history	istorija
fredrik	fredrik
keiser	car
keiser	care
reiste	putovala
reiste	putovao
ytterligere	dalje
ytterligere	dodatna
ytterligere	dodatno
ytterligere	dodatni
ytterligere	dodatne
møtte	upoznao
bra	dobro
bra	dobar
gangen	hodnik
rike	bogata
rike	rich
rike	bogat
rike	bogati
egypt	egipta
egypt	egipat
egypt	egiptu
tap	gubitak
tap	gubitka
tap	gubitke
tap	gubitaka
tap	gubici
tap	žrtava
tap	žrtve
onsdag	srijeda
musiker	glazbenik
biografi	biografija
biografi	biografiju
biografi	biografije
politikk	politika
politikk	politike
politikk	police
trakk	izvukao
trakk	povukao
trakk	dru
trakk	drew
harry	harry
tilfeller	slučajevi
tilfeller	slučajeva
nevnt	spomenuto
nevnt	spomenuo
syv	sedam
syv	sedmica
ansatte	zaposleni
ansatte	zaposlenima
ansatte	zaposlenici
ansatte	zaposlenika
italienske	talijanska
italienske	talijan
italienske	talijanski
nivå	razina
nivå	nivo
nivå	level
dato	spoj
dato	datum
dato	datume
dato	datumi
regi	regi
bakgrunn	pozadina
bygge	grade
bygge	zgrada
bygge	zgradi
bygge	grade
bygge	izgradi
bygge	izgraditi
bygge	graditi
time	sat
hodet	glavu
hodet	glava
bidrag	donacija
bidrag	donaciju
bidrag	donacije
bidrag	donacija
bidrag	donacije
bidrag	prilog
bidrag	doprinos
bidrag	doprinosi
bidrag	doprinosa
bidrag	doprinose
lenke	veza
lenke	link
lenke	poveznica
referanser	preporuke
referanser	reference
andreas	andreas
valget	izbore
valget	izbori
journalist	novinarka
journalist	novinar
utgave	izdanje
beskrevet	opisano
beskrevet	opisan
beskrevet	opisana
beskrevet	opisao
kristne	kršćani
kristne	kršćane
kraftig	teška
kraftig	težak
kraftig	teški
kraftig	ozbiljne
kraftig	teške
kraftig	moćno
kraftig	moćna
kraftig	moćan
kategorien	kategorije
kategorien	kategorija
kategorien	kartica
fører	vodi
fører	führeru
fører	führer
økonomisk	ekonomska
økonomisk	ekonomski
økonomisk	gospodarski
økonomisk	gospodarska
økonomisk	gospodarske
økonomisk	financijske
økonomisk	financijsko
økonomisk	financijska
økonomisk	financijski
ansatt	zaposlenik
ansatt	zaposlenica
ansatt	zaposlenika
torsdag	četvrtak
styrke	snagu
styrke	snaga
styrke	snage
utdannet	obrazovan
utdannet	obrazovana
utdannet	obrazovani
sentral	središnje
sentral	centralno
sentral	central
sentral	središnja
sentral	središnji
air	zrak
air	zraka
air	air
marie	marie
marie	mari
arkitekt	arhitekta
arkitekt	arhitekt
økonomiske	financijske
økonomiske	financijsko
økonomiske	financijska
økonomiske	financijski
etablerte	utvrđeno
etablerte	uspostavljen
etablerte	uspostavljena
etablerte	osnovan
aktive	aktivna
aktive	aktivne
aktive	aktivni
aktive	aktivan
aktive	aktivno
music	muzika
music	glazba
smith	smith
smith	smit
distriktet	okrugu
distriktet	okrug
stemmer	glasove
stemmer	glasova
stemmer	glasa
stemmer	glasovi
stemmer	glasovanje
stemmer	glasanja
stemmer	glasovanja
stemmer	glasanje
stemmer	glasove
stemmer	glasovi
royal	royal
royal	kraljevsko
royal	kraljevski
royal	kraljevska
louis	louis
louis	louise
louis	luis
college	fakultet
college	koledž
college	college
forening	asocijacije
forening	udruženje
forening	udruga
falt	pala
falt	pao
spørsmål	pitanje
spørsmål	pitanja
bestemt	odlučno
bestemt	utvrđeno
bestemt	odlučan
bestemt	odlučni
bestemt	odlučna
inne	iznutra
inne	unutra
sterk	snažno
sterk	jaki
sterk	jak
sterk	jaka
etappe	nogu
etappe	nozi
etappe	noga
svart	crna
svart	crni
svart	crnac
svart	crne
svart	crno
høyt	visoko
høyt	visok
høyt	visoka
høyt	glasno
tilgjengelig	dostupno
tilgjengelig	dostupan
tilgjengelig	dostupne
tilgjengelig	dostupna
tilgjengelig	dostupni
tilgjengelig	dostupna
mottok	primljena
mottok	primio
mottok	primljen
mottok	primljeno
øvre	gornja
øvre	gornji
øvre	gornje
les	pročitaj
les	pročitajte
les	čitaj
les	les
tittel	naslov
tittel	naziv
endringer	izmjene
endringer	izmjene
endringer	promjene
joseph	josipe
joseph	joseph
joseph	josipa
joseph	josip
lærer	nastava
lærer	učiteljica
lærer	nastavnik
lærer	učitelj
lærer	učim
lærer	uči
lærer	učenje
pave	papu
pave	pape
pave	papa
pave	pope
komponist	skladatelj
kart	karta
kart	mapa
kart	kartu
kart	mapu
kart	mape
suksess	uspjeh
kongelige	plemstvo
kongelige	royal
kongelige	kraljevsko
kongelige	kraljevski
kongelige	kraljevska
latin	latinski
valg	izbori
valg	izbore
valg	izbori
valg	izbor
belgia	belgije
belgia	belgija
belgia	belgiji
tirsdag	utorak
kysten	obale
kysten	obali
kysten	obala
ytre	vanjski
ytre	vanjska
kategori	kategorije
kategori	kategorija
israel	izraela
israel	izrael
georg	george
georg	georg
slett	obriši
alexander	aleksandar
alexander	aleksandra
alexander	alexander
mistet	izgubljeni
mistet	izgubljena
mistet	izgubljeno
mistet	izgubljen
west	west
west	zapad
west	zapadno
moskva	moskvu
moskva	moskvi
moskva	moskva
stil	stil
stil	style
stil	stila
dronning	queen
dronning	matica
dronning	kraljice
dronning	kraljica
bygninger	građevine
bygninger	zgrade
bildet	sliku
bildet	slika
bildet	sliku
bildet	slika
tegnet	dru
tegnet	drew
stein	stein
stein	kamena
stein	kamen
stein	stijena
stein	rock
oscar	oscar
oscar	oskar
dikt	pjesme
dikt	pesme
anna	ana
anna	anna
nominert	nominiran
reise	putovanja
reise	putovanje
reise	putovanje
reise	putuje
reise	putovanja
reise	putujem
reise	putujemo
interesse	kamate
interesse	kamata
interesse	zanimanje
interesse	interes
top	top
top	vrh
cup	kupa
cup	pehar
cup	šalica
cup	kup
ledelse	vodstvo
ledelse	smjernice
ledelse	uprava
ledelse	upravljanje
ledelse	menadžment
flagg	zastava
flagg	zastave
wilhelm	wilhelm
ungarn	mađarske
ungarn	mađarskoj
ungarn	mađarska
fjellet	planine
fjellet	planinu
fjellet	planina
plassering	plasman
plassering	lokacija
plassering	lokaciju
olsen	olsen
ordfører	gradonačelnik
nådde	postignut
ukjent	nepoznata
ukjent	nepoznato
ukjent	nepoznati
ukjent	nepoznat
toppen	top
toppen	vrh
stand	stanje
stand	uvjet
mangler	nedostaje
mangler	nestala
mangler	fali
mangler	nestao
områdene	područja
hellas	grčka
snart	uskoro
org	org
ngc	ngc
spor	pratiti
spor	staza
spor	tragove
spor	tragovi
generelt	općenito
organisasjonen	organizacije
organisasjonen	organizacija
organisasjonen	organizacija
forsøkte	probala
forsøkte	probali
forsøkte	probao
forsøkte	pokušao
nordøst	sjeveroistoku
nordøst	sjeveroistočno
nordvest	sjeverozapad
nordvest	sjeverozapadno
praksis	vježba
praksis	trening
praksis	praksa
praksis	vježbanje
priser	cijene
priser	nagrade
friidrettsutøver	sportaš
stammer	plemena
fordelt	distribuira
mark	označi
mark	marko
mark	marka
mark	mark
klar	spremni
klassen	razred
klassen	klase
klassen	klasa
hevdet	tvrdio
jens	jens
sagt	said
fort	tvrđava
fort	utvrda
fort	fort
fort	brzo
fort	brzi
fort	brzo
formann	predsjedavajući
metal	metala
metal	metal
metal	metalni
tjeneste	usluge
tjeneste	usluga
local	lokalni
local	lokalno
sluttet	završilo
sluttet	zaustavio
sluttet	prestalo
sluttet	zaustavljen
sluttet	stao
teater	teatar
teater	kazalište
teater	teatar
teater	kazalište
tro	vjere
tro	vjera
tro	vjeru
tro	vjeruj
magnus	magnus
tall	broj
tall	brojevi
tall	brojeve
hovedstad	kapitala
hovedstad	kapital
avdeling	odjel
avdeling	odred
avdeling	desetina
avdeling	momčad
insekter	insekti
insekter	kukci
insekter	bube
insekter	kukci
handler	rukovoditelj
korte	ukratko
korte	kratki
korte	kratko
korte	kratka
hendelser	priče
hendelser	price
hendelser	događaji
hendelser	događaja
hendelser	događaje
systemet	sistem
systemet	sustav
internasjonal	international
internasjonal	međunarodna
internasjonal	međunarodni
trener	trener
trener	trener
trener	treneru
bydel	borough
våpen	oružje
våpen	oružja
forslag	sugestije
forslag	prijedloge
forslag	prijedlozi
forslag	predlog
forslag	prijedlog
forslag	prijedlozi
møte	susret
møte	upoznati
møte	upoznajte
møte	susret
møte	sastanak
møte	upoznavanje
personlig	osobno
personlig	osobni
personlig	osobno
alder	dob
alder	godine
alder	dobi
alder	godište
berg	berg
legger	dodaje
legger	polaganje
legger	stavi
legger	stavite
legger	staviti
yngre	mlađe
yngre	mlađa
yngre	mlađi
akershus	akershus
makt	moc
makt	moć
makt	snaga
makt	napajanje
uavhengig	nezavisno
uavhengig	neovisna
uavhengig	neovisno
uavhengig	samostalna
institutt	zavod
institutt	institut
otto	otto
otto	oto
jon	jona
jon	jon
konkurrerer	natjecati
konkurrerer	natjecati
angrepet	napadni
angrepet	napad
angrepet	napadnuti
angrepet	napadnut
angrepet	napadnuta
våren	proljeće
våren	proljeća
sendte	poslana
sendte	poslano
andersen	andersen
uker	tjedana
uker	tjedne
uker	tjedni
uker	nedelje
kor	refren
gud	bože
gud	bog
don	don
gunnar	gunnar
nils	nils
american	američki
american	american
american	amerikanac
american	američka
riktig	desno
riktig	pravo
riktig	ispravi
daniel	danijel
daniel	daniela
daniel	daniel
daniel	danijela
full	pun
full	full
full	puna
full	puni
full	pijano
full	pijani
full	pijan
full	pijana
regel	pravilo
utført	ostvaren
utført	postigao
utført	izvedena
linnaeus	linnaeus
personlige	osobno
personlige	osobni
frank	frank
sørvest	jugozapadno
bygningen	grade
bygningen	zgrada
bygningen	zgradi
slag	moždani
nærmere	bliže
nærmere	blize
kraft	kraft
kraft	silom
kraft	prisili
kraft	sile
kraft	sila
kraft	moc
kraft	moć
kraft	snaga
kraft	napajanje
støttet	podržavao
støttet	podržava
geografi	geografija
kvinne	zena
kvinne	ženo
kvinne	žena
kvinne	zeno
kvinne	ženska
kvinne	ženka
kvinne	žensko
minutter	minuta
minutter	minute
eksempler	primjeri
eksempler	primjera
eksempler	primjere
offisiell	službeno
offisiell	službeni
offisiell	zvanično
normalt	normalno
normalt	normalan
normalt	normalna
normalt	normalni
installert	instaliran
retning	smjer
retning	pravac
retning	smjeru
het	het
region	regije
region	regiji
region	regija
breuning	breuning
studier	studij
studier	studija
studier	studije
jorden	zemlja
stilling	položaj
stilling	pozicija
leksikon	enciklopediju
ute	vani
ute	izvana
ute	ute
fullstendig	kompletno
fullstendig	potpuno
fullstendig	totalno
fullstendig	potpuno
registrert	registrirani
registrert	registriran
registrert	registrirano
registrert	snimljeno
registrert	zabilježeno
typer	vrste
typer	tipovi
hvorfor	zašto
pris	cijena
pris	cena
pris	price
naturlig	prirodna
naturlig	prirodni
naturlig	prirodne
naturlig	prirodno
naturlig	prirodno
larsen	larsen
hellige	svetinja
hellige	sveto
hellige	sveta
hellige	sveti
hellige	sveto
münchen	münchen
romersk	rimski
romersk	roman
romersk	romane
romersk	rimsko
prix	prix
avsluttet	zaključio
avsluttet	završilo
avsluttet	završeno
avsluttet	izašao
junior	juniore
junior	junior
junior	mlađi
allierte	saveznici
allierte	saveznike
danner	formira
danner	formiranje
lee	lee
samling	skupljanje
samling	okupljanje
samling	prikupljanje
samling	zbirka
samling	kolekcija
penger	novac
penger	lova
penger	pare
penger	love
washington	washington
lik	leševi
lik	trupla
lik	body
lik	telo
lik	tijelo
lik	truplo
lik	leš
publisert	objavljeno
publisert	postavio
publisert	objavljen
publisert	objavljeno
publisert	objavljeni
vis	prikaži
vis	pogled
vis	prikaz
vis	prikaz
vis	pokaži
vis	prikaži
vis	show
ført	vodio
populære	popularni
populære	popularna
populære	popularan
populære	popularne
populære	popularno
populære	popularno
scoret	zabio
scoret	postigao
nasjonalitet	nacionalnosti
delta	sudjelovati
delta	prisustvovati
delta	prisustvuju
delta	delti
delta	delta
one	jedan
one	jedna
størrelse	veličina
størrelse	veličine
opprinnelse	porijeklo
opprinnelse	podrijetlo
nødvendig	neophodna
nødvendig	potrebno
nødvendig	neophodno
vinner	pobjeda
vinner	pobednik
vinner	pobjednik
vinner	pobjeda
club	klub
club	club
etterfølger	nasljednik
etterfølger	nasljednika
rogaland	rogaland
håndball	rukomet
republikken	republike
republikken	republika
kontakt	kontakt
kontakt	kontaktirajte
eier	vlasnica
eier	vlasnika
eier	vlasnik
eier	posjeduje
sju	sedam
sju	sedmica
blå	plavo
blå	plavi
blå	plava
sannsynligvis	vjerojatno
stat	stanje
stat	država
