категория	類別
районы	地區
йорк	約克
газета	報紙
газета	報
газета	報章
силу	武力
артист	藝人
артист	藝術家
артист	藝人
семья	家人
семья	家屬
семья	家庭
озера	湖泊
северная	北方
северная	北
северная	北部
северная	北方
северная	北部
крупных	大型
сообщение	留言
сообщение	訊息
сообщение	信件
связь	通訊
связь	溝通
связь	通訊
связь	電訊
связь	電信
владимирович	vladimirovich
изначально	最初
изначально	原本
родилась	生於
родилась	誕生
родилась	出生
родилась	天生
принять	接受
лица	臉
лица	面孔
словарь	詞彙
словарь	字彙
словарь	詞典
словарь	字典
председателя	主席
крупные	大型
художники	畫家
художники	藝術家
художники	藝人
мост	橋
мост	艦橋
мост	大橋
мост	橋梁
мост	橋牌
большие	大型
большие	big
большие	大
страниц	頁
историк	歷史學家
бригады	旅
бригады	旅
бразилии	巴西
групп	群組
групп	團體
отдельных	離散
отдельных	個人
отдельных	個別
отдельных	個體
частей	部件
частей	零件
жители	居民
тема	題目
тема	話題
тема	專題
тема	主題
тема	專題
тема	主題
тема	主題
жан	讓
жан	jean
замок	鎖定
замок	鎖
замок	城堡
замок	castle
замок	城
пусть	讓
китт	kitt
мин	阿明
мин	明
мин	地雷
мин	閔
мин	敏
италия	義大利
согласен	議定
согласен	同意
согласен	商定
согласен	同意
корабль	船
корабль	船隻
корабль	艦
корабль	船舶
военные	軍方
военные	軍事
видео	視訊
видео	影片
ссылку	連結
ссылку	link
предприятия	企業
предприятия	企業
теория	理論
теория	論
георгий	georgi
георгий	giorgi
георгий	喬治
георгий	george
сказать	說
волость	教區
теме	題目
теме	話題
теме	專題
теме	主題
секретарь	前台
секретарь	秘書
операция	手術
