dhe	og
here	tidspunkt
here	gang
here	klokkeslæt
here	tiden
xxxx	xxxx
filluan	startet
filluan	påbegyndt
filluan	begyndte
filluan	begyndt
filluan	startede
shkurtër	kort
shkurtër	short
shkurtër	korte
shkurtër	kortfattede
shkurtër	kortfattet
yyyy	åååå
roman	romerske
roman	roman
roman	romer
roman	romersk
roman	novelle
roman	roman
roman	novellen
william	william
william	vilhelm
uefa	uefa
vendosi	besluttet
vendosi	besluttede
mbetur	resterende
mbetur	tilbageværende
rruga	gade
rruga	street
rruga	gaden
rruga	vejen
rruga	vej
rruga	landevej
ndoshta	måske
ndoshta	måske
ndoshta	formentlig
ndoshta	sikkert
ndoshta	formodentlig
ndoshta	sandsynligvis
kupa	bæger
kupa	kopper
kupa	cups
kupa	kop
kupa	pokalen
kupa	bæger
kupa	cup
ekonomik	økonomiske
ekonomik	økonomisk
bukur	smukt
bukur	smukke
bukur	smuk
bukur	smukkeste
bukur	køn
bukur	smukke
bukur	smuk
bukur	pæn
bukur	lækkert
bukur	dejligt
bukur	hyggeligt
bukur	flot
bukur	pænt
bukur	nice
jean	jean
turke	tyrkisk
turke	tyrkiske
ulët	lav
ulët	lavt
ulët	lave
ulët	low
periudha	tidsrum
periudha	periode
periudha	perioden
periudha	perioderne
periudha	perioder
real	ægte
real	real
real	virkeligt
real	rigtig
real	virkelig
jetojnë	bor
jetojnë	live
jetojnë	leve
jetojnë	lev
jetojnë	levende
publik	offentlighed
publik	offentligt
publik	offentlige
publik	offentligheden
publik	offentlig
pavarur	selvstændig
pavarur	selvstændigt
pavarur	uafhængig
pavarur	uafhængige
pavarur	uafhængigt
pavarur	freelance
ushtria	militæret
ushtria	militære
ushtria	militær
ushtria	militært
ushtria	hær
ushtria	hæren
ushtria	hærens
ushtria	army
lind	born
lind	fødte
lind	født
lind	lind
fundi	slutning
fundi	afslutning
fundi	slut
fundi	ende
fundi	ophør
ndarë	divideret
ndarë	opdelt
ndarë	splittet
klubi	klub
klubi	club
klubi	natklub
klubi	kølle
klubi	klubben
fakt	fakta
fakt	faktum
fakt	fact
kuqe	rødt
kuqe	røde
kuqe	rød
kuqe	red
pasha	pasha
puna	arbejder
puna	arbejd
puna	arbejde
puna	arbejdet
puna	puna
udhëheqëse	ledende
udhëheqëse	førende
vdekur	dødt
vdekur	døde
vdekur	død
vdekur	dead
university	university
university	universitet
university	universitetet
www	www
gjeografike	geografiske
gjeografike	geografisk
gjeografike	geografisk
madrid	madrid
njësi	enheder
njësi	enhed
njësi	unit
osman	osman
qytetet	byer
qytetet	byerne
qytetet	storbyer
qytetet	byer
https	https
gazeta	avispapir
gazeta	avisen
gazeta	avis
gazeta	dagbladet
gazeta	dagblade
gazeta	aviser
gazeta	papir
rritur	voksen
rritur	voksent
rritur	voksne
format	former
format	figurer
format	formater
format	format
zgjedhur	valgt
zgjedhur	valgte
zgjedhur	udvalgte
zgjedhur	udvalgt
zgjedhur	markeret
anëtarët	medlemmer
anëtarët	medlemmerne
banorët	indbyggerne
banorët	indbyggere
banorët	beboere
banorët	fastboende
banorët	bosiddende
banorët	residenter
banorët	indbyggere
banorët	beboere
fuqi	effekt
fuqi	kraft
fuqi	strøm
fuqi	power
fuqi	magt
duhej	nødvendig
duhej	påkrævet
kalon	passerer
punoi	arbejdede
punoi	bearbejdede
punoi	bearbejdet
katolike	katolsk
katolike	katolske
katolike	katolik
doli	afsluttede
shkollë	skolen
shkollë	school
shkollë	skole
seri	serier
seri	serie
seri	serien
përbashkët	delte
përbashkët	delt
përbashkët	almindelige
përbashkët	fælles
përbashkët	almindelig
përbashkët	joint
përbashkët	fælles
akoma	stadig
akoma	stadigvæk
akoma	endnu
akoma	alligevel
britanisë	storbritannien
rezultat	resultat
rezultat	resultatet
fëmijët	børn
fëmijët	kids
fëmijët	unger
fëmijët	børn
fëmijët	børns
profesor	professor
ngjarje	hændelse
ngjarje	begivenheden
ngjarje	event
ngjarje	begivenhed
ngjarje	begivenheder
ngjarje	hændelser
ngjarje	arrangementer
ngjarje	events
ngjarje	begivenhederne
cet	cet
pika	prikker
pika	dråber
pika	punkt
pika	peg
pika	point
vendasit	lokale
vendasit	lokalbefolkningen
vendasit	indfødte
posta	mail
posta	post
fakultetin	fakultet
fakultetin	fakultetet
fakultetin	fakulteter
kaloi	tilbragt
kaloi	brugte
kaloi	brugt
kaloi	krydsede
kaloi	krydset
kaloi	passeret
kaloi	bestået
derisa	till
derisa	indtil
lehtë	nemt
lehtë	nem
lehtë	let
lehtë	rolig
tej	yderligere
tej	videre
konsiderohet	overvejede
konsiderohet	overvejes
konsiderohet	overvejet
konsiderohet	betragtede
qysh	siden
qene	blevet
qene	været
greqi	grækenland
jeton	living
jeton	leve
jeton	levende
jeton	bor
jeton	live
jeton	leve
jeton	lev
jeton	levende
jeton	liv
pjese	del
fillore	elementær
fillore	grundskole
fillore	elementært
fillore	elementære
xhamia	moské
nisur	igangsat
nisur	påbegyndt
nisur	indledt
nisur	igangsat
nisur	lanceret
nisur	iværksat
ilire	illyriske
arrin	ankommer
hoxha	hoxha
rëndë	tunge
rëndë	tungt
rëndë	heavy
rëndë	tung
rëndë	kraftig
bin	bin
bin	bean
bin	bønne
charles	charles
kurrë	aldrig
vrarë	myrdet
vrarë	myrdede
vrarë	dræbte
vrarë	dræbt
vrarë	myrdet
united	forenet
united	united
united	forenede
ismail	ismail
projekte	projekter
projekte	projekterne
vendeve	landene
vendeve	lande
league	league
league	ligaen
league	liga
sulltani	sultanen
sulltani	sultan
pothuajse	næsten
fituesit	vindere
fituesit	vinderne
barcelona	barcelona
pamje	vis
pamje	udsigt
class	klasse
class	klassen
sistemin	systemet
sistemin	ordning
sistemin	system
shkon	løber
shkon	går
shkon	going
shkon	går
shkon	goes
david	david
mundësi	mulighed
mundësi	chance
mundësi	chancer
mundësi	mulighed
lokale	lokale
lokale	lokalt
lokale	lokal
lokale	local
ndryshëm	forskellige
ndryshëm	forskelligt
ndryshëm	anderledes
ndryshëm	forskellig
ndryshëm	forskellige
gjon	johannes
gjon	john
pikërisht	nøjagtig
pikërisht	præcis
mbetet	forbliver
mbetet	lag
tona	vores
tona	vor
tona	our
portal	portal
portal	portalen
çmimi	pris
çmimi	price
çmimi	prisen
nationalyears	nationalyears
çfarë	hvad
kthehet	returnerer
kthehet	afkast
treguar	vist
treguar	indtalt
page	løn
finlanda	finland
finlanda	finlands
mbas	efter
fizike	fysiske
fizike	fysisk
mesatare	mellemprodukt
mesatare	mellemliggende
mesatare	mellemniveau
mesatare	gennemsnitlige
mesatare	gennemsnitlig
mesatare	gennemsnit
mesatare	medium
mesatare	mellemstor
mesatare	medie
mesatare	mediet
serb	serbisk
serb	serbiske
serb	serbisk
vepër	skødet
vepër	dåd
vepër	gerning
përbërë	sammensat
përbërë	sammensatte
përbërë	sammensat
përbërë	bestående
përbërë	omfattede
lloje	sorter
lloje	typerne
lloje	typer
guvernator	guvernør
guvernator	guvernøren
vështirë	hårde
vështirë	svært
vështirë	hard
vështirë	hård
vështirë	hårdt
vështirë	svær
vështirë	hårdt
vështirë	hårde
vështirë	barsk
vështirë	sej
vështirë	hård
vështirë	svært
vështirë	svære
vështirë	vanskelig
vështirë	vanskeligt
vështirë	svær
shkallë	stigen
shkallë	stige
shkallë	stiger
uji	vand
uji	væske
ndeshjet	matches
ndeshjet	matcher
ndeshjet	tændstikker
ndeshjet	kampe
ndeshjet	match
ngjashme	lignende
ngjashme	tilsvarende
mbrojtur	beskyttet
mbrojtur	fredede
mbrojtur	beskyttede
mbrojtur	fredet
guri	smæk
guri	stone
guri	sten
guri	guri
guri	klippe
guri	rokke
guri	sten
guri	rock
ekziston	eksisterer
ekziston	eksistere
ekziston	findes
ekziston	eksisterer
ekziston	eksistere
ekziston	findes
njerëzore	humane
njerëzore	humant
njerëzore	human
njerëzore	menneskeligt
njerëzore	menneskelige
njerëzore	menneskelig
njerëzore	menneske
lidhja	forbindelse
lidhja	tilslutning
lidhja	tilknytning
lidhja	link
lidhja	linket
prodhuar	fremstillede
prodhuar	fremstillet
prodhuar	produceret
prodhuar	producerede
prodhuar	fremstillet
prodhuar	fremstillede
prodhuar	produceret
premier	premier
thellë	deep
thellë	dybe
thellë	dyb
thellë	dybt
numrin	tal
numrin	antal
numrin	nummer
organizuar	tilrettelagt
organizuar	organiseret
organizuar	organiserede
organizuar	arrangeret
organizuar	organiseret
organizuar	organiserede
prof	prof
mësues	læreren
mësues	lærer
kushtet	termer
kushtet	udtryk
kushtet	benævnelser
kushtet	vilkår
kushtet	betingelser
kushtet	vilkår
kryeqyteti	hovedstaden
kryeqyteti	kapitalen
kryeqyteti	hovedstad
kryeqyteti	kapital
cest	cest
zyrtar	officielt
zyrtar	embedsmand
zyrtar	tjenestemand
zyrtar	officiel
art	art
art	kunsten
art	kunst
krishterë	liturgisk
krishterë	christian
krishterë	kristen
krishterë	kristne
drejtor	direktør
drejtor	instruktør
drejtor	direktøren
drejtor	bestyrelsesmedlem
drejtor	vigtigste
drejtor	hovedstol
drejtor	hovedstolen
drejtor	rektor
internet	internettet
internet	internet
shkup	skopje
nord	nord
shkruan	skriver
shkruan	skrive
shkruan	skrivning
shkruan	brænding
shkruan	skriver
shkoi	gik
paul	poul
paul	paulus
paul	paul
djali	boy
djali	dreng
djali	knægt
maria	maria
one	et
one	en
one	én
mijë	tusinde
mijë	tusind
paraqitur	præsenterede
paraqitur	fremlagt
paraqitur	præsenteret
paraqitur	præsenteres
paraqitur	indleveret
paraqitur	fremlagt
paraqitur	indgivet
paraqitur	afgivet
paraqitur	indsendt
grupe	grupper
grupe	grupperne
burimet	kilder
burimet	midler
burimet	ressourcer
personale	personlig
personale	personlige
personale	personligt
ditët	dage
lartësi	højde
lartësi	elevation
lartësi	højden
lartësi	højde
gjergj	giorgio
mehmet	mehmet
mehmet	mehmed
trupit	body
trupit	lig
trupit	kroppen
trupit	krop
islam	islams
islam	islam
evropë	eu
evropë	europe
evropë	europa
ditën	dag
ditën	dagen
ditën	kampdag
frashëri	frashëri
franceze	fransk
franceze	franskmænd
franceze	franskmand
franceze	french
franceze	franske
sociale	socialt
sociale	social
biri	søn
ilir	ilir
sezoni	årstid
sezoni	sæsonen
sezoni	sæson
ibrahim	ibrahim
diçka	noget
james	james
kuq	rødt
kuq	røde
kuq	rød
kuq	red
keni	kenny
keni	har
keni	have
drejtimin	instruerer
drejtimin	instruere
pasojë	konsekvens
politikan	politiker
bie	falder
bie	faldende
bie	dalende
bie	falder
bie	falde
bie	efterår
bie	fald
bie	falder
bie	falls
studime	undersøgelser
studime	studier
zonë	område
zonë	zone
zonë	areal
zonë	område
kërkon	kræver
kërkon	fordrer
don	don
hap	skridt
hap	step
hap	trin
hap	træd
hap	åbent
hap	åbn
hap	åben
nisi	startet
nisi	påbegyndt
nisi	begyndte
nisi	begyndt
nisi	startede
nisi	nisi
nisi	igangsat
nisi	lanceret
nisi	iværksat
filma	film
filma	film
trupat	tropperne
trupat	tropper
trupat	karrosserier
trupat	kroppe
trupat	lig
trupat	organer
keq	slemt
keq	skidt
keq	bad
keq	dårligt
keq	dårlig
keq	undskyld
ruajtur	lagret
ruajtur	opbevaret
ruajtur	oplagret
ruajtur	bevares
ruajtur	konserveret
ruajtur	bevaret
ruajtur	bevarede
ruajtur	konserverede
ruajtur	gemte
ruajtur	sparet
ruajtur	reddede
ruajtur	reddet
ruajtur	gemt
trashëgimisë	kulturarv
trashëgimisë	kulturarven
trashëgimisë	arv
ngushtë	smalle
ngushtë	snæver
ngushtë	snævert
ngushtë	snævre
ngushtë	smal
ngushtë	stram
ngushtë	stramme
ngushtë	stramt
rrjedh	utæt
rrjedh	flyder
rrjedh	strømme
video	videoen
video	video
famshëm	kendis
famshëm	berømthed
famshëm	berømt
famshëm	berømte
famshëm	berømtheder
famshëm	kendt
ngritur	forhøjet
ngritur	forhøjede
ngritur	ophøjet
ngritur	rejst
plotësisht	helt
plotësisht	fuldstændigt
plotësisht	fuldstændig
plotësisht	totalt
utc	utc
skuadra	trup
skuadra	holdet
skuadra	hold
skuadra	teamet
skuadra	team
civile	civil
civile	civilret
civile	civile
civile	civil
civile	civile
civile	civilt
civile	civilist
forca	styrke
forca	modstandsdygtighed
forca	kraft
forca	tving
forca	force
punon	arbejder
punon	virker
punon	arbejder
punon	arbejdende
punon	arbejde
përdor	brug
përdor	anvendelse
përdor	anvend
përdor	anvendelser
pavarësisht	uanset
pavarësisht	trods
humbur	tabte
humbur	fortabt
humbur	mistede
humbur	lost
humbur	tabt
humbur	mistet
arti	arti
arti	art
arti	kunsten
arti	kunst
libra	bøger
kuvendit	montage
kuvendit	samling
kuvendit	forsamling
kuvendit	forsamlingen
bota	world
bota	verden
përdorim	brug
përdorim	anvendelse
përdorim	anvend
burime	kilder
burime	springs
burime	fjedre
burime	midler
burime	ressourcer
çështje	udstedelse
çështje	spørgsmål
çështje	emner
çështje	problemer
çështje	mærkesager
zonat	zoner
zonat	områder
zonat	arealer
private	privat
private	private
shkroi	skrev
çka	hvad
këshilli	rådets
këshilli	rådet
wiki	wiki
lëvizje	bevægelse
lëvizje	bevægelighed
lëvizje	flytning
lëvizje	bevægelse
lëvizje	bevægelser
rock	klippe
rock	rokke
rock	sten
rock	rock
muzika	music
muzika	musik
muzika	musikken
aktore	skuespiller
aktore	skuespillerinde
malet	bjergene
malet	bjerge
drita	tænd
drita	light
drita	let
drita	lys
drita	lys
flamuri	flag
kthyer	returneret
kthyer	returnerede
gjermania	tyskland
nevojshme	nødvendig
nevojshme	påkrævet
muzikore	musikalske
muzikore	musical
muzikore	musikalsk
historik	historiske
historik	historisk
historik	historiske
historik	historisk
përdorimi	brug
përdorimi	anvendelse
përdorimi	anvend
letërsi	litteratur
letërsi	litteraturen
artë	gylden
artë	gyldent
artë	gyldne
artë	golden
lëvizja	bevægelse
lëvizja	flytter
lëvizja	flytte
lëvizja	flytning
lëvizja	bevægelighed
lëvizja	flytning
lëvizja	bevægelse
lëvizja	bevægelser
veprave	gerninger
national	nationale
national	nationalt
national	national
national	landsdækkende
sulltan	sultanen
sulltan	sultan
link	link
link	linket
can	chan
ndihmuar	bistået
ndihmuar	assisteret
zbuluar	opdagede
zbuluar	opdaget
zbuluar	opdaget
zbuluar	registreret
zbuluar	påvist
zbuluar	detekteret
kërkuar	anmodede
kërkuar	anmodet
kërkuar	krævet
grek	græsk
grek	græske
grek	græker
alias	alias
alias	dæknavn
alias	kaldenavn
loire	loire
elizabeth	elizabeth
elizabeth	elisabeth
zhvillimi	udviklingen
zhvillimi	udvikling
finale	finale
finale	afsluttende
finale	endeligt
finale	endelige
finale	endelig
finale	finale
finale	finalen
monument	monument
duka	duke
duka	hertug
romë	rom
romë	roms
romë	romaer
romë	romaerne
romë	roma
realizuar	realisere
realizuar	realiserede
realizuar	realiseret
realizuar	indså
liga	league
liga	ligaen
liga	liga
liga	liga
lidhjet	parforhold
lidhjet	relationer
lidhjet	forhold
lidhjet	legeringer
lidhjet	link
lidhjet	links
lidhjet	tilslutninger
lidhjet	forbindelser
lidhjet	slips
ishujt	øerne
ishujt	øer
round	budrunde
round	rundt
round	runde
round	rund
round	omgang
kënga	sang
kënga	song
vazhdim	videreførelse
vazhdim	fortsættes
vazhdim	fortsættelse
vazhdim	efterfølger
serie	serie
materiale	materiale
materiale	materiel
materiale	materialer
materiale	materiale
dhjetë	ten
dhjetë	ti
skënderbeut	skanderbeg
berisha	berisha
mënyra	måder
anëtarë	medlemmer
anëtarë	medlemmerne
dite	dag
dite	dagen
dite	kampdag
spanja	spanien
futbollist	fodboldspiller
rritje	forhøjelse
rritje	forøgelse
rritje	øge
rritje	stigning
rritje	vækstrate
rritje	vækst
rritje	væksten
rritje	tilvækst
josé	josé
alpes	alpes
katërt	fjerde
lojtari	player
lojtari	spilleren
lojtari	spiller
lojtari	afspiller
kultura	kulturen
kultura	kultur
kultura	kulturer
tjeter	næste
nder	ære
nder	ære
titull	billedtekst
titull	overskrift
titull	betegnelse
titull	overskrift
titull	titel
titull	afsnit
klasike	fornemt
klasike	stilet
klasike	klassisk
klasike	klassiker
klasike	klassiske
klasike	classic
hasan	hassan
hasan	hasan
dashur	dear
dashur	kære
kuvendi	montage
kuvendi	samling
kuvendi	forsamling
kuvendi	forsamlingen
artikull	element
artikull	punkt
skënderbeu	skanderbeg
haute	haute
mendohet	formodede
mendohet	formodes
mendohet	formodet
ligji	jura
ligji	lovgivning
ligji	lov
tuaj	din
popullor	populært
popullor	populære
popullor	populær
mbeti	forblevet
mbeti	forblev
nëna	mor
nëna	moder
lart	høj
lart	højt
lart	høje
lart	ovenpå
qytete	byerne
qytete	storbyer
qytete	byer
keto	disse
hyri	indtastede
hyri	trådte
hyri	indtastet
plot	mæt
plot	fuld
plot	fuldt
plot	fulde
plot	full
pashë	sav
grupin	gruppe
grupin	group
grupin	gruppen
ndodh	sker
ndodh	sker
enver	enver
dihet	vidst
dihet	kendte
dihet	kendt
dihet	ved
dihet	vide
dihet	kender
dihet	kend
vdekje	death
vdekje	død
vdekje	døden
vdekje	dødsfald
shtete	stater
shtete	staterne
shtete	landene
shtete	lande
xix	xix
struktura	faciliteter
struktura	konstruktioner
struktura	strukturer
struktura	bygværker
struktura	strukturen
struktura	struktur
struktura	opbygning
struktura	facilitet
struktura	faciliteten
foto	foto
foto	billede
foto	photo
foto	billed
foto	billede
foto	billeder
foto	fotos
foto	fotografier
mark	mærke
mark	marker
mark	markér
mark	mark
ngjyrë	farver
ngjyrë	farve
ngjyrë	farver
ngjyrë	farve
ngjyrë	maler
ngjyrë	male
ngjyrë	maling
ngjyrë	ink
ngjyrë	blæk
shkencor	videnskabeligt
shkencor	videnskabelig
aktiv	aktive
aktiv	aktivt
aktiv	aktiv
jete	livstid
jete	levetid
jete	liv
jete	livet
jete	livstid
jete	life
nivel	niveau
nivel	plan
nivel	level
marrëdhëniet	parforhold
marrëdhëniet	relationer
marrëdhëniet	forhold
marrëdhëniet	relation
marrëdhëniet	relationer
marrëdhëniet	forholdet
marrëdhëniet	forhold
marrëdhëniet	relationer
marrëdhëniet	forbindelserne
marrëdhëniet	forbindelser
tetë	otte
png	png
ndihmë	hjælp
ndihmë	hjælpe
qëndron	står
qëndron	stande
qëndron	støtteben
qëndron	forbliver
krijoi	oprettede
krijoi	skabt
krijoi	oprettet
joseph	joseph
joseph	josef
zgjedhjet	valg
zgjedhjet	valg
diellit	sun
diellit	sol
diellit	solen
radhë	køen
radhë	kø
skuadrës	holdkammerat
mbretëria	kongeriget
mbretëria	kongerige
michael	michael
ruse	russeren
ruse	russer
ruse	russiske
ruse	russisk
ruse	kneb
aktori	skuespilleren
aktori	skuespiller
aktori	aktør
thjesht	simpelthen
thjesht	bare
vlerë	værdien
vlerë	værdi
njëkohësisht	samtidig
njëkohësisht	samtidigt
pjesët	reservedele
pjesët	dele
ndryshime	forandringer
ndryshime	ændringer
euro	euros
euro	euro
euro	euroen
euro	euro
ebu	ebu
ebu	abu
faqen	siden
faqen	side
faqen	page
nationalcaps	nationalcaps
huaja	udenlandsk
huaja	fremmed
rrallë	sjældent
rrallë	sjælden
rrallë	sjældne
rrallë	sjældent
artistik	kunstnerisk
artistik	kunstneriske
territorin	område
territorin	territorium
ndahet	delte
ndahet	delt
will	will
will	vil
orë	åbningstider
orë	arbejdstimer
orë	timer
orë	timen
orë	time
minuta	minutter
minuta	referat
anglez	englænder
anglez	englændere
anglez	engelske
anglez	engelsk
anglez	english
cdo	hver
qendror	central
qendror	centralt
vii	vii
britanike	britisk
britanike	british
britanike	briterne
britanike	britiske
britanike	briter
martin	martin
tokat	lander
karl	karl
karl	carl
këmbë	fod
këmbë	fods
këmbë	foden
këmbë	benene
këmbë	legs
këmbë	ben
këmbë	benet
këmbë	lår
këmbë	ben
masë	foranstaltning
masë	måle
ati	far
ati	fader
ati	ati
nevojë	behov
zhvillim	udviklingen
zhvillim	udvikling
kombit	nations
kombit	nationen
kombit	nation
emrat	navne
emrat	betegnelser
prizren	prizren
solli	bragt
solli	bragte
solli	medbragte
etnike	etnisk
etnike	etniske
gjysmë	semi
gjysmë	halvt
gjysmë	halvleg
gjysmë	halvdelen
gjysmë	halv
fitues	vinderen
fitues	vinder
kanada	canada
modern	moderne
shihet	set
shihet	ses
shihet	set
xvi	xvi
malore	bjerget
malore	bjerg
malore	mountain
rrit	forhøjelse
rrit	forøgelse
rrit	øge
rrit	stigning
rrit	stigninger
rrit	forøgelser
rrit	forhøjelser
tradicionale	traditionelle
tradicionale	traditionel
tradicionale	traditionelt
regjisor	direktør
regjisor	instruktør
regjisor	direktøren
regjisor	bestyrelsesmedlem
fifa	fifa
ndikim	virkning
ndikim	indvirkning
ndikim	virkninger
ndikim	impact
ndikim	indflydelsen
ndikim	indflydelse
ndikim	påvirkning
angli	englands
angli	england
van	varevogn
van	van
van	varevognen
rajon	region
socialiste	socialist
socialiste	socialistiske
socialiste	socialdemokrat
socialiste	socialistisk
dërguar	afsendt
dërguar	afsendt
dërguar	sendes
dërguar	sendte
dërguar	sendt
ndjekur	fulgte
ndjekur	efterfulgt
ndjekur	fulgt
ndjekur	følges
ndjekur	jaget
ndjekur	jagtet
ndjekur	jagtede
lidhet	relaterer
probleme	problemer
probleme	ballade
probleme	problemer
probleme	besvær
ekzistojnë	eksisterer
ekzistojnë	eksistere
ekzistojnë	findes
vajza	datter
vajza	datteren
vajza	girls
vajza	piger
vajza	pigerne
