the	на
poetry	поезија
materials	материјали
turkish	турска
turkish	турско
turkish	турски
turkish	турскиот
paid	платен
paid	платено
paid	платени
paid	платена
promotion	промоцијата
promotion	промоција
promotion	промовирање
apparently	очигледно
battalion	батаљон
battalion	баталјон
mobile	мобилен
mobile	мобилни
mobile	мобиле
additions	дополнувања
row	ред
row	редица
row	row
merged	споени
merged	спојат
metropolitan	митрополит
metropolitan	митрополитот
figures	фигури
figures	личности
figures	бројки
existence	егзистенција
existence	постоење
eye	окото
eye	око
louisiana	луизијана
lewis	lewis
lewis	луис
melbourne	melbourne
melbourne	мелбурн
austria	австриска
austria	австрија
brigade	бригада
screen	екран
