que	to
olímpicos	olympic
jorge	jorge
jorge	george
razas	sorta
razas	trke
razas	rase
razas	utrke
academia	akademija
academia	akademiji
jefe	načelnik
jefe	šef
jefe	gazda
jefe	šef
defensa	obrana
defensa	odbrana
defensa	obrana
defensa	odbrana
características	karakteristike
características	značajke
características	karakteristike
honor	časti
honor	čast
honor	cast
honor	čast
honor	časti
incluye	uključuju
incluye	uključuje
existen	postojati
amor	amor
amor	ljubavi
amor	volim
amor	ljubav
fuente	izvor
fuente	pismo
fuente	fontana
fuente	fontanu
fuente	fuente
nuevos	novo
nuevos	nova
nuevos	novi
martín	martine
martín	martina
martín	martin
situación	status
situación	stanje
situación	situacija
situación	situacije
nombrado	imenovao
nombrado	imenovan
ellas	ih
ellas	im
ellas	njih
ellas	oni
derechos	prava
ministro	ministar
ministro	ministre
ministro	ministrica
interés	kamate
interés	kamata
interés	zanimanje
interés	interes
series	serije
series	serija
texto	tekst
escritores	pisce
escritores	pisci
actriz	glumica
persona	osobi
persona	osoba
persona	osobe
capacidad	kapacitet
capacidad	sposobnosti
capacidad	sposobnost
artes	umjetnosti
artes	oprema
participó	sudjelovalo
participó	sudjelovao
participó	sudjelovala
participó	sudjelovali
cantidad	količina
cantidad	iznos
cantidad	količina
fuentes	izvori
fuentes	izvore
fuentes	pisma
fuentes	fontana
fuentes	fontane
fuentes	fuentes
vista	vista
vista	prikaži
vista	pogled
vista	prikaz
luz	svjetlo
luz	svijetlo
luz	svjetlost
luz	luz
baja	baja
baja	niski
baja	niska
baja	nisko
baja	nizak
paz	paz
paz	mir
tercer	treći
tercer	treća
tercer	treće
vuelta	krilo
vuelta	povratak
noche	večer
noche	veče
noche	noć
noche	noći
noche	noc
muestra	uzorak
muestra	uzorci
muestra	emisije
muestra	prikazuje
muestra	pokazuje
rusia	ruska
rusia	rus
rusia	ruski
rusia	rusko
rusia	rusija
personal	osobno
personal	osobni
personal	osoblje
personal	osoblje
robert	robert
robert	roberte
aeropuerto	aerodrom
apoyo	podrška
apoyo	podršku
apoyo	potpora
semana	tjedna
semana	nedelja
semana	tjedan
semana	sedmica
palacio	palacio
palacio	palači
palacio	palača
palacio	palace
propia	vlastiti
propia	posjedovati
pacífico	pacific
pacífico	pacifik
pacífico	pacifiku
pacífico	mirno
pacífico	mirna
escritor	spisateljica
escritor	pisac
castilla	kastilje
profesor	profesore
profesor	učiteljica
profesor	nastavnik
profesor	učitelj
comuna	komuna
roma	rim
roma	romi
roma	roma
diseño	dizajn
casos	slučajevi
casos	slučajeva
negro	crnja
negro	crna
negro	crni
negro	crnac
negro	crne
negro	crno
negro	crnac
camino	put
camino	staza
camino	putanja
camino	put
camino	ceste
camino	cestom
camino	road
camino	cesta
camino	put
camino	način
camino	way
camino	nacin
camino	camino
ayuda	pomoć
nombres	imena
causa	uzrok
causa	izaziva
causa	uzroci
causa	uzrokuje
horario	sati
horario	satima
horario	raspored
ciencias	nauka
ciencias	znanost
ciencias	znanosti
ciencias	znanosti
últimos	zadnji
últimos	posljednje
últimos	zadnje
últimos	posljednja
últimos	posljednji
últimos	najnoviji
últimos	najnovije
tamaño	veličina
tamaño	veličine
principio	princip
principio	načelo
principio	načela
principio	principi
periodo	razdoblje
periodo	period
nacimiento	rođenja
nacimiento	rođenje
nada	ništa
nada	nista
etapa	faze
etapa	faza
etapa	pozornica
etapa	faza
etapa	pozornici
actualidad	trenutni
actualidad	trenutna
actualidad	struja
actualidad	tematska
pequeño	maleno
pequeño	male
pequeño	mali
pequeño	malo
pequeño	mala
pequeño	male
pequeño	mali
pequeño	sitni
pequeño	maleni
santo	santo
santo	sveta
santo	sveti
santo	sveto
santo	sveti
santo	svetac
santo	saint
zonas	zone
zonas	područja
lópez	lopez
referencias	preporuke
referencias	reference
única	jedinstvena
única	jedinstveni
única	jedinstveno
única	jedinstven
ediciones	izdanja
ediciones	izmjene
dios	bože
dios	bog
debut	debi
presente	prisutan
presente	sadašnjost
presente	poklon
congreso	kongres
congreso	kongresu
congreso	sabor
guitarra	gitaru
guitarra	gitare
guitarra	gitara
australia	australija
australia	australiji
australia	australije
qué	što
qué	sta
qué	šta
pablo	pavao
pablo	pavle
pablo	paul
pablo	barney
pablo	pablo
elementos	elementi
relaciones	veze
relaciones	odnosi
relaciones	veza
relaciones	odnos
relaciones	odnose
relaciones	odnosi
compuesto	kompozitni
horas	sati
horas	satima
partes	djelovi
partes	dijelovi
text	tekst
lengua	jezik
diversos	razno
diversos	razni
militares	vojno
militares	vojska
militares	vojni
torre	torre
torre	tower
torre	kula
torre	toranj
torre	vrana
torre	kula
torre	topa
dado	dano
dado	dao
actividades	aktivnosti
nacionales	nacionalni
nacionales	nacionalna
nacionales	nacionalno
nacionales	državljana
nacionales	nacionalne
nacionales	državno
cantón	guangzhou
cantón	kantona
nuevas	novo
nuevas	nova
nuevas	novi
sencillo	jednostavna
sencillo	jednostavan
sencillo	jednostavno
sencillo	single
sencillo	samac
sencillo	singl
sencillo	lagano
sencillo	lako
federal	federalna
participación	umiješanost
participación	odaziva
participación	odaziv
participación	sudjelovanje
participación	učešće
fuerte	snažno
fuerte	jaki
fuerte	jak
fuerte	jaka
fuerte	fuerte
fuerte	tvrđava
fuerte	utvrda
fuerte	fort
italiano	talijanska
italiano	talijan
italiano	talijanski
primeras	prvo
primeras	prvi
posee	posjeduje
jugadores	igrači
jugadores	igrača
seguridad	osiguranje
seguridad	sigurnost
seguridad	sigurnost
administración	admin
administración	administrator
administración	administratora
administración	uprava
administración	upravljanje
administración	menadžment
administración	administracija
administración	uprave
empresas	poduzeća
empresas	tvrtke
empresas	poduzeća
empresas	tvrtke
empresas	kompanije
empresas	firme
mercado	mercado
mercado	tržište
mercado	tržnici
mercado	tržnica
mercado	tržnicu
mercado	tržnice
mercado	tržište
mercado	tržištu
mercado	plac
mercado	tržnica
gonzález	gonzalez
gonzález	gonzales
gonzález	gonzález
lucha	hrvanje
lucha	borbe
lucha	borba
estructura	struktura
jesús	isus
jesús	isuse
ocupación	popunjenosti
ocupación	okupacije
ocupación	zanimanje
cet	sev
nacido	rođeni
nacido	rođen
nacido	rođena
enrique	henri
enrique	enrique
enrique	harry
enrique	henrik
enrique	henry
literatura	književnosti
literatura	literature
literatura	književnost
católica	katolici
católica	katolička
católica	katolički
católica	katolik
armas	ruke
armas	oružje
armas	oružja
armas	oružje
armas	pištolji
armas	puške
energía	energija
energía	energije
idioma	jezik
valencia	valenciji
valencia	valence
cabeza	glavu
cabeza	glava
cabeza	glave
cabeza	glava
gobernador	guverneru
gobernador	guverner
cuyo	čije
cuyo	ciji
geográfica	geographic
geográfica	geografski
córdoba	córdoba
córdoba	cordova
córdoba	cordobe
mes	mesec
mes	mjesec
situado	smješten
diferencia	razlika
objetivo	cilj
objetivo	meta
objetivo	cilj
objetivo	gol
objetivo	cilj
ruta	ruta
ruta	rutu
economía	ekonomije
economía	ekonomija
economía	gospodarstvo
economía	gospodarstva
economía	ekonomija
economía	gospodarstvo
histórico	povijesna
histórico	povijesno
histórico	povijesna
histórico	povijesni
histórico	povijesno
india	indijanac
india	indijski
india	indijanci
india	indijska
india	indija
india	indije
india	indiji
flores	cvjetovi
flores	cvijeće
flores	cvet
flores	cvijeta
flores	cvijet
flores	flores
visita	posjeti
visita	posjeta
visita	posjetite
visita	posjeti
visita	posjetiti
visita	posjet
visita	posjeta
conde	računati
conde	grof
conde	broji
conde	earl
fase	faze
fase	faza
william	william
resultados	rezultati
niños	djeco
niños	deca
niños	djeca
niños	deca
niños	djeca
tales	priče
https	https
pequeña	maleno
pequeña	male
pequeña	mali
pequeña	malo
pequeña	mala
pequeña	male
pequeña	mali
presenta	poklone
presenta	pokloni
presenta	darovi
presenta	darova
campaña	kampanje
campaña	kampanja
dar	dar
dar	daj
fernández	thompson
fernández	thompsona
fernández	fernández
fernández	fernandez
fernández	thomson
colegio	skola
colegio	školski
colegio	školska
colegio	škola
colegio	fakultet
colegio	koledž
colegio	college
occidental	occidental
occidental	west
occidental	zapad
occidental	zapadno
occidental	zapadna
occidental	zapadni
occidental	western
aproximadamente	približno
aproximadamente	otprilike
aproximadamente	približno
ocasiones	prigode
tropas	vojnici
tropas	trupe
tropas	trupa
sección	odjeljak
sección	sekcija
presencia	prisustvo
presencia	nazočnost
presencia	prisutnost
permite	dozvoljava
permite	omogućuje
permite	omogućava
permite	dopušta
permite	dozvole
sentido	osjetilo
uruguay	urugvajac
uruguay	urugvaj
ficha	kartica
top	top
top	vrh
siete	sedam
siete	sedmica
ets	std
ets	ets
animales	životinje
animales	životinja
animales	ljubimci
animales	ljubimce
esposa	zena
esposa	supruga
esposa	žena
ríos	rios
ríos	ríos
ríos	rijeke
ríos	reke
ríos	rivers
catalina	katherine
catalina	katarina
catalina	catalina
catalina	catherine
catalina	katarina
may	svibanj
may	may
may	svibnja
realizar	izvesti
realizar	obavljanje
realizar	nastupa
realizar	izvođenje
bar	šank
medalla	medalju
medalla	medalja
medalla	orden
función	funkcija
función	funkcije
función	funkciju
usuarios	korisnike
usuarios	korisnici
usuarios	korisnik
usuarios	korisnika
programas	programi
programas	programe
programas	programi
des	des
calidad	kvalitet
calidad	kvalitetno
calidad	kvaliteta
artistas	umjetnica
artistas	umjetnik
artistas	izvođač
artistas	artist
artistas	izvođači
artistas	umjetnici
similar	slično
similar	slični
similar	slične
similar	slična
similar	slicno
nuestra	naše
nuestra	naš
nuestra	naša
nuestra	naši
nuestra	nase
nuestra	nasi
nuestra	naše
nuestra	naš
nuestra	naša
nuestra	nase
nuestra	nuestra
independencia	nezavisnost
independencia	neovisnost
independencia	neovisnosti
buena	buena
buena	dobro
buena	dobar
sistemas	sustavi
sistemas	sistemi
paul	pavao
paul	pavle
paul	paul
virgen	djevice
virgen	djevica
virgen	madonna
transporte	prevoz
transporte	prijevoz
transporte	transport
transporte	transporter
transporte	prevoz
transporte	prijevoz
transporte	transport
pueblos	gradove
pueblos	gradovi
pueblos	sela
pueblos	selima
pueblos	narodi
rodríguez	rodriguez
rodríguez	rodríguez
coordenadas	koordinirati
coordenadas	koordinate
vol	vol
valor	hrabrosti
valor	hrabrost
valor	vrijednost
valor	vrijednosti
internacionales	international
internacionales	međunarodna
internacionales	međunarodni
unidad	jedinstvo
unidad	jedinica
crear	stvori
crear	stvoriti
crear	kreiranje
crear	stvaranje
imágenes	slike
imágenes	slike
inicio	doma
inicio	kući
inicio	dom
inicio	pocetak
inicio	početak
salud	živjeli
salud	zdravlje
salud	zdravlja
salud	zdravstveni
contiene	sadrži
sierra	sierra
idea	ideja
idea	zamisao
llevó	vodio
minutos	minuta
minutos	minute
minutos	min
diego	diego
verano	ljeto
verano	ljeta
sol	sunca
sol	sunce
sol	sunce
sol	sol
teoría	teorija
revolución	revoluciju
revolución	revolucija
entrada	unos
entrada	ulazak
entrada	ulaz
entrada	ulaz
entrada	unos
entrada	ulaz
mejores	bolja
mejores	bolje
mejores	najbolji
mejores	najbolje
mejores	najbolja
mando	naredba
decidió	odlučio
decidió	odlučila
decidió	odlučili
decidió	odlučeno
james	james
ciencia	nauka
ciencia	znanost
ciencia	znanosti
dirigida	režirao
dirigida	usmjerena
dirigida	usmjereno
records	records
records	ploče
records	zapisi
aire	zrak
aire	zraka
aire	air
sector	sektor
sector	sektora
importancia	važnost
importancia	važnosti
importancia	značaj
importancia	značaj
ataque	napadni
ataque	napad
flora	flora
comunicación	komunikacije
comunicación	komunikacija
comunicación	comm
comunicación	komunikacije
comunicación	komunikacija
jean	jean
jean	žan
puente	most
puente	bridge
matrimonio	brak
material	materijal
material	materijale
material	materijal
material	materijali
humanos	ljudski
mitad	polovina
mitad	polovica
mitad	pola
realidad	realnost
realidad	stvarnost
gente	ljudi
cámara	odaja
cámara	komora
cámara	komoru
cámara	kameru
cámara	fotoaparat
cámara	kamera
cámara	kamere
escudo	štit
escudo	štitovi
pérez	perez
pérez	pérez
aguas	aguas
aguas	waters
acceso	pristup
acceso	pristupi
clasificación	rejting
clasificación	ocjena
clasificación	sortiranje
clasificación	klasifikacija
clasificación	kvalifikacije
mano	mano
mano	ruka
mano	ruku
sigue	pratite
sigue	slijedi
cuya	čije
cuya	ciji
sociales	društveni
sociales	društveno
sociales	društvena
sociales	socijalne
sociales	socijalna
problema	problem
trabajos	radna
trabajos	radni
trabajos	rad
trabajos	posao
trabajos	radno
trabajos	poslovi
trabajos	radovi
trabajos	radi
elegido	odabrani
elegido	odabrana
elegido	izabrani
elegido	izabran
elegido	izabran
independiente	nezavisno
independiente	neovisna
independiente	neovisno
independiente	samostalna
independiente	slobodnjak
futbolista	nogometaš
comercial	komercijalne
comercial	komercijalni
comercial	reklama
metal	metala
metal	metal
metal	metalni
diario	dnevno
diario	svakodnevno
diario	dnevna
diario	dnevni
diario	dnevnik
diario	journal
diario	dnevnik
palabra	riječ
palabra	rijec
carácter	lik
carácter	karakter
falta	manjak
falta	nedostatak
falta	manjka
falta	nedostaje
falta	nestala
falta	fali
falta	nestao
reina	queen
reina	matica
reina	kraljice
reina	kraljica
reina	reina
corte	corte
corte	rezanje
corte	sud
corte	dvor
domingo	nedjelja
domingo	nedelja
libertad	slobode
libertad	sloboda
libertad	slobodu
libertad	liberty
libertad	libertad
vía	pratiti
vía	staza
vía	via
vía	putem
xviii	xviii
xviii	eighteenth
unidades	jedinice
capitán	kapetan
capitán	kapetane
bgcolor	bgcolor
políticas	polica
políticas	politika
políticas	politika
políticas	politike
políticas	police
sevilla	seville
jugó	igrao
video	videozapis
video	video
considerado	smatra
comisión	povjerenstvo
comisión	komisija
comisión	komisije
comisión	provizije
comisión	odbor
comisión	komitet
lima	lima
lima	limun
lima	lime
alberto	alberte
alberto	albert
alberto	alberto
alberto	steven
comienza	počinje
comienza	započinje
comienza	počinje
velocidad	brzina
felipe	felipe
felipe	filipa
felipe	philip
felipe	filip
felipe	phillip
felipe	filipe
objetos	objekti
objetos	objekte
objetos	predmeti
escribió	napisala
escribió	pisao
escribió	napisao
ministerio	ministarstva
ministerio	ministarstvo
creado	stvoreni
creado	stvoreno
creado	stvorena
creado	stvoren
creado	stvorio
xvi	xvi
oriental	orijentalni
oriental	istočni
oriental	istočna
oriental	istočno
hermanos	braca
hermanos	braća
edificios	građevine
edificios	zgrade
tierras	sleti
tierras	zemlja
tierras	kopno
tierras	land
tierras	zemljište
cosas	stvari
cosas	stvari
michael	mihael
michael	michael
británico	britanski
británico	britanska
británico	britanci
británico	britanac
áfrica	afrike
áfrica	afrika
izquierda	lijevo
izquierda	lijeva
cambios	izmjene
cambios	promjene
cambios	promjena
cambios	promijeni
martínez	martinez
martínez	martínez
canadá	kanada
canadá	kanadi
canadá	kanade
canadá	kanadu
canadá	kanadska
alfonso	afonso
alfonso	alphonse
alfonso	alfonso
lanzado	pušten
lanzado	puštena
lanzado	pokrenula
lanzado	pokrenuta
bandera	zastava
bandera	natpis
bandera	banner
videojuegos	videoigre
videojuegos	gaming
rica	bogata
rica	rich
rica	bogat
rica	bogati
rica	rica
verde	zeleno
verde	zeleni
verde	zelen
verde	zelene
verde	zelena
templo	hram
templo	temple
raza	raza
raza	sorta
raza	utrka
raza	trka
raza	rasa
avenida	avenije
avenida	avenue
avenida	avenija
regional	regionalno
regional	regionalni
biblioteca	knjižnica
biblioteca	biblioteka
publicó	objavljeno
publicó	postavio
rojo	crveno
rojo	crvena
rojo	crven
rojo	crveni
títulos	naslovi
títulos	titule
títulos	naslova
títulos	stupnjeva
títulos	diplome
dijo	said
reporte	prijavi
reporte	izvješće
reporte	izvještaj
reporte	prijavite
blancos	bijelci
blancos	bijeli
blancos	bijela
blancos	bijelo
blancos	mete
diez	desetka
diez	deset
ángel	anđela
ángel	angel
ángel	anđeo
ecuador	ekvator
ecuador	ekvadoru
señor	gospodine
señor	gospode
productos	proizvode
productos	proizvodi
portugal	portugala
portugal	portugal
salvador	spasitelj
salvador	spasitelja
salvador	spasilac
salvador	spasitelj
salvador	spasilac
salvador	salvador
manos	ruke
carretera	autoceste
carretera	autoputu
carretera	autoput
carretera	autocesta
carretera	put
carretera	ceste
carretera	cestom
carretera	road
carretera	cesta
escrito	napisano
escrito	zapisano
escrito	napisao
escrito	napisana
escrito	pisani
escrito	pisano
industria	industries
industria	industrije
industria	industrija
entrenador	trener
entrenador	trener
entrenador	treneru
palabras	riječi
palabras	reči
palabras	rijeci
padres	očeve
padres	očevi
padres	roditelji
padres	roditelje
padres	roditelj
padres	roditeljski
sánchez	sanchez
sánchez	sánchez
policía	pandur
policía	policajac
policía	policija
policía	policajac
líder	lider
líder	vođa
fondo	fond
fondo	pozadina
productor	producent
gira	tour
gira	turneja
gira	tura
gira	obilazak
técnica	tehnički
técnica	tehnička
técnica	tehničar
técnica	tehnika
ninguna	nijedan
ninguna	nijedna
príncipe	prince
príncipe	kraljević
príncipe	princ
áreas	područja
encontrar	pronalaženje
encontrar	nalaženje
encontrar	nalaz
encontrar	pronalazak
encontrar	pronađite
encontrar	naći
encontrar	nađi
encontrar	pronađi
plan	plan
plan	plana
artista	zabavljač
artista	izvođač
artista	umjetnica
artista	umjetnik
artista	izvođač
artista	artist
formas	oblici
formas	oblike
formas	oblici
formas	forme
formas	načine
