から	от
クリア	изчистване
実績	постижения
実績	постижения
実績	постижение
実績	постижения
実績	постигането
アリ	мравка
アリ	ари
アリ	мравките
アリ	мравки
アリ	али
バスケットボール	баскетбол
バスケットボール	баскетбола
バスケットボール	баскетболен
繰り返し	повторен
繰り返し	повторение
繰り返し	повтаряне
繰り返し	повторение
新規	ню
新規	ново
新規	нов
新規	нови
新規	нова
閲覧	разглеждане
閲覧	разглеждане
閲覧	разглеждам
土曜日	събота
土曜日	съботите
端末	терминал
端末	терминали
下り	изходящи
トヨタ	тойота
ヤン	ян
ヤン	джан
上昇	възход
事情	обстоятелства
事情	обстоятелствата
都道府県	префектури
都道府県	префектура
都道府県	щат
都道府県	държава
都道府県	държавно
隊長	капитане
悪魔	дявол
悪魔	дявола
悪魔	демон
規制	регламент
規制	регулация
規制	регулиране
規制	регулиран
規制	регулирани
オペラ	опера
オペラ	опери
カイ	кай
みんな	всички
みんな	всеки
みんな	момчета
ウィー	уи
ディレクター	директорът
ディレクター	режисьор
ディレクター	директор
判決	осъждане
判決	преценка
駐車	паркинг
駐車	паркирането
駐車	паркиране
女王	кралицата
女王	царица
