年	سال
建築	ساختمان
建築	ساختمانهای
建築	ساختمانها
建築	ساخت
建築	سازندگی
建築	ساختمان
建築	architecture
建築	معماری
道路	جاده
發表	نشر
發表	انتشار
發表	انتشار
低	پایینی
低	کم
低	low
庫	کوپ
色	رنگ
色	رنگها
樂	lok
轉	رویت
轉	نوبت
仍然	همچنان
仍然	هنوزم
仍然	هنوز
來自	از
每年	سالانه
每年	سالیانه
天津	تیانجین
技術	فنی
技術	تکنیکی
技術	فناوریهای
技術	تکنیک
技術	فناوری
技術	تکنولوژی
技術	تکنیکهای
主任	director
主任	کارگردان
設	تنظیم
機場	فرودگاه
機場	فرودگاههای
機場	فرودگاهها
威廉	ویلیام
館	پاویون
天主教	کاتولیک
富	ثروتمند
富	ثروتمندان
富	پولدار
富	پولداری
富	غنی
富	ریچ
千	هزار
大部分	اکثر
大部分	بیشتر
大部分	بیشترین
程	چنگ
房	اتاق
房	اتاقی
房	اطاق
柏	por
柏	پور
最早	معنى
她的	او
費	اجرت
費	مزد
費	دستمزد
情況	وضعیت
情況	موقعیت
來源	مبدأ
來源	متن
來源	منبع
來源	منابع
首都	پایتخت
首都	سرمایه
牌	کارتها
牌	ورق
牌	کارتهای
杯	فنجان
杯	جامی
杯	کاپ
杯	جام
廣告	تبلیغات
廣告	تبلیغاتی
廣告	آگهی
廣告	آگهی
廣告	تبلیغ
深	عمق
深	اعماق
深	ژرف
深	عمیق
描述	توصیف
描述	شرح
描述	مشخصات
描述	توصیف
描述	توصیفی
皇帝	امپراتور
皇帝	امپراطور
侯	hou
域	دامنه
團體	گروهها
流行	عامه
流行	محبوبه
流行	محبوب
流行	پاپ
流行	pop
潘	پم
潘	پان
潘	پن
計畫	تدبیر
計畫	پلان
計畫	نقشه
列車	قطار
列車	قطارها
列車	متقاضیان
列車	قطاری
列車	قطار
環	حلقه
環	رینگ
環	انگشتر
環	حلقه
環	حلقه
父	پدری
父	پدر
不明	ناشناخته
取代	جایگزین
取代	جایگزینی
取代	جایگزین
兄弟	برادر
兄弟	داداش
物理	فیزیک
物理	جسمی
物理	بدنی
物理	فیزیکی
底	تهش
底	مفعول
底	پایین
底	باتوم
武器	سلاح
武器	سلاح
顯示	نمایش
制度	رژیم
報告	گزارش
報告	گزارشها
秒	ثانیه
秒	دوم
秒	ثانیه
秒	دومی
秒	سک
第五	پنجم
第五	پنجمی
第五	پنجمین
雲	ابری
雲	ابر
雲	ابرها
雲	ابری
雲	ابر
小說	رمان
小說	رمان
小說	تخیلی
風	باد
風	بادی
程度	زینه
程度	درجه
導演	director
導演	کارگردان
父親	پدری
父親	پدر
和平	سلامت
和平	سلام
和平	صلح
圈	دایره
圈	چرخه
圈	دایره
修改	تغییر
修改	تغییریافته
生產	تولید
生產	تولید
申請	کاربردها
申請	کاربردی
申請	کاربرد
單	تکی
單	single
單	تک
谷	دره
谷	تانی
魏	وی
巴黎	paris
巴黎	پاریسی
巴黎	پاریس
家庭	خانواده
家庭	فامیل
家庭	خانوادگی
家庭	خانواده
流域	حوضه
流域	سماور
流域	watershed
流域	جلگه
宗教	مذهب
宗教	دین
宗教	مذهبی
宗教	دینی
宗教	ادیان
宗教	مذاهب
表演	نمایشی
英格蘭	انگلستان
英格蘭	انگلیس
拜	خداحافظ
聯合	مفصل
當地	محلی
當地	محلی
不久	بزودی
作用	نقشی
作用	رل
作用	نقش
改革	اصلاح
改革	اصلاحات
改革	اصلاحی
藝術	arts
藝術	هنر
藝術	هنرهای
藝術	art
藝術	هنر
藝術	آرت
藝術	هنرمندانه
藝術	هنرمندی
球員	بازیکن
球員	بازیکنان
球員	بازیکن
教區	قصبه
教區	پاریش
教區	پریش
處理	گرداندن
處理	گرداندن
處理	دستگیره
處理	پردازش
處理	پردازی
香	عود
先生	آقا
先生	اقا
先生	قربان
寧	نینگ
建議	پند
建議	نصیحت
建議	توصیه
建議	پیشنهادهای
建議	پیشنهادات
建議	پیشنهادی
建議	پیشنهاد
建議	تلقین
建議	خواستگاری
建議	فرمایشات
旅	تشکیلات
旅	تیپ
旅	الرسول
人員	کارکنان
人員	پرسنل
虎	ببر
虎	ببری
虎	تایگر
虎	پلنگ
超級	سوپر
超級	super
土地	اراضی
土地	سرزمینهای
土地	سرزمین
土地	خشکی
土地	land
土地	سرزمین
彭	پنگ
四川	سیچوان
曹	سائو
曹	کائو
展	نمایشگاه
特色	ویژگیها
特色	ویژگیهای
特色	ویژگی
公園	park
公園	پارک
包	ساک
包	کیسه
包	کیف
包	بسته
包	بستۀ
包	پک
包	فشردن
韋	وی
翼	سوباسا
翼	بال
翼	وینگ
孔	کنگ
孔	انتر
孔	کونگ
孔	سوراخ
孔	حفره
孔	گودال
麥	ماک
十一	یازده
十一	eleven
研究所	موسسه
研究所	مؤسسه
研究所	انستیتو
協會	انجمن
文學	ادبی
文學	ادبیات
文學	literature
頻道	کانالها
頻道	کانالهای
頻道	کانال
頻道	مجرا
頻道	مجرای
頻道	چنل
頻道	channel
少年	نوجوانی
少年	تین
少年	نوجوان
少年	نوجوانان
少年	جونیور
舊	پیر
舊	قدیمی
舊	قدمت
舊	کهنه
大家	همه
股份	سهم
股份	اشتراک
股份	سهام
泉	ایزومی
紀錄	ضبط
紀錄	رکوردز
影片	فیلمهایی
影片	فیلمهای
影片	فیلمی
影片	فیلم
影片	فیلمش
影片	سینمایی
影片	ویدیویی
影片	ویدئویی
影片	ویدیوی
影片	ویدئو
影片	ویدیو
影片	ویدئوی
影片	فیلم
影片	film
身份	همانی
身份	هویت
義	پرهیزکاری
義	شایسته
義	تقوی
基地	پادگان
基地	پایه
基地	مبنا
基地	پایگاه
必須	باید
文件	پرونده
電視劇	درام
更多	دیگر
更多	بیشتر
藍	کبود
藍	آبی
藍	بلو
居住	اقامتگاه
居住	جایگاه
居住	اقامت
力量	قوت
力量	نیرو
力量	قدرت
力量	استحکام
板	بشقاب
板	پلاک
板	بشقاب
浙江	چجیانگ
禁	ممنوعه
禁	ممنوع
禁	حرام
船	سفینه
船	کشتی
船	کشتیها
船	قایق
船	کشتی
文章	مقالات
文章	مقاله
意見	نظرات
意見	عقاید
意見	عقیده
意見	نظرات
意見	نظرها
意見	توضیحات
意見	نظر
意見	پندار
意見	گمان
公主	پرنسس
公主	شاهدخت
同意	موافقت
同意	موافق
同意	توافق
同意	موافقت
同意	موافق
同意	موافقم
果	میوه
最多	اکثر
最多	بیشتر
最多	بیشترین
最多	max
最多	مکس
最多	ماکس
最多	بیشینه
地下	زیرزمینی
地下	زیرزمین
十	ده
銀行	بنک
銀行	بانکها
銀行	بانک
銀行	بنکس
銀行	بنک
銀行	بانک
非洲	آفریقایی
媒體	رسانه
支援	پشتیبان
支援	پشتیبانی
支援	حمایت
支援	پشتیبان
支援	پشتیبانی
陵	آرامگاه
第十	دهم
第十	دهمین
拍攝	شلیک
拍攝	شوت
拍攝	فیلمبرداری
拍攝	بازیگران
拍攝	فیلمبرداری
拍攝	تیراندازی
西藏	تبت
俄羅斯	روسیه
節	عیدی
節	جشنواره
分析	تحلیلی
分析	آنالیتیکس
分析	تحلیل
分析	آنالیز
榮	رونگ
旗	پرچم
旗	پرچمها
旗	پرچمهای
旗	پرچم
旗	بنر
旗	بیرق
行星	سیاره
行星	سیارات
行星	سیارات
作者	نویسنده
作者	نویسندگان
作者	مؤلف
作者	نویسندۀ
作者	نویسنده
北海道	هوکایدو
皇家	رویال
皇家	سلطنتی
皇家	شاهانه
皇家	استاده
電子	الکترون
電子	الکترونی
電子	electronic
電子	الکترونیکی
電子	الکترونیک
電子	الکترونیک
倫敦	لندن
倫敦	london
範圍	گستره
範圍	گسترۀ
黨	مهمانی
黨	پارتی
黨	مهمونی
黨	حزب
黨	جشن
微	میکرو
教堂	کلیساها
教堂	کلیساهای
教堂	کلیسا
教堂	چرچ
教堂	کلیسای
警察	پولیس
警察	پلیس
絲	سیلک
絲	ابریشم
絲	پرنیان
絲	ابریشمی
絲	حریر
趙	ژائو
趙	چو
帝國	امپراطوری
帝國	امپایر
帝國	امپراتوری
原本	اصالتا
娛樂	تفریح
娛樂	تفریحات
娛樂	سرگرمی
娛樂	تفریحات
娛樂	پذیرایی
坡	شیب
坡	سراشیبی
方案	برنامۀ
方案	پروگرام
方案	برنامه
方案	برنامه
屋	خانه
部隊	سربازان
詞	سخن
詞	کلمه
詞	واژه
詞	کلام
詞	کلمات
詞	واژه
洞	سوراخ
洞	حفره
洞	گودال
洞	غار
洞	غاری
洞	دونگ
宮	کاخ
宮	قصر
影	سایه
影	شادو
速	سرعت
黎	لای
會議	کنفرانس
會議	همایش
會議	جلسات
會議	ملاقات
會議	جلسه
會議	دیدار
資訊	اطلاعات
資訊	معلومات
豐	یوتاکا
戰鬥	رزم
戰鬥	کارزار
戰鬥	بتل
戰鬥	نبرد
戰鬥	جنگیدن
戰鬥	دعوا
戰鬥	بجنگ
項目	پروژه
項目	موارد
項目	پروژههای
項目	فقره
玩家	بازیکن
玩家	gamer
玩家	بازیکنان
玩家	بازیکن
限制	محدودیتهای
限制	محدودیتها
限制	محدودیت
限制	محدودیتهای
限制	محدودیت
限制	محدودیت
限制	حد
限制	محدود
限制	محدودیت
電腦	رایانه
電腦	کامپیوتر
電腦	رایانه
電腦	کامپیوتر
電腦	کامپیوترها
如何	چطور
創作	آفرینش
創作	ایجاد
創作	خلقت
創作	خلاق
創作	خلاقانه
創作	خلاقیت
引擎	موتور
執行	اجرا
執行	اعدام
執行	اعدامی
執行	اجرا
執行	اجرای
執行	اعدامش
英雄	قهرمانان
英雄	قهرمان
英雄	پهلوان
下午	عصر
反對	اعتراض
反對	اعتراضی
反對	اپوزیسیون
反對	مخالف
反對	مخالفین
反對	مخالفت
小時	ساعتها
小時	ساعتهای
小時	ساعات
小時	ساعت
小時	ساعتی
小時	ساعت
昂	انگ
不足	ناکافی
不足	نارسائی
不足	ناکافی
體育	sport
體育	اسپورت
體育	ورزش
體育	ورزشی
體育	ورزشکار
體育	اسپرت
體育	اسپورت
體育	ورزشی
體育	ورزش
投入	ورودی
有些	بعضیها
有些	برخی
元素	عناصری
元素	عناصر
元素	عنصر
解	حل
跨	trans
跨	ترانس
王朝	دودمان
王朝	سلسله
區域	منطقه
區域	زون
區域	منطقه
區域	مساحت
區域	ناحیه
區域	منطقه
區域	ناحیه
區域	استان
區域	منطقۀ
以前	پیش
報	روزنامه
分子	مولکولی
分子	مولکول
分子	مولکولها
分子	مولکول
分子	مولکولهای
隧道	تونلی
隧道	تونل
隧道	تونلها
孫	آفتاب
孫	خورشید
孫	سون
孫	سان
崔	چوی
崔	چویی
申	shin
湖南	هونان
雜誌	مجله
有效	معتبری
有效	معتبر
有效	مؤثر
有效	موثر
平台	سکوی
平台	سکو
平台	سکوهای
概念	مفهومی
概念	مفهوم
概念	مفاهیم
議會	مجلس
議會	پارلمان
傳統	سنتی
傳統	سنت
傳統	رسم
傳統	رسوم
夏季	تابستان
夏季	سامر
夏季	تابستون
夏季	تابستانی
照片	عکسه
照片	عکس
照片	عکس
照片	پیکچرز
照片	تصاویر
照片	عکسها
照片	عکس
照片	عکسها
照片	عکس
照片	فتو
照片	photo
照片	عکس
核	هسته
核	هسته
停止	توقف
公開	عمومی
公開	علنی
公開	همگانی
公開	public
仙	شیان
劍	شمشیرهای
劍	شمشیرها
劍	شمشیر
機構	سازمان
機構	نمایندگی
機構	آژانس
機構	موسسات
機構	نهادهای
機構	مؤسسات
機構	موسسه
機構	مؤسسه
帶	آوردن
帶	بیاورد
帶	بیاورید
帶	کمربند
操作	عملیات
操作	عمل
取消	لغو
人類	انسانها
人類	بشر
人類	انسان
人類	انسانی
人類	بشر
市場	بازار
市場	بازارها
市場	بازارهای
市場	مارکت
市場	بازار
市場	مارکیت
市場	بازاری
飛	پرواز
飛	پروازی
飛	پرواز
軍事	ارتش
軍事	نظامی
軍事	ارتشی
協助	توفیق
協助	دستیاری
橋	پل
橋	پلی
橋	پلها
調查	تحقیق
調查	تحقیقات
調查	سروی
調查	نظرسنجی
投	گچ
投	بیندازید
忠	چانگ
澳洲	استرالیایی
澳洲	استرالیا
主教	اسقف
主教	بیشاپ
孟	منگ
紀念	یادبود
紀念	مموریال
紀念	سوغاتی
紀念	سوغات
紀念	یادبودی
紀念	یادبود
地點	محل
地點	مکانی
地點	مکان
地點	جای
地點	جایی
地點	محل
地點	مکان
地點	مکانهایی
地點	مکانها
地點	مساجد
地點	مکانهای
地點	مکانها
地點	محلهای
颱風	توفان
決賽	نهائی
決賽	نهایی
決賽	پایانی
決賽	آخرین
決賽	فاینال
決賽	فینال
大臣	وزیر
大臣	وزیری
柳	یو
柳	ریو
沈	شن
人工	مصنوعی
守	مامورو
移動	حرکت
陸軍	لشگر
陸軍	ارتش
陸軍	ارتشی
陸軍	سپاه
陸軍	لشکر
法院	دادگاه
法院	دربار
法院	دادگاههای
留	بمان
留	بمانی
留	ماندن
留	بمانم
留	بمانید
電	الکتریسیته
電	برق
電	برقی
電	الکتریکی
電	الکتریک
運動員	athlete
運動員	پهلوان
運動員	ورزشکار
運動員	ورزشکاران
夢	دریم
夢	خواب
夢	رویا
夢	رؤیا
夢	رویای
夢	رؤیای
夢	رؤیاها
夢	پریشان
夢	رویاها
夢	رویاهای
祥	شیانگ
羅馬	رُم
羅馬	رم
羅馬	روم
科學	علمی
科學	علم
科學	علوم
科學	علمی
烏克蘭	اوکراین
啟用	فعالسازی
皇后	شهبانو
皇后	queen
皇后	ملکه
皇后	بیبی
肯	کن
柱	ستون
柱	ستونی
柱	ستون
柱	رکن
柱	ستونی
柱	ارکان
動物	جانوران
動物	حیوانات
動物	حیوانی
動物	حیوانات
動物	جانوران
動物	حیوان
佛教	بوداگرایی
佛教	بودایی
佛教	بودایی
精神	معنوی
精神	روحانی
精神	روحی
精神	اسپریت
精神	روح
精神	ذهنی
企業	تجارت
企業	کسب
企業	business
企業	انترپرایز
企業	سازمانی
核心	هسته
核心	هسته
核心	هسته
環境	محیطهای
河南	هنان
冰	یخ
冰	یخی
冰	یخبندان
冰	آیس
第七	هفتمین
第七	هفتم
飛機	هواپیمای
飛機	هواگرد
飛機	هواپیمای
飛機	هواپیمایی
飛機	هواپیما
飛機	هواپیمای
太陽	آفتاب
太陽	خورشید
太陽	سون
太陽	سان
太陽	خورشیدی
深圳	شنژن
瑞典	سوئد
廳	هال
廳	تالار
關	گوان
關	خاموش
竹	بامبو
福建	فوجیان
選擇	گزینش
選擇	انتخاب
選擇	انتخاب
選擇	برگزیدن
選擇	انتخاب
陶	تائو
珠	قطرات
珠	مقعدی
比較	مقایسه
比較	مقایسه
比較	تطبیقی
類似	مشابه
眼	چشمها
眼	چشمانی
眼	چشم
眼	چشمان
眼	چشم
眼	چشمی
妻子	زن
妻子	همسر
妻子	عیال
妻子	wife
秋	پاییز
秋	پائیز
秋	پاییزی
秋	خزان
雨	باران
雨	بارانی
雨	بارون
編號	عدد
編號	شمارۀ
編號	شماره
亭	کیوسک
亭	دکه
亭	باجه
溫	ون
思想	تفکر
思想	افکار
思想	افکارش
破壞	خرابکاری
破壞	تخریب
破壞	هلاکت
