και	ja
έκταση	laajuus
έκταση	alue
γενικά	yleisesti
γενικά	yleensä
γενικά	yleinen
γενικά	yleiset
γενικά	kenraali
γενικά	yleistä
σημαντικό	tärkeä
σημαντικό	tärkeää
σημαντικό	tärkeät
σημαντικό	tärkeitä
νίκη	win
νίκη	voitto
νίκη	voita
νίκη	voittaa
νίκη	voittoa
νίκη	voitto
νίκη	voittaa
νίκη	voitto
νίκη	voitolla
νίκη	voittaminen
μικρή	pieni
μικρή	pienet
μικρή	pieni
μικρή	pikku
μικρή	vähä
έτη	vuotta
έτη	vuodet
έτη	vuosien
έτη	vuosia
πατέρα	isä
αμερικανός	amerikkalainen
αμερικανός	amerikan
αμερικανός	amerikkalaiset
αμερικανός	american
τελικό	lopullinen
τελικό	finaali
πάντα	aina
συγκρότημα	bändi
συγκρότημα	band
συγκρότημα	yhtye
συγκρότημα	bändiä
συγκρότημα	monimutkaista
συγκρότημα	monitahoinen
συγκρότημα	monimutkainen
συγκρότημα	monimutkaiset
παραγωγής	tuotanto
ίσως	ehkä
ίσως	ehkäpä
ίσως	ehkä
επόμενη	seuraava
επόμενη	seuraavaksi
στιγμή	hetki
μήνες	kuukaudet
μήνες	kuukautta
μήνες	kuukausia
θεωρία	teoriaa
θεωρία	teoria
ύψος	korkeus
ύψος	pituus
ύψος	korkeuden
ύψος	korkeus
πολλοί	monet
πολλοί	monia
πολλοί	monta
πολλοί	moni
όλοι	kaikille
όλοι	kaikki
όλοι	jokainen
όλοι	kaikille
όλοι	kaikki
τώρα	nyt
προπονητής	valmentaja
θέατρο	teatteri
θέατρο	teatteri
θέατρο	teatteria
σημαντική	tärkeä
σημαντική	tärkeää
σημαντική	tärkeät
σημαντική	tärkeitä
σημαντική	huomattava
σημαντική	merkittävä
σημαντική	merkittävät
σημαντική	merkittäviä
σημαντική	merkittävää
ημέρα	päivä
ημέρα	päivän
διάφορα	sekalaiset
διάφορα	erilaiset
επέστρεψε	palasi
επέστρεψε	palannut
επέστρεψε	palautettiin
επέστρεψε	palautettu
παρέμεινε	pysynyt
παρέμεινε	säilyi
παρέμεινε	pysyi
κατέκτησε	valloitti
θέματα	aiheet
θέματα	aiheita
θέματα	teemoja
θέματα	aiheet
θέματα	ongelmia
θέματα	kysymykset
θέματα	kysymyksiä
θέματα	ongelmat
στάδιο	stadion
στάδιο	stadium
στάδιο	vaihe
στάδιο	näyttämö
στάδιο	vaiheessa
στάδιο	lava
χωριά	kylien
χωριά	kyliä
επίθεση	hyökkäys
επίθεση	hyökkäys
επίθεση	pahoinpitely
τραγούδια	kappaleet
τραγούδια	laulut
τραγούδια	kappaleita
τραγούδια	lauluja
έδωσε	antanut
έδωσε	antoi
πληθυσμός	väestö
πληθυσμός	väkiluku
πληθυσμός	väestön
λέξη	sanan
λέξη	sana
κατάφερε	hallittu
κατάφερε	onnistui
προβλήματα	ongelmia
προβλήματα	ongelmat
δύναμη	voima
δύναμη	voimia
δύναμη	vahvuus
δύναμη	voimaa
δύναμη	voima
δύναμη	force
δύναμη	pakota
δύναμη	pakottaa
δύναμη	teho
δύναμη	power
δύναμη	voima
δύναμη	voimia
δύναμη	valta
δύναμη	valtaa
επανάσταση	vallankumousta
επανάσταση	vallankumous
επανάσταση	vallankumouksen
τύπος	lehdistö
τύπος	paina
τύπος	formula
τύπος	kaavan
τύπος	kaava
τύπος	kaavaa
τύπος	tyyppi
τύπος	kirjoita
εκατομμύρια	miljoona
εκατομμύρια	miljoonaa
εκατομμύρια	miljoonia
εκατομμύρια	miljoonat
τέσσερις	nelonen
τέσσερις	neljä
πορεία	kurssi
μέση	keskimmäinen
μέση	lähi
μέση	keski
μέση	keskimääräinen
μέση	keskiarvo
μέση	vyötärö
πρόβλημα	ongelmia
πρόβλημα	ongelma
πρόβλημα	ongelmia
πρόβλημα	vaikeuksia
πρόβλημα	ongelmat
άνω	ylempi
άνω	ylä
νερό	vettä
νερό	vesi
αγωνίστηκε	taistellut
αγωνίστηκε	tais
αγωνίστηκε	taisteli
τοπική	paikallinen
τοπική	paikalliset
τοπική	paikallisia
τοπική	paikallisesti
τοπική	paikallisten
τοπική	paikallista
εντός	kuluessa
περιφέρεια	alue
περιφέρεια	alueen
περιφέρεια	piiri
περιφέρεια	piirikunta
παρουσία	läsnäolon
παρουσία	läsnä
παρουσία	läsnäolo
μητέρα	äiti
έξι	kuusi
έξι	kuudes
δομή	rakenne
παρίσι	pariisiin
παρίσι	pariisi
παρίσι	pariisin
έγραψε	kirjoitti
έγραψε	kirjoitin
κατασκευή	valmistus
κατασκευή	rakentaminen
κατασκευή	muodosta
κατασκευή	rakentaa
περιέχει	sisältää
περιπτώσεις	tapausten
περιπτώσεις	tapaukset
περιπτώσεις	tapauksissa
ημέρες	päivien
ημέρες	päivää
ημέρες	päiviä
ημέρες	days
ημέρες	päivät
μαρία	mariaa
μαρία	maria
μερικές	osa
μερικές	joitakin
μερικές	jotkut
τιμή	hinta
τιμή	hinnan
τιμή	hintaa
τιμή	arvoa
τιμή	arvo
διαδικασία	prosessin
διαδικασία	prosessi
διαδικασία	toimenpide
διαδικασία	menettelytapa
διαδικασία	menettely
κοινό	yleisö
κοινό	kohderyhmä
κοινό	kohderyhmän
κοινό	kohderyhmää
κοινό	yleisöä
διαγραφή	poistaminen
διαγραφή	poisto
διαγραφή	poistamista
διαγραφή	poistaa
διαγραφή	poista
απογραφή	väestönlaskenta
συλλογή	kokoelma
συλλογή	kokoelman
συλλογή	keräys
συλλογή	kerääminen
συλλογή	keruu
τρίτη	tiistai
τρίτη	tiistaina
τρίτη	kolmas
τρίτη	kolmannet
τρίτη	kolmanneksi
παρακάτω	alapuolelle
παρακάτω	alle
παρακάτω	alapuolella
παρακάτω	alla
ναός	temppeli
ναός	temple
βοήθεια	avustus
βοήθεια	avustaminen
βοήθεια	apu
βοήθεια	apua
βοήθεια	ohje
απόσταση	välimatka
απόσταση	etäisyys
απόσταση	etäisyys
απόσταση	vaihteluväli
νέων	nuoret
νέων	nuorisoa
νέων	nuoriso
νέων	nuoruus
αμέσως	heti
αμέσως	välittömästi
αναφορά	kertomus
αναφορά	mietinnön
αναφορά	raportin
αναφορά	raportti
αναφορά	viittaus
αναφορά	viite
ποδοσφαιριστής	jalkapalloilija
δράση	toimintaa
δράση	kanne
δράση	toiminta
δράση	toimi
δράση	toimia
δράση	toiminto
λιγκ	league
λιγκ	liiga
απλά	vain
γιώργος	yrjö
γιώργος	george
γιώργος	ykä
γιώργος	georgios
γεγονότα	faktaa
γεγονότα	tosiasiat
γεγονότα	faktoja
γεγονότα	faktat
γεγονότα	tapahtumat
γεγονότα	tapahtumien
γεγονότα	tapahtumia
σύντομο	lyhyet
σύντομο	lyhyt
σύντομο	lyhyt
σύντομο	lyhyesti
κράτος	osavaltio
κράτος	valtion
κράτος	valtio
κωνσταντίνος	konstantinos
κωνσταντίνος	constantine
στρατό	armeija
στρατό	armeijan
αγία	pyhä
αγία	saint
αγία	pyhimys
αποτελέσματα	tulos
αποτελέσματα	tulosten
αποτελέσματα	tuloksia
αποτελέσματα	tulokset
ιστορικό	taustan
ιστορικό	tausta
ιστορικό	taustaa
ιστορικό	taustatietoja
ιστορικό	historia
ιστορικό	historiaan
ιστορικό	historiaa
ιστορικό	historian
ιστορικό	historiasta
σπίτι	kotiin
σπίτι	kodin
σπίτι	kotona
σπίτι	koti
σπίτι	house
σπίτι	talo
σπίτι	talon
τζον	johannes
τζον	john
τζον	jukka
τζον	jon
αρκετές	useita
αρκετές	useat
τμήματα	divisioonaa
τμήματα	osastot
τμήματα	jaksot
λειτουργία	funktio
λειτουργία	toiminto
λειτουργία	tila
λειτουργία	toiminta
λειτουργία	toimenpide
λειτουργία	toiminto
λειτουργία	operaatio
βιβλία	kirjat
βιβλία	kirjoja
πρωθυπουργός	pääministeri
πρωθυπουργός	premier
κείμενο	teksti
κείμενο	tekstiä
κείμενο	tekstin
γραμμή	jono
γραμμή	line
γραμμή	rivi
γραμμή	viiva
γραμμή	linja
σχέδιο	projektia
σχέδιο	projekti
σχέδιο	projektin
σχέδιο	hanke
σχέδιο	hankkeen
σχέδιο	luonnos
σχέδιο	luonnosta
σχέδιο	suunnittelu
σχέδιο	suunnitella
σχέδιο	design
σχέδιο	muotoilu
σχέδιο	suunnitella
σχέδιο	suunnitelma
σχέδιο	suunnitelman
βουλευτής	jäsen
βουλευτής	jäsenen
γη	maa
γη	maapallo
γη	maan
γη	maa
γη	maata
χρήστες	käyttäjät
χρήστες	käyttäjien
χρήστες	käyttäjiä
εμφανίζεται	näytetty
ξανά	uudestaan
ξανά	uudelleen
ξανά	taas
ξανά	jälleen
αυτοί	ne
αυτοί	he
χρήστης	käyttäjää
χρήστης	käyttäjän
χρήστης	käyttäjä
χρήστης	käyttäjät
θάλασσα	meri
χρησιμοποιούνται	käytetyt
χρησιμοποιούνται	käytetty
χρησιμοποιούνται	käytettyjä
καλύτερη	parempi
καλύτερη	paremmin
πολιτείες	valtioiden
πολιτείες	valtiot
πολιτείες	osavaltiot
χρήστη	käyttäjää
χρήστη	käyttäjän
χρήστη	käyttäjä
χρήστη	käyttäjät
πληθυσμού	väestö
πληθυσμού	väkiluku
πληθυσμού	väestön
εξουσία	viranomaisen
εξουσία	viranomainen
εξουσία	valtuudet
εξουσία	teho
εξουσία	power
εξουσία	voima
εξουσία	voimia
εξουσία	valta
εξουσία	valtaa
καλοκαίρι	kesällä
καλοκαίρι	kesää
καλοκαίρι	suvi
καλοκαίρι	kesä
παράδοση	jakelu
παράδοση	toimitus
παράδοση	antaudu
παράδοση	antautua
παράδοση	perinteitä
παράδοση	perinteet
παράδοση	perinne
άνδρες	miehiä
άνδρες	miesten
άνδρες	miehet
δίνει	antaa
όσκαρ	oscar
όσκαρ	oscarin
όσκαρ	oskar
ακριβώς	nimenomaan
γυναίκα	nainen
γυναίκα	naaras
γυναίκα	nainen
γυναίκα	naisten
γυναίκα	vaimon
γυναίκα	vaimolla
γυναίκα	vaimo
γυναίκα	vaimoa
κλπ	jne
περιοδικό	lehti
περιοδικό	lehden
κατάλογος	hakemisto
κατάλογος	kansio
κατάλογος	lista
κατάλογος	luettelo
κατάλογος	listan
κατάλογος	listaa
κατάλογος	luetteloon
ακολούθησε	seurata
ακολούθησε	seuraa
ακολούθησε	seurasi
ακολούθησε	seurannut
ακολούθησε	seurattu
ακολούθησε	seurasin
γλώσσες	kieliä
γλώσσες	kielet
νησιά	saaret
χρώμα	värit
χρώμα	väriä
χρώμα	väri
χρώμα	värit
χρώμα	väriä
χρώμα	väri
διεθνής	kansainvälisen
διεθνής	kansainvälinen
διεθνής	kansainväliset
αμερική	america
αμερική	amerikan
αμερική	amerikka
γυναίκες	naisten
γυναίκες	naiset
γυναίκες	naisia
μονή	luostarin
μονή	luostari
μονή	luostari
μονή	luostari
σπούδασε	opinnot
σπούδασε	opiskeli
σπούδασε	tutkittu
κύρια	main
κύρια	pääasialliset
κύρια	pääasiallinen
κύρια	tärkein
κύρια	tärkeimmät
πρότυπα	malleja
πρότυπα	mallit
πρότυπα	standardit
πρότυπα	standardeja
πρότυπα	standardien
πρότυπα	normit
δημιουργήθηκε	luotu
δημιουργήθηκε	loi
δημιουργήθηκε	luodut
δημιουργήθηκε	luonut
δημιουργήθηκε	luotiin
μικρά	pieni
μικρά	pienet
σχέσεις	suhteita
σχέσεις	suhteet
σχέσεις	suhteet
εμφάνιση	näytä
εμφάνιση	show
εμφάνιση	näyttö
εμφάνιση	näytön
τέσσερα	nelonen
τέσσερα	neljä
εγκυκλοπαίδεια	tietosanakirja
αυτοκρατορία	imperiumin
αυτοκρατορία	empire
αυτοκρατορία	valtakunta
αυτοκρατορία	imperiumi
ώρες	tunteja
ώρες	tunnit
ώρες	tuntia
τίτλος	otsikko
τίτλος	osasto
τίτλος	nimike
συνθήκες	sopimukset
συνθήκες	edellytykset
συνθήκες	olosuhteet
συνθήκες	ehdot
συνθήκες	ehtoja
συνθήκες	olosuhteissa
συνθήκες	olosuhteet
μελέτη	tutkimus
μελέτη	tutkimuksen
μελέτη	opiskelu
μελέτη	tutkimuksessa
μελέτη	opiskella
σχολείο	koulussa
σχολείο	koulun
σχολείο	koulu
σχολείο	koulua
σχολείο	school
ειδικά	erityisesti
ειδικά	varsinkin
ειδικά	etenkin
υλικό	materiaali
υλικό	aineisto
υλικό	materiaalia
υλικό	materiaalin
κάστρο	linnaan
κάστρο	linna
κάστρο	linnaa
κάστρο	castron
κάστρο	castro
βουλευτές	mps
δυτικά	west
δυτικά	lännessä
δυτικά	läntinen
δυτικά	länsi
δυτικά	western
δυτικά	läntinen
δυτικά	länsi
καλά	hyvää
καλά	hyvä
ανατολικά	itä
ανατολικά	itään
ανατολικά	itäinen
ανατολικά	itä
ανατολικά	itäinen
απέναντι	vastakohta
απέναντι	päinvastainen
απέναντι	vastapäätä
συνεργασία	yhteistyön
συνεργασία	yhteistyössä
συνεργασία	yhteistyötä
συνεργασία	yhteistyö
επιτροπή	komission
επιτροπή	komissio
επιτροπή	komitea
επιτροπή	valiokunta
νίκος	nikos
άνθρωποι	ihmiset
άνθρωποι	ihmiset
άνθρωποι	ihmisiä
άνθρωποι	henkilöt
έφτασε	saapuivat
έφτασε	saapuneet
έφτασε	saapui
έφτασε	saapunut
αρχηγός	päällikkö
αρχηγός	leader
αρχηγός	johtaja
σύνθεση	kokoonpano
σύνθεση	koostumus
σύνθεση	synteesi
προσπάθεια	ponnisteluja
τελευταίο	last
τελευταίο	viimeisenä
τελευταίο	viimeksi
τελευταίο	viimeisin
τελευταίο	viimeinen
τελευταίο	viime
απόφαση	päätös
αυτοκράτορα	keisari
αυτοκράτορα	keisaria
αυτοκράτορα	keisarin
αγορά	osto
αγορά	hankinta
αγορά	ostaminen
αγορά	ostaa
αγορά	osta
αγορά	markkina
αγορά	markkinoiden
αγορά	markkinat
πρόταση	ehdotus
ταυτόχρονα	samanaikaisesti
μέρες	päivien
μέρες	päivää
μέρες	päiviä
μέρες	days
μέρες	päivät
ανακαλύφθηκε	löydetty
ανακαλύφθηκε	löydettiin
ποσοστό	prosenttiosuus
ποσοστό	prosentti
ποσοστό	arvioi
ποσοστό	korko
τελική	lopullinen
τελική	finaali
καθηγητής	professori
καθηγητής	opettaja
συμβούλιο	neuvosto
μέσο	välineen
μέσο	instrumentti
μέσο	instrumentin
μέσο	väline
μέσο	keskikokoinen
συνέχισε	jatkaa
συνέχισε	jatkakaa
συνέχισε	jatka
συνέχισε	jatkuu
σταθμός	metroasema
σταθμός	rautatieasema
σταθμός	asema
παράγεται	tuotetut
παράγεται	tuotettu
παράγεται	tuottanut
παράγεται	luotu
παράγεται	tuotettu
έρευνα	tutkimus
έρευνα	tutkinta
έρευνα	tutkimuksen
έρευνα	kysely
έρευνα	tutkimus
έρευνα	tutkimus
έρευνα	tutkimuksen
έρευνα	tutkimukset
γέννησης	synnytys
γέννησης	synty
γέννησης	syntymä
δυτική	west
δυτική	lännessä
δυτική	läntinen
δυτική	länsi
δυτική	western
δυτική	läntinen
δυτική	länsi
κωνσταντινούπολη	konstantinopoli
κωνσταντινούπολη	istanbulin
έννοια	merkitys
έννοια	tarkoittaen
έννοια	käsite
έννοια	konsepti
απο	alkaen
απο	from
χαρακτήρα	luonne
χαρακτήρα	hahmo
χαρακτήρα	luonnetta
αλέξανδρος	aleksanteri
αλέξανδρος	alexander
δυνατότητα	mahdollisuus
θερμοκρασία	lämpötila
σπουδές	opinnot
σπουδές	opiskeli
σπουδές	tutkittu
σπουδές	opinnot
σπουδές	selvitykset
σπουδές	tutkimuksia
σπουδές	tutkimukset
γενική	yleinen
γενική	yleiset
γενική	kenraali
γενική	yleistä
οργάνωση	järjestö
οργάνωση	organisaatio
οργάνωση	organisaation
οργάνωση	järjestö
οργάνωση	organisaatio
μερικά	osa
μερικά	joitakin
μερικά	jotkut
χρειάζεται	tarvitsee
χρειάζεται	tarpeet
χρειάζεται	kaipaa
όμιλος	konserni
όμιλος	ryhmän
όμιλος	ryhmä
επιφάνεια	pintaan
επιφάνεια	pinnalle
επιφάνεια	pinta
επιφάνεια	pintaa
αγγλία	englanti
αγγλία	englannin
αγγλία	englannista
αγγλία	englannissa
μετάφραση	käännös
μετάφραση	kääntäminen
μετάφραση	käännökset
μετάφραση	käännöstä
