ve	그리고
normal	정규
normal	보통
normal	평범
normal	정상
han	한한
sayfa	페이지
karşısında	건너편
isim	이름
uzay	스페이스
uzay	공간
uzay	우주
pop	팝스
pop	pop
mezun	졸업
mezun	졸업생
mezun	동문
mezun	동창생
mezun	졸업생
mezun	졸업식
mezun	졸업
mezun	졸업
berlin	베를린
george	조지
george	죠지
derece	도도
derece	학위
gece	밤에
gece	나이트
emin	자신감
emin	확신
united	united
united	유나이티드
kent	켄트
charles	샤를
charles	찰스
muhammed	모하마드
muhammed	무하마드
muhammed	무함마드
muhammed	모하메드
muhammed	무함마드
muhammed	모하메드
bilgiler	정보
bilgiler	정보
herschel	허셜
çift	더블
çift	커플
çift	부부
olay	이벤트
çalışan	직원
çalışan	직원
çalışan	직원들
çalışan	일하기
peter	베드로
peter	피터
suriye	시리아
sonuç	결과
sonuç	결과
sonuç	결론
kişisel	개인적
kişisel	개인적인
kişisel	개인용
kişisel	개인
yüzde	퍼센트
yüzde	백분율
yüzde	비율
yüzde	퍼센트
yüzde	비율
halen	아직도
halen	여전히
site	웹사이트
site	사이트
site	데스크톱
site	데스크탑
sınıf	교실
sınıf	학급
sınıf	계급
sınıf	클래스
sınıf	수업
eurovision	유로비전
dizisi	순서
dizisi	시퀀스
seçildi	선정
seçildi	선출
yapılmış	made
yapılmış	만든
oyunları	게임
general	장군
general	일반
general	일반인
antik	골동품
antik	고대
yukarıda	윗층
yukarıda	위층
hollanda	로테르담
hollanda	암스테르담
hollanda	네덜란드
hollanda	네덜란드령
hollanda	네덜란드인
hollanda	홀랜드
yana	측면
yana	사이드
kategori	카테고리
kategori	범주
kategori	분류
geleneksel	전통적
geleneksel	전통적인
geleneksel	전통
kazanan	승리자
kazanan	우승자
kazanan	winner
kazanan	승자
savunma	방위
savunma	국방
savunma	방어
savunma	디펜스
savunma	방위
savunma	국방
savunma	방어
savunma	디펜스
yedi	세븐
yedi	일곱
polonya	폴란드
yaş	연령
yaş	나이에
yaş	나이
yapıldı	made
yapıldı	만든
yapıldı	완료
bilinir	알려진
yoğun	바쁜
yoğun	바쁘다
yoğun	바빠
yoğun	강렬하게
yoğun	강렬한
yoğun	icu
park	파크
park	공원
park	주차장
park	주차
isveç	스웨덴
siyasetçi	정치인
siyasetçi	정치가
siyasetçi	정치
edebiyat	문학
edebiyat	문학
müzesi	박물관
et	고기
et	비프
et	쇠고기
et	소고기
haber	뉴스
haber	소식
annesi	엄마
annesi	어머니
all	모두
all	전체
kupa	트로피
kupa	cup
verildi	주어진
klasik	빈티지
klasik	클래식
klasik	고전주의
klasik	고전
klasik	클래식
klasik	고전
yönetimi	경영
yönetimi	관리
yönetimi	행정학
doğan	born
doğan	출생
doğan	탄생
doğan	팰컨
doğan	팰콘
bulundu	찾았다
bulundu	찾았습니다
bulundu	발견됨
sağ	오른쪽
toprak	토양
toprak	육지
toprak	랜드
toprak	먼지
toprak	earth
toprak	대지
toprak	지구
brezilya	브라질
brezilya	브라질
bazen	때로는
bazen	가끔은
bazen	가끔
bazen	때때로
nba	nba
irak	이라크
irak	이라크
siyah	검은색
siyah	검정
siyah	검정색
siyah	블랙
iddia	주장
iddia	표명
iddia	주장
iddia	주장
iddia	발급
okul	학교
okul	학교는
okul	스쿨
okul	학원
doğum	출생
doğum	탄생
doğum	출산
doğum	생일
doğum	산부인과
kore	한국인
kore	한국
kore	한국어
kore	한국
kore	코리아
henüz	아직
portekiz	포르투갈
güvenlik	안보
güvenlik	보안
güvenlik	안전
güvenlik	안전성
başkenti	자본
başkenti	수도
başkenti	캐피탈
başkenti	자본주의
başkenti	캐피털
tamamı	모두
tamamı	전체
hala	숙모
hala	고모
hala	이모
hala	이모가
hala	아직도
hala	여전히
orada	거기
orada	거기에
osman	오스만
giriş	소개
giriş	도입
giriş	소개팅
giriş	항목
giriş	로그인
giriş	소개
giriş	intro
giriş	입력
giriş	입력기
giriş	입력하기
giriş	입출력
camii	모스크
derneği	협회
www	www
kuruldu	설립
kuruldu	설립
kuruldu	설치
kuruldu	설치됨
dördüncü	넷째
dördüncü	네번째
asker	군인
asker	병사
asker	군사
idari	행정학
idari	행정
süleyman	솔로몬
kaşif	익스플로러
kaşif	탐색기
kaşif	탐험
taşıyan	베어링
enstitüsü	연구소
hindistan	인디아
hindistan	인도
değişik	달라
değişik	다름
değişik	다르다
sonradan	나중에
dini	종교
dini	종교
öğretim	명령어
öğretim	학부
öğretim	교수
öğretim	교육
öğretim	교사
öğretim	가르침
yazı	기사
yazı	쓰기
yazı	글쓰기
yazı	텍스트
yazı	문자
yazı	문구
kaynağı	피드
kaynağı	소스
kaynağı	원본
kaynağı	출처
star	항성
dikkat	관심
dikkat	주의
dikkat	시선
takip	트랙
takip	추적
takip	팔로우
takip	트래킹
takip	추적
takip	체이스
takip	팔로우
takımyıldız	별자리
hak	권리
izin	끄기
izin	권한
izin	허가
izin	허락
kanalı	운하
kanalı	채널
kurulmuş	설립
kurulmuş	설립
şair	시인
belirli	구체적
belirli	특정
belirli	구체
mahalle	동네
mahalle	근방
astronom	천문학자
demir	앵커
demir	철쭉
tıp	의학
tıp	의학
tıp	의료
tasarımı	설계
bilimsel	사이언스
bilimsel	과학
bilimsel	과학
profili	프로파일
profili	프로필
arka	다시
arka	뒤로
arka	후방
adalet	정의
eşi	배우자
eşi	마누라
eşi	와이프
eşi	아내
aşk	러브
aşk	사랑
university	대학교
university	대학
gösterir	디스플레이
sanayi	업종
sanayi	산업
sanayi	업계
sanayi	산업
sanayi	공업
sanayi	산업
seyirci	타겟
seyirci	관객
seyirci	관람객
seyirci	구경꾼
inç	인치
inç	인치
katalog	카탈로그
katalog	카탈로그
katalog	카탈로그
moskova	모스크바
isviçre	스위스
geçmiş	과거
geçmiş	역사
geçmiş	내역
geçmiş	히스토리
geçmiş	기록
erken	초기
erken	일찍
aktif	활성화
aktif	활동
aktif	액티브
aktif	활성
yönelik	지향
richard	리차드
richard	리처드
sarı	금발이
sarı	금발
sarı	황색
sarı	노랑색
sarı	노란색
sarı	노랑
üretim	프로덕션
üretim	생산
üretim	제작
üretim	제조업
üretim	제조
etkisi	영향
etkisi	영향력
etkisi	임팩트
etkisi	영향력
etkisi	영향
etkisi	효과
stüdyo	스튜디오
yeşil	녹색
yeşil	그린
yeşil	초록색
yeşil	초록
grand	그랜드
ailesi	가족
ailesi	가족과
ailesi	패밀리
ortalama	평균
sahne	경치
sahne	장면
sahne	현장
sahne	스테이지
sahne	무대
insanlar	인간들
insanlar	인간
insanlar	국민
insanlar	사람
insanlar	명인
insanlar	사람들
ermeni	아르메니아어
ermeni	아르메니아
ermeni	아르메니아인
thomas	토머스
thomas	토마스
tanrı	하느님
tanrı	하나님
parçası	부분
parçası	부품
parçası	파트
din	종교
etkin	효과적
etkin	활성화
etkin	활성화
etkin	활동
etkin	액티브
etkin	활성
mümkün	가능한
mümkün	가능
metin	텍스트
metin	문자
metin	문구
ilgi	관심사
ilgi	관심
ilgi	이자
ilgi	관심사
ilgi	관심
ilgi	흥미
eğitimi	훈련
eğitimi	트레이닝
eğitimi	튜토리얼
bilgisayar	컴퓨터
bilgisayar	컴퓨터
sınırları	경계
sınırları	국경
sınırları	경계선
sınırları	한계
sınırları	제한
özgür	자유
özgür	프리덤
özgür	free
özgür	무료
özgür	자유
parlaklık	밝기
vokal	보컬
vokal	보컬
demokratik	민주당
vb	etc
vb	등등
svg	svg
seçim	선택
seçim	선거
seçim	선택
seçim	선택하기
seçim	선택
seçim	선거
amerikalı	아메리칸
amerikalı	미국인
sistem	체계
sistem	시스템
sistem	체계
sistem	시스템
şimdi	이제
şimdi	지금
league	동맹
league	리그
amacı	목적
özellikleri	특성
özellikleri	특징
özellikleri	속성
özellikleri	특징
özellikleri	기능
özellikleri	특성
özellikleri	자산
özellikleri	속성
kg	킬로그램
britanya	브리튼
britanya	브리티시
britanya	영국인
britanya	영국
britanya	브리타니아
dur	중지
dur	멈추기
dur	중단
dur	정지
seçkin	엘리트
mavi	파란색
mavi	청색
mavi	푸른
mavi	블루
mavi	파랑
mavi	푸른색
sovyetler	소련
işçi	직원
işçi	노동자
işçi	노동자들
işçi	근로자
işçi	노동자
işçi	근로자
işçi	노동
canlı	활기찬
canlı	생방송
canlı	라이브
canlı	alive
tercih	선호
tercih	선택
tercih	선호
kişilik	성격
kişilik	인격
kişilik	개성
olası	가능한
olası	가능
olası	가능성
boş	비어
boş	비어
kadınlar	암컷
kadınlar	여성
kadınlar	여자들
kadınlar	여자
kadınlar	여성
madrid	마드리드
ara	찾기
ara	검색
ara	검색하기
ara	통화
ara	전화
ara	호출
kullanarak	사용하기
çıkar	빼기
çıkar	빼빼로
çıkar	삭제
çıkar	지우기
çıkar	제거
çıkar	삭제하기
doğrudan	직접
doğrudan	직통
doğrudan	direct
doğrudan	다이렉트
birlik	동맹
birlik	리그
birlik	united
birlik	유나이티드
birlik	동맹
birlik	연맹
birlik	유니언
birlik	연합
birlik	통일
birlik	단결
birlik	유니티
birlik	unity
birlik	유닛
birlik	unit
birlik	단위
üniversite	대학
üniversite	대학교
üniversite	대학
üniversite	대학교
üniversite	대학
üniversite	칼리지
üniversite	대학생
ismail	이스마엘
ismail	이스마엘
ismail	이스마엘
kopyaları	복사
kopyaları	복사본
kopyaları	사본
sıcak	덥다
sıcak	hot
sıcak	뜨겁다
sıcak	뜨거운
sıcak	따뜻하다
kayseri	카이세리
kim	who
fransızca	프랑스
fransızca	프랑스어
fransızca	프렌치
fransızca	프랑스인
alınan	받았습니다
alınan	받은
alınan	받음
man	남자
man	남성
man	사람
federasyonu	연맹
federasyonu	연방
bulgaristan	불가리아
saint	세인트
uyum	준수
uyum	하모니
uyum	조화
uyum	화합
kutsal	거룩한
kutsal	거룩
öncesi	이전
öncesi	전에
programı	프로그램
programı	일정
programı	스케줄
programı	예약
dağı	마운트
ödül	보상
ödül	수상
ödül	어워드
ödül	상금
ödül	보상
resimleri	사진
resimleri	사진들
resimleri	픽처스
komünist	공산주의자
hayat	생명
hayat	생활
hayat	라이프
hayat	인생
martin	마르틴
martin	마틴
üye	멤버
üye	회원
üye	멤버십
üye	멤버
üye	멤버
üye	구성원
üye	멤버들
yapısı	구조물
yapısı	구조
sebep	동기
sebep	이유
öne	전진
öne	전달
öne	앞으로
öne	홍보
öne	홍보하기
evli	결혼
doktor	doc
doktor	닥터
popüler	인기가요
popüler	인기
popüler	인기가
google	구글
çıkış	출력
çıkış	로그아웃
çıkış	종료
çıkış	출구
çıkış	나가기
çıkış	exit
çıkış	끝내기
kış	겨울
kış	윈터
macaristan	헝가리
macaristan	헝가리
macaristan	헝가리어
taş	스톤
taş	석기
taş	바위
taş	바위
taş	rock
music	음악
music	뮤직
iletişim	의사소통
iletişim	커뮤니케이션
iletişim	소통
iletişim	통신
iletişim	접촉
iletişim	문의
iletişim	연락처
iletişim	연락
iletişim	커뮤니케이션
iletişim	통신
iletişim	커뮤니케이션스
şirket	회사
şirket	컴퍼니
şirket	기업
şirket	기업인
şirket	기업
özgün	원본
özgün	오리지널
lütfen	부탁합니다
net	net
net	지우기
net	지우
net	맑음
model	모델
model	모형
model	모의
louis	루이스
louis	루이
şiir	문학
öğrenci	학생
katılım	출석
katılım	참석
katılım	참가
katılım	참여
üyeleri	멤버
üyeleri	구성원
üyeleri	멤버들
plak	비닐
plak	레코드
plak	녹음
plak	녹화
plak	기록
ateş	화재
ateş	불화
ateş	열이
kolay	쉽게
kolay	쉬운
kolay	쉬워
kolay	아쉬운
etiket	스티커
etiket	태그
etiket	레이블
etiket	라벨
yayınlandı	게시
yayınlandı	출판
yayınlandı	출판됨
tarz	장르
tarz	스타일
angeles	앤젤레스
don	don
onların	그들의
baba	아빠
baba	아버지
sorun	문제
sorun	이슈
sorun	문제
kızıl	빨강머리
kızıl	생강
kızıl	붉은
kızıl	붉은색
kızıl	레드
kızıl	빨간색
kızıl	빨강
kızıl	스칼렛
lar	lar
çoğunlukla	주로
çoğunlukla	대부분
erkekler	남성
erkekler	수컷
erkekler	멘트
erkekler	남성
erkekler	남자
sonuçlar	결과
sonuçlar	결론
gölü	호수
gölü	호야
arapça	아라비아어
arapça	아라비아
arapça	아랍어
koruma	보존
koruma	보전
koruma	보디가드
koruma	경호원
koruma	보호
yapımcı	프로듀서
yapımcı	제작자
henry	헨리
zor	열심히
zor	하드
zor	어려워
zor	힘든
zor	터프
zor	어려운
zor	어려움
zor	어려워
lisans	라이선스
lisans	라이센스
lisans	면허
lisans	라이선스
lisans	라이센스
lisans	면허
lisans	허가서
lisans	라이선스
lisans	라이센스
real	진짜
real	리얼
real	레알
zengin	부자
zengin	부자
ömer	오마르
uzak	멀다
uzak	리모콘
uzak	원격
uzak	리모컨
belçika	벨기에
time	시간
time	타임
time	time
sene	year
sene	연도
irlanda	아일랜드
polis	경찰
polis	캅카스
polis	경찰
polis	경찰관
polis	경찰관
red	붉은
red	붉은색
red	레드
red	빨간색
red	빨강
miktar	금액
miktar	수량
günlük	로그
günlük	학술
günlük	학술지
günlük	저널
günlük	일일
günlük	데일리
günlük	일간
günlük	일상
günlük	일기장
günlük	다이어리
günlük	일기
onları	그들
tarihleri	날짜
tarihleri	데이트
çizgi	라인
çizgi	만화
çizgi	만화가
çizgi	코믹
çizgi	만화
çizgi	카툰
gizli	기밀
gizli	시크릿
gizli	비밀
gizli	숨김
gizli	숨겨져
gizli	숨겨진
gizli	언더커버
müslüman	이슬람교
müslüman	무슬림
hayvan	짐승
hayvan	비스트
hayvan	애완동물
hayvan	동물들
hayvan	동물
hayvan	애니멀
hayvan	동물
hayvan	동물학
soğuk	춥다
soğuk	감기
soğuk	추위
soğuk	차가운
çevre	환경
çevre	환경
kurdu	늑대
kurdu	볼프
kurdu	울프
medya	미디어
işgal	침략
işgal	침공
işgal	점령
birisi	누군가
birisi	누군가
kaliforniya	캘리포니아
aşırı	극단
aşırı	익스트림
aşırı	극한
projesi	프로젝트
nedeni	동기
nedeni	이유
nedeni	원인
national	국립
national	내셔널
national	국민
anlam	의미
show	표시
show	보이기
show	공연
kararı	의사결정
kararı	결정
proje	프로젝트
proje	프로젝트
satın	구매
satın	구입
satın	구매하기
satın	사기
yazım	철자
yazım	맞춤법
yazım	철자법
kamu	공공
kamu	공개
kamu	공중
kişiler	국민
kişiler	사람
kişiler	명인
kişiler	사람들
kişiler	연락처
uydu	인공위성
uydu	위성
uydu	sat
hangi	어느
meclis	국회
meclis	국민의회
meclis	의회
başarı	업적
başarı	성취
başarı	성공적
başarı	성공함
başarı	성공
basit	단순
basit	간단
basit	심플
basit	단순한
basit	간단하다
basit	간단한
kaynaklar	소스
kaynaklar	출처
kaynaklar	자원
kaynaklar	리소스
press	프레스
press	누르기
uss	uss
gümüş	실버
cumhurbaşkanı	회장
cumhurbaşkanı	대통령
windows	윈도우
alındı	받았습니다
alındı	받은
alındı	받음
kurtuluş	해방
kurtuluş	구원
kurtuluş	구원
life	생명
life	생활
life	라이프
life	인생
parça	piece
opera	opera
opera	오페라
kan	피피
kan	블러드
kan	혈액
bazıları	일부
fiziksel	물리적
fiziksel	물리
silahlı	무장
prof	안내원
gazete	신문
gazete	신문
gazete	종이
gazete	페이퍼
gazete	용지
imparator	황제
imparator	천황
gitti	gone
tahmin	추정치
tahmin	추정
tahmin	추산
tahmin	추측
tahmin	추정
tahmin	예측
sınıfı	교실
hükümet	정부
içerir	포함함
içerir	포함
içerir	포함됨
içerir	포함
içerir	포함됨
boyu	높이
boyu	키는
boyu	길이
boyu	사이즈
boyu	크기
west	서쪽
west	서부
west	웨스트
aşağı	다운
aşağı	아래로
aşağı	아래쪽
aşağı	아래
aşağı	아래에
aşağı	아래쪽
belki	아마도
belki	아마
belki	아마도
belki	아마
defans	수비수
defans	방위
defans	국방
defans	방어
defans	디펜스
defans	방위
defans	국방
defans	방어
defans	디펜스
yardımcısı	조교
yardımcısı	조수
yardımcısı	보조
yardımcısı	부관
adaları	제도
olimpiyatları	올림피아드
olimpiyatları	올림픽
almanca	독일
almanca	독일인
almanca	독일어
giden	송신
giden	발신
özerk	자치구
neredeyse	거의
records	레코드
washington	워싱턴
araya	재결합
araya	단결하라
araya	단결
yüz	수영
yüz	안면
yüz	얼굴
yüz	얼굴이
cd	cd
cd	cds
del	del
adi	아디
çözünürlük	해상도
çözünürlük	결의
ad	이름
araç	자동차
araç	차량
araç	공구
araç	도구
araç	차량
aynalı	미러링
birden	갑작스럽게
birden	갑자기
american	아메리칸
american	미국인
direktör	디렉터
direktör	감독
olumlu	긍정
olumlu	양수
olumlu	긍정적
olumlu	긍정적인
olumlu	긍정
fizik	물리학
fizik	물리
abdullah	압둘라
anne	미라
anne	엄마
anne	엄마
anne	어머니
katılan	참석합니다
katılan	참석
katılan	가입했습니다
ispanyol	스페인인
ispanyol	히스패닉
ispanyol	스페인어
bitki	식물
bitki	식물학
bitki	공장
bitki	식물
bitki	식물학
bitki	허브
sert	열심히
sert	하드
sert	어려워
sert	힘든
sert	터프
değeri	가치
akademisi	아카데미아
akademisi	아카데미
yorum	댓글
yorum	코멘트
yorum	댓글
ahmed	아흐메드
ahmed	아메드
ahmed	아흐메드
ahmed	아흐마드
karakter	성격
karakter	문자
karakter	캐릭터
karakter	인물
karakter	문자
karakter	등장인물
joseph	조셉
joseph	요제프
joseph	조제프
joseph	조지프
joseph	요셉
hataları	오류
mimar	건축가
